https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDJ,Volume USDT
1656806400,2022-07-03 00:00:00,USDJ/USDT,1.00164535,1.00521768,0.9975,1.00230526,2027144.97794994,2029742.3072145891433891
1656720000,2022-07-02 00:00:00,USDJ/USDT,0.99956944,1.0064185,0.9975,1.00000444,2570730.5797098,2571818.1636332771352896
1656633600,2022-07-01 00:00:00,USDJ/USDT,1.00272096,1.00643994,0.99498,0.99956943,2440318.75386056,2440690.4821303308565216
1656547200,2022-06-30 00:00:00,USDJ/USDT,1.00270935,1.00649197,0.999002,1.00272097,1704299.11208666,1709390.8834174025052398
1656460800,2022-06-29 00:00:00,USDJ/USDT,1.00277649,1.00444881,0.999,1.00268429,3378802.81461967,3388471.5607808881486793
1656374400,2022-06-28 00:00:00,USDJ/USDT,1.00176843,1.00442791,0.999,1.00277651,4503151.6164,4505914.036235377393
1656288000,2022-06-27 00:00:00,USDJ/USDT,1.00092749,1.00669999,0.99900001,1.00176842,4185016.10708152,4191065.4810981928974608
1656201600,2022-06-26 00:00:00,USDJ/USDT,1.00204001,1.00769999,0.99905107,1.00127426,1943838.22369872,1949369.3697278690960548
1656115200,2022-06-25 00:00:00,USDJ/USDT,1.00266169,1.00306087,0.99695123,1.00208634,3783922.17561795,3787346.8644138561017628
1656028800,2022-06-24 00:00:00,USDJ/USDT,1.00259451,1.00333,0.999,1.00263663,3033854.50514194,3036885.8979087616440779
1655942400,2022-06-23 00:00:00,USDJ/USDT,0.99966001,1.0034,0.999,1.00259452,3019651.79635062,3021872.8537566252572173
1655856000,2022-06-22 00:00:00,USDJ/USDT,1.00102162,1.0034,0.995611,0.99966002,2223004.5773411,2224645.8392285437234421
1655769600,2022-06-21 00:00:00,USDJ/USDT,1.00279021,1.0048,0.99803401,1.00102161,1945822.61155013,1950623.1731185961019507
1655683200,2022-06-20 00:00:00,USDJ/USDT,1.00584187,1.01143058,1.00070101,1.00279021,2977226.10609936,2985724.0577944859269937
1655596800,2022-06-19 00:00:00,USDJ/USDT,1.00523185,1.01546335,1.00015216,1.00584187,944413.54882759,950424.0621234928095968
1655510400,2022-06-18 00:00:00,USDJ/USDT,1.00055013,1.01927999,0.99760003,1.00005013,780043.85707824,782894.8726579233100412
1655424000,2022-06-17 00:00:00,USDJ/USDT,1.00060924,1.0138987,0.99657277,1.00055012,423751.76385467,424031.7275492153062508
1655337600,2022-06-16 00:00:00,USDJ/USDT,1.00626009,1.00888338,0.995543,1.00060972,382594.09874009,382854.0076168960128873
1655251200,2022-06-15 00:00:00,USDJ/USDT,0.999573,1.02205,0.994601,1.00626009,1008235.69871033,1009379.0143429765846198
1655164800,2022-06-14 00:00:00,USDJ/USDT,1.00384386,1.019,0.9946,0.999573,1892687.42630981,1892602.1055510491597
1655078400,2022-06-13 00:00:00,USDJ/USDT,1.00201314,1.02176601,0.994101,1.00456747,3374443.09158685,3378779.1584234044572005
1654992000,2022-06-12 00:00:00,USDJ/USDT,0.99960001,1.00571467,0.9996,1.00221362,1501594.859,1504197.658754593636
1654905600,2022-06-11 00:00:00,USDJ/USDT,1.00115632,1.0027,0.99687816,0.99960001,1430920.61710428,1431600.2240908236283924
1654819200,2022-06-10 00:00:00,USDJ/USDT,0.999208,1.001799,0.99760104,1.00131874,1234531.3864,1234635.417728698686
1654732800,2022-06-09 00:00:00,USDJ/USDT,1.00135639,1.00285784,0.99825701,0.99920799,1721109.15493595,1722568.8801501526418565
1654646400,2022-06-08 00:00:00,USDJ/USDT,1.00032802,1.005,0.997501,1.00135639,2081896.8367,2083224.81779688419
1654560000,2022-06-07 00:00:00,USDJ/USDT,1.00140767,1.0037,0.999,1.00032853,2302211.25076379,2305900.4520566358669807
1654473600,2022-06-06 00:00:00,USDJ/USDT,0.99927724,1.0034819,0.999,1.00152994,2742053.0796,2745417.474227457104
1654387200,2022-06-05 00:00:00,USDJ/USDT,1.00115203,1.005,0.99710001,0.99929805,2054134.90730188,2056674.92913625325191
1654300800,2022-06-04 00:00:00,USDJ/USDT,1.00036998,1.0031,0.99824992,1.00115203,770010.4209,770407.067503071678
1654214400,2022-06-03 00:00:00,USDJ/USDT,0.99997019,1.0028,0.9981,1.00054942,597804.5731,598067.177311046743
1654128000,2022-06-02 00:00:00,USDJ/USDT,1.00276064,1.00618291,0.9973,1.00028461,587977.65722587,588480.9850731690280669
1654041600,2022-06-01 00:00:00,USDJ/USDT,1.00192631,1.0041,0.99935018,1.00276063,1152022.47539201,1153852.6050002493018101
1653955200,2022-05-31 00:00:00,USDJ/USDT,0.99989009,1.00300199,0.9986,1.00192632,1620316.64524246,1620440.1701670036813054
1653868800,2022-05-30 00:00:00,USDJ/USDT,1.00076001,1.005,0.99864999,0.99989008,1215882.16494131,1217764.5614381490277305
1653782400,2022-05-29 00:00:00,USDJ/USDT,1.00169261,1.005,0.9971,1.0006835,1070062.94067757,1071830.2522378285249196
1653696000,2022-05-28 00:00:00,USDJ/USDT,1.00072289,1.01125867,0.99850501,1.00067853,3571953.24862557,3580263.7693976737693267
1653609600,2022-05-27 00:00:00,USDJ/USDT,1.00005003,1.00547574,0.99770798,1.00070459,2374820.58043103,2377056.1193190922951155
1653523200,2022-05-26 00:00:00,USDJ/USDT,1.00043749,1.00645316,0.99820003,1.00099785,2862963.67715086,2865230.4757266274602224
1653436800,2022-05-25 00:00:00,USDJ/USDT,1.00015532,1.00249999,0.9971,1.00010009,3587195.88842414,3588026.1404052763593212
1653350400,2022-05-24 00:00:00,USDJ/USDT,1.00002559,1.00597227,0.99866002,0.99974312,464314.18246398,464975.856015114256
1653264000,2022-05-23 00:00:00,USDJ/USDT,1.00170075,1.00494986,0.99913902,1.00002558,1655484.4769,1658808.62876397618
1653177600,2022-05-22 00:00:00,USDJ/USDT,0.99962201,1.00731725,0.9986,1.00268179,831616.1932,833513.268883374879
1653091200,2022-05-21 00:00:00,USDJ/USDT,1.00071313,1.00481879,0.9968,1.00347934,463984.46109799,464382.5106501917368657
1653004800,2022-05-20 00:00:00,USDJ/USDT,1.0024577,1.03166,0.99780014,0.99945729,483057.39884443,486472.7455777076372836
1652918400,2022-05-19 00:00:00,USDJ/USDT,0.99832432,1.00727399,0.9963672,1.00195539,5730041.03181518,5744761.9549545945300214
1652832000,2022-05-18 00:00:00,USDJ/USDT,1.000102,1.00899978,0.98830201,0.9989,3117934.89193404,3120268.3658717755441128
1652745600,2022-05-17 00:00:00,USDJ/USDT,1.00191695,1.00769999,0.99611,0.998454,5405781.5549017,5416705.447220807809275
1652659200,2022-05-16 00:00:00,USDJ/USDT,1.00305026,1.0239,0.99611111,1.007647,3616060.7937,3622192.912275587138
1652572800,2022-05-15 00:00:00,USDJ/USDT,1.00104996,1.03497699,0.99611111,1.00258092,5107424.75527004,5128875.0255450953590496
1652486400,2022-05-14 00:00:00,USDJ/USDT,1.00134996,1.007699,0.9946,1.00050312,3560030.57658623,3561597.8583004223515764
1652400000,2022-05-13 00:00:00,USDJ/USDT,0.99407483,1.01270088,0.99352983,1.00082198,7479566.81065882,7479304.9576827170377413
1652313600,2022-05-12 00:00:00,USDJ/USDT,0.9973,1.10402758,0.9222,0.99,10391018.2431281,10342900.9651013844063206
1652227200,2022-05-11 00:00:00,USDJ/USDT,0.9999505,1.0299,0.99417922,0.99881029,8804466.42151192,8826878.3123907969076198
1652140800,2022-05-10 00:00:00,USDJ/USDT,1.00133536,1.01127114,0.99570101,0.99892,9105265.10404746,9119143.6316366644321642
1652054400,2022-05-09 00:00:00,USDJ/USDT,0.99969951,1.00333908,0.9962,0.99919587,3945438.75793284,3940001.350897080946284
1651968000,2022-05-08 00:00:00,USDJ/USDT,0.99694986,1.00384987,0.99334968,0.99947812,1624199.91659334,1623730.57377043412259
1651881600,2022-05-07 00:00:00,USDJ/USDT,1.00120963,1.0083,0.9932,0.99684986,2920471.23666995,2922784.987993398685
1651795200,2022-05-06 00:00:00,USDJ/USDT,0.99932108,1.006899,0.9951,1.00275089,301307.24535337,301282.7146631936955304
1651708800,2022-05-05 00:00:00,USDJ/USDT,1.00010595,1.00179699,0.994,0.99932107,88650.22512733,88524.7650174921781396
1651622400,2022-05-04 00:00:00,USDJ/USDT,0.9982,1.002725,0.99669,1.00011195,1008406.64568257,1007047.443101238485
1651536000,2022-05-03 00:00:00,USDJ/USDT,0.99854995,1.00300001,0.994601,0.9987,5378713.56665147,5376124.803536867570988
1651449600,2022-05-02 00:00:00,USDJ/USDT,0.9997,1.0055,0.996501,0.99849996,4132810.1352,4131980.105367125628
1651363200,2022-05-01 00:00:00,USDJ/USDT,0.99694999,1.00114212,0.99551005,0.999609,3149101.2685,3142259.047200410044
1651276800,2022-04-30 00:00:00,USDJ/USDT,0.9961,0.9987,0.99589999,0.99694998,1425764.6957,1421830.056903241011
1651190400,2022-04-29 00:00:00,USDJ/USDT,0.9953,0.9981,0.9953,0.9961,589825.85661884,587988.953622492411
1651104000,2022-04-28 00:00:00,USDJ/USDT,0.99820001,0.99859799,0.99513073,0.99669992,2183093.7051,2174491.300604810365
1651017600,2022-04-27 00:00:00,USDJ/USDT,0.99750001,0.9983,0.99440001,0.9982,425182.24690317,423909.8543796517817147
1650931200,2022-04-26 00:00:00,USDJ/USDT,0.99950001,0.999999,0.9912,0.9975,907781.5672474,904431.071068626846474
1650844800,2022-04-25 00:00:00,USDJ/USDT,0.999099,1.00010001,0.995,0.99950001,3222400.83691658,3216579.210963012282526
1650758400,2022-04-24 00:00:00,USDJ/USDT,0.9999,1.00010001,0.99631,0.996311,3558398.9238469,3552135.397680445942
1650672000,2022-04-23 00:00:00,USDJ/USDT,0.99876292,0.99909995,0.9965,0.9965,1151722.6338,1150041.70290097921
1650585600,2022-04-22 00:00:00,USDJ/USDT,0.9979665,1,0.996101,0.9998,1075678.45281277,1073810.703447044692
1650499200,2022-04-21 00:00:00,USDJ/USDT,0.9999,1,0.9961,0.996133,76388.9709,76248.203737151486
1650412800,2022-04-20 00:00:00,USDJ/USDT,0.996133,1.0005,0.995702,0.99713628,611388.8455,609359.304811013633
1650326400,2022-04-19 00:00:00,USDJ/USDT,0.9953,1.002799,0.9953,0.996133,446709.5556,446659.913944653052
1650240000,2022-04-18 00:00:00,USDJ/USDT,0.99581794,0.99912852,0.9947,0.9953,939621.66073616,936296.691365619912476
1650153600,2022-04-17 00:00:00,USDJ/USDT,0.9959995,0.9971302,0.99414327,0.99576792,884566.4347,880863.983993603074
1650067200,2022-04-16 00:00:00,USDJ/USDT,0.99709952,0.9981,0.993,0.99599897,1153090.17500968,1148252.700402862928
1649980800,2022-04-15 00:00:00,USDJ/USDT,0.9961,0.9981,0.9961,0.99709951,168232.6986,167756.100882189661
1649894400,2022-04-14 00:00:00,USDJ/USDT,0.9970006,0.99757474,0.9956,0.9969995,155058.0497,154592.981901895837
1649808000,2022-04-13 00:00:00,USDJ/USDT,1.000899,1.0009,0.99529886,0.99700059,182982.86067086,182627.41700285610043
1649721600,2022-04-12 00:00:00,USDJ/USDT,0.99999899,1.002699,0.993001,0.99901781,22250.03399003,22199.357271352879538
1649635200,2022-04-11 00:00:00,USDJ/USDT,0.99796609,1.00114212,0.99513075,0.99720001,99039.43988208,98828.1508469345351698
1649548800,2022-04-10 00:00:00,USDJ/USDT,0.9953,1.00279999,0.98913829,0.9979661,306571.70055656,305619.0984914476513932
1649462400,2022-04-09 00:00:00,USDJ/USDT,0.99866476,0.99889501,0.99513074,0.99597526,39146.80599116,39039.1167579636830884
1649376000,2022-04-08 00:00:00,USDJ/USDT,0.99881928,0.99912851,0.9975,0.99912851,17036.64709875,17017.6462036039203625
1649289600,2022-04-07 00:00:00,USDJ/USDT,0.9961,0.99912851,0.99412949,0.99912851,23445.65554557,23389.5172390420932007
1649203200,2022-04-06 00:00:00,USDJ/USDT,0.99312923,0.99912852,0.99312923,0.998,65142.82325045,64935.3710850661048292
1649116800,2022-04-05 00:00:00,USDJ/USDT,0.99412948,0.9999,0.98930001,0.99312923,61045.00116201,60747.718217330671
1649030400,2022-04-04 00:00:00,USDJ/USDT,0.998,0.9981,0.98021721,0.99412948,117443.9303,116051.214835063477
1648944000,2022-04-03 00:00:00,USDJ/USDT,0.99599,0.99811112,0.9846,0.99412948,233145.51060211,231780.3427513896530205
1648857600,2022-04-02 00:00:00,USDJ/USDT,0.99989952,1.0026985,0.9952,0.99599,3687853.4589,3684556.129737303265
1648771200,2022-04-01 00:00:00,USDJ/USDT,0.99880001,1.00007196,0.99561052,0.99989951,3668527.58811185,3662653.9973759885060168
1648684800,2022-03-31 00:00:00,USDJ/USDT,0.99995769,1.00002403,0.996851,0.9988,4688266.45840047,4682120.7751181600540047
1648598400,2022-03-30 00:00:00,USDJ/USDT,0.99970027,1.00106801,0.99716864,0.99995718,3626654.66828246,3623261.43749768097576
1648512000,2022-03-29 00:00:00,USDJ/USDT,0.999099,1.000199,0.99734851,0.99970026,1081584.27814354,1080687.5569713676704185
1648425600,2022-03-28 00:00:00,USDJ/USDT,1.00015,1.0031,0.99740051,0.99910052,1022325.80338208,1022043.6322662333123135
1648339200,2022-03-27 00:00:00,USDJ/USDT,1.00202766,1.00380057,0.998301,1.000151,1462081.71235724,1462911.5836208367174679
1648252800,2022-03-26 00:00:00,USDJ/USDT,0.99885018,1.004,0.9983,1.00202715,1344365.51920038,1345699.547225527588292
1648166400,2022-03-25 00:00:00,USDJ/USDT,0.99861694,1.0038,0.9971,0.99885016,315830.60067611,315911.829017399081
1648080000,2022-03-24 00:00:00,USDJ/USDT,1.00007248,1.0039,0.9971,0.99861693,212903.6055,212902.601023477976
1647993600,2022-03-23 00:00:00,USDJ/USDT,0.9991463,1.002499,0.99699999,1.00007247,176697.1346,176469.595634904043
1647907200,2022-03-22 00:00:00,USDJ/USDT,0.99779965,1.0026,0.99614,0.9991463,89696.3062,89655.865496121771
1647820800,2022-03-21 00:00:00,USDJ/USDT,0.99614,1.0019,0.99614,0.99779965,27281.82392717,27241.8139523275841381
1647734400,2022-03-20 00:00:00,USDJ/USDT,0.9962,0.99986724,0.9891383,0.99614,845650.07642429,843955.8456196723508619
1647648000,2022-03-19 00:00:00,USDJ/USDT,0.99834097,0.99988999,0.99321509,0.99620001,6632585.58089136,6609975.1718644568783219
1647561600,2022-03-18 00:00:00,USDJ/USDT,0.99847067,0.999,0.993,0.99834098,6182272.82330987,6168663.641672572018
1647475200,2022-03-17 00:00:00,USDJ/USDT,0.997215,0.999,0.9971,0.99847067,4946151.1098,4937354.875206589931
1647388800,2022-03-16 00:00:00,USDJ/USDT,0.99766455,0.99912852,0.99300001,0.99721499,3933006.7373001,3922119.370707140471
1647302400,2022-03-15 00:00:00,USDJ/USDT,0.9994898,0.9997,0.99582,0.99766454,2357675.41556853,2352046.19750179662207
1647216000,2022-03-14 00:00:00,USDJ/USDT,0.99784034,0.99969998,0.9959,0.99948981,3077001.02765788,3070952.8960303598778424
1647129600,2022-03-13 00:00:00,USDJ/USDT,0.99764946,0.999699,0.9959,0.99784033,2784503.70990247,2778144.37068648311173
1647043200,2022-03-12 00:00:00,USDJ/USDT,0.99833478,0.9993,0.9958,0.99764947,1845551.2511,1841370.727869805116
1646956800,2022-03-11 00:00:00,USDJ/USDT,0.99667814,0.9985,0.994,0.99833479,1411415.00248878,1406601.617138241107
1646870400,2022-03-10 00:00:00,USDJ/USDT,0.99748598,0.99994,0.9931,0.99667813,625287.08859682,623241.8077246341748
1646784000,2022-03-09 00:00:00,USDJ/USDT,0.99503348,0.99984077,0.993452,0.99748598,358971.0220414,358025.459791430584
1646697600,2022-03-08 00:00:00,USDJ/USDT,0.99719041,1.0014,0.99045741,0.99503348,10755727.26094775,10733091.927445277992
1646611200,2022-03-07 00:00:00,USDJ/USDT,0.99987161,1.0006,0.98744553,0.99719041,9744042.77351518,9726643.400231474791
1646524800,2022-03-06 00:00:00,USDJ/USDT,0.99934249,1.00027418,0.9973001,0.99987161,2708112.1737,2707180.68158619186
1646438400,2022-03-05 00:00:00,USDJ/USDT,0.9988245,0.99934301,0.9973,0.99934249,2531547.9812,2529176.723868546651
1646352000,2022-03-04 00:00:00,USDJ/USDT,1.00036623,1.0037,0.9969,0.9988245,2962300.10359485,2961368.995499690915
1646265600,2022-03-03 00:00:00,USDJ/USDT,1.00173656,1.0024418,0.9982,1.00036623,3051150.1465,3051221.62895709056
1646179200,2022-03-02 00:00:00,USDJ/USDT,0.99946805,1.00484899,0.9971,1.00173656,2311725.03984389,2311798.47876587567489
1646092800,2022-03-01 00:00:00,USDJ/USDT,0.99852501,1.0027,0.9974,0.99820001,963602.56994804,962804.076079762701
1646006400,2022-02-28 00:00:00,USDJ/USDT,1.00068842,1.004,0.99500001,0.99862501,1547660.9614,1546522.4498981064097006
1645920000,2022-02-27 00:00:00,USDJ/USDT,1.00089731,1.0045,0.9972,1.00068842,327447.22322475,327659.4335760511776694
1645833600,2022-02-26 00:00:00,USDJ/USDT,0.999125,1.00549999,0.992,1.00089731,2454742.07070504,2452313.456769387102
1645747200,2022-02-25 00:00:00,USDJ/USDT,0.99568148,1.008,0.99000004,0.99912499,5340230.3334597,5337647.2664009334386704
1645660800,2022-02-24 00:00:00,USDJ/USDT,1.00270524,1.01999999,0.99000001,0.99568148,2666955.6751535,2675368.8974048027582453
1645574400,2022-02-23 00:00:00,USDJ/USDT,0.99859217,1.01999999,0.98000003,1.00270524,10425590.38625339,10405068.4774244951746863
1645488000,2022-02-22 00:00:00,USDJ/USDT,0.9988676,1.0005,0.993,0.99859217,5733096.58223345,5722623.537797897926
1645401600,2022-02-21 00:00:00,USDJ/USDT,0.99924762,1.000047,0.99768821,0.9988676,1171242.3199,1170252.33446521977
