https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WEST,Volume BTC
1663459200,2022-09-18 00:00:00,WEST/BTC,0.00000213,0.000002152,0.00000213,0.00000215,12484.9048,0.0266326689698
1663372800,2022-09-17 00:00:00,WEST/BTC,0.00000222,0.000002251,0.00000209,0.00000213,573251.3623,1.2550605689
1663286400,2022-09-16 00:00:00,WEST/BTC,0.00000222,0.000002275,0.000002115,0.00000222,631852.3818,1.3874300689562
1663200000,2022-09-15 00:00:00,WEST/BTC,0.0000019,0.000002615,0.0000019,0.00000222,837052.3592,1.7446778297988
1663113600,2022-09-14 00:00:00,WEST/BTC,0.00000195,0.000002004,0.000001873,0.0000019,1128328.8343,2.1834185601192
1663027200,2022-09-13 00:00:00,WEST/BTC,0.000001929,0.000002018,0.000001889,0.00000195,938643.5422,1.8345387185904
1662940800,2022-09-12 00:00:00,WEST/BTC,0.00000213,0.000002175,0.00000189,0.00000191,542435.4328,1.107677854953
1662854400,2022-09-11 00:00:00,WEST/BTC,0.00000213,0.000002357,0.00000207,0.00000213,992490.4525,2.1576541436865
1662768000,2022-09-10 00:00:00,WEST/BTC,0.000002112,0.000002744,0.00000207,0.00000213,941401.7939,2.1062262465028
1662681600,2022-09-09 00:00:00,WEST/BTC,0.00000231,0.000002333,0.000002068,0.00000211,1475733.2258,3.2353697324536
1662595200,2022-09-08 00:00:00,WEST/BTC,0.00000243,0.000002457,0.000002268,0.00000231,1005827.8032,2.3666451359572
1662508800,2022-09-07 00:00:00,WEST/BTC,0.000002395,0.000002708,0.000002232,0.00000243,859513.3467,2.0929790600269
1662422400,2022-09-06 00:00:00,WEST/BTC,0.000002425,0.000002499,0.000002335,0.0000024,749696.1674,1.7975989287089
1662336000,2022-09-05 00:00:00,WEST/BTC,0.00000301,0.00000301,0.000002305,0.000002401,1331613.0745,3.4305423373928
1662249600,2022-09-04 00:00:00,WEST/BTC,0.000003181,0.000003216,0.000002979,0.00000301,554232.5118,1.669798799799
1662163200,2022-09-03 00:00:00,WEST/BTC,0.00000313,0.000003292,0.000003112,0.000003159,342791.6879,1.07978900356
1662076800,2022-09-02 00:00:00,WEST/BTC,0.0000033,0.000003356,0.000003106,0.00000314,680565.2783,2.2330483147646
1661990400,2022-09-01 00:00:00,WEST/BTC,0.00000333,0.000003373,0.00000322,0.0000033,1074563.2351,3.5476640362046
1661904000,2022-08-31 00:00:00,WEST/BTC,0.00000348,0.000003566,0.000003228,0.00000333,934963.6178,3.2150033919715
1661817600,2022-08-30 00:00:00,WEST/BTC,0.00000348,0.000003516,0.000003394,0.00000348,835890.6808,2.889642203815
1661731200,2022-08-29 00:00:00,WEST/BTC,0.0000035,0.000003525,0.000003397,0.00000347,411325.3466,1.420192483251
1661644800,2022-08-28 00:00:00,WEST/BTC,0.00000346,0.000003555,0.00000338,0.0000035,246339.5654,0.8502561665551
1661558400,2022-08-27 00:00:00,WEST/BTC,0.00000334,0.000003566,0.000003309,0.00000346,431362.8657,1.4620615013338
1661472000,2022-08-26 00:00:00,WEST/BTC,0.00000324,0.000003374,0.000003027,0.00000334,825069.7802,2.6915046366498
1661385600,2022-08-25 00:00:00,WEST/BTC,0.00000324,0.000003303,0.00000319,0.00000324,570256.1783,1.8423836220655
1661299200,2022-08-24 00:00:00,WEST/BTC,0.0000033,0.00000336,0.000003226,0.00000324,461400.2639,1.5184022962208
1661212800,2022-08-23 00:00:00,WEST/BTC,0.00000323,0.000003335,0.000003181,0.0000033,413183.8115,1.3412190962932
1661126400,2022-08-22 00:00:00,WEST/BTC,0.000003182,0.00000338,0.00000314,0.00000322,710761.698,2.2713740744928
1661040000,2022-08-21 00:00:00,WEST/BTC,0.00000328,0.000003293,0.000003079,0.00000317,654382.4105,2.0937379307951
1660953600,2022-08-20 00:00:00,WEST/BTC,0.0000034,0.000003452,0.000003247,0.00000328,695721.5455,2.3244960810067
1660867200,2022-08-19 00:00:00,WEST/BTC,0.00000342,0.000003619,0.000003352,0.0000034,1119644.2783,3.8537837509448
1660780800,2022-08-18 00:00:00,WEST/BTC,0.00000342,0.00000344,0.000003361,0.00000342,773132.0032,2.6211315853427
1660694400,2022-08-17 00:00:00,WEST/BTC,0.00000338,0.00000348,0.000003323,0.00000342,363046.7368,1.2425172245459
