https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume SGD
1663063200000,2022-09-13 10:00:00,BTC/SGD,31313.28,31576.68,31285.69,31534.18,0.01920962,605.7596148116
1663059600000,2022-09-13 09:00:00,BTC/SGD,31090.53,31364.77,31090.53,31313.28,3.08350449,96554.6394766272
1663056000000,2022-09-13 08:00:00,BTC/SGD,31158.31,31211.38,31058.04,31090.53,0.3100279,9638.931725787
1663052400000,2022-09-13 07:00:00,BTC/SGD,31233.82,31347.61,31155.61,31158.31,2.26348027,70526.2199315437
1663048800000,2022-09-13 06:00:00,BTC/SGD,31350.23,31599.99,31157.02,31233.82,5.48723595,171387.339959829
1663045200000,2022-09-13 05:00:00,BTC/SGD,31211.84,31380.12,31195.06,31350.23,0.43509997,13640.4841324931
1663041600000,2022-09-13 04:00:00,BTC/SGD,31064.53,31295.31,31064.53,31211.84,0.88898121,27746.7392895264
1663038000000,2022-09-13 03:00:00,BTC/SGD,31165.93,31184.55,31064.53,31064.53,0.03197964,993.4324861691998
1663034400000,2022-09-13 02:00:00,BTC/SGD,31161.3,31165.93,30948.41,31165.93,0.3298598,10280.387436613999
1663030800000,2022-09-13 01:00:00,BTC/SGD,31204.4,31204.4,31068.02,31161.3,0.05306541,1653.587160633
1663027200000,2022-09-13 00:00:00,BTC/SGD,31321.79,31354.03,31204.4,31204.4,0.04285974,1337.412470856
1663023600000,2022-09-12 23:00:00,BTC/SGD,31325.2,31325.84,31321.79,31321.79,0.01053314,329.9167991206
1663020000000,2022-09-12 22:00:00,BTC/SGD,31325.2,31325.2,31325.2,31325.2,0.0,0.0
1663016400000,2022-09-12 21:00:00,BTC/SGD,31360.0,31360.0,31325.2,31325.2,0.00747909,234.283990068
1663012800000,2022-09-12 20:00:00,BTC/SGD,31400.0,31400.0,31360.0,31360.0,0.006,188.16
1663009200000,2022-09-12 19:00:00,BTC/SGD,31365.0,31400.0,31365.0,31400.0,0.57016124,17903.062936000002
1663005600000,2022-09-12 18:00:00,BTC/SGD,31184.45,31365.0,31184.45,31365.0,0.01519699,476.65359135
1663002000000,2022-09-12 17:00:00,BTC/SGD,31171.11,31184.45,31001.95,31184.45,0.47836479,14917.542875515499
1662998400000,2022-09-12 16:00:00,BTC/SGD,30926.38,31171.11,30921.77,31171.11,0.65359484,20373.2766530724
1662994800000,2022-09-12 15:00:00,BTC/SGD,31314.93,31314.93,30855.0,30926.38,2.36659661,73190.2660675718
1662991200000,2022-09-12 14:00:00,BTC/SGD,31319.25,31319.25,31237.38,31314.93,0.40276097,12612.4315822821
1662987600000,2022-09-12 13:00:00,BTC/SGD,31277.72,31400.0,31210.97,31319.25,2.39415869,74983.25455178249
1662984000000,2022-09-12 12:00:00,BTC/SGD,31216.05,31330.0,31098.47,31277.72,2.05383399,64239.24446570281
1662980400000,2022-09-12 11:00:00,BTC/SGD,31051.95,31400.0,31006.32,31216.05,5.51372929,172116.84920310447
1662976800000,2022-09-12 10:00:00,BTC/SGD,31026.34,31051.95,30800.0,31051.95,0.5439153,16889.630699835
1662973200000,2022-09-12 09:00:00,BTC/SGD,31155.0,31155.0,31009.6,31026.34,1.1229031,34839.573367654004
1662969600000,2022-09-12 08:00:00,BTC/SGD,31000.0,31155.0,30995.05,31155.0,0.89486263,27879.44523765
1662966000000,2022-09-12 07:00:00,BTC/SGD,30598.29,31000.0,30586.67,31000.0,3.02122721,93658.04351
1662962400000,2022-09-12 06:00:00,BTC/SGD,30556.28,30601.2,30453.75,30598.29,0.37676291,11528.3007814239
1662958800000,2022-09-12 05:00:00,BTC/SGD,30479.61,30559.44,30437.04,30556.28,3.41199139,104257.7642704292
1662955200000,2022-09-12 04:00:00,BTC/SGD,30291.09,30479.61,30291.09,30479.61,0.07889172,2404.5888578292
1662951600000,2022-09-12 03:00:00,BTC/SGD,30473.34,30587.79,30275.25,30291.09,7.82218411,236942.48287257992
1662948000000,2022-09-12 02:00:00,BTC/SGD,30961.45,30964.01,30393.56,30473.34,1.15209275,35108.114082285
1662944400000,2022-09-12 01:00:00,BTC/SGD,30384.02,31300.0,30301.05,30961.45,4.45505907,137935.0886428515
1662940800000,2022-09-12 00:00:00,BTC/SGD,30600.0,30600.0,30384.02,30384.02,0.74436356,22616.757294311203
1662937200000,2022-09-11 23:00:00,BTC/SGD,30360.92,30600.0,30360.92,30600.0,1.37615543,42110.356158
1662933600000,2022-09-11 22:00:00,BTC/SGD,30351.16,30360.92,30351.16,30360.92,1.55344322,47163.965326962396
1662930000000,2022-09-11 21:00:00,BTC/SGD,30212.04,30444.6,30212.04,30351.16,0.96476229,29281.6546257564
1662926400000,2022-09-11 20:00:00,BTC/SGD,30319.91,30319.91,30158.32,30212.04,0.84631837,25569.0044471748
1662922800000,2022-09-11 19:00:00,BTC/SGD,30331.41,30331.41,30319.91,30319.91,0.00230617,69.92286684470001
1662919200000,2022-09-11 18:00:00,BTC/SGD,30389.6,30389.6,30326.96,30331.41,0.04662329,1414.1501245389
1662915600000,2022-09-11 17:00:00,BTC/SGD,30422.82,30629.9,30389.6,30389.6,0.23987381,7289.669136375999
1662912000000,2022-09-11 16:00:00,BTC/SGD,30412.99,30426.27,30325.45,30422.82,0.62302205,18954.087683181
1662908400000,2022-09-11 15:00:00,BTC/SGD,30197.04,30501.0,30197.04,30412.99,1.43219921,43557.4602517379
1662904800000,2022-09-11 14:00:00,BTC/SGD,30260.0,30260.0,30185.9,30197.04,0.07881919,2380.1062331976
1662901200000,2022-09-11 13:00:00,BTC/SGD,30359.29,30359.29,30260.0,30260.0,0.22986793,6955.8035618
1662897600000,2022-09-11 12:00:00,BTC/SGD,30333.73,30359.29,30284.76,30359.29,0.21791238,6615.6651390102
1662894000000,2022-09-11 11:00:00,BTC/SGD,30323.13,30428.0,30233.42,30333.73,5.79584637,175809.63890906007
1662890400000,2022-09-11 10:00:00,BTC/SGD,30340.0,30415.0,30323.13,30323.13,0.13837807,4196.0562057591
1662886800000,2022-09-11 09:00:00,BTC/SGD,30422.94,30422.94,30323.13,30340.0,0.26879208,8155.1517072
1662883200000,2022-09-11 08:00:00,BTC/SGD,30292.32,30444.89,30286.72,30422.94,1.51938461,46224.146826953394
1662879600000,2022-09-11 07:00:00,BTC/SGD,30106.01,30315.92,30106.01,30292.32,0.35304474,10694.5442383968
1662876000000,2022-09-11 06:00:00,BTC/SGD,30316.88,30316.88,30000.0,30106.01,1.43044972,43065.1335748172
1662872400000,2022-09-11 05:00:00,BTC/SGD,30243.78,30316.88,30243.78,30316.88,0.14556492,4413.0742118496
1662868800000,2022-09-11 04:00:00,BTC/SGD,30239.69,30347.1,30239.69,30243.78,0.08843962,2674.7484105636
1662865200000,2022-09-11 03:00:00,BTC/SGD,30132.77,30261.63,30132.77,30239.69,0.30913268,9348.0764120692
1662861600000,2022-09-11 02:00:00,BTC/SGD,30335.36,30351.55,30132.77,30132.77,0.57932636,17456.707960817203
1662858000000,2022-09-11 01:00:00,BTC/SGD,30286.91,30405.14,30249.33,30335.36,0.37509288,11378.5775482368
1662854400000,2022-09-11 00:00:00,BTC/SGD,30428.42,30437.48,30286.91,30286.91,2.11587523,64083.3226622393
1662850800000,2022-09-10 23:00:00,BTC/SGD,30559.58,30560.01,30428.42,30428.42,0.37673971,11463.594126558199
1662847200000,2022-09-10 22:00:00,BTC/SGD,30249.16,30562.0,30249.16,30559.58,0.38421094,11741.3249578052
1662843600000,2022-09-10 21:00:00,BTC/SGD,30032.67,30503.36,30032.67,30249.16,4.40106354,133128.4751916264
1662840000000,2022-09-10 20:00:00,BTC/SGD,30291.73,30311.91,30029.43,30032.67,0.62356017,18727.1768107539
1662836400000,2022-09-10 19:00:00,BTC/SGD,30149.53,30381.29,30097.36,30291.73,0.3117798,9444.349521054
1662832800000,2022-09-10 18:00:00,BTC/SGD,29937.0,30166.5,29937.0,30149.53,0.0011957,36.049793021
1662829200000,2022-09-10 17:00:00,BTC/SGD,30111.64,30111.64,29931.66,29937.0,0.16667663,4989.798272309999
1662825600000,2022-09-10 16:00:00,BTC/SGD,29843.85,30123.6,29794.27,30111.64,0.35690293,10746.9325431052
1662822000000,2022-09-10 15:00:00,BTC/SGD,29872.45,29921.01,29818.66,29843.85,0.24870252,7422.240701502
1662818400000,2022-09-10 14:00:00,BTC/SGD,29744.3,29904.12,29738.38,29872.45,0.52140087,15575.5214190315
1662814800000,2022-09-10 13:00:00,BTC/SGD,29928.11,29934.7,29744.3,29744.3,5.60919009,166841.432793987
1662811200000,2022-09-10 12:00:00,BTC/SGD,29895.51,29965.09,29779.26,29928.11,2.83962561,84984.62761489711
1662807600000,2022-09-10 11:00:00,BTC/SGD,29953.06,30007.07,29895.51,29895.51,0.29111216,8702.9464904016
1662804000000,2022-09-10 10:00:00,BTC/SGD,29961.26,29999.74,29884.94,29953.06,0.08325558,2493.7593830748
1662800400000,2022-09-10 09:00:00,BTC/SGD,29950.0,30025.26,29949.19,29961.26,0.32127651,9625.8490480026
1662796800000,2022-09-10 08:00:00,BTC/SGD,29880.53,30019.1,29880.53,29950.0,0.09904902,2966.518149
1662793200000,2022-09-10 07:00:00,BTC/SGD,30206.44,30246.75,29849.99,29880.53,0.35736263,10678.1847865939
1662789600000,2022-09-10 06:00:00,BTC/SGD,30234.9,30298.03,30126.67,30206.44,2.38358414,71999.5913098616
1662786000000,2022-09-10 05:00:00,BTC/SGD,30027.8,30367.94,30027.8,30234.9,1.73394686,52425.709917414
1662782400000,2022-09-10 04:00:00,BTC/SGD,29913.83,30058.69,29903.63,30027.8,0.23380083,7020.524563073999
1662778800000,2022-09-10 03:00:00,BTC/SGD,29872.21,29978.69,29872.21,29913.83,0.56158569,16799.178861092703
1662775200000,2022-09-10 02:00:00,BTC/SGD,29874.26,29875.02,29747.54,29872.21,0.15616828,4665.0916554988
1662771600000,2022-09-10 01:00:00,BTC/SGD,29788.88,29930.52,29788.88,29874.26,0.15152388,4526.6637873288
1662768000000,2022-09-10 00:00:00,BTC/SGD,30016.55,30016.55,29717.17,29788.88,0.07244746,2158.1286922448003
1662764400000,2022-09-09 23:00:00,BTC/SGD,29976.53,30256.0,29837.26,30016.55,3.01153857,90395.99806333349
1662760800000,2022-09-09 22:00:00,BTC/SGD,29845.91,30004.41,29807.04,29976.53,0.01138078,341.1562930934
1662757200000,2022-09-09 21:00:00,BTC/SGD,29876.08,29904.92,29751.02,29845.91,0.00258184,77.0573642744
1662753600000,2022-09-09 20:00:00,BTC/SGD,29811.05,29916.08,29758.55,29876.08,0.0680956,2034.4295932480004
1662750000000,2022-09-09 19:00:00,BTC/SGD,29679.8,29875.0,29679.8,29811.05,0.00787195,234.67109504750002
1662746400000,2022-09-09 18:00:00,BTC/SGD,29783.1,29818.32,29663.15,29679.8,0.28248767,8384.177548066
1662742800000,2022-09-09 17:00:00,BTC/SGD,29801.61,30033.71,29726.42,29783.1,2.48165243,73911.302487933
1662739200000,2022-09-09 16:00:00,BTC/SGD,29824.78,29986.44,29685.73,29801.61,0.4869346,14511.435044706
1662735600000,2022-09-09 15:00:00,BTC/SGD,29545.25,29914.53,29545.25,29824.78,2.68753204,80155.05183595119
1662732000000,2022-09-09 14:00:00,BTC/SGD,29456.42,29562.29,29449.6,29545.25,0.17163898,5071.116573845
1662728400000,2022-09-09 13:00:00,BTC/SGD,29578.26,29578.26,29370.45,29456.42,0.76283465,22470.377840953
1662724800000,2022-09-09 12:00:00,BTC/SGD,29351.76,29748.0,29351.76,29578.26,0.60641723,17936.7664974198
