https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume EUR,tradecount
1658102400000,2022-07-18 00:00:00,ETH/EUR,1325.12000000,1573.40000000,1321.59000000,1558.49000000,46458.03960000,67051845.81358400,115261
1658016000000,2022-07-17 00:00:00,ETH/EUR,1343.44000000,1373.27000000,1307.03000000,1324.76000000,33670.08330000,45162681.15925800,69348
1657929600000,2022-07-16 00:00:00,ETH/EUR,1220.78000000,1406.62000000,1182.60000000,1343.39000000,39844.28280000,50620066.83107900,77551
1657843200000,2022-07-15 00:00:00,ETH/EUR,1189.05000000,1276.86000000,1177.71000000,1221.22000000,42288.92460000,51432500.45041000,84223
1657756800000,2022-07-14 00:00:00,ETH/EUR,1110.93000000,1210.37000000,1070.95000000,1189.14000000,43592.73750000,49128513.41654200,83761
1657670400000,2022-07-13 00:00:00,ETH/EUR,1035.08000000,1115.00000000,1006.26000000,1111.24000000,48963.19080000,51738960.42464800,92826
1657584000000,2022-07-12 00:00:00,ETH/EUR,1090.95000000,1092.10000000,1029.50000000,1035.16000000,41688.47260000,44435507.75707100,79752
1657497600000,2022-07-11 00:00:00,ETH/EUR,1148.81000000,1153.19000000,1087.11000000,1091.04000000,56145.89630000,63536889.47746000,77306
1657411200000,2022-07-10 00:00:00,ETH/EUR,1195.48000000,1198.54000000,1132.30000000,1148.08000000,73683.20230000,85431252.44411600,72906
1657324800000,2022-07-09 00:00:00,ETH/EUR,1192.01000000,1212.00000000,1183.01000000,1195.31000000,48243.69700000,57760046.50704100,60944
1657238400000,2022-07-08 00:00:00,ETH/EUR,1216.36000000,1251.74000000,1176.05000000,1192.04000000,34009.47030000,41225534.81947100,77461
1657152000000,2022-07-07 00:00:00,ETH/EUR,1164.12000000,1234.01000000,1137.56000000,1215.59000000,31412.20260000,37144359.34017300,69781
1657065600000,2022-07-06 00:00:00,ETH/EUR,1102.29000000,1181.28000000,1081.47000000,1164.16000000,32939.11210000,36770141.29569400,74298
1656979200000,2022-07-05 00:00:00,ETH/EUR,1102.43000000,1137.21000000,1050.01000000,1102.49000000,33411.01560000,36550977.08355900,76684
1656892800000,2022-07-04 00:00:00,ETH/EUR,1029.45000000,1111.89000000,1002.28000000,1102.17000000,29893.73860000,31313887.41149400,65106
1656806400000,2022-07-03 00:00:00,ETH/EUR,1023.62000000,1043.22000000,998.06000000,1029.29000000,18955.82300000,19336394.14207000,43277
1656720000000,2022-07-02 00:00:00,ETH/EUR,1015.63000000,1035.10000000,987.00000000,1023.51000000,21494.55530000,21711693.03565500,46420
1656633600000,2022-07-01 00:00:00,ETH/EUR,1023.53000000,1065.04000000,988.74000000,1015.39000000,37907.62830000,38748037.19470400,83765
1656547200000,2022-06-30 00:00:00,ETH/EUR,1051.96000000,1058.67000000,958.90000000,1023.16000000,34619.23450000,34543329.28607300,79336
1656460800000,2022-06-29 00:00:00,ETH/EUR,1086.06000000,1097.69000000,1038.21000000,1051.83000000,28161.00470000,30036953.11210600,64237
1656374400000,2022-06-28 00:00:00,ETH/EUR,1125.80000000,1174.21000000,1079.31000000,1085.69000000,26965.70120000,30382548.26642300,56045
1656288000000,2022-06-27 00:00:00,ETH/EUR,1133.99000000,1171.63000000,1107.80000000,1125.82000000,26715.11410000,30523198.88131000,57412
1656201600000,2022-06-26 00:00:00,ETH/EUR,1178.50000000,1214.48000000,1130.57000000,1134.30000000,21182.68990000,24828369.60775100,47277
1656115200000,2022-06-25 00:00:00,ETH/EUR,1161.10000000,1191.48000000,1119.50000000,1178.14000000,14447.78170000,16669002.33027500,34218
1656028800000,2022-06-24 00:00:00,ETH/EUR,1087.18000000,1180.43000000,1073.94000000,1160.54000000,37119.97910000,41858972.19943800,66942
1655942400000,2022-06-23 00:00:00,ETH/EUR,993.70000000,1096.19000000,989.13000000,1087.04000000,26419.24990000,27745467.31108300,48872
1655856000000,2022-06-22 00:00:00,ETH/EUR,1069.17000000,1071.13000000,987.81000000,993.60000000,28703.51870000,29577539.73957300,56651
1655769600000,2022-06-21 00:00:00,ETH/EUR,1071.66000000,1130.21000000,1053.69000000,1068.81000000,28001.45200000,30526061.13043500,56600
1655683200000,2022-06-20 00:00:00,ETH/EUR,1077.30000000,1110.52000000,1004.58000000,1071.94000000,43799.62250000,46318754.68293700,94432
1655596800000,2022-06-19 00:00:00,ETH/EUR,952.06000000,1107.21000000,896.76000000,1077.38000000,65408.28900000,64528051.35062800,125138
1655510400000,2022-06-18 00:00:00,ETH/EUR,1036.78000000,1046.68000000,842.44000000,952.28000000,74764.95885000,69690885.38792220,143561
1655424000000,2022-06-17 00:00:00,ETH/EUR,1014.81000000,1063.13000000,998.07000000,1036.23000000,47308.08210000,49043718.35346600,86410
1655337600000,2022-06-16 00:00:00,ETH/EUR,1183.50000000,1201.73000000,999.22000000,1014.42000000,66724.55420000,72216790.25271600,114933
1655251200000,2022-06-15 00:00:00,ETH/EUR,1158.05000000,1195.03000000,967.78000000,1184.14000000,124697.78225000,134033034.09652020,209493
1655164800000,2022-06-14 00:00:00,ETH/EUR,1161.73000000,1216.57000000,1034.00000000,1157.64000000,112814.90579000,129161805.64834890,190649
1655078400000,2022-06-13 00:00:00,ETH/EUR,1366.39000000,1385.67000000,1119.13000000,1163.54000000,108575.80364000,131317596.17478990,196765
1654992000000,2022-06-12 00:00:00,ETH/EUR,1459.08000000,1477.76000000,1355.96000000,1367.30000000,37184.63102000,52306778.66984510,79627
1654905600000,2022-06-11 00:00:00,ETH/EUR,1581.43000000,1599.55000000,1429.65000000,1458.92000000,28772.91480000,43364558.06650280,72274
1654819200000,2022-06-10 00:00:00,ETH/EUR,1683.76000000,1695.94000000,1575.00000000,1581.19000000,34511.62420000,56752762.21340100,80693
1654732800000,2022-06-09 00:00:00,ETH/EUR,1672.17000000,1710.66000000,1659.11000000,1683.54000000,28755.15380000,48434586.52560800,65406
1654646400000,2022-06-08 00:00:00,ETH/EUR,1693.66000000,1716.16000000,1650.79000000,1671.74000000,26631.19620000,44852464.53297900,62575
1654560000000,2022-06-07 00:00:00,ETH/EUR,1740.17000000,1749.95000000,1616.79000000,1693.93000000,40150.33080000,66831893.52689100,92758
1654473600000,2022-06-06 00:00:00,ETH/EUR,1684.62000000,1791.74000000,1682.14000000,1740.14000000,33468.57680000,58652834.62629400,82091
1654387200000,2022-06-05 00:00:00,ETH/EUR,1685.30000000,1709.71000000,1656.78000000,1684.39000000,13841.95310000,23291568.31116100,38662
1654300800000,2022-06-04 00:00:00,ETH/EUR,1656.46000000,1695.73000000,1632.00000000,1685.38000000,12305.62270000,20377374.94596900,34644
1654214400000,2022-06-03 00:00:00,ETH/EUR,1706.13000000,1714.10000000,1622.49000000,1656.43000000,30641.61910000,50815024.69401600,75863
1654128000000,2022-06-02 00:00:00,ETH/EUR,1706.52000000,1725.10000000,1665.32000000,1706.32000000,32585.90330000,55412686.21291600,83045
1654041600000,2022-06-01 00:00:00,ETH/EUR,1809.09000000,1840.95000000,1656.63000000,1706.30000000,31326.28030000,55333045.38790400,81401
1653955200000,2022-05-31 00:00:00,ETH/EUR,1855.96000000,1871.68000000,1795.00000000,1808.32000000,32024.22800000,58751376.24280400,85196
1653868800000,2022-05-30 00:00:00,ETH/EUR,1690.19000000,1868.08000000,1680.50000000,1856.15000000,31618.50090000,56090181.71774700,75326
1653782400000,2022-05-29 00:00:00,ETH/EUR,1671.07000000,1702.15000000,1642.56000000,1690.25000000,19076.85800000,31958967.63198600,47548
1653696000000,2022-05-28 00:00:00,ETH/EUR,1608.71000000,1686.38000000,1604.32000000,1671.10000000,20675.80850000,34113142.93363200,56398
1653609600000,2022-05-27 00:00:00,ETH/EUR,1668.65000000,1700.26000000,1587.00000000,1608.82000000,53821.59660000,88400234.72522200,135792
1653523200000,2022-05-26 00:00:00,ETH/EUR,1817.20000000,1837.29000000,1624.65000000,1669.47000000,40432.92930000,69848117.43902000,107784
1653436800000,2022-05-25 00:00:00,ETH/EUR,1844.17000000,1885.83000000,1814.76000000,1817.52000000,19669.15410000,36267217.09576100,60180
1653350400000,2022-05-24 00:00:00,ETH/EUR,1847.02000000,1867.82000000,1783.29000000,1844.38000000,20136.68830000,36902599.53494600,52793
1653264000000,2022-05-23 00:00:00,ETH/EUR,1932.56000000,1961.93000000,1832.43000000,1846.36000000,29346.36430000,56252392.97392900,84998
1653177600000,2022-05-22 00:00:00,ETH/EUR,1869.27000000,1944.39000000,1860.98000000,1932.64000000,17750.48280000,33775346.35198900,57014
1653091200000,2022-05-21 00:00:00,ETH/EUR,1856.22000000,1884.58000000,1835.85000000,1869.35000000,12241.93950000,22855340.80980400,39460
1653004800000,2022-05-20 00:00:00,ETH/EUR,1907.79000000,1951.37000000,1821.80000000,1855.32000000,27815.81070000,52535391.30803600,78666
1652918400000,2022-05-19 00:00:00,ETH/EUR,1826.98000000,1925.75000000,1813.81000000,1908.02000000,32053.97730000,59798440.03314800,84387
1652832000000,2022-05-18 00:00:00,ETH/EUR,1981.53000000,1998.00000000,1821.61000000,1826.95000000,28477.70690000,54126705.02716500,84583
1652745600000,2022-05-17 00:00:00,ETH/EUR,1938.62000000,2014.19000000,1906.39000000,1981.91000000,23853.88020000,46965871.07379500,68705
1652659200000,2022-05-16 00:00:00,ETH/EUR,2063.24000000,2063.24000000,1898.53000000,1938.62000000,30891.26600000,60307175.08966800,88217
1652572800000,2022-05-15 00:00:00,ETH/EUR,1977.78000000,2084.29000000,1923.32000000,2063.36000000,13446.29280000,26852067.53079000,44830
1652486400000,2022-05-14 00:00:00,ETH/EUR,1930.81000000,1988.26000000,1875.50000000,1977.78000000,17463.21850000,33818841.02392400,57052
1652400000000,2022-05-13 00:00:00,ETH/EUR,1884.00000000,2069.19000000,1865.25000000,1930.38000000,39610.47180000,79243804.91494700,104860
1652313600000,2022-05-12 00:00:00,ETH/EUR,1973.91000000,2078.10000000,1532.88000000,1883.61000000,74938.65122000,136524479.53574080,172151
1652227200000,2022-05-11 00:00:00,ETH/EUR,2226.61000000,2325.00000000,1900.00000000,1976.49000000,63155.54871000,136511724.08087650,158019
1652140800000,2022-05-10 00:00:00,ETH/EUR,2112.38000000,2329.82000000,2085.04000000,2226.62000000,48974.72370000,109714735.61514600,126598
1652054400000,2022-05-09 00:00:00,ETH/EUR,2395.06000000,2405.75000000,2108.87000000,2111.86000000,51267.30550000,115406152.68646600,137451
1651968000000,2022-05-08 00:00:00,ETH/EUR,2502.62000000,2508.62000000,2360.00000000,2394.59000000,25442.10640000,61582329.17430800,81220
1651881600000,2022-05-07 00:00:00,ETH/EUR,2556.23000000,2568.72000000,2457.95000000,2502.38000000,16227.03650000,41119807.16755200,58220
1651795200000,2022-05-06 00:00:00,ETH/EUR,2610.28000000,2621.58000000,2493.63000000,2556.22000000,28810.76240000,73758140.47844600,90620
1651708800000,2022-05-05 00:00:00,ETH/EUR,2770.25000000,2782.00000000,2559.90000000,2610.23000000,23931.54830000,63922030.92534300,75772
1651622400000,2022-05-04 00:00:00,ETH/EUR,2647.32000000,2796.45000000,2637.34000000,2770.91000000,22382.13150000,60772573.26950700,79535
1651536000000,2022-05-03 00:00:00,ETH/EUR,2719.41000000,2723.72000000,2620.83000000,2647.33000000,17009.26440000,45573236.95243200,66512
1651449600000,2022-05-02 00:00:00,ETH/EUR,2679.57000000,2744.55000000,2644.95000000,2719.14000000,21540.05390000,57964806.13824300,79802
1651363200000,2022-05-01 00:00:00,ETH/EUR,2594.43000000,2700.93000000,2583.99000000,2679.59000000,16840.56240000,44503546.53501000,64772
1651276800000,2022-04-30 00:00:00,ETH/EUR,2674.05000000,2697.53000000,2584.09000000,2594.02000000,13715.96330000,36488855.91142900,58750
1651190400000,2022-04-29 00:00:00,ETH/EUR,2797.39000000,2805.42000000,2634.04000000,2674.13000000,24384.72200000,66306181.35415800,82661
1651104000000,2022-04-28 00:00:00,ETH/EUR,2737.00000000,2836.32000000,2717.82000000,2797.45000000,24024.80600000,66639160.82611500,85715
1651017600000,2022-04-27 00:00:00,ETH/EUR,2644.50000000,2768.28000000,2628.36000000,2737.22000000,19222.23890000,52082043.10258500,60861
1650931200000,2022-04-26 00:00:00,ETH/EUR,2808.22000000,2833.00000000,2604.34000000,2643.99000000,21270.32480000,58213618.37244200,65292
1650844800000,2022-04-25 00:00:00,ETH/EUR,2705.22000000,2825.92000000,2606.31000000,2807.65000000,26104.77170000,70161551.26876500,77038
1650758400000,2022-04-24 00:00:00,ETH/EUR,2721.80000000,2746.75000000,2701.31000000,2705.39000000,9925.33130000,27053415.14571900,38339
1650672000000,2022-04-23 00:00:00,ETH/EUR,2749.60000000,2764.13000000,2706.38000000,2721.28000000,7831.31050000,21485054.05757000,34014
1650585600000,2022-04-22 00:00:00,ETH/EUR,2758.86000000,2809.94000000,2722.62000000,2749.43000000,19549.11010000,54070926.78204900,60547
1650499200000,2022-04-21 00:00:00,ETH/EUR,2838.80000000,2922.38000000,2723.00000000,2759.04000000,20911.27490000,59430035.34414700,65425
1650412800000,2022-04-20 00:00:00,ETH/EUR,2877.80000000,2925.48000000,2804.34000000,2839.02000000,20752.12100000,59389315.99223600,62594
1650326400000,2022-04-19 00:00:00,ETH/EUR,2843.23000000,2906.41000000,2811.51000000,2878.01000000,20873.95330000,59600199.31925500,59644
1650240000000,2022-04-18 00:00:00,ETH/EUR,2767.00000000,2855.22000000,2678.36000000,2843.32000000,22221.68470000,60777463.36236200,60317
1650153600000,2022-04-17 00:00:00,ETH/EUR,2836.36000000,2857.42000000,2763.49000000,2767.31000000,11624.73430000,32832600.95308900,36560
1650067200000,2022-04-16 00:00:00,ETH/EUR,2821.11000000,2859.87000000,2790.93000000,2835.66000000,9239.84220000,26045255.69901000,31226
1649980800000,2022-04-15 00:00:00,ETH/EUR,2796.17000000,2833.35000000,2774.03000000,2821.11000000,13818.78870000,38749904.15480300,43250
1649894400000,2022-04-14 00:00:00,ETH/EUR,2865.09000000,2889.22000000,2754.27000000,2795.77000000,19600.43790000,55321064.22163300,58257
1649808000000,2022-04-13 00:00:00,ETH/EUR,2799.02000000,2881.83000000,2773.59000000,2864.72000000,17859.76270000,50528945.90557300,56982
1649721600000,2022-04-12 00:00:00,ETH/EUR,2740.32000000,2835.78000000,2717.72000000,2798.86000000,25283.74780000,70387117.80329000,72892
1649635200000,2022-04-11 00:00:00,ETH/EUR,2945.43000000,2954.33000000,2712.60000000,2738.66000000,21957.59980000,62141008.95735900,72723
1649548800000,2022-04-10 00:00:00,ETH/EUR,3002.15000000,3046.22000000,2936.32000000,2945.75000000,9270.13430000,27790755.75781700,37931
1649462400000,2022-04-09 00:00:00,ETH/EUR,2940.15000000,3010.57000000,2930.59000000,3001.75000000,8280.81160000,24549621.00654300,38499
1649376000000,2022-04-08 00:00:00,ETH/EUR,2970.41000000,3051.60000000,2922.97000000,2940.85000000,20624.39860000,61860566.31400300,67777
1649289600000,2022-04-07 00:00:00,ETH/EUR,2909.40000000,2997.54000000,2890.11000000,2972.68000000,20930.34430000,61769181.76679800,63365
1649203200000,2022-04-06 00:00:00,ETH/EUR,3126.99000000,3127.18000000,2905.00000000,2911.93000000,22478.24570000,67712041.99825900,74087
1649116800000,2022-04-05 00:00:00,ETH/EUR,3209.33000000,3243.45000000,3118.66000000,3126.58000000,14120.08300000,44942451.40010300,50380
1649030400000,2022-04-04 00:00:00,ETH/EUR,3191.81000000,3236.80000000,3110.82000000,3209.04000000,17509.82770000,55404687.91107400,55943
1648944000000,2022-04-03 00:00:00,ETH/EUR,3121.46000000,3243.94000000,3093.36000000,3190.87000000,11561.61870000,36676864.48257800,40347
1648857600000,2022-04-02 00:00:00,ETH/EUR,3132.79000000,3203.40000000,3112.99000000,3121.69000000,13280.09090000,41879845.06751600,45894
1648771200000,2022-04-01 00:00:00,ETH/EUR,2967.55000000,3156.19000000,2903.49000000,3132.99000000,22342.34580000,67353575.72347300,63879
1648684800000,2022-03-31 00:00:00,ETH/EUR,3035.15000000,3102.39000000,2948.27000000,2967.59000000,17388.13170000,52700988.14295100,55087
1648598400000,2022-03-30 00:00:00,ETH/EUR,3069.21000000,3092.99000000,3002.08000000,3034.84000000,12538.74270000,38185682.13047000,45300
1648512000000,2022-03-29 00:00:00,ETH/EUR,3034.10000000,3142.48000000,3017.39000000,3069.32000000,16842.81160000,52089950.47969100,54887
1648425600000,2022-03-28 00:00:00,ETH/EUR,3001.82000000,3127.75000000,2984.01000000,3030.54000000,15439.76880000,47168331.17310100,53328
1648339200000,2022-03-27 00:00:00,ETH/EUR,2868.49000000,3006.36000000,2851.68000000,3003.03000000,8677.97320000,25225178.76629900,31406
1648252800000,2022-03-26 00:00:00,ETH/EUR,2828.63000000,2874.55000000,2813.06000000,2869.05000000,5749.02630000,16364290.65423400,21308
1648166400000,2022-03-25 00:00:00,ETH/EUR,2828.40000000,2903.63000000,2803.47000000,2828.68000000,19308.58480000,55020719.28881600,51827
1648080000000,2022-03-24 00:00:00,ETH/EUR,2760.95000000,2845.45000000,2735.04000000,2830.28000000,21507.18520000,59950812.54290000,54195
1647993600000,2022-03-23 00:00:00,ETH/EUR,2694.72000000,2770.55000000,2652.40000000,2761.20000000,18647.17770000,50409517.58832200,51222
1647907200000,2022-03-22 00:00:00,ETH/EUR,2624.68000000,2775.58000000,2622.35000000,2694.76000000,22315.16790000,60808220.06443500,58210
1647820800000,2022-03-21 00:00:00,ETH/EUR,2595.57000000,2681.33000000,2563.99000000,2625.88000000,20370.44520000,53509174.33101200,50604
1647734400000,2022-03-20 00:00:00,ETH/EUR,2672.06000000,2685.00000000,2552.96000000,2595.34000000,13080.16790000,34207357.28234100,39835
1647648000000,2022-03-19 00:00:00,ETH/EUR,2664.79000000,2706.88000000,2619.31000000,2673.02000000,12082.40700000,32302375.54181200,38326
1647561600000,2022-03-18 00:00:00,ETH/EUR,2537.61000000,2703.01000000,2494.50000000,2664.64000000,20864.86760000,53830831.58122000,53636
1647475200000,2022-03-17 00:00:00,ETH/EUR,2517.82000000,2564.40000000,2490.60000000,2537.87000000,18299.44380000,46142475.79352100,48583
1647388800000,2022-03-16 00:00:00,ETH/EUR,2390.06000000,2529.60000000,2376.97000000,2517.84000000,30621.48010000,74833588.85120000,77096
1647302400000,2022-03-15 00:00:00,ETH/EUR,2369.44000000,2439.53000000,2285.45000000,2389.95000000,25098.94670000,58879614.60282600,59976
1647216000000,2022-03-14 00:00:00,ETH/EUR,2310.88000000,2389.92000000,2296.03000000,2368.82000000,24580.56480000,57629055.74671500,64542
1647129600000,2022-03-13 00:00:00,ETH/EUR,2360.43000000,2390.88000000,2292.46000000,2309.77000000,10507.87900000,24765718.07127200,34165
1647043200000,2022-03-12 00:00:00,ETH/EUR,2346.70000000,2400.00000000,2343.30000000,2360.17000000,8674.81700000,20594131.39190100,29804
1646956800000,2022-03-11 00:00:00,ETH/EUR,2369.77000000,2431.34000000,2296.50000000,2346.68000000,24807.89350000,58549297.17868300,57695
1646870400000,2022-03-10 00:00:00,ETH/EUR,2464.69000000,2470.71000000,2309.49000000,2369.12000000,24971.56580000,59142097.65941900,54456
1646784000000,2022-03-09 00:00:00,ETH/EUR,2364.79000000,2533.45000000,2356.91000000,2464.32000000,20222.32440000,49914456.95307100,49888
1646697600000,2022-03-08 00:00:00,ETH/EUR,2295.33000000,2399.44000000,2285.19000000,2364.86000000,29108.34290000,68529086.69947000,61186
1646611200000,2022-03-07 00:00:00,ETH/EUR,2346.23000000,2431.00000000,2255.68000000,2295.82000000,28439.41180000,66583188.60654500,62346
1646524800000,2022-03-06 00:00:00,ETH/EUR,2441.82000000,2452.00000000,2332.50000000,2346.45000000,12331.26100000,29620468.48571400,33417
1646438400000,2022-03-05 00:00:00,ETH/EUR,2401.52000000,2460.49000000,2373.14000000,2442.08000000,9958.44170000,24086831.51550900,29145
1646352000000,2022-03-04 00:00:00,ETH/EUR,2561.84000000,2563.72000000,2360.00000000,2402.21000000,25082.24480000,61896505.71188200,61862
1646265600000,2022-03-03 00:00:00,ETH/EUR,2652.96000000,2675.88000000,2522.05000000,2562.04000000,21660.34090000,56153485.57683800,48952
1646179200000,2022-03-02 00:00:00,ETH/EUR,2677.00000000,2738.33000000,2620.97000000,2652.96000000,29836.24280000,80021679.34471100,67225
1646092800000,2022-03-01 00:00:00,ETH/EUR,2605.42000000,2723.48000000,2551.50000000,2675.87000000,27878.82130000,73564485.11448600,67461
1646006400000,2022-02-28 00:00:00,ETH/EUR,2343.67000000,2627.99000000,2305.41000000,2605.50000000,33491.20980000,81261587.76400600,72203
1645920000000,2022-02-27 00:00:00,ETH/EUR,2469.22000000,2518.33000000,2296.01000000,2342.87000000,27140.31940000,65345005.58111100,64428
1645833600000,2022-02-26 00:00:00,ETH/EUR,2459.10000000,2553.14000000,2423.43000000,2468.50000000,15636.52070000,38816072.09427600,41479
1645747200000,2022-02-25 00:00:00,ETH/EUR,2317.43000000,2517.87000000,2302.42000000,2458.00000000,28883.43920000,68997813.60632300,69214
1645660800000,2022-02-24 00:00:00,ETH/EUR,2283.32000000,2447.17000000,2046.30000000,2317.13000000,60233.22720000,132267266.19169500,133637
1645574400000,2022-02-23 00:00:00,ETH/EUR,2329.74000000,2426.98000000,2280.00000000,2282.69000000,22931.56850000,54079485.45694500,63643
1645488000000,2022-02-22 00:00:00,ETH/EUR,2273.98000000,2351.00000000,2213.36000000,2329.60000000,33837.80880000,77173042.85370100,85324
1645401600000,2022-02-21 00:00:00,ETH/EUR,2317.51000000,2429.02000000,2265.00000000,2274.68000000,39590.80980000,93274471.52126900,100477
1645315200000,2022-02-20 00:00:00,ETH/EUR,2444.49000000,2444.79000000,2276.78000000,2317.90000000,20450.16180000,47859842.45490200,64727
1645228800000,2022-02-19 00:00:00,ETH/EUR,2457.80000000,2503.00000000,2383.74000000,2444.16000000,15232.43920000,37233485.40138700,46967
1645142400000,2022-02-18 00:00:00,ETH/EUR,2547.16000000,2591.79000000,2433.00000000,2457.45000000,27176.54580000,68334646.92376200,71727
1645056000000,2022-02-17 00:00:00,ETH/EUR,2745.93000000,2779.73000000,2511.73000000,2547.15000000,33529.56070000,88909715.75716600,88222
1644969600000,2022-02-16 00:00:00,ETH/EUR,2804.03000000,2804.47000000,2681.22000000,2745.91000000,18350.43860000,50418865.26190700,58368
1644883200000,2022-02-15 00:00:00,ETH/EUR,2593.45000000,2815.00000000,2577.86000000,2803.14000000,21367.14110000,58077628.71514500,66146
1644796800000,2022-02-14 00:00:00,ETH/EUR,2530.00000000,2624.72000000,2494.86000000,2593.32000000,22917.54030000,58650252.83239800,68734
1644710400000,2022-02-13 00:00:00,ETH/EUR,2574.95000000,2607.67000000,2505.24000000,2529.69000000,16160.34520000,41428159.07949400,52762
1644624000000,2022-02-12 00:00:00,ETH/EUR,2582.51000000,2633.09000000,2521.80000000,2575.72000000,18750.01910000,48300597.42529900,66039
1644537600000,2022-02-11 00:00:00,ETH/EUR,2694.48000000,2757.04000000,2538.89000000,2582.18000000,30310.88250000,81249964.04961700,94139
1644451200000,2022-02-10 00:00:00,ETH/EUR,2844.21000000,2872.17000000,2681.26000000,2694.34000000,35748.87540000,99588566.23016200,116362
1644364800000,2022-02-09 00:00:00,ETH/EUR,2733.82000000,2863.00000000,2675.16000000,2844.72000000,27052.23250000,74819287.80592300,80000
1644278400000,2022-02-08 00:00:00,ETH/EUR,2747.90000000,2833.00000000,2652.00000000,2733.83000000,34226.77180000,93308278.08859500,92871
1644192000000,2022-02-07 00:00:00,ETH/EUR,2669.86000000,2792.48000000,2615.42000000,2746.52000000,28691.35200000,77859063.64292100,85164
1644105600000,2022-02-06 00:00:00,ETH/EUR,2633.88000000,2686.62000000,2581.74000000,2669.60000000,16133.20820000,42394651.53041500,48404
1644019200000,2022-02-05 00:00:00,ETH/EUR,2618.66000000,2675.70000000,2587.00000000,2633.69000000,21892.54150000,57643653.77681100,63037
1643932800000,2022-02-04 00:00:00,ETH/EUR,2359.60000000,2619.46000000,2335.92000000,2618.67000000,41617.54390000,103328533.05763400,95590
1643846400000,2022-02-03 00:00:00,ETH/EUR,2378.19000000,2417.50000000,2254.00000000,2360.22000000,30642.44110000,71300032.70226200,77304
1643760000000,2022-02-02 00:00:00,ETH/EUR,2476.15000000,2490.65000000,2318.42000000,2377.22000000,29329.63780000,70679118.87592800,76605
1643673600000,2022-02-01 00:00:00,ETH/EUR,2393.84000000,2506.13000000,2382.58000000,2477.33000000,25491.99720000,62565076.46569200,76716
1643587200000,2022-01-31 00:00:00,ETH/EUR,2336.55000000,2412.00000000,2222.42000000,2393.78000000,26271.81620000,60884993.55506800,70773
1643500800000,2022-01-30 00:00:00,ETH/EUR,2340.72000000,2374.87000000,2288.28000000,2336.90000000,20063.02260000,46845625.88622100,58146
