https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume ADA
1663405200000,2022-09-17 09:00:00,ADA/USDT,0.47414642,0.47736282,0.47361249,0.47599352,2070.748437254249,4350.37106651
1663401600000,2022-09-17 08:00:00,ADA/USDT,0.47644329,0.47666872,0.47390744,0.47435588,1739.9060028125518,3667.9338787
1663398000000,2022-09-17 07:00:00,ADA/USDT,0.47662463,0.4772968,0.47529033,0.47621129,1745.79058914,3666.0
1663394400000,2022-09-17 06:00:00,ADA/USDT,0.47436721,0.47624655,0.47391324,0.47624655,1846.8841209,3878.0
1663390800000,2022-09-17 05:00:00,ADA/USDT,0.4779867,0.4779867,0.47318846,0.47406441,2190.6516386099997,4621.0
1663387200000,2022-09-17 04:00:00,ADA/USDT,0.47739329,0.47964586,0.47702615,0.47781801,1696.73175351,3551.0
1663383600000,2022-09-17 03:00:00,ADA/USDT,0.4782413,0.47891816,0.47636074,0.47691909,1889.07651549,3961.0
1663380000000,2022-09-17 02:00:00,ADA/USDT,0.47921051,0.48011244,0.47765749,0.4782813,1955.9313763500002,4089.5
1663376400000,2022-09-17 01:00:00,ADA/USDT,0.47864737,0.47989168,0.47592885,0.4794324,1673.2190759999999,3490.0
1663372800000,2022-09-17 00:00:00,ADA/USDT,0.47471555,0.48171739,0.47152465,0.47787456,2130.379483442896,4458.03075067
1663369200000,2022-09-16 23:00:00,ADA/USDT,0.46837741,0.47445208,0.46837741,0.47445208,2114.3943808808035,4456.49723125
1663365600000,2022-09-16 22:00:00,ADA/USDT,0.46517532,0.46879064,0.46423603,0.46858573,2058.4536002514924,4392.90714263
1663362000000,2022-09-16 21:00:00,ADA/USDT,0.46624272,0.46699933,0.46430628,0.46430628,1503.42373464,3238.0
1663358400000,2022-09-16 20:00:00,ADA/USDT,0.46132501,0.46705046,0.46132501,0.46668107,2141.6872050803577,4589.18808316
1663354800000,2022-09-16 19:00:00,ADA/USDT,0.45946929,0.4629356,0.45946929,0.46123096,2034.8181720084908,4411.71202386
1663351200000,2022-09-16 18:00:00,ADA/USDT,0.45783171,0.46066148,0.45654868,0.45997093,1933.3246823998436,4203.14536486
1663347600000,2022-09-16 17:00:00,ADA/USDT,0.45772015,0.45993713,0.45621582,0.45842862,1666.8440905386801,3635.99482628
1663344000000,2022-09-16 16:00:00,ADA/USDT,0.46048646,0.46084341,0.45534216,0.45877223,1652.0563546906087,3601.038264
1663340400000,2022-09-16 15:00:00,ADA/USDT,0.45978974,0.46247029,0.45842013,0.46065154,1760.1495343400002,3821.0
1663336800000,2022-09-16 14:00:00,ADA/USDT,0.45667469,0.46264173,0.45667469,0.45995755,1700.2374325564274,3696.50945518
1663333200000,2022-09-16 13:00:00,ADA/USDT,0.46098061,0.46231822,0.45293978,0.45519521,2377.249885191687,5222.48440442
1663329600000,2022-09-16 12:00:00,ADA/USDT,0.46448843,0.46464618,0.46095622,0.46124033,1893.1217064100497,4104.4149509
1663326000000,2022-09-16 11:00:00,ADA/USDT,0.46422422,0.46467776,0.46318687,0.4642083,1854.624039691277,3995.24101506
1663322400000,2022-09-16 10:00:00,ADA/USDT,0.46254759,0.46502033,0.4618891,0.464025,1888.650845197161,4070.14890404
1663318800000,2022-09-16 09:00:00,ADA/USDT,0.45866172,0.4628452,0.45857882,0.46195528,2001.7861661911152,4333.28993705
1663315200000,2022-09-16 08:00:00,ADA/USDT,0.46489856,0.46526841,0.4570207,0.4570207,2109.8772026539586,4616.59002022
1663311600000,2022-09-16 07:00:00,ADA/USDT,0.4655899,0.46776811,0.46458373,0.46484246,1863.680251829984,4009.27284446
1663308000000,2022-09-16 06:00:00,ADA/USDT,0.46779393,0.46838003,0.465273,0.4661609,1953.2141709999999,4190.0
1663304400000,2022-09-16 05:00:00,ADA/USDT,0.46681286,0.46952889,0.46681286,0.46773888,1827.45580416,3907.0
1663300800000,2022-09-16 04:00:00,ADA/USDT,0.46818111,0.46938563,0.46730901,0.46730901,1670.1128588724557,3573.89398264
1663297200000,2022-09-16 03:00:00,ADA/USDT,0.46612938,0.46852286,0.4648779,0.46848962,1806.0274851,3855.0
1663293600000,2022-09-16 02:00:00,ADA/USDT,0.46718996,0.46728338,0.46318196,0.46627779,1917.983844955177,4113.3931019
1663290000000,2022-09-16 01:00:00,ADA/USDT,0.46800311,0.46876026,0.46556037,0.4665802,1767.4865808432453,3788.17313903
1663286400000,2022-09-16 00:00:00,ADA/USDT,0.46588843,0.46804014,0.46197323,0.46804014,1720.9751142156108,3676.98188069
1663282800000,2022-09-15 23:00:00,ADA/USDT,0.4648045,0.4661647,0.46240882,0.46549995,2058.4407789,4422.0
1663279200000,2022-09-15 22:00:00,ADA/USDT,0.46612914,0.46680677,0.46264947,0.46412214,2127.2682162593887,4583.42326927
1663275600000,2022-09-15 21:00:00,ADA/USDT,0.46993419,0.46993419,0.46522965,0.4664692,1669.5705383092713,3579.1656519
1663272000000,2022-09-15 20:00:00,ADA/USDT,0.46774022,0.4698432,0.46774022,0.46955446,1839.8566425244915,3918.30298561
1663268400000,2022-09-15 19:00:00,ADA/USDT,0.4671627,0.46931192,0.46686962,0.46842771,1823.12064732,3892.0
1663264800000,2022-09-15 18:00:00,ADA/USDT,0.46836343,0.47001736,0.46682087,0.46726898,1819.4210974786206,3893.73396342
1663261200000,2022-09-15 17:00:00,ADA/USDT,0.46914086,0.47083824,0.46785897,0.46862656,2250.9935488985075,4803.38448785
1663257600000,2022-09-15 16:00:00,ADA/USDT,0.46732775,0.46988229,0.46620942,0.46942203,1798.4324321841023,3831.16325449
1663254000000,2022-09-15 15:00:00,ADA/USDT,0.46752875,0.46899609,0.46236735,0.46751804,2290.6033123330863,4899.49716664
1663250400000,2022-09-15 14:00:00,ADA/USDT,0.47658113,0.4787892,0.46594789,0.46657964,2193.625892275485,4701.50367529
1663246800000,2022-09-15 13:00:00,ADA/USDT,0.475381,0.47653602,0.47347184,0.47619396,1720.96497144,3614.0
1663243200000,2022-09-15 12:00:00,ADA/USDT,0.47495281,0.47693941,0.47397478,0.47578905,1681.4385027,3534.0
1663239600000,2022-09-15 11:00:00,ADA/USDT,0.47304377,0.4751488,0.47115992,0.47427215,1864.8380938,3932.0
1663236000000,2022-09-15 10:00:00,ADA/USDT,0.4744124,0.47727299,0.47290079,0.47321565,1767.8558336248873,3735.83551944
1663232400000,2022-09-15 09:00:00,ADA/USDT,0.47488945,0.47554046,0.47259009,0.47437491,1984.9820847191995,4184.41625574
1663228800000,2022-09-15 08:00:00,ADA/USDT,0.47690366,0.47690366,0.47289264,0.47432535,2055.9264946371727,4334.42255329
1663225200000,2022-09-15 07:00:00,ADA/USDT,0.47451079,0.48109067,0.47417117,0.47764968,1870.47614688,3916.0
1663221600000,2022-09-15 06:00:00,ADA/USDT,0.47160779,0.47883644,0.46448898,0.47491408,2467.4343287595866,5195.53837772
1663218000000,2022-09-15 05:00:00,ADA/USDT,0.46886095,0.47185457,0.46731739,0.47157478,3425.1532776596578,7263.22403768
1663214400000,2022-09-15 04:00:00,ADA/USDT,0.47007097,0.47053397,0.46690929,0.46878163,1910.28514225,4075.0
1663210800000,2022-09-15 03:00:00,ADA/USDT,0.47188299,0.47188299,0.46705509,0.47022232,2906.165559284779,6180.40751295
1663207200000,2022-09-15 02:00:00,ADA/USDT,0.47670942,0.47670942,0.47063189,0.47173785,2234.085103014674,4735.86145995
1663203600000,2022-09-15 01:00:00,ADA/USDT,0.47811224,0.47864093,0.47489913,0.47710595,4698.141113683752,9847.16521285
1663200000000,2022-09-15 00:00:00,ADA/USDT,0.47671066,0.47855512,0.47671066,0.4783215,527.110293,1102.0
1663196400000,2022-09-14 23:00:00,ADA/USDT,0.48218279,0.48259135,0.47929355,0.48069657,1733.87252799,3607.0
1663192800000,2022-09-14 22:00:00,ADA/USDT,0.48038004,0.48296958,0.48005005,0.4806758,2085.307153022359,4338.28196265
1663189200000,2022-09-14 21:00:00,ADA/USDT,0.47954465,0.48156094,0.47748063,0.47999301,1716.528519873406,3576.1531608
1663185600000,2022-09-14 20:00:00,ADA/USDT,0.48032621,0.48211408,0.47816038,0.48012871,1776.566251133125,3700.1875
1663182000000,2022-09-14 19:00:00,ADA/USDT,0.47716006,0.48032414,0.47607862,0.48024699,1831.6620198599999,3814.0
1663178400000,2022-09-14 18:00:00,ADA/USDT,0.47921409,0.48214414,0.47309097,0.47749882,2071.993439663705,4339.26399999
1663174800000,2022-09-14 17:00:00,ADA/USDT,0.4802807,0.48451457,0.47966422,0.47970029,2019.537370885477,4209.99822803
1663171200000,2022-09-14 16:00:00,ADA/USDT,0.48179483,0.48269818,0.47834268,0.47999302,1844.13318284,3842.0
1663167600000,2022-09-14 15:00:00,ADA/USDT,0.48412172,0.48461845,0.48175296,0.48179886,1623.3398280560198,3369.33098608
1663164000000,2022-09-14 14:00:00,ADA/USDT,0.48443678,0.48625032,0.4794695,0.48442615,1585.3407550759598,3272.61597062
1663160400000,2022-09-14 13:00:00,ADA/USDT,0.47708625,0.48383852,0.4765683,0.48383852,2232.4569893179496,4614.05385689
1663156800000,2022-09-14 12:00:00,ADA/USDT,0.47192185,0.48092576,0.46873709,0.47790241,2026.4709052383653,4240.34460349
1663153200000,2022-09-14 11:00:00,ADA/USDT,0.47370968,0.47442443,0.4711805,0.47190844,1724.4940662807455,3654.29799535
1663149600000,2022-09-14 10:00:00,ADA/USDT,0.47292693,0.47396667,0.47191222,0.47325984,1830.56906112,3868.0
1663146000000,2022-09-14 09:00:00,ADA/USDT,0.47223722,0.47416211,0.47056869,0.47250577,1668.41787387,3531.0
1663142400000,2022-09-14 08:00:00,ADA/USDT,0.47288862,0.47352564,0.46881063,0.47261453,1893.1000352227,4005.59
1663138800000,2022-09-14 07:00:00,ADA/USDT,0.47175112,0.47330463,0.46903484,0.47330463,1956.64134042,4134.0
1663135200000,2022-09-14 06:00:00,ADA/USDT,0.47281757,0.4751942,0.47017136,0.47100535,2133.392310936792,4529.44390321
1663131600000,2022-09-14 05:00:00,ADA/USDT,0.47337487,0.47463751,0.47269217,0.47403531,1883.3760155174614,3973.07115269
1663128000000,2022-09-14 04:00:00,ADA/USDT,0.47296902,0.47431632,0.47270438,0.47406735,773.8689649630783,1632.40300131
1663124400000,2022-09-14 03:00:00,ADA/USDT,0.47293196,0.47356365,0.47293196,0.47356365,337.6506416097345,712.99949143
1663120800000,2022-09-14 02:00:00,ADA/USDT,0.46874219,0.47214056,0.46874219,0.47214056,142.7622959263529,302.37244588
1663117200000,2022-09-14 01:00:00,ADA/USDT,0.46771802,0.4682301,0.46771802,0.4682301,20.386103240671115,43.53864316
1663113600000,2022-09-14 00:00:00,ADA/USDT,0.46669385,0.46720594,0.46469595,0.46720594,222.6804245761062,476.62156131
1663110000000,2022-09-13 23:00:00,ADA/USDT,0.46607035,0.4667908,0.46138842,0.46289455,1988.6592712343418,4296.1388749
1663106400000,2022-09-13 22:00:00,ADA/USDT,0.46886713,0.47026141,0.46725706,0.46743447,1346.2112736,2880.0
1663095600000,2022-09-13 19:00:00,ADA/USDT,0.46801786,0.47175633,0.46350843,0.46963401,2354.718673021191,5013.94409877
1663092000000,2022-09-13 18:00:00,ADA/USDT,0.4753398,0.47583075,0.46636958,0.46786854,1772.811773084926,3789.12369933
1663088400000,2022-09-13 17:00:00,ADA/USDT,0.47331599,0.47611588,0.47270326,0.47551548,1986.5544256340502,4177.6861305
1663084800000,2022-09-13 16:00:00,ADA/USDT,0.46909507,0.47334837,0.46866767,0.47295409,1925.591031771438,4071.41215709
1663081200000,2022-09-13 15:00:00,ADA/USDT,0.46680606,0.46975362,0.46602545,0.46924391,1903.407362786347,4056.32832355
1663077600000,2022-09-13 14:00:00,ADA/USDT,0.47328979,0.47328979,0.46508218,0.4670026,2264.8164824580463,4849.6870948
1663074000000,2022-09-13 13:00:00,ADA/USDT,0.47597511,0.47939159,0.47308487,0.47367342,1712.97436408716,3616.36159379
1663070400000,2022-09-13 12:00:00,ADA/USDT,0.50475205,0.50777947,0.47289723,0.47735832,4530.291655191175,9490.33768845
1663066800000,2022-09-13 11:00:00,ADA/USDT,0.50271259,0.50584923,0.50270487,0.50457507,2264.670993812245,4488.27365532
1663063200000,2022-09-13 10:00:00,ADA/USDT,0.50133863,0.50426865,0.49988213,0.50277407,1985.4548024299997,3949.0
1663059600000,2022-09-13 09:00:00,ADA/USDT,0.50226025,0.50346575,0.49949573,0.50190055,1854.0206317,3694.0
1663056000000,2022-09-13 08:00:00,ADA/USDT,0.50246125,0.50401696,0.49978084,0.50159055,1939.9628831736347,3867.6224725
1663052400000,2022-09-13 07:00:00,ADA/USDT,0.50095767,0.50355071,0.50088692,0.50217725,2093.0065553725753,4167.86414632
1663048800000,2022-09-13 06:00:00,ADA/USDT,0.49997463,0.50465952,0.4986747,0.50136349,2008.3538510236633,4005.78400917
1663045200000,2022-09-13 05:00:00,ADA/USDT,0.49729341,0.50033991,0.4960418,0.49983721,2051.83174705,4105.0
1663041600000,2022-09-13 04:00:00,ADA/USDT,0.4986084,0.50056701,0.49660292,0.49706841,1683.1487715501196,3386.15115684
1663038000000,2022-09-13 03:00:00,ADA/USDT,0.49618397,0.4980631,0.49334342,0.49783516,1905.088863096397,3826.74631317
1663034400000,2022-09-13 02:00:00,ADA/USDT,0.49692495,0.49692495,0.49281941,0.49623307,1691.16230256,3408.0
1663030800000,2022-09-13 01:00:00,ADA/USDT,0.49747162,0.49784398,0.49370297,0.49702279,1831.0319583599999,3684.0
1663027200000,2022-09-13 00:00:00,ADA/USDT,0.50146565,0.50208549,0.49461307,0.49731677,2199.223479340892,4422.17840219
1663023600000,2022-09-12 23:00:00,ADA/USDT,0.50319178,0.50515008,0.50029,0.50140631,1864.73006689,3719.0
1663020000000,2022-09-12 22:00:00,ADA/USDT,0.50730813,0.50744842,0.50293744,0.50340637,1934.59067991,3843.0
1663016400000,2022-09-12 21:00:00,ADA/USDT,0.50966698,0.51016895,0.5066709,0.5066709,2478.908277836887,4892.54124884
1663012800000,2022-09-12 20:00:00,ADA/USDT,0.5053741,0.51013916,0.5053741,0.50990074,4923.122603445805,9655.06071524
1663009200000,2022-09-12 19:00:00,ADA/USDT,0.50598993,0.50691604,0.50447779,0.50563153,2094.90599263854,4143.14746677
1663005600000,2022-09-12 18:00:00,ADA/USDT,0.50656537,0.50656537,0.50311646,0.50561037,2185.0423929844596,4321.59331104
1663002000000,2022-09-12 17:00:00,ADA/USDT,0.50155766,0.50670532,0.50058403,0.50667921,2219.2672619951813,4380.02431952
1662998400000,2022-09-12 16:00:00,ADA/USDT,0.5044128,0.50466954,0.49600504,0.50199371,2353.6083444877154,4688.52158424
1662994800000,2022-09-12 15:00:00,ADA/USDT,0.51401343,0.51429395,0.50303875,0.50448406,2307.429949857833,4573.84114348
1662991200000,2022-09-12 14:00:00,ADA/USDT,0.51634961,0.51935316,0.51427965,0.51427965,2233.5165199499997,4343.0
1662987600000,2022-09-12 13:00:00,ADA/USDT,0.51477586,0.51876344,0.5139717,0.51621277,1884.48611073414,3650.59955943
1662984000000,2022-09-12 12:00:00,ADA/USDT,0.51493383,0.51589626,0.51150891,0.51462219,1860.921071409395,3616.09178067
1662980400000,2022-09-12 11:00:00,ADA/USDT,0.51475941,0.5171575,0.51241814,0.5159743,2283.7132536465324,4426.02132247
1662976800000,2022-09-12 10:00:00,ADA/USDT,0.51509714,0.51533405,0.51059137,0.51456561,1975.6508564125058,3839.45374121
1662973200000,2022-09-12 09:00:00,ADA/USDT,0.51253448,0.51546757,0.51061875,0.51507702,2036.1714586435728,3953.13978217
1662969600000,2022-09-12 08:00:00,ADA/USDT,0.51084022,0.515,0.50807934,0.51206663,4354.289806980001,8503.36567915
1662966000000,2022-09-12 07:00:00,ADA/USDT,0.50642095,0.51114647,0.50575963,0.51069091,1692.3493189542917,3313.84265084
1662962400000,2022-09-12 06:00:00,ADA/USDT,0.5041361,0.50756029,0.50410359,0.50650063,1875.2623458252463,3702.38897003
1662958800000,2022-09-12 05:00:00,ADA/USDT,0.50331536,0.50761309,0.50236295,0.5051771,1882.7682078720559,3726.94686254
1662955200000,2022-09-12 04:00:00,ADA/USDT,0.50253708,0.50502316,0.50207881,0.50389953,1984.35634914,3938.0
1662951600000,2022-09-12 03:00:00,ADA/USDT,0.5084824,0.50905634,0.50125361,0.50300661,2097.5375637,4170.0
1662948000000,2022-09-12 02:00:00,ADA/USDT,0.51378178,0.51461106,0.5046185,0.50805122,2054.5591336800003,4044.0
1662944400000,2022-09-12 01:00:00,ADA/USDT,0.50067989,0.51596779,0.49842341,0.51320203,2651.9639283933857,5167.48526578
1662940800000,2022-09-12 00:00:00,ADA/USDT,0.50825509,0.51008088,0.50085298,0.50085298,1792.0519624400001,3578.0
1662937200000,2022-09-11 23:00:00,ADA/USDT,0.50513761,0.51037187,0.50273639,0.5095096,1999.3156704,3924.0
1662933600000,2022-09-11 22:00:00,ADA/USDT,0.50326234,0.50722753,0.50125423,0.50489177,2116.329650362422,4191.65012407
1662930000000,2022-09-11 21:00:00,ADA/USDT,0.50879824,0.50988941,0.50266386,0.50398657,1741.27359935,3455.0
1662926400000,2022-09-11 20:00:00,ADA/USDT,0.51113254,0.51347379,0.50494657,0.50819933,1857.9767504799997,3656.0
1662922800000,2022-09-11 19:00:00,ADA/USDT,0.51059665,0.51264192,0.51006659,0.51153293,1941.26746935,3795.0
1662919200000,2022-09-11 18:00:00,ADA/USDT,0.51009064,0.51483029,0.51009064,0.51025192,2205.3087982399998,4322.0
1662915600000,2022-09-11 17:00:00,ADA/USDT,0.51433906,0.51627969,0.51040798,0.51040798,2055.92334344,4028.0
1662912000000,2022-09-11 16:00:00,ADA/USDT,0.51101896,0.51540667,0.51088975,0.51523196,1908.4191798400002,3704.0
1662908400000,2022-09-11 15:00:00,ADA/USDT,0.50896132,0.51293847,0.50896132,0.51087903,2091.1580414909695,4093.25479946
1662904800000,2022-09-11 14:00:00,ADA/USDT,0.51009422,0.51150514,0.50847372,0.5096395,2074.6548553904795,4070.82821365
1662901200000,2022-09-11 13:00:00,ADA/USDT,0.51600729,0.51600729,0.50890298,0.50975663,1961.5435122400002,3848.0
1662897600000,2022-09-11 12:00:00,ADA/USDT,0.51563086,0.51925654,0.51333933,0.51602413,2084.067447233581,4038.70153753
1662894000000,2022-09-11 11:00:00,ADA/USDT,0.51195066,0.51673848,0.51195066,0.51563775,1752.3311774104543,3398.3764327
1662890400000,2022-09-11 10:00:00,ADA/USDT,0.51365496,0.51567055,0.51089682,0.51179223,2105.00144199,4113.0
1662886800000,2022-09-11 09:00:00,ADA/USDT,0.51704879,0.51780047,0.51301463,0.51315869,2000.4719560657597,3898.34956525
1662883200000,2022-09-11 08:00:00,ADA/USDT,0.51335693,0.51846704,0.51308237,0.51814103,2410.39207156,4652.0
1662879600000,2022-09-11 07:00:00,ADA/USDT,0.50590743,0.51408657,0.50522554,0.51408657,1893.89492388,3684.0
1662876000000,2022-09-11 06:00:00,ADA/USDT,0.5129899,0.51499699,0.501606,0.50625896,1771.555046085225,3499.30605887
1662872400000,2022-09-11 05:00:00,ADA/USDT,0.51101329,0.51344133,0.51092208,0.51318531,2014.25234175,3925.0
1662868800000,2022-09-11 04:00:00,ADA/USDT,0.512,0.51361424,0.5102741,0.51162721,2591.0934170016217,5064.41675962
1662865200000,2022-09-11 03:00:00,ADA/USDT,0.51153548,0.5130781,0.50968661,0.5120645,2079.4939345000003,4061.0
1662861600000,2022-09-11 02:00:00,ADA/USDT,0.51233918,0.51304586,0.50991262,0.51107644,1969.3001816655997,3853.24
1662858000000,2022-09-11 01:00:00,ADA/USDT,0.51322752,0.51781911,0.51131036,0.51236337,2140.6541598599997,4178.0
1662854400000,2022-09-11 00:00:00,ADA/USDT,0.5123134,0.51516829,0.51030363,0.51339102,1849.2344540400002,3602.0
1662850800000,2022-09-10 23:00:00,ADA/USDT,0.51543496,0.51556118,0.51028297,0.51188676,2034.749871,3975.0
1662847200000,2022-09-10 22:00:00,ADA/USDT,0.51103186,0.51673344,0.51100316,0.51568771,1778.6069117900001,3449.0
1662843600000,2022-09-10 21:00:00,ADA/USDT,0.50905817,0.51327321,0.50905817,0.51103348,2127.94341072,4164.0
1662840000000,2022-09-10 20:00:00,ADA/USDT,0.51125113,0.51477333,0.50901694,0.50913067,2031.329547166,3989.8
1662836400000,2022-09-10 19:00:00,ADA/USDT,0.50812428,0.51157147,0.50733708,0.51106285,2055.869124595613,4022.73247722
1662832800000,2022-09-10 18:00:00,ADA/USDT,0.50990274,0.5113907,0.50778627,0.50818179,2245.65533001,4419.0
1662829200000,2022-09-10 17:00:00,ADA/USDT,0.51066321,0.51236988,0.50900617,0.510114,4577.558574504055,8973.5991847
1662825600000,2022-09-10 16:00:00,ADA/USDT,0.51484382,0.51574298,0.50917181,0.51090517,2004.9123263320603,3924.235737
1662822000000,2022-09-10 15:00:00,ADA/USDT,0.5142233,0.51834029,0.5139082,0.51437297,1975.7065777700002,3841.0
1662818400000,2022-09-10 14:00:00,ADA/USDT,0.51323881,0.52120703,0.51188815,0.51386329,2412.7500445545243,4695.31506046
1662814800000,2022-09-10 13:00:00,ADA/USDT,0.51790754,0.51884341,0.51088387,0.5129658,1782.556155,3475.0
1662811200000,2022-09-10 12:00:00,ADA/USDT,0.51441346,0.51953083,0.51011646,0.51953083,2068.960225299793,3982.36275083
1662807600000,2022-09-10 11:00:00,ADA/USDT,0.51127595,0.51578447,0.50950541,0.51442156,3805.2688752008007,7397.18
1662804000000,2022-09-10 10:00:00,ADA/USDT,0.51193451,0.51316207,0.50905361,0.51082605,2671.173252308734,5229.1249679
1662800400000,2022-09-10 09:00:00,ADA/USDT,0.51088985,0.51440714,0.51088465,0.51210207,2301.624678101866,4494.4647033
1662796800000,2022-09-10 08:00:00,ADA/USDT,0.50630788,0.5120502,0.50630788,0.51150791,1904.3413913904499,3722.995
1662793200000,2022-09-10 07:00:00,ADA/USDT,0.51795348,0.519399,0.50617988,0.50640423,2214.0609956693743,4372.12184359
1662789600000,2022-09-10 06:00:00,ADA/USDT,0.5149621,0.51860045,0.5135704,0.51852607,3979.2569240795788,7674.16944741
1662786000000,2022-09-10 05:00:00,ADA/USDT,0.51176093,0.51545203,0.51159389,0.51517279,1991.257329874067,3865.22224878
1662782400000,2022-09-10 04:00:00,ADA/USDT,0.51694512,0.52075777,0.51130479,0.51130479,1919.6228832037289,3754.3612357
