https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CKB,Volume USDT
1656028800,2022-06-24 00:00:00,CKB/USDT,0.003582,0.003779,0.003485,0.00372,26304278.34106967,95424.84772877184364
1655942400,2022-06-23 00:00:00,CKB/USDT,0.003375,0.0038,0.003364,0.003575,46919547.74015239,164546.91898163817234
1655856000,2022-06-22 00:00:00,CKB/USDT,0.003823,0.003881,0.003334,0.003371,134437802.49189675,475352.91225000917618
1655769600,2022-06-21 00:00:00,CKB/USDT,0.003067,0.0046,0.003047,0.003819,265995160.851609,1047501.27513676339059
1655683200,2022-06-20 00:00:00,CKB/USDT,0.003094,0.003134,0.00292,0.003069,31052268.82678273,94799.70557502354846
1655596800,2022-06-19 00:00:00,CKB/USDT,0.002957,0.003125,0.00281,0.003096,25014181.95892134,74664.07968209397509
1655510400,2022-06-18 00:00:00,CKB/USDT,0.003179,0.003226,0.002694,0.002947,49106226.00086753,144040.22190606276998
1655424000,2022-06-17 00:00:00,CKB/USDT,0.003209,0.003314,0.003154,0.003184,16446139.58528085,53174.71172159093481
1655337600,2022-06-16 00:00:00,CKB/USDT,0.003546,0.003645,0.003184,0.003209,33211120.05665137,114534.70353833103941
1655251200,2022-06-15 00:00:00,CKB/USDT,0.003483,0.003838,0.003111,0.003557,47050744.99286711,153756.17758697342197
1655164800,2022-06-14 00:00:00,CKB/USDT,0.00344,0.003521,0.003105,0.003486,39779242.64045581,134909.19327547496103
1655078400,2022-06-13 00:00:00,CKB/USDT,0.003719,0.003741,0.003291,0.00344,34298846.66953445,119392.63792848035964
1654992000,2022-06-12 00:00:00,CKB/USDT,0.003904,0.003949,0.0037,0.003733,22696199.6665353,86883.0794226618886
1654905600,2022-06-11 00:00:00,CKB/USDT,0.004034,0.004204,0.00382,0.003913,30048786.44219381,120327.56273835636855
1654819200,2022-06-10 00:00:00,CKB/USDT,0.004303,0.004345,0.004022,0.004022,16839427.95686523,69550.04066365079432
1654732800,2022-06-09 00:00:00,CKB/USDT,0.004334,0.00463,0.004285,0.004308,10344273.1552257,45285.2334909107243
1654646400,2022-06-08 00:00:00,CKB/USDT,0.004478,0.00451,0.004309,0.004321,17068421.03209148,74822.82018576262309
1654560000,2022-06-07 00:00:00,CKB/USDT,0.004609,0.004618,0.004342,0.004478,12534831.40500628,56028.07241371246639
1654473600,2022-06-06 00:00:00,CKB/USDT,0.00466,0.00475,0.00459,0.004617,10374089.2478645,48655.54058034739315
1654387200,2022-06-05 00:00:00,CKB/USDT,0.004492,0.004794,0.0044,0.00466,13628216.4110524,62821.79977672146899
1654300800,2022-06-04 00:00:00,CKB/USDT,0.00439,0.004509,0.004359,0.004478,8746051.14612796,38888.35402452493041
1654214400,2022-06-03 00:00:00,CKB/USDT,0.004573,0.004603,0.004322,0.004393,15900379.40332393,70705.9454219626994
1654128000,2022-06-02 00:00:00,CKB/USDT,0.004547,0.004586,0.004449,0.004572,11914873.69173135,53737.82642238284222
1654041600,2022-06-01 00:00:00,CKB/USDT,0.004681,0.004936,0.004436,0.004549,17584879.95306365,81621.98845031027394
1653955200,2022-05-31 00:00:00,CKB/USDT,0.004867,0.00489,0.004609,0.004682,43252151.0405228,204914.15921532662836
1653868800,2022-05-30 00:00:00,CKB/USDT,0.004576,0.005056,0.004531,0.004858,52234379.42264042,251102.28318816915706
1653782400,2022-05-29 00:00:00,CKB/USDT,0.00436,0.004582,0.004292,0.004569,21928908.86824809,96926.58823502786396
1653696000,2022-05-28 00:00:00,CKB/USDT,0.004216,0.004385,0.004183,0.004359,15296339.83574142,65882.2528780728112
1653609600,2022-05-27 00:00:00,CKB/USDT,0.004313,0.004396,0.004146,0.004216,35460450.91929395,151330.94240709809553
1653523200,2022-05-26 00:00:00,CKB/USDT,0.004734,0.004798,0.00428,0.00431,31754998.35936462,142748.81934728921663
1653436800,2022-05-25 00:00:00,CKB/USDT,0.004978,0.00506,0.004727,0.00474,15726210.91385843,76132.53566370002707
1653350400,2022-05-24 00:00:00,CKB/USDT,0.004989,0.005038,0.004791,0.004972,47656886.74344266,235162.57013979754671
1653264000,2022-05-23 00:00:00,CKB/USDT,0.00509,0.005164,0.00493,0.004988,37202319.28763532,188185.87525938410978
1653177600,2022-05-22 00:00:00,CKB/USDT,0.004987,0.0051,0.004895,0.00509,22750637.13518839,114120.23106686925336
1653091200,2022-05-21 00:00:00,CKB/USDT,0.004849,0.005039,0.00479,0.004981,16531668.79978181,81683.27881722481978
1653004800,2022-05-20 00:00:00,CKB/USDT,0.004998,0.00505,0.004774,0.004828,22364314.83209677,110003.91027337110479
1652918400,2022-05-19 00:00:00,CKB/USDT,0.004708,0.005025,0.004614,0.004998,18121785.19314092,88214.01183394828826
1652832000,2022-05-18 00:00:00,CKB/USDT,0.005128,0.005179,0.004676,0.004698,21548895.48055055,106515.59765267798063
1652745600,2022-05-17 00:00:00,CKB/USDT,0.00481,0.005355,0.004723,0.005128,32543796.77107761,162636.14298113613733
1652659200,2022-05-16 00:00:00,CKB/USDT,0.005118,0.005118,0.004668,0.004811,23234017.27306458,112374.65889606434504
1652572800,2022-05-15 00:00:00,CKB/USDT,0.004756,0.005583,0.004541,0.005118,46934152.65562142,236104.81066021258755
1652486400,2022-05-14 00:00:00,CKB/USDT,0.004665,0.004815,0.004163,0.00476,52646747.73567618,233565.21298320911731
1652400000,2022-05-13 00:00:00,CKB/USDT,0.004564,0.005226,0.00452,0.004665,41674614.17765166,207663.1325907343208
1652313600,2022-05-12 00:00:00,CKB/USDT,0.005189,0.005507,0.0038,0.004564,91662854.38959807,412770.24398707678129
1652227200,2022-05-11 00:00:00,CKB/USDT,0.007112,0.007217,0.004942,0.005175,131031435.90836144,780285.51850191797575
1652140800,2022-05-10 00:00:00,CKB/USDT,0.006857,0.007605,0.006557,0.007105,52997171.82452355,379273.80618609349828
1652054400,2022-05-09 00:00:00,CKB/USDT,0.008419,0.008903,0.006814,0.00686,77396228.61889498,598316.38766422900236
1651968000,2022-05-08 00:00:00,CKB/USDT,0.008796,0.008809,0.0083,0.008424,24025050.62179472,203053.30263272602641
1651881600,2022-05-07 00:00:00,CKB/USDT,0.009157,0.009201,0.008751,0.008789,18050266.6789662,162080.25180162422347
1651795200,2022-05-06 00:00:00,CKB/USDT,0.009175,0.009472,0.008966,0.009153,32163694.17765057,295576.23219983020003
1651708800,2022-05-05 00:00:00,CKB/USDT,0.009419,0.009824,0.009058,0.009173,53568461.17933432,504302.53551444594194
1651622400,2022-05-04 00:00:00,CKB/USDT,0.009005,0.010353,0.00889,0.009418,29723424.10603665,275407.76081296435374
1651536000,2022-05-03 00:00:00,CKB/USDT,0.009171,0.009668,0.008483,0.008993,80780952.53623124,737227.22480036802412
1651449600,2022-05-02 00:00:00,CKB/USDT,0.008869,0.009171,0.008544,0.009171,32246211.25342189,284307.63069740075862
1651363200,2022-05-01 00:00:00,CKB/USDT,0.008608,0.008928,0.00842,0.008859,21746198.01853114,189219.59466321273289
1651276800,2022-04-30 00:00:00,CKB/USDT,0.009356,0.009466,0.008524,0.008596,35697413.22608179,324246.18640218580937
1651190400,2022-04-29 00:00:00,CKB/USDT,0.01009,0.010129,0.009327,0.009349,23335078.3420531,226168.40196986108353
1651104000,2022-04-28 00:00:00,CKB/USDT,0.009997,0.010177,0.00987,0.010082,22126384.34294862,221652.37130790574199
1651017600,2022-04-27 00:00:00,CKB/USDT,0.009952,0.010155,0.009812,0.00999,24364574.51999827,242659.67309297560622
1650931200,2022-04-26 00:00:00,CKB/USDT,0.01057,0.010661,0.009855,0.00995,34137183.32268549,349807.25331041184294
1650844800,2022-04-25 00:00:00,CKB/USDT,0.010656,0.010704,0.00998,0.010548,33057664.97901052,341175.83869419664786
1650758400,2022-04-24 00:00:00,CKB/USDT,0.010885,0.010963,0.010633,0.010656,17843603.20060173,191938.57511676947672
1650672000,2022-04-23 00:00:00,CKB/USDT,0.01102,0.011027,0.010761,0.010859,20920258.97355285,228072.66910723984734
1650585600,2022-04-22 00:00:00,CKB/USDT,0.011167,0.011285,0.010808,0.01102,27301081.89276373,301634.02337324551258
1650499200,2022-04-21 00:00:00,CKB/USDT,0.011342,0.0122,0.011112,0.011142,41511822.97181763,475817.91759321957834
1650412800,2022-04-20 00:00:00,CKB/USDT,0.011744,0.011798,0.0112,0.011306,31092378.44291468,358038.69590053525764
1650326400,2022-04-19 00:00:00,CKB/USDT,0.011677,0.011864,0.011319,0.01173,34547548.38476313,400782.37090832840923
1650240000,2022-04-18 00:00:00,CKB/USDT,0.011178,0.012082,0.010664,0.011676,63816756.59063439,707654.4524956878177
1650153600,2022-04-17 00:00:00,CKB/USDT,0.010967,0.012075,0.010773,0.011165,56030037.02167727,639105.40666966862381
1650067200,2022-04-16 00:00:00,CKB/USDT,0.010788,0.011095,0.010489,0.010967,15612485.01574248,168006.72604646072139
1649980800,2022-04-15 00:00:00,CKB/USDT,0.010469,0.010839,0.010395,0.010785,18445814.87048051,195609.04519282447246
1649894400,2022-04-14 00:00:00,CKB/USDT,0.010989,0.011144,0.010363,0.010454,31329408.79218537,337710.71644706436545
1649808000,2022-04-13 00:00:00,CKB/USDT,0.010909,0.011227,0.010529,0.010981,32151220.95648587,350225.28342755392346
1649721600,2022-04-12 00:00:00,CKB/USDT,0.010656,0.011087,0.010444,0.010909,32268322.33072117,346840.58798537075526
1649635200,2022-04-11 00:00:00,CKB/USDT,0.011894,0.012037,0.010485,0.010644,39252452.15608211,438646.6226233505608
1649548800,2022-04-10 00:00:00,CKB/USDT,0.011646,0.012522,0.01145,0.011892,45365202.0132847,538735.53230172990692
1649462400,2022-04-09 00:00:00,CKB/USDT,0.011598,0.011738,0.011378,0.011619,20180422.55597384,233488.47483299129705
1649376000,2022-04-08 00:00:00,CKB/USDT,0.011922,0.012167,0.011424,0.011598,30154174.18495694,354757.82888698399547
1649289600,2022-04-07 00:00:00,CKB/USDT,0.011671,0.012022,0.011602,0.011911,28555962.65852155,337370.54412382825112
1649203200,2022-04-06 00:00:00,CKB/USDT,0.012653,0.012747,0.011638,0.011646,47524028.79730792,581413.09885563823948
1649116800,2022-04-05 00:00:00,CKB/USDT,0.013331,0.0135,0.012628,0.012636,28372290.41752932,368137.1692502963538
1649030400,2022-04-04 00:00:00,CKB/USDT,0.01345,0.013522,0.012761,0.013328,44742211.98076188,590419.22864024033592
1648944000,2022-04-03 00:00:00,CKB/USDT,0.013186,0.013694,0.013046,0.013447,38034607.1930377,511003.85752285491508
1648857600,2022-04-02 00:00:00,CKB/USDT,0.013297,0.013728,0.01302,0.013156,37676177.17277848,502283.95296024884574
1648771200,2022-04-01 00:00:00,CKB/USDT,0.012448,0.013994,0.011854,0.013274,81642394.12757545,1058949.14614844885463
1648684800,2022-03-31 00:00:00,CKB/USDT,0.01318,0.013699,0.012351,0.012432,61868747.00162004,810131.11624345389079
1648598400,2022-03-30 00:00:00,CKB/USDT,0.012959,0.0138,0.012737,0.013177,30574770.07916869,401712.11024627595776
1648512000,2022-03-29 00:00:00,CKB/USDT,0.012912,0.013677,0.012147,0.012959,48100714.17571761,629210.84038462851846
1648425600,2022-03-28 00:00:00,CKB/USDT,0.01302,0.013395,0.012576,0.012889,59873314.0248648,779295.27416943525335
1648339200,2022-03-27 00:00:00,CKB/USDT,0.011742,0.013235,0.011739,0.013018,115942093.66186611,1472484.51982138522689
1648252800,2022-03-26 00:00:00,CKB/USDT,0.011321,0.011758,0.011303,0.011723,17473264.62048388,200941.18631348030738
1648166400,2022-03-25 00:00:00,CKB/USDT,0.012025,0.012048,0.011225,0.011319,42945795.63622368,497917.48877874930864
1648080000,2022-03-24 00:00:00,CKB/USDT,0.011422,0.012086,0.011246,0.012009,61288996.39903187,713765.97706804365627
1647993600,2022-03-23 00:00:00,CKB/USDT,0.011372,0.011427,0.011134,0.011427,18347790.76554621,207028.41647053881553
1647907200,2022-03-22 00:00:00,CKB/USDT,0.01127,0.011686,0.011124,0.011358,29548634.61259148,336559.94955792959971
1647820800,2022-03-21 00:00:00,CKB/USDT,0.010936,0.011699,0.010888,0.011258,38063379.77292418,428567.43275849592046
1647734400,2022-03-20 00:00:00,CKB/USDT,0.011414,0.011486,0.010695,0.010927,23971882.68695749,264178.99953432849505
1647648000,2022-03-19 00:00:00,CKB/USDT,0.010899,0.011509,0.010809,0.011414,44980702.33963967,502701.50937779013223
1647561600,2022-03-18 00:00:00,CKB/USDT,0.010791,0.010965,0.010508,0.010882,29776821.58732071,319545.355165640424
1647475200,2022-03-17 00:00:00,CKB/USDT,0.010827,0.010914,0.010705,0.010793,22527927.69816092,243592.24111804197543
1647388800,2022-03-16 00:00:00,CKB/USDT,0.010394,0.010827,0.0103,0.010827,33212089.83975017,348283.07248517194729
1647302400,2022-03-15 00:00:00,CKB/USDT,0.010252,0.010436,0.009979,0.010392,19749315.0599172,201598.40928079205249
1647216000,2022-03-14 00:00:00,CKB/USDT,0.010055,0.010301,0.010018,0.010252,19194684.39550082,194731.8833544749563
1647129600,2022-03-13 00:00:00,CKB/USDT,0.010384,0.01048,0.010055,0.010056,23835155.16082495,246351.01105215858362
1647043200,2022-03-12 00:00:00,CKB/USDT,0.010297,0.010575,0.010244,0.010378,22716717.38460102,237635.39239763034231
1646956800,2022-03-11 00:00:00,CKB/USDT,0.010668,0.010728,0.01,0.010291,41992688.00449132,439603.51201914845226
1646870400,2022-03-10 00:00:00,CKB/USDT,0.011105,0.011112,0.01047,0.010653,34543199.3133857,369673.87952419350326
1646784000,2022-03-09 00:00:00,CKB/USDT,0.010702,0.011349,0.010701,0.011099,33148427.49197503,369288.11762677829698
1646697600,2022-03-08 00:00:00,CKB/USDT,0.010593,0.010852,0.010548,0.010711,25280375.62566119,271320.8660040255174
1646611200,2022-03-07 00:00:00,CKB/USDT,0.010772,0.011408,0.010547,0.010595,36259546.02476946,392586.5728156990511
1646524800,2022-03-06 00:00:00,CKB/USDT,0.01119,0.011233,0.010717,0.010769,23016882.77501461,253350.9820149504911
1646438400,2022-03-05 00:00:00,CKB/USDT,0.010942,0.011412,0.010824,0.011179,23588521.60960103,263004.71503684728813
1646352000,2022-03-04 00:00:00,CKB/USDT,0.011569,0.011637,0.010817,0.010942,34958649.45731459,390475.18213362467564
1646265600,2022-03-03 00:00:00,CKB/USDT,0.011918,0.01196,0.011291,0.01159,36330678.04036067,426121.65042393715023
1646179200,2022-03-02 00:00:00,CKB/USDT,0.011815,0.01217,0.01162,0.011916,43925085.82141644,523932.20229061215278
1646092800,2022-03-01 00:00:00,CKB/USDT,0.011689,0.0122,0.011552,0.0118,59670772.12557479,701976.88558435832765
1646006400,2022-02-28 00:00:00,CKB/USDT,0.0111,0.01249,0.010957,0.011687,42659737.9277305,487642.10827616098001
1645920000,2022-02-27 00:00:00,CKB/USDT,0.011709,0.011713,0.010917,0.011094,27358251.29704202,308648.18630697364418
1645833600,2022-02-26 00:00:00,CKB/USDT,0.011744,0.011906,0.011472,0.011693,25060340.33691407,293250.00698117875966
1645747200,2022-02-25 00:00:00,CKB/USDT,0.010894,0.011891,0.01087,0.011742,31177807.28289746,355645.29068518045308
1645660800,2022-02-24 00:00:00,CKB/USDT,0.011392,0.011436,0.01,0.010887,66235926.27501073,696905.63226471521813
1645574400,2022-02-23 00:00:00,CKB/USDT,0.011569,0.012391,0.011374,0.011383,20563302.10492437,244948.77359113431092
1645488000,2022-02-22 00:00:00,CKB/USDT,0.011942,0.012025,0.011159,0.011559,25549920.3562232,293625.01348460563895
1645401600,2022-02-21 00:00:00,CKB/USDT,0.012553,0.013212,0.011904,0.011942,23804646.41986977,298115.70204633937257
1645315200,2022-02-20 00:00:00,CKB/USDT,0.013614,0.013614,0.012366,0.012545,25298726.77605029,324717.26674827773742
1645228800,2022-02-19 00:00:00,CKB/USDT,0.014497,0.0146,0.013151,0.013597,25323683.3884003,350429.83465180447204
1645142400,2022-02-18 00:00:00,CKB/USDT,0.013921,0.014645,0.013758,0.014496,25957488.96753946,370133.21129309037512
1645056000,2022-02-17 00:00:00,CKB/USDT,0.015003,0.0151,0.01369,0.013899,28942980.93373801,414575.62512280293285
1644969600,2022-02-16 00:00:00,CKB/USDT,0.015072,0.015138,0.014488,0.014978,17291241.49280604,255840.31457193204149
1644883200,2022-02-15 00:00:00,CKB/USDT,0.013679,0.015144,0.013659,0.015072,26301378.89729357,386507.34669158138194
1644796800,2022-02-14 00:00:00,CKB/USDT,0.014342,0.014342,0.01318,0.013686,39891553.11834906,545555.23338989306193
1644710400,2022-02-13 00:00:00,CKB/USDT,0.014723,0.014979,0.014242,0.014345,23833152.76383249,346798.78583856908996
1644624000,2022-02-12 00:00:00,CKB/USDT,0.014722,0.014947,0.01437,0.014736,22601443.55311245,331207.29997093257464
1644537600,2022-02-11 00:00:00,CKB/USDT,0.015832,0.015901,0.01465,0.01472,55143291.43373317,849863.27699697538102
