https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KDA,Volume USDT
1661990400,2022-09-01 00:00:00,KDA/USDT,1.5835,1.5988,1.5475,1.591,1269481.73726392,1989496.702939708464
1661904000,2022-08-31 00:00:00,KDA/USDT,1.5949,1.6426,1.5608,1.5836,1242640.28065703,1991454.952327346741
1661817600,2022-08-30 00:00:00,KDA/USDT,1.6785,1.6885,1.5591,1.5905,1631941.07116218,2654997.760649579623
1661731200,2022-08-29 00:00:00,KDA/USDT,1.5482,1.693,1.5337,1.6795,1558343.63935384,2535366.575927971018
1661644800,2022-08-28 00:00:00,KDA/USDT,1.5862,1.6698,1.54,1.5482,1291620.96957145,2057005.215490409343
1661558400,2022-08-27 00:00:00,KDA/USDT,1.5525,1.6046,1.5348,1.5851,1155384.91263725,1810402.197006994621
1661472000,2022-08-26 00:00:00,KDA/USDT,1.6907,1.7088,1.53,1.5514,1681751.40237944,2737996.195309406632
1661385600,2022-08-25 00:00:00,KDA/USDT,1.67,1.719,1.668,1.6907,878308.23731834,1488421.902877138627
1661299200,2022-08-24 00:00:00,KDA/USDT,1.6753,1.7284,1.6416,1.6687,1291395.0719353,2182297.241786807812
1661212800,2022-08-23 00:00:00,KDA/USDT,1.6538,1.6901,1.6011,1.6731,1105297.30223027,1827409.673531883701
1661126400,2022-08-22 00:00:00,KDA/USDT,1.6796,1.7,1.5912,1.6525,1074455.91743864,1758126.423596814766
1661040000,2022-08-21 00:00:00,KDA/USDT,1.6709,1.7289,1.6313,1.679,1131593.96490984,1909123.608405087998
1660953600,2022-08-20 00:00:00,KDA/USDT,1.5919,1.7393,1.5888,1.6697,2639300.0353111,4396925.382777106971
1660867200,2022-08-19 00:00:00,KDA/USDT,1.6442,1.6809,1.5468,1.5915,3499586.62285279,5655039.222280064723
1660780800,2022-08-18 00:00:00,KDA/USDT,1.7858,1.8549,1.63,1.6465,2346583.69418066,4120861.555457104149
1660694400,2022-08-17 00:00:00,KDA/USDT,1.9393,2.0106,1.765,1.7842,3147785.93730694,5867079.574893157724
1660608000,2022-08-16 00:00:00,KDA/USDT,2.0123,2.03,1.9171,1.9393,1758243.29778244,3446148.935913058363
1660521600,2022-08-15 00:00:00,KDA/USDT,2.0552,2.159,1.9695,2.013,2258081.43975804,4585757.367802610885
1660435200,2022-08-14 00:00:00,KDA/USDT,2.1628,2.2249,2.0324,2.0549,2120834.49470658,4498764.737766863613
1660348800,2022-08-13 00:00:00,KDA/USDT,2.1843,2.2436,2.1334,2.1619,2041678.14093115,4467220.401977241674
1660262400,2022-08-12 00:00:00,KDA/USDT,2.1227,2.1924,2.0701,2.1843,2206249.49126591,4714354.274019899686
1660176000,2022-08-11 00:00:00,KDA/USDT,2.2721,2.34,2.0903,2.1219,3031878.9984633,6724896.652896360659
1660089600,2022-08-10 00:00:00,KDA/USDT,2.1049,2.37,2.0261,2.2721,4093426.45860049,9114445.819535940154
1660003200,2022-08-09 00:00:00,KDA/USDT,2.2595,2.295,2.0172,2.1035,3359241.09909672,7203278.030342501665
1659916800,2022-08-08 00:00:00,KDA/USDT,2.1276,2.4458,2.1164,2.2573,4464892.08513653,10310794.574721764646
1659830400,2022-08-07 00:00:00,KDA/USDT,2.067,2.1623,2.038,2.126,1729170.00787375,3654322.079418511796
1659744000,2022-08-06 00:00:00,KDA/USDT,2.0981,2.1671,2.0423,2.0669,2650139.75508655,5570075.512295659511
1659657600,2022-08-05 00:00:00,KDA/USDT,1.9281,2.1,1.9193,2.0988,3124436.91677601,6316113.408906431241
1659571200,2022-08-04 00:00:00,KDA/USDT,1.9439,2.0602,1.876,1.9285,3155043.19803435,6182319.690599625094
1659484800,2022-08-03 00:00:00,KDA/USDT,1.8397,2.07,1.8077,1.9423,4005764.17630045,7845544.788825534223
1659398400,2022-08-02 00:00:00,KDA/USDT,1.9125,1.955,1.8,1.8374,3425430.81598662,6411930.490243624983
1659312000,2022-08-01 00:00:00,KDA/USDT,2.0235,2.18,1.8549,1.9119,7321016.16209366,14730765.391068312065
1659225600,2022-07-31 00:00:00,KDA/USDT,1.764,2.2186,1.7401,2.0214,6497261.92651311,12823630.243640858882
1659139200,2022-07-30 00:00:00,KDA/USDT,1.7693,1.95,1.71,1.763,4172819.31609691,7587464.184389834715
1659052800,2022-07-29 00:00:00,KDA/USDT,1.7815,1.8301,1.68,1.7684,3377888.8611431,5904127.240680267619
1658966400,2022-07-28 00:00:00,KDA/USDT,1.6722,1.84,1.5867,1.7805,4141401.61306961,7034178.836561106823
1658880000,2022-07-27 00:00:00,KDA/USDT,1.5678,1.6737,1.526,1.6729,2514185.64847602,4002290.377926771126
1658793600,2022-07-26 00:00:00,KDA/USDT,1.5091,1.5913,1.4807,1.5684,1659296.17571851,2523025.710742437167
1658707200,2022-07-25 00:00:00,KDA/USDT,1.6018,1.6079,1.5001,1.509,2231771.59116842,3429128.635120313878
1658620800,2022-07-24 00:00:00,KDA/USDT,1.6264,1.6455,1.583,1.6021,1290764.89990568,2091816.397451661254
1658534400,2022-07-23 00:00:00,KDA/USDT,1.631,1.6622,1.5692,1.6271,1423907.03325866,2297160.978770841739
1658448000,2022-07-22 00:00:00,KDA/USDT,1.6923,1.7533,1.5644,1.6304,2287682.27780516,3843944.628192828096
1658361600,2022-07-21 00:00:00,KDA/USDT,1.6907,1.7205,1.6,1.6923,1891275.45127324,3147977.338502753945
1658275200,2022-07-20 00:00:00,KDA/USDT,1.8387,1.86,1.6653,1.6899,3982468.76567791,7100657.7277795761
1658188800,2022-07-19 00:00:00,KDA/USDT,1.7389,1.8718,1.6731,1.8398,4500195.70551218,8042890.037851704567
1658102400,2022-07-18 00:00:00,KDA/USDT,1.6056,1.8599,1.6006,1.7363,5329714.43566072,9277828.216121238349
1658016000,2022-07-17 00:00:00,KDA/USDT,1.5598,1.7797,1.5431,1.604,2891307.59426673,4749393.281102611171
1657929600,2022-07-16 00:00:00,KDA/USDT,1.5354,1.5859,1.5083,1.5598,1379737.24647116,2132167.240790910674
1657843200,2022-07-15 00:00:00,KDA/USDT,1.5729,1.61,1.5276,1.5354,2135641.47510181,3352933.015906736931
1657756800,2022-07-14 00:00:00,KDA/USDT,1.5586,1.625,1.5004,1.5732,2184320.96618426,3401455.766763678157
1657670400,2022-07-13 00:00:00,KDA/USDT,1.4735,1.5822,1.41,1.5593,3263231.62654248,4939380.287184464504
1657584000,2022-07-12 00:00:00,KDA/USDT,1.4745,1.508,1.4515,1.4728,1153354.76128352,1706645.902239957811
1657497600,2022-07-11 00:00:00,KDA/USDT,1.5429,1.566,1.46,1.4743,1517648.15415764,2305968.280582701863
1657411200,2022-07-10 00:00:00,KDA/USDT,1.5988,1.6408,1.5203,1.5418,1214225.20025347,1899234.439303842114
1657324800,2022-07-09 00:00:00,KDA/USDT,1.583,1.6287,1.5703,1.5996,925009.19857302,1484450.584812070189
1657238400,2022-07-08 00:00:00,KDA/USDT,1.6149,1.6875,1.5412,1.5839,2034533.26631769,3272268.191230633788
1657152000,2022-07-07 00:00:00,KDA/USDT,1.5332,1.65,1.518,1.6136,1964800.36382731,3117835.498910091166
1657065600,2022-07-06 00:00:00,KDA/USDT,1.4906,1.54,1.4656,1.5323,1224406.5209354,1844897.793526143892
1656979200,2022-07-05 00:00:00,KDA/USDT,1.545,1.5577,1.4564,1.4906,1490365.38839729,2249240.127529745438
1656892800,2022-07-04 00:00:00,KDA/USDT,1.4836,1.56,1.4518,1.5441,1339192.05339679,2016090.822479680649
1656806400,2022-07-03 00:00:00,KDA/USDT,1.4773,1.5012,1.43,1.4841,1316476.19667404,1927411.798203161014
1656720000,2022-07-02 00:00:00,KDA/USDT,1.4985,1.51,1.4521,1.4764,1512603.69017198,2239142.814046080107
1656633600,2022-07-01 00:00:00,KDA/USDT,1.5389,1.5872,1.4899,1.4984,2458851.27609562,3766814.000012185485
1656547200,2022-06-30 00:00:00,KDA/USDT,1.5596,1.5677,1.48,1.5389,2081200.48283706,3161611.626839351876
1656460800,2022-06-29 00:00:00,KDA/USDT,1.6059,1.6249,1.539,1.5606,1685700.14534336,2659704.29495799137
1656374400,2022-06-28 00:00:00,KDA/USDT,1.6588,1.6986,1.5902,1.6045,1557240.42645043,2565463.117081506919
1656288000,2022-06-27 00:00:00,KDA/USDT,1.6688,1.7383,1.6212,1.6577,1818983.27023211,3042510.844110760448
1656201600,2022-06-26 00:00:00,KDA/USDT,1.7677,1.8588,1.6636,1.6685,2383013.4557054,4213673.807951112726
1656115200,2022-06-25 00:00:00,KDA/USDT,1.7578,1.84,1.7172,1.7679,1945070.32258221,3418561.73892269185
1656028800,2022-06-24 00:00:00,KDA/USDT,1.7027,1.82,1.686,1.7526,3022173.88356989,5271554.826064309583
1655942400,2022-06-23 00:00:00,KDA/USDT,1.635,1.7325,1.6198,1.7033,2388818.96906733,4030128.968009620582
1655856000,2022-06-22 00:00:00,KDA/USDT,1.6802,1.7429,1.6174,1.635,2498625.39744341,4172198.444339410185
1655769600,2022-06-21 00:00:00,KDA/USDT,1.7215,1.8799,1.6743,1.6806,3546830.4384922,6269522.327408189914
1655683200,2022-06-20 00:00:00,KDA/USDT,1.6616,1.8058,1.6013,1.7189,3120065.13297583,5311791.987153827766
1655596800,2022-06-19 00:00:00,KDA/USDT,1.6287,1.7045,1.565,1.6624,3197825.75063589,5247980.485344060738
1655510400,2022-06-18 00:00:00,KDA/USDT,1.7276,1.7718,1.5007,1.6303,4125397.47057352,6671445.248674760075
1655424000,2022-06-17 00:00:00,KDA/USDT,1.6403,1.7563,1.62,1.7278,2144195.687925,3614558.939587855645
1655337600,2022-06-16 00:00:00,KDA/USDT,1.8323,1.8557,1.6,1.6373,4333263.42205527,7324825.221741842807
1655251200,2022-06-15 00:00:00,KDA/USDT,1.5829,1.89,1.5,1.8307,7185063.32256961,11736437.23749273213
1655164800,2022-06-14 00:00:00,KDA/USDT,1.501,1.7949,1.4501,1.5828,8324547.42300761,13444508.126276030645
1655078400,2022-06-13 00:00:00,KDA/USDT,1.4881,1.6206,1.3457,1.501,10547031.71286107,15562831.69801554755
1654992000,2022-06-12 00:00:00,KDA/USDT,1.6723,1.7221,1.4869,1.4886,3698321.67470952,5843730.231431538183
1654905600,2022-06-11 00:00:00,KDA/USDT,1.7479,1.8521,1.63,1.6718,2976542.85486116,5101174.896082579883
1654819200,2022-06-10 00:00:00,KDA/USDT,1.9009,1.98,1.7075,1.7486,2778925.80254696,5035704.964855156859
1654732800,2022-06-09 00:00:00,KDA/USDT,1.9234,1.9584,1.8901,1.8985,1537994.83900019,2969758.010441455596
1654646400,2022-06-08 00:00:00,KDA/USDT,1.9488,2.0046,1.91,1.9232,2142060.56974033,4178911.876579775382
1654560000,2022-06-07 00:00:00,KDA/USDT,2.0595,2.0595,1.8753,1.9482,3825911.80021876,7494489.427744693944
1654473600,2022-06-06 00:00:00,KDA/USDT,1.9904,2.16,1.9883,2.0644,2564677.64676914,5308220.795712589127
1654387200,2022-06-05 00:00:00,KDA/USDT,2.0272,2.0984,1.907,1.9906,2085135.12559557,4156112.656536126209
1654300800,2022-06-04 00:00:00,KDA/USDT,1.9559,2.0283,1.85,2.0272,1896979.37566564,3663679.073388660812
1654214400,2022-06-03 00:00:00,KDA/USDT,2.1353,2.1743,1.9304,1.9556,2124869.86375036,4314076.893454184354
1654128000,2022-06-02 00:00:00,KDA/USDT,2.0453,2.1586,1.976,2.1341,1894925.80574351,3891352.276139575563
1654041600,2022-06-01 00:00:00,KDA/USDT,2.2229,2.2431,1.97,2.0442,3244928.46544058,6822820.747788874003
1653955200,2022-05-31 00:00:00,KDA/USDT,2.3109,2.4,2.1392,2.2221,3015439.58543943,6814785.127767271992
1653868800,2022-05-30 00:00:00,KDA/USDT,2.126,2.378,2.0946,2.3064,4361325.08801794,9812736.441258437323
1653782400,2022-05-29 00:00:00,KDA/USDT,2.0697,2.199,2.0001,2.1241,2073308.4406194,4341727.166535277979
1653696000,2022-05-28 00:00:00,KDA/USDT,2.0034,2.156,1.9915,2.0687,1997343.06655874,4103812.755213562627
1653609600,2022-05-27 00:00:00,KDA/USDT,2.1115,2.1547,1.9717,2.0017,3935476.25940221,8109905.931770302958
1653523200,2022-05-26 00:00:00,KDA/USDT,2.2613,2.3126,2,2.109,4771430.36073027,10255638.919683730016
1653436800,2022-05-25 00:00:00,KDA/USDT,2.3929,2.4469,2.2155,2.2596,2689643.51011139,6226086.787145194146
1653350400,2022-05-24 00:00:00,KDA/USDT,2.3666,2.4724,2.2,2.3929,3714925.48297953,8752613.566484819724
1653264000,2022-05-23 00:00:00,KDA/USDT,2.6472,2.7385,2.3396,2.3691,4506285.94740662,11529316.022371035767
1653177600,2022-05-22 00:00:00,KDA/USDT,2.5946,2.6816,2.4908,2.6452,2273306.37714611,5884471.049046600708
1653091200,2022-05-21 00:00:00,KDA/USDT,2.6213,2.68,2.5366,2.5945,2092963.48996804,5474287.754685015724
1653004800,2022-05-20 00:00:00,KDA/USDT,2.6648,2.79,2.405,2.6195,4854935.20142498,12639652.887442581943
1652918400,2022-05-19 00:00:00,KDA/USDT,2.283,2.7499,2.1603,2.6634,8249954.07912073,20608828.837612772765
1652832000,2022-05-18 00:00:00,KDA/USDT,2.9393,3.01,2.245,2.2805,8559051.91362374,21951927.901274119204
1652745600,2022-05-17 00:00:00,KDA/USDT,2.8845,3.3,2.8253,2.9393,6347642.15844277,19411336.944242178087
1652659200,2022-05-16 00:00:00,KDA/USDT,3.3022,3.3022,2.65,2.8823,8767701.86453269,25405477.342165209354
1652572800,2022-05-15 00:00:00,KDA/USDT,2.9564,3.48,2.8,3.3022,9947258.24808078,30868901.751609638687
1652486400,2022-05-14 00:00:00,KDA/USDT,2.0844,3.0293,2.0423,2.9511,7328567.61565205,17848680.419359730529
1652400000,2022-05-13 00:00:00,KDA/USDT,1.6023,2.55,1.5526,2.0842,8686320.43204233,18799403.261877413206
1652313600,2022-05-12 00:00:00,KDA/USDT,1.7621,1.9799,1.375,1.6022,7865323.65280725,12704876.669819356377
1652227200,2022-05-11 00:00:00,KDA/USDT,2.4754,2.6996,1.5,1.7641,12306957.31272703,23881165.787067876609
1652140800,2022-05-10 00:00:00,KDA/USDT,2.6197,2.95,2.16,2.4716,6547846.66963247,16981596.563585410064
1652054400,2022-05-09 00:00:00,KDA/USDT,3.1181,3.2981,2.6,2.6152,5652711.87721702,16553641.319653543017
1651968000,2022-05-08 00:00:00,KDA/USDT,3.4801,3.4955,3.0454,3.1194,3566269.5309123,11370131.69444189179
1651881600,2022-05-07 00:00:00,KDA/USDT,3.57,3.61,3.4,3.4795,1201974.44473427,4208416.876130028289
1651795200,2022-05-06 00:00:00,KDA/USDT,3.7211,3.7242,3.4316,3.5688,2002696.49742601,7159437.169060531231
1651708800,2022-05-05 00:00:00,KDA/USDT,4.2098,4.2722,3.5501,3.7167,2629178.20604651,10123613.828435247468
1651622400,2022-05-04 00:00:00,KDA/USDT,3.8311,4.35,3.8077,4.2088,2162705.42678015,8737968.447744056077
1651536000,2022-05-03 00:00:00,KDA/USDT,3.7915,4.0394,3.7352,3.8308,1725331.15391025,6705057.157375226166
1651449600,2022-05-02 00:00:00,KDA/USDT,3.9141,4.035,3.656,3.7915,1639503.54772059,6273077.274035433207
1651363200,2022-05-01 00:00:00,KDA/USDT,3.5417,4.0759,3.5101,3.9142,2979654.15725162,11359072.568228055166
1651276800,2022-04-30 00:00:00,KDA/USDT,4.0671,4.311,3.51,3.5425,3332338.43329712,12889269.547633289391
1651190400,2022-04-29 00:00:00,KDA/USDT,4.6393,4.6713,4.0052,4.0689,2351825.01746729,10178951.503134547312
1651104000,2022-04-28 00:00:00,KDA/USDT,4.684,4.8691,4.5553,4.6406,1428710.90172316,6719119.077532748607
1651017600,2022-04-27 00:00:00,KDA/USDT,4.6242,4.8258,4.562,4.6845,1359497.57265734,6370757.441548627038
1650931200,2022-04-26 00:00:00,KDA/USDT,5.0128,5.25,4.55,4.6198,2343357.84859482,11395110.768544535435
1650844800,2022-04-25 00:00:00,KDA/USDT,4.8596,5.25,4.5,5.0108,2726845.78515626,13089820.044783612538
1650758400,2022-04-24 00:00:00,KDA/USDT,4.9371,5.0973,4.75,4.8627,1790998.71680024,8780170.870304348442
1650672000,2022-04-23 00:00:00,KDA/USDT,5.1381,5.184,4.9182,4.9276,1234005.76161297,6242343.705475349344
1650585600,2022-04-22 00:00:00,KDA/USDT,5.225,5.309,5.0559,5.1427,1189244.52865366,6141324.565914216419
1650499200,2022-04-21 00:00:00,KDA/USDT,5.3895,5.76,5.1859,5.225,2028075.21397366,11152017.513319802904
1650412800,2022-04-20 00:00:00,KDA/USDT,5.4855,5.7737,5.3459,5.387,2253844.67704247,12471783.520169427313
1650326400,2022-04-19 00:00:00,KDA/USDT,5.5371,5.65,5.2959,5.4884,1916213.89627993,10455208.12766952593
1650240000,2022-04-18 00:00:00,KDA/USDT,5.3993,5.5919,5.05,5.5309,1996992.33833114,10509953.39106742621
1650153600,2022-04-17 00:00:00,KDA/USDT,5.4871,5.6177,5.36,5.4007,728134.33635396,4005626.59488819998
1650067200,2022-04-16 00:00:00,KDA/USDT,5.5843,5.604,5.3833,5.4841,690304.68165614,3805728.06236906918
1649980800,2022-04-15 00:00:00,KDA/USDT,5.54,5.6997,5.4635,5.5801,790240.91272651,4405982.022358883898
1649894400,2022-04-14 00:00:00,KDA/USDT,5.8729,6.1139,5.3903,5.54,1589190.8324972,9109896.864271201138
1649808000,2022-04-13 00:00:00,KDA/USDT,5.6033,5.9135,5.433,5.8702,1293313.76807944,7340562.348547264805
1649721600,2022-04-12 00:00:00,KDA/USDT,5.391,5.9,5.3157,5.5968,2531015.91858393,14059628.235725454843
1649635200,2022-04-11 00:00:00,KDA/USDT,6.1155,6.1251,5.3112,5.3909,3199779.72415308,18143402.728622679691
1649548800,2022-04-10 00:00:00,KDA/USDT,6.2776,6.466,6.1,6.1123,982738.0763997,6165250.649140341351
1649462400,2022-04-09 00:00:00,KDA/USDT,6.1473,6.3189,6.1,6.2775,770578.73916714,4783345.108370690506
1649376000,2022-04-08 00:00:00,KDA/USDT,6.5968,6.7472,6.11,6.1449,1747276.69249449,11294587.822362876281
1649289600,2022-04-07 00:00:00,KDA/USDT,6.5083,6.7727,6.3594,6.5968,1672002.78391819,10896351.160961799922
1649203200,2022-04-06 00:00:00,KDA/USDT,7.1305,7.3246,6.5,6.5019,2903322.40432816,19879226.739636462186
1649116800,2022-04-05 00:00:00,KDA/USDT,7.3293,7.75,7.075,7.1382,2541774.77623031,18906671.767937127861
1649030400,2022-04-04 00:00:00,KDA/USDT,7.6073,7.7055,7.006,7.3239,2661673.15542065,19543919.810268533771
1648944000,2022-04-03 00:00:00,KDA/USDT,7.2252,7.8,6.96,7.5996,2729755.57022477,20234281.635247309317
1648857600,2022-04-02 00:00:00,KDA/USDT,6.8524,7.931,6.7274,7.2254,5402611.61262935,39829533.409944170981
1648771200,2022-04-01 00:00:00,KDA/USDT,6.349,6.9999,6.2222,6.8525,2520212.97757264,16584055.220568224223
1648684800,2022-03-31 00:00:00,KDA/USDT,6.7832,6.9781,6.3279,6.3486,2593400.46245282,17257385.049236037812
1648598400,2022-03-30 00:00:00,KDA/USDT,6.7828,6.93,6.5251,6.7741,2401207.51825578,16179922.515884576749
1648512000,2022-03-29 00:00:00,KDA/USDT,6.7105,7.0543,6.7032,6.7884,1994712.75195563,13719913.056988627845
1648425600,2022-03-28 00:00:00,KDA/USDT,7.0117,7.2,6.7,6.704,2830489.93049351,19904427.375650003384
1648339200,2022-03-27 00:00:00,KDA/USDT,6.7534,7.09,6.65,7.01,1755651.89053988,12004134.070896806926
1648252800,2022-03-26 00:00:00,KDA/USDT,6.8161,6.8528,6.6599,6.7472,1270705.61779666,8572523.427751727012
1648166400,2022-03-25 00:00:00,KDA/USDT,6.5586,7.18,6.4368,6.8162,3775542.52464852,25654883.979588164474
1648080000,2022-03-24 00:00:00,KDA/USDT,6.3739,6.9998,6.2042,6.5567,3025015.1635363,19683105.097738165546
1647993600,2022-03-23 00:00:00,KDA/USDT,6.1189,6.5164,6.0682,6.3877,1966120.14679109,12308189.662476980676
1647907200,2022-03-22 00:00:00,KDA/USDT,6.0832,6.31,6.05,6.119,1729423.34709887,10685921.72614022183
1647820800,2022-03-21 00:00:00,KDA/USDT,6.0877,6.2107,6,6.0797,1324789.74748458,8068169.246203982663
1647734400,2022-03-20 00:00:00,KDA/USDT,6.287,6.3132,6.04,6.0877,1187532.76998223,7306623.379820760074
1647648000,2022-03-19 00:00:00,KDA/USDT,6.2975,6.4143,6.17,6.287,1885127.78830355,11854291.810758810894
1647561600,2022-03-18 00:00:00,KDA/USDT,6.1729,6.394,5.98,6.2942,2247736.82221217,13881691.755907166524
1647475200,2022-03-17 00:00:00,KDA/USDT,6.2969,6.3717,6.1339,6.17,1978758.94007085,12305268.551467271264
1647388800,2022-03-16 00:00:00,KDA/USDT,6.0129,6.3695,5.97,6.2968,3337269.70790342,20581408.878310894816
1647302400,2022-03-15 00:00:00,KDA/USDT,6.3643,6.3869,5.9385,6.0136,2321180.23319781,14156848.134669724036
1647216000,2022-03-14 00:00:00,KDA/USDT,6.2251,6.77,6.1822,6.3644,2668153.53371881,16945969.480363290325
1647129600,2022-03-13 00:00:00,KDA/USDT,6.6563,6.842,6.21,6.2246,2277430.64504729,14870097.860852802543
1647043200,2022-03-12 00:00:00,KDA/USDT,6.5278,7.1999,6.5,6.6563,3254016.4462323,22275275.344619555604
1646956800,2022-03-11 00:00:00,KDA/USDT,6.1938,8.3048,5.93,6.5267,17061721.81474191,124872608.849855511453
1646870400,2022-03-10 00:00:00,KDA/USDT,6.6268,6.6666,6.06,6.1949,2639156.2250342,16536002.804320864816
1646784000,2022-03-09 00:00:00,KDA/USDT,6.2985,7.1071,6.2801,6.6279,3446337.55606665,23380918.343226603673
1646697600,2022-03-08 00:00:00,KDA/USDT,6.2867,6.6752,6.17,6.2974,2007309.29115292,12869635.376156922199
1646611200,2022-03-07 00:00:00,KDA/USDT,6.5373,6.8,6.11,6.281,2967460.91788719,19066796.803978558373
1646524800,2022-03-06 00:00:00,KDA/USDT,7.0989,7.1813,6.4555,6.5378,2208302.8921811,14996106.63831727752
1646438400,2022-03-05 00:00:00,KDA/USDT,6.794,7.2925,6.5914,7.0921,1702998.33239195,11943045.758013268842
1646352000,2022-03-04 00:00:00,KDA/USDT,7.4911,7.5,6.6,6.7916,3612357.02882101,25347972.846684375855
1646265600,2022-03-03 00:00:00,KDA/USDT,7.6568,7.82,7.295,7.4865,2436206.05046368,18257074.785903418081
1646179200,2022-03-02 00:00:00,KDA/USDT,7.4979,8.1352,7.1643,7.6568,4573229.74036401,34820845.884047746711
1646092800,2022-03-01 00:00:00,KDA/USDT,7.4538,8.3,7.1401,7.499,6568714.0169929,50146087.84286249817
1646006400,2022-02-28 00:00:00,KDA/USDT,6.2235,7.5202,6.193,7.453,4970647.5973397,33934720.853691423384
1645920000,2022-02-27 00:00:00,KDA/USDT,6.6299,6.78,6.011,6.2241,3459480.00755785,22051177.529102936337
1645833600,2022-02-26 00:00:00,KDA/USDT,6.6757,7.0789,6.44,6.6237,2679366.27389142,18080897.902314585902
1645747200,2022-02-25 00:00:00,KDA/USDT,6.0605,6.8,6.0155,6.6784,4045162.74639765,25928043.201329502185
1645660800,2022-02-24 00:00:00,KDA/USDT,6.4415,6.5323,5.15,6.055,8604432.646751,49475000.86410812793
1645574400,2022-02-23 00:00:00,KDA/USDT,6.4437,7.4,6.2699,6.4367,4266537.11157647,29116507.860858358002
1645488000,2022-02-22 00:00:00,KDA/USDT,5.8444,6.5466,5.8,6.4492,3763141.54470617,23235590.537265216199
1645401600,2022-02-21 00:00:00,KDA/USDT,6.141,7.2,5.8001,5.8444,6441446.24247521,41904611.53698488733
1645315200,2022-02-20 00:00:00,KDA/USDT,7.1775,7.1798,6.08,6.1409,3916572.93659459,25502387.081166164323
1645228800,2022-02-19 00:00:00,KDA/USDT,6.8531,7.2543,6.72,7.1792,2090820.2501249,14651577.002898710251
1645142400,2022-02-18 00:00:00,KDA/USDT,7.1693,7.5541,6.81,6.8527,3687396.00752856,26234067.190914358803
1645056000,2022-02-17 00:00:00,KDA/USDT,8.2002,8.4114,7.1054,7.164,4235085.55804561,32617739.553302510695
1644969600,2022-02-16 00:00:00,KDA/USDT,8.6937,8.7,7.8,8.2032,3470723.68599447,28568005.350980899415
1644883200,2022-02-15 00:00:00,KDA/USDT,7.3193,8.905,7.313,8.6937,5675151.31366478,46713370.404336900346
1644796800,2022-02-14 00:00:00,KDA/USDT,7.0911,7.54,6.5,7.3199,4645650.71376797,33007267.301986407945
1644710400,2022-02-13 00:00:00,KDA/USDT,7.34,7.7478,7.001,7.084,2323656.91005341,17145264.843843208277
1644624000,2022-02-12 00:00:00,KDA/USDT,7.5928,8,6.6968,7.3403,4760828.52206659,35060200.95490501458
1644537600,2022-02-11 00:00:00,KDA/USDT,8.4639,9.15,7.03,7.5928,5809832.08168362,47452366.514481661769
1644451200,2022-02-10 00:00:00,KDA/USDT,9.9391,10.2491,8.42,8.4588,8150917.43023567,75776550.87666818431
1644364800,2022-02-09 00:00:00,KDA/USDT,9.0151,10.3074,8.67,9.9314,5746840.44988862,54247596.553113522129
1644278400,2022-02-08 00:00:00,KDA/USDT,7.675,10.3337,7.55,9.0151,10735943.88241993,95199016.555734896883
1644192000,2022-02-07 00:00:00,KDA/USDT,6.5671,8.12,6.3,7.6759,5764082.99771883,42748615.807377249083
