https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LAYER,Volume USDT
1660262400,2022-08-12 00:00:00,LAYER/USDT,0.07365,0.0743,0.0657,0.0724,559713.5549,39429.977896371
1660176000,2022-08-11 00:00:00,LAYER/USDT,0.06542,0.08951,0.064,0.0736,2187233.39506257,166443.162301477923
1660089600,2022-08-10 00:00:00,LAYER/USDT,0.0597,0.06983,0.0597,0.0655,634264.9271,41364.348075543
1660003200,2022-08-09 00:00:00,LAYER/USDT,0.06206,0.068,0.05874,0.05974,1616726.7297,100323.127644531
1659916800,2022-08-08 00:00:00,LAYER/USDT,0.06163,0.06376,0.0612,0.06206,201132.149,12613.161174306
1659830400,2022-08-07 00:00:00,LAYER/USDT,0.06091,0.0628,0.06031,0.06163,77741.7788,4766.973136746
1659744000,2022-08-06 00:00:00,LAYER/USDT,0.05582,0.06335,0.0558,0.0614,212255.9332,12882.285856879
1659657600,2022-08-05 00:00:00,LAYER/USDT,0.05647,0.05909,0.05487,0.0554,278184.631,15847.688356899
1659571200,2022-08-04 00:00:00,LAYER/USDT,0.05827,0.05958,0.05561,0.05647,95130.4707,5479.117428116
1659484800,2022-08-03 00:00:00,LAYER/USDT,0.0582,0.06033,0.0566,0.05802,1229149.8243,71865.218122063
1659398400,2022-08-02 00:00:00,LAYER/USDT,0.0598,0.0598,0.05551,0.0582,692496.227,40267.411535217
1659312000,2022-08-01 00:00:00,LAYER/USDT,0.0612,0.06378,0.05832,0.0596,1347093.6951,81500.609263072
1659225600,2022-07-31 00:00:00,LAYER/USDT,0.0571,0.06335,0.05706,0.06074,835099.0988,50269.254951422
1659139200,2022-07-30 00:00:00,LAYER/USDT,0.0571,0.05804,0.0561,0.0571,31478.7117,1797.35602613
1659052800,2022-07-29 00:00:00,LAYER/USDT,0.058,0.0583,0.05604,0.05668,352732.2397,20148.372471873
1658966400,2022-07-28 00:00:00,LAYER/USDT,0.05522,0.0591,0.05474,0.05785,259964.1364,14561.726290401
1658880000,2022-07-27 00:00:00,LAYER/USDT,0.0506,0.05522,0.05,0.05522,1148809.5085,59664.577831338
1658793600,2022-07-26 00:00:00,LAYER/USDT,0.0533,0.0533,0.0498,0.0506,1070417.5268,54593.998589559
1658707200,2022-07-25 00:00:00,LAYER/USDT,0.0589,0.0589,0.05266,0.0533,1397743.5444,77500.146352963
1658620800,2022-07-24 00:00:00,LAYER/USDT,0.05496,0.065,0.05463,0.0589,2010870.41114938,119049.2784743338
1658534400,2022-07-23 00:00:00,LAYER/USDT,0.0572,0.05733,0.05389,0.05449,1032874.052,58324.66579028
1658448000,2022-07-22 00:00:00,LAYER/USDT,0.05604,0.0591,0.05604,0.0569,534226.0157,30622.231324294
1658361600,2022-07-21 00:00:00,LAYER/USDT,0.056,0.0567,0.054,0.0561,469440.3001,25933.997202016
1658275200,2022-07-20 00:00:00,LAYER/USDT,0.05675,0.05862,0.055,0.05602,994099.07099151,56435.7010841845045
1658188800,2022-07-19 00:00:00,LAYER/USDT,0.0569,0.0573,0.05518,0.05675,1539485.62470403,86220.2317109631391
1658102400,2022-07-18 00:00:00,LAYER/USDT,0.05181,0.05748,0.0518,0.0571,1683154.85311255,91325.10500476012
1658016000,2022-07-17 00:00:00,LAYER/USDT,0.05277,0.05461,0.05131,0.0519,994284.68881613,51801.0166167196327
1657929600,2022-07-16 00:00:00,LAYER/USDT,0.05264,0.0556,0.05028,0.05318,311193.41544778,16521.5315638665646
1657843200,2022-07-15 00:00:00,LAYER/USDT,0.0493,0.05432,0.04902,0.05269,352074.54961818,18233.0828433304152
1657756800,2022-07-14 00:00:00,LAYER/USDT,0.0471,0.05289,0.04661,0.04949,355536.83121326,17464.2427459099954
1657670400,2022-07-13 00:00:00,LAYER/USDT,0.04732,0.04838,0.04461,0.047,364532.87517937,17116.9566558209154
1657584000,2022-07-12 00:00:00,LAYER/USDT,0.04885,0.0509,0.04732,0.04732,594199.01819202,29074.7639079364985
1657497600,2022-07-11 00:00:00,LAYER/USDT,0.04889,0.0581,0.04778,0.0486,2044090.74357868,103323.1728064962687
1657411200,2022-07-10 00:00:00,LAYER/USDT,0.04949,0.05079,0.0485,0.0489,952080.78832012,47169.6680418172012
1657324800,2022-07-09 00:00:00,LAYER/USDT,0.0506,0.05239,0.049,0.0494,413663.96185827,20889.5170136877506
1657238400,2022-07-08 00:00:00,LAYER/USDT,0.0539,0.05532,0.04951,0.0506,506255.48143323,26307.4342819312469
1657152000,2022-07-07 00:00:00,LAYER/USDT,0.06046,0.065,0.05028,0.0539,2278374.72729033,130040.7134196978113
1657065600,2022-07-06 00:00:00,LAYER/USDT,0.0505,0.0623,0.0483,0.0606,1790750.53108913,100225.7256423331882
1656979200,2022-07-05 00:00:00,LAYER/USDT,0.04948,0.052,0.04687,0.0508,857923.58763472,42766.7614623797785
1656892800,2022-07-04 00:00:00,LAYER/USDT,0.04791,0.05777,0.04686,0.04948,1078726.09069217,53902.8816426330972
1656806400,2022-07-03 00:00:00,LAYER/USDT,0.0473,0.0502,0.04601,0.04809,367327.64970729,17597.1548697466168
1656720000,2022-07-02 00:00:00,LAYER/USDT,0.04683,0.0481,0.0463,0.0478,124786.91732653,5907.3653473186523
1656633600,2022-07-01 00:00:00,LAYER/USDT,0.04777,0.05259,0.0467,0.04719,172703.26121066,8470.1504895771429
1656547200,2022-06-30 00:00:00,LAYER/USDT,0.05069,0.0527,0.04621,0.04768,393852.42533693,18968.4448727117641
1656460800,2022-06-29 00:00:00,LAYER/USDT,0.05377,0.0542,0.04981,0.05046,286392.84681751,14760.9598563027869
1656374400,2022-06-28 00:00:00,LAYER/USDT,0.05516,0.05839,0.05325,0.05418,204073.85110776,11461.6400865320839
1656288000,2022-06-27 00:00:00,LAYER/USDT,0.05781,0.05991,0.055,0.05517,267081.45242949,15200.9665593639482
1656201600,2022-06-26 00:00:00,LAYER/USDT,0.05752,0.0599,0.0557,0.05785,177096.67515816,10194.0532317086154
1656115200,2022-06-25 00:00:00,LAYER/USDT,0.05601,0.06179,0.05461,0.05737,557269.55076005,31977.9332013576193
1656028800,2022-06-24 00:00:00,LAYER/USDT,0.0544,0.05942,0.05232,0.0559,392579.97278025,21663.5351215254924
1655942400,2022-06-23 00:00:00,LAYER/USDT,0.0498,0.0689,0.04964,0.05431,1677962.29791604,96564.7708800709985
1655856000,2022-06-22 00:00:00,LAYER/USDT,0.05397,0.0557,0.04901,0.05,1579018.13391106,82270.8566946578158
1655769600,2022-06-21 00:00:00,LAYER/USDT,0.05169,0.0699,0.05101,0.05411,2152301.1987865,118137.2784158138017
1655683200,2022-06-20 00:00:00,LAYER/USDT,0.05318,0.05459,0.0508,0.0515,1767876.30015288,92407.6566448120824
1655596800,2022-06-19 00:00:00,LAYER/USDT,0.0472,0.0549,0.0458,0.0536,2429908.83809938,118823.1330149757278
1655510400,2022-06-18 00:00:00,LAYER/USDT,0.05026,0.0504,0.0425,0.0472,2086412.11402226,97942.5340296937741
1655424000,2022-06-17 00:00:00,LAYER/USDT,0.0503,0.05489,0.04971,0.0505,1550811.06275375,80587.68402528733
1655337600,2022-06-16 00:00:00,LAYER/USDT,0.0532,0.0555,0.04921,0.0503,1520290.70059719,78810.4430298430442
1655251200,2022-06-15 00:00:00,LAYER/USDT,0.0504,0.08,0.04431,0.0532,4677244.5930369,251634.6370703918238
1655164800,2022-06-14 00:00:00,LAYER/USDT,0.0489,0.0547,0.0465,0.0504,1636401.73400493,82364.567422743119
1655078400,2022-06-13 00:00:00,LAYER/USDT,0.0586,0.0588,0.0471,0.0489,1907499.71580991,96872.956218172974
1654992000,2022-06-12 00:00:00,LAYER/USDT,0.0638,0.0639,0.0572,0.0587,2024121.97024594,121561.716964832613
1654905600,2022-06-11 00:00:00,LAYER/USDT,0.0688,0.0708,0.0631,0.0638,1839677.5180725,124600.150492112095
1654819200,2022-06-10 00:00:00,LAYER/USDT,0.075,0.077,0.0681,0.0691,1992833.93558684,143494.223402812152
1654732800,2022-06-09 00:00:00,LAYER/USDT,0.0724,0.08,0.0692,0.0751,2674720.21646964,197408.483936620549
1654646400,2022-06-08 00:00:00,LAYER/USDT,0.0737,0.0834,0.0695,0.072,2355688.10352695,174482.759473016657
1654560000,2022-06-07 00:00:00,LAYER/USDT,0.0707,0.12,0.0657,0.0737,4347834.77419029,344187.290605426959
1654473600,2022-06-06 00:00:00,LAYER/USDT,0.0729,0.0783,0.0699,0.0707,1660582.18606747,122285.353841003133
1654387200,2022-06-05 00:00:00,LAYER/USDT,0.069,0.0751,0.0685,0.0729,1971194.55447538,139050.290293754327
1654300800,2022-06-04 00:00:00,LAYER/USDT,0.068,0.0701,0.0659,0.0689,1594051.35385674,107477.981655836146
1654214400,2022-06-03 00:00:00,LAYER/USDT,0.0685,0.0697,0.0664,0.068,1703766.75545009,116051.802598729348
1654128000,2022-06-02 00:00:00,LAYER/USDT,0.0676,0.07,0.0658,0.0686,1645364.3051882,111320.205806009132
1654041600,2022-06-01 00:00:00,LAYER/USDT,0.0724,0.076,0.0662,0.0679,2470816.69247684,176537.821276320452
1653955200,2022-05-31 00:00:00,LAYER/USDT,0.0751,0.0758,0.0717,0.0724,2204208.48067163,162420.916987784376
1653868800,2022-05-30 00:00:00,LAYER/USDT,0.069,0.0762,0.0681,0.0752,2005327.86231582,144502.627347804096
1653782400,2022-05-29 00:00:00,LAYER/USDT,0.0716,0.0766,0.0677,0.069,2284469.13243076,162265.454824050083
1653696000,2022-05-28 00:00:00,LAYER/USDT,0.065,0.0769,0.0629,0.0721,1852891.20899126,129427.625457801448
1653609600,2022-05-27 00:00:00,LAYER/USDT,0.0692,0.0696,0.065,0.0652,900194.7262085,60297.112143671793
1653523200,2022-05-26 00:00:00,LAYER/USDT,0.0843,0.0846,0.068,0.0696,2312479.16170606,173193.589355770762
1653436800,2022-05-25 00:00:00,LAYER/USDT,0.0782,0.0893,0.0776,0.0844,2597915.87503555,215662.909337347331
1653350400,2022-05-24 00:00:00,LAYER/USDT,0.0773,0.0797,0.0766,0.0778,1452669.53177198,112266.400288506226
1653264000,2022-05-23 00:00:00,LAYER/USDT,0.0806,0.0832,0.0767,0.0769,1836458.43366606,144262.816915011415
1653177600,2022-05-22 00:00:00,LAYER/USDT,0.082,0.0875,0.0766,0.0807,2350315.23691355,192252.795764618987
1653091200,2022-05-21 00:00:00,LAYER/USDT,0.071,0.0901,0.0703,0.0818,3510378.55809244,284449.25150126064
1653004800,2022-05-20 00:00:00,LAYER/USDT,0.0769,0.0786,0.0692,0.0706,2134487.04473155,158633.413399606537
1652918400,2022-05-19 00:00:00,LAYER/USDT,0.0655,0.0808,0.065,0.0771,2313882.19044102,171757.626513443006
1652832000,2022-05-18 00:00:00,LAYER/USDT,0.0705,0.0733,0.0647,0.0657,636728.02815595,43672.750009500843
1652745600,2022-05-17 00:00:00,LAYER/USDT,0.0689,0.0728,0.0662,0.0701,656450.70219853,45684.591912445004
1652659200,2022-05-16 00:00:00,LAYER/USDT,0.0736,0.0738,0.0675,0.0686,1489058.42359163,103918.595011166546
1652572800,2022-05-15 00:00:00,LAYER/USDT,0.0663,0.0757,0.0639,0.0739,887669.88789769,63641.43526802625
1652486400,2022-05-14 00:00:00,LAYER/USDT,0.0671,0.0691,0.0613,0.0661,1068837.68450852,70031.909186993032
1652400000,2022-05-13 00:00:00,LAYER/USDT,0.0626,0.0755,0.0616,0.0676,879833.63946585,59808.037442895325
1652313600,2022-05-12 00:00:00,LAYER/USDT,0.0782,0.0799,0.0572,0.0617,1125866.18812511,73210.06249269702
1652227200,2022-05-11 00:00:00,LAYER/USDT,0.1015,0.1034,0.0739,0.0782,2175723.01977,198120.231310842109
1652140800,2022-05-10 00:00:00,LAYER/USDT,0.0969,0.1105,0.0956,0.1017,2134092.24978473,219816.339807676085
1652054400,2022-05-09 00:00:00,LAYER/USDT,0.1131,0.1133,0.0954,0.0975,1954728.857909,206113.973813662771
1651968000,2022-05-08 00:00:00,LAYER/USDT,0.1154,0.1203,0.1081,0.1133,1893408.30539458,212370.357486283129
1651881600,2022-05-07 00:00:00,LAYER/USDT,0.1185,0.12,0.1147,0.1154,1789344.56774431,209548.840703183467
1651795200,2022-05-06 00:00:00,LAYER/USDT,0.1297,0.1324,0.1176,0.1186,1380940.36642679,167586.151230164947
1651708800,2022-05-05 00:00:00,LAYER/USDT,0.1396,0.1446,0.1252,0.1293,842365.40094643,113436.765830312
1651622400,2022-05-04 00:00:00,LAYER/USDT,0.1374,0.1433,0.1323,0.1396,447195.61814318,61054.931931259397
1651536000,2022-05-03 00:00:00,LAYER/USDT,0.1373,0.1466,0.1353,0.1382,1859440.85628228,258726.098705813377
1651449600,2022-05-02 00:00:00,LAYER/USDT,0.1354,0.1409,0.1324,0.1373,2076866.78447991,281675.785439671563
1651363200,2022-05-01 00:00:00,LAYER/USDT,0.1368,0.1399,0.1295,0.1354,2417014.65279488,327385.537619264988
1651276800,2022-04-30 00:00:00,LAYER/USDT,0.1502,0.1509,0.1355,0.1368,2526560.38579935,364304.253360694415
1651190400,2022-04-29 00:00:00,LAYER/USDT,0.1594,0.1594,0.1473,0.1502,1902841.21273619,295027.806121001049
1651104000,2022-04-28 00:00:00,LAYER/USDT,0.1597,0.1625,0.157,0.1588,1904204.93271154,303350.435163234306
1651017600,2022-04-27 00:00:00,LAYER/USDT,0.155,0.1637,0.1547,0.1596,2481771.56519722,393956.34062003186
1650931200,2022-04-26 00:00:00,LAYER/USDT,0.1679,0.1862,0.155,0.155,2547839.98042091,422823.22849121284
1650844800,2022-04-25 00:00:00,LAYER/USDT,0.1743,0.181,0.1583,0.1675,2750999.42791672,461632.600773582311
1650758400,2022-04-24 00:00:00,LAYER/USDT,0.1781,0.2099,0.1713,0.1743,3068260.29455963,554227.307031026904
1650672000,2022-04-23 00:00:00,LAYER/USDT,0.164,0.1965,0.1594,0.1782,2831804.32584752,480142.914302761185
1650585600,2022-04-22 00:00:00,LAYER/USDT,0.1687,0.1728,0.1627,0.1641,2243786.23572907,377057.379190270689
1650499200,2022-04-21 00:00:00,LAYER/USDT,0.1655,0.2144,0.1626,0.1685,2865255.42367948,512083.139215993588
1650412800,2022-04-20 00:00:00,LAYER/USDT,0.165,0.1687,0.16,0.1655,1157082.11373126,191576.740940921921
1650326400,2022-04-19 00:00:00,LAYER/USDT,0.1663,0.1729,0.1643,0.1652,1492955.50290941,247936.727234407218
1650240000,2022-04-18 00:00:00,LAYER/USDT,0.1599,0.1669,0.1503,0.1665,1002270.57318731,159049.366199524267
1650153600,2022-04-17 00:00:00,LAYER/USDT,0.1649,0.1652,0.1574,0.1597,1559033.73806019,252835.488908849086
1650067200,2022-04-16 00:00:00,LAYER/USDT,0.1648,0.1671,0.1601,0.1645,2456422.90893578,401520.667061639567
1649980800,2022-04-15 00:00:00,LAYER/USDT,0.1629,0.1731,0.1615,0.1647,2290199.83813574,379030.699713291614
1649894400,2022-04-14 00:00:00,LAYER/USDT,0.1676,0.1732,0.1576,0.1633,2657662.33726177,443418.274931078196
1649808000,2022-04-13 00:00:00,LAYER/USDT,0.1609,0.1732,0.1598,0.1677,3414864.67080942,564246.012272667053
1649721600,2022-04-12 00:00:00,LAYER/USDT,0.1649,0.173,0.1542,0.1605,2100535.61508497,342740.562624896234
1649635200,2022-04-11 00:00:00,LAYER/USDT,0.1783,0.1794,0.1601,0.1645,1051159.36205449,175430.546239445687
1649548800,2022-04-10 00:00:00,LAYER/USDT,0.1807,0.1923,0.1747,0.1786,289805.04807685,53448.283179187796
1649462400,2022-04-09 00:00:00,LAYER/USDT,0.1823,0.1835,0.1768,0.1807,376519.99108539,67802.644579687186
1649376000,2022-04-08 00:00:00,LAYER/USDT,0.1952,0.1998,0.1822,0.1823,482302.86125392,93159.018564498651
1649289600,2022-04-07 00:00:00,LAYER/USDT,0.1974,0.2038,0.1901,0.1951,292655.87274081,57137.2584568459
1649203200,2022-04-06 00:00:00,LAYER/USDT,0.2362,0.2375,0.1939,0.1973,799069.72854539,172351.178781478711
1649116800,2022-04-05 00:00:00,LAYER/USDT,0.2398,0.2508,0.2322,0.2374,439614.88984498,105557.595414827737
1649030400,2022-04-04 00:00:00,LAYER/USDT,0.2513,0.259,0.228,0.2404,704540.54489099,169441.701061562312
1648944000,2022-04-03 00:00:00,LAYER/USDT,0.251,0.2699,0.2451,0.2513,673101.49009026,169858.375949458868
1648857600,2022-04-02 00:00:00,LAYER/USDT,0.2555,0.2638,0.2452,0.2509,599388.78663417,152134.650869439478
1648771200,2022-04-01 00:00:00,LAYER/USDT,0.246,0.2609,0.2381,0.2566,604237.54917703,148820.28026140154
1648684800,2022-03-31 00:00:00,LAYER/USDT,0.2396,0.2521,0.2345,0.246,2241440.06422336,543164.814731235235
1648598400,2022-03-30 00:00:00,LAYER/USDT,0.2372,0.2404,0.2262,0.2389,1534564.14619645,357282.715651458563
1648512000,2022-03-29 00:00:00,LAYER/USDT,0.2473,0.2676,0.235,0.2372,2477058.30374787,621014.512725840426
1648425600,2022-03-28 00:00:00,LAYER/USDT,0.252,0.2882,0.2351,0.2468,1596701.7100765,405792.533915218916
1648339200,2022-03-27 00:00:00,LAYER/USDT,0.1941,0.2762,0.1909,0.2534,3181185.95461728,724174.588784674437
1648252800,2022-03-26 00:00:00,LAYER/USDT,0.1961,0.1969,0.1909,0.195,467383.13212428,90013.438410087902
1648166400,2022-03-25 00:00:00,LAYER/USDT,0.1984,0.212,0.191,0.1968,1529420.36949266,307078.755216834734
1648080000,2022-03-24 00:00:00,LAYER/USDT,0.2145,0.218,0.195,0.1975,1909064.7442177,399983.361709399963
1647993600,2022-03-23 00:00:00,LAYER/USDT,0.2005,0.22,0.1936,0.2145,1767079.20372595,362361.005032104858
1647907200,2022-03-22 00:00:00,LAYER/USDT,0.1794,0.2106,0.1793,0.2006,2084241.11773739,417788.315937516633
1647820800,2022-03-21 00:00:00,LAYER/USDT,0.1768,0.1838,0.175,0.1795,825882.73774682,146758.853171124776
1647734400,2022-03-20 00:00:00,LAYER/USDT,0.1766,0.1819,0.1749,0.1766,1737603.202004,308024.401949191337
1647648000,2022-03-19 00:00:00,LAYER/USDT,0.1748,0.1831,0.1739,0.1766,391053.36161309,69456.924174134027
1647561600,2022-03-18 00:00:00,LAYER/USDT,0.1723,0.1753,0.1658,0.1741,254718.25391953,43644.31876714011
1647475200,2022-03-17 00:00:00,LAYER/USDT,0.1665,0.182,0.1643,0.1723,412971.13787516,69698.67833710618
1647388800,2022-03-16 00:00:00,LAYER/USDT,0.1665,0.1707,0.1603,0.1668,1565613.17431095,259969.484824861894
1647302400,2022-03-15 00:00:00,LAYER/USDT,0.1634,0.168,0.153,0.1673,1443250.18254455,232911.999737065363
1647216000,2022-03-14 00:00:00,LAYER/USDT,0.1684,0.1688,0.1609,0.1634,1495202.97104954,246402.377957178889
1647129600,2022-03-13 00:00:00,LAYER/USDT,0.1662,0.1746,0.1662,0.1691,1465624.95094313,248553.11479611235
1647043200,2022-03-12 00:00:00,LAYER/USDT,0.1742,0.1766,0.166,0.1672,643438.25017567,110507.77960643362
1646956800,2022-03-11 00:00:00,LAYER/USDT,0.1796,0.1808,0.1733,0.1749,2200181.48972215,389470.804087662154
1646870400,2022-03-10 00:00:00,LAYER/USDT,0.189,0.19,0.1674,0.1796,1946986.48844093,342797.971530912566
1646784000,2022-03-09 00:00:00,LAYER/USDT,0.1756,0.2207,0.1723,0.189,1355820.26169217,256476.620788158789
1646697600,2022-03-08 00:00:00,LAYER/USDT,0.1787,0.1893,0.1743,0.1758,1019923.86719634,184197.811475459214
1646611200,2022-03-07 00:00:00,LAYER/USDT,0.1979,0.2007,0.1761,0.1787,1833652.19622815,351685.218054285458
1646524800,2022-03-06 00:00:00,LAYER/USDT,0.1938,0.2053,0.1911,0.1979,2729130.03323111,536168.13805550637
1646438400,2022-03-05 00:00:00,LAYER/USDT,0.1943,0.1992,0.1908,0.1937,1020376.05780179,197982.572992530263
1646352000,2022-03-04 00:00:00,LAYER/USDT,0.1951,0.2012,0.1905,0.1942,2027034.64436351,394293.207823893435
1646265600,2022-03-03 00:00:00,LAYER/USDT,0.2001,0.2015,0.1912,0.1951,2251246.3828704,439936.841726790821
1646179200,2022-03-02 00:00:00,LAYER/USDT,0.1853,0.2195,0.1836,0.2001,1201417.9250516,228576.357148694242
1646092800,2022-03-01 00:00:00,LAYER/USDT,0.1823,0.199,0.1782,0.1854,2101354.21960166,387431.900181196707
1646006400,2022-02-28 00:00:00,LAYER/USDT,0.1675,0.1827,0.1659,0.1821,2343788.39972657,400094.92628397878
1645920000,2022-02-27 00:00:00,LAYER/USDT,0.1824,0.1837,0.1646,0.1674,2447573.80909036,433808.057281655434
1645833600,2022-02-26 00:00:00,LAYER/USDT,0.1802,0.1899,0.1789,0.1824,1871096.07304873,344191.840808750465
1645747200,2022-02-25 00:00:00,LAYER/USDT,0.1789,0.1812,0.1593,0.1801,2468105.20748968,426673.160329368188
1645660800,2022-02-24 00:00:00,LAYER/USDT,0.1941,0.1944,0.1504,0.1787,2165486.41111677,368692.881321466467
1645574400,2022-02-23 00:00:00,LAYER/USDT,0.1736,0.2144,0.1668,0.1944,2651113.67274879,519515.163419727137
1645488000,2022-02-22 00:00:00,LAYER/USDT,0.1638,0.1837,0.1624,0.1736,2709266.87527355,454731.343805466248
1645401600,2022-02-21 00:00:00,LAYER/USDT,0.1701,0.1799,0.1622,0.1638,2142850.629151,368849.813937302353
1645315200,2022-02-20 00:00:00,LAYER/USDT,0.179,0.1825,0.1653,0.1701,900825.64126982,157135.847623571198
1645228800,2022-02-19 00:00:00,LAYER/USDT,0.1878,0.1884,0.1764,0.1786,256401.60581534,46656.570514010765
1645142400,2022-02-18 00:00:00,LAYER/USDT,0.1924,0.1959,0.1802,0.1867,603839.82071654,115188.468992976379
1645056000,2022-02-17 00:00:00,LAYER/USDT,0.2063,0.208,0.1875,0.1926,91877.25387668,18230.167689065753
1644969600,2022-02-16 00:00:00,LAYER/USDT,0.2041,0.2089,0.195,0.2063,66150.73339245,13449.461349834201
1644883200,2022-02-15 00:00:00,LAYER/USDT,0.1972,0.2122,0.1965,0.2053,133068.27979982,26913.350822026465
1644796800,2022-02-14 00:00:00,LAYER/USDT,0.188,0.2214,0.184,0.1963,233493.4053613,45965.514960616249
1644710400,2022-02-13 00:00:00,LAYER/USDT,0.2,0.2092,0.1868,0.1881,95756.27935719,19158.360763166006
1644624000,2022-02-12 00:00:00,LAYER/USDT,0.2001,0.2059,0.1947,0.201,117502.4810123,23507.262747265992
1644537600,2022-02-11 00:00:00,LAYER/USDT,0.2288,0.2295,0.1976,0.2,266383.87319322,57434.191234526428
1644451200,2022-02-10 00:00:00,LAYER/USDT,0.2205,0.2382,0.2121,0.2288,222651.98844244,50476.288269796076
1644364800,2022-02-09 00:00:00,LAYER/USDT,0.2129,0.2278,0.2047,0.2216,227868.38472598,48582.015091129691
1644278400,2022-02-08 00:00:00,LAYER/USDT,0.2328,0.242,0.2032,0.2118,300448.32897834,66914.063437059477
1644192000,2022-02-07 00:00:00,LAYER/USDT,0.2326,0.2437,0.2198,0.2328,338558.91073955,78566.370927386145
