https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AGLD,Volume USDT
1661817600,2022-08-30 00:00:00,AGLD/USDT,0.3498,0.3603,0.3283,0.3343,14203.1973,4905.63171662
1661731200,2022-08-29 00:00:00,AGLD/USDT,0.3242,0.3496,0.3225,0.3496,15536.7341,5238.60813304
1661644800,2022-08-28 00:00:00,AGLD/USDT,0.3475,0.351,0.3253,0.3253,18905.6743,6389.9692725
1661558400,2022-08-27 00:00:00,AGLD/USDT,0.3386,0.3699,0.3375,0.3472,33215.4043,11751.07815938
1661472000,2022-08-26 00:00:00,AGLD/USDT,0.3748,0.3781,0.3376,0.3376,30053.3848,10816.94113675
1661385600,2022-08-25 00:00:00,AGLD/USDT,0.3761,0.3841,0.3734,0.3748,9757.1971,3701.17467223
1661299200,2022-08-24 00:00:00,AGLD/USDT,0.3845,0.3867,0.3715,0.3758,20653.3888,7828.49344487
1661212800,2022-08-23 00:00:00,AGLD/USDT,0.384,0.3861,0.3715,0.3826,8487.8256,3241.26355465
1661126400,2022-08-22 00:00:00,AGLD/USDT,0.3921,0.3943,0.3632,0.3833,15139.2959,5668.66520814
1661040000,2022-08-21 00:00:00,AGLD/USDT,0.3685,0.4185,0.3685,0.3925,91948.9219,36506.85403128
1660953600,2022-08-20 00:00:00,AGLD/USDT,0.3593,0.3935,0.3502,0.3701,51368.2944,19082.67411162
1660867200,2022-08-19 00:00:00,AGLD/USDT,0.4075,0.4076,0.3569,0.3593,28750.9174,10580.03035245
1660780800,2022-08-18 00:00:00,AGLD/USDT,0.4191,0.4299,0.404,0.4077,27630.9165,11573.80135792
1660694400,2022-08-17 00:00:00,AGLD/USDT,0.4468,0.4577,0.4172,0.4172,45746.4835,19663.17426896
1660608000,2022-08-16 00:00:00,AGLD/USDT,0.4504,0.4561,0.4364,0.4446,15893.001,7071.0600704
1660521600,2022-08-15 00:00:00,AGLD/USDT,0.479,0.4875,0.4404,0.45,59267.8058,27807.61072459
1660435200,2022-08-14 00:00:00,AGLD/USDT,0.4616,0.5119,0.4575,0.4791,130932.4139,63207.07275318
1660348800,2022-08-13 00:00:00,AGLD/USDT,0.4763,0.4791,0.4617,0.4617,37902.2147,17888.84987955
1660262400,2022-08-12 00:00:00,AGLD/USDT,0.4596,0.5059,0.4513,0.4752,65805.2949,31486.11982042
1660176000,2022-08-11 00:00:00,AGLD/USDT,0.4552,0.5039,0.4548,0.4575,97690.7061,45704.71207536
1660089600,2022-08-10 00:00:00,AGLD/USDT,0.4339,0.458,0.4227,0.4562,44286.9878,19569.33208576
1660003200,2022-08-09 00:00:00,AGLD/USDT,0.4653,0.467,0.4207,0.4349,33097.0567,14758.93773701
1659916800,2022-08-08 00:00:00,AGLD/USDT,0.4668,0.4815,0.4623,0.4662,38143.1335,18033.2928651
1659830400,2022-08-07 00:00:00,AGLD/USDT,0.4533,0.4734,0.4431,0.4635,18796.7329,8681.65178248
1659744000,2022-08-06 00:00:00,AGLD/USDT,0.4545,0.4697,0.452,0.452,27827.499,12800.20680856
1659657600,2022-08-05 00:00:00,AGLD/USDT,0.4382,0.4573,0.4376,0.4566,40528.9191,18214.62768211
1659571200,2022-08-04 00:00:00,AGLD/USDT,0.4401,0.4602,0.4293,0.4375,44196.6114,19632.14269526
1659484800,2022-08-03 00:00:00,AGLD/USDT,0.4478,0.4583,0.4279,0.4381,33673.959,14949.32554126
1659398400,2022-08-02 00:00:00,AGLD/USDT,0.4689,0.4706,0.4305,0.446,71909.5946,32177.1789315
1659312000,2022-08-01 00:00:00,AGLD/USDT,0.4635,0.4773,0.45,0.4705,41680.0771,19471.76979636
1659225600,2022-07-31 00:00:00,AGLD/USDT,0.4585,0.525,0.4585,0.4655,93871.6865,45596.88646349
1659139200,2022-07-30 00:00:00,AGLD/USDT,0.4746,0.5026,0.4537,0.4581,55388.7356,26723.18557256
1659052800,2022-07-29 00:00:00,AGLD/USDT,0.4683,0.4975,0.4538,0.4747,105211.3841,50275.50999194
1658966400,2022-07-28 00:00:00,AGLD/USDT,0.4496,0.4979,0.4443,0.4656,92983.7615,43418.87969544
1658880000,2022-07-27 00:00:00,AGLD/USDT,0.414,0.4525,0.4105,0.4499,68647.8302,29741.35513514
1658793600,2022-07-26 00:00:00,AGLD/USDT,0.4273,0.4273,0.3988,0.4134,99239.4375,40532.11770517
1658707200,2022-07-25 00:00:00,AGLD/USDT,0.4246,0.4932,0.4233,0.4284,242137.2024,111090.20249918
1658620800,2022-07-24 00:00:00,AGLD/USDT,0.4468,0.4468,0.4223,0.4234,61835.035,26653.9254647
1658534400,2022-07-23 00:00:00,AGLD/USDT,0.3986,0.4678,0.3955,0.4479,231354.4744,102548.27436577
1658448000,2022-07-22 00:00:00,AGLD/USDT,0.4221,0.4347,0.3955,0.3985,28179.8356,11907.71203623
1658361600,2022-07-21 00:00:00,AGLD/USDT,0.4036,0.4277,0.3919,0.4205,49769.0937,20410.93646585
1658275200,2022-07-20 00:00:00,AGLD/USDT,0.4381,0.4474,0.3928,0.4031,88009.3468,37507.58139708
1658188800,2022-07-19 00:00:00,AGLD/USDT,0.426,0.4723,0.4134,0.4371,250046.01555217,109346.262784945331
1658102400,2022-07-18 00:00:00,AGLD/USDT,0.3974,0.4606,0.3959,0.4268,263827.63930683,111639.444182169439
1658016000,2022-07-17 00:00:00,AGLD/USDT,0.4097,0.4142,0.3921,0.3949,50425.65102629,20409.615560385553
1657929600,2022-07-16 00:00:00,AGLD/USDT,0.3944,0.4142,0.3834,0.4101,72643.90790073,29143.213987491153
1657843200,2022-07-15 00:00:00,AGLD/USDT,0.4055,0.4251,0.3862,0.3979,135698.38212926,54274.092416083928
1657756800,2022-07-14 00:00:00,AGLD/USDT,0.3905,0.4119,0.3717,0.4036,128466.20284015,50736.016054790043
1657670400,2022-07-13 00:00:00,AGLD/USDT,0.3723,0.3927,0.3502,0.3896,74403.20031833,27541.266962103516
1657584000,2022-07-12 00:00:00,AGLD/USDT,0.3854,0.395,0.3704,0.3724,108617.54367717,40834.281893058382
1657497600,2022-07-11 00:00:00,AGLD/USDT,0.3915,0.429,0.3775,0.3861,111980.11641573,45365.183905215344
1657411200,2022-07-10 00:00:00,AGLD/USDT,0.4195,0.4195,0.3841,0.393,80113.21434926,32135.70823293669
1657324800,2022-07-09 00:00:00,AGLD/USDT,0.4185,0.432,0.4102,0.4195,23890.74206111,10096.161201031847
1657238400,2022-07-08 00:00:00,AGLD/USDT,0.4275,0.4541,0.4032,0.4182,169314.15575823,71694.464789645617
1657152000,2022-07-07 00:00:00,AGLD/USDT,0.4502,0.4548,0.4124,0.4284,219323.14701063,94953.462180625366
1657065600,2022-07-06 00:00:00,AGLD/USDT,0.3811,0.4706,0.3811,0.45,658056.10344877,285765.164488354296
1656979200,2022-07-05 00:00:00,AGLD/USDT,0.3921,0.3949,0.3699,0.3799,30080.50336035,11537.378043841359
1656892800,2022-07-04 00:00:00,AGLD/USDT,0.378,0.3984,0.3672,0.3925,46061.80520171,17700.810074295763
1656806400,2022-07-03 00:00:00,AGLD/USDT,0.3918,0.392,0.3644,0.3739,21140.99437435,7896.571050589588
1656720000,2022-07-02 00:00:00,AGLD/USDT,0.3998,0.4036,0.373,0.3924,52461.80101406,20076.938183174662
1656633600,2022-07-01 00:00:00,AGLD/USDT,0.4355,0.4439,0.398,0.3987,95220.69238927,39834.280360837089
1656547200,2022-06-30 00:00:00,AGLD/USDT,0.474,0.477,0.4124,0.4355,158510.67628404,69287.643856564541
1656460800,2022-06-29 00:00:00,AGLD/USDT,0.44,0.5556,0.44,0.4727,780827.47258858,387405.606424089067
1656374400,2022-06-28 00:00:00,AGLD/USDT,0.4159,0.4729,0.4153,0.4387,211613.70959303,95235.915633617951
1656288000,2022-06-27 00:00:00,AGLD/USDT,0.4181,0.4878,0.4003,0.4173,185436.25224255,84221.986236430216
1656201600,2022-06-26 00:00:00,AGLD/USDT,0.4512,0.4622,0.4174,0.4181,148584.0649836,65502.924359506974
1656115200,2022-06-25 00:00:00,AGLD/USDT,0.4526,0.4974,0.4144,0.4522,620410.92203686,287043.169100872124
1656028800,2022-06-24 00:00:00,AGLD/USDT,0.4691,0.66,0.4227,0.4526,2068395.33155598,1038023.519199590869
1655942400,2022-06-23 00:00:00,AGLD/USDT,0.2917,0.5125,0.2916,0.4721,1425093.85985737,586616.662446351263
1655856000,2022-06-22 00:00:00,AGLD/USDT,0.2946,0.3058,0.2865,0.2933,66012.97213052,19660.890666253815
1655769600,2022-06-21 00:00:00,AGLD/USDT,0.2984,0.3174,0.293,0.296,70415.55636234,21615.977012905478
1655683200,2022-06-20 00:00:00,AGLD/USDT,0.297,0.3075,0.2846,0.2946,36684.97028941,10848.83905612214
1655596800,2022-06-19 00:00:00,AGLD/USDT,0.2735,0.3035,0.2626,0.2992,90170.41430589,26260.091568806665
1655510400,2022-06-18 00:00:00,AGLD/USDT,0.2916,0.2976,0.2542,0.2735,54896.59132368,15095.108304006878
1655424000,2022-06-17 00:00:00,AGLD/USDT,0.2794,0.3105,0.2787,0.2916,44023.6753765,13009.010083543595
1655337600,2022-06-16 00:00:00,AGLD/USDT,0.3173,0.3206,0.2726,0.2776,60616.8646078,17794.290371061889
1655251200,2022-06-15 00:00:00,AGLD/USDT,0.2956,0.3174,0.2543,0.3157,151728.70470585,43521.523575917743
1655164800,2022-06-14 00:00:00,AGLD/USDT,0.2973,0.3089,0.2693,0.2973,183102.3389695,54026.412661374046
1655078400,2022-06-13 00:00:00,AGLD/USDT,0.3403,0.3475,0.2907,0.292,133725.02971514,40825.400176905298
1654992000,2022-06-12 00:00:00,AGLD/USDT,0.3947,0.3947,0.3404,0.3404,49116.71314512,18038.739450477752
1654905600,2022-06-11 00:00:00,AGLD/USDT,0.4205,0.4327,0.3875,0.3924,23025.64989874,9464.248621299244
1654819200,2022-06-10 00:00:00,AGLD/USDT,0.4556,0.4659,0.4177,0.4203,52245.9483661,23459.762396890642
1654732800,2022-06-09 00:00:00,AGLD/USDT,0.4561,0.4668,0.4457,0.4559,58306.57331666,26677.824788655613
1654646400,2022-06-08 00:00:00,AGLD/USDT,0.4784,0.4855,0.4518,0.4563,33202.20697902,15437.253773895652
1654560000,2022-06-07 00:00:00,AGLD/USDT,0.5057,0.5057,0.4598,0.4797,58141.03205347,27716.472321224947
1654473600,2022-06-06 00:00:00,AGLD/USDT,0.5096,0.5284,0.4999,0.5056,35167.58185924,18075.501065901208
1654387200,2022-06-05 00:00:00,AGLD/USDT,0.5021,0.5125,0.4918,0.5048,29395.15900657,14638.054941588778
1654300800,2022-06-04 00:00:00,AGLD/USDT,0.4966,0.5038,0.4835,0.5009,19372.7088022,9586.289392771406
1654214400,2022-06-03 00:00:00,AGLD/USDT,0.5188,0.5252,0.4848,0.4976,30956.38347716,15372.519739383257
1654128000,2022-06-02 00:00:00,AGLD/USDT,0.5066,0.5254,0.499,0.5221,16370.16612072,8381.82882092615
1654041600,2022-06-01 00:00:00,AGLD/USDT,0.5823,0.5922,0.4991,0.5109,66700.50330224,36313.647822975812
1653955200,2022-05-31 00:00:00,AGLD/USDT,0.5595,0.5885,0.5401,0.58,118886.44819873,67346.082091719628
1653868800,2022-05-30 00:00:00,AGLD/USDT,0.5222,0.569,0.5157,0.5558,73798.1857302,40482.354580365658
1653782400,2022-05-29 00:00:00,AGLD/USDT,0.5062,0.5324,0.4977,0.5208,134390.26644567,69123.630071321883
1653696000,2022-05-28 00:00:00,AGLD/USDT,0.4783,0.512,0.4783,0.5045,63859.36769649,31758.505444681521
1653609600,2022-05-27 00:00:00,AGLD/USDT,0.5159,0.5217,0.4763,0.4779,140576.02931622,70357.922480665928
1653523200,2022-05-26 00:00:00,AGLD/USDT,0.5975,0.6142,0.5111,0.5118,250575.44768104,136057.912701690516
1653436800,2022-05-25 00:00:00,AGLD/USDT,0.5735,0.6562,0.5561,0.595,250936.28632551,150136.825278751855
1653350400,2022-05-24 00:00:00,AGLD/USDT,0.5485,0.6067,0.5353,0.5724,224103.69101295,126885.701915088131
1653264000,2022-05-23 00:00:00,AGLD/USDT,0.5961,0.6151,0.5363,0.547,189108.36927402,111443.121219840278
1653177600,2022-05-22 00:00:00,AGLD/USDT,0.6151,0.704,0.5771,0.597,360240.2304509,232469.608569957152
1653091200,2022-05-21 00:00:00,AGLD/USDT,0.514,0.7475,0.5051,0.609,545494.2291064,343026.563721291417
1653004800,2022-05-20 00:00:00,AGLD/USDT,0.54,0.558,0.4943,0.5159,163840.31569057,87289.06286301665
1652918400,2022-05-19 00:00:00,AGLD/USDT,0.5093,0.5437,0.4826,0.5382,225530.47306956,117089.326187987005
1652832000,2022-05-18 00:00:00,AGLD/USDT,0.595,0.644,0.5033,0.5059,307352.65488661,176238.272344626321
1652745600,2022-05-17 00:00:00,AGLD/USDT,0.4766,0.6596,0.4766,0.593,375281.14429589,216249.0835354989
1652659200,2022-05-16 00:00:00,AGLD/USDT,0.527,0.5324,0.4661,0.4763,61309.34941172,30131.197145189696
1652572800,2022-05-15 00:00:00,AGLD/USDT,0.4947,0.5374,0.4646,0.5265,129267.06861112,63372.943528581847
1652486400,2022-05-14 00:00:00,AGLD/USDT,0.4998,0.5457,0.4216,0.4945,548705.66217654,261223.961158210494
1652400000,2022-05-13 00:00:00,AGLD/USDT,0.4114,0.5469,0.4011,0.5008,336658.65978921,168705.398470301992
1652313600,2022-05-12 00:00:00,AGLD/USDT,0.4785,0.5171,0.3602,0.4084,156249.73979539,64734.124826219651
1652227200,2022-05-11 00:00:00,AGLD/USDT,0.7577,0.7695,0.442,0.4764,263412.20200894,148976.017900539926
1652140800,2022-05-10 00:00:00,AGLD/USDT,0.7457,0.8185,0.7168,0.7538,86894.87880392,65543.597070087118
1652054400,2022-05-09 00:00:00,AGLD/USDT,0.8564,0.8683,0.7403,0.7457,115293.60011857,92215.969837088815
1651968000,2022-05-08 00:00:00,AGLD/USDT,0.9061,0.9061,0.8445,0.8563,35950.11816074,31479.055156391437
1651881600,2022-05-07 00:00:00,AGLD/USDT,0.9121,0.9165,0.8809,0.9044,13883.65485315,12431.157209002884
1651795200,2022-05-06 00:00:00,AGLD/USDT,0.909,0.9197,0.8705,0.9134,23980.62638211,21689.927942726019
1651708800,2022-05-05 00:00:00,AGLD/USDT,1.0049,1.0179,0.8849,0.9095,63746.37554924,60224.323864896827
1651622400,2022-05-04 00:00:00,AGLD/USDT,0.9252,1.0051,0.9111,1.0051,44665.64590546,42459.483955678714
1651536000,2022-05-03 00:00:00,AGLD/USDT,0.9526,0.9746,0.9127,0.9257,40696.88874962,38606.267320346351
1651449600,2022-05-02 00:00:00,AGLD/USDT,0.9464,1.0122,0.9231,0.9495,67621.93683076,64919.033962192371
1651363200,2022-05-01 00:00:00,AGLD/USDT,0.8998,0.9579,0.8813,0.9448,128716.47765622,119165.364497574864
1651276800,2022-04-30 00:00:00,AGLD/USDT,0.9757,1.136,0.8411,0.8998,202729.5255871,189116.71755638861
1651190400,2022-04-29 00:00:00,AGLD/USDT,1.0213,1.0485,0.9543,0.9747,82028.561514,81931.372279220348
1651104000,2022-04-28 00:00:00,AGLD/USDT,1.0064,1.0888,0.9978,1.0218,123457.65781108,128484.49889728852
1651017600,2022-04-27 00:00:00,AGLD/USDT,0.9897,1.07,0.9839,1.0095,80754.93733554,81555.257105457943
1650931200,2022-04-26 00:00:00,AGLD/USDT,1.0735,1.0892,0.9631,0.9881,94439.67884338,96100.08261764617
1650844800,2022-04-25 00:00:00,AGLD/USDT,1.0817,1.0899,0.986,1.0768,98008.05553231,101851.206186855822
1650758400,2022-04-24 00:00:00,AGLD/USDT,1.1496,1.1497,1.0674,1.0833,101946.67749315,113488.965403715392
1650672000,2022-04-23 00:00:00,AGLD/USDT,1.1587,1.2024,1.1426,1.1474,70323.65164799,82041.105517763843
1650585600,2022-04-22 00:00:00,AGLD/USDT,1.1971,1.2424,1.138,1.1599,86078.4778987,102631.446639213234
1650499200,2022-04-21 00:00:00,AGLD/USDT,1.4333,1.843,1.1716,1.2009,711655.08976746,1052627.433000270931
1650412800,2022-04-20 00:00:00,AGLD/USDT,1.2613,1.4619,1.2407,1.4368,222057.50785393,300618.606402560314
1650326400,2022-04-19 00:00:00,AGLD/USDT,1.215,1.2941,1.2074,1.2629,81223.11880135,101747.494410891074
1650240000,2022-04-18 00:00:00,AGLD/USDT,1.192,1.2223,1.1267,1.212,59967.68233167,70193.654108747205
1650153600,2022-04-17 00:00:00,AGLD/USDT,1.2516,1.2728,1.1901,1.1944,23234.83542206,28974.15624100448
1650067200,2022-04-16 00:00:00,AGLD/USDT,1.2797,1.2914,1.2244,1.2516,27707.66842533,35014.342863075024
1649980800,2022-04-15 00:00:00,AGLD/USDT,1.2589,1.34,1.2584,1.2804,128757.1918136,167060.805394784671
1649894400,2022-04-14 00:00:00,AGLD/USDT,1.2562,1.369,1.2295,1.2592,289515.64060322,373207.324075047883
1649808000,2022-04-13 00:00:00,AGLD/USDT,1.1336,1.3079,1.1197,1.2566,183149.41601613,227628.747354851777
1649721600,2022-04-12 00:00:00,AGLD/USDT,1.1197,1.2172,1.0956,1.1325,117698.3140743,136321.902876187348
1649635200,2022-04-11 00:00:00,AGLD/USDT,1.3025,1.3367,1.0976,1.1157,209167.16276483,253343.838565184347
1649548800,2022-04-10 00:00:00,AGLD/USDT,1.339,1.4057,1.28,1.3019,156888.79408893,209721.469271529847
1649462400,2022-04-09 00:00:00,AGLD/USDT,1.2677,1.3497,1.2237,1.3397,146697.80277429,190761.955776474823
1649376000,2022-04-08 00:00:00,AGLD/USDT,1.339,1.3729,1.2375,1.2684,125870.12506561,164624.929262363899
1649289600,2022-04-07 00:00:00,AGLD/USDT,1.2612,1.3847,1.2336,1.3397,128564.91630324,172363.791131214598
1649203200,2022-04-06 00:00:00,AGLD/USDT,1.5016,1.5016,1.215,1.2635,185682.51266892,242931.645322285255
1649116800,2022-04-05 00:00:00,AGLD/USDT,1.5742,1.6274,1.5,1.5021,44979.15977684,70606.905428000678
1649030400,2022-04-04 00:00:00,AGLD/USDT,1.7082,1.73,1.4925,1.5782,94200.78454889,150415.269102726915
1648944000,2022-04-03 00:00:00,AGLD/USDT,1.6985,1.7461,1.6716,1.7125,65628.7771726,111864.596652309202
1648857600,2022-04-02 00:00:00,AGLD/USDT,1.845,1.9174,1.6716,1.7008,108813.88637669,196031.90612204914
1648771200,2022-04-01 00:00:00,AGLD/USDT,2.1068,2.1352,1.6861,1.8484,338344.45009815,613126.340435480467
1648684800,2022-03-31 00:00:00,AGLD/USDT,2.1126,2.23,1.8133,2.1065,340110.50682881,693502.229225384421
1648598400,2022-03-30 00:00:00,AGLD/USDT,1.7215,2.3198,1.7047,2.1084,395565.15629528,807088.41857050767
1648512000,2022-03-29 00:00:00,AGLD/USDT,1.7516,1.7887,1.7026,1.7261,37433.8932227,65626.816307061377
1648425600,2022-03-28 00:00:00,AGLD/USDT,1.768,1.8694,1.7502,1.755,61036.66496219,109385.057991257971
1648339200,2022-03-27 00:00:00,AGLD/USDT,1.6957,1.8049,1.6544,1.768,51915.65397233,90398.945536473914
1648252800,2022-03-26 00:00:00,AGLD/USDT,1.6519,1.7104,1.6385,1.6957,39075.59261257,65488.19185171142
1648166400,2022-03-25 00:00:00,AGLD/USDT,1.6986,1.78,1.6355,1.6499,80080.42522937,136010.103068998402
1648080000,2022-03-24 00:00:00,AGLD/USDT,1.628,1.7457,1.6103,1.6986,157718.58818474,261914.786176373964
1647993600,2022-03-23 00:00:00,AGLD/USDT,1.7152,1.75,1.5924,1.6311,216635.6252119,360536.323291658043
1647907200,2022-03-22 00:00:00,AGLD/USDT,1.516,1.8,1.4785,1.7162,602276.83904455,1006075.0760583933
1647820800,2022-03-21 00:00:00,AGLD/USDT,1.4409,1.62,1.4377,1.516,351469.22820743,534874.135589655535
1647734400,2022-03-20 00:00:00,AGLD/USDT,1.5065,1.538,1.4106,1.4322,200559.91642429,295915.008009489845
1647648000,2022-03-19 00:00:00,AGLD/USDT,1.514,1.735,1.4263,1.5103,470546.26888086,732937.985225257461
1647561600,2022-03-18 00:00:00,AGLD/USDT,1.1259,1.6953,1.0999,1.5072,677788.71783561,935842.434360312201
1647475200,2022-03-17 00:00:00,AGLD/USDT,1.1865,1.2889,1.0996,1.1278,550380.44715986,643672.188415452877
1647388800,2022-03-16 00:00:00,AGLD/USDT,0.9154,1.2319,0.9026,1.1862,661851.50991877,722742.480271239787
1647302400,2022-03-15 00:00:00,AGLD/USDT,0.9447,0.9461,0.8977,0.9167,29594.55236387,27186.502868903545
1647216000,2022-03-14 00:00:00,AGLD/USDT,0.9246,0.9548,0.9159,0.9426,32630.17375568,30546.693198980951
1647129600,2022-03-13 00:00:00,AGLD/USDT,0.9731,1.0266,0.9182,0.9242,105328.33292145,100660.817542858037
1647043200,2022-03-12 00:00:00,AGLD/USDT,0.958,1.0434,0.9389,0.974,108932.06592058,108296.374315978236
1646956800,2022-03-11 00:00:00,AGLD/USDT,0.9766,1.0083,0.9496,0.9583,53151.78466383,51694.951462392755
1646870400,2022-03-10 00:00:00,AGLD/USDT,1.0208,1.0242,0.9407,0.9817,31164.48989015,30326.367360943195
1646784000,2022-03-09 00:00:00,AGLD/USDT,1.0074,1.066,1.0019,1.0239,70293.45759355,73155.918024661873
1646697600,2022-03-08 00:00:00,AGLD/USDT,0.972,1.074,0.9698,1.0047,62679.06317772,63866.635246046939
1646611200,2022-03-07 00:00:00,AGLD/USDT,0.9778,1.0201,0.9393,0.974,23926.88785772,23274.303202775848
1646524800,2022-03-06 00:00:00,AGLD/USDT,1.0613,1.0647,0.9761,0.9778,15593.29810715,15926.112064446533
1646438400,2022-03-05 00:00:00,AGLD/USDT,1.039,1.0748,1.0071,1.0669,22586.90680854,23369.106405589403
1646352000,2022-03-04 00:00:00,AGLD/USDT,1.1717,1.1769,1.0322,1.039,35158.53980549,39156.032561782545
1646265600,2022-03-03 00:00:00,AGLD/USDT,1.1644,1.1946,1.1222,1.1717,32138.85410811,37300.339935682813
1646179200,2022-03-02 00:00:00,AGLD/USDT,1.2504,1.2579,1.1597,1.1656,36329.18075811,43908.879235848823
1646092800,2022-03-01 00:00:00,AGLD/USDT,1.2365,1.2898,1.1919,1.2474,52134.73491521,64609.546265498689
1646006400,2022-02-28 00:00:00,AGLD/USDT,1.1775,1.2479,1.1201,1.2355,84541.01619986,99951.017878108085
1645920000,2022-02-27 00:00:00,AGLD/USDT,1.135,1.2301,1.0797,1.1791,171931.02280033,199787.110348271725
1645833600,2022-02-26 00:00:00,AGLD/USDT,1.169,1.2596,1.1254,1.1357,96596.13562439,114187.007628873466
1645747200,2022-02-25 00:00:00,AGLD/USDT,1.1807,1.3747,1.1288,1.168,395167.44866789,487318.660382059376
1645660800,2022-02-24 00:00:00,AGLD/USDT,0.9387,1.2111,0.8223,1.1802,411454.89593936,437007.111311385743
1645574400,2022-02-23 00:00:00,AGLD/USDT,0.9461,1.0641,0.934,0.9393,83133.57470518,82640.513321203204
1645488000,2022-02-22 00:00:00,AGLD/USDT,0.9223,1.0331,0.8687,0.9447,116935.82412917,111802.436268183932
1645401600,2022-02-21 00:00:00,AGLD/USDT,0.8901,1.0931,0.8805,0.917,299230.29978248,302005.659407665284
1645315200,2022-02-20 00:00:00,AGLD/USDT,0.9799,0.9799,0.86,0.8901,80838.79395068,73509.031967435304
1645228800,2022-02-19 00:00:00,AGLD/USDT,0.989,1.0077,0.946,0.9834,45490.63707519,44742.81803935723
1645142400,2022-02-18 00:00:00,AGLD/USDT,1.064,1.0973,0.9733,0.989,74979.02975796,77399.529968047668
1645056000,2022-02-17 00:00:00,AGLD/USDT,1.1327,1.1934,1.0453,1.0714,71199.71902029,80377.268265024993
1644969600,2022-02-16 00:00:00,AGLD/USDT,1.2035,1.2035,1.016,1.1274,61739.34745645,69323.7282586152
1644883200,2022-02-15 00:00:00,AGLD/USDT,1.1188,1.2174,1.117,1.2032,106607.59399081,124921.206983781804
1644796800,2022-02-14 00:00:00,AGLD/USDT,1.0547,1.2236,1.0163,1.118,108012.3909651,121676.164553167913
1644710400,2022-02-13 00:00:00,AGLD/USDT,1.1158,1.1786,1.0412,1.054,71788.756258,79568.264192843661
1644624000,2022-02-12 00:00:00,AGLD/USDT,1.0964,1.1446,1.0541,1.1154,116072.75176915,129741.284036219908
1644537600,2022-02-11 00:00:00,AGLD/USDT,1.212,1.2444,1.0606,1.0937,96397.19876509,112445.922027330458
1644451200,2022-02-10 00:00:00,AGLD/USDT,1.4301,1.4319,1.212,1.2164,168070.79082826,217869.222891547893
1644364800,2022-02-09 00:00:00,AGLD/USDT,1.1915,1.6964,1.162,1.4308,365183.86456262,507695.378299250373
1644278400,2022-02-08 00:00:00,AGLD/USDT,1.2372,1.2839,1.1515,1.1881,58105.42807736,70459.211650548305
1644192000,2022-02-07 00:00:00,AGLD/USDT,1.2203,1.396,1.195,1.2313,273757.90158465,352985.899343239489
1644105600,2022-02-06 00:00:00,AGLD/USDT,1.201,1.24,1.1632,1.22,65260.84512252,79200.068263337322
1644019200,2022-02-05 00:00:00,AGLD/USDT,1.2443,1.3235,1.19,1.2019,204854.78855113,258946.634217967867
1643932800,2022-02-04 00:00:00,AGLD/USDT,1.2409,1.3245,1.177,1.2414,231564.19716862,289076.473920508736
1643846400,2022-02-03 00:00:00,AGLD/USDT,1.3658,1.4395,1.176,1.2409,507841.02082356,660778.990280834856
