https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALICE,Volume BTC
1659312000,2022-08-01 00:00:00,ALICE/BTC,0.0001231,0.0001269,0.0001228,0.0001265,2470.2518,0.30881571946
1659225600,2022-07-31 00:00:00,ALICE/BTC,0.0001197,0.0001369,0.0001195,0.0001233,5078.2775,0.64531088962
1659139200,2022-07-30 00:00:00,ALICE/BTC,0.0001199,0.0001274,0.0001179,0.0001197,7176.496,0.88438471425
1659052800,2022-07-29 00:00:00,ALICE/BTC,0.0001165,0.0001267,0.0001148,0.0001196,3628.2476,0.43568562516
1658966400,2022-07-28 00:00:00,ALICE/BTC,0.0001106,0.0001264,0.0001103,0.0001166,6732.5871,0.79218965443
1658880000,2022-07-27 00:00:00,ALICE/BTC,0.0001038,0.0001112,0.0001012,0.0001107,1831.3425,0.19261824458
1658793600,2022-07-26 00:00:00,ALICE/BTC,0.0001019,0.0001036,0.0000999,0.0001034,1130.7802,0.115025656
1658707200,2022-07-25 00:00:00,ALICE/BTC,0.0001047,0.000105,0.0001014,0.000102,529.7239,0.05462605134
1658620800,2022-07-24 00:00:00,ALICE/BTC,0.0001053,0.0001073,0.0001041,0.0001043,450.5684,0.04773826322
1658534400,2022-07-23 00:00:00,ALICE/BTC,0.0001039,0.0001079,0.000103,0.0001058,491.6827,0.05189682919
1658448000,2022-07-22 00:00:00,ALICE/BTC,0.0001088,0.0001114,0.0001036,0.000104,1720.3565,0.18850701749
1658361600,2022-07-21 00:00:00,ALICE/BTC,0.0001058,0.0001101,0.0001026,0.000109,1074.4565,0.11600278903
1658275200,2022-07-20 00:00:00,ALICE/BTC,0.0001043,0.000115,0.0001042,0.0001051,3909.1066,0.43321845091
1658188800,2022-07-19 00:00:00,ALICE/BTC,0.0001053,0.000111,0.0001034,0.0001043,12719.4564,1.37897192648
1658102400,2022-07-18 00:00:00,ALICE/BTC,0.0001044,0.0001072,0.0001033,0.0001051,2316.1572,0.2413805738
1658016000,2022-07-17 00:00:00,ALICE/BTC,0.0001052,0.000107,0.0001034,0.0001044,623.8021,0.06577714562
1657929600,2022-07-16 00:00:00,ALICE/BTC,0.0001058,0.0001067,0.0001038,0.0001052,935.3385,0.09809812867
1657843200,2022-07-15 00:00:00,ALICE/BTC,0.000106,0.0001086,0.0001047,0.0001055,1809.4638,0.19341346939
1657756800,2022-07-14 00:00:00,ALICE/BTC,0.0001052,0.0001066,0.0001029,0.0001058,419.7059,0.04380011184
1657670400,2022-07-13 00:00:00,ALICE/BTC,0.0001039,0.0001062,0.0001017,0.0001055,1402.9533,0.1445786291
1657584000,2022-07-12 00:00:00,ALICE/BTC,0.0001035,0.0001059,0.0001017,0.000104,1498.7002,0.15642292686
1657497600,2022-07-11 00:00:00,ALICE/BTC,0.0001074,0.0001083,0.0001027,0.0001035,1627.0844,0.17290933717
1657411200,2022-07-10 00:00:00,ALICE/BTC,0.0001106,0.0001109,0.0001064,0.0001071,614.7645,0.06688612683
1657324800,2022-07-09 00:00:00,ALICE/BTC,0.0001087,0.0001115,0.0001085,0.0001106,1123.9331,0.1237297844
1657238400,2022-07-08 00:00:00,ALICE/BTC,0.000112,0.0001125,0.0001069,0.0001081,2447.4302,0.26756863317
1657152000,2022-07-07 00:00:00,ALICE/BTC,0.0001119,0.00012,0.0001105,0.0001119,825.7142126,0.095075683149504
1657065600,2022-07-06 00:00:00,ALICE/BTC,0.0001101,0.0001134,0.0001097,0.0001121,1367.3512,0.15162843458
1656979200,2022-07-05 00:00:00,ALICE/BTC,0.0001148,0.0001155,0.0001096,0.00011,596.61721165,0.066457612768016
1656892800,2022-07-04 00:00:00,ALICE/BTC,0.0001153,0.0001189,0.0001136,0.0001152,614.4699,0.07113954579
1656806400,2022-07-03 00:00:00,ALICE/BTC,0.0001148,0.000117,0.0001132,0.0001151,2220.0883,0.25689262508
1656720000,2022-07-02 00:00:00,ALICE/BTC,0.0001158,0.0001159,0.0001119,0.0001148,2133.51547551,0.244000584515487
1656633600,2022-07-01 00:00:00,ALICE/BTC,0.000116,0.0001184,0.0001132,0.0001155,972.66385808,0.113070091559856
1656547200,2022-06-30 00:00:00,ALICE/BTC,0.0001279,0.0001279,0.0001157,0.0001162,2272.61187538,0.273237917348784
1656460800,2022-06-29 00:00:00,ALICE/BTC,0.0001347,0.0001383,0.0001272,0.0001274,3586.55203016,0.481508107168496
1656374400,2022-06-28 00:00:00,ALICE/BTC,0.0001248,0.0001352,0.0001208,0.0001352,5741.71474477,0.734295988008623
1656288000,2022-06-27 00:00:00,ALICE/BTC,0.0001237,0.000129,0.0001229,0.0001247,1137.08523237,0.143285129859198
1656201600,2022-06-26 00:00:00,ALICE/BTC,0.0001305,0.0001364,0.0001232,0.0001233,3505.21702745,0.457285105498303
1656115200,2022-06-25 00:00:00,ALICE/BTC,0.0001284,0.000134,0.000123,0.0001306,5898.9340918,0.764673709208542
1656028800,2022-06-24 00:00:00,ALICE/BTC,0.0001268,0.0001311,0.0001233,0.0001282,4449.71152633,0.571127915848619
1655942400,2022-06-23 00:00:00,ALICE/BTC,0.0001164,0.0001327,0.0001157,0.0001262,14700.05763355,1.848193319098813
1655856000,2022-06-22 00:00:00,ALICE/BTC,0.0001116,0.0001174,0.0001069,0.0001162,6622.355,0.75624268099
1655769600,2022-06-21 00:00:00,ALICE/BTC,0.0001063,0.0001153,0.0001059,0.0001116,2209.61002723,0.247290714889995
1655683200,2022-06-20 00:00:00,ALICE/BTC,0.0001079,0.0001145,0.0001044,0.0001064,2042.06505925,0.22323362308952
1655596800,2022-06-19 00:00:00,ALICE/BTC,0.0001078,0.0001186,0.0001056,0.0001078,7160.87049846,0.795759013058976
1655510400,2022-06-18 00:00:00,ALICE/BTC,0.0000996,0.0001103,0.0000963,0.0001077,7068.13068042,0.740409852318526
1655424000,2022-06-17 00:00:00,ALICE/BTC,0.000098,0.0001013,0.0000964,0.0000997,4629.38315884,0.455205052837485
1655337600,2022-06-16 00:00:00,ALICE/BTC,0.0001053,0.0001053,0.0000906,0.000098,9134.71514942,0.880588143298092
1655251200,2022-06-15 00:00:00,ALICE/BTC,0.0000926,0.0001106,0.0000903,0.0001052,8057.3028,0.78854538121
1655164800,2022-06-14 00:00:00,ALICE/BTC,0.0000922,0.0000972,0.0000903,0.0000926,8696.0452,0.80864208409
1655078400,2022-06-13 00:00:00,ALICE/BTC,0.0000819,0.0000925,0.0000796,0.0000925,4560.6171583,0.389465135618417
1654992000,2022-06-12 00:00:00,ALICE/BTC,0.0000845,0.0000852,0.0000792,0.0000815,1160.21951987,0.095695302198833
1654905600,2022-06-11 00:00:00,ALICE/BTC,0.0000915,0.0000927,0.0000826,0.0000842,2102.38383265,0.183802242188743
1654819200,2022-06-10 00:00:00,ALICE/BTC,0.0000951,0.0000953,0.0000903,0.0000912,1599.18054288,0.14736290060839
1654732800,2022-06-09 00:00:00,ALICE/BTC,0.0000935,0.0000991,0.0000916,0.0000952,1498.56884285,0.142733807629805
1654646400,2022-06-08 00:00:00,ALICE/BTC,0.0000882,0.0000969,0.0000874,0.0000934,6324.65906244,0.594227083108964
1654560000,2022-06-07 00:00:00,ALICE/BTC,0.0000918,0.0000933,0.000087,0.0000884,2323.031,0.20840275184
1654473600,2022-06-06 00:00:00,ALICE/BTC,0.0000941,0.000096,0.0000892,0.0000919,617.45221273,0.057631644439887
1654387200,2022-06-05 00:00:00,ALICE/BTC,0.0000997,0.0000999,0.0000937,0.0000944,720.01158179,0.068587513116054
1654300800,2022-06-04 00:00:00,ALICE/BTC,0.0000953,0.0001016,0.0000937,0.0000998,3832.55375238,0.380773091975668
1654214400,2022-06-03 00:00:00,ALICE/BTC,0.0000949,0.000097,0.0000894,0.0000952,1112.06513007,0.103649772798137
1654128000,2022-06-02 00:00:00,ALICE/BTC,0.0000947,0.0000958,0.0000928,0.0000949,867.04405173,0.081803316578917
1654041600,2022-06-01 00:00:00,ALICE/BTC,0.0000989,0.0001012,0.0000932,0.0000943,2127.16754333,0.204049427808909
1653955200,2022-05-31 00:00:00,ALICE/BTC,0.0001014,0.0001052,0.0000932,0.000099,12863.88685024,1.27683371570914
1653868800,2022-05-30 00:00:00,ALICE/BTC,0.0001008,0.000111,0.0000978,0.0001017,5249.29313455,0.545469928168878
1653782400,2022-05-29 00:00:00,ALICE/BTC,0.0000923,0.0001015,0.0000903,0.0001007,1462.9063,0.14031226857
1653696000,2022-05-28 00:00:00,ALICE/BTC,0.0000878,0.0000927,0.0000874,0.0000924,1378.50601956,0.1256070633293
1653609600,2022-05-27 00:00:00,ALICE/BTC,0.0000891,0.0000908,0.000085,0.0000877,1632.79888463,0.144125346045242
1653523200,2022-05-26 00:00:00,ALICE/BTC,0.0000969,0.0000991,0.0000876,0.0000889,2307.94975779,0.212514051418811
1653436800,2022-05-25 00:00:00,ALICE/BTC,0.0000988,0.0000995,0.0000953,0.0000969,553.4442,0.0538380302
1653350400,2022-05-24 00:00:00,ALICE/BTC,0.0000979,0.0001007,0.0000946,0.0000991,1212.24918565,0.118708067774766
1653264000,2022-05-23 00:00:00,ALICE/BTC,0.0001012,0.0001036,0.0000968,0.0000982,1709.77609901,0.172757255609416
1653177600,2022-05-22 00:00:00,ALICE/BTC,0.0001018,0.0001058,0.000099,0.0001014,1961.19725894,0.19957333103958
1653091200,2022-05-21 00:00:00,ALICE/BTC,0.0000976,0.000103,0.000096,0.0001017,908.69515973,0.090186016853429
1653004800,2022-05-20 00:00:00,ALICE/BTC,0.0001004,0.0001023,0.0000956,0.0000977,1535.75367287,0.152045807499242
1652918400,2022-05-19 00:00:00,ALICE/BTC,0.0001031,0.0001061,0.0000942,0.0001008,5939.37798291,0.589424686897492
1652832000,2022-05-18 00:00:00,ALICE/BTC,0.000103,0.0001103,0.000101,0.0001025,4553.19021815,0.47895676564918
1652745600,2022-05-17 00:00:00,ALICE/BTC,0.0000896,0.000104,0.0000896,0.0001031,8018.87454022,0.79220200006859
1652659200,2022-05-16 00:00:00,ALICE/BTC,0.0000921,0.0000926,0.0000868,0.0000893,2672.19267272,0.23845591546936
1652572800,2022-05-15 00:00:00,ALICE/BTC,0.0000865,0.0000923,0.000085,0.0000922,2543.61706201,0.225312729169503
1652486400,2022-05-14 00:00:00,ALICE/BTC,0.000086,0.0000993,0.0000806,0.000087,21493.88346439,1.896918931898658
1652400000,2022-05-13 00:00:00,ALICE/BTC,0.0000755,0.0000928,0.0000745,0.000086,8160.72222197,0.70546802998927
1652313600,2022-05-12 00:00:00,ALICE/BTC,0.0000866,0.0000898,0.0000711,0.0000756,43347.17932347,3.352457260986933
1652227200,2022-05-11 00:00:00,ALICE/BTC,0.0001221,0.0001249,0.0000807,0.0000866,12288.65012652,1.192645270967183
1652140800,2022-05-10 00:00:00,ALICE/BTC,0.000118,0.0001302,0.0001157,0.0001221,6156.24559217,0.751551414388959
1652054400,2022-05-09 00:00:00,ALICE/BTC,0.0001327,0.0001353,0.0001174,0.000118,2389.46051273,0.299206781218888
1651968000,2022-05-08 00:00:00,ALICE/BTC,0.0001288,0.0001341,0.0001283,0.0001322,623.8778,0.08198214454
1651881600,2022-05-07 00:00:00,ALICE/BTC,0.0001357,0.0001359,0.0001274,0.0001288,1155.83303608,0.152899117868282
1651795200,2022-05-06 00:00:00,ALICE/BTC,0.000133,0.0001381,0.0001305,0.0001358,4138.41431271,0.560349359739831
1651708800,2022-05-05 00:00:00,ALICE/BTC,0.0001358,0.0001381,0.000128,0.0001331,2417.95305941,0.323554868249137
1651622400,2022-05-04 00:00:00,ALICE/BTC,0.0001303,0.000136,0.0001282,0.0001358,3267.60037612,0.434850083117956
1651536000,2022-05-03 00:00:00,ALICE/BTC,0.000128,0.0001326,0.0001269,0.0001304,1672.8792,0.21716530676
1651449600,2022-05-02 00:00:00,ALICE/BTC,0.0001324,0.0001349,0.0001242,0.000128,1351.43770519,0.173180016651777
1651363200,2022-05-01 00:00:00,ALICE/BTC,0.0001308,0.0001343,0.0001282,0.0001322,6661.80444961,0.88046290420891
1651276800,2022-04-30 00:00:00,ALICE/BTC,0.000152,0.0001554,0.0001186,0.0001312,9063.9840642,1.275371900737462
1651190400,2022-04-29 00:00:00,ALICE/BTC,0.0001572,0.0001709,0.0001498,0.000152,13758.58943827,2.219640191862074
1651104000,2022-04-28 00:00:00,ALICE/BTC,0.0001516,0.0001608,0.0001508,0.0001572,3360.5084,0.52667030817
1651017600,2022-04-27 00:00:00,ALICE/BTC,0.000151,0.0001552,0.0001491,0.0001516,1041.9414,0.15819338663
1650931200,2022-04-26 00:00:00,ALICE/BTC,0.0001548,0.0001562,0.0001492,0.000151,1512.0273205,0.2323560183488
1650844800,2022-04-25 00:00:00,ALICE/BTC,0.0001615,0.0001615,0.0001513,0.0001544,3345.83550752,0.52052333750897
1650758400,2022-04-24 00:00:00,ALICE/BTC,0.0001614,0.0001626,0.0001594,0.0001615,966.81477255,0.15596968176859
1650672000,2022-04-23 00:00:00,ALICE/BTC,0.0001635,0.0001639,0.0001586,0.0001616,1222.34233654,0.197184474879674
1650585600,2022-04-22 00:00:00,ALICE/BTC,0.0001612,0.0001658,0.0001609,0.0001635,2554.77886917,0.419767031329216
1650499200,2022-04-21 00:00:00,ALICE/BTC,0.0001652,0.0001743,0.0001594,0.0001616,5874.53962011,0.986341338842047
1650412800,2022-04-20 00:00:00,ALICE/BTC,0.0001632,0.0001725,0.0001604,0.0001654,4343.02623847,0.725463306507572
1650326400,2022-04-19 00:00:00,ALICE/BTC,0.0001606,0.0001656,0.0001584,0.0001633,3222.1544,0.52408215829
1650240000,2022-04-18 00:00:00,ALICE/BTC,0.0001634,0.0001662,0.0001575,0.0001606,5227.31966715,0.839782446219288
1650153600,2022-04-17 00:00:00,ALICE/BTC,0.0001676,0.0001733,0.000163,0.0001636,2799.73549473,0.474083481707863
1650067200,2022-04-16 00:00:00,ALICE/BTC,0.0001583,0.0001723,0.0001583,0.0001676,2982.73225838,0.493751440797728
1649980800,2022-04-15 00:00:00,ALICE/BTC,0.0001599,0.0001635,0.0001575,0.0001583,4353.97599444,0.706051332615744
1649894400,2022-04-14 00:00:00,ALICE/BTC,0.0001594,0.0001624,0.0001572,0.0001598,958.46306765,0.152710817469005
1649808000,2022-04-13 00:00:00,ALICE/BTC,0.0001612,0.0001649,0.0001585,0.0001592,1059.6655,0.1708867122
1649721600,2022-04-12 00:00:00,ALICE/BTC,0.0001548,0.0001625,0.0001548,0.000161,2941.1182,0.46914055849
1649635200,2022-04-11 00:00:00,ALICE/BTC,0.0001551,0.0001558,0.000148,0.0001547,4601.59392629,0.700471199599741
1649548800,2022-04-10 00:00:00,ALICE/BTC,0.0001593,0.0001601,0.0001552,0.0001557,1210.177,0.19103545258
1649462400,2022-04-09 00:00:00,ALICE/BTC,0.0001543,0.0001595,0.0001541,0.000159,1212.9174,0.18972092672
1649376000,2022-04-08 00:00:00,ALICE/BTC,0.0001619,0.0001642,0.0001531,0.0001547,2540.8,0.40632747503
1649289600,2022-04-07 00:00:00,ALICE/BTC,0.0001562,0.0001627,0.0001544,0.0001619,1803.9893,0.28655504294
1649203200,2022-04-06 00:00:00,ALICE/BTC,0.0001665,0.0001667,0.0001536,0.0001562,5783.01992507,0.920715682347019
1649116800,2022-04-05 00:00:00,ALICE/BTC,0.0001702,0.0001758,0.000166,0.0001668,1599.0426,0.2738236429
1649030400,2022-04-04 00:00:00,ALICE/BTC,0.0001782,0.0001825,0.0001668,0.0001702,2895.76492048,0.509341803436451
1648944000,2022-04-03 00:00:00,ALICE/BTC,0.0001796,0.0001814,0.0001728,0.0001781,4583.90496847,0.810814285555095
1648857600,2022-04-02 00:00:00,ALICE/BTC,0.0001818,0.0001886,0.0001751,0.000179,11281.99520182,2.046477332087478
1648771200,2022-04-01 00:00:00,ALICE/BTC,0.0001652,0.0001894,0.0001589,0.0001818,8638.36982374,1.510936668926785
1648684800,2022-03-31 00:00:00,ALICE/BTC,0.0001652,0.0001742,0.0001629,0.000165,6329.11872764,1.065304807033628
1648598400,2022-03-30 00:00:00,ALICE/BTC,0.0001604,0.0001672,0.0001568,0.0001652,4380.61911093,0.718960585467533
1648512000,2022-03-29 00:00:00,ALICE/BTC,0.0001568,0.000165,0.0001562,0.000161,5162.01654435,0.82986207182843
1648425600,2022-03-28 00:00:00,ALICE/BTC,0.0001635,0.0001691,0.0001528,0.0001568,5369.72006889,0.871229324596529
1648339200,2022-03-27 00:00:00,ALICE/BTC,0.0001612,0.0001687,0.0001601,0.0001635,4936.6971719,0.810757200538367
1648252800,2022-03-26 00:00:00,ALICE/BTC,0.0001553,0.0001617,0.0001551,0.0001611,1418.61624551,0.225511156389049
1648166400,2022-03-25 00:00:00,ALICE/BTC,0.0001627,0.0001645,0.0001538,0.000155,1298.02969915,0.20577475321667
1648080000,2022-03-24 00:00:00,ALICE/BTC,0.000162,0.0001675,0.000161,0.0001629,2287.23850987,0.374955110498185
1647993600,2022-03-23 00:00:00,ALICE/BTC,0.0001547,0.0001637,0.0001545,0.0001616,2512.21007528,0.398670584064996
1647907200,2022-03-22 00:00:00,ALICE/BTC,0.0001546,0.000159,0.0001525,0.0001548,3402.6745388,0.53190661808876
1647820800,2022-03-21 00:00:00,ALICE/BTC,0.0001506,0.0001576,0.0001488,0.0001547,1360.33472401,0.210486378388315
1647734400,2022-03-20 00:00:00,ALICE/BTC,0.0001541,0.0001594,0.0001491,0.0001505,3023.12894435,0.464072854298515
1647648000,2022-03-19 00:00:00,ALICE/BTC,0.0001499,0.000159,0.0001499,0.0001544,5550.86138761,0.852435288358351
1647561600,2022-03-18 00:00:00,ALICE/BTC,0.0001514,0.0001514,0.0001472,0.0001499,1539.30838128,0.230086015452177
1647475200,2022-03-17 00:00:00,ALICE/BTC,0.0001496,0.0001576,0.0001492,0.0001515,4128.15288983,0.634935084673876
1647388800,2022-03-16 00:00:00,ALICE/BTC,0.0001467,0.0001504,0.0001419,0.0001494,3013.79012709,0.440703301628028
1647302400,2022-03-15 00:00:00,ALICE/BTC,0.0001424,0.0001471,0.000142,0.0001466,462.4612,0.06678112162
1647216000,2022-03-14 00:00:00,ALICE/BTC,0.0001454,0.0001454,0.0001413,0.0001422,605.84993905,0.08679328572977
1647129600,2022-03-13 00:00:00,ALICE/BTC,0.00015,0.0001543,0.0001435,0.0001454,2250.99995104,0.33683519162699
1647043200,2022-03-12 00:00:00,ALICE/BTC,0.0001502,0.0001557,0.000149,0.0001502,1794.55146125,0.273282468167761
1646956800,2022-03-11 00:00:00,ALICE/BTC,0.000152,0.0001533,0.00015,0.0001504,1038.49258332,0.157676211378378
1646870400,2022-03-10 00:00:00,ALICE/BTC,0.0001518,0.0001543,0.0001492,0.0001519,3640.8412,0.55527950322
1646784000,2022-03-09 00:00:00,ALICE/BTC,0.0001567,0.0001586,0.0001498,0.0001518,2990.33638158,0.45260123801664
1646697600,2022-03-08 00:00:00,ALICE/BTC,0.0001615,0.0001634,0.0001565,0.0001568,521.22317996,0.08304256602928
1646611200,2022-03-07 00:00:00,ALICE/BTC,0.0001669,0.0001699,0.000161,0.0001626,749.97117116,0.123748389327283
1646524800,2022-03-06 00:00:00,ALICE/BTC,0.0001742,0.0001754,0.0001663,0.0001666,512.3826,0.08738452287
1646438400,2022-03-05 00:00:00,ALICE/BTC,0.0001719,0.0001758,0.0001687,0.0001743,5481.4232,0.9500031692
1646352000,2022-03-04 00:00:00,ALICE/BTC,0.0001701,0.0001726,0.0001656,0.0001722,497.63809771,0.084101168548868
1646265600,2022-03-03 00:00:00,ALICE/BTC,0.0001685,0.0001718,0.0001648,0.0001702,1630.6235,0.27509562012
1646179200,2022-03-02 00:00:00,ALICE/BTC,0.0001779,0.0001781,0.0001675,0.0001685,2152.05461348,0.369734525604076
1646092800,2022-03-01 00:00:00,ALICE/BTC,0.0001755,0.0001802,0.0001705,0.0001778,7270.78065144,1.270814996898584
1646006400,2022-02-28 00:00:00,ALICE/BTC,0.0001783,0.0001809,0.00017,0.0001754,2093.39850247,0.362728980179533
1645920000,2022-02-27 00:00:00,ALICE/BTC,0.0001821,0.0001821,0.0001756,0.0001783,1404.67603276,0.250790020667589
1645833600,2022-02-26 00:00:00,ALICE/BTC,0.0001894,0.0001911,0.0001809,0.0001821,2926.25314467,0.546974908888163
1645747200,2022-02-25 00:00:00,ALICE/BTC,0.0001798,0.0001909,0.0001741,0.0001892,7723.35745951,1.411378170997968
1645660800,2022-02-24 00:00:00,ALICE/BTC,0.0001914,0.0002142,0.0001727,0.0001797,36613.926213,7.004422931421619
1645574400,2022-02-23 00:00:00,ALICE/BTC,0.0001786,0.0002122,0.0001764,0.0001909,25501.50232382,5.047237129822505
1645488000,2022-02-22 00:00:00,ALICE/BTC,0.0001745,0.0001785,0.0001686,0.0001785,2974.98786643,0.514127211746977
1645401600,2022-02-21 00:00:00,ALICE/BTC,0.0001844,0.0001946,0.0001734,0.0001738,2473.81606413,0.455551113557309
1645315200,2022-02-20 00:00:00,ALICE/BTC,0.0001917,0.0001921,0.0001806,0.0001843,5028.64416405,0.92709425389983
1645228800,2022-02-19 00:00:00,ALICE/BTC,0.000193,0.0001941,0.0001841,0.000192,2740.94914895,0.519107946248843
1645142400,2022-02-18 00:00:00,ALICE/BTC,0.0002016,0.0002046,0.0001913,0.000193,5654.51016941,1.120444973828387
1645056000,2022-02-17 00:00:00,ALICE/BTC,0.0002052,0.0002134,0.0001976,0.0002017,18231.8453,3.69339637003
1644969600,2022-02-16 00:00:00,ALICE/BTC,0.0001972,0.0002094,0.0001972,0.0002052,15122.22852522,3.076545619387667
1644883200,2022-02-15 00:00:00,ALICE/BTC,0.0001738,0.0001998,0.0001737,0.0001972,15193.8709,2.87623455358
