https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GALA,Volume EUR
1663412400,2022-09-17 11:00:00,GALA/EUR,0.04816,0.04816,0.04816,0.04816,0.00000000,0.0
1663408800,2022-09-17 10:00:00,GALA/EUR,0.04816,0.04816,0.04816,0.04816,0.00000000,0.0
1663405200,2022-09-17 09:00:00,GALA/EUR,0.04816,0.04816,0.04816,0.04816,0.00000000,0.0
1663401600,2022-09-17 08:00:00,GALA/EUR,0.04816,0.04816,0.04816,0.04816,527.93646324,25.4254200696384
1663398000,2022-09-17 07:00:00,GALA/EUR,0.04808,0.04808,0.04808,0.04808,20296.22472787,975.8424849159896
1663394400,2022-09-17 06:00:00,GALA/EUR,0.04755,0.04755,0.04755,0.04755,0.00000000,0.0
1663390800,2022-09-17 05:00:00,GALA/EUR,0.04755,0.04755,0.04755,0.04755,0.00000000,0.0
1663387200,2022-09-17 04:00:00,GALA/EUR,0.04755,0.04755,0.04755,0.04755,0.00000000,0.0
1663383600,2022-09-17 03:00:00,GALA/EUR,0.04755,0.04755,0.04755,0.04755,0.00000000,0.0
1663380000,2022-09-17 02:00:00,GALA/EUR,0.04755,0.04755,0.04755,0.04755,0.00000000,0.0
1663376400,2022-09-17 01:00:00,GALA/EUR,0.04755,0.04755,0.04755,0.04755,0.00000000,0.0
1663372800,2022-09-17 00:00:00,GALA/EUR,0.04755,0.04755,0.04755,0.04755,0.00000000,0.0
1663369200,2022-09-16 23:00:00,GALA/EUR,0.04755,0.04755,0.04755,0.04755,0.00000000,0.0
1663365600,2022-09-16 22:00:00,GALA/EUR,0.04755,0.04755,0.04755,0.04755,0.00000000,0.0
1663362000,2022-09-16 21:00:00,GALA/EUR,0.04755,0.04755,0.04755,0.04755,0.00000000,0.0
1663358400,2022-09-16 20:00:00,GALA/EUR,0.04755,0.04755,0.04755,0.04755,0.00000000,0.0
1663354800,2022-09-16 19:00:00,GALA/EUR,0.04756,0.04756,0.04755,0.04755,38389.33866817,1825.4130536714836
1663351200,2022-09-16 18:00:00,GALA/EUR,0.04788,0.04788,0.04788,0.04788,0.00000000,0.0
1663347600,2022-09-16 17:00:00,GALA/EUR,0.04788,0.04788,0.04788,0.04788,0.00000000,0.0
1663344000,2022-09-16 16:00:00,GALA/EUR,0.04788,0.04788,0.04788,0.04788,0.00000000,0.0
1663340400,2022-09-16 15:00:00,GALA/EUR,0.04788,0.04788,0.04788,0.04788,0.00000000,0.0
1663336800,2022-09-16 14:00:00,GALA/EUR,0.04788,0.04788,0.04788,0.04788,0.00000000,0.0
1663333200,2022-09-16 13:00:00,GALA/EUR,0.04788,0.04788,0.04788,0.04788,0.00000000,0.0
1663329600,2022-09-16 12:00:00,GALA/EUR,0.04788,0.04788,0.04788,0.04788,0.00000000,0.0
1663326000,2022-09-16 11:00:00,GALA/EUR,0.04787,0.04788,0.04787,0.04788,20524.63921801,982.7197257583189
1663322400,2022-09-16 10:00:00,GALA/EUR,0.04710,0.04710,0.04710,0.04710,0.00000000,0.0
1663318800,2022-09-16 09:00:00,GALA/EUR,0.04710,0.04710,0.04710,0.04710,0.00000000,0.0
1663315200,2022-09-16 08:00:00,GALA/EUR,0.04710,0.04710,0.04710,0.04710,1341.95576436,63.20611650135601
1663311600,2022-09-16 07:00:00,GALA/EUR,0.04755,0.04755,0.04755,0.04755,0.00000000,0.0
1663308000,2022-09-16 06:00:00,GALA/EUR,0.04755,0.04755,0.04755,0.04755,0.00000000,0.0
1663304400,2022-09-16 05:00:00,GALA/EUR,0.04752,0.04755,0.04752,0.04755,197482.21162000,9390.279162531
1663300800,2022-09-16 04:00:00,GALA/EUR,0.04755,0.04755,0.04755,0.04755,770.00000000,36.6135
1663297200,2022-09-16 03:00:00,GALA/EUR,0.04708,0.04708,0.04708,0.04708,6353.07327952,299.1026899998016
1663293600,2022-09-16 02:00:00,GALA/EUR,0.04718,0.04718,0.04718,0.04718,0.00000000,0.0
1663290000,2022-09-16 01:00:00,GALA/EUR,0.04718,0.04718,0.04718,0.04718,1039.45693678,49.0415782772804
1663286400,2022-09-16 00:00:00,GALA/EUR,0.04714,0.04714,0.04714,0.04714,0.00000000,0.0
1663282800,2022-09-15 23:00:00,GALA/EUR,0.04714,0.04714,0.04714,0.04714,0.00000000,0.0
1663279200,2022-09-15 22:00:00,GALA/EUR,0.04714,0.04714,0.04714,0.04714,422.57782616,19.920318725182398
1663275600,2022-09-15 21:00:00,GALA/EUR,0.04755,0.04755,0.04745,0.04745,770.00000000,36.5365
1663272000,2022-09-15 20:00:00,GALA/EUR,0.04716,0.04716,0.04716,0.04716,0.00000000,0.0
1663268400,2022-09-15 19:00:00,GALA/EUR,0.04716,0.04716,0.04716,0.04716,0.00000000,0.0
1663264800,2022-09-15 18:00:00,GALA/EUR,0.04716,0.04716,0.04716,0.04716,0.00000000,0.0
1663261200,2022-09-15 17:00:00,GALA/EUR,0.04716,0.04716,0.04716,0.04716,0.00000000,0.0
1663257600,2022-09-15 16:00:00,GALA/EUR,0.04716,0.04716,0.04716,0.04716,0.00000000,0.0
1663254000,2022-09-15 15:00:00,GALA/EUR,0.04695,0.04716,0.04695,0.04716,3183.20358453,150.1198810464348
1663250400,2022-09-15 14:00:00,GALA/EUR,0.04701,0.04701,0.04701,0.04701,15444.33051451,726.0379774871152
1663246800,2022-09-15 13:00:00,GALA/EUR,0.04768,0.04768,0.04768,0.04768,6217.98308930,296.473433697824
1663243200,2022-09-15 12:00:00,GALA/EUR,0.04849,0.04849,0.04849,0.04849,0.00000000,0.0
1663239600,2022-09-15 11:00:00,GALA/EUR,0.04849,0.04849,0.04849,0.04849,0.00000000,0.0
1663236000,2022-09-15 10:00:00,GALA/EUR,0.04849,0.04849,0.04849,0.04849,0.00000000,0.0
1663232400,2022-09-15 09:00:00,GALA/EUR,0.04849,0.04849,0.04849,0.04849,0.00000000,0.0
1663228800,2022-09-15 08:00:00,GALA/EUR,0.04849,0.04849,0.04849,0.04849,0.00000000,0.0
1663225200,2022-09-15 07:00:00,GALA/EUR,0.04879,0.04879,0.04849,0.04849,13638.28000000,661.3201972
1663221600,2022-09-15 06:00:00,GALA/EUR,0.04700,0.04755,0.04700,0.04752,5848.28000000,277.9102656
1663218000,2022-09-15 05:00:00,GALA/EUR,0.04726,0.04726,0.04726,0.04726,0.00000000,0.0
1663214400,2022-09-15 04:00:00,GALA/EUR,0.04726,0.04726,0.04726,0.04726,210.96254760,9.970089999576
1663210800,2022-09-15 03:00:00,GALA/EUR,0.04701,0.04701,0.04690,0.04690,3572.84861407,167.566599999883
1663207200,2022-09-15 02:00:00,GALA/EUR,0.04861,0.04861,0.04861,0.04861,0.00000000,0.0
1663203600,2022-09-15 01:00:00,GALA/EUR,0.04861,0.04861,0.04861,0.04861,0.00000000,0.0
1663200000,2022-09-15 00:00:00,GALA/EUR,0.04861,0.04861,0.04861,0.04861,0.00000000,0.0
1663196400,2022-09-14 23:00:00,GALA/EUR,0.04861,0.04861,0.04861,0.04861,0.00000000,0.0
1663192800,2022-09-14 22:00:00,GALA/EUR,0.04861,0.04861,0.04861,0.04861,0.00000000,0.0
1663189200,2022-09-14 21:00:00,GALA/EUR,0.04861,0.04861,0.04861,0.04861,0.00000000,0.0
1663185600,2022-09-14 20:00:00,GALA/EUR,0.04861,0.04861,0.04861,0.04861,1593.30440174,77.4505269685814
1663182000,2022-09-14 19:00:00,GALA/EUR,0.04839,0.04839,0.04839,0.04839,5053.93676379,244.55999999979812
1663178400,2022-09-14 18:00:00,GALA/EUR,0.04812,0.04839,0.04750,0.04839,5478.08083351,265.0843315335489
1663174800,2022-09-14 17:00:00,GALA/EUR,0.04841,0.04841,0.04841,0.04841,0.00000000,0.0
1663171200,2022-09-14 16:00:00,GALA/EUR,0.04841,0.04841,0.04841,0.04841,0.00000000,0.0
1663167600,2022-09-14 15:00:00,GALA/EUR,0.04841,0.04841,0.04841,0.04841,3980.64864864,192.7032010806624
1663164000,2022-09-14 14:00:00,GALA/EUR,0.04884,0.04884,0.04884,0.04884,0.00000000,0.0
1663160400,2022-09-14 13:00:00,GALA/EUR,0.04884,0.04884,0.04884,0.04884,0.00000000,0.0
1663156800,2022-09-14 12:00:00,GALA/EUR,0.04884,0.04884,0.04884,0.04884,6142.50614250,299.99999999970004
1663153200,2022-09-14 11:00:00,GALA/EUR,0.04820,0.04820,0.04820,0.04820,0.00000000,0.0
1663149600,2022-09-14 10:00:00,GALA/EUR,0.04820,0.04820,0.04820,0.04820,0.00000000,0.0
1663146000,2022-09-14 09:00:00,GALA/EUR,0.04820,0.04820,0.04820,0.04820,0.00000000,0.0
1663142400,2022-09-14 08:00:00,GALA/EUR,0.04820,0.04820,0.04820,0.04820,2343.17617983,112.941091867806
1663138800,2022-09-14 07:00:00,GALA/EUR,0.04837,0.04854,0.04750,0.04750,8424.19828594,400.14941858214996
1663135200,2022-09-14 06:00:00,GALA/EUR,0.04884,0.04884,0.04884,0.04884,0.00000000,0.0
1663131600,2022-09-14 05:00:00,GALA/EUR,0.04884,0.04884,0.04884,0.04884,2041.37796887,99.7008999996108
1663128000,2022-09-14 04:00:00,GALA/EUR,0.04865,0.04865,0.04865,0.04865,209.23864337,10.1794599999505
1663124400,2022-09-14 03:00:00,GALA/EUR,0.04764,0.04764,0.04764,0.04764,0.00000000,0.0
1663120800,2022-09-14 02:00:00,GALA/EUR,0.04764,0.04764,0.04764,0.04764,0.00000000,0.0
1663117200,2022-09-14 01:00:00,GALA/EUR,0.04764,0.04764,0.04764,0.04764,0.00000000,0.0
1663113600,2022-09-14 00:00:00,GALA/EUR,0.04764,0.04764,0.04764,0.04764,0.00000000,0.0
1663110000,2022-09-13 23:00:00,GALA/EUR,0.04764,0.04764,0.04764,0.04764,7200.04198152,343.00999999961283
1663106400,2022-09-13 22:00:00,GALA/EUR,0.04839,0.04839,0.04839,0.04839,0.00000000,0.0
1663102800,2022-09-13 21:00:00,GALA/EUR,0.04839,0.04839,0.04839,0.04839,0.00000000,0.0
1663099200,2022-09-13 20:00:00,GALA/EUR,0.04839,0.04839,0.04839,0.04839,0.00000000,0.0
1663095600,2022-09-13 19:00:00,GALA/EUR,0.04793,0.04839,0.04784,0.04839,2318.62143297,112.19809114141832
1663092000,2022-09-13 18:00:00,GALA/EUR,0.04882,0.04882,0.04882,0.04882,10206.88956879,498.30034874832785
1663088400,2022-09-13 17:00:00,GALA/EUR,0.04884,0.04884,0.04884,0.04884,2039.34459459,99.6015899997756
1663084800,2022-09-13 16:00:00,GALA/EUR,0.04880,0.04880,0.04880,0.04880,2345.21954662,114.446713875056
1663081200,2022-09-13 15:00:00,GALA/EUR,0.04862,0.04862,0.04862,0.04862,3907.85684903,189.9999999998386
1663077600,2022-09-13 14:00:00,GALA/EUR,0.04833,0.04854,0.04833,0.04852,53009.72431640,2572.031823831728
1663074000,2022-09-13 13:00:00,GALA/EUR,0.04861,0.04861,0.04855,0.04855,23265.16497529,1129.5237595503297
1663070400,2022-09-13 12:00:00,GALA/EUR,0.04990,0.04990,0.04791,0.04844,9375.87246242,454.1672620796248
1663066800,2022-09-13 11:00:00,GALA/EUR,0.05048,0.05048,0.05029,0.05029,1346.17554431,67.6991681233499
1663063200,2022-09-13 10:00:00,GALA/EUR,0.05029,0.05032,0.05029,0.05032,6914.91377041,347.9584609270312
1663059600,2022-09-13 09:00:00,GALA/EUR,0.05042,0.05042,0.05032,0.05032,11234.64780614,565.3274776049648
1663056000,2022-09-13 08:00:00,GALA/EUR,0.05071,0.05071,0.05071,0.05071,0.00000000,0.0
1663052400,2022-09-13 07:00:00,GALA/EUR,0.05039,0.05071,0.05039,0.05071,139815.76892901,7090.057642390097
1663048800,2022-09-13 06:00:00,GALA/EUR,0.05020,0.05041,0.05020,0.05041,1388.23729829,69.9810422067989
1663045200,2022-09-13 05:00:00,GALA/EUR,0.05077,0.05077,0.05077,0.05077,0.00000000,0.0
1663041600,2022-09-13 04:00:00,GALA/EUR,0.05077,0.05077,0.05077,0.05077,0.00000000,0.0
1663038000,2022-09-13 03:00:00,GALA/EUR,0.05077,0.05077,0.05077,0.05077,0.00000000,0.0
1663034400,2022-09-13 02:00:00,GALA/EUR,0.05077,0.05077,0.05077,0.05077,0.00000000,0.0
1663030800,2022-09-13 01:00:00,GALA/EUR,0.05077,0.05077,0.05077,0.05077,0.00000000,0.0
1663027200,2022-09-13 00:00:00,GALA/EUR,0.05077,0.05077,0.05077,0.05077,0.00000000,0.0
1663023600,2022-09-12 23:00:00,GALA/EUR,0.05077,0.05077,0.05077,0.05077,0.00000000,0.0
1663020000,2022-09-12 22:00:00,GALA/EUR,0.05077,0.05077,0.05077,0.05077,2914.24619640,147.956279391228
1663016400,2022-09-12 21:00:00,GALA/EUR,0.05061,0.05061,0.05061,0.05061,0.00000000,0.0
1663012800,2022-09-12 20:00:00,GALA/EUR,0.05061,0.05061,0.05061,0.05061,0.00000000,0.0
1663009200,2022-09-12 19:00:00,GALA/EUR,0.05061,0.05061,0.05061,0.05061,867.94096687,43.9264923332907
1663005600,2022-09-12 18:00:00,GALA/EUR,0.05021,0.05021,0.05021,0.05021,0.00000000,0.0
1663002000,2022-09-12 17:00:00,GALA/EUR,0.05013,0.05021,0.05011,0.05021,3415.05119240,171.469720370404
1662998400,2022-09-12 16:00:00,GALA/EUR,0.05016,0.05016,0.05016,0.05016,238.51893939,11.964109999802401
1662994800,2022-09-12 15:00:00,GALA/EUR,0.05188,0.05188,0.05188,0.05188,0.00000000,0.0
1662991200,2022-09-12 14:00:00,GALA/EUR,0.05188,0.05188,0.05188,0.05188,0.00000000,0.0
1662987600,2022-09-12 13:00:00,GALA/EUR,0.05178,0.05188,0.05178,0.05188,13056.11711137,677.3513557378757
1662984000,2022-09-12 12:00:00,GALA/EUR,0.05190,0.05200,0.05190,0.05200,2531.00000000,131.612
1662980400,2022-09-12 11:00:00,GALA/EUR,0.05225,0.05225,0.05225,0.05225,780.00000000,40.754999999999995
1662976800,2022-09-12 10:00:00,GALA/EUR,0.05183,0.05203,0.05183,0.05203,180905.26617315,9412.500998988995
1662973200,2022-09-12 09:00:00,GALA/EUR,0.05168,0.05168,0.05167,0.05167,50666.11410171,2617.9181156353557
1662969600,2022-09-12 08:00:00,GALA/EUR,0.05116,0.05116,0.05116,0.05116,0.00000000,0.0
1662966000,2022-09-12 07:00:00,GALA/EUR,0.05116,0.05116,0.05116,0.05116,389.76114150,19.94017999914
1662962400,2022-09-12 06:00:00,GALA/EUR,0.05142,0.05142,0.05126,0.05126,23697.23314037,1214.7201707753663
1662958800,2022-09-12 05:00:00,GALA/EUR,0.05127,0.05127,0.05127,0.05127,0.00000000,0.0
1662955200,2022-09-12 04:00:00,GALA/EUR,0.05127,0.05127,0.05127,0.05127,0.00000000,0.0
1662951600,2022-09-12 03:00:00,GALA/EUR,0.05127,0.05127,0.05127,0.05127,0.00000000,0.0
1662948000,2022-09-12 02:00:00,GALA/EUR,0.05127,0.05127,0.05127,0.05127,0.00000000,0.0
1662944400,2022-09-12 01:00:00,GALA/EUR,0.05127,0.05127,0.05127,0.05127,0.00000000,0.0
1662940800,2022-09-12 00:00:00,GALA/EUR,0.05127,0.05127,0.05127,0.05127,0.00000000,0.0
1662937200,2022-09-11 23:00:00,GALA/EUR,0.05127,0.05127,0.05127,0.05127,3858.26771654,197.81338582700582
1662933600,2022-09-11 22:00:00,GALA/EUR,0.05080,0.05080,0.05080,0.05080,0.00000000,0.0
1662930000,2022-09-11 21:00:00,GALA/EUR,0.05088,0.05088,0.05074,0.05080,1442.87468542,73.298034019336
1662926400,2022-09-11 20:00:00,GALA/EUR,0.05152,0.05152,0.05152,0.05152,1964.51922639,101.21203054361281
1662922800,2022-09-11 19:00:00,GALA/EUR,0.05193,0.05193,0.05193,0.05193,0.00000000,0.0
1662919200,2022-09-11 18:00:00,GALA/EUR,0.05207,0.05207,0.05193,0.05193,2677.37804878,139.0362420731454
1662915600,2022-09-11 17:00:00,GALA/EUR,0.05252,0.05252,0.05248,0.05248,11312.44020308,593.6768618576383
1662912000,2022-09-11 16:00:00,GALA/EUR,0.05243,0.05243,0.05243,0.05243,2191.84852607,114.9186182218501
1662908400,2022-09-11 15:00:00,GALA/EUR,0.05179,0.05193,0.05179,0.05193,38384.54074150,1993.309200706095
1662904800,2022-09-11 14:00:00,GALA/EUR,0.05190,0.05190,0.05190,0.05190,0.00000000,0.0
1662901200,2022-09-11 13:00:00,GALA/EUR,0.05190,0.05190,0.05190,0.05190,10393.99811997,539.448502426443
1662897600,2022-09-11 12:00:00,GALA/EUR,0.05198,0.05198,0.05198,0.05198,6783.22222854,352.5918914395092
1662894000,2022-09-11 11:00:00,GALA/EUR,0.05141,0.05141,0.05141,0.05141,0.00000000,0.0
1662890400,2022-09-11 10:00:00,GALA/EUR,0.05141,0.05141,0.05141,0.05141,0.00000000,0.0
1662886800,2022-09-11 09:00:00,GALA/EUR,0.05141,0.05141,0.05141,0.05141,0.00000000,0.0
1662883200,2022-09-11 08:00:00,GALA/EUR,0.05120,0.05144,0.05120,0.05141,35728.57613975,1836.8060993445476
1662879600,2022-09-11 07:00:00,GALA/EUR,0.05023,0.05023,0.05023,0.05023,0.00000000,0.0
1662876000,2022-09-11 06:00:00,GALA/EUR,0.05023,0.05023,0.05023,0.05023,3832.83660014,192.5233824250322
1662872400,2022-09-11 05:00:00,GALA/EUR,0.05193,0.05193,0.05193,0.05193,0.00000000,0.0
1662868800,2022-09-11 04:00:00,GALA/EUR,0.05193,0.05193,0.05193,0.05193,0.00000000,0.0
1662865200,2022-09-11 03:00:00,GALA/EUR,0.05193,0.05193,0.05193,0.05193,0.00000000,0.0
1662861600,2022-09-11 02:00:00,GALA/EUR,0.05193,0.05193,0.05193,0.05193,0.00000000,0.0
1662858000,2022-09-11 01:00:00,GALA/EUR,0.05193,0.05193,0.05193,0.05193,0.00000000,0.0
1662854400,2022-09-11 00:00:00,GALA/EUR,0.05193,0.05193,0.05193,0.05193,0.00000000,0.0
1662850800,2022-09-10 23:00:00,GALA/EUR,0.05202,0.05202,0.05193,0.05193,1376.82838581,71.4986980751133
1662847200,2022-09-10 22:00:00,GALA/EUR,0.05178,0.05178,0.05178,0.05178,1000.00000000,51.78
1662843600,2022-09-10 21:00:00,GALA/EUR,0.05118,0.05118,0.05118,0.05118,0.00000000,0.0
1662840000,2022-09-10 20:00:00,GALA/EUR,0.05118,0.05118,0.05118,0.05118,0.00000000,0.0
1662836400,2022-09-10 19:00:00,GALA/EUR,0.05118,0.05118,0.05118,0.05118,0.00000000,0.0
1662832800,2022-09-10 18:00:00,GALA/EUR,0.05118,0.05118,0.05118,0.05118,0.00000000,0.0
1662829200,2022-09-10 17:00:00,GALA/EUR,0.05118,0.05118,0.05118,0.05118,0.00000000,0.0
1662825600,2022-09-10 16:00:00,GALA/EUR,0.05118,0.05118,0.05118,0.05118,0.00000000,0.0
1662822000,2022-09-10 15:00:00,GALA/EUR,0.05118,0.05118,0.05118,0.05118,1946.10375146,99.6015899997228
1662818400,2022-09-10 14:00:00,GALA/EUR,0.05106,0.05106,0.05106,0.05106,24409.45896688,1246.3469748488928
1662814800,2022-09-10 13:00:00,GALA/EUR,0.05149,0.05149,0.05101,0.05101,3500.00000000,178.535
1662811200,2022-09-10 12:00:00,GALA/EUR,0.05153,0.05153,0.05153,0.05153,0.00000000,0.0
1662807600,2022-09-10 11:00:00,GALA/EUR,0.05153,0.05153,0.05153,0.05153,0.00000000,0.0
1662804000,2022-09-10 10:00:00,GALA/EUR,0.05141,0.05154,0.05141,0.05153,8062.36170426,415.4534986205178
1662800400,2022-09-10 09:00:00,GALA/EUR,0.05209,0.05209,0.05209,0.05209,1957.01556852,101.94094096420679
1662796800,2022-09-10 08:00:00,GALA/EUR,0.05171,0.05171,0.05170,0.05170,50600.82652600,2616.0627313942
1662793200,2022-09-10 07:00:00,GALA/EUR,0.05220,0.05220,0.05198,0.05198,3280.14938159,170.5021648550482
1662789600,2022-09-10 06:00:00,GALA/EUR,0.05204,0.05204,0.05204,0.05204,0.00000000,0.0
1662786000,2022-09-10 05:00:00,GALA/EUR,0.05204,0.05204,0.05204,0.05204,63156.18016630,3286.6476158542523
1662782400,2022-09-10 04:00:00,GALA/EUR,0.05213,0.05213,0.05213,0.05213,0.00000000,0.0
1662778800,2022-09-10 03:00:00,GALA/EUR,0.05213,0.05213,0.05213,0.05213,0.00000000,0.0
1662775200,2022-09-10 02:00:00,GALA/EUR,0.05223,0.05223,0.05213,0.05213,4565.53265187,238.00121714198312
1662771600,2022-09-10 01:00:00,GALA/EUR,0.05145,0.05145,0.05145,0.05145,0.00000000,0.0
1662768000,2022-09-10 00:00:00,GALA/EUR,0.05145,0.05145,0.05145,0.05145,0.00000000,0.0
1662764400,2022-09-09 23:00:00,GALA/EUR,0.05145,0.05145,0.05145,0.05145,0.00000000,0.0
1662760800,2022-09-09 22:00:00,GALA/EUR,0.05145,0.05145,0.05145,0.05145,0.00000000,0.0
1662757200,2022-09-09 21:00:00,GALA/EUR,0.05145,0.05145,0.05145,0.05145,5687.12488322,292.602575241669
1662753600,2022-09-09 20:00:00,GALA/EUR,0.05124,0.05149,0.05124,0.05149,2233.47035068,115.0013883565132
1662750000,2022-09-09 19:00:00,GALA/EUR,0.05112,0.05128,0.05112,0.05128,56175.94381394,2880.7023987788434
1662746400,2022-09-09 18:00:00,GALA/EUR,0.05143,0.05143,0.05143,0.05143,0.00000000,0.0
1662742800,2022-09-09 17:00:00,GALA/EUR,0.05143,0.05143,0.05143,0.05143,0.00000000,0.0
1662739200,2022-09-09 16:00:00,GALA/EUR,0.05143,0.05143,0.05143,0.05143,3873.28776978,199.2031899997854
1662735600,2022-09-09 15:00:00,GALA/EUR,0.05175,0.05176,0.05138,0.05138,133003.09605299,6833.699075202627
1662732000,2022-09-09 14:00:00,GALA/EUR,0.05161,0.05174,0.05161,0.05174,26384.37714294,1365.1276733757156
1662728400,2022-09-09 13:00:00,GALA/EUR,0.05160,0.05161,0.05141,0.05141,29539.17258435,1518.6088625614334
1662724800,2022-09-09 12:00:00,GALA/EUR,0.05145,0.05221,0.05138,0.05210,4779.22504177,248.997624676217
1662721200,2022-09-09 11:00:00,GALA/EUR,0.05062,0.05062,0.05062,0.05062,0.00000000,0.0
1662717600,2022-09-09 10:00:00,GALA/EUR,0.05062,0.05062,0.05062,0.05062,0.00000000,0.0
1662714000,2022-09-09 09:00:00,GALA/EUR,0.05062,0.05062,0.05062,0.05062,392.00313603,19.8431987458386
1662710400,2022-09-09 08:00:00,GALA/EUR,0.05061,0.05102,0.05061,0.05102,97206.29134546,4959.46498444537
1662706800,2022-09-09 07:00:00,GALA/EUR,0.05039,0.05039,0.05039,0.05039,79105.22318232,3986.1121961571043
1662703200,2022-09-09 06:00:00,GALA/EUR,0.05077,0.05090,0.05077,0.05090,10720.39553325,545.668132642425
1662699600,2022-09-09 05:00:00,GALA/EUR,0.05044,0.05044,0.05044,0.05044,600.00000000,30.264
1662696000,2022-09-09 04:00:00,GALA/EUR,0.05033,0.05033,0.05033,0.05033,13743.40049716,691.7053470220628
1662692400,2022-09-09 03:00:00,GALA/EUR,0.04933,0.04974,0.04933,0.04974,4081.54377808,203.0159875216992
1662688800,2022-09-09 02:00:00,GALA/EUR,0.04937,0.04937,0.04937,0.04937,0.00000000,0.0
