https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTT,Volume USDT
1661299200,2022-08-24 00:00:00,BTT/USDT,0.0000009097,0.0000009182,0.0000008903,0.0000009036,6312098520542.05676421,5707365.103911908918994149
1661212800,2022-08-23 00:00:00,BTT/USDT,0.0000008905,0.0000009104,0.0000008748,0.0000009086,6238545621219.25817104,5592008.671698239788225627
1661126400,2022-08-22 00:00:00,BTT/USDT,0.0000008935,0.0000008946,0.0000008664,0.0000008903,4671653367305.09114508,4112294.499257272073943322
1661040000,2022-08-21 00:00:00,BTT/USDT,0.0000008734,0.0000009016,0.000000872,0.0000008938,355039745623.26375187,314415.352032631450737952
1660953600,2022-08-20 00:00:00,BTT/USDT,0.0000008753,0.0000008962,0.0000008612,0.0000008745,5368523347870.92064465,4734777.046147335303127618
1660867200,2022-08-19 00:00:00,BTT/USDT,0.0000009522,0.0000009544,0.0000008728,0.0000008764,4809665688077.30659987,4394689.9503863045101617
1660780800,2022-08-18 00:00:00,BTT/USDT,0.0000009577,0.0000009704,0.0000009508,0.0000009522,3674849630650.5802154,3542482.312268261746197039
1660694400,2022-08-17 00:00:00,BTT/USDT,0.0000009784,0.0000010044,0.000000955,0.0000009574,2879528330376.62410715,2806851.111881113269147228
1660608000,2022-08-16 00:00:00,BTT/USDT,0.0000009837,0.0000009937,0.0000009719,0.0000009781,2239475522936.53993217,2198542.067429437855656139
1660521600,2022-08-15 00:00:00,BTT/USDT,0.0000010088,0.0000010287,0.0000009787,0.0000009835,3316633566458.67847711,3304008.940190340839063099
1660435200,2022-08-14 00:00:00,BTT/USDT,0.0000010149,0.0000010345,0.0000010001,0.000001008,3284622539217.91198585,3339840.687349308240384735
1660348800,2022-08-13 00:00:00,BTT/USDT,0.000001021,0.0000010331,0.0000010079,0.0000010149,3061251052152.13521576,3120659.422845442437625427
1660262400,2022-08-12 00:00:00,BTT/USDT,0.0000010067,0.0000010206,0.000000989,0.0000010204,2972523578496.94789851,2982182.173537490392563593
1660176000,2022-08-11 00:00:00,BTT/USDT,0.0000010165,0.0000010237,0.0000010025,0.0000010058,2879147131655.12758281,2916378.796858137157467993
1660089600,2022-08-10 00:00:00,BTT/USDT,0.0000009618,0.0000010172,0.0000009516,0.0000010152,4005061121359.13685071,3914451.641134689052597819
1660003200,2022-08-09 00:00:00,BTT/USDT,0.0000009891,0.0000009909,0.0000009552,0.0000009627,3450121768541.84307714,3354665.431470975849013587
1659916800,2022-08-08 00:00:00,BTT/USDT,0.000000977,0.0000010018,0.0000009744,0.0000009891,2159897698486.27649202,2132988.97139975108834324
1659830400,2022-08-07 00:00:00,BTT/USDT,0.0000009714,0.0000009843,0.0000009653,0.0000009771,2194972025925.48361758,2133081.601776413309163074
1659744000,2022-08-06 00:00:00,BTT/USDT,0.0000009834,0.0000009879,0.0000009712,0.0000009714,1760729674811.3095818,1727888.905812911522731938
1659657600,2022-08-05 00:00:00,BTT/USDT,0.0000009553,0.0000009879,0.0000009537,0.0000009833,2696735749646.93450675,2621169.316951166182207757
1659571200,2022-08-04 00:00:00,BTT/USDT,0.0000009653,0.0000009815,0.0000009504,0.0000009548,3516160568202.08455614,3406778.113246575635865029
1659484800,2022-08-03 00:00:00,BTT/USDT,0.000000968,0.0000009914,0.0000009636,0.0000009654,7181617439394.25192722,7012140.483295097597506914
1659398400,2022-08-02 00:00:00,BTT/USDT,0.0000009639,0.0000010226,0.000000956,0.0000009686,6826483960252.19806039,6735249.744342980035869046
1659312000,2022-08-01 00:00:00,BTT/USDT,0.0000009822,0.000001068,0.0000009565,0.0000009639,6354972285639.58421568,6349419.127433862210904388
1659225600,2022-07-31 00:00:00,BTT/USDT,0.0000009475,0.0000010019,0.0000009461,0.000000984,4259407251603.22654432,4124987.696845954174007737
1659139200,2022-07-30 00:00:00,BTT/USDT,0.000000959,0.0000009622,0.0000009452,0.0000009476,4787280045314.26587874,4574035.221761792869915941
1659052800,2022-07-29 00:00:00,BTT/USDT,0.0000009555,0.000000972,0.0000009383,0.0000009588,6049000105268.10868651,5778366.814482606201774955
1658966400,2022-07-28 00:00:00,BTT/USDT,0.0000009304,0.0000009718,0.0000009215,0.0000009554,5316030108152.79935096,5016550.4079813779559793
1658880000,2022-07-27 00:00:00,BTT/USDT,0.0000008622,0.0000009312,0.0000008586,0.0000009303,5659879522218.45086089,4999913.071283442304046208
1658793600,2022-07-26 00:00:00,BTT/USDT,0.0000008791,0.0000008803,0.0000008389,0.0000008619,5363734127715.43081203,4594590.431085862946886495
1658707200,2022-07-25 00:00:00,BTT/USDT,0.0000009329,0.0000009378,0.0000008789,0.0000008789,4659232216085.04392384,4203249.458255368914664865
1658620800,2022-07-24 00:00:00,BTT/USDT,0.0000009198,0.0000009531,0.0000009186,0.0000009324,4274202637782.6503407,4005676.96068698793221783
1658534400,2022-07-23 00:00:00,BTT/USDT,0.0000009186,0.0000009469,0.0000008992,0.0000009196,4880713997914.18154105,4498820.428206337883038983
1658448000,2022-07-22 00:00:00,BTT/USDT,0.0000009284,0.000000953,0.0000009147,0.0000009191,5056484608852.52316969,4713119.854230793087483706
1658361600,2022-07-21 00:00:00,BTT/USDT,0.0000009102,0.0000009408,0.0000008813,0.0000009283,5178823106728.46867494,4692154.167306136150972041
1658275200,2022-07-20 00:00:00,BTT/USDT,0.0000009252,0.0000009533,0.0000009002,0.00000091,5094063101122.78331046,4729849.273985490724127156
1658188800,2022-07-19 00:00:00,BTT/USDT,0.0000009293,0.0000009427,0.0000008871,0.0000009252,4728292294312.03718074,4353046.166985328001839115
1658102400,2022-07-18 00:00:00,BTT/USDT,0.0000008953,0.0000009379,0.0000008918,0.0000009303,3891881708468.85136869,3572317.816629426256142936
1658016000,2022-07-17 00:00:00,BTT/USDT,0.0000009015,0.0000009165,0.0000008846,0.0000008956,2793780009325.96040011,2513878.497900013450424094
1657929600,2022-07-16 00:00:00,BTT/USDT,0.0000008693,0.0000009206,0.0000008507,0.0000009015,2263910601054.19171403,1974943.284003464748238048
1657843200,2022-07-15 00:00:00,BTT/USDT,0.0000008537,0.0000008822,0.0000008463,0.0000008695,4322620887742.71706145,3731921.136043597736454765
1657756800,2022-07-14 00:00:00,BTT/USDT,0.0000008397,0.0000008689,0.0000008108,0.0000008537,4728273707102.96629547,3962413.097744581497686537
1657670400,2022-07-13 00:00:00,BTT/USDT,0.000000809,0.0000008432,0.0000008006,0.0000008397,4710369642128.19321293,3860983.319790694115591294
1657584000,2022-07-12 00:00:00,BTT/USDT,0.0000008619,0.0000008658,0.0000008041,0.0000008091,3753591093511.46459237,3119273.579061747295175889
1657497600,2022-07-11 00:00:00,BTT/USDT,0.0000008973,0.0000008992,0.0000008583,0.0000008618,2849279251957.59188575,2508754.097509189023117406
1657411200,2022-07-10 00:00:00,BTT/USDT,0.0000009187,0.0000009229,0.0000008928,0.000000898,2003395282275.14283668,1814794.537646168519948717
1657324800,2022-07-09 00:00:00,BTT/USDT,0.0000009059,0.0000009455,0.0000009009,0.0000009201,2439762699868.00972748,2237691.626065018302823673
1657238400,2022-07-08 00:00:00,BTT/USDT,0.0000009373,0.000000966,0.0000008947,0.0000009071,3042519753175.88719318,2817214.324938126800713618
1657152000,2022-07-07 00:00:00,BTT/USDT,0.0000008792,0.0000009384,0.0000008631,0.0000009371,3387319797958.03856187,3017407.952136030662601547
1657065600,2022-07-06 00:00:00,BTT/USDT,0.0000008655,0.0000008911,0.0000008514,0.0000008797,3719293173594.18853218,3206583.385528998606787883
1656979200,2022-07-05 00:00:00,BTT/USDT,0.0000008748,0.0000008826,0.0000008326,0.0000008644,3474145426478.73954014,2989588.257080229858762744
1656892800,2022-07-04 00:00:00,BTT/USDT,0.000000807,0.000000925,0.0000008064,0.0000008747,3536885838571.09320964,2992297.743888511024167646
1656806400,2022-07-03 00:00:00,BTT/USDT,0.0000008042,0.000000816,0.0000007907,0.000000807,4428842765255.24052448,3564909.471109924748009725
1656720000,2022-07-02 00:00:00,BTT/USDT,0.0000008099,0.0000008164,0.000000792,0.0000008041,7441121177885.62795179,5979752.098973343708908232
1656633600,2022-07-01 00:00:00,BTT/USDT,0.0000008096,0.0000008269,0.0000007991,0.0000008102,8205998808642.24652209,6652427.962785492309549379
1656547200,2022-06-30 00:00:00,BTT/USDT,0.0000008493,0.0000008506,0.0000007834,0.0000008096,5744820381750.46459659,4598776.421751793293904393
1656460800,2022-06-29 00:00:00,BTT/USDT,0.0000009308,0.0000009756,0.0000008391,0.0000008483,3853835968011.70106425,3364239.186885509760681571
1656374400,2022-06-28 00:00:00,BTT/USDT,0.0000008383,0.0000010249,0.0000008227,0.0000009304,5478392912784.03510735,5001666.849936112372634101
1656288000,2022-06-27 00:00:00,BTT/USDT,0.0000008599,0.0000008758,0.0000008304,0.0000008382,3328900896091.48667715,2840539.739377040215110144
1656201600,2022-06-26 00:00:00,BTT/USDT,0.000000876,0.0000008855,0.0000008555,0.0000008594,3118317538730.14015536,2726979.542050816438797929
1656115200,2022-06-25 00:00:00,BTT/USDT,0.0000008865,0.000000893,0.0000008534,0.0000008759,2162214188209.83847261,1880583.693382572996332779
1656028800,2022-06-24 00:00:00,BTT/USDT,0.0000008029,0.0000009389,0.0000008028,0.0000008866,1703971104182.80264793,1491202.156879728159535445
1655942400,2022-06-23 00:00:00,BTT/USDT,0.0000007767,0.0000008067,0.0000007753,0.0000008031,567327999137.94134657,449297.664251208337639879
1655856000,2022-06-22 00:00:00,BTT/USDT,0.00000082,0.000000825,0.0000007759,0.0000007767,393702043873.26926577,311734.588390699401863901
1655769600,2022-06-21 00:00:00,BTT/USDT,0.0000008039,0.0000008368,0.000000793,0.0000008199,427675284520.50449909,349621.008039354829985502
1655683200,2022-06-20 00:00:00,BTT/USDT,0.0000007953,0.0000008114,0.0000007658,0.000000804,416547221847.08672839,328353.682932347678136409
1655596800,2022-06-19 00:00:00,BTT/USDT,0.0000007322,0.0000007983,0.0000007145,0.0000007953,647703007001.67259782,487378.826502361162626311
1655510400,2022-06-18 00:00:00,BTT/USDT,0.0000007695,0.0000007715,0.0000007028,0.0000007321,614333154653.22381814,452651.549644807344845024
1655424000,2022-06-17 00:00:00,BTT/USDT,0.00000076,0.0000007862,0.0000007489,0.0000007704,591181260307.68623315,454992.958722737846320458
1655337600,2022-06-16 00:00:00,BTT/USDT,0.000000823,0.0000008355,0.0000007576,0.0000007587,904397432254.17333989,714917.679652474274647753
1655251200,2022-06-15 00:00:00,BTT/USDT,0.000000802,0.000000828,0.000000737,0.0000008226,1973353861435.6659748,1533608.744819647871130112
1655164800,2022-06-14 00:00:00,BTT/USDT,0.000000818,0.000000831,0.000000765,0.000000803,3528598576346.88528941,2844880.18733078641248873
1655078400,2022-06-13 00:00:00,BTT/USDT,0.000000938,0.00000094,0.0000008,0.000000819,3359033743182.31865914,2854223.63103857623844003
1654992000,2022-06-12 00:00:00,BTT/USDT,0.000000956,0.000000972,0.000000919,0.000000938,1949076485561.24732169,1842797.69737168289545367
1654905600,2022-06-11 00:00:00,BTT/USDT,0.000001005,0.000001016,0.000000948,0.000000956,2616135351543.14376125,2586509.37343473659548535
1654819200,2022-06-10 00:00:00,BTT/USDT,0.000001049,0.000001056,0.000001,0.000001005,4181203412812.25460771,4319403.09730544349342588
1654732800,2022-06-09 00:00:00,BTT/USDT,0.000001056,0.000001078,0.000001047,0.000001049,6776566931607.18078073,7177578.50053029092332718
1654646400,2022-06-08 00:00:00,BTT/USDT,0.000001075,0.000001091,0.000001051,0.000001056,15528348538845.48566479,16682560.02571063485848895
1654560000,2022-06-07 00:00:00,BTT/USDT,0.000001077,0.0000011,0.000001047,0.000001078,5098921736344.23338414,5431805.31207322663370787
1654473600,2022-06-06 00:00:00,BTT/USDT,0.00000109,0.000001125,0.000001076,0.00000108,3075128796902.02296377,3398129.97491053298828267
1654387200,2022-06-05 00:00:00,BTT/USDT,0.000001076,0.000001094,0.000001058,0.00000109,1914586391023.94355382,2057902.88623065122568447
1654300800,2022-06-04 00:00:00,BTT/USDT,0.000001063,0.000001079,0.000001044,0.000001076,1020273573475.58385453,1080500.004559275668
1654214400,2022-06-03 00:00:00,BTT/USDT,0.000001085,0.0000011,0.000001047,0.000001062,744945767328.74884317,792327.18128676353541844
1654128000,2022-06-02 00:00:00,BTT/USDT,0.000001083,0.000001093,0.000001065,0.000001084,977993006152.98527521,1053889.01875687539080883
1654041600,2022-06-01 00:00:00,BTT/USDT,0.000001129,0.00000114,0.000001069,0.000001082,1060334656148.48218486,1179743.15504916969619128
1653955200,2022-05-31 00:00:00,BTT/USDT,0.00000112,0.000001154,0.00000111,0.000001129,918600387511.19386662,1030139.26981294666633396
1653868800,2022-05-30 00:00:00,BTT/USDT,0.000001032,0.000001123,0.000001031,0.000001121,1596134478725.20739115,1720129.60251611587172826
1653782400,2022-05-29 00:00:00,BTT/USDT,0.000001036,0.00000105,0.000001018,0.000001033,3340104654559.90655559,3449797.34975435278603309
1653696000,2022-05-28 00:00:00,BTT/USDT,0.000001031,0.000001048,0.00000102,0.000001036,2969392407561.23319568,3074588.95006817994578244
1653609600,2022-05-27 00:00:00,BTT/USDT,0.000001052,0.000001059,0.000001015,0.00000103,3736478226624.57487154,3866500.26915132782009939
1653523200,2022-05-26 00:00:00,BTT/USDT,0.000001136,0.000001139,0.000001032,0.000001051,3682355167948.17203634,3996628.97642619481685317
1653436800,2022-05-25 00:00:00,BTT/USDT,0.000001123,0.000001146,0.000001111,0.000001137,3599786802451.23946431,4057617.23183211821409784
1653350400,2022-05-24 00:00:00,BTT/USDT,0.000001103,0.000001131,0.000001089,0.000001122,3603660570851.75224206,4025634.15860319151655442
1653264000,2022-05-23 00:00:00,BTT/USDT,0.000001131,0.000001161,0.0000011,0.000001103,4163501703679.23974203,4745947.14372188939432553
1653177600,2022-05-22 00:00:00,BTT/USDT,0.000001105,0.000001138,0.000001104,0.00000113,3953165506572.92614719,4429634.33612878146263359
1653091200,2022-05-21 00:00:00,BTT/USDT,0.000001095,0.000001123,0.00000109,0.000001105,6447881795173.66936219,7122846.66764464599298513
1653004800,2022-05-20 00:00:00,BTT/USDT,0.000001119,0.000001144,0.00000108,0.000001093,7084282543140.81186813,7897744.28073658980124622
1652918400,2022-05-19 00:00:00,BTT/USDT,0.000001082,0.000001126,0.000001074,0.000001118,4064381864038.40446506,4485875.54600409771098862
1652832000,2022-05-18 00:00:00,BTT/USDT,0.000001132,0.000001146,0.000001077,0.000001084,4799308705954.56485684,5315959.44731524903463034
1652745600,2022-05-17 00:00:00,BTT/USDT,0.000001108,0.000001145,0.000001102,0.00000113,7381568203097.26382019,8290745.87676241873549176
1652659200,2022-05-16 00:00:00,BTT/USDT,0.000001149,0.000001151,0.000001084,0.000001108,7106565147027.31342438,7901809.19693945760759589
1652572800,2022-05-15 00:00:00,BTT/USDT,0.000001111,0.000001152,0.000001084,0.000001149,6084220250709.81892659,6770231.19339290449981038
1652486400,2022-05-14 00:00:00,BTT/USDT,0.000001126,0.00000114,0.000001069,0.000001113,3348177045126.66377624,3684648.16582754035389775
1652400000,2022-05-13 00:00:00,BTT/USDT,0.000001043,0.000001179,0.000001028,0.000001127,2456072890861.70896984,2796435.71831716569730514
1652313600,2022-05-12 00:00:00,BTT/USDT,0.000001206,0.000001231,0.000000989,0.000001042,9112792010483.42671995,9839439.16458799200723374
1652227200,2022-05-11 00:00:00,BTT/USDT,0.000001454,0.00000147,0.00000118,0.000001207,16272326849269.01552996,21524373.43419759139431038
1652140800,2022-05-10 00:00:00,BTT/USDT,0.000001422,0.000001524,0.000001396,0.000001455,8039327292886.74971512,11878596.97218862521592589
1652054400,2022-05-09 00:00:00,BTT/USDT,0.000001603,0.000001606,0.000001422,0.000001423,4125172231773.02390736,6244588.88858596543297311
1651968000,2022-05-08 00:00:00,BTT/USDT,0.000001621,0.00000163,0.000001591,0.000001604,3109648990764.22210692,4997797.74957452576339687
1651881600,2022-05-07 00:00:00,BTT/USDT,0.000001677,0.000001691,0.000001601,0.000001621,8456721641058.17790828,14014225.60473379714268033
1651795200,2022-05-06 00:00:00,BTT/USDT,0.000001674,0.0000017,0.000001641,0.000001677,5140338515594.35780828,8594052.22870843267517204
1651708800,2022-05-05 00:00:00,BTT/USDT,0.000001783,0.000001815,0.000001652,0.000001674,5963232694171.79706252,10384711.12667672896411887
1651622400,2022-05-04 00:00:00,BTT/USDT,0.000001702,0.000001805,0.000001691,0.000001782,5204795847179.57118137,9042866.95326538168772459
1651536000,2022-05-03 00:00:00,BTT/USDT,0.000001709,0.000001725,0.000001691,0.000001703,4062831778955.9260216,6942021.89013838559060049
1651449600,2022-05-02 00:00:00,BTT/USDT,0.000001727,0.000001741,0.00000167,0.00000171,4126770092466.02107309,7079081.12998577459750138
1651363200,2022-05-01 00:00:00,BTT/USDT,0.000001663,0.000001729,0.000001649,0.000001727,4820677081557.27311838,8106253.99975419433162287
1651276800,2022-04-30 00:00:00,BTT/USDT,0.000001713,0.000001728,0.000001655,0.000001664,4592789161803.72156575,7839393.16737456167913202
1651190400,2022-04-29 00:00:00,BTT/USDT,0.000001772,0.000001784,0.000001702,0.000001713,4473817611729.96201247,7800134.7995997757307922
1651104000,2022-04-28 00:00:00,BTT/USDT,0.000001766,0.000001793,0.000001751,0.000001772,4940331293767.21116301,8770695.25601536694406756
1651017600,2022-04-27 00:00:00,BTT/USDT,0.000001746,0.000001795,0.000001741,0.000001765,3868548173063.00456314,6869764.64516280788495311
1650931200,2022-04-26 00:00:00,BTT/USDT,0.000001833,0.000001851,0.000001743,0.000001746,1952626028608.20956531,3554812.02268391994746127
1650844800,2022-04-25 00:00:00,BTT/USDT,0.000001835,0.000001843,0.000001763,0.000001833,3062305313853.6321314,5539716.51392105687088672
1650758400,2022-04-24 00:00:00,BTT/USDT,0.000001841,0.000001858,0.000001821,0.000001836,3014689139658.71731185,5552548.79847654915209389
1650672000,2022-04-23 00:00:00,BTT/USDT,0.000001882,0.000001888,0.00000184,0.000001841,3368493089535.84186341,6249292.24533730745224639
1650585600,2022-04-22 00:00:00,BTT/USDT,0.000001895,0.000001913,0.000001863,0.000001882,3441857247894.49776958,6496878.03222555812615099
1650499200,2022-04-21 00:00:00,BTT/USDT,0.000001898,0.000002033,0.000001888,0.000001896,4178481367683.49450779,8093349.08180303909495498
1650412800,2022-04-20 00:00:00,BTT/USDT,0.000001928,0.00000194,0.000001891,0.000001899,2745068909937.48380158,5247380.83875655906065324
1650326400,2022-04-19 00:00:00,BTT/USDT,0.000001908,0.000001933,0.000001885,0.000001927,2644723480174.00221563,5054699.31698166780859142
1650240000,2022-04-18 00:00:00,BTT/USDT,0.000001894,0.000001914,0.00000183,0.000001909,2471041991691.98444047,4634299.19729508959400247
1650153600,2022-04-17 00:00:00,BTT/USDT,0.00000197,0.000001971,0.000001883,0.000001895,2544369844976.49799822,4929189.3409375164385644
1650067200,2022-04-16 00:00:00,BTT/USDT,0.00000198,0.000001999,0.000001946,0.00000197,3707911350552.78151535,7334779.997127692723924
1649980800,2022-04-15 00:00:00,BTT/USDT,0.000001939,0.000002005,0.00000193,0.000001979,6279525977820.85397917,12377845.14530011309635726
1649894400,2022-04-14 00:00:00,BTT/USDT,0.00000191,0.000002072,0.000001901,0.000001939,5976201927921.50167057,11618523.8241195362769581
1649808000,2022-04-13 00:00:00,BTT/USDT,0.000001833,0.000001914,0.000001822,0.00000191,4933259491979.17057395,9199875.30282795317028442
1649721600,2022-04-12 00:00:00,BTT/USDT,0.000001792,0.000001862,0.000001791,0.000001832,3726592848665.35052615,6820113.35266378835265906
1649635200,2022-04-11 00:00:00,BTT/USDT,0.000001953,0.000001955,0.000001789,0.000001792,2765631889784.58078268,5157463.13949789588785743
1649548800,2022-04-10 00:00:00,BTT/USDT,0.000001987,0.000002005,0.000001951,0.000001952,2186661493553.04081322,4320635.47764289799391728
1649462400,2022-04-09 00:00:00,BTT/USDT,0.000001954,0.000001988,0.000001953,0.000001986,507298915216.47500971,999525.25869018548312665
1649376000,2022-04-08 00:00:00,BTT/USDT,0.000002012,0.000002033,0.000001953,0.000001954,612939915534.16306313,1228613.30334230236647307
1649289600,2022-04-07 00:00:00,BTT/USDT,0.000001966,0.000002022,0.000001965,0.000002012,693061755367.8118231,1380947.73144269243904056
1649203200,2022-04-06 00:00:00,BTT/USDT,0.000002111,0.000002111,0.000001965,0.000001965,1428421553964.04443755,2909875.27076548158711654
1649116800,2022-04-05 00:00:00,BTT/USDT,0.000002177,0.000002205,0.000002109,0.000002111,4580591724382.63028974,9907785.64969197059220148
1649030400,2022-04-04 00:00:00,BTT/USDT,0.000002227,0.000002236,0.000002123,0.000002177,4710880949781.39306985,10276378.11662188069028948
1648944000,2022-04-03 00:00:00,BTT/USDT,0.000002234,0.000002254,0.000002185,0.000002227,3304415344102.7262839,7335364.74302953469670607
1648857600,2022-04-02 00:00:00,BTT/USDT,0.000002181,0.000002254,0.000002178,0.000002234,1607250638263.52639628,3562716.58833604167323586
1648771200,2022-04-01 00:00:00,BTT/USDT,0.000002144,0.000002207,0.00000207,0.000002182,967316564722.57694093,2075649.59092126708929355
1648684800,2022-03-31 00:00:00,BTT/USDT,0.000002116,0.000002338,0.000002109,0.000002144,4235118799270.10076966,9480698.39951590814046644
1648598400,2022-03-30 00:00:00,BTT/USDT,0.00000211,0.000002143,0.000002082,0.000002115,4238916682850.545604,8954016.1198297451924531
1648512000,2022-03-29 00:00:00,BTT/USDT,0.000002082,0.000002169,0.000002076,0.00000211,2635818265520.84986364,5595157.87987290397309361
1648425600,2022-03-28 00:00:00,BTT/USDT,0.000002145,0.000002181,0.00000208,0.000002081,2731178758504.20867017,5872258.48319691532595398
1648339200,2022-03-27 00:00:00,BTT/USDT,0.000001936,0.000002248,0.000001936,0.000002147,3015709728563.30601815,6116894.90171400546787393
1648252800,2022-03-26 00:00:00,BTT/USDT,0.000001911,0.00000195,0.000001893,0.000001936,2425294393335.54658901,4658856.57584212953138286
1648166400,2022-03-25 00:00:00,BTT/USDT,0.00000199,0.000001992,0.000001904,0.00000191,1195712353495.09383167,2328274.8986922189050784
1648080000,2022-03-24 00:00:00,BTT/USDT,0.000001888,0.000002007,0.00000186,0.00000199,2388009935918.46576774,4526479.27600689631692546
1647993600,2022-03-23 00:00:00,BTT/USDT,0.00000186,0.000001889,0.000001831,0.000001889,3589918451109.57677558,6668662.83490393995816464
1647907200,2022-03-22 00:00:00,BTT/USDT,0.000001821,0.000001877,0.00000182,0.00000186,4705430939979.6965098,8736752.93786763647385634
1647820800,2022-03-21 00:00:00,BTT/USDT,0.000001813,0.000001851,0.000001809,0.000001821,4581470670579.7620594,8365511.00467622386020768
1647734400,2022-03-20 00:00:00,BTT/USDT,0.00000186,0.00000187,0.000001791,0.000001813,1944867643735.1184941,3528943.19681567628693602
1647648000,2022-03-19 00:00:00,BTT/USDT,0.000001858,0.000001888,0.000001843,0.000001861,4699846672447.89529871,8749157.62094425806828618
1647561600,2022-03-18 00:00:00,BTT/USDT,0.000001824,0.000001868,0.000001788,0.000001857,4891223330504.77065337,8889406.54847389968262237
1647475200,2022-03-17 00:00:00,BTT/USDT,0.000001841,0.000001843,0.000001808,0.000001824,2948004044976.41518906,5380339.88659715553328554
1647388800,2022-03-16 00:00:00,BTT/USDT,0.000001761,0.000001845,0.000001741,0.000001842,4482282989360.86981757,8006422.7977819822611987
1647302400,2022-03-15 00:00:00,BTT/USDT,0.000001755,0.000001784,0.00000172,0.00000176,3822754839574.07493444,6683877.26254099161041358
1647216000,2022-03-14 00:00:00,BTT/USDT,0.000001734,0.000001758,0.00000172,0.000001754,3947097609524.49921984,6866829.99100521463819218
1647129600,2022-03-13 00:00:00,BTT/USDT,0.000001783,0.000001797,0.000001734,0.000001735,3820202311926.1003011,6786575.26045656755422435
1647043200,2022-03-12 00:00:00,BTT/USDT,0.000001774,0.000001793,0.00000177,0.000001783,3856049903897.98217948,6862813.92407112429533979
1646956800,2022-03-11 00:00:00,BTT/USDT,0.000001804,0.00000182,0.000001754,0.000001774,4080242956747.95289548,7294492.01409287074351623
