https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume GBP,tradecount
1647043200000,2022-03-12 00:00:00,ETH/GBP,1962.90000000,2006.89000000,1961.07000000,1975.87000000,1277.63540000,2536633.37730100,3582
1646956800000,2022-03-11 00:00:00,ETH/GBP,1990.01000000,2041.87000000,1930.00000000,1963.60000000,4497.58280000,8905739.06430300,7138
1646870400000,2022-03-10 00:00:00,ETH/GBP,2067.85000000,2070.66000000,1939.03000000,1992.49000000,4960.54180000,9864473.47043700,6662
1646784000000,2022-03-09 00:00:00,ETH/GBP,1972.04000000,2111.07000000,1961.23000000,2067.57000000,3972.95320000,8206567.88197800,5914
1646697600000,2022-03-08 00:00:00,ETH/GBP,1901.26000000,1999.91000000,1894.20000000,1965.69000000,4404.42120000,8614828.37925800,6232
1646611200000,2022-03-07 00:00:00,ETH/GBP,1930.59000000,2010.00000000,1867.28000000,1901.20000000,5612.55800000,10885232.75680700,7322
1646524800000,2022-03-06 00:00:00,ETH/GBP,2016.76000000,2024.88000000,1920.00000000,1930.77000000,2255.81590000,4474231.14520200,3770
1646438400000,2022-03-05 00:00:00,ETH/GBP,1981.25000000,2030.05000000,1960.47000000,2017.65000000,1890.74320000,3772146.65035500,2801
1646352000000,2022-03-04 00:00:00,ETH/GBP,2121.42000000,2123.89000000,1946.00000000,1983.11000000,3669.17490000,7457341.39687600,6035
1646265600000,2022-03-03 00:00:00,ETH/GBP,2198.74000000,2218.29000000,2088.57000000,2123.88000000,3530.11180000,7565169.46036000,5637
1646179200000,2022-03-02 00:00:00,ETH/GBP,2231.81000000,2282.75000000,2180.76000000,2199.16000000,4487.61500000,10015659.01153100,6938
1646092800000,2022-03-01 00:00:00,ETH/GBP,2173.34000000,2265.00000000,2127.29000000,2230.78000000,4492.63700000,9892916.23072400,7118
1646006400000,2022-02-28 00:00:00,ETH/GBP,1950.41000000,2195.69000000,1918.59000000,2174.37000000,4052.91400000,8306364.59297000,7068
1645920000000,2022-02-27 00:00:00,ETH/GBP,2069.99000000,2110.34000000,1916.35000000,1955.28000000,2882.76660000,5803611.96228100,4994
1645833600000,2022-02-26 00:00:00,ETH/GBP,2063.46000000,2145.96000000,2034.00000000,2068.19000000,1982.41780000,4127511.73880300,3756
1645747200000,2022-02-25 00:00:00,ETH/GBP,1939.72000000,2110.68000000,1922.54000000,2059.97000000,3512.32270000,7056061.85583900,6540
1645660800000,2022-02-24 00:00:00,ETH/GBP,1900.43000000,2041.37000000,1702.87000000,1936.78000000,6103.67090000,11243751.67070900,12302
1645574400000,2022-02-23 00:00:00,ETH/GBP,1943.04000000,2026.00000000,1899.13000000,1899.79000000,2925.63620000,5748843.08825500,5390
1645488000000,2022-02-22 00:00:00,ETH/GBP,1891.75000000,1968.02000000,1839.90000000,1941.95000000,3973.44810000,7567014.83235000,6619
1645401600000,2022-02-21 00:00:00,ETH/GBP,1932.33000000,2026.18000000,1884.14000000,1892.71000000,4989.46630000,9769346.98188700,8035
1645315200000,2022-02-20 00:00:00,ETH/GBP,2035.53000000,2037.12000000,1897.02000000,1930.59000000,2000.66770000,3904222.76505700,4062
1645228800000,2022-02-19 00:00:00,ETH/GBP,2047.52000000,2085.06000000,1986.66000000,2035.85000000,2012.08000000,4109837.67699200,3290
1645142400000,2022-02-18 00:00:00,ETH/GBP,2130.83000000,2161.96000000,2027.67000000,2047.58000000,3687.27640000,7687555.02238500,5535
1645056000000,2022-02-17 00:00:00,ETH/GBP,2304.33000000,2326.24000000,2097.57000000,2129.37000000,3866.99860000,8596282.71688400,6306
1644969600000,2022-02-16 00:00:00,ETH/GBP,2349.14000000,2350.71000000,2242.95000000,2301.16000000,2574.58510000,5930328.66022100,4615
1644883200000,2022-02-15 00:00:00,ETH/GBP,2167.89000000,2361.26000000,2154.33000000,2351.50000000,2943.84860000,6686898.09104200,5198
1644796800000,2022-02-14 00:00:00,ETH/GBP,2120.46000000,2193.66000000,2088.27000000,2168.24000000,3511.74170000,7509067.98896400,5527
1644710400000,2022-02-13 00:00:00,ETH/GBP,2152.14000000,2183.24000000,2095.37000000,2119.67000000,1818.71350000,3909718.09136900,3210
1644624000000,2022-02-12 00:00:00,ETH/GBP,2159.92000000,2202.06000000,2112.30000000,2151.74000000,2190.27040000,4720309.14895300,4134
1644537600000,2022-02-11 00:00:00,ETH/GBP,2265.94000000,2314.76000000,2122.81000000,2160.46000000,8691.71770000,19727423.57830100,10524
1644451200000,2022-02-10 00:00:00,ETH/GBP,2398.61000000,2418.56000000,2257.86000000,2269.16000000,4375.71460000,10272578.08654600,8090
1644364800000,2022-02-09 00:00:00,ETH/GBP,2303.69000000,2411.03000000,2255.65000000,2394.76000000,3177.00090000,7420287.70304000,5823
1644278400000,2022-02-08 00:00:00,ETH/GBP,2327.64000000,2390.58000000,2235.58000000,2303.20000000,5358.38610000,12333933.22153300,8176
1644192000000,2022-02-07 00:00:00,ETH/GBP,2261.69000000,2358.79000000,2217.78000000,2323.47000000,4285.13550000,9829983.25038700,7885
1644105600000,2022-02-06 00:00:00,ETH/GBP,2223.75000000,2274.89000000,2179.31000000,2261.78000000,1733.83310000,3844225.33860300,3918
1644019200000,2022-02-05 00:00:00,ETH/GBP,2211.01000000,2258.01000000,2182.87000000,2220.40000000,2194.32930000,4876532.47019700,5055
1643932800000,2022-02-04 00:00:00,ETH/GBP,1984.00000000,2211.07000000,1967.31000000,2211.07000000,3311.72880000,6983411.50196400,7757
1643846400000,2022-02-03 00:00:00,ETH/GBP,1972.35000000,2005.44000000,1895.00000000,1980.64000000,2217.72820000,4294294.86534600,4954
1643760000000,2022-02-02 00:00:00,ETH/GBP,2063.09000000,2074.52000000,1920.69000000,1975.65000000,2449.32080000,4904766.19473000,5716
1643673600000,2022-02-01 00:00:00,ETH/GBP,1999.36000000,2085.13000000,1991.66000000,2062.73000000,2592.88460000,5305051.78294200,5674
1643587200000,2022-01-31 00:00:00,ETH/GBP,1945.00000000,2013.47000000,1800.00000000,1998.78000000,3970.99210000,7695832.52361500,8297
1643500800000,2022-01-30 00:00:00,ETH/GBP,1945.79000000,1974.88000000,1900.78000000,1944.21000000,2242.14060000,4348408.74858000,5778
1643414400000,2022-01-29 00:00:00,ETH/GBP,1900.39000000,1975.57000000,1883.53000000,1946.61000000,2007.53910000,3862847.74122500,5605
1643328000000,2022-01-28 00:00:00,ETH/GBP,1812.85000000,1914.66000000,1765.00000000,1903.86000000,2677.40050000,4877022.01220500,7274
1643241600000,2022-01-27 00:00:00,ETH/GBP,1833.14000000,1885.16000000,1733.48000000,1813.36000000,3077.49640000,5563233.38187300,8343
1643155200000,2022-01-26 00:00:00,ETH/GBP,1822.51000000,2016.61000000,1788.06000000,1835.22000000,4556.27270000,8594095.71804100,11437
1643068800000,2022-01-25 00:00:00,ETH/GBP,1809.61000000,1905.00000000,1745.84000000,1821.91000000,3146.58940000,5687932.40042800,8219
1642982400000,2022-01-24 00:00:00,ETH/GBP,1878.93000000,1878.93000000,1603.66000000,1809.15000000,5948.08301000,10223335.29299280,15639
1642896000000,2022-01-23 00:00:00,ETH/GBP,1784.19000000,1890.65000000,1757.49000000,1880.70000000,3357.40980000,6133536.24025900,10169
1642809600000,2022-01-22 00:00:00,ETH/GBP,1900.37000000,1942.84000000,1700.00000000,1785.33000000,5396.17017000,9777956.79580260,17084
1642723200000,2022-01-21 00:00:00,ETH/GBP,2208.19000000,2233.77000000,1820.00000000,1903.87000000,6182.54413000,12648003.56004880,16658
1642636800000,2022-01-20 00:00:00,ETH/GBP,2269.80000000,2398.34000000,2198.52000000,2212.51000000,2211.34200000,5112830.63817200,7572
1642550400000,2022-01-19 00:00:00,ETH/GBP,2327.49000000,2338.01000000,2241.35000000,2270.25000000,2783.42490000,6375763.93612700,7927
1642464000000,2022-01-18 00:00:00,ETH/GBP,2355.26000000,2378.04000000,2270.97000000,2328.91000000,2732.48920000,6326683.68292600,7957
1642377600000,2022-01-17 00:00:00,ETH/GBP,2449.01000000,2456.80000000,2305.76000000,2355.13000000,1713.48490000,4077688.36596500,6000
1642291200000,2022-01-16 00:00:00,ETH/GBP,2433.22000000,2480.11000000,2396.14000000,2449.70000000,1271.62650000,3097570.72831300,4600
1642204800000,2022-01-15 00:00:00,ETH/GBP,2422.15000000,2466.00000000,2386.20000000,2435.57000000,1546.83200000,3761369.85488200,4705
1642118400000,2022-01-14 00:00:00,ETH/GBP,2366.13000000,2447.25000000,2323.33000000,2421.84000000,1859.32430000,4425900.66563800,5686
1642032000000,2022-01-13 00:00:00,ETH/GBP,2459.21000000,2482.61000000,2356.55000000,2364.69000000,2309.95390000,5585825.04867600,6495
1641945600000,2022-01-12 00:00:00,ETH/GBP,2380.28000000,2490.00000000,2354.29000000,2462.64000000,3051.89680000,7367351.13046200,7367
1641859200000,2022-01-11 00:00:00,ETH/GBP,2271.51000000,2398.20000000,2246.95000000,2379.82000000,2615.92130000,6066085.78174000,6828
1641772800000,2022-01-10 00:00:00,ETH/GBP,2324.79000000,2345.73000000,2160.20000000,2270.97000000,3485.13210000,7929353.94610100,8550
1641686400000,2022-01-09 00:00:00,ETH/GBP,2269.85000000,2374.59000000,2255.00000000,2325.88000000,2472.78070000,5723085.93217200,6860
1641600000000,2022-01-08 00:00:00,ETH/GBP,2354.00000000,2390.00000000,2211.00000000,2269.15000000,2891.31190000,6718931.24164000,7653
1641513600000,2022-01-07 00:00:00,ETH/GBP,2521.20000000,2530.22000000,2262.30000000,2352.31000000,3498.79200000,8296885.04577000,9586
1641427200000,2022-01-06 00:00:00,ETH/GBP,2617.47000000,2625.00000000,2437.96000000,2521.02000000,2907.54950000,7343000.04901900,9411
1641340800000,2022-01-05 00:00:00,ETH/GBP,2798.39000000,2842.67000000,2525.46000000,2616.78000000,2392.67930000,6476207.98369800,8852
1641254400000,2022-01-04 00:00:00,ETH/GBP,2797.83000000,2874.01000000,2760.00000000,2798.52000000,1867.89600000,5258861.82697500,6665
1641168000000,2022-01-03 00:00:00,ETH/GBP,2834.48000000,2850.06000000,2735.58000000,2796.75000000,2444.88270000,6870632.18168500,7361
1641081600000,2022-01-02 00:00:00,ETH/GBP,2788.64000000,2853.72000000,2753.92000000,2836.00000000,1732.94510000,4840414.18449900,7061
1640995200000,2022-01-01 00:00:00,ETH/GBP,2725.41000000,2795.68000000,2720.00000000,2788.64000000,1726.69330000,4765090.18968600,6029
1640908800000,2021-12-31 00:00:00,ETH/GBP,2750.21000000,2828.52000000,2677.75000000,2724.14000000,1881.37340000,5216212.20376000,6702
1640822400000,2021-12-30 00:00:00,ETH/GBP,2695.64000000,2794.51000000,2660.44000000,2751.28000000,2006.46960000,5499946.47921800,7085
1640736000000,2021-12-29 00:00:00,ETH/GBP,2831.03000000,2855.02000000,2675.02000000,2695.64000000,3517.04530000,9814291.15470000,9152
1640649600000,2021-12-28 00:00:00,ETH/GBP,3008.68000000,3008.68000000,2801.00000000,2831.00000000,3725.22290000,10809695.90043700,10484
1640563200000,2021-12-27 00:00:00,ETH/GBP,3033.31000000,3076.87000000,3004.00000000,3009.11000000,974.11000000,2963171.04142100,4140
1640476800000,2021-12-26 00:00:00,ETH/GBP,3063.28000000,3069.71000000,2996.17000000,3029.97000000,1038.99570000,3150913.46055700,4731
1640390400000,2021-12-25 00:00:00,ETH/GBP,3021.00000000,3092.87000000,3003.84000000,3062.75000000,1779.61590000,5401360.33264400,5464
1640304000000,2021-12-24 00:00:00,ETH/GBP,3065.37000000,3087.63000000,3003.00000000,3019.93000000,1766.31560000,5391084.30842000,6030
1640217600000,2021-12-23 00:00:00,ETH/GBP,2983.73000000,3094.12000000,2916.44000000,3061.46000000,3267.21040000,9726642.08726800,8825
1640131200000,2021-12-22 00:00:00,ETH/GBP,3019.38000000,3065.00000000,2956.85000000,2979.17000000,1983.54270000,5982653.77802800,7131
1640044800000,2021-12-21 00:00:00,ETH/GBP,2984.26000000,3066.66000000,2964.08000000,3019.37000000,1909.62540000,5769579.95398900,5840
1639958400000,2021-12-20 00:00:00,ETH/GBP,2967.43000000,3010.00000000,2836.80000000,2980.36000000,1959.48270000,5718703.03229300,7117
1639872000000,2021-12-19 00:00:00,ETH/GBP,2979.16000000,3034.00000000,2929.11000000,2962.96000000,1814.66970000,5393879.86782700,6634
1639785600000,2021-12-18 00:00:00,ETH/GBP,2930.49000000,3016.39000000,2848.97000000,2981.24000000,1662.60700000,4926701.15156900,5608
1639699200000,2021-12-17 00:00:00,ETH/GBP,2969.37000000,2996.34000000,2784.14000000,2929.19000000,2176.63230000,6334449.71766300,7388
1639612800000,2021-12-16 00:00:00,ETH/GBP,3027.39000000,3085.46000000,2966.92000000,2971.70000000,2054.37890000,6240672.69374400,8924
1639526400000,2021-12-15 00:00:00,ETH/GBP,2916.46000000,3080.00000000,2759.59000000,3022.66000000,2793.35930000,8190091.16782000,8398
1639440000000,2021-12-14 00:00:00,ETH/GBP,2870.64000000,2934.71000000,2795.35000000,2917.23000000,2124.67100000,6110992.33512400,6692
1639353600000,2021-12-13 00:00:00,ETH/GBP,3106.35000000,3116.55000000,2779.00000000,2869.17000000,3410.75800000,10004613.68419000,9966
1639267200000,2021-12-12 00:00:00,ETH/GBP,3088.08000000,3140.00000000,3010.01000000,3106.35000000,1640.07160000,5042702.36462400,5198
1639180800000,2021-12-11 00:00:00,ETH/GBP,2940.09000000,3093.23000000,2892.89000000,3086.88000000,2074.02640000,6270005.90806300,5793
1639094400000,2021-12-10 00:00:00,ETH/GBP,3106.65000000,3208.12000000,2934.00000000,2943.65000000,3320.80260000,10169001.86161100,9096
1639008000000,2021-12-09 00:00:00,ETH/GBP,3355.82000000,3397.48000000,3086.56000000,3105.27000000,2911.88060000,9386293.92737600,9094
1638921600000,2021-12-08 00:00:00,ETH/GBP,3250.69000000,3372.26000000,3200.00000000,3355.81000000,2583.50090000,8500240.92840700,7216
1638835200000,2021-12-07 00:00:00,ETH/GBP,3274.46000000,3342.40000000,3210.00000000,3243.30000000,2544.28160000,8356616.80910300,6885
1638748800000,2021-12-06 00:00:00,ETH/GBP,3189.02000000,3290.00000000,2963.16000000,3277.63000000,4419.58920000,13728097.33001600,9557
1638662400000,2021-12-05 00:00:00,ETH/GBP,3138.53000000,3226.88000000,3063.34000000,3183.11000000,2675.59990000,8450851.35921700,7169
1638576000000,2021-12-04 00:00:00,ETH/GBP,3193.68000000,3212.99000000,2685.55000000,3138.39000000,6783.30430000,20435978.09161500,19132
1638489600000,2021-12-03 00:00:00,ETH/GBP,3392.87000000,3499.00000000,3055.00000000,3193.70000000,3409.66430000,11216157.07309700,9619
1638403200000,2021-12-02 00:00:00,ETH/GBP,3454.13000000,3483.43000000,3337.86000000,3395.28000000,2544.51520000,8695404.39607400,7679
1638316800000,2021-12-01 00:00:00,ETH/GBP,3445.85000000,3575.43000000,3412.20000000,3455.73000000,3200.08550000,11250638.69411900,9091
1638230400000,2021-11-30 00:00:00,ETH/GBP,3336.57000000,3553.52000000,3260.00000000,3439.15000000,3245.80360000,11145247.26337200,9671
1638144000000,2021-11-29 00:00:00,ETH/GBP,3262.30000000,3356.03000000,3216.31000000,3334.29000000,2917.29450000,9595998.02259900,7898
1638057600000,2021-11-28 00:00:00,ETH/GBP,3111.73000000,3261.81000000,3006.83000000,3260.98000000,2180.05310000,6825290.76812600,5890
1637971200000,2021-11-27 00:00:00,ETH/GBP,3059.57000000,3164.50000000,3049.78000000,3110.55000000,1448.85540000,4515315.34626200,4995
1637884800000,2021-11-26 00:00:00,ETH/GBP,3399.20000000,3417.68000000,2943.65000000,3054.26000000,4119.58720000,12791336.35007800,12522
1637798400000,2021-11-25 00:00:00,ETH/GBP,3206.45000000,3419.35000000,3189.34000000,3399.00000000,2133.21870000,7095549.50040500,7070
1637712000000,2021-11-24 00:00:00,ETH/GBP,3249.52000000,3277.63000000,3122.16000000,3204.81000000,2221.09350000,7073109.68108200,5900
1637625600000,2021-11-23 00:00:00,ETH/GBP,3058.53000000,3283.68000000,3039.13000000,3250.27000000,2758.96760000,8696147.45593100,7349
1637539200000,2021-11-22 00:00:00,ETH/GBP,3187.59000000,3221.81000000,3014.28000000,3058.80000000,3535.81680000,11003305.96757800,9846
1637452800000,2021-11-21 00:00:00,ETH/GBP,3293.20000000,3305.03000000,3171.44000000,3184.51000000,1504.74470000,4885762.31565000,5533
1637366400000,2021-11-20 00:00:00,ETH/GBP,3211.05000000,3315.47000000,3139.74000000,3293.20000000,2129.97170000,6883613.16854000,5927
1637280000000,2021-11-19 00:00:00,ETH/GBP,2978.80000000,3219.97000000,2963.55000000,3212.57000000,3793.65370000,11741524.39857400,9649
1637193600000,2021-11-18 00:00:00,ETH/GBP,3186.64000000,3226.51000000,2945.00000000,2979.45000000,4003.79040000,12202963.12184700,11042
1637107200000,2021-11-17 00:00:00,ETH/GBP,3152.09000000,3195.21000000,3040.35000000,3188.81000000,4138.82260000,12916896.49477600,10824
1637020800000,2021-11-16 00:00:00,ETH/GBP,3402.19000000,3402.19000000,3065.69000000,3151.11000000,8546.97200000,27479396.83197300,19162
1636934400000,2021-11-15 00:00:00,ETH/GBP,3464.66000000,3555.00000000,3391.32000000,3409.25000000,3859.33990000,13404995.15650200,8734
1636848000000,2021-11-14 00:00:00,ETH/GBP,3474.29000000,3513.22000000,3379.00000000,3464.59000000,3434.84050000,11817937.42475300,7529
1636761600000,2021-11-13 00:00:00,ETH/GBP,3491.25000000,3521.00000000,3434.58000000,3474.82000000,2085.27100000,7259325.53430300,5025
1636675200000,2021-11-12 00:00:00,ETH/GBP,3533.62000000,3591.77000000,3370.70000000,3491.59000000,3002.72124000,10453521.41124940,7667
1636588800000,2021-11-11 00:00:00,ETH/GBP,3430.00000000,3564.25000000,3375.95000000,3535.07000000,2416.01612000,8453116.10580400,7952
1636502400000,2021-11-10 00:00:00,ETH/GBP,3442.07000000,3538.52000000,3305.01000000,3434.29000000,4530.77490000,15484113.50930700,13459
1636416000000,2021-11-09 00:00:00,ETH/GBP,3485.02000000,3508.00000000,3419.13000000,3442.60000000,3661.63547000,12701337.56916700,10205
1636329600000,2021-11-08 00:00:00,ETH/GBP,3369.22000000,3494.99000000,3369.04000000,3485.44000000,3578.05037000,12309738.92458790,10701
1636243200000,2021-11-07 00:00:00,ETH/GBP,3305.19000000,3386.81000000,3295.05000000,3369.21000000,3027.62000000,10150033.78250000,8328
1636156800000,2021-11-06 00:00:00,ETH/GBP,3272.31000000,3312.69000000,3168.67000000,3304.58000000,2322.97670000,7534744.97067500,6983
1636070400000,2021-11-05 00:00:00,ETH/GBP,3300.82000000,3331.61000000,3243.04000000,3275.02000000,2240.07850000,7368555.66970500,6875
1635984000000,2021-11-04 00:00:00,ETH/GBP,3345.09000000,3348.19000000,3218.02000000,3301.42000000,8090.79140000,26560486.15670300,14323
1635897600000,2021-11-03 00:00:00,ETH/GBP,3341.47000000,3392.57000000,3236.30000000,3346.19000000,6065.53320000,20203313.89633470,12853
1635811200000,2021-11-02 00:00:00,ETH/GBP,3145.21000000,3348.10000000,3122.57000000,3339.47000000,3634.76137000,11754801.94691620,11837
1635724800000,2021-11-01 00:00:00,ETH/GBP,3123.73000000,3189.61000000,3028.12000000,3146.18000000,3862.62870000,12113629.72859000,9266
1635638400000,2021-10-31 00:00:00,ETH/GBP,3136.76000000,3187.21000000,3029.00000000,3121.00000000,2751.90820000,8543787.97402000,6930
1635552000000,2021-10-30 00:00:00,ETH/GBP,3188.30000000,3196.23000000,3067.64000000,3133.48000000,2325.57590000,7274948.65121200,6768
1635465600000,2021-10-29 00:00:00,ETH/GBP,3099.15000000,3217.53000000,3084.51000000,3184.27000000,6171.17129000,19474852.23276500,12971
1635379200000,2021-10-28 00:00:00,ETH/GBP,2838.22000000,3100.04000000,2765.00000000,3097.67000000,6961.61750000,20753300.95265300,13644
1635292800000,2021-10-27 00:00:00,ETH/GBP,2973.15000000,3094.45000000,2830.10000000,2836.11000000,6953.46230000,20348150.69332300,14719
1635206400000,2021-10-26 00:00:00,ETH/GBP,3018.24000000,3068.22000000,2940.00000000,2972.36000000,3996.70380000,11993489.69609000,9613
1635120000000,2021-10-25 00:00:00,ETH/GBP,2917.00000000,3022.49000000,2890.34000000,3018.25000000,5383.16270000,15948755.66569500,9836
1635033600000,2021-10-24 00:00:00,ETH/GBP,2965.78000000,2978.19000000,2824.30000000,2914.62000000,4696.38220000,13615196.70437300,9678
1634947200000,2021-10-23 00:00:00,ETH/GBP,2826.30000000,2968.93000000,2795.01000000,2965.76000000,1840.99210000,5327030.75893700,6102
1634860800000,2021-10-22 00:00:00,ETH/GBP,2870.87000000,2948.83000000,2765.51000000,2825.56000000,2887.15040000,8299285.89173700,9077
1634774400000,2021-10-21 00:00:00,ETH/GBP,2935.62000000,3090.02000000,2835.26000000,2870.87000000,6392.56896000,18847419.11382760,19317
1634688000000,2021-10-20 00:00:00,ETH/GBP,2777.61000000,2941.00000000,2735.56000000,2936.48000000,5263.95218000,15083862.36763850,14355
1634601600000,2021-10-19 00:00:00,ETH/GBP,2680.00000000,2778.48000000,2669.30000000,2771.77000000,2552.33070000,6946562.97080400,7230
1634515200000,2021-10-18 00:00:00,ETH/GBP,2758.20000000,2785.60000000,2625.01000000,2678.00000000,2998.08310000,8092716.11552000,8186
1634428800000,2021-10-17 00:00:00,ETH/GBP,2735.41000000,2799.24000000,2610.63000000,2755.37000000,3242.86430000,8846727.42903700,8472
1634342400000,2021-10-16 00:00:00,ETH/GBP,2757.30000000,2833.02000000,2718.02000000,2735.12000000,3310.71440000,9178590.32782600,8384
1634256000000,2021-10-15 00:00:00,ETH/GBP,2730.89000000,2781.53000000,2682.54000000,2757.29000000,2981.55080000,8150668.75915900,8789
1634169600000,2021-10-14 00:00:00,ETH/GBP,2618.94000000,2767.77000000,2602.71000000,2730.73000000,4429.43780000,11949953.02743600,10152
1634083200000,2021-10-13 00:00:00,ETH/GBP,2548.39000000,2621.90000000,2493.66000000,2617.36000000,2626.06020000,6707399.46309000,6743
1633996800000,2021-10-12 00:00:00,ETH/GBP,2581.30000000,2589.00000000,2487.38000000,2547.11000000,2647.69740000,6730073.53385600,6888
1633910400000,2021-10-11 00:00:00,ETH/GBP,2493.37000000,2630.65000000,2463.01000000,2583.34000000,3294.41520000,8488160.77976900,8032
1633824000000,2021-10-10 00:00:00,ETH/GBP,2585.92000000,2616.00000000,2487.35000000,2493.60000000,2762.26090000,7078200.72822700,6861
1633737600000,2021-10-09 00:00:00,ETH/GBP,2578.24000000,2624.00000000,2561.46000000,2585.92000000,1478.54150000,3836343.07819000,4880
1633651200000,2021-10-08 00:00:00,ETH/GBP,2595.21000000,2644.21000000,2551.16000000,2578.38000000,2734.59420000,7111138.47494900,7861
1633564800000,2021-10-07 00:00:00,ETH/GBP,2599.42000000,2634.76000000,2520.45000000,2597.03000000,3982.14480000,10303582.75927400,10372
1633478400000,2021-10-06 00:00:00,ETH/GBP,2578.27000000,2633.04000000,2425.00000000,2602.86000000,4396.06480000,11241362.30996800,12008
1633392000000,2021-10-05 00:00:00,ETH/GBP,2488.00000000,2601.00000000,2473.97000000,2579.22000000,3033.55720000,7679376.61615300,7642
1633305600000,2021-10-04 00:00:00,ETH/GBP,2519.20000000,2526.08000000,2405.61000000,2488.71000000,2815.38010000,6949971.26572300,7236
1633219200000,2021-10-03 00:00:00,ETH/GBP,2501.02000000,2574.99000000,2466.65000000,2521.03000000,1972.05070000,4971956.40506800,7472
1633132800000,2021-10-02 00:00:00,ETH/GBP,2446.78000000,2563.97000000,2408.82000000,2504.14000000,3085.29960000,7618985.71536500,7275
1633046400000,2021-10-01 00:00:00,ETH/GBP,2234.56000000,2460.83000000,2214.97000000,2446.00000000,3845.46970000,9113762.74967100,9210
1632960000000,2021-09-30 00:00:00,ETH/GBP,2139.64000000,2277.21000000,2130.98000000,2237.84000000,2699.61130000,6027118.86235600,6103
1632873600000,2021-09-29 00:00:00,ETH/GBP,2104.04000000,2210.60000000,2085.54000000,2142.96000000,2369.96920000,5110689.07796300,5961
1632787200000,2021-09-28 00:00:00,ETH/GBP,2163.79000000,2201.94000000,2092.00000000,2108.41000000,2378.13620000,5114570.32287200,6233
1632700800000,2021-09-27 00:00:00,ETH/GBP,2267.44000000,2346.87000000,2166.18000000,2167.27000000,3279.08050000,7441402.83109100,7774
1632614400000,2021-09-26 00:00:00,ETH/GBP,2170.67000000,2314.40000000,2040.12000000,2271.07000000,4395.43740000,9608946.95706000,9334
1632528000000,2021-09-25 00:00:00,ETH/GBP,2173.48000000,2204.17000000,2084.50000000,2169.75000000,4030.94940000,8700869.75115000,7145
1632441600000,2021-09-24 00:00:00,ETH/GBP,2328.93000000,2332.76000000,2025.00000000,2174.30000000,6214.67960000,13414013.01528600,15542
1632355200000,2021-09-23 00:00:00,ETH/GBP,2280.00000000,2343.52000000,2249.35000000,2328.35000000,4450.15220000,10240274.01352800,7850
1632268800000,2021-09-22 00:00:00,ETH/GBP,2040.12000000,2283.76000000,2022.03000000,2280.00000000,4649.48940000,10065080.93208100,9275
1632182400000,2021-09-21 00:00:00,ETH/GBP,2195.00000000,2292.29000000,1962.77000000,2036.25000000,7002.19251000,15019209.74017070,15385
1632096000000,2021-09-20 00:00:00,ETH/GBP,2440.00000000,2447.66000000,2149.77000000,2195.17000000,5556.14794000,12614300.64836900,12981
1632009600000,2021-09-19 00:00:00,ETH/GBP,2506.90000000,2525.99000000,2401.28000000,2432.55000000,2101.86540000,5178777.81899100,5250
1631923200000,2021-09-18 00:00:00,ETH/GBP,2481.37000000,2608.14000000,2459.49000000,2510.73000000,2565.20260000,6493033.68824200,5882
1631836800000,2021-09-17 00:00:00,ETH/GBP,2598.95000000,2616.08000000,2445.39000000,2479.93000000,3184.65660000,8051267.60914200,7040
1631750400000,2021-09-16 00:00:00,ETH/GBP,2639.69000000,2698.86000000,2540.01000000,2596.80000000,5259.96030000,13794114.81425400,13574
1631664000000,2021-09-15 00:00:00,ETH/GBP,2513.54000000,2639.69000000,2459.20000000,2637.43000000,3505.41610000,8877242.31361900,8348
1631577600000,2021-09-14 00:00:00,ETH/GBP,2407.23000000,2513.55000000,2399.80000000,2513.55000000,2777.57660000,6793953.59802600,6970
1631491200000,2021-09-13 00:00:00,ETH/GBP,2487.84000000,2507.06000000,2287.07000000,2414.00000000,5178.15640000,12333165.88533700,19688
1631404800000,2021-09-12 00:00:00,ETH/GBP,2390.46000000,2539.79000000,2370.65000000,2492.85000000,2876.07660000,7133984.97006100,7208
1631318400000,2021-09-11 00:00:00,ETH/GBP,2357.83000000,2452.58000000,2350.71000000,2396.38000000,3475.93560000,8354108.76342900,7346
1631232000000,2021-09-10 00:00:00,ETH/GBP,2549.05000000,2612.75000000,2310.02000000,2357.80000000,5009.08770000,12317437.02919800,10310
1631145600000,2021-09-09 00:00:00,ETH/GBP,2600.00000000,2649.74000000,2525.00000000,2548.67000000,4979.81550000,12934796.37756600,10161
1631059200000,2021-09-08 00:00:00,ETH/GBP,2549.11000000,2647.80000000,2382.64000000,2600.00000000,6394.32620000,16257698.15187200,12461
1630972800000,2021-09-07 00:00:00,ETH/GBP,2825.50000000,2840.67000000,2150.00000000,2540.79000000,10286.15208000,26863184.37434450,25170
1630886400000,2021-09-06 00:00:00,ETH/GBP,2836.56000000,2849.26000000,2600.00000000,2825.81000000,5066.31090000,14259164.33721800,11524
1630800000000,2021-09-05 00:00:00,ETH/GBP,2788.29000000,2854.44000000,2754.35000000,2836.86000000,4965.50260000,13973484.33080800,11686
1630713600000,2021-09-04 00:00:00,ETH/GBP,2824.80000000,2850.64000000,2753.04000000,2788.57000000,5490.94580000,15380803.05547200,11085
1630627200000,2021-09-03 00:00:00,ETH/GBP,2727.55000000,2893.81000000,2672.49000000,2825.46000000,7172.55105000,20172907.94923760,15861
