Created on 11-22-2020,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ZEC,Volume ETH
1596585600.0,2020-08-05,ZECETH,0.2175,0.2458,0.2175,0.2426,913.56,213.74
1596499200.0,2020-08-04,ZECETH,0.2127,0.2187,0.2093,0.2175,213.41,45.16
1596412800.0,2020-08-03,ZECETH,0.2262,0.2262,0.212,0.2127,177.48,37.96
1596326400.0,2020-08-02,ZECETH,0.2311,0.2334,0.2078,0.2262,681.83,149.52
1596240000.0,2020-08-01,ZECETH,0.2166,0.247,0.215,0.2311,827.83,194.15
1596153600.0,2020-07-31,ZECETH,0.211,0.2171,0.207,0.2166,351.59,73.99
1596067200.0,2020-07-30,ZECETH,0.2263,0.2263,0.21,0.211,569.91,122.24
1595980800.0,2020-07-29,ZECETH,0.223,0.2288,0.2229,0.2263,100.33,22.68
1595894400.0,2020-07-28,ZECETH,0.2186,0.2273,0.2186,0.223,65.42,14.75
1595808000.0,2020-07-27,ZECETH,0.2116,0.2246,0.2067,0.2186,170.07,37.12
1595721600.0,2020-07-26,ZECETH,0.2141,0.2165,0.2068,0.2116,54.56,11.47
1595635200.0,2020-07-25,ZECETH,0.2259,0.2263,0.2136,0.2141,204.7,44.91
1595548800.0,2020-07-24,ZECETH,0.2324,0.2331,0.2244,0.2259,36.94,8.371
1595462400.0,2020-07-23,ZECETH,0.2442,0.2442,0.2297,0.2324,100.44,23.51
1595376000.0,2020-07-22,ZECETH,0.2528,0.2609,0.2343,0.2442,391.02,96.36
1595289600.0,2020-07-21,ZECETH,0.2429,0.2557,0.2429,0.2528,227.4,57.38
1595203200.0,2020-07-20,ZECETH,0.2461,0.2461,0.2407,0.2429,23.53,5.682
1595116800.0,2020-07-19,ZECETH,0.2509,0.2509,0.2436,0.2461,344.92,85.38
1595030400.0,2020-07-18,ZECETH,0.2563,0.2563,0.2493,0.2509,10.37,2.601
1594944000.0,2020-07-17,ZECETH,0.252,0.2576,0.2498,0.2563,254.58,64.63
1594857600.0,2020-07-16,ZECETH,0.2566,0.257,0.2491,0.252,60.45,15.34
1594771200.0,2020-07-15,ZECETH,0.2587,0.262,0.2547,0.2566,25.52,6.588
1594684800.0,2020-07-14,ZECETH,0.2557,0.2626,0.2491,0.2587,83.67,21.61
1594598400.0,2020-07-13,ZECETH,0.2419,0.2618,0.2419,0.2557,323.62,82.75
1594512000.0,2020-07-12,ZECETH,0.2333,0.2566,0.2327,0.2419,303.59,75.81
1594425600.0,2020-07-11,ZECETH,0.233,0.2336,0.231,0.2333,30.72,7.135
1594339200.0,2020-07-10,ZECETH,0.2342,0.2342,0.2287,0.233,13.66,3.149
1594252800.0,2020-07-09,ZECETH,0.2361,0.2361,0.2316,0.2342,21.88,5.103
1594166400.0,2020-07-08,ZECETH,0.2289,0.241,0.2287,0.2361,350.99,83.1
1594080000.0,2020-07-07,ZECETH,0.2309,0.2327,0.2272,0.2289,17.94,4.124
1593993600.0,2020-07-06,ZECETH,0.2241,0.2316,0.2241,0.2309,37.01,8.44
1593907200.0,2020-07-05,ZECETH,0.2243,0.2262,0.2228,0.2241,2.406,0.5398
1593820800.0,2020-07-04,ZECETH,0.2263,0.2275,0.2243,0.2243,3.524,0.7957
1593734400.0,2020-07-03,ZECETH,0.2263,0.2274,0.2245,0.2263,22.75,5.148
1593648000.0,2020-07-02,ZECETH,0.224,0.2309,0.2239,0.2263,129.29,29.27
1593561600.0,2020-07-01,ZECETH,0.2288,0.231,0.2225,0.224,251.5,56.44
1593475200.0,2020-06-30,ZECETH,0.2291,0.2327,0.2278,0.2288,282.91,65.24
1593388800.0,2020-06-29,ZECETH,0.2304,0.2358,0.2285,0.2291,48.02,11.15
1593302400.0,2020-06-28,ZECETH,0.238,0.2386,0.23,0.2304,77.03,18.14
1593216000.0,2020-06-27,ZECETH,0.2412,0.2412,0.2343,0.238,102.84,24.42
1593129600.0,2020-06-26,ZECETH,0.2405,0.2426,0.2381,0.2412,101.48,24.46
1593043200.0,2020-06-25,ZECETH,0.2349,0.2416,0.2319,0.2405,44.95,10.63
1592956800.0,2020-06-24,ZECETH,0.2393,0.2431,0.2297,0.2349,435.02,103.14
1592870400.0,2020-06-23,ZECETH,0.2162,0.254,0.2162,0.2393,1592.61,383.02
1592784000.0,2020-06-22,ZECETH,0.2211,0.2246,0.2162,0.2162,5.633,1.248
1592697600.0,2020-06-21,ZECETH,0.2244,0.2262,0.2211,0.2211,101.74,22.78
1592611200.0,2020-06-20,ZECETH,0.2248,0.2248,0.2211,0.2244,39.1,8.733
1592524800.0,2020-06-19,ZECETH,0.2245,0.226,0.2232,0.2248,19.4,4.343
1592438400.0,2020-06-18,ZECETH,0.2261,0.2281,0.2245,0.2245,42.05,9.484
1592352000.0,2020-06-17,ZECETH,0.2242,0.2281,0.2242,0.2261,91.04,20.56
1592265600.0,2020-06-16,ZECETH,0.2296,0.2296,0.2239,0.2242,98.29,22.35
1592179200.0,2020-06-15,ZECETH,0.2201,0.2321,0.2172,0.2296,122.69,27.28
1592092800.0,2020-06-14,ZECETH,0.2221,0.2221,0.2166,0.2201,12.77,2.794
1592006400.0,2020-06-13,ZECETH,0.2169,0.2221,0.2169,0.2221,244.84,53.64
1591920000.0,2020-06-12,ZECETH,0.2147,0.219,0.2127,0.2169,45.14,9.843
1591833600.0,2020-06-11,ZECETH,0.224,0.224,0.213,0.2147,95.98,20.73
1591747200.0,2020-06-10,ZECETH,0.2118,0.2253,0.2118,0.224,114.13,25.4
1591660800.0,2020-06-09,ZECETH,0.2135,0.2186,0.2112,0.2118,41.04,8.857
1591574400.0,2020-06-08,ZECETH,0.2155,0.2155,0.213,0.2135,84.19,18.02
1591488000.0,2020-06-07,ZECETH,0.219,0.219,0.2155,0.2155,17.15,3.697
1591401600.0,2020-06-06,ZECETH,0.2196,0.2209,0.2171,0.219,5.289,1.153
1591315200.0,2020-06-05,ZECETH,0.2144,0.2206,0.2144,0.2196,36.02,7.853
1591228800.0,2020-06-04,ZECETH,0.2155,0.2187,0.2143,0.2144,4.124,0.8876
1591142400.0,2020-06-03,ZECETH,0.2173,0.2173,0.2144,0.2155,27.15,5.852
1591056000.0,2020-06-02,ZECETH,0.2185,0.2207,0.2164,0.2173,65.46,14.28
1590969600.0,2020-06-01,ZECETH,0.2219,0.223,0.2165,0.2185,45.51,9.942
1590883200.0,2020-05-31,ZECETH,0.2263,0.2311,0.2191,0.2219,71.53,16.13
1590796800.0,2020-05-30,ZECETH,0.212,0.2327,0.205,0.2263,148.61,31.77
1590710400.0,2020-05-29,ZECETH,0.216,0.2161,0.212,0.212,58.12,12.47
1590624000.0,2020-05-28,ZECETH,0.2223,0.2244,0.216,0.216,37.89,8.364
1590537600.0,2020-05-27,ZECETH,0.2229,0.2234,0.2207,0.2223,78.63,17.51
1590451200.0,2020-05-26,ZECETH,0.2229,0.2256,0.2224,0.2229,81.56,18.19
1590364800.0,2020-05-25,ZECETH,0.2241,0.226,0.2223,0.2229,86.62,19.31
1590278400.0,2020-05-24,ZECETH,0.2264,0.2275,0.2233,0.2241,27.73,6.235
1590192000.0,2020-05-23,ZECETH,0.2333,0.2333,0.2264,0.2264,65.79,14.96
1590105600.0,2020-05-22,ZECETH,0.2309,0.2377,0.2302,0.2333,179.72,41.99
1590019200.0,2020-05-21,ZECETH,0.2319,0.2319,0.2256,0.2309,140.85,32.37
1589932800.0,2020-05-20,ZECETH,0.229,0.235,0.2288,0.2319,65.02,15.1
1589846400.0,2020-05-19,ZECETH,0.2238,0.229,0.2223,0.229,30.48,6.814
1589760000.0,2020-05-18,ZECETH,0.2232,0.2368,0.2232,0.2238,130.31,30.04
1589673600.0,2020-05-17,ZECETH,0.2123,0.2277,0.2117,0.2232,121.41,27.16
1589587200.0,2020-05-16,ZECETH,0.2146,0.2156,0.2117,0.2123,163.99,34.82
1589500800.0,2020-05-15,ZECETH,0.2135,0.2147,0.2134,0.2146,81.08,17.34
1589414400.0,2020-05-14,ZECETH,0.2158,0.2171,0.2119,0.2135,303.88,65.13
1589328000.0,2020-05-13,ZECETH,0.2222,0.2225,0.2148,0.2158,79.19,17.22
1589241600.0,2020-05-12,ZECETH,0.2115,0.2251,0.2115,0.2222,228.27,50.11
1589155200.0,2020-05-11,ZECETH,0.2185,0.2185,0.2114,0.2115,137.46,29.66
1589068800.0,2020-05-10,ZECETH,0.2146,0.2241,0.2105,0.2185,363.22,78.03
1588982400.0,2020-05-09,ZECETH,0.2226,0.2226,0.2146,0.2146,266.53,57.51
1588896000.0,2020-05-08,ZECETH,0.21,0.2226,0.2081,0.2226,113.86,24.19
1588809600.0,2020-05-07,ZECETH,0.2133,0.2133,0.2069,0.21,511.66,108.03
1588723200.0,2020-05-06,ZECETH,0.2145,0.2145,0.2107,0.2133,69.52,14.85
1588636800.0,2020-05-05,ZECETH,0.2123,0.2154,0.2111,0.2145,51.62,11.06
1588550400.0,2020-05-04,ZECETH,0.2142,0.2155,0.2123,0.2123,27.89,5.972
1588464000.0,2020-05-03,ZECETH,0.2176,0.2176,0.2128,0.2142,407.05,87.47
1588377600.0,2020-05-02,ZECETH,0.2142,0.2176,0.214,0.2176,52.85,11.39
1588291200.0,2020-05-01,ZECETH,0.2158,0.2172,0.2136,0.2142,126.25,27.08
1588204800.0,2020-04-30,ZECETH,0.2173,0.2215,0.2128,0.2158,282.17,60.59
1588118400.0,2020-04-29,ZECETH,0.2241,0.2298,0.2159,0.2173,90.0,19.72
1588032000.0,2020-04-28,ZECETH,0.2256,0.226,0.2231,0.2241,165.02,37.16
1587945600.0,2020-04-27,ZECETH,0.2268,0.2268,0.222,0.2256,21.93,4.913
1587859200.0,2020-04-26,ZECETH,0.2315,0.2315,0.2253,0.2268,67.86,15.41
1587772800.0,2020-04-25,ZECETH,0.2347,0.2347,0.2276,0.2315,163.56,37.75
1587686400.0,2020-04-24,ZECETH,0.2397,0.2404,0.2347,0.2347,112.26,26.68
1587600000.0,2020-04-23,ZECETH,0.2504,0.2504,0.2394,0.2397,70.23,16.93
1587513600.0,2020-04-22,ZECETH,0.2466,0.2504,0.244,0.2504,88.17,21.73
1587427200.0,2020-04-21,ZECETH,0.2464,0.2497,0.2421,0.2466,105.5,26.17
1587340800.0,2020-04-20,ZECETH,0.2576,0.2657,0.2448,0.2464,222.59,56.64
1587254400.0,2020-04-19,ZECETH,0.2243,0.2606,0.2243,0.2576,299.75,74.96
1587168000.0,2020-04-18,ZECETH,0.2365,0.2386,0.2243,0.2243,52.15,12.26
1587081600.0,2020-04-17,ZECETH,0.225,0.2381,0.2237,0.2365,61.36,14.2
1586995200.0,2020-04-16,ZECETH,0.2302,0.2424,0.2208,0.225,205.32,47.1
1586908800.0,2020-04-15,ZECETH,0.2225,0.2302,0.2219,0.2302,30.17,6.839
1586822400.0,2020-04-14,ZECETH,0.2283,0.2296,0.222,0.2225,66.74,15.15
1586736000.0,2020-04-13,ZECETH,0.229,0.2317,0.2283,0.2283,2.854,0.6573
1586649600.0,2020-04-12,ZECETH,0.2289,0.2323,0.2278,0.229,126.71,28.99
1586563200.0,2020-04-11,ZECETH,0.2334,0.2334,0.2287,0.2289,218.03,50.0
1586476800.0,2020-04-10,ZECETH,0.2416,0.2416,0.2252,0.2334,126.15,28.98
1586390400.0,2020-04-09,ZECETH,0.2197,0.2467,0.2197,0.2416,122.67,29.27
1586304000.0,2020-04-08,ZECETH,0.2192,0.2232,0.2192,0.2197,2.368,0.5259
1586217600.0,2020-04-07,ZECETH,0.22,0.2231,0.2143,0.2192,46.33,9.987
1586131200.0,2020-04-06,ZECETH,0.2257,0.2477,0.22,0.22,505.63,118.93
1586044800.0,2020-04-05,ZECETH,0.2308,0.2323,0.2257,0.2257,51.35,11.78
1585958400.0,2020-04-04,ZECETH,0.2306,0.2311,0.2278,0.2308,67.99,15.63
1585872000.0,2020-04-03,ZECETH,0.2294,0.2345,0.2271,0.2306,147.22,33.98
1585785600.0,2020-04-02,ZECETH,0.2312,0.2317,0.227,0.2294,79.95,18.35
1585699200.0,2020-04-01,ZECETH,0.2332,0.2332,0.2312,0.2312,30.54,7.08
1585612800.0,2020-03-31,ZECETH,0.2335,0.2356,0.2301,0.2332,148.44,34.55
1585526400.0,2020-03-30,ZECETH,0.2273,0.2354,0.2273,0.2335,241.99,56.41
1585440000.0,2020-03-29,ZECETH,0.231,0.2313,0.2273,0.2273,185.54,42.59
1585353600.0,2020-03-28,ZECETH,0.2377,0.2377,0.231,0.231,277.74,64.81
1585267200.0,2020-03-27,ZECETH,0.2335,0.2416,0.2335,0.2377,41.34,9.858
1585180800.0,2020-03-26,ZECETH,0.2349,0.2374,0.232,0.2335,60.58,14.11
1585094400.0,2020-03-25,ZECETH,0.2365,0.2365,0.232,0.2349,2.375,0.5521
1585008000.0,2020-03-24,ZECETH,0.236,0.239,0.232,0.2365,63.5,14.91
1584921600.0,2020-03-23,ZECETH,0.2431,0.2438,0.236,0.236,52.86,12.77
1584835200.0,2020-03-22,ZECETH,0.248,0.2597,0.2389,0.2431,125.36,30.89
1584748800.0,2020-03-21,ZECETH,0.2472,0.2495,0.2472,0.2495,3.731,0.9308
1584662400.0,2020-03-20,ZECETH,0.2367,0.2607,0.2264,0.2472,933.03,224.51
1584576000.0,2020-03-19,ZECETH,0.254,0.254,0.2322,0.2343,359.5,86.65
1584489600.0,2020-03-18,ZECETH,0.218,0.2521,0.2144,0.2521,561.04,132.52
1584403200.0,2020-03-17,ZECETH,0.2227,0.2227,0.2186,0.2186,0.1637,0.03603
1584316800.0,2020-03-16,ZECETH,0.2079,0.225,0.2046,0.2227,314.4,68.94
1584230400.0,2020-03-15,ZECETH,0.204,0.2105,0.2014,0.2079,74.95,15.52
1584144000.0,2020-03-14,ZECETH,0.214,0.214,0.2015,0.2015,96.42,19.82
1584057600.0,2020-03-13,ZECETH,0.2212,0.2236,0.1909,0.214,971.58,200.5
1583971200.0,2020-03-12,ZECETH,0.2068,0.2409,0.18,0.2345,1393.66,290.33
1583884800.0,2020-03-11,ZECETH,0.2057,0.2057,0.2057,0.2057,0.0,0.0
1583798400.0,2020-03-10,ZECETH,0.2089,0.2089,0.2057,0.2057,0.1153,0.02372
1583712000.0,2020-03-09,ZECETH,0.2157,0.2164,0.2019,0.2089,84.38,17.44
1583625600.0,2020-03-08,ZECETH,0.2128,0.2143,0.2128,0.2143,0.1047,0.02244
1583539200.0,2020-03-07,ZECETH,0.218,0.2194,0.21,0.2128,114.43,24.28
1583452800.0,2020-03-06,ZECETH,0.2271,0.2271,0.2271,0.2271,0.0,0.0
1583366400.0,2020-03-05,ZECETH,0.2271,0.2271,0.2271,0.2271,0.0,0.0
1583280000.0,2020-03-04,ZECETH,0.2271,0.2271,0.2271,0.2271,0.0,0.0
1583193600.0,2020-03-03,ZECETH,0.2271,0.2271,0.2271,0.2271,0.0,0.0
1583107200.0,2020-03-02,ZECETH,0.2251,0.2272,0.2237,0.2271,63.71,14.34
1583020800.0,2020-03-01,ZECETH,0.2277,0.2277,0.2277,0.2277,0.0,0.0
1582934400.0,2020-02-29,ZECETH,0.2277,0.2277,0.2277,0.2277,0.0,0.0
1582848000.0,2020-02-28,ZECETH,0.2277,0.2277,0.2277,0.2277,0.0,0.0
1582761600.0,2020-02-27,ZECETH,0.2294,0.2294,0.2277,0.2277,9.07,2.065
1582675200.0,2020-02-26,ZECETH,0.2301,0.2301,0.22,0.2294,29.57,6.633
1582588800.0,2020-02-25,ZECETH,0.2307,0.2307,0.2307,0.2307,0.0,0.0
1582502400.0,2020-02-24,ZECETH,0.2307,0.2307,0.2307,0.2307,0.1651,0.03809
1582416000.0,2020-02-23,ZECETH,0.2342,0.2357,0.2307,0.2307,123.57,28.83
1582329600.0,2020-02-22,ZECETH,0.2431,0.2431,0.2431,0.2431,0.0,0.0
1582243200.0,2020-02-21,ZECETH,0.2431,0.2431,0.2431,0.2431,0.0,0.0
1582156800.0,2020-02-20,ZECETH,0.2442,0.2442,0.2431,0.2431,0.0922,0.02241
1582070400.0,2020-02-19,ZECETH,0.2354,0.2453,0.2297,0.2442,414.67,99.3
1581984000.0,2020-02-18,ZECETH,0.2441,0.2441,0.2441,0.2441,0.0,0.0
1581897600.0,2020-02-17,ZECETH,0.2308,0.2506,0.226,0.2441,542.12,126.96
1581811200.0,2020-02-16,ZECETH,0.2428,0.2486,0.2259,0.2308,298.72,70.24
1581724800.0,2020-02-15,ZECETH,0.2555,0.2555,0.252,0.252,0.2529,0.06402
1581638400.0,2020-02-14,ZECETH,0.2692,0.2699,0.2547,0.2555,932.67,241.46
1581552000.0,2020-02-13,ZECETH,0.2796,0.2796,0.273,0.273,0.07941,0.02168
1581465600.0,2020-02-12,ZECETH,0.3069,0.3069,0.27,0.2796,280.35,80.64
1581379200.0,2020-02-11,ZECETH,0.3121,0.3121,0.3121,0.3121,0.0,0.0
1581292800.0,2020-02-10,ZECETH,0.3121,0.3121,0.3121,0.3121,0.0,0.0
1581206400.0,2020-02-09,ZECETH,0.3158,0.3176,0.3082,0.3121,100.79,31.65
1581120000.0,2020-02-08,ZECETH,0.3262,0.3262,0.3262,0.3262,0.0,0.0
1581033600.0,2020-02-07,ZECETH,0.3262,0.3262,0.3262,0.3262,0.0,0.0
1580947200.0,2020-02-06,ZECETH,0.3452,0.3481,0.3228,0.3262,57.25,19.45
1580860800.0,2020-02-05,ZECETH,0.349,0.349,0.349,0.349,0.0,0.0
1580774400.0,2020-02-04,ZECETH,0.349,0.349,0.349,0.349,0.0,0.0
