https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TIME,Volume USDT
1661904000,2022-08-31 00:00:00,TIME/USDT,56.485,70.288,56.484,59.016,1688.5808,104851.3924835
1661817600,2022-08-30 00:00:00,TIME/USDT,59.405,60.167,56,56.485,982.6184,56969.4038223
1661731200,2022-08-29 00:00:00,TIME/USDT,57.191,65.95,54.843,59.407,5109.6119,302318.6384345
1661644800,2022-08-28 00:00:00,TIME/USDT,52.677,77.9,51.543,57.191,3342.26654603,217022.18187523162
1661558400,2022-08-27 00:00:00,TIME/USDT,55.054,56.457,52.223,52.313,494.486,26480.2513482
1661472000,2022-08-26 00:00:00,TIME/USDT,60.8,61.184,55.074,55.074,564.5499,33127.0549506
1661385600,2022-08-25 00:00:00,TIME/USDT,61,64.129,58.92,60.801,557.7763,34090.4959724
1661299200,2022-08-24 00:00:00,TIME/USDT,59.515,62.425,58.503,61.032,530.8712,32153.1366621
1661212800,2022-08-23 00:00:00,TIME/USDT,60.88,61.106,59,59.207,406.221,24406.7062291
1661126400,2022-08-22 00:00:00,TIME/USDT,61.727,62.622,58.088,61.106,768.9183,45968.9619898
1661040000,2022-08-21 00:00:00,TIME/USDT,58.863,65,58.278,61.76,869.9292,53400.3754848
1660953600,2022-08-20 00:00:00,TIME/USDT,61.056,62.485,57.164,59.157,696.3685,41329.0184729
1660867200,2022-08-19 00:00:00,TIME/USDT,66.615,67.149,57.998,60.868,1905.6751,117135.1242383
1660780800,2022-08-18 00:00:00,TIME/USDT,68.883,77.199,63.379,66.804,2423.9568,166325.7716353
1660694400,2022-08-17 00:00:00,TIME/USDT,68.883,84,61.425,69.151,3338.44481861,237362.84121809861
1660608000,2022-08-16 00:00:00,TIME/USDT,70.912,71.791,68.008,68.8,206.0012,14349.1172411
1660521600,2022-08-15 00:00:00,TIME/USDT,70.088,73,69.498,70.907,526.6095,37401.579241
1660435200,2022-08-14 00:00:00,TIME/USDT,73.419,73.953,69.597,70.088,433.5557,30928.0390699
1660348800,2022-08-13 00:00:00,TIME/USDT,75.31,75.839,72.66,73.376,419.1817,31071.9031399
1660262400,2022-08-12 00:00:00,TIME/USDT,72.662,75.766,70.562,75.12,570.0105,41431.6592552
1660176000,2022-08-11 00:00:00,TIME/USDT,74.762,75.5,71.109,72.385,983.8722,71958.4081193
1660089600,2022-08-10 00:00:00,TIME/USDT,72.528,77.5,71.004,74.762,884.6037,65265.320809
1660003200,2022-08-09 00:00:00,TIME/USDT,76.646,76.802,70.696,72.528,1302.575,95474.1090861
1659916800,2022-08-08 00:00:00,TIME/USDT,75.398,77.487,74.722,76.644,1099.7604,83539.6468975
1659830400,2022-08-07 00:00:00,TIME/USDT,78.569,78.797,75,75.24,1756.4656,136295.432138
1659744000,2022-08-06 00:00:00,TIME/USDT,80.601,80.999,77,78.586,2116.5101,167900.5159964
1659657600,2022-08-05 00:00:00,TIME/USDT,77.162,83,75.456,80.7,3953.5987,310622.8432382
1659571200,2022-08-04 00:00:00,TIME/USDT,77.153,82,75,77.163,3343.748,260300.6225963
1659484800,2022-08-03 00:00:00,TIME/USDT,76.632,85,73.481,77.153,4968.526,379316.2172353
1659398400,2022-08-02 00:00:00,TIME/USDT,76.424,81.976,70.011,76.632,4917.194,364884.7491638
1659312000,2022-08-01 00:00:00,TIME/USDT,80.79,81.985,75,76.426,2201.12559835,169672.6633396723
1659225600,2022-07-31 00:00:00,TIME/USDT,76.012,97,73.475,81,5711.1677,461157.9101257
1659139200,2022-07-30 00:00:00,TIME/USDT,70.382,98,68.971,76.012,5747.8529,459090.1292299
1659052800,2022-07-29 00:00:00,TIME/USDT,71.845,73.993,68.36,70.206,1130.3177,79854.0099023
1658966400,2022-07-28 00:00:00,TIME/USDT,71.699,84,66.011,71.844,4582.1568,330597.7551026
1658880000,2022-07-27 00:00:00,TIME/USDT,81.924,105,69.01,71.7,8881.7455,712095.488156
1658793600,2022-07-26 00:00:00,TIME/USDT,61,106,54.395,82,10532.74763677,858153.46681162113
1658707200,2022-07-25 00:00:00,TIME/USDT,63.519,69.012,58.855,61,1677.6703,106888.85629
1658620800,2022-07-24 00:00:00,TIME/USDT,70.948,71.297,61,63.52,496.85,33237.550038
1658534400,2022-07-23 00:00:00,TIME/USDT,73.552,75.475,64.961,71.125,1327.5128,92929.668917
1658448000,2022-07-22 00:00:00,TIME/USDT,80.24,82.117,73,73.552,736.5089,57308.6768988
1658361600,2022-07-21 00:00:00,TIME/USDT,78.235,87,75.75,80.24,1092.5394,88589.960692
1658275200,2022-07-20 00:00:00,TIME/USDT,89.493,94.329,76.645,78.277,3311.29027113,289071.41077001849
1658188800,2022-07-19 00:00:00,TIME/USDT,92.1,104,87.405,89.493,3785.67883375,358390.96776972612
1658102400,2022-07-18 00:00:00,TIME/USDT,124.677,131.06,83.4,92.718,13468.92085915,1456527.41247471477
1658016000,2022-07-17 00:00:00,TIME/USDT,47.307,149.5,46.171,124.029,37354.40956679,4029377.214465547
1657929600,2022-07-16 00:00:00,TIME/USDT,44.154,48,43.471,47.307,1927.11229385,87385.99177692687
1657843200,2022-07-15 00:00:00,TIME/USDT,45.058,45.699,43.75,43.95,1702.25933407,76722.7600265317
1657756800,2022-07-14 00:00:00,TIME/USDT,42.665,45.698,40.661,45.018,3622.53093021,158121.97146315167
1657670400,2022-07-13 00:00:00,TIME/USDT,41.655,42.965,41,42.431,169.84269549,7178.57821491402
1657584000,2022-07-12 00:00:00,TIME/USDT,42.193,44.632,41.501,41.705,348.67872466,14908.88407146811
1657497600,2022-07-11 00:00:00,TIME/USDT,44.091,46.364,42.101,42.193,440.04171195,19164.66483612372
1657411200,2022-07-10 00:00:00,TIME/USDT,45.999,45.999,44,44.316,243.30181396,10911.35224206364
1657324800,2022-07-09 00:00:00,TIME/USDT,47.001,52.679,44.598,45.731,505.79303556,23806.09635306875
1657238400,2022-07-08 00:00:00,TIME/USDT,44.688,50,44.001,47.001,945.64411389,43407.00401980285
1657152000,2022-07-07 00:00:00,TIME/USDT,44.496,45.796,43.294,44.845,2194.65576574,97315.35554585324
1657065600,2022-07-06 00:00:00,TIME/USDT,46.821,47.438,43.003,44.616,3899.95892458,172929.93615297137
1656979200,2022-07-05 00:00:00,TIME/USDT,39.591,50,37.503,46.821,1881.20874025,80570.77746668571
1656892800,2022-07-04 00:00:00,TIME/USDT,37.516,40.358,37.031,39.591,616.04777637,24023.06656323971
1656806400,2022-07-03 00:00:00,TIME/USDT,41.496,41.861,35.5,37.516,932.86889259,35551.35033520266
1656720000,2022-07-02 00:00:00,TIME/USDT,43.834,51.55,40.74,41.496,3078.57913048,136737.60673131713
1656633600,2022-07-01 00:00:00,TIME/USDT,26.935,57.7,26.573,43.707,22058.2919294,1010121.03869654681
1656547200,2022-06-30 00:00:00,TIME/USDT,27.783,27.904,25.755,26.935,763.31177566,20314.72004077959
1656460800,2022-06-29 00:00:00,TIME/USDT,27.466,28.267,26.452,27.628,688.19855564,18720.07247073808
1656374400,2022-06-28 00:00:00,TIME/USDT,28.625,30,27.074,27.435,780.53511123,22359.32020311676
1656288000,2022-06-27 00:00:00,TIME/USDT,28.691,29.493,27.998,28.625,1655.06664926,47714.06999640608
1656201600,2022-06-26 00:00:00,TIME/USDT,29.561,29.875,28.466,28.602,3049.85633372,89354.92134667759
1656115200,2022-06-25 00:00:00,TIME/USDT,30.014,30.372,28.625,29.571,3542.11194978,104469.68008985503
1656028800,2022-06-24 00:00:00,TIME/USDT,30.212,33.8,29.206,29.99,5839.26578185,176223.22320009728
1655942400,2022-06-23 00:00:00,TIME/USDT,29.189,32.16,25.3,30.2,20163.9359157,574228.7707024264
1655856000,2022-06-22 00:00:00,TIME/USDT,21.472,38,20.371,29.277,28417.96554775,814371.58593326106
1655769600,2022-06-21 00:00:00,TIME/USDT,20.663,23.55,20.116,21.634,3137.33947803,67428.39416372648
1655683200,2022-06-20 00:00:00,TIME/USDT,20.595,21.805,19.314,20.664,1419.62605567,29093.77177445482
1655596800,2022-06-19 00:00:00,TIME/USDT,18.155,22.159,17.268,20.555,903.93579839,17682.96367719565
1655510400,2022-06-18 00:00:00,TIME/USDT,20.056,21,16.268,18.155,1335.60081517,25232.50877749842
1655424000,2022-06-17 00:00:00,TIME/USDT,19.711,21.018,18.8,20.04,952.7399384,18993.40120051815
1655337600,2022-06-16 00:00:00,TIME/USDT,21.324,23.187,19.313,19.711,2081.27659946,43394.50716307755
1655251200,2022-06-15 00:00:00,TIME/USDT,21.684,24.539,18.872,21.31,9264.89890529,193098.1044538164
1655164800,2022-06-14 00:00:00,TIME/USDT,21.199,22.191,19.687,21.878,12305.69208044,258183.47419594053
1655078400,2022-06-13 00:00:00,TIME/USDT,25.258,25.366,20.311,21.235,17352.18456283,398305.17410059706
1654992000,2022-06-12 00:00:00,TIME/USDT,26.582,26.787,25,25.18,3608.40156285,92818.82132381518
1654905600,2022-06-11 00:00:00,TIME/USDT,28.423,28.701,25.353,26.557,4274.30467267,115915.09256452313
1654819200,2022-06-10 00:00:00,TIME/USDT,29.834,29.834,27.88,28.418,2986.27697786,86985.97082703385
1654732800,2022-06-09 00:00:00,TIME/USDT,30.113,31.453,29.06,29.772,1689.51264636,50951.93219583514
1654646400,2022-06-08 00:00:00,TIME/USDT,32.114,33.127,29.677,30.087,6854.21917862,215701.51131890557
1654560000,2022-06-07 00:00:00,TIME/USDT,29.74,49,27.397,32.11,13086.02926422,433785.5485192022
1654473600,2022-06-06 00:00:00,TIME/USDT,28.704,30.618,28.681,29.749,2657.46605898,79091.96067653471
1654387200,2022-06-05 00:00:00,TIME/USDT,28.945,29.099,28.573,28.802,1114.15465726,32116.01794094205
1654300800,2022-06-04 00:00:00,TIME/USDT,29.39,29.831,26.629,28.868,2159.77980928,61493.99728045327
1654214400,2022-06-03 00:00:00,TIME/USDT,29.877,30.1,28.747,29.359,2424.30585004,71542.9808157611
1654128000,2022-06-02 00:00:00,TIME/USDT,29.509,32.504,29.083,29.92,3119.21720674,92690.96370354465
1654041600,2022-06-01 00:00:00,TIME/USDT,31.88,31.959,29.04,29.448,1831.51181782,55625.49840439339
1653955200,2022-05-31 00:00:00,TIME/USDT,32.231,35.118,31.422,31.757,306.32232255,10005.88208705918
1653868800,2022-05-30 00:00:00,TIME/USDT,28.2,33,27.069,32.231,772.80986285,23101.02623677488
1653782400,2022-05-29 00:00:00,TIME/USDT,29.626,29.629,27.824,28.004,301.40657245,8526.88711059481
1653696000,2022-05-28 00:00:00,TIME/USDT,29.425,29.798,28.248,29.634,70.94826422,2051.62053652785
1653609600,2022-05-27 00:00:00,TIME/USDT,30.28,31.555,29.129,29.426,325.55242045,9816.75707305863
1653523200,2022-05-26 00:00:00,TIME/USDT,31.88,35.08,29,30.28,436.1251488,13705.26852452402
1653436800,2022-05-25 00:00:00,TIME/USDT,34.706,34.706,31.353,31.633,291.82200052,9468.71875498504
1653350400,2022-05-24 00:00:00,TIME/USDT,31.165,35.25,30.482,34.698,411.69304804,13783.72651450093
1653264000,2022-05-23 00:00:00,TIME/USDT,31.614,32,30.828,31.221,184.405856,5808.78731023156
1653177600,2022-05-22 00:00:00,TIME/USDT,31.632,32,30.13,31.9,218.6822962,6834.25931175567
1653091200,2022-05-21 00:00:00,TIME/USDT,31.416,33.175,29.934,31.933,418.83894774,13353.91004084895
1653004800,2022-05-20 00:00:00,TIME/USDT,33.002,42.108,29.085,31.724,1525.17146474,51029.10481952475
1652918400,2022-05-19 00:00:00,TIME/USDT,30.547,35.6,30.403,33.286,153.10717932,4975.72656739892
1652832000,2022-05-18 00:00:00,TIME/USDT,32.767,33.428,30.345,30.547,521.34935007,16816.73635504929
1652745600,2022-05-17 00:00:00,TIME/USDT,31.151,33.427,30.657,32.766,264.62251306,8571.00405367075
1652659200,2022-05-16 00:00:00,TIME/USDT,33.412,34.583,30,31.142,1547.06775129,49006.91133353707
1652572800,2022-05-15 00:00:00,TIME/USDT,30.969,36.807,29.741,33.772,716.56784571,22912.64856672242
1652486400,2022-05-14 00:00:00,TIME/USDT,32.132,33.725,29.275,30.8,572.72773908,18006.26686729463
1652400000,2022-05-13 00:00:00,TIME/USDT,33.581,36.72,31.86,32.147,937.27079937,32396.95065754554
1652313600,2022-05-12 00:00:00,TIME/USDT,37.007,37.83,31.106,33.575,1998.9802903,70039.41267475252
1652227200,2022-05-11 00:00:00,TIME/USDT,40.774,42.175,35.278,37.006,4283.06132278,168469.75220734955
1652140800,2022-05-10 00:00:00,TIME/USDT,40.343,49.364,39.5,40.695,3698.50787227,154299.84743439526
1652054400,2022-05-09 00:00:00,TIME/USDT,44.804,44.813,36.317,40.03,3215.46879903,132615.13114066088
1651968000,2022-05-08 00:00:00,TIME/USDT,49.752,49.768,44.5,44.61,3172.51212886,148536.88440691768
1651881600,2022-05-07 00:00:00,TIME/USDT,51.39,52.394,48.929,49.783,1046.09705921,52957.60863858368
1651795200,2022-05-06 00:00:00,TIME/USDT,52.584,52.677,50.7,51.512,2320.58134168,120353.56309552804
1651708800,2022-05-05 00:00:00,TIME/USDT,53.887,56.783,51.638,52.637,1514.56099395,80479.44942860402
1651622400,2022-05-04 00:00:00,TIME/USDT,52.772,54.373,52.259,53.901,1446.82806031,77250.30722247951
1651536000,2022-05-03 00:00:00,TIME/USDT,54.66,54.672,52.223,52.772,1388.83989172,74469.61482231296
1651449600,2022-05-02 00:00:00,TIME/USDT,55.042,55.839,53.679,54.629,912.1441578,49791.05649631938
1651363200,2022-05-01 00:00:00,TIME/USDT,51.134,56.04,49.365,55.249,447.1160867,23952.68266593874
1651276800,2022-04-30 00:00:00,TIME/USDT,53.399,54.991,47.888,51.13,1360.17700612,71013.50708806875
1651190400,2022-04-29 00:00:00,TIME/USDT,58.089,58.089,52.103,53.276,700.06052315,37998.58718692126
1651104000,2022-04-28 00:00:00,TIME/USDT,56.196,63,55.922,58.19,771.29721595,44176.81105392768
1651017600,2022-04-27 00:00:00,TIME/USDT,54.674,57.497,54.053,56.175,1648.12599996,91676.64810831612
1650931200,2022-04-26 00:00:00,TIME/USDT,57.435,63.344,53.906,54.538,2107.41963258,118851.64057507256
1650844800,2022-04-25 00:00:00,TIME/USDT,55.758,57.573,53.99,57.441,2501.56937978,139256.26988228949
1650758400,2022-04-24 00:00:00,TIME/USDT,56.1,57.636,55.458,55.757,867.37696034,48564.87268223526
1650672000,2022-04-23 00:00:00,TIME/USDT,57.387,58.399,55.503,56.131,1306.1057571,74019.59977306711
1650585600,2022-04-22 00:00:00,TIME/USDT,58.441,60.176,56.758,57.381,1661.13806442,96477.15201215539
1650499200,2022-04-21 00:00:00,TIME/USDT,62.008,62.524,57.231,58.502,3453.79526789,210524.62021980441
1650412800,2022-04-20 00:00:00,TIME/USDT,64.648,64.999,61.859,61.95,3318.0113435,210708.70320134796
1650326400,2022-04-19 00:00:00,TIME/USDT,65.405,66.301,63.976,64.721,3517.24246137,229540.74778824837
1650240000,2022-04-18 00:00:00,TIME/USDT,66.655,67.182,63.513,65.39,3189.51322184,207473.86897174841
1650153600,2022-04-17 00:00:00,TIME/USDT,71.445,71.529,66.009,66.622,2603.45256684,181130.41176478948
1650067200,2022-04-16 00:00:00,TIME/USDT,71.953,73.651,70.272,71.39,2530.67002519,181221.38880305802
1649980800,2022-04-15 00:00:00,TIME/USDT,64.617,81.397,64.578,71.911,4569.9575115,338699.87566883562
1649894400,2022-04-14 00:00:00,TIME/USDT,62.835,66.092,60.724,64.663,1666.94712111,106094.29499295037
1649808000,2022-04-13 00:00:00,TIME/USDT,62.402,80.801,60.877,62.661,8676.34398445,592444.00884962698
1649721600,2022-04-12 00:00:00,TIME/USDT,51.444,65,50.229,62.401,7829.26475094,432630.37334989874
1649635200,2022-04-11 00:00:00,TIME/USDT,54.616,58.626,50.76,51.444,6808.48838549,359679.7326204071
1649548800,2022-04-10 00:00:00,TIME/USDT,57.645,57.72,54.456,54.598,3898.84470965,217249.17733735328
1649462400,2022-04-09 00:00:00,TIME/USDT,57.989,63.467,56.512,57.722,5124.46109716,297593.11285921878
1649376000,2022-04-08 00:00:00,TIME/USDT,63.798,65.152,57.807,57.966,6173.34484779,381865.06484862518
1649289600,2022-04-07 00:00:00,TIME/USDT,63.49,65,62.765,63.849,5507.09375176,351486.55790229227
1649203200,2022-04-06 00:00:00,TIME/USDT,74.025,74.272,62.999,63.528,6618.89129783,462787.82182435787
1649116800,2022-04-05 00:00:00,TIME/USDT,77.319,77.752,73.928,74.096,4093.83731301,311188.23612493158
1649030400,2022-04-04 00:00:00,TIME/USDT,79.751,79.751,75.959,77.366,5281.05630701,411467.9342258844
1648944000,2022-04-03 00:00:00,TIME/USDT,79.926,81.166,79,79.756,5024.24091339,401402.72653846242
1648857600,2022-04-02 00:00:00,TIME/USDT,77.831,85.117,77.481,79.941,7517.07020346,599060.26563650871
1648771200,2022-04-01 00:00:00,TIME/USDT,77.521,78.5,75.836,77.844,5263.22651529,406564.65887656072
1648684800,2022-03-31 00:00:00,TIME/USDT,79.483,80.662,77.064,77.541,5841.90619446,462684.86251978798
1648598400,2022-03-30 00:00:00,TIME/USDT,78.12,82,77.099,79.57,4651.42995911,371255.86759936756
1648512000,2022-03-29 00:00:00,TIME/USDT,80.864,82.399,77.864,78.221,747.17540999,60017.96391560595
1648425600,2022-03-28 00:00:00,TIME/USDT,83.452,85.531,78,80.864,1131.83187908,93762.96376395385
1648339200,2022-03-27 00:00:00,TIME/USDT,82.503,89.146,75.1,83.507,943.21793691,77843.9686415188
1648252800,2022-03-26 00:00:00,TIME/USDT,80.739,95.054,80.738,82.503,929.0259319,80404.50830240066
1648166400,2022-03-25 00:00:00,TIME/USDT,79.345,90,78.6,80.739,1604.89348603,132999.94665329813
1648080000,2022-03-24 00:00:00,TIME/USDT,87.994,87.994,78.999,79.977,1068.19927174,88165.20253014241
1647993600,2022-03-23 00:00:00,TIME/USDT,87.423,90,85.038,87.425,843.49633099,73928.20739800991
1647907200,2022-03-22 00:00:00,TIME/USDT,81.116,99,78.601,87.423,2819.3684461,242598.07759132324
1647820800,2022-03-21 00:00:00,TIME/USDT,93.397,93.397,77.1,81.539,2771.462595,237163.52061873922
1647734400,2022-03-20 00:00:00,TIME/USDT,105.097,105.139,89.951,93.397,1648.43331161,157373.47782000974
1647648000,2022-03-19 00:00:00,TIME/USDT,107.882,116.455,98.023,105.844,2354.18162773,245523.50739317859
1647561600,2022-03-18 00:00:00,TIME/USDT,111.845,117,107.661,107.882,565.6345563,63194.32412830469
1647475200,2022-03-17 00:00:00,TIME/USDT,116.04,117.886,111,112.386,381.08880543,43600.8645313533
1647388800,2022-03-16 00:00:00,TIME/USDT,120.786,124.209,112.8,116.254,574.2094349,67533.46045740498
1647302400,2022-03-15 00:00:00,TIME/USDT,124.176,125.001,110.002,120.001,970.80950312,113978.50109222594
1647216000,2022-03-14 00:00:00,TIME/USDT,128.634,131.239,120.224,124.176,224.49740725,28435.53245724702
1647129600,2022-03-13 00:00:00,TIME/USDT,135.868,138.95,128.635,128.679,278.63879903,37145.96805301839
1647043200,2022-03-12 00:00:00,TIME/USDT,140.518,141.551,135.317,135.984,174.22884501,24127.36235966524
1646956800,2022-03-11 00:00:00,TIME/USDT,142.667,143.882,139.871,140.518,195.13007327,27732.58111685708
1646870400,2022-03-10 00:00:00,TIME/USDT,148.383,149.075,141.084,142.784,551.76493957,80361.69039959696
1646784000,2022-03-09 00:00:00,TIME/USDT,138.276,150.283,121.52,148.383,2420.4900361,342337.32476282149
1646697600,2022-03-08 00:00:00,TIME/USDT,133.26,150.057,124.164,137.389,1549.31716133,219372.59968442726
1646611200,2022-03-07 00:00:00,TIME/USDT,143.601,147.86,124.129,132.34,819.09872493,112745.75748928851
1646524800,2022-03-06 00:00:00,TIME/USDT,148.854,150.279,139.26,143.6,305.35306068,44415.01569312794
1646438400,2022-03-05 00:00:00,TIME/USDT,150.003,154.848,146,148.854,481.71291754,72191.27330901693
1646352000,2022-03-04 00:00:00,TIME/USDT,155,156,145.15,150.018,843.97650907,126724.11676840144
1646265600,2022-03-03 00:00:00,TIME/USDT,161.727,162.312,153.747,155.593,275.71998015,43620.50795471447
1646179200,2022-03-02 00:00:00,TIME/USDT,165.253,167,161.549,161.727,248.88079911,40876.11595640797
1646092800,2022-03-01 00:00:00,TIME/USDT,161.723,174,159.1,165.253,991.20019447,165588.44793241285
1646006400,2022-02-28 00:00:00,TIME/USDT,151.778,171.066,150.724,161.678,704.60870339,112914.31992428107
1645920000,2022-02-27 00:00:00,TIME/USDT,165.639,168,150,151.778,702.19589629,111299.45107861866
1645833600,2022-02-26 00:00:00,TIME/USDT,164.806,167.202,156.221,165.638,565.11316322,91663.58943176788
1645747200,2022-02-25 00:00:00,TIME/USDT,157.062,170.984,156.565,165.524,623.91975372,101394.40363633554
1645660800,2022-02-24 00:00:00,TIME/USDT,150,160.348,143.424,157.118,1766.26308367,264820.0456272528
1645574400,2022-02-23 00:00:00,TIME/USDT,150.213,154.999,146.7,150,742.33134491,111944.37701142027
1645488000,2022-02-22 00:00:00,TIME/USDT,145.203,153.292,136.697,150.213,1050.80925376,153815.24907297997
1645401600,2022-02-21 00:00:00,TIME/USDT,141,157.026,129.139,145.8,2531.2446078,370322.36521550636
1645315200,2022-02-20 00:00:00,TIME/USDT,145.15,146.7,132.75,140.968,674.15565457,93721.5018774643
1645228800,2022-02-19 00:00:00,TIME/USDT,148.749,153,140,145.15,788.33259067,114762.68982578087
1645142400,2022-02-18 00:00:00,TIME/USDT,156.996,159.099,145.002,148.75,513.11647618,77823.53558804372
1645056000,2022-02-17 00:00:00,TIME/USDT,175.457,177.7,150,156.033,1530.56555395,249187.17190847303
1644969600,2022-02-16 00:00:00,TIME/USDT,188.799,193.553,172.671,175.382,2368.51328231,431536.6279393584
1644883200,2022-02-15 00:00:00,TIME/USDT,163.572,188.8,160.65,188.8,3238.58113609,571676.07408395637
1644796800,2022-02-14 00:00:00,TIME/USDT,151.181,164.516,143.527,163.513,1355.14833781,207858.32264820525
1644710400,2022-02-13 00:00:00,TIME/USDT,154.991,170.338,141,151.181,1886.12743658,293479.32103026603
1644624000,2022-02-12 00:00:00,TIME/USDT,148,163,143.032,155.948,2088.64969098,323158.13351226466
1644537600,2022-02-11 00:00:00,TIME/USDT,180.217,185.094,140.321,148,3871.23599804,624119.96119860427
1644451200,2022-02-10 00:00:00,TIME/USDT,189.63,225,171.915,180.27,6661.95457178,1303182.99478840306
1644364800,2022-02-09 00:00:00,TIME/USDT,200.001,207.308,186.355,188.456,2998.30831693,584630.09745609213
1644278400,2022-02-08 00:00:00,TIME/USDT,218,218.5,191,200.641,15005.4287639,3091031.49543637613
1644192000,2022-02-07 00:00:00,TIME/USDT,211.337,225.11,207,217.955,2596.71253246,559427.7360591753
1644105600,2022-02-06 00:00:00,TIME/USDT,231.305,231.538,190,210.9,5613.35489321,1164173.61707629792
1644019200,2022-02-05 00:00:00,TIME/USDT,227.999,240.943,215.24,230.38,2593.1406054,594318.21750446271
1643932800,2022-02-04 00:00:00,TIME/USDT,204.541,262.547,198,227.999,7578.33718335,1715343.20288904855
1643846400,2022-02-03 00:00:00,TIME/USDT,267.421,269.342,174.173,204.49,14824.94749701,3107085.24564880352
1643760000,2022-02-02 00:00:00,TIME/USDT,277.332,280.68,256,267.421,1474.45932672,399173.76879348579
1643673600,2022-02-01 00:00:00,TIME/USDT,282.001,286.764,269.59,278.206,851.08015347,236164.99290352398
1643587200,2022-01-31 00:00:00,TIME/USDT,284.048,289.391,261.84,282,1586.47301363,441337.40072708122
1643500800,2022-01-30 00:00:00,TIME/USDT,293.095,296.011,275.052,284.341,667.8876057,190982.92512251357
1643414400,2022-01-29 00:00:00,TIME/USDT,289.293,296.011,286.364,293.091,820.11603825,239002.83076271133
1643328000,2022-01-28 00:00:00,TIME/USDT,302.411,304.054,284.42,288.1,1059.59246841,310701.95645958075
1643241600,2022-01-27 00:00:00,TIME/USDT,272.413,342.563,264.598,301.319,3949.64636469,1210837.74571304206
1643155200,2022-01-26 00:00:00,TIME/USDT,277.186,288.368,266.108,273,1491.27097458,415391.97612460112
1643068800,2022-01-25 00:00:00,TIME/USDT,274.44,278,257.446,277.132,801.75753581,215989.855349739
1642982400,2022-01-24 00:00:00,TIME/USDT,295.595,296.98,238,274.441,5056.19509388,1356997.59252975159
1642896000,2022-01-23 00:00:00,TIME/USDT,280.012,309.72,271.265,296.72,3275.35802561,955773.16026124001
1642809600,2022-01-22 00:00:00,TIME/USDT,266.956,331.391,197.849,280.26,10926.06321145,2898393.72549566811
1642723200,2022-01-21 00:00:00,TIME/USDT,330,336,265,265.448,2640.39416455,807881.27516393416
1642636800,2022-01-20 00:00:00,TIME/USDT,365.236,366.244,330,330.001,1486.43876356,522165.92002635451
1642550400,2022-01-19 00:00:00,TIME/USDT,391.284,395.19,363.522,364.061,1151.91307071,433879.36773112331
1642464000,2022-01-18 00:00:00,TIME/USDT,412.076,414,356.21,391.284,2621.25211847,1005517.66168045239
1642377600,2022-01-17 00:00:00,TIME/USDT,405.432,460,383.318,412.271,7040.00970843,3003474.72011618261
1642291200,2022-01-16 00:00:00,TIME/USDT,392,444.32,333.885,406.675,8857.35401554,3495386.90181759526
1642204800,2022-01-15 00:00:00,TIME/USDT,318,421.333,250.1,392,11005.64774474,3692920.78162302814
1642118400,2022-01-14 00:00:00,TIME/USDT,377.761,399,314,319.46,3416.30072781,1197587.3453214337
1642032000,2022-01-13 00:00:00,TIME/USDT,401.14,424.443,353.399,377.918,2847.85835077,1108423.15264243335
1641945600,2022-01-12 00:00:00,TIME/USDT,461.911,473,375.333,401.14,11861.0228107,4867967.9250901536
1641859200,2022-01-11 00:00:00,TIME/USDT,425.995,575,338,463.998,18006.23421505,8146755.31671340688
