https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SLP,Volume USDT
1661040000,2022-08-21 00:00:00,SLP/USDT,0.004131,0.004292,0.004083,0.00421,109159192.56942087,458332.88339085845315
1660953600,2022-08-20 00:00:00,SLP/USDT,0.004129,0.004299,0.003994,0.004131,120417125.73516625,500366.49904670552713
1660867200,2022-08-19 00:00:00,SLP/USDT,0.004654,0.004659,0.004069,0.004121,210674213.16682721,899935.53832716819836
1660780800,2022-08-18 00:00:00,SLP/USDT,0.004896,0.004973,0.00461,0.004661,85711315.83226498,418295.73366682065802
1660694400,2022-08-17 00:00:00,SLP/USDT,0.005122,0.005284,0.00482,0.004899,171226885.59150292,862815.02131212137487
1660608000,2022-08-16 00:00:00,SLP/USDT,0.005152,0.005233,0.00503,0.005122,99850934.54641184,509922.76842837822239
1660521600,2022-08-15 00:00:00,SLP/USDT,0.005296,0.005442,0.005016,0.005153,225559927.39890738,1169936.48657646142252
1660435200,2022-08-14 00:00:00,SLP/USDT,0.005254,0.005496,0.005076,0.005298,172849669.61211247,911345.97216782225525
1660348800,2022-08-13 00:00:00,SLP/USDT,0.005389,0.005539,0.005201,0.005252,134741062.9578157,717073.08287984566375
1660262400,2022-08-12 00:00:00,SLP/USDT,0.004863,0.005709,0.00482,0.005387,564354895.38947121,3029850.7853514602591
1660176000,2022-08-11 00:00:00,SLP/USDT,0.004862,0.00497,0.004777,0.004867,165876412.80479557,810147.54804736883127
1660089600,2022-08-10 00:00:00,SLP/USDT,0.00468,0.00493,0.004556,0.004862,170221201.22642746,812186.25055062168815
1660003200,2022-08-09 00:00:00,SLP/USDT,0.004991,0.005126,0.004557,0.004684,345951770.32496988,1657955.75379651898401
1659916800,2022-08-08 00:00:00,SLP/USDT,0.00485,0.005284,0.004775,0.004996,387334480.97067236,1953158.06196452532385
1659830400,2022-08-07 00:00:00,SLP/USDT,0.004429,0.005497,0.004388,0.004856,675254877.54335934,3408664.00991571094986
1659744000,2022-08-06 00:00:00,SLP/USDT,0.004506,0.004525,0.0044,0.004428,50893851.92917606,227529.02740724489453
1659657600,2022-08-05 00:00:00,SLP/USDT,0.004351,0.004507,0.00434,0.004503,115410950.64198862,511379.91084255701371
1659571200,2022-08-04 00:00:00,SLP/USDT,0.004348,0.004429,0.0043,0.004347,150622179.60832977,657401.2834223941035
1659484800,2022-08-03 00:00:00,SLP/USDT,0.004344,0.004467,0.004241,0.004352,243278716.02444868,1064535.89885740202241
1659398400,2022-08-02 00:00:00,SLP/USDT,0.004429,0.004477,0.00419,0.004338,291872590.49599959,1256987.82031213203387
1659312000,2022-08-01 00:00:00,SLP/USDT,0.004399,0.00451,0.004351,0.004422,319196358.67477945,1412741.49851358812661
1659225600,2022-07-31 00:00:00,SLP/USDT,0.004406,0.00458,0.004331,0.0044,265357248.46291766,1185309.53342106948223
1659139200,2022-07-30 00:00:00,SLP/USDT,0.004359,0.004603,0.004352,0.004406,326548757.70442954,1462817.68434268336277
1659052800,2022-07-29 00:00:00,SLP/USDT,0.00436,0.004602,0.004242,0.004353,505569527.26529131,2215699.29774255204532
1658966400,2022-07-28 00:00:00,SLP/USDT,0.004283,0.004487,0.004159,0.004363,502278043.77449044,2156575.14043803817766
1658880000,2022-07-27 00:00:00,SLP/USDT,0.003988,0.004285,0.003936,0.00428,428068180.24308616,1752818.13547139154187
1658793600,2022-07-26 00:00:00,SLP/USDT,0.004015,0.004029,0.003782,0.003985,377020730.52325083,1470623.09198815504073
1658707200,2022-07-25 00:00:00,SLP/USDT,0.004308,0.004332,0.003996,0.004012,380699128.02945885,1582184.5348636316883
1658620800,2022-07-24 00:00:00,SLP/USDT,0.004316,0.004437,0.004263,0.00431,141968633.12506376,618890.51741104461495
1658534400,2022-07-23 00:00:00,SLP/USDT,0.004267,0.004371,0.004145,0.004311,269598510.39235609,1151554.36367594566328
1658448000,2022-07-22 00:00:00,SLP/USDT,0.004417,0.004613,0.004207,0.004265,498278924.9228778,2207554.54442497335303
1658361600,2022-07-21 00:00:00,SLP/USDT,0.004347,0.004531,0.004126,0.004417,622816437.67489056,2670151.36942071148889
1658275200,2022-07-20 00:00:00,SLP/USDT,0.004277,0.00517,0.0042,0.004347,842175878.85087846,3933135.02367208549036
1658188800,2022-07-19 00:00:00,SLP/USDT,0.004211,0.004388,0.004028,0.004273,1131868762.94225731,4746202.60749538909353
1658102400,2022-07-18 00:00:00,SLP/USDT,0.003917,0.004248,0.003912,0.004212,650810208.20430739,2659797.87572408505404
1658016000,2022-07-17 00:00:00,SLP/USDT,0.003981,0.00405,0.003901,0.003913,265065107.89408551,1052915.67675439830076
1657929600,2022-07-16 00:00:00,SLP/USDT,0.003879,0.004112,0.00379,0.003983,354668603.25317377,1396322.69755366563527
1657843200,2022-07-15 00:00:00,SLP/USDT,0.00391,0.003988,0.003853,0.003877,807835155.99685755,3174412.68584664322236
1657756800,2022-07-14 00:00:00,SLP/USDT,0.003793,0.004082,0.003767,0.003912,691248725.69078934,2684417.05063862635979
1657670400,2022-07-13 00:00:00,SLP/USDT,0.003581,0.003808,0.003447,0.003797,692823005.14142869,2528440.72891159021572
1657584000,2022-07-12 00:00:00,SLP/USDT,0.003722,0.003743,0.003563,0.003575,785046768.44562281,2899481.2514514752734
1657497600,2022-07-11 00:00:00,SLP/USDT,0.003906,0.003937,0.003692,0.003726,731420850.57107343,2829633.19141148801663
1657411200,2022-07-10 00:00:00,SLP/USDT,0.004035,0.004035,0.003822,0.003907,150653923.11139639,591354.81647428030463
1657324800,2022-07-09 00:00:00,SLP/USDT,0.003981,0.004084,0.003836,0.004035,301116601.72195415,1206126.05672364372964
1657238400,2022-07-08 00:00:00,SLP/USDT,0.004153,0.004336,0.003979,0.003982,581570780.50302416,2383828.87065242866286
1657152000,2022-07-07 00:00:00,SLP/USDT,0.004323,0.004344,0.004065,0.004152,765205387.24233428,3166331.91204143516719
1657065600,2022-07-06 00:00:00,SLP/USDT,0.00377,0.004422,0.003737,0.004324,584355874.90897332,2316182.30938167639174
1656979200,2022-07-05 00:00:00,SLP/USDT,0.003918,0.003947,0.003708,0.00377,688523055.21081171,2611686.5087462558674
1656892800,2022-07-04 00:00:00,SLP/USDT,0.003766,0.003942,0.003676,0.00391,418721988.61115465,1591731.453330123416
1656806400,2022-07-03 00:00:00,SLP/USDT,0.003755,0.003834,0.003679,0.003767,118029185.19709314,441054.24516096669593
1656720000,2022-07-02 00:00:00,SLP/USDT,0.00372,0.003799,0.003629,0.003755,203283357.86300439,755946.74858321648113
1656633600,2022-07-01 00:00:00,SLP/USDT,0.00377,0.003905,0.003687,0.003717,238460834.26154107,901303.65375497578475
1656547200,2022-06-30 00:00:00,SLP/USDT,0.003854,0.003908,0.003564,0.003772,244340356.98301191,904822.26139265064859
1656460800,2022-06-29 00:00:00,SLP/USDT,0.003853,0.00397,0.003773,0.003854,391596003.42386551,1515434.06367381990451
1656374400,2022-06-28 00:00:00,SLP/USDT,0.004101,0.004202,0.003813,0.003858,341442161.02124765,1380876.71881931560848
1656288000,2022-06-27 00:00:00,SLP/USDT,0.004075,0.004318,0.004047,0.004106,298994111.28706722,1250430.53376514825879
1656201600,2022-06-26 00:00:00,SLP/USDT,0.004224,0.004537,0.004066,0.004076,287913777.64331993,1227423.47835649062601
1656115200,2022-06-25 00:00:00,SLP/USDT,0.004159,0.004319,0.004016,0.00422,285626457.36122808,1190829.47488938452104
1656028800,2022-06-24 00:00:00,SLP/USDT,0.00392,0.004405,0.003878,0.004156,537608158.90794806,2212504.3349889439456
1655942400,2022-06-23 00:00:00,SLP/USDT,0.003675,0.003974,0.003662,0.00392,302569038.01509765,1163417.05503582728831
1655856000,2022-06-22 00:00:00,SLP/USDT,0.0039,0.0039,0.00359,0.003674,772251885.68842278,2879517.41958441017155
1655769600,2022-06-21 00:00:00,SLP/USDT,0.003799,0.004133,0.003755,0.003899,550150483.15647979,2173285.49382727247273
1655683200,2022-06-20 00:00:00,SLP/USDT,0.003662,0.004364,0.003451,0.0038,544244500.38870147,2113948.62092115728659
1655596800,2022-06-19 00:00:00,SLP/USDT,0.0034,0.003902,0.00324,0.00367,206300807.43281948,723996.77972832783632
1655510400,2022-06-18 00:00:00,SLP/USDT,0.00365,0.003726,0.0031,0.003398,223434424.83755879,749660.98596072918272
1655424000,2022-06-17 00:00:00,SLP/USDT,0.00357,0.003839,0.003545,0.00365,178672116.6373746,656883.22148294444263
1655337600,2022-06-16 00:00:00,SLP/USDT,0.00402,0.004099,0.00351,0.00357,2721493514.41240753,10033649.96484535265541
1655251200,2022-06-15 00:00:00,SLP/USDT,0.00382,0.00404,0.003438,0.00402,519569920.39682598,1917841.2708809507772
1655164800,2022-06-14 00:00:00,SLP/USDT,0.00369,0.00394,0.0034,0.00382,217593899.50486655,815051.6001152467227
1655078400,2022-06-13 00:00:00,SLP/USDT,0.00404,0.0041,0.00343,0.00369,270954910.1267219,1010013.3304906205245
1654992000,2022-06-12 00:00:00,SLP/USDT,0.00435,0.00464,0.00387,0.00404,214768645.76890267,893061.5903566319471
1654905600,2022-06-11 00:00:00,SLP/USDT,0.0048,0.00491,0.00419,0.00434,124768253.10923722,558038.5184964914276
1654819200,2022-06-10 00:00:00,SLP/USDT,0.00507,0.0051,0.00468,0.0048,119546831.33699145,584944.5992437320652
1654732800,2022-06-09 00:00:00,SLP/USDT,0.00504,0.0052,0.00502,0.00507,87029765.92712178,443591.1155572942937
1654646400,2022-06-08 00:00:00,SLP/USDT,0.00519,0.00531,0.00501,0.00504,82336103.55095746,425011.7899559205081
1654560000,2022-06-07 00:00:00,SLP/USDT,0.00535,0.0054,0.00497,0.0052,123317615.83937625,634341.1455614354115
1654473600,2022-06-06 00:00:00,SLP/USDT,0.00524,0.00558,0.00523,0.00535,110662742.67648267,598108.1043153023979
1654387200,2022-06-05 00:00:00,SLP/USDT,0.00537,0.00538,0.00516,0.00524,46474569.24111184,244014.2885677410352
1654300800,2022-06-04 00:00:00,SLP/USDT,0.00526,0.00536,0.00516,0.00536,50993570.00836592,268134.7528631320301
1654214400,2022-06-03 00:00:00,SLP/USDT,0.00546,0.00546,0.00513,0.00526,97394252.76284627,513226.8211517299137
1654128000,2022-06-02 00:00:00,SLP/USDT,0.00522,0.00559,0.00511,0.00545,136453114.56118806,715525.462554233533
1654041600,2022-06-01 00:00:00,SLP/USDT,0.00569,0.00574,0.00508,0.00522,185666499.95020797,1015841.9626193343758
1653955200,2022-05-31 00:00:00,SLP/USDT,0.00588,0.00641,0.00555,0.00568,335415176.85737589,1981140.8078926038353
1653868800,2022-05-30 00:00:00,SLP/USDT,0.0053,0.00591,0.00521,0.00589,156575935.47890032,869284.6056544611296
1653782400,2022-05-29 00:00:00,SLP/USDT,0.0052,0.00539,0.00501,0.00529,111114023.61979899,574063.0557288182294
1653696000,2022-05-28 00:00:00,SLP/USDT,0.00495,0.00527,0.00492,0.0052,101938821.6368469,522994.9529544994138
1653609600,2022-05-27 00:00:00,SLP/USDT,0.00518,0.00554,0.00476,0.00494,302667708.16082199,1523896.1303219100267
1653523200,2022-05-26 00:00:00,SLP/USDT,0.00558,0.0057,0.00503,0.00518,330343717.29583462,1751353.2642562787527
1653436800,2022-05-25 00:00:00,SLP/USDT,0.00572,0.0059,0.00555,0.00558,227975060.44860915,1293619.31720995789
1653350400,2022-05-24 00:00:00,SLP/USDT,0.00564,0.00595,0.00531,0.00573,287966002.64472646,1626577.1734390586441
1653264000,2022-05-23 00:00:00,SLP/USDT,0.00617,0.00666,0.00556,0.00564,463377583.85596208,2775584.7058170934128
1653177600,2022-05-22 00:00:00,SLP/USDT,0.00585,0.00679,0.0057,0.00617,419088842.64839124,2533075.0661719440282
1653091200,2022-05-21 00:00:00,SLP/USDT,0.00536,0.007,0.00524,0.00585,338961774.23489758,1981625.9868973098825
1653004800,2022-05-20 00:00:00,SLP/USDT,0.00549,0.00557,0.00513,0.00536,184487816.8219129,990052.6830395324272
1652918400,2022-05-19 00:00:00,SLP/USDT,0.00516,0.00559,0.00502,0.00549,243994600.51538612,1301004.6764654823457
1652832000,2022-05-18 00:00:00,SLP/USDT,0.0058,0.00597,0.00513,0.00516,324307767.19358199,1762050.0726599073185
1652745600,2022-05-17 00:00:00,SLP/USDT,0.00532,0.00597,0.00532,0.0058,349231948.76505111,1974197.6572524716181
1652659200,2022-05-16 00:00:00,SLP/USDT,0.00571,0.00573,0.00513,0.00533,237296377.96444436,1269123.2621860638856
1652572800,2022-05-15 00:00:00,SLP/USDT,0.00551,0.00587,0.0051,0.00572,202017526.97868538,1103441.7332051517095
1652486400,2022-05-14 00:00:00,SLP/USDT,0.00546,0.00599,0.00479,0.00552,425404070.47199955,2229859.4679753660564
1652400000,2022-05-13 00:00:00,SLP/USDT,0.0042,0.00679,0.00413,0.00547,669130707.7042181,3798764.1533395680297
1652313600,2022-05-12 00:00:00,SLP/USDT,0.00501,0.00546,0.00399,0.00421,596854425.42131961,2660827.3258747721589
1652227200,2022-05-11 00:00:00,SLP/USDT,0.00869,0.00898,0.00469,0.00501,882878125.59346935,5665035.2188086646073
1652140800,2022-05-10 00:00:00,SLP/USDT,0.00892,0.00993,0.00841,0.00869,404206016.04194009,3756928.7899896303719
1652054400,2022-05-09 00:00:00,SLP/USDT,0.01072,0.01086,0.0089,0.00893,467430790.3416094,4516093.6558821871599
1651968000,2022-05-08 00:00:00,SLP/USDT,0.01104,0.0111,0.01047,0.01072,237017751.25078581,2557622.8078879959756
1651881600,2022-05-07 00:00:00,SLP/USDT,0.01156,0.01168,0.01082,0.01105,127926792.74221846,1448095.2886172952262
1651795200,2022-05-06 00:00:00,SLP/USDT,0.01153,0.01189,0.01096,0.01156,287971343.65311402,3293120.4968431429813
1651708800,2022-05-05 00:00:00,SLP/USDT,0.01294,0.01334,0.01109,0.01152,359866933.49833737,4400761.3427809158621
1651622400,2022-05-04 00:00:00,SLP/USDT,0.012,0.01318,0.01187,0.01294,388796565.60995408,4822962.4918726140483
1651536000,2022-05-03 00:00:00,SLP/USDT,0.01247,0.0128,0.01182,0.012,353579029.83592829,4357517.571188110639
1651449600,2022-05-02 00:00:00,SLP/USDT,0.01327,0.01376,0.01189,0.01248,862610379.09605199,11085523.752364898095
1651363200,2022-05-01 00:00:00,SLP/USDT,0.01086,0.01461,0.01073,0.01327,1507702286.58409533,19224089.0505211090819
1651276800,2022-04-30 00:00:00,SLP/USDT,0.01221,0.01251,0.01066,0.01086,839936149.07466659,9911870.7155076150274
1651190400,2022-04-29 00:00:00,SLP/USDT,0.0138,0.01392,0.01182,0.01221,777231039.5865511,10055863.4035837788549
1651104000,2022-04-28 00:00:00,SLP/USDT,0.014,0.01431,0.01363,0.01381,795775183.14146839,11109366.5014656728169
1651017600,2022-04-27 00:00:00,SLP/USDT,0.01379,0.01448,0.01362,0.01401,805975073.5331361,11220107.667234611651
1650931200,2022-04-26 00:00:00,SLP/USDT,0.01491,0.01539,0.01356,0.01379,869718148.21984639,12529785.9027582394095
1650844800,2022-04-25 00:00:00,SLP/USDT,0.01536,0.01546,0.0137,0.01491,1192688542.72614787,17312807.6727528251242
1650758400,2022-04-24 00:00:00,SLP/USDT,0.01578,0.01604,0.01526,0.01537,356246712.67889529,5575351.7029368101913
1650672000,2022-04-23 00:00:00,SLP/USDT,0.01595,0.01622,0.01552,0.01578,276186230.71673888,4388604.6602421135583
1650585600,2022-04-22 00:00:00,SLP/USDT,0.01616,0.01659,0.01583,0.01596,487832966.21478177,7882285.9882851287624
1650499200,2022-04-21 00:00:00,SLP/USDT,0.01688,0.0174,0.0158,0.01616,514088089.21666007,8639704.4254232414516
1650412800,2022-04-20 00:00:00,SLP/USDT,0.01735,0.01781,0.01658,0.01688,754116630.81072306,12915528.8224577950093
1650326400,2022-04-19 00:00:00,SLP/USDT,0.01665,0.01752,0.01645,0.01735,662752688.01196575,11156210.808510083146
1650240000,2022-04-18 00:00:00,SLP/USDT,0.01664,0.01679,0.01538,0.01664,800985479.35483018,12897777.0446839106021
1650153600,2022-04-17 00:00:00,SLP/USDT,0.01719,0.01742,0.01656,0.01664,336994545.51832459,5771336.8046413788702
1650067200,2022-04-16 00:00:00,SLP/USDT,0.01724,0.01766,0.0169,0.01718,327468659.75413829,5618910.8648128024875
1649980800,2022-04-15 00:00:00,SLP/USDT,0.01715,0.01745,0.01679,0.01724,359089895.63496682,6149924.5826077522735
1649894400,2022-04-14 00:00:00,SLP/USDT,0.01754,0.01853,0.01664,0.01716,816375345.30463382,14269462.5590659387129
1649808000,2022-04-13 00:00:00,SLP/USDT,0.01698,0.01787,0.01659,0.01754,658590646.38869838,11360875.5966961442446
1649721600,2022-04-12 00:00:00,SLP/USDT,0.01637,0.01767,0.01626,0.01698,831634990.31265367,14074526.8742458106041
1649635200,2022-04-11 00:00:00,SLP/USDT,0.01814,0.01836,0.0162,0.01638,1114304623.6785806,19055494.2386628618454
1649548800,2022-04-10 00:00:00,SLP/USDT,0.01935,0.01951,0.01796,0.01815,552364732.41699572,10451367.4079475758364
1649462400,2022-04-09 00:00:00,SLP/USDT,0.01935,0.01975,0.01821,0.01934,1049995898.04504472,19882591.7395224443015
1649376000,2022-04-08 00:00:00,SLP/USDT,0.02107,0.02168,0.01917,0.01935,1412198772.41581478,28775114.1132037326027
1649289600,2022-04-07 00:00:00,SLP/USDT,0.02151,0.02316,0.02022,0.02109,1021487148.88938685,22004328.652548601713
1649203200,2022-04-06 00:00:00,SLP/USDT,0.02405,0.02536,0.02099,0.02151,1487009054.87936574,34225457.0497334296274
1649116800,2022-04-05 00:00:00,SLP/USDT,0.02799,0.02932,0.02374,0.02405,1487910911.97595547,38743426.9910718684181
1649030400,2022-04-04 00:00:00,SLP/USDT,0.024,0.02945,0.02258,0.02798,2858756368.17044095,75011777.329833849827
1648944000,2022-04-03 00:00:00,SLP/USDT,0.0204,0.0255,0.02002,0.024,1434738686.95492493,33198476.5829050679272
1648857600,2022-04-02 00:00:00,SLP/USDT,0.02031,0.02143,0.02025,0.0204,686136476.53616428,14295059.3731180057281
1648771200,2022-04-01 00:00:00,SLP/USDT,0.02009,0.02077,0.01893,0.02031,971698950.97430852,19280551.284870241297
1648684800,2022-03-31 00:00:00,SLP/USDT,0.02036,0.022,0.01968,0.02011,984922086.79720219,20395272.7224818501413
1648598400,2022-03-30 00:00:00,SLP/USDT,0.0202,0.02142,0.01945,0.02036,696567070.58192443,14205806.5802732503912
1648512000,2022-03-29 00:00:00,SLP/USDT,0.02085,0.02265,0.01932,0.0202,896126881.99332139,18786337.5224662137539
1648425600,2022-03-28 00:00:00,SLP/USDT,0.02095,0.02297,0.02061,0.02087,676363695.32212666,14633413.0807149817704
1648339200,2022-03-27 00:00:00,SLP/USDT,0.0201,0.02097,0.01971,0.02097,400083022.11267127,8115697.7093237719962
1648252800,2022-03-26 00:00:00,SLP/USDT,0.0204,0.02102,0.01938,0.02012,584884811.60136844,11775989.398705056832
1648166400,2022-03-25 00:00:00,SLP/USDT,0.02237,0.02252,0.01966,0.02039,855978175.49641137,18054080.449682001724
1648080000,2022-03-24 00:00:00,SLP/USDT,0.02175,0.02376,0.02052,0.02238,1371463211.58252084,30000529.0506783887218
1647993600,2022-03-23 00:00:00,SLP/USDT,0.01761,0.0235,0.0175,0.02174,914277584.77017875,18978142.1421341815736
1647907200,2022-03-22 00:00:00,SLP/USDT,0.01724,0.01827,0.0172,0.01761,260544189.95431617,4616454.5891537093067
1647820800,2022-03-21 00:00:00,SLP/USDT,0.01714,0.01751,0.01684,0.01724,181704411.73385685,3132734.0700175701677
1647734400,2022-03-20 00:00:00,SLP/USDT,0.01788,0.01792,0.01679,0.01713,272919262.69786837,4697805.2522406217318
1647648000,2022-03-19 00:00:00,SLP/USDT,0.01722,0.01844,0.01705,0.01789,396605099.06547593,7026810.1166750890382
1647561600,2022-03-18 00:00:00,SLP/USDT,0.0172,0.01818,0.01627,0.01722,357506814.05759342,6116645.8790573534779
1647475200,2022-03-17 00:00:00,SLP/USDT,0.0169,0.01848,0.01656,0.0172,447628584.78280472,7851104.8911265151201
1647388800,2022-03-16 00:00:00,SLP/USDT,0.01611,0.0169,0.01596,0.0169,275472746.84355327,4494246.9749651230111
1647302400,2022-03-15 00:00:00,SLP/USDT,0.01692,0.01705,0.01572,0.01612,215342940.1492591,3480323.7882122539992
1647216000,2022-03-14 00:00:00,SLP/USDT,0.01575,0.01734,0.01545,0.01692,379665706.28317326,6197065.9015641861116
1647129600,2022-03-13 00:00:00,SLP/USDT,0.01673,0.01739,0.01574,0.01575,118050836.95215394,1945250.2901083041674
1647043200,2022-03-12 00:00:00,SLP/USDT,0.01701,0.0174,0.01663,0.01673,89092252.19435131,1512386.9003720395363
1646956800,2022-03-11 00:00:00,SLP/USDT,0.01743,0.01775,0.01694,0.01702,189904085.73662992,3282463.6400176444669
1646870400,2022-03-10 00:00:00,SLP/USDT,0.01835,0.01839,0.01731,0.01744,192569940.75918081,3397303.6748779356442
1646784000,2022-03-09 00:00:00,SLP/USDT,0.01794,0.0191,0.01786,0.01837,296874748.49772939,5462974.3796516154738
1646697600,2022-03-08 00:00:00,SLP/USDT,0.01771,0.01852,0.0176,0.01795,387723295.11607271,6968627.0250895846035
1646611200,2022-03-07 00:00:00,SLP/USDT,0.01755,0.01898,0.01725,0.0177,656015902.96427249,11828591.2118239246643
1646524800,2022-03-06 00:00:00,SLP/USDT,0.01878,0.0194,0.0174,0.01755,377008149.96810303,6862255.0677819873412
1646438400,2022-03-05 00:00:00,SLP/USDT,0.01726,0.02085,0.01686,0.01879,643645165.28617521,12277887.5501133057735
1646352000,2022-03-04 00:00:00,SLP/USDT,0.01857,0.01861,0.01684,0.01725,512995615.29380794,9167465.866766020002
1646265600,2022-03-03 00:00:00,SLP/USDT,0.01932,0.01959,0.01817,0.01857,417026094.20970393,7855642.1353578722758
1646179200,2022-03-02 00:00:00,SLP/USDT,0.02049,0.02063,0.01908,0.01932,498410287.93540761,9879641.0442495604346
1646092800,2022-03-01 00:00:00,SLP/USDT,0.02069,0.0217,0.01986,0.02049,632835718.03477235,12990790.0930807793386
1646006400,2022-02-28 00:00:00,SLP/USDT,0.01893,0.0212,0.01868,0.02069,698061178.30145106,13760322.9442765246198
1645920000,2022-02-27 00:00:00,SLP/USDT,0.0203,0.02049,0.01862,0.01893,801407773.61253786,15577046.1496999278607
1645833600,2022-02-26 00:00:00,SLP/USDT,0.02004,0.02175,0.0199,0.02031,753679282.17569462,15624450.8383071837638
1645747200,2022-02-25 00:00:00,SLP/USDT,0.01947,0.02076,0.01854,0.02002,917832184.05066745,18095992.7535865526627
1645660800,2022-02-24 00:00:00,SLP/USDT,0.02087,0.02133,0.01645,0.01945,2029517174.31264269,37300764.9884870503516
1645574400,2022-02-23 00:00:00,SLP/USDT,0.01826,0.02348,0.01779,0.02088,1501293854.43181029,31991130.6596656040625
1645488000,2022-02-22 00:00:00,SLP/USDT,0.01838,0.01898,0.01719,0.01826,793923285.89885674,14288705.4018874650253
1645401600,2022-02-21 00:00:00,SLP/USDT,0.02029,0.02239,0.01819,0.01838,1028578021.01750875,20810579.0964676364324
1645315200,2022-02-20 00:00:00,SLP/USDT,0.02446,0.02446,0.01976,0.02031,665003839.49624127,14311253.8639884623156
1645228800,2022-02-19 00:00:00,SLP/USDT,0.02376,0.02571,0.0227,0.02447,617049963.31560078,14848599.9201429003254
1645142400,2022-02-18 00:00:00,SLP/USDT,0.02384,0.02608,0.02204,0.02378,940507197.69206736,22404287.8894331033116
1645056000,2022-02-17 00:00:00,SLP/USDT,0.02811,0.02863,0.02316,0.02385,832061574.89893861,21392947.6370262518638
1644969600,2022-02-16 00:00:00,SLP/USDT,0.03019,0.03073,0.02724,0.02811,669388956.63657786,19290930.8448798538117
1644883200,2022-02-15 00:00:00,SLP/USDT,0.02768,0.0318,0.02768,0.0302,1073908748.38073366,32065612.1309096710829
1644796800,2022-02-14 00:00:00,SLP/USDT,0.03035,0.03148,0.02691,0.02771,1015093798.5608891,29211229.4287550370891
1644710400,2022-02-13 00:00:00,SLP/USDT,0.0276,0.03484,0.02696,0.03039,1643733849.48600371,50866937.025074382231
