https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume SMART
1663484400000,2022-09-18 07:00:00,SMART/EUR,0.0004947,0.00049935,0.00048221,0.00049049,54.7632085,111650
1663480800000,2022-09-18 06:00:00,SMART/EUR,0.00050603,0.00050921,0.0004956,0.00049561,54.318856,109600
1663477200000,2022-09-18 05:00:00,SMART/EUR,0.00050854,0.00050972,0.00049873,0.00050702,46.03741599999999,90800
1663473600000,2022-09-18 04:00:00,SMART/EUR,0.00050214,0.00050993,0.00049857,0.00050052,57.259488,114400
1663470000000,2022-09-18 03:00:00,SMART/EUR,0.00050842,0.00050977,0.00049888,0.00050876,59.982804,117900
1663466400000,2022-09-18 02:00:00,SMART/EUR,0.00050559,0.00050974,0.00049861,0.00050601,50.347995,99500
1663462800000,2022-09-18 01:00:00,SMART/EUR,0.00050322,0.00050954,0.00049857,0.0005091,52.99731,104100
1663459200000,2022-09-18 00:00:00,SMART/EUR,0.0005016,0.00050966,0.00049864,0.00050664,50.10669600000001,98900
1663455600000,2022-09-17 23:00:00,SMART/EUR,0.00050753,0.00050962,0.00049857,0.00050504,52.77668,104500.0
1663452000000,2022-09-17 22:00:00,SMART/EUR,0.00049938,0.00050964,0.00049876,0.00050507,48.436213,95900.0
1663448400000,2022-09-17 21:00:00,SMART/EUR,0.00050509,0.00050986,0.0004987,0.00050775,51.841274999999996,102100.0
1663444800000,2022-09-17 20:00:00,SMART/EUR,0.00050713,0.00051065,0.00049235,0.00050035,54.879526733746026,109682.27587438
1663441200000,2022-09-17 19:00:00,SMART/EUR,0.00051034,0.00051072,0.00050075,0.00051019,54.794406,107400.0
1663437600000,2022-09-17 18:00:00,SMART/EUR,0.00049695,0.00050528,0.0004952,0.00050528,57.298752,113400.0
1663434000000,2022-09-17 17:00:00,SMART/EUR,0.00049673,0.0004979,0.00049519,0.00049741,48.497475,97500.0
1663430400000,2022-09-17 16:00:00,SMART/EUR,0.00049646,0.00049791,0.00049309,0.00049685,56.678861630056176,114076.40460915
1663426800000,2022-09-17 15:00:00,SMART/EUR,0.0004955,0.00049785,0.0004952,0.0004974,45.661319999999996,91800.0
1663423200000,2022-09-17 14:00:00,SMART/EUR,0.00049722,0.0004979,0.00049527,0.0004955,53.712199999999996,108400.0
1663419600000,2022-09-17 13:00:00,SMART/EUR,0.00049739,0.00049789,0.00049519,0.00049666,45.742386,92100.0
1663416000000,2022-09-17 12:00:00,SMART/EUR,0.00051056,0.00051287,0.00049531,0.00049564,45.945828,92700.0
1663412400000,2022-09-17 11:00:00,SMART/EUR,0.00050587,0.00051271,0.00050562,0.00050915,44.652454999999996,87700.0
1663408800000,2022-09-17 10:00:00,SMART/EUR,0.00050568,0.00051294,0.00050556,0.00051171,45.849216,89600.0
1663405200000,2022-09-17 09:00:00,SMART/EUR,0.00051209,0.00051282,0.00050564,0.00050696,46.691016,92100.0
1663401600000,2022-09-17 08:00:00,SMART/EUR,0.00051208,0.00051279,0.00050563,0.00051279,51.176441999999994,99800.0
1663398000000,2022-09-17 07:00:00,SMART/EUR,0.00051252,0.00051264,0.0005056,0.00051058,47.330766,92700.0
1663394400000,2022-09-17 06:00:00,SMART/EUR,0.00050305,0.00051282,0.00050223,0.00051135,51.953160000000004,101600.0
1663390800000,2022-09-17 05:00:00,SMART/EUR,0.00050795,0.00051258,0.00050212,0.00050353,46.878643,93100.0
1663387200000,2022-09-17 04:00:00,SMART/EUR,0.00050157,0.00051082,0.00050109,0.00050781,52.964583000000005,104300.0
1663383600000,2022-09-17 03:00:00,SMART/EUR,0.00050455,0.00051083,0.00050073,0.00051013,50.145779000000005,98300.0
1663380000000,2022-09-17 02:00:00,SMART/EUR,0.00050348,0.00051082,0.00050107,0.00050884,50.273392,98800.0
1663376400000,2022-09-17 01:00:00,SMART/EUR,0.0005036,0.0005108,0.00050094,0.00050846,53.235761999999994,104700.0
1663372800000,2022-09-17 00:00:00,SMART/EUR,0.00051063,0.00051076,0.00050088,0.00050375,53.09524999999999,105400.0
1663369200000,2022-09-16 23:00:00,SMART/EUR,0.0005099,0.00051083,0.00050093,0.00050124,52.680324,105100.0
1663365600000,2022-09-16 22:00:00,SMART/EUR,0.0005013,0.00051077,0.00050072,0.00050968,49.082184,96300.0
1663362000000,2022-09-16 21:00:00,SMART/EUR,0.00050089,0.00051076,0.00050089,0.00050534,45.430066,89900.0
1663358400000,2022-09-16 20:00:00,SMART/EUR,0.00050577,0.00051297,0.0005001,0.00051023,52.187035926495746,102281.39452109
1663354800000,2022-09-16 19:00:00,SMART/EUR,0.00051085,0.00051296,0.0005059,0.00050946,51.557352,101200.0
1663351200000,2022-09-16 18:00:00,SMART/EUR,0.00050975,0.00051285,0.00050606,0.0005124,47.34576,92400.0
1663347600000,2022-09-16 17:00:00,SMART/EUR,0.00050885,0.00051278,0.00050567,0.00050644,54.138436000000006,106900.0
1663344000000,2022-09-16 16:00:00,SMART/EUR,0.00050887,0.00051291,0.00050606,0.0005097,48.21762,94600.0
1663340400000,2022-09-16 15:00:00,SMART/EUR,0.00050717,0.00051297,0.00050565,0.00051195,55.444185,108300.0
1663336800000,2022-09-16 14:00:00,SMART/EUR,0.00051761,0.0005279,0.00050594,0.0005125,54.78625,106900.0
1663333200000,2022-09-16 13:00:00,SMART/EUR,0.00051374,0.00052799,0.00051236,0.00051997,46.7973,90000.0
1663329600000,2022-09-16 12:00:00,SMART/EUR,0.00052207,0.00052778,0.00051216,0.00052013,53.36533800000001,102600.0
1663326000000,2022-09-16 11:00:00,SMART/EUR,0.00050776,0.00053993,0.00049976,0.00051446,55.87674008727416,108612.40929766
1663322400000,2022-09-16 10:00:00,SMART/EUR,0.00050148,0.00050838,0.00049313,0.00050089,55.70710419582566,111216.24347826
1663318800000,2022-09-16 09:00:00,SMART/EUR,0.00050084,0.0005083,0.00049974,0.00050207,47.445615,94500.0
1663315200000,2022-09-16 08:00:00,SMART/EUR,0.00050041,0.00050825,0.00049997,0.00050481,55.37765699999999,109700.0
1663311600000,2022-09-16 07:00:00,SMART/EUR,0.00050646,0.0005084,0.00049968,0.00050826,50.419391999999995,99200.0
1663308000000,2022-09-16 06:00:00,SMART/EUR,0.00050645,0.00050822,0.00049968,0.0005015,58.12385,115900.0
1663304400000,2022-09-16 05:00:00,SMART/EUR,0.0005079,0.0005083,0.00049981,0.00050362,58.571006,116300.0
1663300800000,2022-09-16 04:00:00,SMART/EUR,0.00050235,0.00050832,0.00049969,0.00050331,46.908491999999995,93200.0
1663297200000,2022-09-16 03:00:00,SMART/EUR,0.0005065,0.00051127,0.00049987,0.00050483,52.533119338933076,104061.00932776
1663293600000,2022-09-16 02:00:00,SMART/EUR,0.00050849,0.00051131,0.00050651,0.00050785,53.832100000000004,106000.0
1663290000000,2022-09-16 01:00:00,SMART/EUR,0.00050973,0.00051131,0.00050651,0.00051069,47.085618,92200.0
1663286400000,2022-09-16 00:00:00,SMART/EUR,0.00051007,0.00051131,0.00050653,0.00050878,53.879802000000005,105900.0
1663282800000,2022-09-15 23:00:00,SMART/EUR,0.00050718,0.00051126,0.00050659,0.0005101,50.703939999999996,99400.0
1663279200000,2022-09-15 22:00:00,SMART/EUR,0.00050659,0.00051133,0.00050647,0.00050781,50.374752,99200.0
1663275600000,2022-09-15 21:00:00,SMART/EUR,0.00050953,0.00051132,0.00050647,0.00050885,52.411550000000005,103000.0
1663272000000,2022-09-15 20:00:00,SMART/EUR,0.00050837,0.00051131,0.00050646,0.00051061,56.473466,110600.0
1663268400000,2022-09-15 19:00:00,SMART/EUR,0.0005109,0.00051133,0.00050648,0.00051111,49.986557999999995,97800.0
1663264800000,2022-09-15 18:00:00,SMART/EUR,0.00050756,0.00051132,0.00050648,0.00051042,58.800384,115200.0
1663261200000,2022-09-15 17:00:00,SMART/EUR,0.00050625,0.00051114,0.00050455,0.0005065,54.14485,106900.0
1663257600000,2022-09-15 16:00:00,SMART/EUR,0.00050857,0.00051041,0.00050452,0.00050943,50.178855,98500.0
1663254000000,2022-09-15 15:00:00,SMART/EUR,0.00050597,0.00051047,0.00050452,0.00050482,50.885856000000004,100800.0
1663250400000,2022-09-15 14:00:00,SMART/EUR,0.00050072,0.00051029,0.00050072,0.00050505,51.767625,102500.0
1663246800000,2022-09-15 13:00:00,SMART/EUR,0.00050023,0.0005084,0.00049982,0.00050302,51.35834199999999,102100.0
1663243200000,2022-09-15 12:00:00,SMART/EUR,0.00050433,0.00050799,0.0005001,0.00050713,44.576727,87900.0
1663239600000,2022-09-15 11:00:00,SMART/EUR,0.00050172,0.00050842,0.00049974,0.00050828,56.063283999999996,110300.0
1663236000000,2022-09-15 10:00:00,SMART/EUR,0.00050617,0.00050829,0.00049991,0.00050829,52.150554,102600.0
1663232400000,2022-09-15 09:00:00,SMART/EUR,0.00050376,0.000515,0.00049981,0.00050838,50.39593724307432,99130.44817474
1663228800000,2022-09-15 08:00:00,SMART/EUR,0.00050576,0.00050813,0.00049989,0.00050778,51.53967,101500.0
1663225200000,2022-09-15 07:00:00,SMART/EUR,0.00051275,0.00053328,0.0005011,0.00050768,53.255632000000006,104900.0
1663221600000,2022-09-15 06:00:00,SMART/EUR,0.00051248,0.00053333,0.00051046,0.00052826,56.52382,107000.0
1663218000000,2022-09-15 05:00:00,SMART/EUR,0.00052465,0.00053298,0.00051068,0.00051068,51.016932000000004,99900.0
1663214400000,2022-09-15 04:00:00,SMART/EUR,0.00052584,0.00053288,0.00051035,0.00051091,50.27354400000001,98400.0
1663210800000,2022-09-15 03:00:00,SMART/EUR,0.00051912,0.00053314,0.00051157,0.00052711,52.078468,98800.0
1663207200000,2022-09-15 02:00:00,SMART/EUR,0.00051946,0.00053329,0.00051035,0.0005308,48.62128,91600.0
1663203600000,2022-09-15 01:00:00,SMART/EUR,0.00053196,0.00053251,0.00051048,0.0005152,52.80799999999999,102500.0
1663200000000,2022-09-15 00:00:00,SMART/EUR,0.00051591,0.0005321,0.00051097,0.00051275,15.07485,29400.0
1663196400000,2022-09-14 23:00:00,SMART/EUR,0.00052167,0.00053327,0.00051039,0.00052331,47.987527,91700.0
1663192800000,2022-09-14 22:00:00,SMART/EUR,0.00052069,0.00053294,0.0005109,0.0005138,47.93754,93300.0
1663189200000,2022-09-14 21:00:00,SMART/EUR,0.00051538,0.00053237,0.00051083,0.00051321,57.068951999999996,111200.0
1663185600000,2022-09-14 20:00:00,SMART/EUR,0.00052729,0.00053229,0.00051036,0.0005178,48.6732,94000.0
1663182000000,2022-09-14 19:00:00,SMART/EUR,0.00053291,0.00053291,0.00051069,0.00052738,53.370856,101200.0
1663178400000,2022-09-14 18:00:00,SMART/EUR,0.00051644,0.00053323,0.00051057,0.00052691,56.642825,107500.0
1663174800000,2022-09-14 17:00:00,SMART/EUR,0.00051985,0.00053326,0.00051114,0.00052473,61.55082900000001,117300.0
1663171200000,2022-09-14 16:00:00,SMART/EUR,0.00053136,0.00053303,0.00051036,0.00052498,62.315126,118700.0
1663167600000,2022-09-14 15:00:00,SMART/EUR,0.00052301,0.00053241,0.0005099,0.00052866,59.579982,112700.0
1663164000000,2022-09-14 14:00:00,SMART/EUR,0.00052541,0.00053309,0.00050994,0.00051527,51.733107999999994,100400.0
1663160400000,2022-09-14 13:00:00,SMART/EUR,0.00051638,0.00053279,0.00050989,0.00052522,44.591178,84900.0
1663156800000,2022-09-14 12:00:00,SMART/EUR,0.00051302,0.00053306,0.00051018,0.000514,53.0962,103300.0
1663153200000,2022-09-14 11:00:00,SMART/EUR,0.00050682,0.00055059,0.00049984,0.00051826,57.63340522670844,111205.58257768
1663149600000,2022-09-14 10:00:00,SMART/EUR,0.00050258,0.00050918,0.00049983,0.00050896,55.629328,109300.0
1663146000000,2022-09-14 09:00:00,SMART/EUR,0.00050685,0.00050922,0.00049999,0.00050226,49.72374000000001,99000.0
1663142400000,2022-09-14 08:00:00,SMART/EUR,0.00050715,0.00051219,0.00049235,0.00050801,54.081797648572234,106458.13595908
1663138800000,2022-09-14 07:00:00,SMART/EUR,0.00050755,0.00051232,0.00050677,0.0005078,59.9204,118000.0
1663135200000,2022-09-14 06:00:00,SMART/EUR,0.00050984,0.00051227,0.00050706,0.00051157,51.31047100000001,100300.0
1663131600000,2022-09-14 05:00:00,SMART/EUR,0.00051223,0.0005123,0.00050681,0.00050905,54.926495,107900.0
1663128000000,2022-09-14 04:00:00,SMART/EUR,0.00051074,0.00051209,0.00050675,0.00051046,22.9707,45000.0
1663110000000,2022-09-13 23:00:00,SMART/EUR,0.00051054,0.00051234,0.00050683,0.00050731,52.100736999999995,102700
1663106400000,2022-09-13 22:00:00,SMART/EUR,0.00050783,0.00051228,0.00050683,0.00050756,34.51408,68000
1663095600000,2022-09-13 19:00:00,SMART/EUR,0.00051015,0.00051233,0.00050676,0.00050848,50.69545599999999,99700
1663092000000,2022-09-13 18:00:00,SMART/EUR,0.00050935,0.00051208,0.00050678,0.00051124,56.338648000000006,110200
1663088400000,2022-09-13 17:00:00,SMART/EUR,0.00051141,0.00051235,0.00050676,0.0005121,50.13459,97900
1663084800000,2022-09-13 16:00:00,SMART/EUR,0.00051191,0.00051218,0.00050687,0.00051135,53.231535,104100
1663081200000,2022-09-13 15:00:00,SMART/EUR,0.00051608,0.00052077,0.00050255,0.00050973,55.5350835,108950
1663077600000,2022-09-13 14:00:00,SMART/EUR,0.00052125,0.00052787,0.00051593,0.00051722,52.446107999999995,101400
1663074000000,2022-09-13 13:00:00,SMART/EUR,0.00051916,0.00052773,0.00051852,0.00052449,58.48063499999999,111500
1663070400000,2022-09-13 12:00:00,SMART/EUR,0.00052369,0.00052769,0.0005185,0.00052159,56.540356,108400
1663066800000,2022-09-13 11:00:00,SMART/EUR,0.00053046,0.00053128,0.00051871,0.00052779,54.942938999999996,104100
1663063200000,2022-09-13 10:00:00,SMART/EUR,0.00052789,0.00053119,0.00052005,0.00052294,53.130703999999994,101600
1663059600000,2022-09-13 09:00:00,SMART/EUR,0.0005249,0.00053128,0.0005201,0.0005285,52.37435,99100
1663056000000,2022-09-13 08:00:00,SMART/EUR,0.00052289,0.00053137,0.00051994,0.00052529,56.783849,108100
1663052400000,2022-09-13 07:00:00,SMART/EUR,0.00052135,0.00053129,0.00052021,0.00052878,52.666487999999994,99600
1663048800000,2022-09-13 06:00:00,SMART/EUR,0.00052721,0.00053138,0.00051999,0.00052758,56.240028,106600
1663045200000,2022-09-13 05:00:00,SMART/EUR,0.00052262,0.0005314,0.00052003,0.00052365,55.24507499999999,105500
1663041600000,2022-09-13 04:00:00,SMART/EUR,0.00052562,0.00053136,0.00052048,0.00052593,48.595932,92400
1663038000000,2022-09-13 03:00:00,SMART/EUR,0.00053012,0.00053117,0.00052007,0.00052052,51.427376,98800
1663034400000,2022-09-13 02:00:00,SMART/EUR,0.0005211,0.00053128,0.00052077,0.00052172,45.285296,86800
1663030800000,2022-09-13 01:00:00,SMART/EUR,0.00052744,0.00053137,0.00052009,0.00052434,59.932061999999995,114300
1663027200000,2022-09-13 00:00:00,SMART/EUR,0.00051466,0.00053139,0.00051381,0.00052428,57.6708,110000
1663023600000,2022-09-12 23:00:00,SMART/EUR,0.00051538,0.00051671,0.00051368,0.00051481,54.724303,106300.0
1663020000000,2022-09-12 22:00:00,SMART/EUR,0.00051388,0.00051671,0.00051374,0.00051491,55.19835200000001,107200.0
1663016400000,2022-09-12 21:00:00,SMART/EUR,0.00051634,0.00051669,0.00051383,0.00051602,55.833363999999996,108200.0
1663012800000,2022-09-12 20:00:00,SMART/EUR,0.00050918,0.00051656,0.00050771,0.0005152,52.60191999999999,102100.0
1663009200000,2022-09-12 19:00:00,SMART/EUR,0.00050916,0.00051404,0.00050762,0.00051301,58.17533400000001,113400.0
1663005600000,2022-09-12 18:00:00,SMART/EUR,0.00051174,0.00051403,0.00050773,0.00051216,56.440032,110200.0
1663002000000,2022-09-12 17:00:00,SMART/EUR,0.00051326,0.000514,0.00050766,0.00050857,49.433004,97200.0
1662998400000,2022-09-12 16:00:00,SMART/EUR,0.00050831,0.00051396,0.00050766,0.00050942,49.15903,96500.0
1662994800000,2022-09-12 15:00:00,SMART/EUR,0.0005114,0.00051378,0.00050754,0.00051108,49.370328,96600.0
1662991200000,2022-09-12 14:00:00,SMART/EUR,0.0005118,0.00051398,0.00050758,0.00051145,48.127445,94100.0
1662987600000,2022-09-12 13:00:00,SMART/EUR,0.00052328,0.00052832,0.00050768,0.00051076,49.390491999999995,96700.0
1662984000000,2022-09-12 12:00:00,SMART/EUR,0.00052779,0.00052874,0.000514,0.0005208,58.485839999999996,112300.0
1662980400000,2022-09-12 11:00:00,SMART/EUR,0.00052653,0.0005287,0.0005139,0.00052457,47.840784,91200.0
1662976800000,2022-09-12 10:00:00,SMART/EUR,0.00051938,0.00052842,0.00051401,0.00052831,47.442238,89800.0
1662973200000,2022-09-12 09:00:00,SMART/EUR,0.00052911,0.00053382,0.00050254,0.00052209,59.154801334683995,113303.83905971
1662969600000,2022-09-12 08:00:00,SMART/EUR,0.00052805,0.00053582,0.00051579,0.0005304,60.15322026622896,113411.0487674
1662966000000,2022-09-12 07:00:00,SMART/EUR,0.00053477,0.00053677,0.00052739,0.0005326,43.46016,81600.0
1662962400000,2022-09-12 06:00:00,SMART/EUR,0.00053687,0.00053693,0.00052749,0.00053686,53.095454000000004,98900.0
1662958800000,2022-09-12 05:00:00,SMART/EUR,0.00052868,0.00053688,0.00052727,0.00053688,56.318712,104900.0
1662955200000,2022-09-12 04:00:00,SMART/EUR,0.00052908,0.00053675,0.00052811,0.00053427,56.258631,105300.0
1662951600000,2022-09-12 03:00:00,SMART/EUR,0.00053466,0.00053661,0.00052747,0.00053244,50.741532,95300.0
1662948000000,2022-09-12 02:00:00,SMART/EUR,0.00053325,0.00053691,0.00052707,0.0005311,55.71238999999999,104900.0
1662944400000,2022-09-12 01:00:00,SMART/EUR,0.00052795,0.00053624,0.00052709,0.00053485,55.303490000000004,103400.0
1662940800000,2022-09-12 00:00:00,SMART/EUR,0.00052772,0.00053644,0.00052714,0.00053097,52.56603,99000.0
1662937200000,2022-09-11 23:00:00,SMART/EUR,0.00053046,0.0005363,0.00052708,0.00052733,58.059033,110100.0
1662933600000,2022-09-11 22:00:00,SMART/EUR,0.00052486,0.0005363,0.00052486,0.00052895,51.784205,97900.0
1662930000000,2022-09-11 21:00:00,SMART/EUR,0.00052491,0.00053102,0.00052468,0.0005247,60.28803,114900.0
1662926400000,2022-09-11 20:00:00,SMART/EUR,0.00054118,0.00054121,0.00052615,0.00052615,56.7755170611736,107907.47327031
1662922800000,2022-09-11 19:00:00,SMART/EUR,0.00055514,0.00055684,0.00053694,0.00054055,50.96985446984397,94292.58064905
1662919200000,2022-09-11 18:00:00,SMART/EUR,0.00053012,0.00056283,0.00051991,0.00055413,61.9373237058525,111773.99474104
1662915600000,2022-09-11 17:00:00,SMART/EUR,0.0005327,0.00053389,0.0005301,0.00053123,52.751139,99300.0
1662912000000,2022-09-11 16:00:00,SMART/EUR,0.00053392,0.00053392,0.00053015,0.00053259,55.495878,104200.0
1662908400000,2022-09-11 15:00:00,SMART/EUR,0.00053131,0.00053391,0.00053017,0.00053054,55.335322000000005,104300.0
1662904800000,2022-09-11 14:00:00,SMART/EUR,0.00053017,0.000534,0.00053017,0.0005319,50.902829999999994,95700.0
1662901200000,2022-09-11 13:00:00,SMART/EUR,0.00053319,0.00053393,0.00053019,0.00053155,54.483875,102500.0
1662897600000,2022-09-11 12:00:00,SMART/EUR,0.00053048,0.00053399,0.00053014,0.00053118,58.589154,110300.0
1662894000000,2022-09-11 11:00:00,SMART/EUR,0.00053299,0.00053398,0.0005302,0.00053202,56.553726000000005,106300.0
1662890400000,2022-09-11 10:00:00,SMART/EUR,0.00053215,0.00053391,0.00053012,0.00053357,55.811422,104600.0
1662886800000,2022-09-11 09:00:00,SMART/EUR,0.0005314,0.00053381,0.00053013,0.0005318,62.646040000000006,117800.0
1662883200000,2022-09-11 08:00:00,SMART/EUR,0.00053049,0.00053396,0.00053014,0.0005312,47.91424,90200.0
1662879600000,2022-09-11 07:00:00,SMART/EUR,0.00053021,0.00053386,0.00053012,0.00053263,52.517317999999996,98600.0
1662876000000,2022-09-11 06:00:00,SMART/EUR,0.00053099,0.00053398,0.00053012,0.00053245,58.78247999999999,110400.0
1662872400000,2022-09-11 05:00:00,SMART/EUR,0.0005308,0.00053378,0.00053013,0.00053136,50.000976,94100.0
1662868800000,2022-09-11 04:00:00,SMART/EUR,0.00052872,0.00053175,0.00052523,0.00053046,54.531287999999996,102800.0
1662865200000,2022-09-11 03:00:00,SMART/EUR,0.00052556,0.00053166,0.00052511,0.0005288,52.77423999999999,99800.0
1662861600000,2022-09-11 02:00:00,SMART/EUR,0.00052692,0.00053182,0.00052512,0.00052743,59.968790999999996,113700.0
1662858000000,2022-09-11 01:00:00,SMART/EUR,0.00052852,0.00053184,0.00052509,0.00052688,50.896608,96600.0
1662854400000,2022-09-11 00:00:00,SMART/EUR,0.00052314,0.00053694,0.00052176,0.00052731,59.53613875457709,112905.38536075
1662850800000,2022-09-10 23:00:00,SMART/EUR,0.00052366,0.00052375,0.00052156,0.00052303,51.309242999999995,98100.0
1662847200000,2022-09-10 22:00:00,SMART/EUR,0.00052346,0.00052375,0.00052156,0.0005226,57.69504,110400.0
1662843600000,2022-09-10 21:00:00,SMART/EUR,0.00052364,0.00052371,0.00052156,0.00052279,50.710629999999995,97000.0
1662840000000,2022-09-10 20:00:00,SMART/EUR,0.00052368,0.00052372,0.00052163,0.00052251,49.899705000000004,95500.0
1662836400000,2022-09-10 19:00:00,SMART/EUR,0.00052319,0.00052371,0.00052156,0.00052329,53.48023800000001,102200.0
1662832800000,2022-09-10 18:00:00,SMART/EUR,0.00052291,0.0005254,0.00052157,0.0005228,55.49853352112205,106156.33802816
1662829200000,2022-09-10 17:00:00,SMART/EUR,0.00052339,0.00052371,0.00052156,0.0005229,54.643049999999995,104500.0
1662825600000,2022-09-10 16:00:00,SMART/EUR,0.00051991,0.00055725,0.00051991,0.0005216,37.71168,72300.0
1662822000000,2022-09-10 15:00:00,SMART/EUR,0.00051752,0.0005199,0.00051716,0.0005199,29.114005158024955,55999.24054246
1662818400000,2022-09-10 14:00:00,SMART/EUR,0.00051451,0.0005199,0.00051305,0.00051756,59.829936000000004,115600.0
1662814800000,2022-09-10 13:00:00,SMART/EUR,0.00051059,0.00051693,0.00050779,0.00051587,54.217937,105100.0
1662811200000,2022-09-10 12:00:00,SMART/EUR,0.00051094,0.00051467,0.000508,0.00051333,53.232321,103700.0
1662807600000,2022-09-10 11:00:00,SMART/EUR,0.00051468,0.00051677,0.00050254,0.0005082,57.06354192,112285.6
1662804000000,2022-09-10 10:00:00,SMART/EUR,0.00050745,0.0005199,0.00050666,0.00051314,65.23539606958208,127129.82045754
1662800400000,2022-09-10 09:00:00,SMART/EUR,0.00050198,0.00051135,0.00050078,0.00050723,69.94701750723,137900.001
1662796800000,2022-09-10 08:00:00,SMART/EUR,0.00050238,0.00050355,0.00050153,0.00050312,43.067072,85600.0
1662793200000,2022-09-10 07:00:00,SMART/EUR,0.00050211,0.00050352,0.00050159,0.0005019,53.50254,106600.0
1662789600000,2022-09-10 06:00:00,SMART/EUR,0.00050155,0.00050447,0.00050153,0.00050245,64.9885917295583,129343.40079522
1662786000000,2022-09-10 05:00:00,SMART/EUR,0.00048929,0.00050612,0.00048113,0.00050339,50.490017,100300.0
1662782400000,2022-09-10 04:00:00,SMART/EUR,0.00049815,0.00050512,0.00048535,0.00050374,51.734098,102700.0
1662778800000,2022-09-10 03:00:00,SMART/EUR,0.00050222,0.0005051,0.00048584,0.00049629,48.338646000000004,97400.0
1662775200000,2022-09-10 02:00:00,SMART/EUR,0.00050928,0.00055303,0.00048656,0.00050365,56.005880000000005,111200.0
1662771600000,2022-09-10 01:00:00,SMART/EUR,0.00051471,0.00055268,0.00050644,0.00052866,56.619486,107100.0
1662768000000,2022-09-10 00:00:00,SMART/EUR,0.00059,0.0006,0.00048002,0.00052222,119.5687821858273,228962.47211104
1662764400000,2022-09-09 23:00:00,SMART/EUR,0.00047225,0.00069989,0.0004401,0.00051738,181.25922132936276,350340.60328842
1662760800000,2022-09-09 22:00:00,SMART/EUR,0.00047291,0.00047499,0.00046837,0.00047292,50.697024,107200.0
1662757200000,2022-09-09 21:00:00,SMART/EUR,0.00047207,0.0004749,0.00046817,0.00047026,40.113178,85300.0
1662753600000,2022-09-09 20:00:00,SMART/EUR,0.00047093,0.00047492,0.00046833,0.00047118,48.672894,103300.0
1662750000000,2022-09-09 19:00:00,SMART/EUR,0.00046987,0.00047494,0.00046819,0.0004723,46.80493,99100.0
1662746400000,2022-09-09 18:00:00,SMART/EUR,0.00046902,0.00047499,0.00046812,0.00047187,46.951065,99500.0
1662742800000,2022-09-09 17:00:00,SMART/EUR,0.00046599,0.00047458,0.00045418,0.0004725,46.16325,97700.0
1662739200000,2022-09-09 16:00:00,SMART/EUR,0.00046751,0.00046814,0.00045217,0.0004624,49.15312,106300.0
1662735600000,2022-09-09 15:00:00,SMART/EUR,0.00046441,0.00046807,0.00045223,0.00045492,43.854288,96400.0
1662732000000,2022-09-09 14:00:00,SMART/EUR,0.00046542,0.0004679,0.00045219,0.00046734,45.659118,97700.0
1662728400000,2022-09-09 13:00:00,SMART/EUR,0.00046766,0.00046773,0.00045222,0.00045642,43.633752,95600.0
1662724800000,2022-09-09 12:00:00,SMART/EUR,0.0004661,0.00046801,0.00045219,0.00045421,40.197585,88500.0
