https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EPIK,Volume USDT
1659312000,2022-08-01 00:00:00,EPIK/USDT,0.01162,0.0121,0.01157,0.01202,7698868.75288716,91136.712157685793
1659225600,2022-07-31 00:00:00,EPIK/USDT,0.01195,0.01217,0.01152,0.01156,9187828.30086794,110005.9425646210106
1659139200,2022-07-30 00:00:00,EPIK/USDT,0.0118,0.01222,0.01161,0.01196,6791353.62428012,81085.2205623519615
1659052800,2022-07-29 00:00:00,EPIK/USDT,0.01198,0.01226,0.01162,0.01181,8036125.25172104,96160.4920444081463
1658966400,2022-07-28 00:00:00,EPIK/USDT,0.01157,0.01218,0.01137,0.01195,6667837.96980414,78560.4833208853287
1658880000,2022-07-27 00:00:00,EPIK/USDT,0.01136,0.0117,0.01113,0.01158,8425190.61899517,95391.3631106034718
1658793600,2022-07-26 00:00:00,EPIK/USDT,0.01151,0.01168,0.0109,0.01136,5596118.37123661,62874.6301650173298
1658707200,2022-07-25 00:00:00,EPIK/USDT,0.01167,0.01179,0.01138,0.01148,1829310.74180302,21163.9814168001754
1658620800,2022-07-24 00:00:00,EPIK/USDT,0.01185,0.01223,0.01146,0.0117,3038617.67030205,35852.5096590587781
1658534400,2022-07-23 00:00:00,EPIK/USDT,0.0115,0.01198,0.0114,0.01179,3390809.3390267,39497.352397048826
1658448000,2022-07-22 00:00:00,EPIK/USDT,0.01207,0.01224,0.0114,0.01156,3190987.77257805,37519.5130724655655
1658361600,2022-07-21 00:00:00,EPIK/USDT,0.01206,0.01249,0.01144,0.01208,4754048.99024002,56639.3431313174715
1658275200,2022-07-20 00:00:00,EPIK/USDT,0.01265,0.01424,0.01165,0.01205,9244970.18251443,117533.4600326049372
1658188800,2022-07-19 00:00:00,EPIK/USDT,0.01206,0.01282,0.01178,0.01266,5507048.12524868,67885.6858382932774
1658102400,2022-07-18 00:00:00,EPIK/USDT,0.01173,0.01252,0.01157,0.01211,6060677.24126985,73010.5174878837045
1658016000,2022-07-17 00:00:00,EPIK/USDT,0.01183,0.01219,0.01151,0.01171,4003310.37830376,47559.1096468975326
1657929600,2022-07-16 00:00:00,EPIK/USDT,0.01183,0.01238,0.0116,0.01183,2704239.80943295,32246.2000708091488
1657843200,2022-07-15 00:00:00,EPIK/USDT,0.01178,0.012,0.01168,0.0118,3077020.90454867,36291.6049530950831
1657756800,2022-07-14 00:00:00,EPIK/USDT,0.01179,0.01191,0.0114,0.01178,2950800.09324674,34440.3104872634799
1657670400,2022-07-13 00:00:00,EPIK/USDT,0.01157,0.01179,0.01142,0.01179,2110997.68714372,24542.7371740197012
1657584000,2022-07-12 00:00:00,EPIK/USDT,0.01157,0.012,0.01149,0.01158,1934425.71875254,22680.3215487962628
1657497600,2022-07-11 00:00:00,EPIK/USDT,0.01194,0.01194,0.0115,0.0116,1466310.31862135,17124.9638797748025
1657411200,2022-07-10 00:00:00,EPIK/USDT,0.01216,0.01222,0.01165,0.01193,1723538.81033237,20428.1650591911039
1657324800,2022-07-09 00:00:00,EPIK/USDT,0.0118,0.01223,0.01157,0.01223,2175328.07331967,25945.1730599129256
1657238400,2022-07-08 00:00:00,EPIK/USDT,0.01214,0.01222,0.01175,0.01182,1769510.66546436,21155.0600891761081
1657152000,2022-07-07 00:00:00,EPIK/USDT,0.01192,0.0123,0.01191,0.01212,4602088.23628728,55802.6028066356397
1657065600,2022-07-06 00:00:00,EPIK/USDT,0.01189,0.01212,0.01168,0.01196,2313868.34908161,27627.6538098726286
1656979200,2022-07-05 00:00:00,EPIK/USDT,0.01179,0.01202,0.01156,0.01189,2241097.34683505,26554.0920820470671
1656892800,2022-07-04 00:00:00,EPIK/USDT,0.01154,0.01186,0.01143,0.0118,1485424.32228791,17287.21373166911
1656806400,2022-07-03 00:00:00,EPIK/USDT,0.01178,0.01186,0.0113,0.01154,1916856.13132082,22125.9366736508654
1656720000,2022-07-02 00:00:00,EPIK/USDT,0.01157,0.0122,0.01123,0.01178,1376871.76517942,15962.9425525163385
1656633600,2022-07-01 00:00:00,EPIK/USDT,0.0116,0.01243,0.01154,0.01157,2274392.61880915,27149.2239115954039
1656547200,2022-06-30 00:00:00,EPIK/USDT,0.01169,0.0128,0.0114,0.01159,3065940.4285725,35603.8394388106961
1656460800,2022-06-29 00:00:00,EPIK/USDT,0.01186,0.0121,0.01155,0.0116,1399947.44465983,16558.9818123759204
1656374400,2022-06-28 00:00:00,EPIK/USDT,0.01243,0.0127,0.01163,0.0118,2600568.27078847,31430.8636573548226
1656288000,2022-06-27 00:00:00,EPIK/USDT,0.01214,0.01307,0.01212,0.01249,5285402.20146976,66656.3584854183828
1656201600,2022-06-26 00:00:00,EPIK/USDT,0.01292,0.01338,0.0121,0.01222,4272346.52475312,54334.1989171061215
1656115200,2022-06-25 00:00:00,EPIK/USDT,0.01301,0.01305,0.012,0.01281,4454108.63092541,55601.7337398000062
1656028800,2022-06-24 00:00:00,EPIK/USDT,0.01271,0.014,0.0123,0.01297,3428324.50342403,44185.6964695735076
1655942400,2022-06-23 00:00:00,EPIK/USDT,0.01202,0.01309,0.0119,0.0128,3074469.69313056,38437.9184235957736
1655856000,2022-06-22 00:00:00,EPIK/USDT,0.01289,0.01295,0.01201,0.01203,2782673.1214702,34395.1674957048168
1655769600,2022-06-21 00:00:00,EPIK/USDT,0.0131,0.0134,0.01244,0.0129,8492878.80070506,109757.6658431848108
1655683200,2022-06-20 00:00:00,EPIK/USDT,0.0121,0.01321,0.0115,0.013,7225779.8986037,90068.929983042835
1655596800,2022-06-19 00:00:00,EPIK/USDT,0.0117,0.0125,0.01143,0.0122,3794550.61540172,45176.091176446
1655510400,2022-06-18 00:00:00,EPIK/USDT,0.01203,0.01216,0.0114,0.0117,3871103.28694979,44985.2713082045616
1655424000,2022-06-17 00:00:00,EPIK/USDT,0.01185,0.0126,0.01143,0.0121,2598929.83354732,31219.0264597535806
1655337600,2022-06-16 00:00:00,EPIK/USDT,0.01295,0.0131,0.0115,0.01191,2852782.4714225,34903.3297792241883
1655251200,2022-06-15 00:00:00,EPIK/USDT,0.0128,0.01307,0.0115,0.01295,5194075.15070691,64220.2157914244117
1655164800,2022-06-14 00:00:00,EPIK/USDT,0.0133,0.0137,0.0125,0.0129,6898111.62185371,90279.162827611581
1655078400,2022-06-13 00:00:00,EPIK/USDT,0.0151,0.0154,0.013,0.0132,7150423.47088295,100777.512586996941
1654992000,2022-06-12 00:00:00,EPIK/USDT,0.0164,0.0168,0.0151,0.0151,3720297.44146078,58281.50118830089
1654905600,2022-06-11 00:00:00,EPIK/USDT,0.0177,0.0183,0.0161,0.0165,3540367.78823428,60672.73157023473
1654819200,2022-06-10 00:00:00,EPIK/USDT,0.0187,0.019,0.0175,0.0179,5851442.4477177,106797.636602137027
1654732800,2022-06-09 00:00:00,EPIK/USDT,0.0183,0.019,0.0177,0.0188,4718663.45883016,86540.043796463621
1654646400,2022-06-08 00:00:00,EPIK/USDT,0.0189,0.0193,0.0181,0.0183,3962850.5810066,73942.361421905429
1654560000,2022-06-07 00:00:00,EPIK/USDT,0.0198,0.0203,0.0185,0.0188,6061928.13174798,115536.1729723721
1654473600,2022-06-06 00:00:00,EPIK/USDT,0.0193,0.021,0.0191,0.0197,9093041.49318026,180978.033814685832
1654387200,2022-06-05 00:00:00,EPIK/USDT,0.0196,0.0216,0.0186,0.0193,8918556.58160167,179122.105955514847
1654300800,2022-06-04 00:00:00,EPIK/USDT,0.0183,0.0204,0.0179,0.0196,7684217.51109596,147174.795418277143
1654214400,2022-06-03 00:00:00,EPIK/USDT,0.0184,0.0191,0.0178,0.0183,3441909.4256474,64190.566171769088
1654128000,2022-06-02 00:00:00,EPIK/USDT,0.0177,0.0189,0.0175,0.0185,1866689.88274078,34073.933974351953
1654041600,2022-06-01 00:00:00,EPIK/USDT,0.0183,0.0191,0.0175,0.0177,2960744.32611184,54378.247116140118
1653955200,2022-05-31 00:00:00,EPIK/USDT,0.0192,0.0197,0.0182,0.0184,4592602.41530172,86913.089456199712
1653868800,2022-05-30 00:00:00,EPIK/USDT,0.0183,0.0195,0.0181,0.0193,4194242.73207574,79369.315105347165
1653782400,2022-05-29 00:00:00,EPIK/USDT,0.0181,0.0188,0.0177,0.0182,2276148.91408069,41572.666050342047
1653696000,2022-05-28 00:00:00,EPIK/USDT,0.0188,0.0193,0.018,0.0183,4004885.44400062,74372.72432808466
1653609600,2022-05-27 00:00:00,EPIK/USDT,0.0199,0.0201,0.0182,0.0188,5794905.83445567,109768.242419377086
1653523200,2022-05-26 00:00:00,EPIK/USDT,0.0223,0.0229,0.0198,0.0199,6373622.35676413,132354.346519489387
1653436800,2022-05-25 00:00:00,EPIK/USDT,0.0227,0.0236,0.0212,0.0224,3406476.11724544,75421.110619232881
1653350400,2022-05-24 00:00:00,EPIK/USDT,0.0226,0.0231,0.0216,0.0227,2634967.02707158,58438.481143037958
1653264000,2022-05-23 00:00:00,EPIK/USDT,0.0236,0.0245,0.0224,0.0228,3147296.56502207,73508.491308673746
1653177600,2022-05-22 00:00:00,EPIK/USDT,0.023,0.0248,0.0222,0.0235,4687499.92016215,109757.380644542153
1653091200,2022-05-21 00:00:00,EPIK/USDT,0.023,0.025,0.021,0.0231,10249184.78864214,235287.85336424975
1653004800,2022-05-20 00:00:00,EPIK/USDT,0.0222,0.0254,0.0207,0.0231,11908117.32750818,275876.810234186955
1652918400,2022-05-19 00:00:00,EPIK/USDT,0.0189,0.0229,0.0186,0.0223,12898082.09393204,272784.323384744766
1652832000,2022-05-18 00:00:00,EPIK/USDT,0.02,0.0206,0.0186,0.0189,4027394.02124996,78952.68471339903
1652745600,2022-05-17 00:00:00,EPIK/USDT,0.0205,0.0213,0.0196,0.02,6625466.09929431,135902.94217665233
1652659200,2022-05-16 00:00:00,EPIK/USDT,0.0214,0.0223,0.0197,0.0204,4792979.21733106,100175.78882768196
1652572800,2022-05-15 00:00:00,EPIK/USDT,0.0193,0.0219,0.0187,0.0218,4947325.77746167,101095.657876475614
1652486400,2022-05-14 00:00:00,EPIK/USDT,0.0197,0.0215,0.018,0.0194,6324456.14768565,123490.480600146598
1652400000,2022-05-13 00:00:00,EPIK/USDT,0.0187,0.0233,0.0185,0.0198,9209559.12654237,194918.332322045377
1652313600,2022-05-12 00:00:00,EPIK/USDT,0.0214,0.0221,0.0184,0.0186,5037458.96553907,99213.33781103485
1652227200,2022-05-11 00:00:00,EPIK/USDT,0.0267,0.0285,0.0204,0.0214,12859367.36130816,315882.014389755233
1652140800,2022-05-10 00:00:00,EPIK/USDT,0.0285,0.0345,0.0263,0.0268,10599333.25023906,316324.681979028177
1652054400,2022-05-09 00:00:00,EPIK/USDT,0.0407,0.0413,0.0258,0.0283,15399937.12558234,499257.628840772685
1651968000,2022-05-08 00:00:00,EPIK/USDT,0.0415,0.0418,0.0397,0.0406,3406824.71992457,138185.778574983078
1651881600,2022-05-07 00:00:00,EPIK/USDT,0.0407,0.0451,0.04,0.0415,4370303.42034404,185454.434677602887
1651795200,2022-05-06 00:00:00,EPIK/USDT,0.0448,0.0448,0.0398,0.0408,6267718.84390379,261129.387488627503
1651708800,2022-05-05 00:00:00,EPIK/USDT,0.0474,0.0513,0.0421,0.0448,8960910.00428506,419184.441394160809
1651622400,2022-05-04 00:00:00,EPIK/USDT,0.0437,0.0494,0.043,0.0474,5662665.26101627,258636.172942196871
1651536000,2022-05-03 00:00:00,EPIK/USDT,0.0451,0.0484,0.0422,0.0441,6258150.5277568,285884.534616810936
1651449600,2022-05-02 00:00:00,EPIK/USDT,0.0443,0.0463,0.0427,0.0451,4608026.40285762,203901.277378855411
1651363200,2022-05-01 00:00:00,EPIK/USDT,0.0425,0.0463,0.0419,0.0442,4384025.48844509,193243.432333593411
1651276800,2022-04-30 00:00:00,EPIK/USDT,0.0475,0.0486,0.0419,0.0424,4065176.35487915,182601.352971730283
1651190400,2022-04-29 00:00:00,EPIK/USDT,0.0529,0.0542,0.0462,0.0473,8754576.79248676,432046.138256331536
1651104000,2022-04-28 00:00:00,EPIK/USDT,0.0547,0.057,0.0518,0.0529,9656349.69239224,523046.900338805599
1651017600,2022-04-27 00:00:00,EPIK/USDT,0.0573,0.0597,0.0538,0.0546,8061042.88577055,455153.908011131569
1650931200,2022-04-26 00:00:00,EPIK/USDT,0.0561,0.0691,0.0561,0.0575,25172786.31524346,1538798.1022117798
1650844800,2022-04-25 00:00:00,EPIK/USDT,0.0553,0.0594,0.0519,0.0559,11963101.83619087,648861.351470660676
1650758400,2022-04-24 00:00:00,EPIK/USDT,0.052,0.0588,0.0517,0.0553,6411855.77694173,357557.339457369428
1650672000,2022-04-23 00:00:00,EPIK/USDT,0.0552,0.0556,0.0515,0.0519,3098988.35687181,165661.686552526762
1650585600,2022-04-22 00:00:00,EPIK/USDT,0.0573,0.0592,0.0547,0.0552,5137812.04086165,289132.047663098149
1650499200,2022-04-21 00:00:00,EPIK/USDT,0.0646,0.0655,0.0548,0.0573,8272625.52391313,498208.491375843522
1650412800,2022-04-20 00:00:00,EPIK/USDT,0.0679,0.0686,0.063,0.0646,4300907.36630728,283649.340546367291
1650326400,2022-04-19 00:00:00,EPIK/USDT,0.0681,0.0697,0.063,0.0681,3580056.35884171,238088.494878524285
1650240000,2022-04-18 00:00:00,EPIK/USDT,0.067,0.069,0.063,0.0681,4323834.07237072,285201.798576352515
1650153600,2022-04-17 00:00:00,EPIK/USDT,0.0714,0.0717,0.0662,0.067,3504422.96270347,242315.963521706321
1650067200,2022-04-16 00:00:00,EPIK/USDT,0.0771,0.0789,0.0675,0.0714,8571788.11292082,615474.812670010009
1649980800,2022-04-15 00:00:00,EPIK/USDT,0.0798,0.0807,0.0767,0.0772,2391723.32940374,187931.541301166447
1649894400,2022-04-14 00:00:00,EPIK/USDT,0.0823,0.0837,0.0778,0.0797,3086604.60930562,249812.048833349397
1649808000,2022-04-13 00:00:00,EPIK/USDT,0.0781,0.084,0.0773,0.0823,4091963.74869323,328686.080447316855
1649721600,2022-04-12 00:00:00,EPIK/USDT,0.0818,0.0842,0.0764,0.0781,7370791.87079624,593675.281797657431
1649635200,2022-04-11 00:00:00,EPIK/USDT,0.0887,0.0891,0.0764,0.082,12036452.03357111,978580.796309191697
1649548800,2022-04-10 00:00:00,EPIK/USDT,0.088,0.0981,0.0877,0.0887,11527184.79491307,1066812.694895848552
1649462400,2022-04-09 00:00:00,EPIK/USDT,0.0853,0.0881,0.0834,0.088,3772997.36809026,320732.081394228374
1649376000,2022-04-08 00:00:00,EPIK/USDT,0.0918,0.0936,0.085,0.0851,7912573.1391047,703654.984908359264
1649289600,2022-04-07 00:00:00,EPIK/USDT,0.0877,0.0968,0.0877,0.0915,10296961.18488637,942790.494141049568
1649203200,2022-04-06 00:00:00,EPIK/USDT,0.1063,0.1065,0.083,0.0878,19905362.6919808,1835834.834065284676
1649116800,2022-04-05 00:00:00,EPIK/USDT,0.0834,0.1156,0.0818,0.1061,41797075.93621339,4217224.296846304487
1649030400,2022-04-04 00:00:00,EPIK/USDT,0.0831,0.0869,0.076,0.0832,6643067.02559192,542545.84296735082
1648944000,2022-04-03 00:00:00,EPIK/USDT,0.0783,0.0882,0.0772,0.0831,5673684.96940432,469395.603762154898
1648857600,2022-04-02 00:00:00,EPIK/USDT,0.0795,0.0907,0.0769,0.0785,11433751.87819215,943285.963604216029
1648771200,2022-04-01 00:00:00,EPIK/USDT,0.0695,0.084,0.0632,0.0798,13729477.73888941,1006608.470706075954
1648684800,2022-03-31 00:00:00,EPIK/USDT,0.0747,0.0776,0.0657,0.0695,9940779.86412716,707026.704428945729
1648598400,2022-03-30 00:00:00,EPIK/USDT,0.0778,0.0823,0.0727,0.0748,8087043.36835561,627368.83736804876
1648512000,2022-03-29 00:00:00,EPIK/USDT,0.0756,0.087,0.0754,0.0779,10120365.23883748,814845.242772898592
1648425600,2022-03-28 00:00:00,EPIK/USDT,0.0847,0.098,0.0753,0.0758,21098411.58069362,1835104.542160883729
1648339200,2022-03-27 00:00:00,EPIK/USDT,0.0783,0.1045,0.0709,0.0846,52076761.10623291,4389390.886713808692
1648252800,2022-03-26 00:00:00,EPIK/USDT,0.051,0.129,0.0503,0.0782,46821848.35312284,3643275.361088548839
1648166400,2022-03-25 00:00:00,EPIK/USDT,0.054,0.0545,0.0509,0.0513,2829489.59672234,148942.406502981113
1648080000,2022-03-24 00:00:00,EPIK/USDT,0.0584,0.0588,0.0525,0.0544,4990617.36641498,276056.164968791546
1647993600,2022-03-23 00:00:00,EPIK/USDT,0.0577,0.0609,0.0551,0.0581,3596932.48967714,206746.541960657391
1647907200,2022-03-22 00:00:00,EPIK/USDT,0.0527,0.0651,0.0521,0.0577,7733788.37813122,452026.551405800074
1647820800,2022-03-21 00:00:00,EPIK/USDT,0.0529,0.0544,0.0482,0.0526,5571690.46395294,283545.883716717616
1647734400,2022-03-20 00:00:00,EPIK/USDT,0.0539,0.0619,0.0505,0.0529,15196551.79104905,855806.505755783321
1647648000,2022-03-19 00:00:00,EPIK/USDT,0.0461,0.0544,0.0444,0.0539,9046497.27217876,439080.959699281521
1647561600,2022-03-18 00:00:00,EPIK/USDT,0.0469,0.047,0.0409,0.0462,4906652.54059306,217931.245469518007
1647475200,2022-03-17 00:00:00,EPIK/USDT,0.0472,0.049,0.0436,0.0469,4746593.25112159,219689.133094680922
1647388800,2022-03-16 00:00:00,EPIK/USDT,0.0462,0.0475,0.0433,0.0473,3162067.0724341,142829.709846089308
1647302400,2022-03-15 00:00:00,EPIK/USDT,0.0476,0.048,0.0448,0.0462,2193842.54388377,101909.864871097341
1647216000,2022-03-14 00:00:00,EPIK/USDT,0.0498,0.0501,0.0452,0.0477,1949121.81029436,92612.992533407546
1647129600,2022-03-13 00:00:00,EPIK/USDT,0.0511,0.0528,0.0485,0.0498,2531328.3985979,128711.36043830205
1647043200,2022-03-12 00:00:00,EPIK/USDT,0.0546,0.0549,0.0499,0.0511,1456603.02849283,75688.816195069385
1646956800,2022-03-11 00:00:00,EPIK/USDT,0.0569,0.0574,0.0522,0.0546,1024954.34054951,56808.441674147792
1646870400,2022-03-10 00:00:00,EPIK/USDT,0.0606,0.061,0.0552,0.0572,1304367.9061271,75003.380762591568
1646784000,2022-03-09 00:00:00,EPIK/USDT,0.0593,0.061,0.0586,0.061,2039354.53306166,122508.83031613457
1646697600,2022-03-08 00:00:00,EPIK/USDT,0.061,0.0614,0.0566,0.0595,1678816.16424537,99999.450862393726
1646611200,2022-03-07 00:00:00,EPIK/USDT,0.0682,0.0682,0.0598,0.061,3236884.66707044,201869.809424502727
1646524800,2022-03-06 00:00:00,EPIK/USDT,0.0725,0.0726,0.0668,0.0683,1292609.51960845,88996.470447378631
1646438400,2022-03-05 00:00:00,EPIK/USDT,0.071,0.0737,0.0707,0.0725,1227119.82963806,88757.089498541858
1646352000,2022-03-04 00:00:00,EPIK/USDT,0.0766,0.0778,0.0705,0.071,1645197.0019164,121088.867212511005
1646265600,2022-03-03 00:00:00,EPIK/USDT,0.0815,0.0818,0.074,0.0766,1927952.95612601,150978.827313116008
1646179200,2022-03-02 00:00:00,EPIK/USDT,0.0811,0.0865,0.0776,0.0815,4528279.38405913,369425.768292670822
1646092800,2022-03-01 00:00:00,EPIK/USDT,0.0801,0.0828,0.0758,0.0811,4259899.57032027,339042.05998910579
1646006400,2022-02-28 00:00:00,EPIK/USDT,0.0732,0.0986,0.0702,0.0806,10056159.7089022,830417.407800276632
1645920000,2022-02-27 00:00:00,EPIK/USDT,0.0766,0.0846,0.0701,0.0737,5597248.77844158,414055.648529950819
1645833600,2022-02-26 00:00:00,EPIK/USDT,0.0812,0.0835,0.0741,0.0769,2904477.14175837,226726.861286463573
1645747200,2022-02-25 00:00:00,EPIK/USDT,0.0789,0.0876,0.0751,0.0812,2744776.69157941,221686.700982921144
1645660800,2022-02-24 00:00:00,EPIK/USDT,0.083,0.0836,0.0641,0.0792,4851344.71137986,354545.433164164323
1645574400,2022-02-23 00:00:00,EPIK/USDT,0.0937,0.097,0.0815,0.0831,2814529.99890329,253817.759441087652
1645488000,2022-02-22 00:00:00,EPIK/USDT,0.111,0.1112,0.0801,0.0931,5532777.16217423,504529.115084796221
1645401600,2022-02-21 00:00:00,EPIK/USDT,0.1221,0.1265,0.1019,0.111,1924424.68367434,224150.599660713314
1645315200,2022-02-20 00:00:00,EPIK/USDT,0.1312,0.1371,0.1151,0.1228,1121963.44399237,139163.599034042044
1645228800,2022-02-19 00:00:00,EPIK/USDT,0.1326,0.138,0.1263,0.1314,1097411.93078799,143941.639435835748
1645142400,2022-02-18 00:00:00,EPIK/USDT,0.1394,0.1443,0.1305,0.1334,1800917.99266763,247986.364997508615
1645056000,2022-02-17 00:00:00,EPIK/USDT,0.1393,0.1598,0.1365,0.1394,5510345.49000618,810336.865808881483
1644969600,2022-02-16 00:00:00,EPIK/USDT,0.1492,0.1499,0.1365,0.1393,1629582.19701509,231343.780633796199
1644883200,2022-02-15 00:00:00,EPIK/USDT,0.1388,0.1497,0.1379,0.1491,1493855.60724948,215696.208628681597
1644796800,2022-02-14 00:00:00,EPIK/USDT,0.1415,0.142,0.1311,0.1386,730638.1621531,100273.652619287825
1644710400,2022-02-13 00:00:00,EPIK/USDT,0.1467,0.1541,0.1401,0.1414,1010734.69329682,149454.760444268401
1644624000,2022-02-12 00:00:00,EPIK/USDT,0.1458,0.1509,0.1399,0.1462,832941.25570957,120394.009070706181
1644537600,2022-02-11 00:00:00,EPIK/USDT,0.1674,0.168,0.1393,0.1457,1733301.03317763,267218.326502489365
1644451200,2022-02-10 00:00:00,EPIK/USDT,0.1777,0.1808,0.1611,0.1666,1964056.13369791,336086.317465767341
