https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TCP,Volume USDT
1656979200,2022-07-05 00:00:00,TCP/USDT,0.00865,0.00889,0.00844,0.00859,33257238.41736228,286466.2460120787345
1656892800,2022-07-04 00:00:00,TCP/USDT,0.00852,0.00891,0.00803,0.00865,33570568.95342402,285630.5644833180195
1656806400,2022-07-03 00:00:00,TCP/USDT,0.0088,0.00896,0.00845,0.00859,29361553.36391764,256045.6875124088039
1656720000,2022-07-02 00:00:00,TCP/USDT,0.00865,0.009,0.00848,0.00879,33825319.17591316,292108.5495006310354
1656633600,2022-07-01 00:00:00,TCP/USDT,0.00853,0.0095,0.00853,0.0087,32302084.85702906,285233.5346987777498
1656547200,2022-06-30 00:00:00,TCP/USDT,0.00895,0.00917,0.00851,0.00851,30838286.06002308,272110.4820296213949
1656460800,2022-06-29 00:00:00,TCP/USDT,0.00959,0.00987,0.00887,0.00897,27330839.74548769,253219.2975939105665
1656374400,2022-06-28 00:00:00,TCP/USDT,0.00917,0.01021,0.00911,0.00957,29693234.88438569,276777.7363594646391
1656288000,2022-06-27 00:00:00,TCP/USDT,0.00934,0.00963,0.00895,0.00917,30265489.59165525,281278.3637736876975
1656201600,2022-06-26 00:00:00,TCP/USDT,0.0094,0.00979,0.00926,0.00931,28074587.08081572,266298.9933651776665
1656115200,2022-06-25 00:00:00,TCP/USDT,0.00966,0.01333,0.00917,0.00939,31145988.29293705,308488.6612084650441
1656028800,2022-06-24 00:00:00,TCP/USDT,0.00959,0.01009,0.00938,0.00965,27646641.44110321,268526.675366467099
1655942400,2022-06-23 00:00:00,TCP/USDT,0.00922,0.00966,0.009,0.0096,32582751.83048115,304072.5472446737663
1655856000,2022-06-22 00:00:00,TCP/USDT,0.0095,0.0095,0.00901,0.00919,27691937.43778921,255197.6444709643733
1655769600,2022-06-21 00:00:00,TCP/USDT,0.00924,0.01087,0.00894,0.0095,29248772.96997169,274936.0813264980868
1655683200,2022-06-20 00:00:00,TCP/USDT,0.00862,0.01003,0.00822,0.00923,32341021.26878353,288124.2281961438136
1655596800,2022-06-19 00:00:00,TCP/USDT,0.00816,0.00887,0.0077,0.00868,32498155.08094257,266980.0031389100508
1655510400,2022-06-18 00:00:00,TCP/USDT,0.0089,0.00892,0.00798,0.00816,31485775.74183626,264745.9937954282802
1655424000,2022-06-17 00:00:00,TCP/USDT,0.00939,0.00964,0.0088,0.0089,30390139.96122746,276294.5324837984306
1655337600,2022-06-16 00:00:00,TCP/USDT,0.00905,0.01498,0.00871,0.00936,31712568.25744579,316413.5805238418202
1655251200,2022-06-15 00:00:00,TCP/USDT,0.00887,0.00926,0.0083,0.00906,28388467.18453727,248367.3670359541984
1655164800,2022-06-14 00:00:00,TCP/USDT,0.00868,0.00977,0.00824,0.00884,27702214.42012521,246375.3680870958152
1655078400,2022-06-13 00:00:00,TCP/USDT,0.01056,0.0106,0.00855,0.00861,22637763.69253158,209494.9851753461764
1654992000,2022-06-12 00:00:00,TCP/USDT,0.01076,0.0111,0.01012,0.01055,25771931.84524512,277527.9792291698939
1654905600,2022-06-11 00:00:00,TCP/USDT,0.01231,0.0124,0.01064,0.01073,25208041.45902949,288563.6067227771447
1654819200,2022-06-10 00:00:00,TCP/USDT,0.01287,0.0133,0.01216,0.01235,23246453.91377528,294008.6796583511588
1654732800,2022-06-09 00:00:00,TCP/USDT,0.01314,0.01402,0.01193,0.01287,26507629.37022875,338926.5638946862318
1654646400,2022-06-08 00:00:00,TCP/USDT,0.013,0.01378,0.01276,0.01312,21257524.42142125,279626.7852599309746
1654560000,2022-06-07 00:00:00,TCP/USDT,0.01335,0.0138,0.01269,0.013,23464874.40055062,306356.874691908755
1654473600,2022-06-06 00:00:00,TCP/USDT,0.0133,0.01519,0.01323,0.01337,21824575.19947559,300468.7174008686317
1654387200,2022-06-05 00:00:00,TCP/USDT,0.01568,0.0174,0.01275,0.01332,30589146.41311947,438311.0288615010979
1654300800,2022-06-04 00:00:00,TCP/USDT,0.01245,0.02272,0.012,0.01553,43925353.17770582,693828.0248811656905
1654214400,2022-06-03 00:00:00,TCP/USDT,0.01279,0.013,0.01226,0.01249,19155596.04026744,241008.007098933535
1654128000,2022-06-02 00:00:00,TCP/USDT,0.01227,0.0138,0.01201,0.0128,21059832.83763997,261625.0941140018072
1654041600,2022-06-01 00:00:00,TCP/USDT,0.01383,0.01384,0.012,0.01239,18816869.7343356,244965.0102784691943
1653955200,2022-05-31 00:00:00,TCP/USDT,0.01425,0.0163,0.01353,0.01381,18534500.11436723,268051.9420148797766
1653868800,2022-05-30 00:00:00,TCP/USDT,0.01324,0.0146,0.01308,0.01431,18008807.11674364,250008.8463723184069
1653782400,2022-05-29 00:00:00,TCP/USDT,0.01406,0.01435,0.01304,0.01323,19196759.37858212,262705.0546887327581
1653696000,2022-05-28 00:00:00,TCP/USDT,0.01228,0.0145,0.01222,0.01408,19424281.46737891,260999.6964985549319
1653609600,2022-05-27 00:00:00,TCP/USDT,0.01254,0.01264,0.01142,0.01223,18854611.12156777,230640.8690550155368
1653523200,2022-05-26 00:00:00,TCP/USDT,0.01305,0.0132,0.0117,0.01246,18227329.21795107,230862.295285738218
1653436800,2022-05-25 00:00:00,TCP/USDT,0.01382,0.01468,0.01283,0.01308,18993896.02115906,260180.5395587996511
1653350400,2022-05-24 00:00:00,TCP/USDT,0.01362,0.01464,0.01322,0.01383,18721452.16762902,259561.6518573274561
1653264000,2022-05-23 00:00:00,TCP/USDT,0.01398,0.01668,0.01342,0.01361,20194720.78755872,288118.3943599664445
1653177600,2022-05-22 00:00:00,TCP/USDT,0.01397,0.0144,0.01331,0.01397,18350763.9677837,255395.3877857887915
1653091200,2022-05-21 00:00:00,TCP/USDT,0.01458,0.0156,0.01379,0.01396,20023939.14742307,290169.9138055610703
1653004800,2022-05-20 00:00:00,TCP/USDT,0.01446,0.0168,0.0134,0.0146,21639961.29577923,320208.4735117070669
1652918400,2022-05-19 00:00:00,TCP/USDT,0.01359,0.015,0.01276,0.01444,18376382.24902326,247782.0714411632999
1652832000,2022-05-18 00:00:00,TCP/USDT,0.01358,0.0141,0.013,0.01364,16223114.56431898,216184.2820199632871
1652745600,2022-05-17 00:00:00,TCP/USDT,0.0125,0.0146,0.0123,0.01359,16013246.16977637,214171.6083353761678
1652659200,2022-05-16 00:00:00,TCP/USDT,0.01416,0.01523,0.0121,0.01258,15024279.47464441,197334.2408699980423
1652572800,2022-05-15 00:00:00,TCP/USDT,0.01122,0.0177,0.01122,0.01416,22098308.04241209,303221.5758626111529
1652486400,2022-05-14 00:00:00,TCP/USDT,0.01192,0.0129,0.01096,0.01127,15939230.58061212,185811.8454675554813
1652400000,2022-05-13 00:00:00,TCP/USDT,0.0111,0.01425,0.01092,0.01196,16045150.33227132,198980.5190881780136
1652313600,2022-05-12 00:00:00,TCP/USDT,0.01288,0.0136,0.0106,0.01108,8029604.70202637,91272.5780688648722
1652227200,2022-05-11 00:00:00,TCP/USDT,0.01942,0.0197,0.01288,0.01297,8202450.52931046,138133.6238144982173
1652140800,2022-05-10 00:00:00,TCP/USDT,0.01972,0.0224,0.019,0.01949,8440895.43031214,172725.5505155090016
1652054400,2022-05-09 00:00:00,TCP/USDT,0.02355,0.0241,0.0197,0.0198,10547702.88704606,234030.8255987112434
1651968000,2022-05-08 00:00:00,TCP/USDT,0.02322,0.0243,0.02189,0.02357,12158946.49646375,278270.1284249365323
1651881600,2022-05-07 00:00:00,TCP/USDT,0.02416,0.0251,0.0231,0.02342,12206969.36437177,294893.1448006848114
1651795200,2022-05-06 00:00:00,TCP/USDT,0.02629,0.02662,0.0237,0.02422,10007221.90049569,254768.8199026656646
1651708800,2022-05-05 00:00:00,TCP/USDT,0.02901,0.0311,0.02624,0.02628,9090489.56533238,260012.9608862063294
1651622400,2022-05-04 00:00:00,TCP/USDT,0.02808,0.0293,0.02759,0.02907,9679911.86906845,273308.0278230650712
1651536000,2022-05-03 00:00:00,TCP/USDT,0.02562,0.031,0.02484,0.02808,14715065.19622508,405076.2237028398857
1651449600,2022-05-02 00:00:00,TCP/USDT,0.02543,0.02628,0.024,0.0256,10930657.95397523,277891.5392429493593
1651363200,2022-05-01 00:00:00,TCP/USDT,0.02391,0.02634,0.02384,0.02546,10323074.68764728,258568.6366098166515
1651276800,2022-04-30 00:00:00,TCP/USDT,0.02715,0.02725,0.02384,0.02392,9121612.68880365,237626.4259775508611
1651190400,2022-04-29 00:00:00,TCP/USDT,0.02753,0.02765,0.02652,0.02719,9085216.617313,246400.2414743087098
1651104000,2022-04-28 00:00:00,TCP/USDT,0.02942,0.0312,0.02689,0.02755,9931466.92794012,288054.2388789783924
1651017600,2022-04-27 00:00:00,TCP/USDT,0.03167,0.03227,0.0289,0.02944,8190274.04831325,258130.3678530344755
1650931200,2022-04-26 00:00:00,TCP/USDT,0.03504,0.03556,0.0314,0.03169,7527268.76809586,256330.3920702077588
1650844800,2022-04-25 00:00:00,TCP/USDT,0.03611,0.03624,0.03264,0.0349,7348122.5274527,251168.1970788304787
1650758400,2022-04-24 00:00:00,TCP/USDT,0.03722,0.03782,0.03586,0.03616,7882092.73580976,289208.5001068734131
1650672000,2022-04-23 00:00:00,TCP/USDT,0.0371,0.038,0.03567,0.03721,9661560.92420687,357773.3838039978019
1650585600,2022-04-22 00:00:00,TCP/USDT,0.03808,0.0383,0.0363,0.03717,8118398.65931487,304083.4306019063911
1650499200,2022-04-21 00:00:00,TCP/USDT,0.04145,0.04192,0.03771,0.03797,8750796.66899577,351776.335219291808
1650412800,2022-04-20 00:00:00,TCP/USDT,0.04144,0.04339,0.03981,0.0416,7737923.5558162,320885.6032629156671
1650326400,2022-04-19 00:00:00,TCP/USDT,0.0425,0.04309,0.04057,0.04146,8886778.20306731,371194.309277739214
1650240000,2022-04-18 00:00:00,TCP/USDT,0.04569,0.0486,0.0396,0.04252,9550391.07194323,409193.9284583377008
1650153600,2022-04-17 00:00:00,TCP/USDT,0.04171,0.051,0.04088,0.04576,15001617.63693884,694137.4297743249777
1650067200,2022-04-16 00:00:00,TCP/USDT,0.04153,0.04497,0.0411,0.04167,8549711.61324419,360474.1440533010392
1649980800,2022-04-15 00:00:00,TCP/USDT,0.0414,0.0425,0.0406,0.04149,7185182.34743743,295303.6122106803006
1649894400,2022-04-14 00:00:00,TCP/USDT,0.04351,0.0444,0.0408,0.0413,8066814.65731352,346232.7355078576213
1649808000,2022-04-13 00:00:00,TCP/USDT,0.04004,0.04429,0.0399,0.0435,8300394.23418964,344301.1514360569206
1649721600,2022-04-12 00:00:00,TCP/USDT,0.03743,0.04033,0.037,0.04003,7558376.42503774,293516.6440534687413
1649635200,2022-04-11 00:00:00,TCP/USDT,0.04378,0.04384,0.037,0.03742,6961310.92903741,281972.4790090876872
1649548800,2022-04-10 00:00:00,TCP/USDT,0.04404,0.04513,0.0434,0.04379,7611943.19532497,334307.4472049408918
1649462400,2022-04-09 00:00:00,TCP/USDT,0.04263,0.0451,0.0424,0.04407,7995080.39573877,352343.9873860825508
1649376000,2022-04-08 00:00:00,TCP/USDT,0.04562,0.04585,0.04242,0.04262,6997999.98798455,313075.8154061689973
1649289600,2022-04-07 00:00:00,TCP/USDT,0.0449,0.04795,0.0446,0.04564,7159009.78890391,331569.1535873438928
1649203200,2022-04-06 00:00:00,TCP/USDT,0.04844,0.0494,0.0438,0.04484,6254066.63371833,293586.9880583408206
1649116800,2022-04-05 00:00:00,TCP/USDT,0.04904,0.057,0.0461,0.04843,11348748.14741764,581901.0235457982851
1649030400,2022-04-04 00:00:00,TCP/USDT,0.04876,0.04975,0.04158,0.04904,10425931.93063165,479461.3312012198718
1648944000,2022-04-03 00:00:00,TCP/USDT,0.04857,0.04904,0.04711,0.04873,6051691.00311614,291230.3748219023496
1648857600,2022-04-02 00:00:00,TCP/USDT,0.05003,0.05201,0.04821,0.04847,6558353.04161128,327421.6950733547594
1648771200,2022-04-01 00:00:00,TCP/USDT,0.0485,0.05338,0.04428,0.04999,8846949.86916795,422516.6877145931241
1648684800,2022-03-31 00:00:00,TCP/USDT,0.05321,0.05799,0.04672,0.0485,8105786.13821639,419537.4339128516339
1648598400,2022-03-30 00:00:00,TCP/USDT,0.04136,0.069,0.0407,0.05321,17397515.93808962,892448.1247221258748
1648512000,2022-03-29 00:00:00,TCP/USDT,0.04117,0.0444,0.0388,0.04137,8392837.8730452,343573.623847597877
1648425600,2022-03-28 00:00:00,TCP/USDT,0.04192,0.044,0.04056,0.04123,6958393.89964099,293971.4805180039355
1648339200,2022-03-27 00:00:00,TCP/USDT,0.03884,0.0422,0.03876,0.04197,8734389.5836671,350264.1468554425153
1648252800,2022-03-26 00:00:00,TCP/USDT,0.03913,0.0395,0.03691,0.03885,9042906.42396959,346699.0392155603516
1648166400,2022-03-25 00:00:00,TCP/USDT,0.04011,0.0421,0.0381,0.03913,8040154.46173384,321364.6365861053114
1648080000,2022-03-24 00:00:00,TCP/USDT,0.03879,0.046,0.0381,0.04008,9722979.74156068,390584.8032072022207
1647993600,2022-03-23 00:00:00,TCP/USDT,0.0375,0.0389,0.0358,0.0387,8631587.86917564,316973.4311325911434
1647907200,2022-03-22 00:00:00,TCP/USDT,0.03644,0.0383,0.0362,0.03751,6326567.24239497,236630.1806895004503
1647820800,2022-03-21 00:00:00,TCP/USDT,0.03556,0.0372,0.03431,0.03647,6883141.09803591,246239.7822031689674
1647734400,2022-03-20 00:00:00,TCP/USDT,0.03614,0.03796,0.03451,0.03557,7046453.40676174,253646.1312116028278
1647648000,2022-03-19 00:00:00,TCP/USDT,0.03672,0.03689,0.0343,0.03618,7946456.7136219,282629.0459662404366
1647561600,2022-03-18 00:00:00,TCP/USDT,0.03599,0.03817,0.03368,0.03671,7444260.43136494,262531.9529368833698
1647475200,2022-03-17 00:00:00,TCP/USDT,0.03449,0.03682,0.0343,0.03596,6834882.54604544,242365.9953203975433
1647388800,2022-03-16 00:00:00,TCP/USDT,0.03291,0.03497,0.03192,0.03449,7278262.18317328,243409.7581472477793
1647302400,2022-03-15 00:00:00,TCP/USDT,0.03642,0.0366,0.03135,0.03279,11368731.66880711,385249.1258777205877
1647216000,2022-03-14 00:00:00,TCP/USDT,0.03251,0.04122,0.03236,0.03626,11711655.43783646,412642.4097530299801
1647129600,2022-03-13 00:00:00,TCP/USDT,0.03322,0.0432,0.03247,0.03261,12052103.01928738,418472.8622703814024
1647043200,2022-03-12 00:00:00,TCP/USDT,0.03245,0.03344,0.032,0.03327,9189100.17050352,301251.7758851562105
1646956800,2022-03-11 00:00:00,TCP/USDT,0.0336,0.0337,0.03245,0.03245,7693884.86462694,252276.6522083740948
1646870400,2022-03-10 00:00:00,TCP/USDT,0.0344,0.0344,0.0329,0.0337,4478438.96717403,150197.9386769964296
1646784000,2022-03-09 00:00:00,TCP/USDT,0.0335,0.03575,0.033,0.03449,5892384.90243688,203774.1719916117602
1646697600,2022-03-08 00:00:00,TCP/USDT,0.034,0.0349,0.0327,0.0335,5161404.79669515,174570.9409532946537
1646611200,2022-03-07 00:00:00,TCP/USDT,0.0349,0.0355,0.0335,0.034,5916304.93523254,204385.4137253208495
1646524800,2022-03-06 00:00:00,TCP/USDT,0.0374,0.03816,0.03476,0.0349,5189173.13528793,188649.4943421256623
1646438400,2022-03-05 00:00:00,TCP/USDT,0.03665,0.03796,0.0355,0.0374,5623136.99006255,207545.8234642625679
1646352000,2022-03-04 00:00:00,TCP/USDT,0.0396,0.0397,0.0359,0.0366,5824963.72440482,219740.6810986501316
1646265600,2022-03-03 00:00:00,TCP/USDT,0.0402,0.0412,0.0379,0.0396,5863390.14806756,232017.433730748327
1646179200,2022-03-02 00:00:00,TCP/USDT,0.0412,0.043,0.0396,0.0403,4939677.30128128,201301.391667650924
1646092800,2022-03-01 00:00:00,TCP/USDT,0.0425,0.0447,0.0385,0.0411,6974570.33890937,291292.718450347723
1646006400,2022-02-28 00:00:00,TCP/USDT,0.0409,0.0438,0.0358,0.0424,8323075.37600052,331584.126152432699
1645920000,2022-02-27 00:00:00,TCP/USDT,0.0398,0.0445,0.0387,0.0409,5783775.10232742,237440.873660810529
1645833600,2022-02-26 00:00:00,TCP/USDT,0.0395,0.0424,0.0379,0.0399,5638813.8754056,224906.525597205693
1645747200,2022-02-25 00:00:00,TCP/USDT,0.0375,0.0404,0.0351,0.0395,4311034.9414204,165175.719671468008
1645660800,2022-02-24 00:00:00,TCP/USDT,0.0397,0.04,0.0324,0.0375,6225760.62521586,220961.827741801734
1645574400,2022-02-23 00:00:00,TCP/USDT,0.0387,0.0435,0.0385,0.0398,6194010.3370644,253463.622352051464
1645488000,2022-02-22 00:00:00,TCP/USDT,0.0405,0.041,0.0375,0.0387,4906624.71569927,191845.656812405573
1645401600,2022-02-21 00:00:00,TCP/USDT,0.0426,0.0476,0.0402,0.0405,5600780.60874286,240419.62472221287
1645315200,2022-02-20 00:00:00,TCP/USDT,0.0494,0.0499,0.0413,0.0428,5078163.6470592,223891.81214354063
1645228800,2022-02-19 00:00:00,TCP/USDT,0.0488,0.0509,0.0484,0.0495,4005825.24151337,199352.101250822345
1645142400,2022-02-18 00:00:00,TCP/USDT,0.0584,0.0585,0.048,0.0488,6282676.25828516,334190.172304766698
1645056000,2022-02-17 00:00:00,TCP/USDT,0.0682,0.0682,0.0541,0.0582,8534816.85152944,532088.851853321771
1644969600,2022-02-16 00:00:00,TCP/USDT,0.0625,0.0749,0.0604,0.0682,13381429.93985185,890120.039802250313
1644883200,2022-02-15 00:00:00,TCP/USDT,0.0593,0.0687,0.0586,0.0626,9361848.96861847,597894.984640678727
1644796800,2022-02-14 00:00:00,TCP/USDT,0.0669,0.069,0.0567,0.0594,6846202.9591118,423364.599477134973
1644710400,2022-02-13 00:00:00,TCP/USDT,0.0578,0.0694,0.0553,0.0669,7749199.51459431,475971.45899303334
1644624000,2022-02-12 00:00:00,TCP/USDT,0.0615,0.0672,0.0574,0.0579,6569527.650797,406323.247023661571
1644537600,2022-02-11 00:00:00,TCP/USDT,0.0755,0.0809,0.0602,0.0616,17449112.70500803,1235192.421708109654
1644451200,2022-02-10 00:00:00,TCP/USDT,0.0565,0.078,0.0497,0.0755,15649018.47996632,997080.900698486846
1644364800,2022-02-09 00:00:00,TCP/USDT,0.0532,0.0582,0.0521,0.0564,6041561.25562293,331804.220303088634
1644278400,2022-02-08 00:00:00,TCP/USDT,0.0572,0.0597,0.05,0.0532,5851277.33658851,321781.866237948506
1644192000,2022-02-07 00:00:00,TCP/USDT,0.0523,0.0658,0.0502,0.0571,8269479.85413151,492587.129273426866
