https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IDEX,Volume USDT
1659934800,2022-08-08 05:00:00,IDEX/USDT,0.08026,0.08043,0.08026,0.08043,1142.9748,91.735380811
1659931200,2022-08-08 04:00:00,IDEX/USDT,0.08006,0.08068,0.08006,0.08043,16123.5285,1296.818309456
1659927600,2022-08-08 03:00:00,IDEX/USDT,0.07992,0.08006,0.07992,0.08006,28.9096,2.310969718
1659924000,2022-08-08 02:00:00,IDEX/USDT,0.07985,0.08004,0.07985,0.08004,2212.5711,176.871992014
1659920400,2022-08-08 01:00:00,IDEX/USDT,0.07931,0.07931,0.07931,0.07931,2.1481,0.170365811
1659916800,2022-08-08 00:00:00,IDEX/USDT,0.07956,0.07985,0.07953,0.07985,3491.9027,278.308881712
1659913200,2022-08-07 23:00:00,IDEX/USDT,0.07962,0.07962,0.079,0.079,12655.3987,999.858651058
1659909600,2022-08-07 22:00:00,IDEX/USDT,0.08006,0.08006,0.07971,0.07971,1020.9571,81.420044094
1659906000,2022-08-07 21:00:00,IDEX/USDT,0.07985,0.08155,0.07985,0.0803,8769.2848,705.450815116
1659902400,2022-08-07 20:00:00,IDEX/USDT,0.07963,0.07985,0.07963,0.07985,754.2047,60.057791479
1659898800,2022-08-07 19:00:00,IDEX/USDT,0.07949,0.07949,0.07949,0.07949,0,0
1659895200,2022-08-07 18:00:00,IDEX/USDT,0.07962,0.08006,0.07949,0.07949,4502.8469,359.022225694
1659891600,2022-08-07 17:00:00,IDEX/USDT,0.07956,0.07962,0.07956,0.07962,15.7911,1.256618862
1659888000,2022-08-07 16:00:00,IDEX/USDT,0.07935,0.07935,0.07925,0.07926,897.1424,71.103192869
1659884400,2022-08-07 15:00:00,IDEX/USDT,0.07929,0.07929,0.0791,0.0791,257.0363,20.347031706
1659880800,2022-08-07 14:00:00,IDEX/USDT,0.07966,0.08006,0.07952,0.07974,18477.7072,1477.377305697
1659877200,2022-08-07 13:00:00,IDEX/USDT,0.07956,0.07976,0.07948,0.07969,3368.1277,268.320804107
1659873600,2022-08-07 12:00:00,IDEX/USDT,0.07916,0.07959,0.07911,0.07952,3790.5752,301.28013816
1659870000,2022-08-07 11:00:00,IDEX/USDT,0.07915,0.07915,0.07894,0.07894,3.6077,0.285135755
1659866400,2022-08-07 10:00:00,IDEX/USDT,0.07898,0.07916,0.0788,0.07916,1099.0115,86.62113328
1659862800,2022-08-07 09:00:00,IDEX/USDT,0.07948,0.07956,0.07873,0.07906,857.0553,67.594445786
1659859200,2022-08-07 08:00:00,IDEX/USDT,0.07938,0.0824,0.07938,0.0798,63130.2332,5093.922679977
1659855600,2022-08-07 07:00:00,IDEX/USDT,0.07891,0.08001,0.07891,0.07929,29742.5346,2370.000274569
1659852000,2022-08-07 06:00:00,IDEX/USDT,0.07874,0.07929,0.07874,0.07874,8904.487,701.897240365
1659848400,2022-08-07 05:00:00,IDEX/USDT,0.07852,0.07852,0.07842,0.07842,2081.6272,163.256280799
1659844800,2022-08-07 04:00:00,IDEX/USDT,0.07874,0.07881,0.07825,0.07825,3273.5206,256.502770867
1659841200,2022-08-07 03:00:00,IDEX/USDT,0.07862,0.07862,0.07862,0.07862,0,0
1659837600,2022-08-07 02:00:00,IDEX/USDT,0.07845,0.07862,0.07845,0.07862,17.9743,1.411647154
1659834000,2022-08-07 01:00:00,IDEX/USDT,0.07788,0.07792,0.07788,0.07792,9.9753,0.777072656
1659830400,2022-08-07 00:00:00,IDEX/USDT,0.07786,0.07831,0.07785,0.07817,2685.6227,209.165631789
1659826800,2022-08-06 23:00:00,IDEX/USDT,0.07884,0.07884,0.07783,0.07783,1571.9612,122.845503944
1659823200,2022-08-06 22:00:00,IDEX/USDT,0.07934,0.07934,0.07934,0.07934,1.3334,0.105791956
1659819600,2022-08-06 21:00:00,IDEX/USDT,0.07945,0.07945,0.07918,0.07918,902.4565,71.696262626
1659816000,2022-08-06 20:00:00,IDEX/USDT,0.07945,0.0821,0.0787,0.07918,75901.5153,6054.097610315
1659812400,2022-08-06 19:00:00,IDEX/USDT,0.07948,0.07971,0.07948,0.07971,80.1624,6.386285139
1659808800,2022-08-06 18:00:00,IDEX/USDT,0.07924,0.07924,0.07903,0.07903,1266.2882,100.174333447
1659805200,2022-08-06 17:00:00,IDEX/USDT,0.07892,0.07962,0.07818,0.07962,6622.2753,520.585152415
1659801600,2022-08-06 16:00:00,IDEX/USDT,0.079,0.0799,0.07892,0.07916,6794.4364,540.281914257
1659798000,2022-08-06 15:00:00,IDEX/USDT,0.07918,0.07918,0.07884,0.07894,22642.3824,1788.508495014
1659794400,2022-08-06 14:00:00,IDEX/USDT,0.07918,0.0796,0.07918,0.0796,106731.0407,8495.737610756
1659790800,2022-08-06 13:00:00,IDEX/USDT,0.07879,0.07962,0.07879,0.07962,204.9721,16.279670622
1659787200,2022-08-06 12:00:00,IDEX/USDT,0.07962,0.07962,0.0785,0.0785,3222.9272,253.215305302
1659783600,2022-08-06 11:00:00,IDEX/USDT,0.08014,0.0808,0.07971,0.07971,1273.8107,101.716551098
1659780000,2022-08-06 10:00:00,IDEX/USDT,0.08113,0.08125,0.07969,0.07971,10364.4556,833.092442004
1659776400,2022-08-06 09:00:00,IDEX/USDT,0.07781,0.0824,0.0778,0.0808,64529.7282,5264.777574493
1659772800,2022-08-06 08:00:00,IDEX/USDT,0.07819,0.0782,0.07778,0.07778,7357.6162,575.328014926
1659769200,2022-08-06 07:00:00,IDEX/USDT,0.07788,0.07862,0.07788,0.0782,54328.307,4246.974642026
1659765600,2022-08-06 06:00:00,IDEX/USDT,0.07803,0.07817,0.07792,0.07817,26.9504,2.100483233
1659762000,2022-08-06 05:00:00,IDEX/USDT,0.0783,0.07892,0.0776,0.0782,71901.052,5624.876269238
1659758400,2022-08-06 04:00:00,IDEX/USDT,0.07803,0.0782,0.07803,0.07811,719.7954,56.252027091
1659754800,2022-08-06 03:00:00,IDEX/USDT,0.07787,0.0781,0.07787,0.0781,112.8832,8.79087792
1659751200,2022-08-06 02:00:00,IDEX/USDT,0.07788,0.07788,0.07787,0.07787,110,8.5658
1659747600,2022-08-06 01:00:00,IDEX/USDT,0.078,0.078,0.078,0.078,225.6007,17.5968546
1659744000,2022-08-06 00:00:00,IDEX/USDT,0.07801,0.07816,0.078,0.078,143051.5603,11158.313382182
1659740400,2022-08-05 23:00:00,IDEX/USDT,0.07786,0.07816,0.07786,0.07798,4164.2198,325.162795868
1659736800,2022-08-05 22:00:00,IDEX/USDT,0.07756,0.07756,0.07756,0.07756,0,0
1659733200,2022-08-05 21:00:00,IDEX/USDT,0.07756,0.07756,0.07756,0.07756,8.6875,0.6738025
1659729600,2022-08-05 20:00:00,IDEX/USDT,0.07723,0.07756,0.07723,0.07743,33.4603,2.586319763
1659726000,2022-08-05 19:00:00,IDEX/USDT,0.07742,0.07743,0.07722,0.07722,1294.753,100.063535889
1659722400,2022-08-05 18:00:00,IDEX/USDT,0.07684,0.0779,0.07684,0.07756,611.4399,47.439560091
1659718800,2022-08-05 17:00:00,IDEX/USDT,0.07738,0.07738,0.07684,0.07684,25.1403,1.935655994
1659715200,2022-08-05 16:00:00,IDEX/USDT,0.07756,0.07756,0.077,0.077,18101.1299,1394.226366617
1659711600,2022-08-05 15:00:00,IDEX/USDT,0.07788,0.07788,0.07761,0.07761,23.8879,1.859154914
1659708000,2022-08-05 14:00:00,IDEX/USDT,0.07797,0.0784,0.07797,0.07829,785.0074,61.328596813
1659704400,2022-08-05 13:00:00,IDEX/USDT,0.07756,0.07818,0.07756,0.07798,3414.1298,266.325513717
1659700800,2022-08-05 12:00:00,IDEX/USDT,0.07855,0.07855,0.07707,0.07707,25127.1412,1941.148889666
1659697200,2022-08-05 11:00:00,IDEX/USDT,0.07852,0.07861,0.07834,0.07855,1106.1484,86.660483854
1659693600,2022-08-05 10:00:00,IDEX/USDT,0.07787,0.07852,0.07787,0.07838,9203.3152,719.663113789
1659690000,2022-08-05 09:00:00,IDEX/USDT,0.07778,0.07778,0.07778,0.07778,0,0
1659686400,2022-08-05 08:00:00,IDEX/USDT,0.07815,0.07815,0.07778,0.07778,28.7581,2.246314758
1659682800,2022-08-05 07:00:00,IDEX/USDT,0.07777,0.07812,0.07762,0.07795,43428.7816,3388.52643463
1659679200,2022-08-05 06:00:00,IDEX/USDT,0.07753,0.07773,0.07753,0.07773,92.466,7.175455144
1659675600,2022-08-05 05:00:00,IDEX/USDT,0.07753,0.07753,0.07753,0.07753,0,0
1659672000,2022-08-05 04:00:00,IDEX/USDT,0.0776,0.0776,0.07753,0.07753,78.6894,6.105394559
1659668400,2022-08-05 03:00:00,IDEX/USDT,0.07756,0.07756,0.07756,0.07756,1289.3243,99.999992708
1659664800,2022-08-05 02:00:00,IDEX/USDT,0.07652,0.07743,0.07652,0.07743,1278.443,98.482026905
1659661200,2022-08-05 01:00:00,IDEX/USDT,0.07694,0.07694,0.07582,0.0763,7185.2449,545.969343715
1659657600,2022-08-05 00:00:00,IDEX/USDT,0.07685,0.07721,0.07685,0.07685,425.7013,32.811479836
1659654000,2022-08-04 23:00:00,IDEX/USDT,0.07654,0.07671,0.07654,0.07671,22.7695,1.743970232
1659650400,2022-08-04 22:00:00,IDEX/USDT,0.07609,0.07653,0.07609,0.07653,181.8071,13.910475027
1659646800,2022-08-04 21:00:00,IDEX/USDT,0.07638,0.07638,0.07638,0.07638,1536.0093,117.320390334
1659643200,2022-08-04 20:00:00,IDEX/USDT,0.07644,0.07644,0.07644,0.07644,26.1842,2.001520248
1659639600,2022-08-04 19:00:00,IDEX/USDT,0.07629,0.07652,0.07629,0.07646,1121.8212,85.584405216
1659636000,2022-08-04 18:00:00,IDEX/USDT,0.07635,0.07635,0.07613,0.07629,24193.898,1845.736629034
1659632400,2022-08-04 17:00:00,IDEX/USDT,0.07671,0.07671,0.07593,0.0763,5160.1959,393.174285893
1659628800,2022-08-04 16:00:00,IDEX/USDT,0.07724,0.07759,0.07672,0.07682,4138.8594,319.126940296
1659625200,2022-08-04 15:00:00,IDEX/USDT,0.07718,0.07724,0.07687,0.07724,102544.829,7915.951065626
1659621600,2022-08-04 14:00:00,IDEX/USDT,0.07748,0.07748,0.07723,0.07723,112369.5164,8696.973128746
1659618000,2022-08-04 13:00:00,IDEX/USDT,0.07703,0.0776,0.07703,0.0776,178.563,13.85217845
1659614400,2022-08-04 12:00:00,IDEX/USDT,0.07712,0.07724,0.07675,0.07724,5407.4581,415.33421508
1659610800,2022-08-04 11:00:00,IDEX/USDT,0.07705,0.07715,0.07656,0.07707,1015.5226,77.755394668
1659607200,2022-08-04 10:00:00,IDEX/USDT,0.07685,0.07698,0.07685,0.07696,45884.8733,3526.85192488
1659603600,2022-08-04 09:00:00,IDEX/USDT,0.07652,0.07692,0.07652,0.07692,24947.8302,1918.934932864
1659600000,2022-08-04 08:00:00,IDEX/USDT,0.07724,0.07728,0.07652,0.07652,23908.752,1846.566879778
1659596400,2022-08-04 07:00:00,IDEX/USDT,0.07665,0.07772,0.07665,0.07772,978.2727,75.8604771
1659592800,2022-08-04 06:00:00,IDEX/USDT,0.07767,0.07767,0.07666,0.07666,1267.2402,97.419584581
1659589200,2022-08-04 05:00:00,IDEX/USDT,0.0778,0.0778,0.07761,0.07761,23.6547,1.836825016
1659585600,2022-08-04 04:00:00,IDEX/USDT,0.07759,0.0776,0.07759,0.0776,156.1662,12.118468981
1659582000,2022-08-04 03:00:00,IDEX/USDT,0.07738,0.07738,0.07738,0.07738,5.473,0.42350074
1659578400,2022-08-04 02:00:00,IDEX/USDT,0.07737,0.07759,0.07683,0.07759,11770.6008,908.352518129
1659574800,2022-08-04 01:00:00,IDEX/USDT,0.07742,0.07767,0.07742,0.07745,177.5708,13.777276118
1659571200,2022-08-04 00:00:00,IDEX/USDT,0.07661,0.0774,0.07661,0.0774,22261.835,1714.719427088
1659567600,2022-08-03 23:00:00,IDEX/USDT,0.07642,0.07655,0.07616,0.07639,14883.6076,1137.318464518
1659564000,2022-08-03 22:00:00,IDEX/USDT,0.07756,0.07756,0.07637,0.0767,24136.1739,1846.052704161
1659560400,2022-08-03 21:00:00,IDEX/USDT,0.0777,0.07794,0.07764,0.07764,27.7269,2.15885286
1659556800,2022-08-03 20:00:00,IDEX/USDT,0.07816,0.07816,0.07743,0.07763,1818.4394,141.277809027
1659553200,2022-08-03 19:00:00,IDEX/USDT,0.07831,0.07841,0.07823,0.07823,247.5927,19.370170995
1659549600,2022-08-03 18:00:00,IDEX/USDT,0.07833,0.07833,0.07796,0.07832,14540.1351,1137.283294711
1659546000,2022-08-03 17:00:00,IDEX/USDT,0.07845,0.07876,0.07832,0.07834,8106.1163,636.583606094
1659542400,2022-08-03 16:00:00,IDEX/USDT,0.0782,0.0782,0.0782,0.0782,1.8435,0.1441617
1659538800,2022-08-03 15:00:00,IDEX/USDT,0.07823,0.0787,0.0782,0.07834,10942.7305,858.569079547
1659535200,2022-08-03 14:00:00,IDEX/USDT,0.07865,0.07865,0.0782,0.0782,28.4725,2.234643188
1659531600,2022-08-03 13:00:00,IDEX/USDT,0.07874,0.07874,0.07874,0.07874,0,0
1659528000,2022-08-03 12:00:00,IDEX/USDT,0.0783,0.07874,0.0783,0.07874,7363.1446,579.619097626
1659524400,2022-08-03 11:00:00,IDEX/USDT,0.0782,0.07821,0.0782,0.07821,1266.2595,99.022771508
1659520800,2022-08-03 10:00:00,IDEX/USDT,0.07801,0.07818,0.07801,0.07818,605.838,47.363692544
1659517200,2022-08-03 09:00:00,IDEX/USDT,0.07742,0.0781,0.07742,0.0781,3418.2569,265.786736371
1659513600,2022-08-03 08:00:00,IDEX/USDT,0.07708,0.07743,0.07702,0.07742,22726.1644,1757.77226313
1659510000,2022-08-03 07:00:00,IDEX/USDT,0.07702,0.07702,0.07702,0.07702,3.0512,0.235003424
1659506400,2022-08-03 06:00:00,IDEX/USDT,0.07724,0.07742,0.07724,0.07727,18.8595,1.457506831
1659502800,2022-08-03 05:00:00,IDEX/USDT,0.07635,0.07707,0.07635,0.07707,1295.404,99.660900829
1659499200,2022-08-03 04:00:00,IDEX/USDT,0.07613,0.07641,0.07613,0.07641,14.0453,1.07166698
1659495600,2022-08-03 03:00:00,IDEX/USDT,0.07599,0.07613,0.0756,0.0761,20630.9944,1562.742590056
1659492000,2022-08-03 02:00:00,IDEX/USDT,0.07599,0.0761,0.07561,0.07561,40.4801,3.067411828
1659488400,2022-08-03 01:00:00,IDEX/USDT,0.07534,0.07568,0.07534,0.07568,1571.5,118.757922978
1659484800,2022-08-03 00:00:00,IDEX/USDT,0.07661,0.07677,0.07537,0.07541,2426.7242,183.473626087
1659481200,2022-08-02 23:00:00,IDEX/USDT,0.07699,0.07699,0.07654,0.07692,2233.4025,171.085869527
1659477600,2022-08-02 22:00:00,IDEX/USDT,0.07724,0.07739,0.07724,0.07739,27.5459,2.130162571
1659474000,2022-08-02 21:00:00,IDEX/USDT,0.07689,0.07689,0.07689,0.07689,3.134,0.24097326
1659470400,2022-08-02 20:00:00,IDEX/USDT,0.07711,0.0774,0.07692,0.07712,2742.4389,211.389087268
1659466800,2022-08-02 19:00:00,IDEX/USDT,0.07756,0.0776,0.07698,0.07701,28201.5824,2182.039994791
1659463200,2022-08-02 18:00:00,IDEX/USDT,0.07762,0.0782,0.07762,0.07763,2521.9512,196.259686873
1659459600,2022-08-02 17:00:00,IDEX/USDT,0.07843,0.07843,0.07735,0.07736,1644.7648,127.345433173
1659456000,2022-08-02 16:00:00,IDEX/USDT,0.07723,0.0783,0.07723,0.0783,3054.956,237.167038188
1659452400,2022-08-02 15:00:00,IDEX/USDT,0.07654,0.07784,0.0762,0.07715,35978.0218,2772.748455319
1659448800,2022-08-02 14:00:00,IDEX/USDT,0.07522,0.07645,0.07505,0.07645,2231.5236,168.025837369
1659445200,2022-08-02 13:00:00,IDEX/USDT,0.07537,0.07566,0.07513,0.07566,25987.7102,1956.884599959
1659441600,2022-08-02 12:00:00,IDEX/USDT,0.07602,0.07602,0.07497,0.07497,1838.9485,138.753215868
1659438000,2022-08-02 11:00:00,IDEX/USDT,0.0761,0.07644,0.0761,0.07644,9234.9204,705.760206665
1659434400,2022-08-02 10:00:00,IDEX/USDT,0.07521,0.07599,0.07505,0.07599,796.7236,60.224217757
1659430800,2022-08-02 09:00:00,IDEX/USDT,0.07618,0.07618,0.0748,0.07521,1639.2312,122.936082806
1659427200,2022-08-02 08:00:00,IDEX/USDT,0.07661,0.07661,0.0761,0.0761,538.0284,41.074367908
1659423600,2022-08-02 07:00:00,IDEX/USDT,0.07661,0.077,0.07661,0.077,6.8276,0.524370329
1659420000,2022-08-02 06:00:00,IDEX/USDT,0.0763,0.07705,0.0763,0.07705,568.0631,43.422974947
1659416400,2022-08-02 05:00:00,IDEX/USDT,0.07612,0.0763,0.07587,0.0763,8263.8203,628.016418182
1659412800,2022-08-02 04:00:00,IDEX/USDT,0.07642,0.07642,0.07581,0.0763,9994.0731,759.092788807
1659409200,2022-08-02 03:00:00,IDEX/USDT,0.07686,0.07686,0.07635,0.0765,7228.456,553.095825983
1659405600,2022-08-02 02:00:00,IDEX/USDT,0.07766,0.07766,0.07677,0.07677,2532.967,194.866232848
1659402000,2022-08-02 01:00:00,IDEX/USDT,0.07981,0.07983,0.07757,0.07757,5111.0824,398.611062528
1659398400,2022-08-02 00:00:00,IDEX/USDT,0.08006,0.0811,0.07981,0.07981,9924.6434,800.895843604
1659394800,2022-08-01 23:00:00,IDEX/USDT,0.07936,0.08,0.07926,0.08,10222.1235,811.802278718
1659391200,2022-08-01 22:00:00,IDEX/USDT,0.07863,0.0792,0.07863,0.07914,34.1555,2.702122128
1659387600,2022-08-01 21:00:00,IDEX/USDT,0.07884,0.07884,0.07884,0.07884,10.3308,0.814480272
1659384000,2022-08-01 20:00:00,IDEX/USDT,0.07841,0.07879,0.07841,0.07879,1891.1341,148.99646631
1659380400,2022-08-01 19:00:00,IDEX/USDT,0.07756,0.07852,0.07756,0.07851,490.1406,38.339665995
1659376800,2022-08-01 18:00:00,IDEX/USDT,0.07733,0.07756,0.07712,0.07734,106149.839,8221.154717892
1659373200,2022-08-01 17:00:00,IDEX/USDT,0.07788,0.07788,0.07701,0.07727,3511.373,271.905571808
1659369600,2022-08-01 16:00:00,IDEX/USDT,0.07918,0.07918,0.0782,0.0782,80.7093,6.351977795
1659366000,2022-08-01 15:00:00,IDEX/USDT,0.07948,0.07981,0.07926,0.07931,4361.3846,345.908188691
1659362400,2022-08-01 14:00:00,IDEX/USDT,0.0784,0.07987,0.0783,0.07987,1437.3809,114.0160465
1659358800,2022-08-01 13:00:00,IDEX/USDT,0.07742,0.0783,0.07717,0.0783,1603.8018,124.298172313
1659355200,2022-08-01 12:00:00,IDEX/USDT,0.07884,0.07894,0.07754,0.07788,10202.6374,801.505223905
1659351600,2022-08-01 11:00:00,IDEX/USDT,0.0782,0.07925,0.07766,0.07894,5769.5266,450.767368049
1659348000,2022-08-01 10:00:00,IDEX/USDT,0.07914,0.07962,0.07803,0.07827,54233.6053,4293.471068505
1659344400,2022-08-01 09:00:00,IDEX/USDT,0.07879,0.07941,0.07858,0.07906,12574.5785,991.095075065
1659340800,2022-08-01 08:00:00,IDEX/USDT,0.07884,0.07937,0.07867,0.07867,773.8202,61.350483849
1659337200,2022-08-01 07:00:00,IDEX/USDT,0.07863,0.0788,0.07697,0.07857,35950.2936,2805.09079632
1659333600,2022-08-01 06:00:00,IDEX/USDT,0.07981,0.08021,0.07829,0.07863,9236.2715,730.01036196
1659330000,2022-08-01 05:00:00,IDEX/USDT,0.08092,0.08092,0.07993,0.07993,8639.4585,691.164675201
1659326400,2022-08-01 04:00:00,IDEX/USDT,0.08047,0.08083,0.08047,0.08052,93128.771,7498.051182732
1659322800,2022-08-01 03:00:00,IDEX/USDT,0.08123,0.08123,0.08,0.08047,8393.4112,672.556770637
1659319200,2022-08-01 02:00:00,IDEX/USDT,0.08213,0.08213,0.08135,0.08151,4972.0928,405.109306451
1659315600,2022-08-01 01:00:00,IDEX/USDT,0.0811,0.08247,0.0811,0.08247,4428.9313,363.717478975
1659312000,2022-08-01 00:00:00,IDEX/USDT,0.07975,0.08094,0.07974,0.08094,124.5819,10.001961385
1659308400,2022-07-31 23:00:00,IDEX/USDT,0.07981,0.0799,0.07937,0.07981,12020.9385,959.838503784
1659304800,2022-07-31 22:00:00,IDEX/USDT,0.08037,0.08037,0.07938,0.07938,85381.1808,6812.27695144
1659301200,2022-07-31 21:00:00,IDEX/USDT,0.08211,0.08213,0.08039,0.08045,7355.7722,592.934965685
1659297600,2022-07-31 20:00:00,IDEX/USDT,0.08319,0.08319,0.08152,0.08213,1877.2226,154.03057639
1659294000,2022-07-31 19:00:00,IDEX/USDT,0.08349,0.08406,0.0832,0.0832,1923.3032,160.749655465
1659290400,2022-07-31 18:00:00,IDEX/USDT,0.08444,0.08498,0.08181,0.08315,10077.3691,845.36917789
1659286800,2022-07-31 17:00:00,IDEX/USDT,0.08383,0.0843,0.08369,0.08417,28152.4777,2366.123893653
1659283200,2022-07-31 16:00:00,IDEX/USDT,0.08415,0.0877,0.0834,0.08358,36912.7993,3147.660153105
1659279600,2022-07-31 15:00:00,IDEX/USDT,0.08373,0.08421,0.08368,0.08394,2153.7487,181.226799205
1659276000,2022-07-31 14:00:00,IDEX/USDT,0.0846,0.08472,0.08327,0.08355,9993.6032,839.483325539
1659272400,2022-07-31 13:00:00,IDEX/USDT,0.0849,0.0849,0.08311,0.0846,28901.7093,2422.615947876
1659268800,2022-07-31 12:00:00,IDEX/USDT,0.08557,0.08597,0.08428,0.08534,42385.9746,3580.675734453
1659265200,2022-07-31 11:00:00,IDEX/USDT,0.0861,0.08638,0.08505,0.08557,58959.5553,5053.059800167
1659261600,2022-07-31 10:00:00,IDEX/USDT,0.0858,0.08702,0.08569,0.08588,12631.8994,1087.840049565
1659258000,2022-07-31 09:00:00,IDEX/USDT,0.08389,0.089,0.08389,0.0859,91573.0322,7984.184998714
1659254400,2022-07-31 08:00:00,IDEX/USDT,0.08349,0.08622,0.0821,0.0842,85654.6608,7187.73113582
1659250800,2022-07-31 07:00:00,IDEX/USDT,0.08483,0.087,0.08302,0.08349,58932.5874,4961.643094815
1659247200,2022-07-31 06:00:00,IDEX/USDT,0.07981,0.08541,0.0792,0.08465,163921.3851,13446.113963895
1659243600,2022-07-31 05:00:00,IDEX/USDT,0.08019,0.0808,0.07987,0.0799,140157.847,11248.984741596
1659240000,2022-07-31 04:00:00,IDEX/USDT,0.07971,0.08014,0.07946,0.08014,3853.4624,307.014852217
1659236400,2022-07-31 03:00:00,IDEX/USDT,0.08014,0.08014,0.07936,0.07956,9358.7509,745.346362513
1659232800,2022-07-31 02:00:00,IDEX/USDT,0.07918,0.08054,0.07918,0.07975,3708.7323,296.964178822
1659229200,2022-07-31 01:00:00,IDEX/USDT,0.07845,0.07917,0.07845,0.07917,2038.7458,161.384460144
1659225600,2022-07-31 00:00:00,IDEX/USDT,0.07756,0.07855,0.07756,0.07855,483.1301,37.760076293
1659222000,2022-07-30 23:00:00,IDEX/USDT,0.0776,0.07767,0.07698,0.07698,1299.4244,100.824353306
1659218400,2022-07-30 22:00:00,IDEX/USDT,0.07948,0.07948,0.07725,0.07785,38245.3724,2961.876581206
1659214800,2022-07-30 21:00:00,IDEX/USDT,0.08014,0.08014,0.07936,0.07981,5439.1737,433.789146271
1659211200,2022-07-30 20:00:00,IDEX/USDT,0.0808,0.0808,0.07852,0.07986,74492.9349,5931.390910475
1659207600,2022-07-30 19:00:00,IDEX/USDT,0.08173,0.08334,0.08045,0.08052,85057.6802,6999.197752402
1659204000,2022-07-30 18:00:00,IDEX/USDT,0.08113,0.0816,0.08113,0.0816,8224.6174,670.899323395
1659200400,2022-07-30 17:00:00,IDEX/USDT,0.08138,0.08138,0.08051,0.08085,54028.0267,4351.709937786
1659196800,2022-07-30 16:00:00,IDEX/USDT,0.08105,0.08135,0.0806,0.08135,11181.9262,903.174351246
1659193200,2022-07-30 15:00:00,IDEX/USDT,0.07981,0.08169,0.07981,0.08138,15125.0447,1222.087557307
1659189600,2022-07-30 14:00:00,IDEX/USDT,0.08066,0.0807,0.07918,0.07947,43379.2449,3456.955768815
1659186000,2022-07-30 13:00:00,IDEX/USDT,0.081,0.08112,0.08006,0.08065,106895.2376,8576.320974167
1659182400,2022-07-30 12:00:00,IDEX/USDT,0.07989,0.08128,0.07945,0.08113,286016.8783,22899.470712826
1659178800,2022-07-30 11:00:00,IDEX/USDT,0.07852,0.08081,0.07852,0.0802,40997.929,3281.729267225
1659175200,2022-07-30 10:00:00,IDEX/USDT,0.07948,0.07948,0.0775,0.07854,36801.3426,2873.743738175
1659171600,2022-07-30 09:00:00,IDEX/USDT,0.07972,0.0799,0.07954,0.07963,10951.6149,872.628840405
1659168000,2022-07-30 08:00:00,IDEX/USDT,0.07946,0.07981,0.0792,0.07943,2518.7498,199.994150945
1659164400,2022-07-30 07:00:00,IDEX/USDT,0.07936,0.07948,0.07925,0.07948,4027.8404,319.982244716
1659160800,2022-07-30 06:00:00,IDEX/USDT,0.07948,0.07961,0.07889,0.07901,28690.2237,2269.968043359
1659157200,2022-07-30 05:00:00,IDEX/USDT,0.0784,0.08036,0.07799,0.07998,31665.0644,2487.349673079
1659153600,2022-07-30 04:00:00,IDEX/USDT,0.0792,0.08006,0.07845,0.07845,102974.1673,8215.344696798
1659150000,2022-07-30 03:00:00,IDEX/USDT,0.07988,0.08005,0.07946,0.07946,19925.4171,1588.481138429
1659146400,2022-07-30 02:00:00,IDEX/USDT,0.07981,0.08008,0.07865,0.08008,16769.1275,1328.423203484
1659142800,2022-07-30 01:00:00,IDEX/USDT,0.08146,0.08281,0.07916,0.07973,94815.8588,7727.3673366
1659139200,2022-07-30 00:00:00,IDEX/USDT,0.07891,0.08138,0.07876,0.08138,24116.9399,1939.959157774
1659135600,2022-07-29 23:00:00,IDEX/USDT,0.07962,0.08006,0.07886,0.07886,27587.2943,2194.495936013
1659132000,2022-07-29 22:00:00,IDEX/USDT,0.07781,0.08094,0.0776,0.07969,32126.5116,2555.065900923
1659128400,2022-07-29 21:00:00,IDEX/USDT,0.07846,0.07864,0.07755,0.07793,19386.4716,1520.228810898
1659124800,2022-07-29 20:00:00,IDEX/USDT,0.0776,0.07851,0.0776,0.0785,20055.7322,1566.923067563
1659121200,2022-07-29 19:00:00,IDEX/USDT,0.07793,0.07793,0.07705,0.0776,35083.9369,2723.500358739
1659117600,2022-07-29 18:00:00,IDEX/USDT,0.07743,0.07839,0.07743,0.078,27613.656,2152.294769859
1659114000,2022-07-29 17:00:00,IDEX/USDT,0.07696,0.07743,0.07654,0.07743,19619.6583,1509.488642121
1659110400,2022-07-29 16:00:00,IDEX/USDT,0.07903,0.07905,0.07587,0.07729,124675.357,9607.215515501
1659106800,2022-07-29 15:00:00,IDEX/USDT,0.07793,0.079,0.07551,0.079,131220.769,10188.85277888
1659103200,2022-07-29 14:00:00,IDEX/USDT,0.07721,0.07972,0.07721,0.07807,157762.6161,12410.632283316
1659099600,2022-07-29 13:00:00,IDEX/USDT,0.07698,0.0778,0.07598,0.07733,121006.1216,9315.441938051
1659096000,2022-07-29 12:00:00,IDEX/USDT,0.07764,0.07785,0.0759,0.07712,224211.8602,17277.779398447
1659092400,2022-07-29 11:00:00,IDEX/USDT,0.08043,0.08052,0.07668,0.0773,208901.4711,16363.212733446
1659088800,2022-07-29 10:00:00,IDEX/USDT,0.07902,0.08228,0.07858,0.08043,366044.6549,29680.008534117
1659085200,2022-07-29 09:00:00,IDEX/USDT,0.07734,0.07876,0.07678,0.0784,33040.388,2581.801728152
