https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume OOKI,Volume BTC
1663362000,2022-09-16 21:00:00,OOKI/BTC,0.00000027,0.00000027,0.00000027,0.00000027,3163.26,0.0008540802
1663358400,2022-09-16 20:00:00,OOKI/BTC,0.0000002759,0.0000002759,0.0000002637,0.0000002637,19552.9671,0.00527279926558
1663354800,2022-09-16 19:00:00,OOKI/BTC,0.0000002713,0.0000002713,0.0000002713,0.0000002713,0,0
1663351200,2022-09-16 18:00:00,OOKI/BTC,0.0000002764,0.0000002764,0.0000002713,0.0000002713,11230.8243,0.00309022856287
1663347600,2022-09-16 17:00:00,OOKI/BTC,0.0000002772,0.0000002772,0.0000002767,0.0000002767,1012.0726,0.00028004048847
1663344000,2022-09-16 16:00:00,OOKI/BTC,0.0000002878,0.0000002878,0.0000002878,0.0000002878,0,0
1663340400,2022-09-16 15:00:00,OOKI/BTC,0.0000002878,0.0000002878,0.0000002878,0.0000002878,0,0
1663336800,2022-09-16 14:00:00,OOKI/BTC,0.0000002878,0.0000002878,0.0000002878,0.0000002878,682.4427,0.00019640700906
1663333200,2022-09-16 13:00:00,OOKI/BTC,0.0000002861,0.0000002861,0.0000002861,0.0000002861,0,0
1663329600,2022-09-16 12:00:00,OOKI/BTC,0.0000002861,0.0000002861,0.0000002861,0.0000002861,0,0
1663326000,2022-09-16 11:00:00,OOKI/BTC,0.0000002861,0.0000002861,0.0000002861,0.0000002861,0,0
1663322400,2022-09-16 10:00:00,OOKI/BTC,0.0000002861,0.0000002861,0.0000002861,0.0000002861,169.9941,0.00004863531201
1663318800,2022-09-16 09:00:00,OOKI/BTC,0.0000002883,0.0000002883,0.0000002883,0.0000002883,0,0
1663315200,2022-09-16 08:00:00,OOKI/BTC,0.0000002883,0.0000002883,0.0000002883,0.0000002883,157.8451,0.00004550674233
1663311600,2022-09-16 07:00:00,OOKI/BTC,0.0000002824,0.0000002824,0.0000002824,0.0000002824,0,0
1663308000,2022-09-16 06:00:00,OOKI/BTC,0.0000002824,0.0000002824,0.0000002824,0.0000002824,0,0
1663304400,2022-09-16 05:00:00,OOKI/BTC,0.0000002824,0.0000002824,0.0000002824,0.0000002824,0,0
1663300800,2022-09-16 04:00:00,OOKI/BTC,0.0000002824,0.0000002824,0.0000002824,0.0000002824,0,0
1663297200,2022-09-16 03:00:00,OOKI/BTC,0.0000002824,0.0000002824,0.0000002824,0.0000002824,0,0
1663293600,2022-09-16 02:00:00,OOKI/BTC,0.0000002832,0.0000002832,0.0000002824,0.0000002824,2563.0929,0.00072483001472
1663290000,2022-09-16 01:00:00,OOKI/BTC,0.0000002836,0.0000002836,0.0000002836,0.0000002836,0,0
1663286400,2022-09-16 00:00:00,OOKI/BTC,0.0000002836,0.0000002836,0.0000002836,0.0000002836,0,0
1663282800,2022-09-15 23:00:00,OOKI/BTC,0.0000002836,0.0000002836,0.0000002836,0.0000002836,0,0
1663279200,2022-09-15 22:00:00,OOKI/BTC,0.0000002836,0.0000002836,0.0000002836,0.0000002836,333.6207,0.00009461483052
1663275600,2022-09-15 21:00:00,OOKI/BTC,0.0000002888,0.0000002888,0.0000002888,0.0000002888,0,0
1663272000,2022-09-15 20:00:00,OOKI/BTC,0.0000002833,0.0000002893,0.0000002833,0.0000002888,771.996,0.00022259542765
1663268400,2022-09-15 19:00:00,OOKI/BTC,0.0000002842,0.0000002842,0.0000002842,0.0000002842,0,0
1663264800,2022-09-15 18:00:00,OOKI/BTC,0.0000002842,0.0000002842,0.0000002842,0.0000002842,0,0
1663261200,2022-09-15 17:00:00,OOKI/BTC,0.0000002842,0.0000002842,0.0000002842,0.0000002842,0,0
1663257600,2022-09-15 16:00:00,OOKI/BTC,0.0000002842,0.0000002842,0.0000002842,0.0000002842,0,0
1663254000,2022-09-15 15:00:00,OOKI/BTC,0.0000002842,0.0000002842,0.0000002842,0.0000002842,0,0
1663250400,2022-09-15 14:00:00,OOKI/BTC,0.0000002842,0.0000002842,0.0000002842,0.0000002842,448.2374,0.00012738906908
1663246800,2022-09-15 13:00:00,OOKI/BTC,0.0000002809,0.0000002809,0.0000002809,0.0000002809,0,0
1663243200,2022-09-15 12:00:00,OOKI/BTC,0.0000002809,0.0000002809,0.0000002809,0.0000002809,0,0
1663239600,2022-09-15 11:00:00,OOKI/BTC,0.0000002809,0.0000002809,0.0000002809,0.0000002809,0,0
1663236000,2022-09-15 10:00:00,OOKI/BTC,0.0000002809,0.0000002809,0.0000002809,0.0000002809,0,0
1663232400,2022-09-15 09:00:00,OOKI/BTC,0.0000002809,0.0000002809,0.0000002809,0.0000002809,0,0
1663228800,2022-09-15 08:00:00,OOKI/BTC,0.0000002809,0.0000002809,0.0000002809,0.0000002809,1990.7292,0.00055919583228
1663225200,2022-09-15 07:00:00,OOKI/BTC,0.0000002772,0.0000002772,0.0000002772,0.0000002772,0,0
1663221600,2022-09-15 06:00:00,OOKI/BTC,0.0000002772,0.0000002772,0.0000002772,0.0000002772,482.3437,0.00013370567364
1663218000,2022-09-15 05:00:00,OOKI/BTC,0.0000002884,0.0000002884,0.0000002884,0.0000002884,0,0
1663214400,2022-09-15 04:00:00,OOKI/BTC,0.0000002818,0.0000002884,0.0000002818,0.0000002884,2606.0467,0.00074538175654
1663210800,2022-09-15 03:00:00,OOKI/BTC,0.0000002827,0.0000002827,0.0000002773,0.0000002818,35591.4504,0.01001295112286
1663207200,2022-09-15 02:00:00,OOKI/BTC,0.0000002848,0.0000002848,0.0000002848,0.0000002848,0,0
1663203600,2022-09-15 01:00:00,OOKI/BTC,0.0000002848,0.0000002848,0.0000002848,0.0000002848,448.8742,0.00012783937216
1663200000,2022-09-15 00:00:00,OOKI/BTC,0.0000002854,0.0000002854,0.0000002854,0.0000002854,490.0305,0.0001398547047
1663196400,2022-09-14 23:00:00,OOKI/BTC,0.0000003014,0.0000003014,0.0000003014,0.0000003014,0,0
1663192800,2022-09-14 22:00:00,OOKI/BTC,0.0000003014,0.0000003014,0.0000003014,0.0000003014,573.0889,0.00017272899446
1663189200,2022-09-14 21:00:00,OOKI/BTC,0.0000002889,0.0000002889,0.0000002887,0.0000002887,1322.0898,0.00038177547948
1663185600,2022-09-14 20:00:00,OOKI/BTC,0.0000003192,0.0000003224,0.0000002924,0.0000002924,12728.0282,0.00386194057157
1663182000,2022-09-14 19:00:00,OOKI/BTC,0.0000002862,0.0000003192,0.0000002858,0.0000003192,96038.7642,0.02871908633219
1663178400,2022-09-14 18:00:00,OOKI/BTC,0.000000275,0.0000002862,0.000000275,0.0000002862,1222.2265,0.00034743104721
1663174800,2022-09-14 17:00:00,OOKI/BTC,0.0000002829,0.0000002836,0.000000274,0.0000002779,49728.4217,0.01384862730712
1663171200,2022-09-14 16:00:00,OOKI/BTC,0.0000002792,0.0000002792,0.0000002792,0.0000002792,738.154,0.0002060925968
1663167600,2022-09-14 15:00:00,OOKI/BTC,0.0000002807,0.0000002812,0.0000002807,0.0000002812,3984.7121,0.00112038562897
1663164000,2022-09-14 14:00:00,OOKI/BTC,0.0000002757,0.0000002757,0.0000002757,0.0000002757,1042.5131,0.00028742086167
1663160400,2022-09-14 13:00:00,OOKI/BTC,0.0000002784,0.0000002784,0.0000002784,0.0000002784,266.564,0.0000742114176
1663156800,2022-09-14 12:00:00,OOKI/BTC,0.0000002779,0.0000002779,0.0000002779,0.0000002779,0,0
1663153200,2022-09-14 11:00:00,OOKI/BTC,0.0000002727,0.0000002779,0.0000002727,0.0000002779,3083.7012,0.00084999000026
1663149600,2022-09-14 10:00:00,OOKI/BTC,0.000000275,0.000000275,0.000000275,0.000000275,235.6639,0.0000648075725
1663146000,2022-09-14 09:00:00,OOKI/BTC,0.0000002703,0.0000002731,0.0000002703,0.0000002731,4207.7211,0.00114554594621
1663142400,2022-09-14 08:00:00,OOKI/BTC,0.0000002727,0.0000002759,0.0000002506,0.0000002695,277493.3284,0.0740067334239
1663138800,2022-09-14 07:00:00,OOKI/BTC,0.0000002739,0.0000002739,0.0000002739,0.0000002739,0,0
1663135200,2022-09-14 06:00:00,OOKI/BTC,0.0000002739,0.0000002739,0.0000002739,0.0000002739,0,0
1663131600,2022-09-14 05:00:00,OOKI/BTC,0.0000002739,0.0000002739,0.0000002739,0.0000002739,0,0
1663128000,2022-09-14 04:00:00,OOKI/BTC,0.0000002739,0.0000002739,0.0000002739,0.0000002739,0,0
1663124400,2022-09-14 03:00:00,OOKI/BTC,0.0000002739,0.0000002739,0.0000002739,0.0000002739,0,0
1663120800,2022-09-14 02:00:00,OOKI/BTC,0.0000002739,0.0000002739,0.0000002739,0.0000002739,0,0
1663117200,2022-09-14 01:00:00,OOKI/BTC,0.0000002739,0.0000002739,0.0000002739,0.0000002739,0,0
1663113600,2022-09-14 00:00:00,OOKI/BTC,0.0000002739,0.0000002739,0.0000002739,0.0000002739,609.8207,0.00016702988973
1663110000,2022-09-13 23:00:00,OOKI/BTC,0.000000278,0.000000278,0.000000278,0.000000278,3490,0.00097022
1663106400,2022-09-13 22:00:00,OOKI/BTC,0.0000002785,0.0000002785,0.0000002737,0.0000002741,4059.8393,0.00111257401689
1663102800,2022-09-13 21:00:00,OOKI/BTC,0.0000002823,0.0000002823,0.0000002823,0.0000002823,0,0
1663099200,2022-09-13 20:00:00,OOKI/BTC,0.0000002823,0.0000002823,0.0000002823,0.0000002823,2699.2191,0.00076198955193
1663095600,2022-09-13 19:00:00,OOKI/BTC,0.0000002798,0.0000002798,0.0000002785,0.0000002785,4885.3629,0.00136238753942
1663092000,2022-09-13 18:00:00,OOKI/BTC,0.0000002812,0.0000002812,0.0000002812,0.0000002812,200,0.00005624
1663088400,2022-09-13 17:00:00,OOKI/BTC,0.0000002817,0.0000002817,0.0000002817,0.0000002817,0,0
1663084800,2022-09-13 16:00:00,OOKI/BTC,0.0000002782,0.0000002882,0.0000002782,0.0000002817,4950.498,0.0013948367498
1663081200,2022-09-13 15:00:00,OOKI/BTC,0.0000002733,0.0000002733,0.0000002733,0.0000002733,0,0
1663077600,2022-09-13 14:00:00,OOKI/BTC,0.0000002733,0.0000002733,0.0000002733,0.0000002733,1761.9641,0.00048154478853
1663074000,2022-09-13 13:00:00,OOKI/BTC,0.0000002681,0.0000002681,0.0000002681,0.0000002681,0,0
1663070400,2022-09-13 12:00:00,OOKI/BTC,0.0000002681,0.0000002681,0.0000002681,0.0000002681,6979.9999,0.00187133797319
1663066800,2022-09-13 11:00:00,OOKI/BTC,0.0000002814,0.0000002814,0.0000002814,0.0000002814,0,0
1663063200,2022-09-13 10:00:00,OOKI/BTC,0.0000002814,0.0000002814,0.0000002814,0.0000002814,0,0
1663059600,2022-09-13 09:00:00,OOKI/BTC,0.0000002814,0.0000002814,0.0000002814,0.0000002814,0,0
1663056000,2022-09-13 08:00:00,OOKI/BTC,0.0000002702,0.0000002814,0.0000002702,0.0000002814,1273.6078,0.00034890009395
1663052400,2022-09-13 07:00:00,OOKI/BTC,0.0000002733,0.0000002733,0.0000002733,0.0000002733,3489.9999,0.00095381697267
1663048800,2022-09-13 06:00:00,OOKI/BTC,0.0000002683,0.0000002683,0.0000002683,0.0000002683,0,0
1663045200,2022-09-13 05:00:00,OOKI/BTC,0.0000002683,0.0000002683,0.0000002683,0.0000002683,3987.6476,0.00106988585108
1663041600,2022-09-13 04:00:00,OOKI/BTC,0.0000002682,0.0000002682,0.0000002673,0.0000002673,2179.3291,0.00058262058306
1663038000,2022-09-13 03:00:00,OOKI/BTC,0.0000002673,0.0000002673,0.0000002673,0.0000002673,0,0
1663034400,2022-09-13 02:00:00,OOKI/BTC,0.0000002673,0.0000002673,0.0000002673,0.0000002673,549.1705,0.00014679327465
1663030800,2022-09-13 01:00:00,OOKI/BTC,0.0000002676,0.0000002676,0.0000002676,0.0000002676,0,0
1663027200,2022-09-13 00:00:00,OOKI/BTC,0.0000002676,0.0000002676,0.0000002676,0.0000002676,816.1675,0.000218406423
1663023600,2022-09-12 23:00:00,OOKI/BTC,0.0000002671,0.0000002671,0.0000002671,0.0000002671,0,0
1663020000,2022-09-12 22:00:00,OOKI/BTC,0.0000002684,0.0000002684,0.0000002671,0.0000002671,106.4352,0.0000284849117
1663016400,2022-09-12 21:00:00,OOKI/BTC,0.0000002684,0.0000002684,0.0000002684,0.0000002684,0,0
1663012800,2022-09-12 20:00:00,OOKI/BTC,0.0000002684,0.0000002684,0.0000002684,0.0000002684,0,0
1663009200,2022-09-12 19:00:00,OOKI/BTC,0.0000002707,0.0000002707,0.0000002684,0.0000002684,440.7858,0.00011842791287
1663005600,2022-09-12 18:00:00,OOKI/BTC,0.0000002732,0.0000002732,0.0000002732,0.0000002732,0,0
1663002000,2022-09-12 17:00:00,OOKI/BTC,0.0000002731,0.0000002732,0.0000002731,0.0000002732,1681.9839,0.00045950159658
1662998400,2022-09-12 16:00:00,OOKI/BTC,0.0000002768,0.0000002768,0.0000002685,0.0000002688,26146.3809,0.00704029705314
1662994800,2022-09-12 15:00:00,OOKI/BTC,0.0000002815,0.0000002815,0.0000002815,0.0000002815,0,0
1662991200,2022-09-12 14:00:00,OOKI/BTC,0.0000002815,0.0000002815,0.0000002815,0.0000002815,19.9029,0.00000560266635
1662987600,2022-09-12 13:00:00,OOKI/BTC,0.0000002779,0.0000002779,0.0000002768,0.0000002768,7019.6723,0.00194308893239
1662984000,2022-09-12 12:00:00,OOKI/BTC,0.0000002791,0.0000002791,0.0000002779,0.0000002779,687.2169,0.00019137377319
1662980400,2022-09-12 11:00:00,OOKI/BTC,0.0000002875,0.0000002875,0.0000002875,0.0000002875,0,0
1662976800,2022-09-12 10:00:00,OOKI/BTC,0.0000002875,0.0000002875,0.0000002875,0.0000002875,0,0
1662973200,2022-09-12 09:00:00,OOKI/BTC,0.0000002875,0.0000002875,0.0000002875,0.0000002875,1862.7329,0.00053553570875
1662969600,2022-09-12 08:00:00,OOKI/BTC,0.0000002822,0.0000002822,0.0000002822,0.0000002822,0,0
1662966000,2022-09-12 07:00:00,OOKI/BTC,0.0000002822,0.0000002822,0.0000002822,0.0000002822,0,0
1662962400,2022-09-12 06:00:00,OOKI/BTC,0.0000002822,0.0000002822,0.0000002822,0.0000002822,0,0
1662958800,2022-09-12 05:00:00,OOKI/BTC,0.0000002822,0.0000002822,0.0000002822,0.0000002822,0,0
1662955200,2022-09-12 04:00:00,OOKI/BTC,0.0000002822,0.0000002822,0.0000002822,0.0000002822,0,0
1662951600,2022-09-12 03:00:00,OOKI/BTC,0.0000002822,0.0000002822,0.0000002822,0.0000002822,0,0
1662948000,2022-09-12 02:00:00,OOKI/BTC,0.0000002822,0.0000002822,0.0000002822,0.0000002822,0.0001,0.00000000002822
1662944400,2022-09-12 01:00:00,OOKI/BTC,0.0000002843,0.0000002843,0.0000002783,0.0000002822,15458.6449,0.00435832394058
1662940800,2022-09-12 00:00:00,OOKI/BTC,0.0000002877,0.0000002877,0.0000002877,0.0000002877,0,0
1662937200,2022-09-11 23:00:00,OOKI/BTC,0.0000002877,0.0000002877,0.0000002877,0.0000002877,0,0
1662933600,2022-09-11 22:00:00,OOKI/BTC,0.0000002877,0.0000002877,0.0000002877,0.0000002877,0,0
1662930000,2022-09-11 21:00:00,OOKI/BTC,0.0000002874,0.0000002877,0.0000002843,0.0000002877,20858.2855,0.00596857197236
1662926400,2022-09-11 20:00:00,OOKI/BTC,0.000000296,0.000000296,0.000000296,0.000000296,0,0
1662922800,2022-09-11 19:00:00,OOKI/BTC,0.000000296,0.000000296,0.000000296,0.000000296,562.1745,0.000166403652
1662919200,2022-09-11 18:00:00,OOKI/BTC,0.000000288,0.000000288,0.000000288,0.000000288,0,0
1662915600,2022-09-11 17:00:00,OOKI/BTC,0.0000002886,0.0000002886,0.000000288,0.000000288,2375,0.00068413404354
1662912000,2022-09-11 16:00:00,OOKI/BTC,0.0000002933,0.0000002933,0.0000002933,0.0000002933,0,0
1662908400,2022-09-11 15:00:00,OOKI/BTC,0.0000002933,0.0000002933,0.0000002933,0.0000002933,10.6103,0.00000311200099
1662904800,2022-09-11 14:00:00,OOKI/BTC,0.0000002959,0.0000003077,0.0000002933,0.0000002933,157656.727,0.04826932084569
1662901200,2022-09-11 13:00:00,OOKI/BTC,0.0000002921,0.0000002921,0.0000002921,0.0000002921,725.2728,0.00021185218488
1662897600,2022-09-11 12:00:00,OOKI/BTC,0.0000002929,0.0000002929,0.0000002929,0.0000002929,0,0
1662894000,2022-09-11 11:00:00,OOKI/BTC,0.0000002929,0.0000002929,0.0000002929,0.0000002929,0,0
1662890400,2022-09-11 10:00:00,OOKI/BTC,0.0000002929,0.0000002929,0.0000002929,0.0000002929,0,0
1662886800,2022-09-11 09:00:00,OOKI/BTC,0.0000002929,0.0000002929,0.0000002929,0.0000002929,463.2382,0.00013568246878
1662883200,2022-09-11 08:00:00,OOKI/BTC,0.0000002915,0.0000002915,0.0000002915,0.0000002915,0,0
1662879600,2022-09-11 07:00:00,OOKI/BTC,0.0000002915,0.0000002915,0.0000002915,0.0000002915,162.5113,0.00004737204395
1662876000,2022-09-11 06:00:00,OOKI/BTC,0.0000002911,0.0000002911,0.0000002911,0.0000002911,227.7281,0.00006629164991
1662872400,2022-09-11 05:00:00,OOKI/BTC,0.0000002911,0.0000002911,0.0000002911,0.0000002911,0,0
1662868800,2022-09-11 04:00:00,OOKI/BTC,0.0000002911,0.0000002911,0.0000002911,0.0000002911,352.1126,0.00010249997786
1662865200,2022-09-11 03:00:00,OOKI/BTC,0.0000002886,0.0000002886,0.0000002886,0.0000002886,0,0
1662861600,2022-09-11 02:00:00,OOKI/BTC,0.0000002886,0.0000002886,0.0000002886,0.0000002886,0,0
1662858000,2022-09-11 01:00:00,OOKI/BTC,0.0000002882,0.0000002886,0.0000002882,0.0000002886,9936.3376,0.00286421413397
1662854400,2022-09-11 00:00:00,OOKI/BTC,0.0000002843,0.0000002843,0.0000002843,0.0000002843,0,0
1662850800,2022-09-10 23:00:00,OOKI/BTC,0.0000002843,0.0000002843,0.0000002843,0.0000002843,0,0
1662847200,2022-09-10 22:00:00,OOKI/BTC,0.0000002843,0.0000002843,0.0000002843,0.0000002843,0,0
1662843600,2022-09-10 21:00:00,OOKI/BTC,0.0000002855,0.0000002855,0.0000002843,0.0000002843,13341.2117,0.00380459321106
1662840000,2022-09-10 20:00:00,OOKI/BTC,0.0000002963,0.0000002963,0.0000002963,0.0000002963,0,0
1662836400,2022-09-10 19:00:00,OOKI/BTC,0.0000002963,0.0000002963,0.0000002963,0.0000002963,146.6177,0.00004344282451
1662832800,2022-09-10 18:00:00,OOKI/BTC,0.0000002984,0.0000002984,0.0000002984,0.0000002984,1191.6016,0.00035557391744
1662829200,2022-09-10 17:00:00,OOKI/BTC,0.0000002894,0.0000002894,0.0000002894,0.0000002894,0,0
1662825600,2022-09-10 16:00:00,OOKI/BTC,0.0000002999,0.0000003001,0.0000002844,0.0000002894,84843.07,0.02448330585339
1662822000,2022-09-10 15:00:00,OOKI/BTC,0.0000002988,0.0000002988,0.0000002988,0.0000002988,0,0
1662818400,2022-09-10 14:00:00,OOKI/BTC,0.0000002988,0.0000002988,0.0000002988,0.0000002988,159.1286,0.00004754762568
1662814800,2022-09-10 13:00:00,OOKI/BTC,0.0000002962,0.0000002962,0.0000002962,0.0000002962,0,0
1662811200,2022-09-10 12:00:00,OOKI/BTC,0.0000002962,0.0000002962,0.0000002962,0.0000002962,0,0
1662807600,2022-09-10 11:00:00,OOKI/BTC,0.0000002962,0.0000002962,0.0000002962,0.0000002962,0,0
1662804000,2022-09-10 10:00:00,OOKI/BTC,0.0000002962,0.0000002962,0.0000002962,0.0000002962,0,0
1662800400,2022-09-10 09:00:00,OOKI/BTC,0.0000002962,0.0000002962,0.0000002962,0.0000002962,0,0
1662796800,2022-09-10 08:00:00,OOKI/BTC,0.0000002962,0.0000002962,0.0000002962,0.0000002962,384.8647,0.00011399692414
1662793200,2022-09-10 07:00:00,OOKI/BTC,0.0000002957,0.0000002957,0.0000002957,0.0000002957,0,0
1662789600,2022-09-10 06:00:00,OOKI/BTC,0.0000002977,0.0000002977,0.0000002957,0.0000002957,5886.4044,0.00174649618548
1662786000,2022-09-10 05:00:00,OOKI/BTC,0.0000003016,0.0000003016,0.0000003016,0.0000003016,676.2677,0.00020396233832
1662782400,2022-09-10 04:00:00,OOKI/BTC,0.0000003016,0.0000003016,0.0000003016,0.0000003016,3490,0.001052584
1662778800,2022-09-10 03:00:00,OOKI/BTC,0.0000002929,0.0000002929,0.0000002929,0.0000002929,0,0
1662775200,2022-09-10 02:00:00,OOKI/BTC,0.0000002929,0.0000002929,0.0000002929,0.0000002929,267.1755,0.00007825570395
1662771600,2022-09-10 01:00:00,OOKI/BTC,0.0000002911,0.0000002911,0.0000002911,0.0000002911,0,0
1662768000,2022-09-10 00:00:00,OOKI/BTC,0.0000002911,0.0000002911,0.0000002911,0.0000002911,81.045,0.0000235921995
1662764400,2022-09-09 23:00:00,OOKI/BTC,0.0000002925,0.0000003021,0.0000002925,0.0000003021,3793.5779,0.00111253588359
1662760800,2022-09-09 22:00:00,OOKI/BTC,0.0000002884,0.0000002884,0.0000002884,0.0000002884,0,0
1662757200,2022-09-09 21:00:00,OOKI/BTC,0.0000002884,0.0000002884,0.0000002884,0.0000002884,0,0
1662753600,2022-09-09 20:00:00,OOKI/BTC,0.0000002884,0.0000002884,0.0000002884,0.0000002884,592.9791,0.00017101517244
1662750000,2022-09-09 19:00:00,OOKI/BTC,0.0000002884,0.0000002884,0.0000002884,0.0000002884,0,0
1662746400,2022-09-09 18:00:00,OOKI/BTC,0.0000002908,0.0000002908,0.0000002879,0.0000002884,3517.6721,0.00101448279788
1662742800,2022-09-09 17:00:00,OOKI/BTC,0.0000002908,0.0000002908,0.0000002908,0.0000002908,0,0
1662739200,2022-09-09 16:00:00,OOKI/BTC,0.0000002908,0.0000002908,0.0000002908,0.0000002908,0,0
1662735600,2022-09-09 15:00:00,OOKI/BTC,0.0000002914,0.0000002914,0.0000002908,0.0000002908,6904.7928,0.00200996262198
1662732000,2022-09-09 14:00:00,OOKI/BTC,0.000000296,0.000000296,0.000000296,0.000000296,539.6405,0.000159733588
1662728400,2022-09-09 13:00:00,OOKI/BTC,0.0000002942,0.0000002942,0.0000002936,0.0000002936,2405.7916,0.00070681214612
1662724800,2022-09-09 12:00:00,OOKI/BTC,0.0000002943,0.0000002943,0.0000002943,0.0000002943,0,0
1662721200,2022-09-09 11:00:00,OOKI/BTC,0.0000002959,0.0000002959,0.0000002943,0.0000002943,6520.7197,0.00192395552402
1662717600,2022-09-09 10:00:00,OOKI/BTC,0.000000303,0.000000303,0.0000002959,0.0000002959,1594.849,0.00047581135851
1662714000,2022-09-09 09:00:00,OOKI/BTC,0.0000002987,0.0000002987,0.0000002987,0.0000002987,1516.1129,0.00045286292323
1662710400,2022-09-09 08:00:00,OOKI/BTC,0.000000301,0.000000301,0.0000002995,0.0000002995,41803.6011,0.01257452747099
1662706800,2022-09-09 07:00:00,OOKI/BTC,0.0000003025,0.0000003025,0.0000003025,0.0000003025,0,0
1662703200,2022-09-09 06:00:00,OOKI/BTC,0.0000003031,0.0000003031,0.0000003025,0.0000003025,687.4118,0.00020795556968
1662699600,2022-09-09 05:00:00,OOKI/BTC,0.0000003033,0.0000003033,0.0000003031,0.0000003031,7998,0.00242447820358
1662696000,2022-09-09 04:00:00,OOKI/BTC,0.0000003079,0.0000003079,0.0000003053,0.0000003053,2128.9517,0.00065380802119
1662692400,2022-09-09 03:00:00,OOKI/BTC,0.0000003108,0.0000003108,0.0000003108,0.0000003108,1258.6873,0.00039120001284
1662688800,2022-09-09 02:00:00,OOKI/BTC,0.0000003117,0.0000003117,0.0000003117,0.0000003117,1097.7848,0.00034217952216
1662685200,2022-09-09 01:00:00,OOKI/BTC,0.0000003137,0.0000003137,0.0000003137,0.0000003137,623.5257,0.00019560001209
1662681600,2022-09-09 00:00:00,OOKI/BTC,0.0000003137,0.0000003137,0.0000003137,0.0000003137,1344.2569,0.00042169338953
1662678000,2022-09-08 23:00:00,OOKI/BTC,0.0000003079,0.0000003079,0.0000003079,0.0000003079,0,0
1662674400,2022-09-08 22:00:00,OOKI/BTC,0.0000003079,0.0000003079,0.0000003079,0.0000003079,119.6904,0.00003685267416
1662670800,2022-09-08 21:00:00,OOKI/BTC,0.0000003066,0.0000003066,0.0000003066,0.0000003066,0,0
