https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ONT,Volume BTC
1656374400,2022-06-28 00:00:00,ONT/BTC,0.000012022,0.000012129,0.00001145,0.000011577,28569.7148,0.339872515374
1656288000,2022-06-27 00:00:00,ONT/BTC,0.000011067,0.000012275,0.000011059,0.000012046,42411.7195,0.5045707283915
1656201600,2022-06-26 00:00:00,ONT/BTC,0.0000115,0.000011614,0.000011051,0.000011059,4156.5709,0.0474870965539
1656115200,2022-06-25 00:00:00,ONT/BTC,0.000011758,0.00001191,0.000011252,0.000011499,3582.0972,0.041448231849
1656028800,2022-06-24 00:00:00,ONT/BTC,0.000011412,0.00001181,0.000011412,0.000011743,5289.5747,0.0611046672961
1655942400,2022-06-23 00:00:00,ONT/BTC,0.000011336,0.00001168,0.000011293,0.000011395,6798.3304,0.0778223074083
1655856000,2022-06-22 00:00:00,ONT/BTC,0.000011218,0.000011465,0.000011002,0.000011336,8236.47865973,0.09280368225049951
1655769600,2022-06-21 00:00:00,ONT/BTC,0.000011084,0.00001133,0.000010891,0.000011194,6794.8543,0.0754415846132
1655683200,2022-06-20 00:00:00,ONT/BTC,0.000010725,0.000011285,0.00001062,0.000011055,4473.1386171,0.0486046259658019
1655596800,2022-06-19 00:00:00,ONT/BTC,0.000010757,0.000011391,0.00001062,0.00001072,20309.10075652,0.22618158129302832
1655510400,2022-06-18 00:00:00,ONT/BTC,0.00001063,0.000011902,0.00001046,0.000010741,59928.15652846,0.66145382120447268
1655424000,2022-06-17 00:00:00,ONT/BTC,0.000010362,0.000010691,0.000010272,0.000010636,16474.5292,0.1734774341132
1655337600,2022-06-16 00:00:00,ONT/BTC,0.000010306,0.000010548,0.00001012,0.000010374,6153.9001,0.0635622900236
1655251200,2022-06-15 00:00:00,ONT/BTC,0.00001003,0.000010332,0.00000966,0.000010306,19108.43421467,0.19128269484567482
1655164800,2022-06-14 00:00:00,ONT/BTC,0.00000988,0.00001012,0.00000957,0.00001001,21292.36692714,0.2101224002719248
1655078400,2022-06-13 00:00:00,ONT/BTC,0.00000888,0.00000992,0.00000848,0.00000992,15105.9244345,0.1367215518138336
1654992000,2022-06-12 00:00:00,ONT/BTC,0.00000889,0.00000929,0.0000084,0.00000888,22467.28828073,0.2018396270159656
1654905600,2022-06-11 00:00:00,ONT/BTC,0.00000944,0.00000964,0.0000087,0.00000889,24427.0075,0.220295896346
1654819200,2022-06-10 00:00:00,ONT/BTC,0.0000099,0.00000994,0.00000934,0.00000942,7134.65317031,0.0687159901389061
1654732800,2022-06-09 00:00:00,ONT/BTC,0.00000988,0.00001014,0.00000973,0.00000989,5731.6721,0.057377220085
1654646400,2022-06-08 00:00:00,ONT/BTC,0.00000975,0.00001022,0.00000973,0.00000988,10115.39642284,0.1006031223308819
1654560000,2022-06-07 00:00:00,ONT/BTC,0.00000997,0.0000102,0.00000958,0.00000977,7906.06169105,0.0781430007999078
1654473600,2022-06-06 00:00:00,ONT/BTC,0.00000986,0.00001168,0.00000975,0.00001001,32938.6465,0.34697131913
1654387200,2022-06-05 00:00:00,ONT/BTC,0.00000938,0.00001015,0.00000924,0.00000982,34060.9122,0.333882099952
1654300800,2022-06-04 00:00:00,ONT/BTC,0.00000941,0.0000095,0.0000092,0.00000937,17383.6227,0.163145082348
1654214400,2022-06-03 00:00:00,ONT/BTC,0.00000969,0.00000971,0.00000926,0.0000094,10933.965,0.103574013134
1654128000,2022-06-02 00:00:00,ONT/BTC,0.00000936,0.00001087,0.0000093,0.00000972,36433.8036,0.370971256551
1654041600,2022-06-01 00:00:00,ONT/BTC,0.00000926,0.00000958,0.00000908,0.00000936,30894.4429,0.288933620175
1653955200,2022-05-31 00:00:00,ONT/BTC,0.00000917,0.00000933,0.00000895,0.00000925,53779.064,0.493152194676
1653868800,2022-05-30 00:00:00,ONT/BTC,0.00000925,0.00000934,0.00000906,0.00000917,6782.00810588,0.0621583057479196
1653782400,2022-05-29 00:00:00,ONT/BTC,0.00000917,0.00000933,0.00000899,0.00000924,4647.6223,0.042634707579
1653696000,2022-05-28 00:00:00,ONT/BTC,0.00000911,0.00000937,0.000009,0.00000917,4058.0613,0.037400967963
1653609600,2022-05-27 00:00:00,ONT/BTC,0.00000906,0.00000944,0.00000886,0.0000091,13899.6244,0.1277214241
1653523200,2022-05-26 00:00:00,ONT/BTC,0.00000974,0.00000984,0.00000898,0.00000907,31450.67969354,0.2921414241658212
1653436800,2022-05-25 00:00:00,ONT/BTC,0.00000967,0.00000981,0.00000955,0.00000976,64484.9984,0.623659592098
1653350400,2022-05-24 00:00:00,ONT/BTC,0.00000961,0.00000973,0.00000927,0.00000967,9475.7146,0.090308417254
1653264000,2022-05-23 00:00:00,ONT/BTC,0.00000952,0.00001012,0.00000944,0.00000958,17075.48796542,0.1689574458199048
1653177600,2022-05-22 00:00:00,ONT/BTC,0.00000933,0.0000096,0.00000923,0.00000953,7264.56814091,0.0687258287128268
1653091200,2022-05-21 00:00:00,ONT/BTC,0.0000091,0.00000946,0.00000891,0.0000093,8068.36141298,0.0743202084458693
1653004800,2022-05-20 00:00:00,ONT/BTC,0.00000905,0.0000094,0.00000897,0.00000908,9325.7474,0.084981317227
1652918400,2022-05-19 00:00:00,ONT/BTC,0.00000896,0.00000919,0.00000867,0.00000908,20512.79588798,0.184157467881837
1652832000,2022-05-18 00:00:00,ONT/BTC,0.00000944,0.00000952,0.00000893,0.00000897,17510.8558,0.160740303278
1652745600,2022-05-17 00:00:00,ONT/BTC,0.00000913,0.00000953,0.00000901,0.00000944,9719.8248,0.090508342182
1652659200,2022-05-16 00:00:00,ONT/BTC,0.0000092,0.00000976,0.00000902,0.00000913,31103.3452,0.291478761214
1652572800,2022-05-15 00:00:00,ONT/BTC,0.00000891,0.00000922,0.00000872,0.0000092,19652.17116703,0.1755305073729294
1652486400,2022-05-14 00:00:00,ONT/BTC,0.00000864,0.00000916,0.00000827,0.00000892,25184.6643,0.221201852629
1652400000,2022-05-13 00:00:00,ONT/BTC,0.00000799,0.00000887,0.00000782,0.00000862,25045.80377855,0.2127742909618265
1652313600,2022-05-12 00:00:00,ONT/BTC,0.00000914,0.00000954,0.00000717,0.00000792,46411.05813607,0.3741522115798035
1652227200,2022-05-11 00:00:00,ONT/BTC,0.00001201,0.00001221,0.00000884,0.00000915,29093.67317275,0.3037751871429375
1652140800,2022-05-10 00:00:00,ONT/BTC,0.00001175,0.00001249,0.0000115,0.00001201,8881.7412,0.106973450541
1652054400,2022-05-09 00:00:00,ONT/BTC,0.00001229,0.00001245,0.00001158,0.00001174,16767.95259025,0.199399312825975
1651968000,2022-05-08 00:00:00,ONT/BTC,0.00001188,0.00001235,0.00001181,0.00001226,10767.8984,0.130654639805
1651881600,2022-05-07 00:00:00,ONT/BTC,0.00001222,0.00001222,0.00001173,0.00001185,4358.5373,0.052459504417
1651795200,2022-05-06 00:00:00,ONT/BTC,0.00001212,0.00001227,0.00001182,0.0000122,19853.6448,0.240620686642
1651708800,2022-05-05 00:00:00,ONT/BTC,0.00001237,0.00001247,0.00001178,0.00001214,11243.9315,0.136474930051
1651622400,2022-05-04 00:00:00,ONT/BTC,0.00001194,0.00001238,0.00001173,0.00001237,2810.5202,0.033876968064
1651536000,2022-05-03 00:00:00,ONT/BTC,0.00001197,0.00001235,0.00001176,0.00001194,6118.2113,0.073794121554
1651449600,2022-05-02 00:00:00,ONT/BTC,0.0000121,0.00001221,0.00001153,0.00001198,3487.2109,0.041359697621
1651363200,2022-05-01 00:00:00,ONT/BTC,0.00001151,0.00001215,0.00001125,0.0000121,19503.6601,0.226867041185
1651276800,2022-04-30 00:00:00,ONT/BTC,0.00001268,0.00001282,0.00001101,0.00001151,24879.70323372,0.2889311106907791
1651190400,2022-04-29 00:00:00,ONT/BTC,0.00001278,0.00001345,0.00001251,0.00001268,29372.67137579,0.3813031023588451
1651104000,2022-04-28 00:00:00,ONT/BTC,0.00001312,0.00001312,0.00001269,0.00001277,3969.4712,0.050983572238
1651017600,2022-04-27 00:00:00,ONT/BTC,0.00001298,0.00001318,0.00001283,0.00001312,7130.53446778,0.0926415211681728
1650931200,2022-04-26 00:00:00,ONT/BTC,0.00001287,0.00001369,0.00001277,0.00001298,16718.6347,0.221353410016
1650844800,2022-04-25 00:00:00,ONT/BTC,0.00001323,0.00001329,0.00001248,0.00001287,41688.05739614,0.5292551843815912
1650758400,2022-04-24 00:00:00,ONT/BTC,0.00001359,0.00001369,0.00001316,0.00001326,9106.13517193,0.122309815602777
1650672000,2022-04-23 00:00:00,ONT/BTC,0.00001411,0.00001422,0.00001352,0.00001357,18054.4711786,0.2508230703308732
1650585600,2022-04-22 00:00:00,ONT/BTC,0.000013,0.00001513,0.00001299,0.00001408,108226.6888056,1.5315420842859019
1650499200,2022-04-21 00:00:00,ONT/BTC,0.00001306,0.00001329,0.00001269,0.000013,37460.2627,0.48915755567
1650412800,2022-04-20 00:00:00,ONT/BTC,0.00001308,0.00001316,0.00001265,0.00001305,11085.14671605,0.143356175751971
1650326400,2022-04-19 00:00:00,ONT/BTC,0.0000129,0.00001303,0.00001271,0.00001303,14990.09683103,0.1926409146288737
1650240000,2022-04-18 00:00:00,ONT/BTC,0.00001259,0.00001299,0.00001234,0.0000129,18049.5754,0.228112734053
1650153600,2022-04-17 00:00:00,ONT/BTC,0.00001297,0.00001306,0.00001255,0.0000126,7762.45929163,0.1005636003469389
1650067200,2022-04-16 00:00:00,ONT/BTC,0.00001278,0.00001304,0.00001267,0.00001297,9484.4371,0.12246226538
1649980800,2022-04-15 00:00:00,ONT/BTC,0.00001259,0.00001287,0.00001255,0.00001277,6968.9944,0.088608114852
1649894400,2022-04-14 00:00:00,ONT/BTC,0.00001266,0.00001272,0.00001242,0.00001258,2780.4071,0.034937353075
1649808000,2022-04-13 00:00:00,ONT/BTC,0.00001253,0.00001271,0.00001247,0.00001265,9037.00750426,0.1138081951609316
1649721600,2022-04-12 00:00:00,ONT/BTC,0.00001212,0.00001256,0.00001204,0.00001249,65654.72808847,0.8138793220299881
1649635200,2022-04-11 00:00:00,ONT/BTC,0.00001247,0.0000125,0.00001179,0.00001213,62346.37873519,0.7506287138609281
1649548800,2022-04-10 00:00:00,ONT/BTC,0.00001283,0.00001283,0.00001246,0.00001247,9678.74563111,0.1224135124528969
1649462400,2022-04-09 00:00:00,ONT/BTC,0.00001266,0.00001286,0.00001258,0.00001274,11277.47111776,0.1438875851909072
1649376000,2022-04-08 00:00:00,ONT/BTC,0.00001306,0.00001315,0.0000125,0.00001258,7059.2383,0.090690882626
1649289600,2022-04-07 00:00:00,ONT/BTC,0.00001275,0.00001311,0.00001271,0.00001311,12740.98640785,0.1649311037528557
1649203200,2022-04-06 00:00:00,ONT/BTC,0.00001347,0.00001347,0.00001275,0.00001276,99986.38144001,1.3035360758289582
1649116800,2022-04-05 00:00:00,ONT/BTC,0.00001372,0.00001381,0.00001344,0.00001347,99269.94785429,1.353814394188915
1649030400,2022-04-04 00:00:00,ONT/BTC,0.00001443,0.00001443,0.00001349,0.00001377,75877.88259439,1.0518783523089453
1648944000,2022-04-03 00:00:00,ONT/BTC,0.00001475,0.00001542,0.0000141,0.00001446,42812.29634227,0.6236522696739659
1648857600,2022-04-02 00:00:00,ONT/BTC,0.00001439,0.000015,0.00001421,0.00001471,38749.27610326,0.5704865870249114
1648771200,2022-04-01 00:00:00,ONT/BTC,0.00001435,0.00001467,0.00001398,0.0000144,52269.3376,0.743200734605
1648684800,2022-03-31 00:00:00,ONT/BTC,0.00001437,0.00001492,0.00001393,0.00001434,23349.1289136,0.33658601459996
1648598400,2022-03-30 00:00:00,ONT/BTC,0.00001339,0.00001446,0.00001313,0.00001446,48110.78471366,0.6704206561825502
1648512000,2022-03-29 00:00:00,ONT/BTC,0.00001318,0.00001519,0.00001303,0.00001339,111294.9208746,1.521389681310988
1648425600,2022-03-28 00:00:00,ONT/BTC,0.00001354,0.00001405,0.00001299,0.00001318,14947.8126,0.203246453964
1648339200,2022-03-27 00:00:00,ONT/BTC,0.0000131,0.00001482,0.00001309,0.00001355,64444.76924311,0.8995979376655676
1648252800,2022-03-26 00:00:00,ONT/BTC,0.00001248,0.00001319,0.00001229,0.00001314,11423.99965318,0.1427529694049638
1648166400,2022-03-25 00:00:00,ONT/BTC,0.00001276,0.00001298,0.00001227,0.00001247,5665.9258,0.071979277972
1648080000,2022-03-24 00:00:00,ONT/BTC,0.00001297,0.00001299,0.00001264,0.0000128,10959.5862,0.140031126642
1647993600,2022-03-23 00:00:00,ONT/BTC,0.00001266,0.00001324,0.00001254,0.00001297,8426.47229986,0.1092241169747896
1647907200,2022-03-22 00:00:00,ONT/BTC,0.0000126,0.00001311,0.00001238,0.00001265,53207.23591987,0.6772657408769451
1647820800,2022-03-21 00:00:00,ONT/BTC,0.00001245,0.00001277,0.00001235,0.0000126,38950.69428693,0.4923500597285992
1647734400,2022-03-20 00:00:00,ONT/BTC,0.00001227,0.00001282,0.00001222,0.00001246,30198.36030133,0.3775601947299176
1647648000,2022-03-19 00:00:00,ONT/BTC,0.00001223,0.0000125,0.00001214,0.00001229,31218.86583907,0.3861141018458865
1647561600,2022-03-18 00:00:00,ONT/BTC,0.0000124,0.00001248,0.00001217,0.00001224,23574.78835947,0.2886443977969128
1647475200,2022-03-17 00:00:00,ONT/BTC,0.00001238,0.00001255,0.00001223,0.00001239,16923.9181,0.210467750409
1647388800,2022-03-16 00:00:00,ONT/BTC,0.0000123,0.00001245,0.00001189,0.00001238,49462.7505,0.601460187304
1647302400,2022-03-15 00:00:00,ONT/BTC,0.00001217,0.00001238,0.00001213,0.00001231,3046.3144,0.037270078723
1647216000,2022-03-14 00:00:00,ONT/BTC,0.00001247,0.00001261,0.00001209,0.00001218,17277.0884,0.213730388795
1647129600,2022-03-13 00:00:00,ONT/BTC,0.0000125,0.00001271,0.00001231,0.00001247,39754.55349872,0.493851415032
1647043200,2022-03-12 00:00:00,ONT/BTC,0.00001261,0.00001274,0.00001246,0.00001249,1971.74292643,0.0248466308138685
1646956800,2022-03-11 00:00:00,ONT/BTC,0.00001261,0.00001285,0.00001238,0.00001255,3349.25330735,0.0421919831777464
1646870400,2022-03-10 00:00:00,ONT/BTC,0.00001248,0.00001297,0.00001243,0.00001261,62544.3173,0.796421231456
1646784000,2022-03-09 00:00:00,ONT/BTC,0.00001304,0.00001317,0.00001227,0.00001248,5366.5908025,0.067246863145975
1646697600,2022-03-08 00:00:00,ONT/BTC,0.00001301,0.00001321,0.00001288,0.00001304,4176.98951062,0.054466687697927
1646611200,2022-03-07 00:00:00,ONT/BTC,0.00001324,0.00001332,0.00001287,0.00001302,27175.7209,0.354579985476
1646524800,2022-03-06 00:00:00,ONT/BTC,0.00001355,0.00001358,0.00001321,0.00001324,3293.10918643,0.0441142557618968
1646438400,2022-03-05 00:00:00,ONT/BTC,0.00001351,0.0000136,0.00001326,0.00001358,3288.75475596,0.044226462061767
1646352000,2022-03-04 00:00:00,ONT/BTC,0.0000135,0.00001361,0.00001311,0.00001354,27967.8691,0.374924590368
1646265600,2022-03-03 00:00:00,ONT/BTC,0.00001299,0.0000137,0.00001288,0.00001351,9223.21346556,0.1225720535629356
1646179200,2022-03-02 00:00:00,ONT/BTC,0.0000129,0.00001321,0.00001267,0.00001298,10081.7986,0.130765115465
1646092800,2022-03-01 00:00:00,ONT/BTC,0.00001328,0.00001341,0.00001271,0.0000129,29697.1878,0.389220299857
1646006400,2022-02-28 00:00:00,ONT/BTC,0.00001413,0.00001413,0.00001284,0.00001325,26296.3903,0.348902248261
1645920000,2022-02-27 00:00:00,ONT/BTC,0.00001307,0.00001433,0.00001276,0.0000141,21517.6823,0.292036615066
1645833600,2022-02-26 00:00:00,ONT/BTC,0.00001292,0.00001312,0.00001292,0.00001306,31691.0289,0.412853999491
1645747200,2022-02-25 00:00:00,ONT/BTC,0.00001252,0.00001299,0.0000123,0.00001291,40920.91671699,0.5127990667199235
1645660800,2022-02-24 00:00:00,ONT/BTC,0.00001288,0.00001324,0.00001222,0.00001252,31095.8582,0.395426213869
1645574400,2022-02-23 00:00:00,ONT/BTC,0.00001309,0.00001333,0.00001286,0.00001289,39321.69253802,0.5178840596498798
1645488000,2022-02-22 00:00:00,ONT/BTC,0.00001294,0.0000131,0.00001268,0.00001301,10114.76380116,0.1297009916008828
1645401600,2022-02-21 00:00:00,ONT/BTC,0.00001322,0.00001404,0.0000129,0.00001293,31758.23237733,0.432626278975955
1645315200,2022-02-20 00:00:00,ONT/BTC,0.00001344,0.00001419,0.0000129,0.00001321,62898.69826971,0.8279818006718423
1645228800,2022-02-19 00:00:00,ONT/BTC,0.00001388,0.00001443,0.00001328,0.00001344,117319.9754,1.643916851893
1645142400,2022-02-18 00:00:00,ONT/BTC,0.00001336,0.00001499,0.00001327,0.00001388,333352.89563279,4.7524599299146551
1645056000,2022-02-17 00:00:00,ONT/BTC,0.00001349,0.00001361,0.00001313,0.00001334,75298.49248522,0.9998033096658788
1644969600,2022-02-16 00:00:00,ONT/BTC,0.00001326,0.00001352,0.00001299,0.00001351,80964.68125732,1.0740577862199292
1644883200,2022-02-15 00:00:00,ONT/BTC,0.00001269,0.00001329,0.00001264,0.00001328,170139.20435041,2.1922838101197559
