https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TWT,Volume USDT
1661576400,2022-08-27 05:00:00,TWT/USDT,0.9545,0.9545,0.933,0.9446,1632.7565,1539.48326987
1661572800,2022-08-27 04:00:00,TWT/USDT,0.9549,0.9568,0.953,0.9541,278.9372,266.19582689
1661569200,2022-08-27 03:00:00,TWT/USDT,0.9545,0.9566,0.9517,0.9566,285.391,272.71928977
1661565600,2022-08-27 02:00:00,TWT/USDT,0.9606,0.9625,0.9331,0.9544,4383.1331,4144.37569434
1661562000,2022-08-27 01:00:00,TWT/USDT,0.959,0.9628,0.9569,0.9569,171.7669,165.09498072
1661558400,2022-08-27 00:00:00,TWT/USDT,0.957,0.9601,0.9517,0.9591,135.2224,129.29009127
1661554800,2022-08-26 23:00:00,TWT/USDT,0.966,0.9676,0.9517,0.958,693.8804,664.02829909
1661551200,2022-08-26 22:00:00,TWT/USDT,0.9707,0.9711,0.9593,0.9658,1201.2169,1157.35777049
1661547600,2022-08-26 21:00:00,TWT/USDT,0.9736,0.9798,0.9689,0.9689,1397.2501,1366.28460968
1661544000,2022-08-26 20:00:00,TWT/USDT,0.9898,0.9924,0.9716,0.9745,4427.332,4340.03660617
1661540400,2022-08-26 19:00:00,TWT/USDT,0.972,0.9945,0.972,0.9937,3487.5772,3424.03401649
1661536800,2022-08-26 18:00:00,TWT/USDT,0.9709,0.9719,0.9631,0.9719,3884.9233,3756.30005564
1661533200,2022-08-26 17:00:00,TWT/USDT,0.9709,0.9824,0.9671,0.9685,2358.1241,2296.5560213
1661529600,2022-08-26 16:00:00,TWT/USDT,0.9728,0.9751,0.9632,0.9706,873.6144,845.74510563
1661526000,2022-08-26 15:00:00,TWT/USDT,0.9867,0.9867,0.9596,0.9696,4616.7767,4492.09901338
1661522400,2022-08-26 14:00:00,TWT/USDT,0.997,1.0082,0.9869,0.9882,3409.4938,3391.02360591
1661518800,2022-08-26 13:00:00,TWT/USDT,0.9843,1.0302,0.9842,1.0009,13216.3297,13325.10218398
1661515200,2022-08-26 12:00:00,TWT/USDT,0.9628,0.9842,0.9615,0.9837,3979.3017,3839.36687961
1661511600,2022-08-26 11:00:00,TWT/USDT,0.9745,0.9745,0.9584,0.9632,5682.3541,5467.76827651
1661508000,2022-08-26 10:00:00,TWT/USDT,0.9825,0.983,0.9745,0.9765,847.1108,829.74478642
1661504400,2022-08-26 09:00:00,TWT/USDT,0.9824,0.9855,0.98,0.98,644.2662,634.34652441
1661500800,2022-08-26 08:00:00,TWT/USDT,0.9828,0.9836,0.9772,0.9819,1973.5903,1935.14770485
1661497200,2022-08-26 07:00:00,TWT/USDT,0.9837,0.9851,0.9793,0.9844,3083.6125,3033.77935509
1661493600,2022-08-26 06:00:00,TWT/USDT,0.9758,0.9859,0.9717,0.9843,4613.4587,4513.63848388
1661490000,2022-08-26 05:00:00,TWT/USDT,1.0044,1.0044,0.9725,0.9769,13499.2345,13241.4900293
1661486400,2022-08-26 04:00:00,TWT/USDT,1.0064,1.008,1.0046,1.0046,408.2083,410.17365872
1661482800,2022-08-26 03:00:00,TWT/USDT,1.0056,1.0123,1.0017,1.0096,11995.4189,12066.60553195
1661479200,2022-08-26 02:00:00,TWT/USDT,1.0048,1.008,1.0048,1.007,1421.6623,1429.53668115
1661475600,2022-08-26 01:00:00,TWT/USDT,1.006,1.006,1.0027,1.0027,2.9942,3.00866987
1661472000,2022-08-26 00:00:00,TWT/USDT,1.0059,1.0059,1.0025,1.0025,13.0271,13.08369724
1661468400,2022-08-25 23:00:00,TWT/USDT,1.0059,1.0109,1.0036,1.0109,3230.4486,3248.35659439
1661464800,2022-08-25 22:00:00,TWT/USDT,1.0088,1.0112,1.0059,1.0059,34.614,34.94921566
1661461200,2022-08-25 21:00:00,TWT/USDT,1.0105,1.0113,1.005,1.0099,10128.2137,10234.47006662
1661457600,2022-08-25 20:00:00,TWT/USDT,1.0083,1.0126,1.0021,1.0109,1791.6357,1805.0208073
1661454000,2022-08-25 19:00:00,TWT/USDT,1.0065,1.0128,1.0048,1.0116,691.4005,698.61833565
1661450400,2022-08-25 18:00:00,TWT/USDT,1.0066,1.0083,1.0009,1.0071,2924.4613,2936.8121333
1661446800,2022-08-25 17:00:00,TWT/USDT,0.9994,1.0126,0.9986,1.0049,2921.2801,2937.02933954
1661443200,2022-08-25 16:00:00,TWT/USDT,1.0109,1.0139,0.9924,0.9974,9074.2813,9077.17391747
1661439600,2022-08-25 15:00:00,TWT/USDT,1.0154,1.0166,1.01,1.0127,8855.0345,8960.59772266
1661436000,2022-08-25 14:00:00,TWT/USDT,1.0164,1.0224,1.0154,1.0177,2841.6659,2892.81618963
1661432400,2022-08-25 13:00:00,TWT/USDT,1.0173,1.0173,1.0095,1.0144,3161.5753,3195.7001593
1661428800,2022-08-25 12:00:00,TWT/USDT,1.0262,1.0368,1.0149,1.0164,8808.7374,9015.49665897
1661425200,2022-08-25 11:00:00,TWT/USDT,1.025,1.0265,1.022,1.0262,2108.3932,2159.04176252
1661421600,2022-08-25 10:00:00,TWT/USDT,1.0319,1.0346,1.0243,1.0243,707.1577,727.82496284
1661418000,2022-08-25 09:00:00,TWT/USDT,1.038,1.038,1.03,1.0344,132.6283,137.18967719
1661414400,2022-08-25 08:00:00,TWT/USDT,1.037,1.0397,1.0324,1.0367,311.4629,322.89412007
1661410800,2022-08-25 07:00:00,TWT/USDT,1.0386,1.04,1.0311,1.0376,6417.8794,6640.94036488
1661407200,2022-08-25 06:00:00,TWT/USDT,1.0365,1.0399,1.0345,1.0385,11248.8954,11644.39889897
1661403600,2022-08-25 05:00:00,TWT/USDT,1.0336,1.0361,1.0322,1.0361,1884.6906,1949.23404475
1661400000,2022-08-25 04:00:00,TWT/USDT,1.034,1.034,1.03,1.0317,609.0168,628.11892743
1661396400,2022-08-25 03:00:00,TWT/USDT,1.033,1.0367,1.031,1.0326,69.9178,72.18482691
1661392800,2022-08-25 02:00:00,TWT/USDT,1.0358,1.0396,1.0328,1.0354,431.9931,448.72897831
1661389200,2022-08-25 01:00:00,TWT/USDT,1.036,1.0398,1.036,1.0369,148.1697,154.01762475
1661385600,2022-08-25 00:00:00,TWT/USDT,1.0296,1.0373,1.029,1.0373,294.1907,304.29191208
1661382000,2022-08-24 23:00:00,TWT/USDT,1.024,1.0336,1.0228,1.0306,2018.5443,2076.41926632
1661378400,2022-08-24 22:00:00,TWT/USDT,1.0283,1.0283,1.0207,1.0207,301.2418,308.0191654
1661374800,2022-08-24 21:00:00,TWT/USDT,1.0313,1.0349,1.0289,1.0289,3930.4448,4060.34974167
1661371200,2022-08-24 20:00:00,TWT/USDT,1.0292,1.0346,1.0276,1.0305,326.5614,336.69888658
1661367600,2022-08-24 19:00:00,TWT/USDT,1.0311,1.0344,1.0293,1.0293,2441.3486,2520.33441355
1661364000,2022-08-24 18:00:00,TWT/USDT,1.0323,1.037,1.0282,1.0296,7747.3095,8016.91854947
1661360400,2022-08-24 17:00:00,TWT/USDT,1.04,1.04,1.0266,1.03,1923.8173,1986.49846965
1661356800,2022-08-24 16:00:00,TWT/USDT,1.0322,1.0454,1.0014,1.0428,30983.2125,31742.65359639
1661353200,2022-08-24 15:00:00,TWT/USDT,1.0223,1.0342,1.0223,1.0294,4375.358,4487.62573469
1661349600,2022-08-24 14:00:00,TWT/USDT,1.0197,1.024,1.0154,1.0239,353.052,360.76914465
1661346000,2022-08-24 13:00:00,TWT/USDT,1.0227,1.0227,1.0159,1.0195,853.4119,867.71709836
1661342400,2022-08-24 12:00:00,TWT/USDT,1.0189,1.0238,1.0187,1.0187,598.289,610.99843973
1661338800,2022-08-24 11:00:00,TWT/USDT,1.0158,1.0221,1.0141,1.0188,668.9423,679.60023462
1661335200,2022-08-24 10:00:00,TWT/USDT,1.0256,1.0267,1.0129,1.0145,2319.3918,2362.12596144
1661331600,2022-08-24 09:00:00,TWT/USDT,1.028,1.0311,1.0234,1.0234,2136.9031,2191.56582293
1661328000,2022-08-24 08:00:00,TWT/USDT,1.0285,1.0328,1.028,1.0313,624.0645,643.29913241
1661324400,2022-08-24 07:00:00,TWT/USDT,1.0328,1.036,1.0287,1.0287,802.0808,827.45768022
1661320800,2022-08-24 06:00:00,TWT/USDT,1.0344,1.0344,1.0266,1.0324,435.9583,448.6677158
1661317200,2022-08-24 05:00:00,TWT/USDT,1.0314,1.0393,1.0314,1.0392,218.8848,226.11412549
1661313600,2022-08-24 04:00:00,TWT/USDT,1.0278,1.0328,1.0257,1.0328,828.3474,851.94515816
1661310000,2022-08-24 03:00:00,TWT/USDT,1.0257,1.0304,1.0257,1.0302,52.6736,54.26118051
1661306400,2022-08-24 02:00:00,TWT/USDT,1.0289,1.0349,1.026,1.026,1603.8101,1653.22238707
1661302800,2022-08-24 01:00:00,TWT/USDT,1.0255,1.0353,1.0254,1.0293,2604.2307,2681.41989889
1661299200,2022-08-24 00:00:00,TWT/USDT,1.0269,1.0287,1.0172,1.0287,1123.6979,1150.15731796
1661295600,2022-08-23 23:00:00,TWT/USDT,1.0289,1.0325,1.0243,1.0243,1327.0456,1365.68108758
1661292000,2022-08-23 22:00:00,TWT/USDT,1.0229,1.0313,1.0188,1.0313,4820.4616,4924.44477323
1661288400,2022-08-23 21:00:00,TWT/USDT,1.0239,1.0239,1.016,1.0221,661.1011,673.86541853
1661284800,2022-08-23 20:00:00,TWT/USDT,1.0274,1.0345,1.0231,1.0239,10807.9735,11132.08047084
1661281200,2022-08-23 19:00:00,TWT/USDT,1.0256,1.0319,1.0214,1.0261,3445.6724,3534.44165033
1661277600,2022-08-23 18:00:00,TWT/USDT,1.013,1.0272,1.0109,1.026,8164.3269,8333.61608491
1661274000,2022-08-23 17:00:00,TWT/USDT,1.015,1.0199,1.0112,1.0112,824.1306,836.19392045
1661270400,2022-08-23 16:00:00,TWT/USDT,1.0245,1.0267,1.015,1.0166,1199.6958,1223.26484701
1661266800,2022-08-23 15:00:00,TWT/USDT,1.017,1.0244,1.0163,1.0244,4541.7425,4628.74333952
1661263200,2022-08-23 14:00:00,TWT/USDT,1.0243,1.0288,1.0172,1.0173,951.6245,973.47027127
1661259600,2022-08-23 13:00:00,TWT/USDT,1.0119,1.025,1.0107,1.0241,1513.6057,1543.95570819
1661256000,2022-08-23 12:00:00,TWT/USDT,1.0144,1.0162,1.0069,1.0096,3422.8752,3463.27028869
1661252400,2022-08-23 11:00:00,TWT/USDT,1.0082,1.0168,1.0012,1.0144,2587.6403,2605.36017622
1661248800,2022-08-23 10:00:00,TWT/USDT,1.0286,1.0304,1.0084,1.0084,5210.8796,5296.18097388
1661245200,2022-08-23 09:00:00,TWT/USDT,1.0381,1.0389,1.0229,1.0257,2184.2023,2246.28372206
1661241600,2022-08-23 08:00:00,TWT/USDT,1.0262,1.0454,1.0262,1.0382,3263.8764,3369.4096949
1661238000,2022-08-23 07:00:00,TWT/USDT,1.012,1.0275,1.012,1.0244,5943.827,6088.78993543
1661234400,2022-08-23 06:00:00,TWT/USDT,1.014,1.0163,1.0043,1.0116,4884.4844,4939.42547836
1661230800,2022-08-23 05:00:00,TWT/USDT,1.0314,1.0331,1.014,1.014,8648.1285,8799.97970943
1661227200,2022-08-23 04:00:00,TWT/USDT,1.0353,1.0353,1.0316,1.0316,40.749,42.10794252
1661223600,2022-08-23 03:00:00,TWT/USDT,1.0388,1.0439,1.0353,1.0353,384.2647,400.20487428
1661220000,2022-08-23 02:00:00,TWT/USDT,1.0363,1.0395,1.0318,1.0395,4130.1826,4283.85930351
1661216400,2022-08-23 01:00:00,TWT/USDT,1.0328,1.0395,1.0325,1.034,970.2006,1004.0617739
1661212800,2022-08-23 00:00:00,TWT/USDT,1.037,1.0384,1.0336,1.0336,79.3832,82.27827227
1661209200,2022-08-22 23:00:00,TWT/USDT,1.0304,1.037,1.025,1.037,193.2422,199.31411342
1661205600,2022-08-22 22:00:00,TWT/USDT,1.03,1.0365,1.0235,1.028,53915.1478,55399.10648406
1661202000,2022-08-22 21:00:00,TWT/USDT,1.035,1.035,1.0252,1.0299,820.3283,844.20449986
1661198400,2022-08-22 20:00:00,TWT/USDT,1.0226,1.0415,1.0226,1.0356,2280.8885,2359.71956619
1661194800,2022-08-22 19:00:00,TWT/USDT,1.0176,1.0227,1.017,1.0227,1205.4496,1230.03609382
1661191200,2022-08-22 18:00:00,TWT/USDT,1.024,1.0255,1.0118,1.0136,1407.5793,1431.73961532
1661187600,2022-08-22 17:00:00,TWT/USDT,1.0268,1.027,1.0208,1.0227,413.3553,422.9520066
1661184000,2022-08-22 16:00:00,TWT/USDT,1.0377,1.04,1.0169,1.0268,4275.4023,4390.2971167
1661180400,2022-08-22 15:00:00,TWT/USDT,1.0274,1.0413,1.0274,1.0376,2581.7878,2673.22365075
1661176800,2022-08-22 14:00:00,TWT/USDT,1.0239,1.0305,1.0194,1.0272,12606.1442,12973.63175496
1661173200,2022-08-22 13:00:00,TWT/USDT,1.0357,1.0373,1.0148,1.022,23084.5723,23674.45962918
1661169600,2022-08-22 12:00:00,TWT/USDT,1.0414,1.0438,1.0268,1.0379,10490.1418,10806.20567035
1661166000,2022-08-22 11:00:00,TWT/USDT,1.05,1.058,1.0409,1.0409,1435.5849,1510.47872102
1661162400,2022-08-22 10:00:00,TWT/USDT,1.037,1.0504,1.034,1.0467,6432.5192,6710.88891214
1661158800,2022-08-22 09:00:00,TWT/USDT,1.04,1.0436,1.0365,1.0382,1334.338,1385.37945473
1661155200,2022-08-22 08:00:00,TWT/USDT,1.0476,1.0476,1.03,1.0434,11369.3654,11815.38736721
1661151600,2022-08-22 07:00:00,TWT/USDT,1.0557,1.0663,1.0443,1.0487,6831.435,7223.09190885
1661148000,2022-08-22 06:00:00,TWT/USDT,1.0625,1.0643,1.055,1.0557,1713.9739,1818.12821541
1661144400,2022-08-22 05:00:00,TWT/USDT,1.0662,1.0676,1.0624,1.0656,241.8202,257.97140925
1661140800,2022-08-22 04:00:00,TWT/USDT,1.0735,1.0739,1.0595,1.0663,26654.8124,28401.25181565
1661137200,2022-08-22 03:00:00,TWT/USDT,1.0856,1.0879,1.0738,1.0738,221.0295,239.31635268
1661133600,2022-08-22 02:00:00,TWT/USDT,1.0835,1.0853,1.0804,1.0852,908.5732,982.13185338
1661130000,2022-08-22 01:00:00,TWT/USDT,1.072,1.0845,1.072,1.0845,579.3772,624.81744259
1661126400,2022-08-22 00:00:00,TWT/USDT,1.0794,1.0795,1.0718,1.0731,1331.9724,1435.1756385
1661122800,2022-08-21 23:00:00,TWT/USDT,1.076,1.0812,1.076,1.0779,69.7308,75.25237735
1661119200,2022-08-21 22:00:00,TWT/USDT,1.0752,1.08,1.0705,1.0758,31901.5448,34439.43869584
1661115600,2022-08-21 21:00:00,TWT/USDT,1.0832,1.086,1.0738,1.0772,75714.0659,81786.536848
1661112000,2022-08-21 20:00:00,TWT/USDT,1.0907,1.0935,1.082,1.0837,66100.0703,71783.96077736
1661108400,2022-08-21 19:00:00,TWT/USDT,1.1001,1.108,1.0908,1.0911,2469.5133,2724.57256623
1661104800,2022-08-21 18:00:00,TWT/USDT,1.1019,1.103,1.088,1.0996,3956.1562,4317.84694369
1661101200,2022-08-21 17:00:00,TWT/USDT,1.0856,1.1065,1.0856,1.1021,10368.9812,11435.93078698
1661097600,2022-08-21 16:00:00,TWT/USDT,1.088,1.0897,1.076,1.0856,8266.4412,8959.66655465
1661094000,2022-08-21 15:00:00,TWT/USDT,1.076,1.0919,1.0721,1.0901,18710.9427,20266.76290651
1661090400,2022-08-21 14:00:00,TWT/USDT,1.0726,1.0773,1.0707,1.0758,2301.5102,2465.40678376
1661086800,2022-08-21 13:00:00,TWT/USDT,1.0777,1.0777,1.073,1.0762,2389.2022,2567.98857652
1661083200,2022-08-21 12:00:00,TWT/USDT,1.0773,1.0864,1.0756,1.0756,24024.8538,25981.37209551
1661079600,2022-08-21 11:00:00,TWT/USDT,1.0696,1.0801,1.0696,1.0801,12783.9282,13760.7114365
1661076000,2022-08-21 10:00:00,TWT/USDT,1.0741,1.0745,1.0695,1.0699,392.8726,420.68317365
1661072400,2022-08-21 09:00:00,TWT/USDT,1.0774,1.0816,1.0734,1.0734,855.9134,921.18315851
1661068800,2022-08-21 08:00:00,TWT/USDT,1.0784,1.0887,1.0746,1.0769,2699.2479,2918.60736674
1661065200,2022-08-21 07:00:00,TWT/USDT,1.0716,1.0795,1.07,1.0783,33.761,36.35325726
1661061600,2022-08-21 06:00:00,TWT/USDT,1.0779,1.0816,1.0718,1.0724,1057.4874,1139.83574047
1661058000,2022-08-21 05:00:00,TWT/USDT,1.0688,1.0795,1.0677,1.0795,13682.6004,14685.31393685
1661054400,2022-08-21 04:00:00,TWT/USDT,1.0719,1.0731,1.0685,1.0729,2260.6815,2425.84360372
1661050800,2022-08-21 03:00:00,TWT/USDT,1.0752,1.0752,1.0688,1.0714,741.206,792.64984002
1661047200,2022-08-21 02:00:00,TWT/USDT,1.0752,1.08,1.0739,1.0768,1104.8654,1192.53233382
1661043600,2022-08-21 01:00:00,TWT/USDT,1.072,1.0788,1.072,1.0788,50.1875,53.92734839
1661040000,2022-08-21 00:00:00,TWT/USDT,1.0639,1.0795,1.0639,1.0696,526.0698,564.90868565
1661036400,2022-08-20 23:00:00,TWT/USDT,1.0637,1.0683,1.0575,1.0629,907.3785,962.30272734
1661032800,2022-08-20 22:00:00,TWT/USDT,1.0477,1.0636,1.0467,1.0622,1091.1054,1147.45818981
1661029200,2022-08-20 21:00:00,TWT/USDT,1.0334,1.0476,1.0281,1.0476,22309.0977,23050.51024041
1661025600,2022-08-20 20:00:00,TWT/USDT,1.0469,1.0539,1.0297,1.0344,1531.0189,1592.93848255
1661022000,2022-08-20 19:00:00,TWT/USDT,1.0528,1.057,1.0452,1.047,1930.3529,2028.65477771
1661018400,2022-08-20 18:00:00,TWT/USDT,1.0616,1.0656,1.052,1.056,2089.4748,2213.97424297
1661014800,2022-08-20 17:00:00,TWT/USDT,1.0746,1.0839,1.0608,1.0608,13183.7384,14137.22239189
1661011200,2022-08-20 16:00:00,TWT/USDT,1.0816,1.0936,1.0746,1.0776,2510.0286,2721.68852158
1661007600,2022-08-20 15:00:00,TWT/USDT,1.0869,1.0948,1.0661,1.08,19866.2351,21512.7122901
1661004000,2022-08-20 14:00:00,TWT/USDT,1.0688,1.1189,1.0539,1.0886,22663.9755,24552.24671361
1661000400,2022-08-20 13:00:00,TWT/USDT,1.0569,1.078,1.0501,1.0686,16962.7266,18037.50436052
1660996800,2022-08-20 12:00:00,TWT/USDT,1.0408,1.059,1.0404,1.055,4398.8941,4616.72523776
1660993200,2022-08-20 11:00:00,TWT/USDT,1.0525,1.0545,1.0408,1.0408,11748.5444,12305.27175875
1660989600,2022-08-20 10:00:00,TWT/USDT,1.0573,1.0727,1.052,1.052,6189.6794,6549.76341954
1660986000,2022-08-20 09:00:00,TWT/USDT,1.0671,1.069,1.0535,1.0559,4830.9831,5125.59255634
1660982400,2022-08-20 08:00:00,TWT/USDT,1.0771,1.0809,1.06,1.0676,4563.1047,4874.4731163
1660978800,2022-08-20 07:00:00,TWT/USDT,1.0816,1.1318,1.07,1.0794,22169.5592,24325.22232359
1660975200,2022-08-20 06:00:00,TWT/USDT,1.0697,1.0872,1.0624,1.0864,15570.4874,16803.1623741
1660971600,2022-08-20 05:00:00,TWT/USDT,1.0597,1.0973,1.0516,1.0688,9994.345,10749.34287936
1660968000,2022-08-20 04:00:00,TWT/USDT,1.0775,1.0787,1.0434,1.0624,2454.7319,2611.45112747
1660964400,2022-08-20 03:00:00,TWT/USDT,1.0505,1.0788,1.0486,1.0752,5027.0424,5340.45084844
1660960800,2022-08-20 02:00:00,TWT/USDT,1.0363,1.0568,1.0336,1.0511,3730.0694,3895.33389169
1660957200,2022-08-20 01:00:00,TWT/USDT,1.0336,1.0441,1.0336,1.0367,5999.7747,6237.355296
1660953600,2022-08-20 00:00:00,TWT/USDT,1.0272,1.0495,1.0265,1.0304,2766.247,2879.09768981
1660950000,2022-08-19 23:00:00,TWT/USDT,1.0303,1.0465,1.0224,1.026,6651.398,6912.91442154
1660946400,2022-08-19 22:00:00,TWT/USDT,1.0425,1.0536,1.0252,1.0266,10296.3907,10686.83294616
1660942800,2022-08-19 21:00:00,TWT/USDT,1.0441,1.07,1.0395,1.0408,11266.2806,11820.77192322
1660939200,2022-08-19 20:00:00,TWT/USDT,1.0374,1.0808,1.0374,1.0443,21532.2008,22788.90713987
1660935600,2022-08-19 19:00:00,TWT/USDT,1.0699,1.0699,1.031,1.0351,9725.9283,10190.87995912
1660932000,2022-08-19 18:00:00,TWT/USDT,1.0553,1.1551,1.0423,1.0714,180749.4077,199823.96697349
1660928400,2022-08-19 17:00:00,TWT/USDT,1.0346,1.0558,1.0131,1.0547,15148.6694,15603.72114924
1660924800,2022-08-19 16:00:00,TWT/USDT,1.0035,1.0378,1.0024,1.0363,16125.8461,16442.37817413
1660921200,2022-08-19 15:00:00,TWT/USDT,1.0012,1.0087,0.9897,1.0048,24883.921,24801.84062352
1660917600,2022-08-19 14:00:00,TWT/USDT,0.9984,1.0091,0.9984,1.0016,36368.3251,36577.04464543
1660914000,2022-08-19 13:00:00,TWT/USDT,0.9888,1.003,0.9806,0.9985,23922.011,23864.51544461
1660910400,2022-08-19 12:00:00,TWT/USDT,0.9831,0.9888,0.9684,0.985,3637.3306,3572.56591885
1660906800,2022-08-19 11:00:00,TWT/USDT,0.9769,0.9827,0.9681,0.9827,16874.7163,16457.74675971
1660903200,2022-08-19 10:00:00,TWT/USDT,0.9666,0.9793,0.9662,0.9767,17861.0839,17409.08096057
1660899600,2022-08-19 09:00:00,TWT/USDT,0.9596,0.9669,0.9419,0.9669,8556.6688,8141.66151833
1660896000,2022-08-19 08:00:00,TWT/USDT,0.9539,0.9655,0.9419,0.9622,6246.0738,5924.56858976
1660892400,2022-08-19 07:00:00,TWT/USDT,0.9263,0.9591,0.9224,0.9545,19895.3862,18742.81538494
1660888800,2022-08-19 06:00:00,TWT/USDT,0.9888,0.9932,0.9264,0.9264,22653.1797,21590.70148473
1660885200,2022-08-19 05:00:00,TWT/USDT,0.9831,0.9924,0.9822,0.9892,883.0032,872.76527099
1660881600,2022-08-19 04:00:00,TWT/USDT,0.9808,0.9831,0.9762,0.9831,1472.0818,1443.04728527
1660878000,2022-08-19 03:00:00,TWT/USDT,0.989,0.989,0.9792,0.9807,747.0282,733.24433436
1660874400,2022-08-19 02:00:00,TWT/USDT,0.9851,0.9935,0.9846,0.9904,13052.3402,12936.2153758
1660870800,2022-08-19 01:00:00,TWT/USDT,0.99,0.9934,0.9856,0.9856,1210.0038,1197.7206025
1660867200,2022-08-19 00:00:00,TWT/USDT,1.0059,1.0235,0.9614,0.9914,23018.892,22906.78280813
1660863600,2022-08-18 23:00:00,TWT/USDT,1.0222,1.0222,1,1.0092,10429.2725,10449.7027511
1660860000,2022-08-18 22:00:00,TWT/USDT,1.0262,1.0266,1.0208,1.0208,2108.4626,2153.29264809
1660856400,2022-08-18 21:00:00,TWT/USDT,1.0335,1.0335,1.0226,1.0265,10381.2406,10667.07158318
1660852800,2022-08-18 20:00:00,TWT/USDT,1.03,1.037,1.0286,1.0335,11153.5583,11506.6651516
1660849200,2022-08-18 19:00:00,TWT/USDT,1.0262,1.031,1.0221,1.0263,744.1107,764.89010278
1660845600,2022-08-18 18:00:00,TWT/USDT,1.0188,1.0265,1.015,1.0251,1093.4623,1113.9755371
1660842000,2022-08-18 17:00:00,TWT/USDT,1.0306,1.0354,1.0073,1.0174,18553.5215,18866.3334139
1660838400,2022-08-18 16:00:00,TWT/USDT,1.0504,1.0504,1.0287,1.0296,19395.6402,20000.99627398
1660834800,2022-08-18 15:00:00,TWT/USDT,1.0524,1.12,1.0452,1.0504,17830.5958,18870.07864452
1660831200,2022-08-18 14:00:00,TWT/USDT,1.0558,1.0592,1.0486,1.0543,9749.8897,10300.89146168
1660827600,2022-08-18 13:00:00,TWT/USDT,1.0675,1.0679,1.0549,1.0549,7869.902,8384.88022699
1660824000,2022-08-18 12:00:00,TWT/USDT,1.0579,1.0678,1.0577,1.0673,4159.7555,4421.47808642
1660820400,2022-08-18 11:00:00,TWT/USDT,1.0524,1.0583,1.0518,1.0552,1689.8844,1780.03004742
1660816800,2022-08-18 10:00:00,TWT/USDT,1.0556,1.0564,1.0463,1.052,8563.0385,9029.91713233
1660813200,2022-08-18 09:00:00,TWT/USDT,1.0507,1.0568,1.0454,1.0537,4028.1531,4238.68109888
1660809600,2022-08-18 08:00:00,TWT/USDT,1.053,1.054,1.048,1.0529,1481.5912,1559.0321156
1660806000,2022-08-18 07:00:00,TWT/USDT,1.0464,1.0528,1.0232,1.0523,12597.3036,13054.58818411
1660802400,2022-08-18 06:00:00,TWT/USDT,1.0502,1.0547,1.0448,1.051,4592.3414,4823.38713994
1660798800,2022-08-18 05:00:00,TWT/USDT,1.0293,1.0552,1.0292,1.0483,6296.8308,6582.58324265
1660795200,2022-08-18 04:00:00,TWT/USDT,1.0805,1.0805,1.0236,1.0304,57878.4712,60128.99695758
1660791600,2022-08-18 03:00:00,TWT/USDT,1.0846,1.0848,1.0821,1.0829,131.1125,142.06291715
1660788000,2022-08-18 02:00:00,TWT/USDT,1.0881,1.0919,1.0807,1.0847,2339.5358,2532.6700025
1660784400,2022-08-18 01:00:00,TWT/USDT,1.0884,1.0931,1.0875,1.0927,3157.4501,3442.27645015
1660780800,2022-08-18 00:00:00,TWT/USDT,1.0901,1.0912,1.0817,1.0896,332.4213,361.15207641
1660777200,2022-08-17 23:00:00,TWT/USDT,1.0915,1.0937,1.088,1.0883,2231.072,2431.1328387
1660773600,2022-08-17 22:00:00,TWT/USDT,1.0927,1.0943,1.09,1.0916,170.4202,186.37541953
1660770000,2022-08-17 21:00:00,TWT/USDT,1.1039,1.1039,1.09,1.0914,852.1573,930.32796098
1660766400,2022-08-17 20:00:00,TWT/USDT,1.0942,1.1042,1.0915,1.1037,9522.8337,10438.09237032
1660762800,2022-08-17 19:00:00,TWT/USDT,1.0995,1.1039,1.092,1.0942,6615.5039,7238.00145301
1660759200,2022-08-17 18:00:00,TWT/USDT,1.1062,1.1118,1.0964,1.0999,19166.8094,21153.93896649
1660755600,2022-08-17 17:00:00,TWT/USDT,1.0883,1.1072,1.0883,1.1038,3787.6139,4163.19621967
1660752000,2022-08-17 16:00:00,TWT/USDT,1.0776,1.0904,1.0761,1.0904,20494.6165,22188.99988035
1660748400,2022-08-17 15:00:00,TWT/USDT,1.07,1.0784,1.0678,1.0772,9004.3545,9642.82081178
1660744800,2022-08-17 14:00:00,TWT/USDT,1.1061,1.1061,1.07,1.0701,31142.4673,33925.80581708
1660741200,2022-08-17 13:00:00,TWT/USDT,1.1111,1.1168,1.1064,1.1064,2168.8999,2409.42635375
1660737600,2022-08-17 12:00:00,TWT/USDT,1.1244,1.1264,1.107,1.1143,2206.9157,2463.2085359
1660734000,2022-08-17 11:00:00,TWT/USDT,1.1255,1.1272,1.1221,1.1243,5603.08,6293.69759124
1660730400,2022-08-17 10:00:00,TWT/USDT,1.1343,1.1343,1.1258,1.1275,472.9509,533.40608344
1660726800,2022-08-17 09:00:00,TWT/USDT,1.1348,1.1375,1.1311,1.1339,351.8892,399.44091426
1660723200,2022-08-17 08:00:00,TWT/USDT,1.1286,1.1348,1.1264,1.1345,921.7942,1044.88119296
1660719600,2022-08-17 07:00:00,TWT/USDT,1.1424,1.1424,1.1246,1.1288,4782.5414,5404.58015449
1660716000,2022-08-17 06:00:00,TWT/USDT,1.1392,1.1463,1.1392,1.1426,7672.133,8781.67357805
1660712400,2022-08-17 05:00:00,TWT/USDT,1.1348,1.1392,1.1338,1.1392,73.6863,83.78648409
