https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PRE,Volume BTC
1661558400,2022-08-27 00:00:00,PRE/BTC,0.0000039428,0.0000040144,0.0000038582,0.0000040082,9183.094,0.03645422944039
1661472000,2022-08-26 00:00:00,PRE/BTC,0.0000040776,0.0000042,0.0000037043,0.0000039485,191416.3753,0.74989183921096
1661385600,2022-08-25 00:00:00,PRE/BTC,0.0000041501,0.0000041687,0.000003982,0.0000040446,56788.1781,0.23096955667872
1661299200,2022-08-24 00:00:00,PRE/BTC,0.0000040348,0.000004156,0.0000039031,0.0000041272,48381.6758,0.19434621350119
1661212800,2022-08-23 00:00:00,PRE/BTC,0.0000038234,0.0000041529,0.0000037466,0.0000039892,55306.9892,0.21753357628114
1661126400,2022-08-22 00:00:00,PRE/BTC,0.0000038742,0.0000039246,0.0000037125,0.0000038235,37025.7573,0.14143303064672
1661040000,2022-08-21 00:00:00,PRE/BTC,0.0000037156,0.0000039082,0.0000036281,0.000003877,34558.683,0.13011336047504
1660953600,2022-08-20 00:00:00,PRE/BTC,0.0000036798,0.0000038666,0.0000035873,0.0000036883,95075.3349,0.35549832576137
1660867200,2022-08-19 00:00:00,PRE/BTC,0.0000038053,0.0000040441,0.0000036375,0.0000036425,65949.2729,0.25343719674064
1660780800,2022-08-18 00:00:00,PRE/BTC,0.0000038907,0.0000039651,0.0000037473,0.00000385,37163.9016,0.14283223597008
1660694400,2022-08-17 00:00:00,PRE/BTC,0.0000038737,0.0000040117,0.000003859,0.0000039193,39028.2467,0.15306165923765
1660608000,2022-08-16 00:00:00,PRE/BTC,0.0000041434,0.0000042365,0.00000386,0.0000038737,135147.6003,0.54891006286901
1660521600,2022-08-15 00:00:00,PRE/BTC,0.0000037067,0.0000044599,0.0000035841,0.0000041137,218695.4458,0.8874207273779
1660435200,2022-08-14 00:00:00,PRE/BTC,0.0000036944,0.00000386,0.0000036406,0.0000036935,88097.9174,0.32853386043865
1660348800,2022-08-13 00:00:00,PRE/BTC,0.0000035631,0.0000037999,0.0000034324,0.0000037197,74389.9684,0.26871386019698
1660262400,2022-08-12 00:00:00,PRE/BTC,0.0000035638,0.0000036315,0.00000342,0.0000035631,69160.1068,0.24437191714697
1660176000,2022-08-11 00:00:00,PRE/BTC,0.0000035266,0.0000037,0.0000034373,0.0000035667,150699.0971,0.5460339266358
1660089600,2022-08-10 00:00:00,PRE/BTC,0.0000036673,0.0000037572,0.0000034805,0.0000035376,75663.4127,0.27262147631769
1660003200,2022-08-09 00:00:00,PRE/BTC,0.0000035874,0.0000040441,0.0000034797,0.0000036727,175581.1953,0.65947791468881
1659916800,2022-08-08 00:00:00,PRE/BTC,0.0000036389,0.00000381,0.0000034324,0.000003619,143995.2038,0.51885053528535
1659830400,2022-08-07 00:00:00,PRE/BTC,0.0000036945,0.0000037572,0.0000035381,0.0000036389,185811.1037,0.67824897681145
1659744000,2022-08-06 00:00:00,PRE/BTC,0.0000036017,0.0000040441,0.0000035006,0.0000037045,231208.1131,0.86098829257024
1659657600,2022-08-05 00:00:00,PRE/BTC,0.0000037125,0.0000037345,0.0000034703,0.0000036385,141645.2142,0.50068387663395
1659571200,2022-08-04 00:00:00,PRE/BTC,0.0000038165,0.0000038694,0.0000035874,0.0000037125,115090.3829,0.43111881745818
1659484800,2022-08-03 00:00:00,PRE/BTC,0.0000038031,0.0000039246,0.0000036755,0.0000037876,64153.8496,0.24276188005495
1659398400,2022-08-02 00:00:00,PRE/BTC,0.0000038731,0.000003985,0.0000037578,0.00000377,68965.777,0.26801403408354
1659312000,2022-08-01 00:00:00,PRE/BTC,0.0000036701,0.0000039779,0.0000036603,0.00000385,51255.3261,0.1979230646452
1659225600,2022-07-31 00:00:00,PRE/BTC,0.0000036887,0.00000376,0.00000355,0.0000037198,60571.4612,0.22372466820232
1659139200,2022-07-30 00:00:00,PRE/BTC,0.000003731,0.0000037948,0.0000035841,0.0000036887,18955.9744,0.06991488183892
1659052800,2022-07-29 00:00:00,PRE/BTC,0.0000039184,0.0000039854,0.0000036389,0.0000037572,80407.039,0.30015250990579
1658966400,2022-07-28 00:00:00,PRE/BTC,0.0000038863,0.000004009,0.00000375,0.00000393,83207.6121,0.3203535319557
1658880000,2022-07-27 00:00:00,PRE/BTC,0.0000039863,0.0000043105,0.0000038049,0.0000039108,152315.0022,0.61424333404258
1658793600,2022-07-26 00:00:00,PRE/BTC,0.0000040196,0.0000042257,0.0000039301,0.0000039863,23328.965,0.09507427543943
1658707200,2022-07-25 00:00:00,PRE/BTC,0.0000039844,0.0000041684,0.0000038816,0.0000040376,122765.9418,0.4909610863354
1658620800,2022-07-24 00:00:00,PRE/BTC,0.0000037325,0.000003985,0.0000037159,0.0000039249,28596.5558,0.11147043137735
1658534400,2022-07-23 00:00:00,PRE/BTC,0.000003977,0.0000040441,0.0000037325,0.0000037325,41640.3219,0.16272367596436
1658448000,2022-07-22 00:00:00,PRE/BTC,0.0000039313,0.0000041684,0.000003812,0.0000040247,60289.2174,0.23922076452917
1658361600,2022-07-21 00:00:00,PRE/BTC,0.0000041027,0.0000042257,0.0000039165,0.0000039165,47262.2266,0.1901978678235
1658275200,2022-07-20 00:00:00,PRE/BTC,0.0000043409,0.0000044051,0.0000040354,0.0000041359,80657.0361,0.3373086889721
1658188800,2022-07-19 00:00:00,PRE/BTC,0.0000044454,0.0000047305,0.0000043012,0.0000043611,106227.38,0.47909681784941
1658102400,2022-07-18 00:00:00,PRE/BTC,0.0000044875,0.0000046825,0.0000043435,0.0000043793,56500.5128,0.2536468657404
1658016000,2022-07-17 00:00:00,PRE/BTC,0.0000046168,0.0000046561,0.0000043435,0.0000045493,28613.1197,0.12939268083553
1657929600,2022-07-16 00:00:00,PRE/BTC,0.0000047024,0.0000047565,0.0000044082,0.0000046168,32221.6043,0.14855521542675
1657843200,2022-07-15 00:00:00,PRE/BTC,0.0000044424,0.0000047308,0.0000043993,0.000004717,27555.4437,0.12623247793068
1657756800,2022-07-14 00:00:00,PRE/BTC,0.0000043808,0.0000045968,0.0000042461,0.0000044708,30058.1999,0.13203009475497
1657670400,2022-07-13 00:00:00,PRE/BTC,0.000004496,0.0000045335,0.000004222,0.0000044057,46092.9636,0.20055885198071
1657584000,2022-07-12 00:00:00,PRE/BTC,0.000004479,0.000004588,0.0000044082,0.0000045064,20049.2004,0.09032132195688
1657497600,2022-07-11 00:00:00,PRE/BTC,0.0000044507,0.0000048992,0.0000043435,0.0000044131,88886.4979,0.40937365206738
1657411200,2022-07-10 00:00:00,PRE/BTC,0.0000045289,0.0000046864,0.0000043086,0.0000044507,41413.423,0.18594672767119
1657324800,2022-07-09 00:00:00,PRE/BTC,0.0000045493,0.0000046166,0.0000044739,0.0000045289,8293.7475,0.03752495617082
1657238400,2022-07-08 00:00:00,PRE/BTC,0.0000044421,0.0000047073,0.0000043798,0.0000045493,52960.1468,0.24066866319403
1657152000,2022-07-07 00:00:00,PRE/BTC,0.0000047124,0.0000049959,0.0000044083,0.0000044664,96367.87896311,0.449048094651933014
1657065600,2022-07-06 00:00:00,PRE/BTC,0.0000049066,0.0000050464,0.000004712,0.0000047288,66794.13623664,0.325011457447110239
1656979200,2022-07-05 00:00:00,PRE/BTC,0.0000050689,0.0000051143,0.0000047468,0.0000048934,145519.18876338,0.707150881223012254
1656892800,2022-07-04 00:00:00,PRE/BTC,0.0000050698,0.0000052111,0.000004976,0.0000051212,73567.55138138,0.374247122149242486
1656806400,2022-07-03 00:00:00,PRE/BTC,0.0000055764,0.000005599,0.0000050256,0.0000050256,94908.7101037,0.502884825511635949
1656720000,2022-07-02 00:00:00,PRE/BTC,0.0000059685,0.0000060219,0.0000055426,0.0000055993,129731.63176006,0.743128356498557999
1656633600,2022-07-01 00:00:00,PRE/BTC,0.000006014,0.0000060916,0.0000055769,0.0000059685,241299.5341793,1.408072123206968262
1656547200,2022-06-30 00:00:00,PRE/BTC,0.0000053114,0.00000669,0.00000519,0.000006014,660963.88967983,3.842120141361617949
1656460800,2022-06-29 00:00:00,PRE/BTC,0.0000049952,0.0000053539,0.0000047135,0.0000053211,265354.06792557,1.345964656260029148
1656374400,2022-06-28 00:00:00,PRE/BTC,0.00000473,0.000005198,0.0000045056,0.0000049275,277691.27956397,1.355400275308110417
1656288000,2022-06-27 00:00:00,PRE/BTC,0.0000049635,0.0000049955,0.0000044708,0.0000047308,146636.17622351,0.692197938345087383
1656201600,2022-06-26 00:00:00,PRE/BTC,0.0000048733,0.0000052708,0.0000048733,0.0000050207,101346.27078652,0.512504940764466592
1656115200,2022-06-25 00:00:00,PRE/BTC,0.0000047049,0.0000051938,0.0000046424,0.0000048562,120077.59200225,0.599025775552827145
1656028800,2022-06-24 00:00:00,PRE/BTC,0.0000045965,0.0000050346,0.0000044608,0.0000046936,161238.29255966,0.758222513481666116
1655942400,2022-06-23 00:00:00,PRE/BTC,0.0000044067,0.0000046,0.0000042175,0.0000046,145284.30667609,0.647220623781522649
1655856000,2022-06-22 00:00:00,PRE/BTC,0.0000039184,0.0000044739,0.0000038637,0.0000044173,148501.00849517,0.622435277499637488
1655769600,2022-06-21 00:00:00,PRE/BTC,0.0000037829,0.0000041999,0.0000036998,0.0000039338,97354.98266127,0.386719764374163792
1655683200,2022-06-20 00:00:00,PRE/BTC,0.000003755,0.0000039399,0.0000036456,0.0000037375,65683.94316621,0.247671101818798738
1655596800,2022-06-19 00:00:00,PRE/BTC,0.0000037781,0.00000398,0.0000035909,0.000003755,57323.17984297,0.218231329151124276
1655510400,2022-06-18 00:00:00,PRE/BTC,0.0000037509,0.0000039375,0.0000033942,0.0000037205,250771.23296211,0.927603140514309777
1655424000,2022-06-17 00:00:00,PRE/BTC,0.0000040362,0.0000040395,0.000003549,0.0000037288,121891.11473596,0.46452979699376948
1655337600,2022-06-16 00:00:00,PRE/BTC,0.0000035948,0.0000043996,0.0000035539,0.0000039828,134717.46811733,0.528051377781462728
1655251200,2022-06-15 00:00:00,PRE/BTC,0.0000032519,0.0000037135,0.0000030367,0.0000036253,207863.08247132,0.683481120024517578
1655164800,2022-06-14 00:00:00,PRE/BTC,0.0000031447,0.0000033733,0.0000029448,0.00000325,397665.29782168,1.239720684756182794
1655078400,2022-06-13 00:00:00,PRE/BTC,0.0000033235,0.0000035505,0.0000029639,0.0000031447,434959.33139115,1.399896874997140432
1654992000,2022-06-12 00:00:00,PRE/BTC,0.0000036692,0.0000037448,0.0000032703,0.0000033245,118936.06631207,0.409138971000251095
1654905600,2022-06-11 00:00:00,PRE/BTC,0.0000035904,0.0000037223,0.0000035166,0.0000036006,29932.90160031,0.109043113366520942
1654819200,2022-06-10 00:00:00,PRE/BTC,0.0000036668,0.0000037691,0.0000035546,0.0000035887,64316.04298648,0.238272137386530387
1654732800,2022-06-09 00:00:00,PRE/BTC,0.0000035231,0.0000038216,0.0000034809,0.0000036048,193026.34128064,0.706469270932070486
1654646400,2022-06-08 00:00:00,PRE/BTC,0.0000034524,0.0000036257,0.0000033425,0.0000035231,89471.88639376,0.30925248557454838
1654560000,2022-06-07 00:00:00,PRE/BTC,0.0000034832,0.0000036687,0.0000033423,0.0000034104,37053.03871523,0.131825047085624937
1654473600,2022-06-06 00:00:00,PRE/BTC,0.0000037067,0.0000037398,0.0000032632,0.0000034147,111377.12883902,0.385584557670897943
1654387200,2022-06-05 00:00:00,PRE/BTC,0.000003576,0.0000037831,0.0000035182,0.0000036552,82434.20149312,0.298585205140354483
1654300800,2022-06-04 00:00:00,PRE/BTC,0.0000035233,0.0000038136,0.000003455,0.0000035594,41947.40262217,0.151560676983887512
1654214400,2022-06-03 00:00:00,PRE/BTC,0.0000034393,0.0000036321,0.0000033423,0.0000035149,78727.7652658,0.276256028470746807
1654128000,2022-06-02 00:00:00,PRE/BTC,0.0000034878,0.0000036695,0.0000034114,0.0000034725,47770.00449298,0.168462305556164951
1654041600,2022-06-01 00:00:00,PRE/BTC,0.0000034525,0.0000036447,0.000003377,0.0000034525,50007.72297706,0.176766457162430378
1653955200,2022-05-31 00:00:00,PRE/BTC,0.0000036283,0.0000038607,0.0000033765,0.00000338,94154.67029117,0.341913653433778512
1653868800,2022-05-30 00:00:00,PRE/BTC,0.0000035886,0.0000039889,0.0000035227,0.0000036447,63659.47625895,0.239016283347770497
1653782400,2022-05-29 00:00:00,PRE/BTC,0.0000036321,0.0000039117,0.0000035482,0.0000035886,106612.64617707,0.405906965587175666
1653696000,2022-05-28 00:00:00,PRE/BTC,0.0000035923,0.0000040931,0.0000033596,0.0000035637,152824.00088176,0.560224110155711309
1653609600,2022-05-27 00:00:00,PRE/BTC,0.0000037021,0.0000038205,0.0000030503,0.0000035169,372552.32519025,1.241588670616676693
1653523200,2022-05-26 00:00:00,PRE/BTC,0.00000435,0.0000044796,0.0000036624,0.0000036997,133822.98501243,0.543508113762132359
1653436800,2022-05-25 00:00:00,PRE/BTC,0.0000049893,0.0000050207,0.0000036623,0.0000043461,570755.50048805,2.34543532210044717
1653350400,2022-05-24 00:00:00,PRE/BTC,0.0000048302,0.0000052298,0.000004712,0.0000049303,129621.55951766,0.648154207946286305
1653264000,2022-05-23 00:00:00,PRE/BTC,0.0000052811,0.0000058884,0.0000047825,0.0000048906,295082.97670317,1.57936947550226265
1653177600,2022-05-22 00:00:00,PRE/BTC,0.0000041627,0.0000062904,0.0000041485,0.0000053223,728029.54707654,3.809828643227532467
1653091200,2022-05-21 00:00:00,PRE/BTC,0.0000038877,0.000004258,0.0000037402,0.0000041627,181810.69908687,0.730597509248579647
1653004800,2022-05-20 00:00:00,PRE/BTC,0.000003369,0.0000040054,0.0000033667,0.0000039091,114171.74539771,0.428071230634089105
1652918400,2022-05-19 00:00:00,PRE/BTC,0.0000034628,0.0000035889,0.0000032504,0.0000033737,134131.46746745,0.454371125957712019
1652832000,2022-05-18 00:00:00,PRE/BTC,0.0000037998,0.0000038449,0.0000032741,0.0000034426,212704.89506487,0.742986340820363386
1652745600,2022-05-17 00:00:00,PRE/BTC,0.0000038429,0.0000039838,0.0000033402,0.000003767,86034.78722587,0.322612575445225176
1652659200,2022-05-16 00:00:00,PRE/BTC,0.0000033606,0.0000041005,0.0000033251,0.0000039263,232439.83882231,0.894461465193680997
1652572800,2022-05-15 00:00:00,PRE/BTC,0.0000030412,0.0000033612,0.0000029931,0.000003308,117448.18027585,0.370477443476365996
1652486400,2022-05-14 00:00:00,PRE/BTC,0.000003,0.0000032027,0.000002993,0.0000030417,203457.52198693,0.628961983922429604
1652400000,2022-05-13 00:00:00,PRE/BTC,0.0000025811,0.0000032029,0.0000025002,0.0000029931,392698.74355854,1.133456061726725713
1652313600,2022-05-12 00:00:00,PRE/BTC,0.0000025218,0.0000028028,0.00000198,0.0000025609,832054.41035176,1.988551550586808778
1652227200,2022-05-11 00:00:00,PRE/BTC,0.0000031044,0.0000032055,0.0000020601,0.0000025453,896284.46749726,2.266280401629792711
1652140800,2022-05-10 00:00:00,PRE/BTC,0.0000032633,0.00000338,0.000002801,0.0000030001,558623.3961968,1.706125709532286487
1652054400,2022-05-09 00:00:00,PRE/BTC,0.0000035231,0.0000036154,0.000003239,0.0000033107,96303.5843214,0.335167076794599158
1651968000,2022-05-08 00:00:00,PRE/BTC,0.0000034632,0.0000035415,0.0000033706,0.0000035231,44335.63965259,0.154137234238302691
1651881600,2022-05-07 00:00:00,PRE/BTC,0.0000033844,0.0000035504,0.0000033844,0.000003487,51566.67675758,0.179090998230378979
1651795200,2022-05-06 00:00:00,PRE/BTC,0.0000033106,0.0000035049,0.0000032673,0.0000033966,113897.03462874,0.390771414899339116
1651708800,2022-05-05 00:00:00,PRE/BTC,0.0000033774,0.0000038271,0.0000032641,0.0000033106,177220.22901506,0.612220891879109179
1651622400,2022-05-04 00:00:00,PRE/BTC,0.000003363,0.0000034113,0.0000032218,0.0000033474,53117.15080786,0.177941369785925743
1651536000,2022-05-03 00:00:00,PRE/BTC,0.0000031672,0.0000035754,0.0000031081,0.0000033217,34471.99279678,0.11505286881464813
1651449600,2022-05-02 00:00:00,PRE/BTC,0.0000032095,0.0000034,0.0000030987,0.000003167,64207.46393994,0.209201447926243004
1651363200,2022-05-01 00:00:00,PRE/BTC,0.0000028559,0.0000033113,0.000002758,0.0000032097,234568.99967883,0.710379824403441539
1651276800,2022-04-30 00:00:00,PRE/BTC,0.00000375,0.0000040251,0.00000275,0.0000028944,466094.62560897,1.573976497455842042
1651190400,2022-04-29 00:00:00,PRE/BTC,0.0000038868,0.000004025,0.0000036575,0.0000037876,77321.13778624,0.29408274013807545
1651104000,2022-04-28 00:00:00,PRE/BTC,0.0000036909,0.0000040077,0.0000036011,0.0000038454,44254.30404455,0.171344335741573376
1651017600,2022-04-27 00:00:00,PRE/BTC,0.0000037532,0.0000038866,0.0000034147,0.000003657,138611.50038165,0.505530423533500138
1650931200,2022-04-26 00:00:00,PRE/BTC,0.0000036201,0.0000038867,0.0000035679,0.0000038316,78275.47738298,0.29581315274539612
1650844800,2022-04-25 00:00:00,PRE/BTC,0.0000039333,0.0000040586,0.00000358,0.0000035815,89751.21545617,0.33899466522174911
1650758400,2022-04-24 00:00:00,PRE/BTC,0.0000042435,0.0000043327,0.0000037922,0.0000039667,171452.87680224,0.687100553443623401
1650672000,2022-04-23 00:00:00,PRE/BTC,0.0000043466,0.0000043466,0.0000040555,0.0000042058,59625.60596452,0.252623626504481284
1650585600,2022-04-22 00:00:00,PRE/BTC,0.000004051,0.0000043767,0.0000039728,0.0000043112,91931.05125481,0.382119782451466048
1650499200,2022-04-21 00:00:00,PRE/BTC,0.0000043112,0.0000044292,0.0000040018,0.0000040018,227887.21816224,0.944231093876799909
1650412800,2022-04-20 00:00:00,PRE/BTC,0.0000043467,0.0000045451,0.0000042934,0.0000043467,25424.02192502,0.111147303135160997
1650326400,2022-04-19 00:00:00,PRE/BTC,0.000004177,0.0000046869,0.0000040558,0.0000043467,78856.12553374,0.341987241979667658
1650240000,2022-04-18 00:00:00,PRE/BTC,0.0000039957,0.000004567,0.0000039952,0.0000042144,275057.3630919,1.189667638341933636
1650153600,2022-04-17 00:00:00,PRE/BTC,0.000004082,0.0000040865,0.0000038955,0.0000040094,19701.59351819,0.077924379777672324
1650067200,2022-04-16 00:00:00,PRE/BTC,0.0000042058,0.000004317,0.0000040364,0.0000040865,40376.2144245,0.16741365564965783
1649980800,2022-04-15 00:00:00,PRE/BTC,0.0000039633,0.0000043022,0.0000038741,0.000004206,180847.75518174,0.731529873493660366
1649894400,2022-04-14 00:00:00,PRE/BTC,0.0000040448,0.000004072,0.0000038515,0.0000039894,39108.61770581,0.154871866809486436
1649808000,2022-04-13 00:00:00,PRE/BTC,0.0000040034,0.0000041146,0.0000039275,0.0000040206,36899.21514082,0.148926312563968703
1649721600,2022-04-12 00:00:00,PRE/BTC,0.0000041061,0.0000041756,0.0000039737,0.0000040034,63370.39984924,0.257658729836228555
1649635200,2022-04-11 00:00:00,PRE/BTC,0.000004051,0.0000041467,0.0000038201,0.0000041061,99586.63990525,0.393666319863563905
1649548800,2022-04-10 00:00:00,PRE/BTC,0.0000040171,0.000004072,0.0000039409,0.000004051,30090.75511928,0.120769159263411497
1649462400,2022-04-09 00:00:00,PRE/BTC,0.0000037958,0.0000040725,0.0000037695,0.0000040171,92354.84416465,0.359536222676609846
1649376000,2022-04-08 00:00:00,PRE/BTC,0.0000038146,0.0000039273,0.0000036407,0.0000037958,81717.51007122,0.31177217814011765
1649289600,2022-04-07 00:00:00,PRE/BTC,0.0000041076,0.0000041076,0.0000035932,0.0000038144,357314.63516267,1.355978732875692121
1649203200,2022-04-06 00:00:00,PRE/BTC,0.0000040286,0.0000041299,0.0000039415,0.0000041299,76114.505035,0.305849900422400548
1649116800,2022-04-05 00:00:00,PRE/BTC,0.0000040687,0.0000042221,0.0000039752,0.0000040111,105931.80758697,0.429228930338020975
1649030400,2022-04-04 00:00:00,PRE/BTC,0.0000042972,0.0000043833,0.0000040209,0.0000040387,87282.64592072,0.369227152233867425
1648944000,2022-04-03 00:00:00,PRE/BTC,0.0000043314,0.0000043823,0.0000041012,0.000004276,74622.68718314,0.315008852153503742
1648857600,2022-04-02 00:00:00,PRE/BTC,0.0000044288,0.0000045159,0.0000042252,0.0000043828,103619.83320917,0.450789928707129491
1648771200,2022-04-01 00:00:00,PRE/BTC,0.0000040688,0.0000044934,0.0000040216,0.0000044692,119347.58931875,0.514358507603334847
1648684800,2022-03-31 00:00:00,PRE/BTC,0.0000040858,0.0000043231,0.0000039217,0.0000040688,139215.92407529,0.572217718985112871
1648598400,2022-03-30 00:00:00,PRE/BTC,0.0000038421,0.0000044974,0.0000038421,0.0000040989,166873.72754822,0.68218514189742142
1648512000,2022-03-29 00:00:00,PRE/BTC,0.0000038982,0.0000039876,0.000003812,0.0000038867,65060.87833678,0.254065394911875728
1648425600,2022-03-28 00:00:00,PRE/BTC,0.0000038382,0.0000040923,0.0000038101,0.0000038749,57709.39713796,0.226988442692801191
1648339200,2022-03-27 00:00:00,PRE/BTC,0.0000040893,0.0000040955,0.00000381,0.0000038867,51656.90346604,0.20619829338832233
1648252800,2022-03-26 00:00:00,PRE/BTC,0.0000041213,0.0000041764,0.00000385,0.0000040832,268177.51978577,1.068054450116033319
1648166400,2022-03-25 00:00:00,PRE/BTC,0.0000042004,0.0000043141,0.00000395,0.0000041844,242455.45709422,0.988082235704905461
1648080000,2022-03-24 00:00:00,PRE/BTC,0.0000045156,0.0000045292,0.00000415,0.0000042004,83340.08139318,0.360757611770687371
1647993600,2022-03-23 00:00:00,PRE/BTC,0.0000045158,0.0000045475,0.0000042952,0.0000045021,41269.25245582,0.184381320655720844
1647907200,2022-03-22 00:00:00,PRE/BTC,0.0000046671,0.0000046822,0.0000042937,0.0000045157,114102.09676124,0.507151271598287774
1647820800,2022-03-21 00:00:00,PRE/BTC,0.0000046215,0.0000047772,0.0000044257,0.0000046655,53408.51052099,0.246718732187606885
1647734400,2022-03-20 00:00:00,PRE/BTC,0.0000048112,0.0000048598,0.0000045752,0.0000046215,49290.34076647,0.233484366164117632
1647648000,2022-03-19 00:00:00,PRE/BTC,0.00000481,0.0000050207,0.0000046729,0.0000048112,106532.02007715,0.515053346811469385
1647561600,2022-03-18 00:00:00,PRE/BTC,0.0000046353,0.0000048598,0.0000045844,0.0000048256,108008.22170264,0.514518546333980498
1647475200,2022-03-17 00:00:00,PRE/BTC,0.0000044839,0.0000046685,0.0000044525,0.0000046306,86560.57451807,0.395962219094634878
1647388800,2022-03-16 00:00:00,PRE/BTC,0.0000045863,0.0000047612,0.0000042064,0.0000044839,324853.07928853,1.470110740386520438
1647302400,2022-03-15 00:00:00,PRE/BTC,0.0000047298,0.0000048991,0.0000045202,0.0000045863,114048.40303567,0.542825077600005507
1647216000,2022-03-14 00:00:00,PRE/BTC,0.0000047533,0.000004895,0.0000045634,0.0000047308,70290.3424692,0.331204809635702596
1647129600,2022-03-13 00:00:00,PRE/BTC,0.0000048649,0.0000048897,0.0000045633,0.0000047534,110549.41398191,0.521980355567311964
1647043200,2022-03-12 00:00:00,PRE/BTC,0.0000043989,0.0000055531,0.0000043854,0.0000048698,377849.28464966,1.827420589944602897
1646956800,2022-03-11 00:00:00,PRE/BTC,0.0000044704,0.0000046775,0.0000043767,0.0000044156,87128.73291008,0.393603107453248031
1646870400,2022-03-10 00:00:00,PRE/BTC,0.0000044232,0.000004684,0.0000043209,0.0000044693,146717.53039585,0.670262451861040828
1646784000,2022-03-09 00:00:00,PRE/BTC,0.00000459,0.0000046678,0.0000043829,0.0000044232,106331.0598336,0.48314389171611507
1646697600,2022-03-08 00:00:00,PRE/BTC,0.0000048639,0.0000049383,0.0000045248,0.0000045844,130644.25972312,0.619336202425504503
1646611200,2022-03-07 00:00:00,PRE/BTC,0.0000051232,0.000005145,0.0000047354,0.0000048707,227829.92967288,1.11922945931156841
1646524800,2022-03-06 00:00:00,PRE/BTC,0.0000050506,0.0000053815,0.0000048636,0.0000051199,538189.18761425,2.753799522961624231
1646438400,2022-03-05 00:00:00,PRE/BTC,0.0000050635,0.0000052499,0.0000047727,0.0000050533,303083.0294549,1.499766989574913455
1646352000,2022-03-04 00:00:00,PRE/BTC,0.0000047664,0.00000514,0.0000042887,0.0000050143,382250.95390298,1.808554501529083638
1646265600,2022-03-03 00:00:00,PRE/BTC,0.0000049959,0.0000050959,0.0000046876,0.0000047553,128316.39655637,0.627112344713689845
1646179200,2022-03-02 00:00:00,PRE/BTC,0.0000047268,0.00000539,0.0000045445,0.0000049273,200063.57041742,0.975205234443773557
1646092800,2022-03-01 00:00:00,PRE/BTC,0.0000048427,0.0000052234,0.0000046355,0.0000047268,239031.50201732,1.178498178052167231
