https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KZT,Volume USDT
1655683200000,2022-06-20 00:00:00,USDT/KZT,446.8475,475.4287,444.5499,461.5603,4505114.224405254,9760.61897959
1655596800000,2022-06-19 00:00:00,USDT/KZT,457.72,466.9668,440.0,446.9434,4374828.267215568,9788.32726295
1655510400000,2022-06-18 00:00:00,USDT/KZT,452.1954,480.0,438.0,458.9281,4608813.644252782,10042.56144754
1655424000000,2022-06-17 00:00:00,USDT/KZT,438.3239,459.0,435.0,454.9633,4482602.675577002,9852.66872202
1655337600000,2022-06-16 00:00:00,USDT/KZT,431.8989,440,427.51,436.7405,4357618.022594668,9977.59086367
1655251200000,2022-06-15 00:00:00,USDT/KZT,422.0476,438.7999,417.0001,429.6247,4256258.518491655,9906.92229402
1655164800000,2022-06-14 00:00:00,USDT/KZT,423.9356,430.8999,412.0,422.6601,3958214.2781778118,9365.00577693
1655078400000,2022-06-13 00:00:00,USDT/KZT,417.7324,432.0999,410.4118,423.2474,4021051.302797464,9500.47490616
1654992000000,2022-06-12 00:00:00,USDT/KZT,431.6847,435.4999,401.1,418.1495,4330629.999577029,10356.65473611
1654905600000,2022-06-11 00:00:00,USDT/KZT,424.3264,434.6999,420.3001,431.2419,4193753.3465861483,9724.828099
1654819200000,2022-06-10 00:00:00,USDT/KZT,402.3491,431.9977,388.0,425.3646,4355138.750228326,10238.60177887
1654732800000,2022-06-09 00:00:00,USDT/KZT,398.9673,425.0,380.0,406.4762,4173494.339791614,10267.49989247
1654646400000,2022-06-08 00:00:00,USDT/KZT,409.7677,431.9988,380.0002,416.0651,4283717.3788433075,10295.78635373
1654560000000,2022-06-07 00:00:00,USDT/KZT,423.0411,431.9998,380.0002,412.2955,3742285.8656630353,9076.70800594
1654473600000,2022-06-06 00:00:00,USDT/KZT,424.0463,432.0999,408,416.0311,4122489.8045975054,9909.09046126
1654387200000,2022-06-05 00:00:00,USDT/KZT,426.2352,441.4999,415.0002,424.8434,4188071.727960827,9857.91877186
1654300800000,2022-06-04 00:00:00,USDT/KZT,425.4271,440.8999,423.4062,430.6756,4073946.421962604,9459.43169746
1654214400000,2022-06-03 00:00:00,USDT/KZT,428.7315,433.1483,416.0001,424.9963,4024605.3785217707,9469.74215663
1654128000000,2022-06-02 00:00:00,USDT/KZT,443.7857,450.0,415.0002,433.0696,4080043.880424093,9421.2197772
1654041600000,2022-06-01 00:00:00,USDT/KZT,436.724,454.6999,408.9182,443.8663,5613848.8345243335,12647.61220783
1653955200000,2022-05-31 00:00:00,USDT/KZT,437.0364,447.1999,425.0,425.0,3816187.72221875,8979.26522875
1653868800000,2022-05-30 00:00:00,USDT/KZT,427.6637,451,402.0,437.2677,4663207.449919008,10664.42238912
1653782400000,2022-05-29 00:00:00,USDT/KZT,406.1979,440.0999,396.0036,423.822,4239825.192910983,10003.78742234
1653696000000,2022-05-28 00:00:00,USDT/KZT,393.5211,430.0,331.0,401.0186,3836831.0315699396,9567.71339676
1653609600000,2022-05-27 00:00:00,USDT/KZT,411.3212,436.1998,370.0,392.3306,3778039.365100839,9629.7341199
1653523200000,2022-05-26 00:00:00,USDT/KZT,387.6437,436.0999,350.0,412.6201,3904663.3678684696,9463.09539421
1653436800000,2022-05-25 00:00:00,USDT/KZT,426.0276,435.5292,370.0,401.8429,3899087.8264420084,9703.01534864
1653350400000,2022-05-24 00:00:00,USDT/KZT,419.3207,427.0,403.0,426.0664,3707253.382845875,8701.11649932
1653264000000,2022-05-23 00:00:00,USDT/KZT,437.7188,449.0953,413.0,421.7317,4470426.809702809,10600.16785483
1653177600000,2022-05-22 00:00:00,USDT/KZT,436.1795,460.9999,424.0,437.2591,4304812.999528381,9844.99350506
1653091200000,2022-05-21 00:00:00,USDT/KZT,426.0233,459.0999,413.0,440.3026,4756635.593861031,10803.10585007
1653004800000,2022-05-20 00:00:00,USDT/KZT,432.6301,446.0837,413.0,431.8946,3998885.5000311853,9258.93840773
1652918400000,2022-05-19 00:00:00,USDT/KZT,423.2419,446.9999,409.0,438.6869,4247740.332561867,9682.85201259
1652832000000,2022-05-18 00:00:00,USDT/KZT,429.0896,440.4999,414.0,423.2109,3984512.0168973543,9414.95603468
1652745600000,2022-05-17 00:00:00,USDT/KZT,419.1107,437.4999,413.9912,429.9007,3967712.5116773425,9229.36973975
1652659200000,2022-05-16 00:00:00,USDT/KZT,398.5678,430.0,303.0,419.7733,4209375.616598662,10027.73548627
1652572800000,2022-05-15 00:00:00,USDT/KZT,408.8006,436.1999,381,397.1204,3868902.4427550016,9742.3915839
1652486400000,2022-05-14 00:00:00,USDT/KZT,407.1771,435.3999,390,411.4304,3892831.536299914,9461.70126539
1652400000000,2022-05-13 00:00:00,USDT/KZT,402.6474,441.7999,380.892,408.6127,4048526.461474872,9907.98000521
1652313600000,2022-05-12 00:00:00,USDT/KZT,428.7981,437.1999,370.0,411.6514,4061452.603926317,9866.24266048
1652227200000,2022-05-11 00:00:00,USDT/KZT,430.9884,444.0,410.0,427.3824,4811161.056081192,11257.27464697
1652140800000,2022-05-10 00:00:00,USDT/KZT,440.8467,442.6999,420.0,431.9545,4517602.029915,10458.51363955
1652054400000,2022-05-09 00:00:00,USDT/KZT,430.4618,440.8467,395.0,440.8467,4641558.637132687,10528.73626395
1651968000000,2022-05-08 00:00:00,USDT/KZT,427.1696,443.3999,395.0,430.8501,4456137.643400888,10342.66359321
1651881600000,2022-05-07 00:00:00,USDT/KZT,433.561,439.2999,425.8068,427.3041,4127462.0824972596,9659.30840003
1651795200000,2022-05-06 00:00:00,USDT/KZT,438.3295,444.5557,390.0,434.7014,4590608.193633233,10560.37131151
1651708800000,2022-05-05 00:00:00,USDT/KZT,437.672,441.6999,430.5278,438.4849,3732883.762483271,8513.14095989
1651622400000,2022-05-04 00:00:00,USDT/KZT,412.5337,443.5956,370.0,438.3847,4847257.450583348,11057.08627738
1651536000000,2022-05-03 00:00:00,USDT/KZT,440.5591,444.5638,406.0,409.6575,4320254.836104098,10546.01669957
1651449600000,2022-05-02 00:00:00,USDT/KZT,443.4446,447.9999,436.6001,444.523,4268678.677757271,9602.8297248
1651363200000,2022-05-01 00:00:00,USDT/KZT,446.5594,449.6841,440.2003,442.3295,4189038.857409249,9470.40352816
1651276800000,2022-04-30 00:00:00,USDT/KZT,446.4111,449.9996,440.2003,443.5794,4460853.425226059,10056.4936632
1651190400000,2022-04-29 00:00:00,USDT/KZT,443.1978,449.9998,440.0001,445.0162,4283840.945276913,9626.25842672
1651104000000,2022-04-28 00:00:00,USDT/KZT,449.9518,451.3129,440.0,442.4341,4766841.537867223,10774.12780314
1651017600000,2022-04-27 00:00:00,USDT/KZT,451.4179,452.7999,440.7001,447.1675,4336999.90512748,9698.82629021
1650931200000,2022-04-26 00:00:00,USDT/KZT,432.2263,455.0,428.9002,449.3382,5688056.567218438,12658.74249556
1650844800000,2022-04-25 00:00:00,USDT/KZT,430.2349,441.3999,424,432.3076,4384508.603088392,10142.10391649
1650758400000,2022-04-24 00:00:00,USDT/KZT,428.3822,433.3788,427.0604,430.8267,225322.3641,523.0
1650672000000,2022-04-23 00:00:00,USDT/KZT,433.5512,438.9998,422.0001,433.2842,4265116.285841503,9843.6921675
1650585600000,2022-04-22 00:00:00,USDT/KZT,434.3782,438.9999,430.0001,434.5729,4159962.0883577936,9572.52992158
1650412800000,2022-04-20 00:00:00,USDT/KZT,438.3105,441.8054,437.6493,440.4294,148865.1372,338.0
1650326400000,2022-04-19 00:00:00,USDT/KZT,446.6771,448.6025,435.0002,437.9036,4140985.631169066,9456.38636259
1650240000000,2022-04-18 00:00:00,USDT/KZT,443.5972,453.3999,431.3001,444.8712,4926924.50244795,11074.94596739
1650153600000,2022-04-17 00:00:00,USDT/KZT,437.6571,445.0,429.1856,443.471,4310518.728605231,9719.95627359
1650067200000,2022-04-16 00:00:00,USDT/KZT,442.2387,445.0,429.8722,435.5017,4189717.1671100976,9620.4381455
1649980800000,2022-04-15 00:00:00,USDT/KZT,442.8936,445.5196,437.8002,442.2612,4185095.951316976,9462.9507434
1649894400000,2022-04-14 00:00:00,USDT/KZT,444.544,444.6,441.6001,443.6226,4178000.9741255715,9417.91733362
1649808000000,2022-04-13 00:00:00,USDT/KZT,455.119,455.5005,444.5304,444.5459,4237397.337145644,9531.96809856
1649721600000,2022-04-12 00:00:00,USDT/KZT,461.7313,464.1998,448.8001,455.2988,4436391.531528274,9743.91219904
1649635200000,2022-04-11 00:00:00,USDT/KZT,456.9061,464.0999,451.7136,461.3261,4466204.600332295,9681.23112985
1649548800000,2022-04-10 00:00:00,USDT/KZT,455.8158,458.8614,451.7136,457.9252,208597.05280618605,455.52647639
1649462400000,2022-04-09 00:00:00,USDT/KZT,468.0882,479.0,450.992,458.1782,5056482.276760397,11036.06037293
1649376000000,2022-04-08 00:00:00,USDT/KZT,474.7262,479.0,463.4179,473.0227,4494716.309782613,9502.11545827
1649289600000,2022-04-07 00:00:00,USDT/KZT,471.7881,479.0,467.1408,476.5866,4686183.715979289,9832.80628532
1649203200000,2022-04-06 00:00:00,USDT/KZT,466.4915,476.1849,461.5,468.304,4700355.86209675,10036.97568694
1649116800000,2022-04-05 00:00:00,USDT/KZT,467.6624,478.336,461.5,466.1637,3705919.5325209857,7949.82434823
