https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IBVOL,Volume USDT
1652832000000.0,2022-05-18 00:00:00,IBVOL/USDT,1782.0,1785.0,1772.5,1777.25,0.0,0.0
1652828400000.0,2022-05-17 23:00:00,IBVOL/USDT,1730.5,1786.0,1725.75,1782.0,0.0002984006734006734,0.53175
1652824800000.0,2022-05-17 22:00:00,IBVOL/USDT,1725.75,1746.0,1725.75,1730.5,0.0,0.0
1652821200000.0,2022-05-17 21:00:00,IBVOL/USDT,1725.75,1725.75,1725.75,1725.75,0.0,0.0
1652817600000.0,2022-05-17 20:00:00,IBVOL/USDT,1725.75,1727.0,1725.75,1725.75,0.0,0.0
1652814000000.0,2022-05-17 19:00:00,IBVOL/USDT,1725.75,1735.0,1725.75,1725.75,0.0,0.0
1652810400000.0,2022-05-17 18:00:00,IBVOL/USDT,1731.75,1731.75,1722.0,1725.75,1.791996740547588,3092.538375
1652806800000.0,2022-05-17 17:00:00,IBVOL/USDT,1731.75,1731.75,1731.75,1731.75,0.0,0.0
1652803200000.0,2022-05-17 16:00:00,IBVOL/USDT,1731.75,1731.75,1731.75,1731.75,0.0,0.0
1652799600000.0,2022-05-17 15:00:00,IBVOL/USDT,1731.75,1731.75,1731.75,1731.75,0.0,0.0
1652796000000.0,2022-05-17 14:00:00,IBVOL/USDT,1734.5,1734.5,1716.5,1731.75,0.0051,8.831925
1652792400000.0,2022-05-17 13:00:00,IBVOL/USDT,1731.5,1734.75,1717.75,1734.5,0.0,0.0
1652788800000.0,2022-05-17 12:00:00,IBVOL/USDT,1729.0,1732.5,1716.5,1731.5,0.0,0.0
1652785200000.0,2022-05-17 11:00:00,IBVOL/USDT,1728.75,1729.75,1716.25,1729.0,0.0,0.0
1652781600000.0,2022-05-17 10:00:00,IBVOL/USDT,1722.75,1731.0,1716.25,1728.75,0.0,0.0
1652778000000.0,2022-05-17 09:00:00,IBVOL/USDT,1715.25,1723.0,1712.75,1722.75,0.0,0.0
1652774400000.0,2022-05-17 08:00:00,IBVOL/USDT,1712.75,1715.25,1712.75,1715.25,0.0,0.0
1652770800000.0,2022-05-17 07:00:00,IBVOL/USDT,1712.75,1712.75,1712.75,1712.75,0.0,0.0
1652767200000.0,2022-05-17 06:00:00,IBVOL/USDT,1712.75,1712.75,1712.75,1712.75,0.0,0.0
1652763600000.0,2022-05-17 05:00:00,IBVOL/USDT,1712.75,1712.75,1712.75,1712.75,0.0,0.0
1652760000000.0,2022-05-17 04:00:00,IBVOL/USDT,1712.75,1712.75,1712.75,1712.75,0.0,0.0
1652756400000.0,2022-05-17 03:00:00,IBVOL/USDT,1712.75,1712.75,1712.75,1712.75,0.0,0.0
1652752800000.0,2022-05-17 02:00:00,IBVOL/USDT,1712.75,1712.75,1712.75,1712.75,0.0,0.0
1652749200000.0,2022-05-17 01:00:00,IBVOL/USDT,1712.75,1712.75,1712.75,1712.75,0.0,0.0
1652745600000.0,2022-05-17 00:00:00,IBVOL/USDT,1712.75,1712.75,1700.25,1712.75,0.0,0.0
1652742000000.0,2022-05-16 23:00:00,IBVOL/USDT,1712.75,1712.75,1712.75,1712.75,0.0,0.0
1652738400000.0,2022-05-16 22:00:00,IBVOL/USDT,1712.75,1712.75,1712.75,1712.75,0.0,0.0
1652734800000.0,2022-05-16 21:00:00,IBVOL/USDT,1712.75,1712.75,1712.75,1712.75,0.0,0.0
1652731200000.0,2022-05-16 20:00:00,IBVOL/USDT,1709.5,1712.75,1709.5,1712.75,0.0,0.0
1652727600000.0,2022-05-16 19:00:00,IBVOL/USDT,1712.25,1712.75,1709.5,1709.5,0.0,0.0
1652724000000.0,2022-05-16 18:00:00,IBVOL/USDT,1712.75,1712.75,1710.0,1712.25,0.0,0.0
