https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ABBC,Volume USDT
1662076800,2022-09-02 00:00:00,ABBC/USDT,0.1694,0.1999,0.1676,0.1984,2498087.8956,455578.29876855
1661990400,2022-09-01 00:00:00,ABBC/USDT,0.1646,0.175,0.1624,0.1695,1457510.316,246876.63003043
1661904000,2022-08-31 00:00:00,ABBC/USDT,0.1652,0.1809,0.1643,0.1645,1285034.4484,219266.20967837
1661817600,2022-08-30 00:00:00,ABBC/USDT,0.1682,0.1732,0.1639,0.1654,1402404.5347,236108.53672339
1661731200,2022-08-29 00:00:00,ABBC/USDT,0.1721,0.1723,0.1653,0.1682,1399311.9876,236468.08735077
1661644800,2022-08-28 00:00:00,ABBC/USDT,0.1785,0.1871,0.1712,0.1733,1661527.2152,295889.20053451
1661558400,2022-08-27 00:00:00,ABBC/USDT,0.1878,0.19,0.1784,0.1785,1270831.4233,234283.2119726
1661472000,2022-08-26 00:00:00,ABBC/USDT,0.192,0.2096,0.1821,0.1886,2880038.8805,559912.256615
1661385600,2022-08-25 00:00:00,ABBC/USDT,0.1735,0.2165,0.173,0.1922,4637518.10286718,898903.778054041072
1661299200,2022-08-24 00:00:00,ABBC/USDT,0.2189,0.22,0.149,0.1737,5468375.7199,979956.25009891
1661212800,2022-08-23 00:00:00,ABBC/USDT,0.2202,0.2327,0.2136,0.2187,1731004.8769,386308.52404098
1661126400,2022-08-22 00:00:00,ABBC/USDT,0.2379,0.2381,0.2169,0.221,2392420.3802,534076.84468362
1661040000,2022-08-21 00:00:00,ABBC/USDT,0.2355,0.247,0.2307,0.2381,2479256.7328,591111.42277055
1660953600,2022-08-20 00:00:00,ABBC/USDT,0.2183,0.2624,0.2084,0.2352,5124085.3733,1203369.27974734
1660867200,2022-08-19 00:00:00,ABBC/USDT,0.2236,0.2589,0.1952,0.2177,7910209.4953,1787840.27541992
1660780800,2022-08-18 00:00:00,ABBC/USDT,0.2882,0.2904,0.2212,0.2237,5521871.8321,1442294.86239395
1660694400,2022-08-17 00:00:00,ABBC/USDT,0.17,0.3149,0.1691,0.2882,15740671.9101,3831820.50947296
1660608000,2022-08-16 00:00:00,ABBC/USDT,0.1501,0.1781,0.1489,0.17,3562575.6816,594367.66681303
1660521600,2022-08-15 00:00:00,ABBC/USDT,0.1538,0.1599,0.1445,0.1501,3068894.5687,462895.55640229
1660435200,2022-08-14 00:00:00,ABBC/USDT,0.1512,0.19,0.1403,0.1532,11464346.3802,1824832.97570301
1660348800,2022-08-13 00:00:00,ABBC/USDT,0.1026,0.2134,0.1012,0.1522,22158374.40980372,3344873.835578954519
1660262400,2022-08-12 00:00:00,ABBC/USDT,0.0521,0.1274,0.052,0.1025,13881544.7192,1303152.65839576
1660176000,2022-08-11 00:00:00,ABBC/USDT,0.0507,0.0526,0.0503,0.0524,2418352.5149,124531.68005455
1660089600,2022-08-10 00:00:00,ABBC/USDT,0.0491,0.0513,0.0485,0.0506,2533728.9072,126442.52060429
1660003200,2022-08-09 00:00:00,ABBC/USDT,0.0488,0.0498,0.048,0.049,1812204.5904,88910.06627619
1659916800,2022-08-08 00:00:00,ABBC/USDT,0.0497,0.0511,0.0486,0.049,2104431.8385,104423.29210795
1659830400,2022-08-07 00:00:00,ABBC/USDT,0.0501,0.0501,0.0489,0.0497,1911373.3634,94796.78652909
1659744000,2022-08-06 00:00:00,ABBC/USDT,0.0505,0.0555,0.0497,0.0501,2405150.5105,121255.64968696
1659657600,2022-08-05 00:00:00,ABBC/USDT,0.0497,0.0516,0.0494,0.0505,2010890.2861,101472.24779714
1659571200,2022-08-04 00:00:00,ABBC/USDT,0.05,0.0509,0.0494,0.0498,1560227.4163,77894.34750902
1659484800,2022-08-03 00:00:00,ABBC/USDT,0.0496,0.0515,0.0485,0.0496,1912489.1731,95442.68277673
1659398400,2022-08-02 00:00:00,ABBC/USDT,0.0503,0.0534,0.0483,0.0493,2446647.9,122629.7345962
1659312000,2022-08-01 00:00:00,ABBC/USDT,0.0501,0.0514,0.0487,0.0504,1436291.4922,71907.08099555
1659225600,2022-07-31 00:00:00,ABBC/USDT,0.0501,0.0512,0.0492,0.0501,1566179.8089,79039.57241043
1659139200,2022-07-30 00:00:00,ABBC/USDT,0.0497,0.0506,0.0485,0.0495,2112506.8021,105094.84128581
1659052800,2022-07-29 00:00:00,ABBC/USDT,0.0517,0.0526,0.0485,0.0495,2592183.3395,131334.27172193
1658966400,2022-07-28 00:00:00,ABBC/USDT,0.0513,0.0533,0.0507,0.0519,2655748.5084,137150.90122976
1658880000,2022-07-27 00:00:00,ABBC/USDT,0.0507,0.0537,0.0499,0.0514,2178612.9274,112133.21554566
1658793600,2022-07-26 00:00:00,ABBC/USDT,0.0553,0.0556,0.0476,0.0502,6208823.9435,310277.17125966
1658707200,2022-07-25 00:00:00,ABBC/USDT,0.0606,0.0608,0.0547,0.0553,2080437.8451,122115.27395775
1658620800,2022-07-24 00:00:00,ABBC/USDT,0.0597,0.0612,0.0591,0.0605,1829361.4346,110721.42453308
1658534400,2022-07-23 00:00:00,ABBC/USDT,0.0605,0.0613,0.0586,0.0597,1992192.1011,119175.4476085
1658448000,2022-07-22 00:00:00,ABBC/USDT,0.061,0.0619,0.0593,0.0602,1382789.1881,83738.09064349
1658361600,2022-07-21 00:00:00,ABBC/USDT,0.0609,0.0615,0.059,0.0608,1793788.5261,108315.3646074
1658275200,2022-07-20 00:00:00,ABBC/USDT,0.0604,0.0633,0.0592,0.061,1348395.61416429,82770.084929654225
1658188800,2022-07-19 00:00:00,ABBC/USDT,0.0614,0.062,0.059,0.0601,2042111.70009542,123550.403300455594
1658102400,2022-07-18 00:00:00,ABBC/USDT,0.0609,0.0647,0.06,0.0615,2644040.53422304,163526.696978436148
1658016000,2022-07-17 00:00:00,ABBC/USDT,0.066,0.0702,0.0608,0.0608,2964748.78572805,192774.375622365322
1657929600,2022-07-16 00:00:00,ABBC/USDT,0.0628,0.0669,0.0618,0.0662,2426982.58646683,155623.8413063682
1657843200,2022-07-15 00:00:00,ABBC/USDT,0.061,0.0645,0.0603,0.0626,2019036.70369989,124776.002316386205
1657756800,2022-07-14 00:00:00,ABBC/USDT,0.062,0.0624,0.0605,0.0611,1093498.98225904,67205.373207904352
1657670400,2022-07-13 00:00:00,ABBC/USDT,0.0636,0.0663,0.0609,0.0619,1045132.00940896,65684.4211250678
1657584000,2022-07-12 00:00:00,ABBC/USDT,0.0634,0.0649,0.0614,0.063,1423861.89170946,89824.467935141474
1657497600,2022-07-11 00:00:00,ABBC/USDT,0.0653,0.0662,0.0617,0.0634,1876433.7377857,120416.805419693816
1657411200,2022-07-10 00:00:00,ABBC/USDT,0.0668,0.069,0.0648,0.0659,1593119.75665514,106185.081610709371
1657324800,2022-07-09 00:00:00,ABBC/USDT,0.0668,0.0685,0.065,0.0668,2075315.61762049,138169.039276002005
1657238400,2022-07-08 00:00:00,ABBC/USDT,0.0668,0.0684,0.0656,0.0667,1599374.98218874,107013.792935503328
1657152000,2022-07-07 00:00:00,ABBC/USDT,0.068,0.0687,0.0651,0.067,1742344.67082965,116616.209982629515
1657065600,2022-07-06 00:00:00,ABBC/USDT,0.0682,0.0704,0.0659,0.0687,1465424.26063232,100187.586050978717
1656979200,2022-07-05 00:00:00,ABBC/USDT,0.0705,0.0706,0.067,0.0684,1427413.37220981,97873.258009599833
1656892800,2022-07-04 00:00:00,ABBC/USDT,0.0704,0.0711,0.0688,0.0703,1574520.4487,110000.95575836
1656806400,2022-07-03 00:00:00,ABBC/USDT,0.0723,0.0727,0.069,0.0704,1636780.48740636,115779.669892585568
1656720000,2022-07-02 00:00:00,ABBC/USDT,0.0659,0.0738,0.064,0.0713,2217545.20626506,150271.066899989472
1656633600,2022-07-01 00:00:00,ABBC/USDT,0.0677,0.0691,0.0641,0.0662,2048519.39940973,136761.227740648069
1656547200,2022-06-30 00:00:00,ABBC/USDT,0.0703,0.0717,0.063,0.0675,1839229.79286963,123311.083887019318
1656460800,2022-06-29 00:00:00,ABBC/USDT,0.0713,0.0726,0.0686,0.0703,1529069.36579649,107735.889006911918
1656374400,2022-06-28 00:00:00,ABBC/USDT,0.0695,0.0736,0.0671,0.0706,1463945.570088,103230.355902158987
1656288000,2022-06-27 00:00:00,ABBC/USDT,0.0695,0.0718,0.0673,0.0697,1417416.49576069,98403.261195549748
1656201600,2022-06-26 00:00:00,ABBC/USDT,0.0712,0.0718,0.0694,0.0699,811175.01855586,57254.018389622679
1656115200,2022-06-25 00:00:00,ABBC/USDT,0.0708,0.0726,0.0694,0.0704,930354.69213789,65859.946628363076
1656028800,2022-06-24 00:00:00,ABBC/USDT,0.0721,0.0732,0.0683,0.0711,1168425.11310937,82374.217795478889
1655942400,2022-06-23 00:00:00,ABBC/USDT,0.0704,0.0739,0.0694,0.072,1028503.26797281,73855.181755298799
1655856000,2022-06-22 00:00:00,ABBC/USDT,0.0708,0.0725,0.0694,0.0703,1337732.20410776,94604.732665144356
1655769600,2022-06-21 00:00:00,ABBC/USDT,0.0715,0.0739,0.0701,0.0708,1721903.31105014,123800.246741807776
1655683200,2022-06-20 00:00:00,ABBC/USDT,0.0729,0.0746,0.0704,0.0717,1119146.33479147,81206.088746072943
1655596800,2022-06-19 00:00:00,ABBC/USDT,0.074,0.0744,0.0689,0.0731,1379614.75992691,99492.547209138778
1655510400,2022-06-18 00:00:00,ABBC/USDT,0.0754,0.0782,0.0714,0.074,1540335.07294326,114672.870723898366
1655424000,2022-06-17 00:00:00,ABBC/USDT,0.0752,0.0782,0.0732,0.0755,1003750.153,76138.28972111
1655337600,2022-06-16 00:00:00,ABBC/USDT,0.0811,0.0825,0.0746,0.0747,1553493.162364,121963.670349408259
1655251200,2022-06-15 00:00:00,ABBC/USDT,0.0773,0.0822,0.0723,0.0818,1905597.76329439,146298.051763227362
1655164800,2022-06-14 00:00:00,ABBC/USDT,0.0693,0.0816,0.0677,0.0773,2633183.70224693,201930.770347500594
1655078400,2022-06-13 00:00:00,ABBC/USDT,0.085,0.0858,0.0672,0.0691,2933939.08357026,223328.529064982844
1654992000,2022-06-12 00:00:00,ABBC/USDT,0.0913,0.0949,0.0846,0.086,1984591.32083149,177071.872538625207
1654905600,2022-06-11 00:00:00,ABBC/USDT,0.0906,0.0947,0.089,0.0913,1191919.59778184,108796.84573174043
1654819200,2022-06-10 00:00:00,ABBC/USDT,0.0919,0.0934,0.0879,0.0906,1185998.7349583,108478.318751909762
1654732800,2022-06-09 00:00:00,ABBC/USDT,0.0939,0.0952,0.0903,0.0917,1728722.01714862,159163.292528776222
1654646400,2022-06-08 00:00:00,ABBC/USDT,0.0919,0.0948,0.0915,0.0948,1011069.33151685,94231.64053733859
1654560000,2022-06-07 00:00:00,ABBC/USDT,0.0966,0.0976,0.09,0.0919,1795736.81140965,166104.367563326989
1654473600,2022-06-06 00:00:00,ABBC/USDT,0.0926,0.0996,0.0918,0.0966,1517756.59820489,145002.766056007342
1654387200,2022-06-05 00:00:00,ABBC/USDT,0.0937,0.0942,0.0898,0.0926,1133052.26881882,104474.22049264661
1654300800,2022-06-04 00:00:00,ABBC/USDT,0.0903,0.0963,0.09,0.0937,1516044.68429442,140872.565813099944
1654214400,2022-06-03 00:00:00,ABBC/USDT,0.0924,0.095,0.0903,0.0904,1580885.78205059,145674.078853657979
1654128000,2022-06-02 00:00:00,ABBC/USDT,0.0918,0.0948,0.0909,0.0937,1140820.00911304,105843.557269806192
1654041600,2022-06-01 00:00:00,ABBC/USDT,0.0919,0.0984,0.0916,0.0918,1611059.23269621,151676.37191618132
1653955200,2022-05-31 00:00:00,ABBC/USDT,0.0887,0.0964,0.0871,0.0924,2165548.482929,199868.6815324699
1653868800,2022-05-30 00:00:00,ABBC/USDT,0.0853,0.0928,0.0834,0.0884,1624792.75256933,142552.230150593449
1653782400,2022-05-29 00:00:00,ABBC/USDT,0.0812,0.0853,0.0795,0.0849,956314.73455322,79141.603526439156
1653696000,2022-05-28 00:00:00,ABBC/USDT,0.0833,0.0845,0.0794,0.0814,916862.65795502,75187.265701579405
1653609600,2022-05-27 00:00:00,ABBC/USDT,0.0813,0.0848,0.0797,0.0835,1504776.6375801,123902.080474778573
1653523200,2022-05-26 00:00:00,ABBC/USDT,0.0827,0.0851,0.0789,0.081,2294159.13719652,188520.697210329143
1653436800,2022-05-25 00:00:00,ABBC/USDT,0.0827,0.0892,0.0806,0.0817,1474278.57534633,123692.462925619327
1653350400,2022-05-24 00:00:00,ABBC/USDT,0.0877,0.0891,0.0795,0.0827,2141774.59765461,181412.129355961462
1653264000,2022-05-23 00:00:00,ABBC/USDT,0.0964,0.0971,0.0861,0.0861,2711835.72339132,252020.847821898156
1653177600,2022-05-22 00:00:00,ABBC/USDT,0.0911,0.0964,0.0881,0.096,2048428.6554848,187143.181635545259
1653091200,2022-05-21 00:00:00,ABBC/USDT,0.0908,0.0918,0.0884,0.0911,1507279.50288618,136576.562706347933
1653004800,2022-05-20 00:00:00,ABBC/USDT,0.0886,0.0923,0.0838,0.0908,1975250.35898558,171302.38332026153
1652918400,2022-05-19 00:00:00,ABBC/USDT,0.0806,0.0913,0.0772,0.0886,2689213.27945495,227487.341179948099
1652832000,2022-05-18 00:00:00,ABBC/USDT,0.0913,0.0942,0.0805,0.0805,1801354.1133506,154448.37703696956
1652745600,2022-05-17 00:00:00,ABBC/USDT,0.0883,0.093,0.0852,0.0914,1872810.36426025,167453.38583366686
1652659200,2022-05-16 00:00:00,ABBC/USDT,0.0926,0.0932,0.0869,0.0887,1886682.10795033,169632.623309126132
1652572800,2022-05-15 00:00:00,ABBC/USDT,0.0874,0.0938,0.0867,0.0931,2119842.97068141,188986.0775903088
1652486400,2022-05-14 00:00:00,ABBC/USDT,0.0805,0.092,0.079,0.0875,2782921.45989138,239462.900336551334
1652400000,2022-05-13 00:00:00,ABBC/USDT,0.0742,0.082,0.073,0.0812,2683368.45438235,210282.227794809705
1652313600,2022-05-12 00:00:00,ABBC/USDT,0.0698,0.0813,0.0686,0.0743,3105096.27110187,232853.611889705659
1652227200,2022-05-11 00:00:00,ABBC/USDT,0.0666,0.0788,0.0666,0.0697,3143109.5226165,226997.291369726248
1652140800,2022-05-10 00:00:00,ABBC/USDT,0.0703,0.0809,0.0653,0.0684,2665831.45736906,194724.103827187666
1652054400,2022-05-09 00:00:00,ABBC/USDT,0.0835,0.0844,0.0704,0.072,3286626.78541631,257106.797909096539
1651968000,2022-05-08 00:00:00,ABBC/USDT,0.0904,0.0941,0.0822,0.0837,2762963.41245971,240431.918531229726
1651881600,2022-05-07 00:00:00,ABBC/USDT,0.0836,0.0908,0.0836,0.0893,1969608.64389012,171456.007527254277
1651795200,2022-05-06 00:00:00,ABBC/USDT,0.0929,0.0934,0.0831,0.0862,3160671.55192019,277256.841612798362
1651708800,2022-05-05 00:00:00,ABBC/USDT,0.0951,0.0976,0.0909,0.0927,1780747.73252753,168398.188424919074
1651622400,2022-05-04 00:00:00,ABBC/USDT,0.0948,0.0989,0.0942,0.096,2367403.5920752,227706.454348528425
1651536000,2022-05-03 00:00:00,ABBC/USDT,0.097,0.0988,0.0944,0.0961,1633361.66589815,157392.150077006448
1651449600,2022-05-02 00:00:00,ABBC/USDT,0.0952,0.0999,0.0941,0.0974,2057198.98084066,198740.036870262924
1651363200,2022-05-01 00:00:00,ABBC/USDT,0.099,0.0997,0.093,0.0952,1906050.14782518,182585.172985943387
1651276800,2022-04-30 00:00:00,ABBC/USDT,0.1014,0.1026,0.097,0.098,1572225.70175506,156249.974088571958
1651190400,2022-04-29 00:00:00,ABBC/USDT,0.0997,0.1038,0.095,0.1017,2445174.62632424,242782.036873937627
1651104000,2022-04-28 00:00:00,ABBC/USDT,0.0986,0.1031,0.0977,0.0999,1659960.38505632,165900.676012844864
1651017600,2022-04-27 00:00:00,ABBC/USDT,0.0964,0.1015,0.095,0.0989,2286660.83446763,225507.404911240955
1650931200,2022-04-26 00:00:00,ABBC/USDT,0.1038,0.1044,0.0948,0.0963,2251664.47739212,226208.475794186103
1650844800,2022-04-25 00:00:00,ABBC/USDT,0.1056,0.1058,0.1004,0.1037,2056635.51002287,211333.234518300314
1650758400,2022-04-24 00:00:00,ABBC/USDT,0.1107,0.1108,0.1049,0.1058,1577352.74718353,168929.713635140196
1650672000,2022-04-23 00:00:00,ABBC/USDT,0.1068,0.1117,0.1054,0.1106,1644718.8294895,178473.006681652469
1650585600,2022-04-22 00:00:00,ABBC/USDT,0.1082,0.1101,0.1055,0.107,2079111.55504606,224205.581304379657
1650499200,2022-04-21 00:00:00,ABBC/USDT,0.1098,0.1114,0.1077,0.1085,1807274.221115,198228.446007394509
1650412800,2022-04-20 00:00:00,ABBC/USDT,0.1086,0.1126,0.1055,0.11,1974562.76966916,215632.135687044497
1650326400,2022-04-19 00:00:00,ABBC/USDT,0.1119,0.1133,0.1075,0.1083,2414244.39818107,264520.914366922762
1650240000,2022-04-18 00:00:00,ABBC/USDT,0.1204,0.1208,0.1061,0.1118,3637390.0406009,407243.025759687161
1650153600,2022-04-17 00:00:00,ABBC/USDT,0.1207,0.1257,0.1165,0.1207,3537846.84800284,428727.242582234846
1650067200,2022-04-16 00:00:00,ABBC/USDT,0.1124,0.1274,0.1113,0.1207,5050784.57302461,604339.20971392114
1649980800,2022-04-15 00:00:00,ABBC/USDT,0.1048,0.1134,0.1035,0.1128,2569657.81715231,277222.211607937803
1649894400,2022-04-14 00:00:00,ABBC/USDT,0.1049,0.1065,0.1025,0.1048,2182060.26935013,227836.956590565909
1649808000,2022-04-13 00:00:00,ABBC/USDT,0.1065,0.1072,0.1031,0.105,2207731.14301344,232416.997959512947
1649721600,2022-04-12 00:00:00,ABBC/USDT,0.1076,0.1084,0.1048,0.1064,2414258.85605554,257561.762684947853
1649635200,2022-04-11 00:00:00,ABBC/USDT,0.1144,0.1148,0.1075,0.1075,2310729.87258655,258528.04576025531
1649548800,2022-04-10 00:00:00,ABBC/USDT,0.118,0.1197,0.114,0.1143,2614575.2052722,306547.884752885726
1649462400,2022-04-09 00:00:00,ABBC/USDT,0.1158,0.118,0.1145,0.1179,2078287.3620493,240317.388680301492
1649376000,2022-04-08 00:00:00,ABBC/USDT,0.1191,0.1198,0.1156,0.1163,1783438.13159377,210580.402679466716
1649289600,2022-04-07 00:00:00,ABBC/USDT,0.1212,0.1217,0.1184,0.119,2121047.36738219,255018.587960877868
1649203200,2022-04-06 00:00:00,ABBC/USDT,0.126,0.1383,0.1215,0.1216,3507795.18104905,448281.885940445836
1649116800,2022-04-05 00:00:00,ABBC/USDT,0.1217,0.1277,0.1201,0.1261,2505575.20308051,309800.762938923948
1649030400,2022-04-04 00:00:00,ABBC/USDT,0.1268,0.1283,0.1216,0.1221,2713130.26198998,336380.29403454429
1648944000,2022-04-03 00:00:00,ABBC/USDT,0.132,0.1321,0.1238,0.1268,3820040.69938616,486398.248810923045
1648857600,2022-04-02 00:00:00,ABBC/USDT,0.1382,0.1412,0.1317,0.1325,2756802.77452678,376965.943273013985
1648771200,2022-04-01 00:00:00,ABBC/USDT,0.1427,0.1427,0.134,0.1382,2641307.75420969,363438.087032184138
1648684800,2022-03-31 00:00:00,ABBC/USDT,0.1415,0.1476,0.1397,0.142,2822783.07665071,402692.355425235703
1648598400,2022-03-30 00:00:00,ABBC/USDT,0.143,0.1435,0.14,0.1416,2738606.04833749,388053.874099822731
1648512000,2022-03-29 00:00:00,ABBC/USDT,0.1489,0.1506,0.143,0.143,3416234.12470388,500239.892268927685
1648425600,2022-03-28 00:00:00,ABBC/USDT,0.152,0.1526,0.1489,0.1489,2991612.46297817,449147.819114849849
1648339200,2022-03-27 00:00:00,ABBC/USDT,0.1562,0.1577,0.1504,0.1519,2742902.65427575,423335.988684318669
1648252800,2022-03-26 00:00:00,ABBC/USDT,0.1483,0.157,0.1479,0.157,2856901.07311739,437888.870694918445
1648166400,2022-03-25 00:00:00,ABBC/USDT,0.1484,0.1535,0.148,0.1484,2824971.35044679,424670.469316981458
1648080000,2022-03-24 00:00:00,ABBC/USDT,0.154,0.1691,0.1479,0.1483,6009594.353838,955608.848437700294
1647993600,2022-03-23 00:00:00,ABBC/USDT,0.1656,0.1662,0.1461,0.1548,7270443.28119883,1138471.117164798393
1647907200,2022-03-22 00:00:00,ABBC/USDT,0.1528,0.1931,0.1527,0.1657,8476109.63641741,1457047.263107656989
1647820800,2022-03-21 00:00:00,ABBC/USDT,0.1269,0.158,0.1266,0.153,5230534.9861873,745618.288157326551
1647734400,2022-03-20 00:00:00,ABBC/USDT,0.1247,0.1282,0.1231,0.1262,2309411.54152632,290708.671144856948
1647648000,2022-03-19 00:00:00,ABBC/USDT,0.1164,0.1288,0.1159,0.1251,3590366.4636314,447520.286710635631
1647561600,2022-03-18 00:00:00,ABBC/USDT,0.106,0.1191,0.1038,0.1161,2827828.17540565,312166.141878236739
1647475200,2022-03-17 00:00:00,ABBC/USDT,0.1024,0.1083,0.1018,0.1059,2075975.59265141,218672.922074404086
1647388800,2022-03-16 00:00:00,ABBC/USDT,0.1029,0.104,0.1001,0.1023,2899240.78395931,296709.017293215895
1647302400,2022-03-15 00:00:00,ABBC/USDT,0.1028,0.1046,0.1007,0.1031,2784560.37162587,285506.648230227682
1647216000,2022-03-14 00:00:00,ABBC/USDT,0.102,0.1053,0.1014,0.1029,2444672.55864517,251816.565346705323
1647129600,2022-03-13 00:00:00,ABBC/USDT,0.1028,0.1054,0.1016,0.1041,2219982.39104656,229373.724898016399
1647043200,2022-03-12 00:00:00,ABBC/USDT,0.102,0.1063,0.0982,0.1031,3350031.51336519,344125.729017056386
1646956800,2022-03-11 00:00:00,ABBC/USDT,0.1015,0.1037,0.1,0.1018,2120662.60938626,215099.528666477436
1646870400,2022-03-10 00:00:00,ABBC/USDT,0.1076,0.108,0.1,0.1015,2541482.20853443,262071.53887854958
1646784000,2022-03-09 00:00:00,ABBC/USDT,0.1076,0.1134,0.1064,0.1075,2975973.15263807,325157.518704025647
1646697600,2022-03-08 00:00:00,ABBC/USDT,0.109,0.1104,0.1062,0.1075,1903132.07198442,205768.706268069968
1646611200,2022-03-07 00:00:00,ABBC/USDT,0.1091,0.1109,0.1071,0.1086,2355699.92351295,257118.19002911968
1646524800,2022-03-06 00:00:00,ABBC/USDT,0.1139,0.1169,0.1088,0.1091,3179875.50623848,358005.303083253588
1646438400,2022-03-05 00:00:00,ABBC/USDT,0.1148,0.1172,0.1134,0.1145,1683604.17822882,192809.817680514306
1646352000,2022-03-04 00:00:00,ABBC/USDT,0.121,0.1228,0.1149,0.1153,2362521.82841669,280844.243270161226
1646265600,2022-03-03 00:00:00,ABBC/USDT,0.1235,0.1252,0.1207,0.121,1733524.87134217,213005.045253627288
1646179200,2022-03-02 00:00:00,ABBC/USDT,0.129,0.1307,0.1227,0.1235,2422141.05861423,305110.095026107784
1646092800,2022-03-01 00:00:00,ABBC/USDT,0.1257,0.1299,0.1246,0.1289,2860151.82256328,364058.145832286976
1646006400,2022-02-28 00:00:00,ABBC/USDT,0.121,0.1263,0.1196,0.1257,3960547.59604313,490294.699729461043
1645920000,2022-02-27 00:00:00,ABBC/USDT,0.1247,0.1252,0.1198,0.1203,2689796.00987348,330981.176740317716
1645833600,2022-02-26 00:00:00,ABBC/USDT,0.1232,0.125,0.1225,0.1248,2054102.43891667,254500.504727285886
1645747200,2022-02-25 00:00:00,ABBC/USDT,0.1119,0.1249,0.1118,0.1232,2624091.30072265,314148.508719670412
1645660800,2022-02-24 00:00:00,ABBC/USDT,0.1148,0.1165,0.1094,0.112,2728933.80894582,307301.11469013748
1645574400,2022-02-23 00:00:00,ABBC/USDT,0.1117,0.116,0.1114,0.1147,1630373.56428599,185553.401420305968
1645488000,2022-02-22 00:00:00,ABBC/USDT,0.1098,0.1121,0.1079,0.1116,2083378.78509715,229485.208139927336
1645401600,2022-02-21 00:00:00,ABBC/USDT,0.1101,0.1125,0.1065,0.1097,2749173.43323829,302693.833776752579
1645315200,2022-02-20 00:00:00,ABBC/USDT,0.1119,0.1122,0.1062,0.1108,2943317.51118852,319838.64480018268
1645228800,2022-02-19 00:00:00,ABBC/USDT,0.1141,0.1157,0.1116,0.1119,1910828.9348,215907.55744176
1645142400,2022-02-18 00:00:00,ABBC/USDT,0.1133,0.1166,0.1124,0.1143,2319311.37051608,265128.197691176917
1645056000,2022-02-17 00:00:00,ABBC/USDT,0.1173,0.1186,0.113,0.1134,1888968.74394784,219804.450084667924
1644969600,2022-02-16 00:00:00,ABBC/USDT,0.1176,0.118,0.1161,0.1173,1891190.74123256,221757.582539472823
1644883200,2022-02-15 00:00:00,ABBC/USDT,0.1182,0.1204,0.117,0.1178,1840313.55182939,217985.264383854041
1644796800,2022-02-14 00:00:00,ABBC/USDT,0.1213,0.1222,0.1167,0.1182,2281041.72968968,273383.599845560929
1644710400,2022-02-13 00:00:00,ABBC/USDT,0.123,0.1236,0.1205,0.1212,2112043.31374108,258371.741410121466
1644624000,2022-02-12 00:00:00,ABBC/USDT,0.1171,0.1247,0.117,0.1228,2651058.91572235,322596.144830100993
1644537600,2022-02-11 00:00:00,ABBC/USDT,0.1188,0.1205,0.1162,0.117,2070276.45604685,245562.104175828575
1644451200,2022-02-10 00:00:00,ABBC/USDT,0.1198,0.1215,0.1178,0.1184,2402365.71034651,287733.485333427007
1644364800,2022-02-09 00:00:00,ABBC/USDT,0.1206,0.1211,0.1185,0.1194,1919457.29720332,230011.629795774424
1644278400,2022-02-08 00:00:00,ABBC/USDT,0.1224,0.123,0.1162,0.1205,3328450.71418998,396516.81615121662
1644192000,2022-02-07 00:00:00,ABBC/USDT,0.1212,0.1249,0.1201,0.1229,2754897.93327585,337476.176371483181
