https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE3S,Volume USDT
1661817600,2022-08-30 00:00:00,DOGE3S/USDT,1.3181,1.5698,1.2729,1.4723,32298.79055358,45069.590824409567
1661731200,2022-08-29 00:00:00,DOGE3S/USDT,1.4733,1.5211,1.2867,1.3216,31108.49423221,43559.280823905317
1661644800,2022-08-28 00:00:00,DOGE3S/USDT,1.3512,1.5074,1.3053,1.4555,19745.07383029,27279.382216551784
1661558400,2022-08-27 00:00:00,DOGE3S/USDT,1.3605,1.452,1.3164,1.3532,66471.29210542,90359.996690775058
1661472000,2022-08-26 00:00:00,DOGE3S/USDT,1.0988,1.4109,1.0697,1.3647,45102.41293047,56156.32953738038
1661385600,2022-08-25 00:00:00,DOGE3S/USDT,1.144,1.1606,0.9558,1.0938,41122.25741571,43183.014308468443
1661299200,2022-08-24 00:00:00,DOGE3S/USDT,1.1116,1.2085,1.069,1.1525,26653.93932346,30311.71918632373
1661212800,2022-08-23 00:00:00,DOGE3S/USDT,1.1162,1.1934,1.0786,1.1116,38839.46218879,43786.719976089192
1661126400,2022-08-22 00:00:00,DOGE3S/USDT,1.0661,1.291,1.066,1.123,58904.93517581,69349.012338736547
1661040000,2022-08-21 00:00:00,DOGE3S/USDT,1.0705,1.1594,1.0091,1.0817,36937.70198367,40368.703203639661
1660953600,2022-08-20 00:00:00,DOGE3S/USDT,1.1552,1.1798,0.9811,1.0664,83652.63837535,88941.080462153664
1660867200,2022-08-19 00:00:00,DOGE3S/USDT,0.9071,1.1851,0.8866,1.1617,243396.54533623,252253.741649438521
1660780800,2022-08-18 00:00:00,DOGE3S/USDT,0.7475,0.92,0.6966,0.8916,222786.14397125,171717.622196369857
1660694400,2022-08-17 00:00:00,DOGE3S/USDT,0.6194,0.7629,0.58,0.7629,737940.39528689,495644.378039406353
1660608000,2022-08-16 00:00:00,DOGE3S/USDT,1.1015,1.1223,0.6005,0.617,811692.7948064,562711.075476860644
1660521600,2022-08-15 00:00:00,DOGE3S/USDT,0.9313,1.1831,0.9045,1.1013,282715.02736333,297919.54590776648
1660435200,2022-08-14 00:00:00,DOGE3S/USDT,1.5383,1.5383,0.8675,0.9305,289383.47248216,303331.205155230088
1660348800,2022-08-13 00:00:00,DOGE3S/USDT,1.5818,1.6034,1.3958,1.5246,20328.67887669,30777.844886787914
1660262400,2022-08-12 00:00:00,DOGE3S/USDT,1.658,1.756,1.546,1.5708,5625.97670326,9284.918607233421
1660176000,2022-08-11 00:00:00,DOGE3S/USDT,1.6235,1.6887,1.3777,1.6609,12697.50285805,19772.037337987874
1660089600,2022-08-10 00:00:00,DOGE3S/USDT,1.808,1.9899,1.6003,1.6346,30311.9490277,53440.352376756406
1660003200,2022-08-09 00:00:00,DOGE3S/USDT,1.7292,1.9102,1.428,1.8049,49665.21279769,84371.913010263287
1659916800,2022-08-08 00:00:00,DOGE3S/USDT,1.826,1.826,1.5554,1.7316,17862.70455179,30356.491758400024
1659830400,2022-08-07 00:00:00,DOGE3S/USDT,1.8449,1.9486,1.7301,1.8184,8121.42144148,14812.694833292629
1659744000,2022-08-06 00:00:00,DOGE3S/USDT,1.7499,1.8565,1.6461,1.8364,17167.7652692,30065.131241802569
1659657600,2022-08-05 00:00:00,DOGE3S/USDT,1.9548,1.9768,1.7039,1.7562,19950.87740887,36182.014097806499
1659571200,2022-08-04 00:00:00,DOGE3S/USDT,2.0835,2.1192,1.948,1.9569,30233.31607088,60973.014196542389
1659484800,2022-08-03 00:00:00,DOGE3S/USDT,2.0503,2.1642,1.8874,2.0731,19765.97901748,39910.569736548606
1659398400,2022-08-02 00:00:00,DOGE3S/USDT,1.8896,2.1244,1.8401,2.0541,54823.03914771,108999.865462955412
1659312000,2022-08-01 00:00:00,DOGE3S/USDT,1.9225,2.0107,1.6577,1.8899,46657.22300091,88258.913843215901
1659225600,2022-07-31 00:00:00,DOGE3S/USDT,1.7896,1.9438,1.6008,1.9181,50559.64739163,89571.172398507328
1659139200,2022-07-30 00:00:00,DOGE3S/USDT,1.8463,1.9225,1.4099,1.7896,59011.85710436,99138.076847617958
1659052800,2022-07-29 00:00:00,DOGE3S/USDT,1.8274,1.9768,1.5787,1.8437,44370.13209902,79578.988643065272
1658966400,2022-07-28 00:00:00,DOGE3S/USDT,2.0104,2.1793,1.6809,1.8456,32517.27745699,62291.345836071643
1658880000,2022-07-27 00:00:00,DOGE3S/USDT,2.573,2.6769,2.0054,2.0113,18512.67728974,44064.325936456211
1658793600,2022-07-26 00:00:00,DOGE3S/USDT,2.6838,2.9228,2.5846,2.5968,18506.85077115,50633.986075137955
1658707200,2022-07-25 00:00:00,DOGE3S/USDT,2.1147,2.6817,2.0763,2.6735,26279.50389109,62742.73272440555
1658620800,2022-07-24 00:00:00,DOGE3S/USDT,2.0694,2.135,1.9714,2.1065,16044.2055353,33087.689659958178
1658534400,2022-07-23 00:00:00,DOGE3S/USDT,2.1184,2.2566,1.94,2.0715,32375.79379939,66901.918628168296
1658448000,2022-07-22 00:00:00,DOGE3S/USDT,1.9143,2.1863,1.8099,2.1342,40509.27312493,79657.079403064273
1658361600,2022-07-21 00:00:00,DOGE3S/USDT,1.9081,2.1599,1.84,1.9175,93820.99828464,188648.142329631242
1658275200,2022-07-20 00:00:00,DOGE3S/USDT,2.0031,2.13,1.3031,1.9194,154966.81929224,261685.632696646803
1658188800,2022-07-19 00:00:00,DOGE3S/USDT,2.1545,2.34,1.8987,2.0145,56011.56499192,115959.110092481673
1658102400,2022-07-18 00:00:00,DOGE3S/USDT,2.7081,2.7081,1.9634,2.1517,28555.69191554,63626.62725003648
1658016000,2022-07-17 00:00:00,DOGE3S/USDT,2.5352,2.7149,2.4117,2.7149,4775.47858909,12224.514377983744
1657929600,2022-07-16 00:00:00,DOGE3S/USDT,2.7425,2.8786,2.4657,2.5409,7976.14200492,21106.033121666011
1657843200,2022-07-15 00:00:00,DOGE3S/USDT,2.78,2.896,2.538,2.7148,7143.50569369,19118.026915904123
1657756800,2022-07-14 00:00:00,DOGE3S/USDT,2.8675,3.1808,2.7371,2.7811,15536.34331563,46008.202323082473
1657670400,2022-07-13 00:00:00,DOGE3S/USDT,3.1848,3.4999,2.7211,2.8641,30049.88190641,93251.663128948903
1657584000,2022-07-12 00:00:00,DOGE3S/USDT,2.9334,3.208,2.7341,3.1848,25977.70829709,76952.459829608717
1657497600,2022-07-11 00:00:00,DOGE3S/USDT,2.3654,2.9999,2.3654,2.9261,30050.81172611,79479.214061164809
1657411200,2022-07-10 00:00:00,DOGE3S/USDT,2.1495,2.43,2.1456,2.3345,14386.73359064,33172.731648866798
1657324800,2022-07-09 00:00:00,DOGE3S/USDT,2.1713,2.2,2.0823,2.1401,6827.55241183,14560.706159281208
1657238400,2022-07-08 00:00:00,DOGE3S/USDT,2.0463,2.2511,1.8258,2.1713,17028.08574189,35654.590694218464
1657152000,2022-07-07 00:00:00,DOGE3S/USDT,2.252,2.3053,1.9981,2.0321,22581.87679508,47688.119539257894
1657065600,2022-07-06 00:00:00,DOGE3S/USDT,2.3971,2.4855,2.1765,2.2423,25164.98133452,58754.897658933985
1656979200,2022-07-05 00:00:00,DOGE3S/USDT,2.1998,2.5379,2.1356,2.4118,34395.41747292,80160.522216914047
1656892800,2022-07-04 00:00:00,DOGE3S/USDT,2.4134,2.5979,2.16,2.1944,30537.15499634,72558.899593321238
1656806400,2022-07-03 00:00:00,DOGE3S/USDT,2.4962,2.6755,2.401,2.4305,25355.22504553,64027.814839252223
1656720000,2022-07-02 00:00:00,DOGE3S/USDT,2.5153,2.6094,2.3536,2.4706,15422.41304109,38063.381999940432
1656633600,2022-07-01 00:00:00,DOGE3S/USDT,2.5379,2.844,2.2732,2.5212,47434.75186992,121447.887540701683
1656547200,2022-06-30 00:00:00,DOGE3S/USDT,2.3035,3.085,2.29,2.5379,110182.38135864,300787.218251533127
1656460800,2022-06-29 00:00:00,DOGE3S/USDT,2.7226,2.9499,2.0562,2.2953,84770.72666866,211312.027325101631
1656374400,2022-06-28 00:00:00,DOGE3S/USDT,2.1676,2.7855,2.0707,2.7226,90087.97007818,217403.136355158368
1656288000,2022-06-27 00:00:00,DOGE3S/USDT,2.1239,2.3039,1.6601,2.1555,166190.05822053,335359.403624023075
1656201600,2022-06-26 00:00:00,DOGE3S/USDT,2.6367,2.8167,1.62,2.1183,65229.24176674,133130.902450871354
1656115200,2022-06-25 00:00:00,DOGE3S/USDT,2.8468,3.0804,2.5507,2.6223,15854.33855566,44477.013446031367
1656028800,2022-06-24 00:00:00,DOGE3S/USDT,3.3409,3.4992,2.66,2.8468,22543.01321214,68732.193047149513
1655942400,2022-06-23 00:00:00,DOGE3S/USDT,3.7376,3.7974,3.2498,3.3333,13769.61423208,46949.533917618361
1655856000,2022-06-22 00:00:00,DOGE3S/USDT,3.1919,4.055,3.1885,3.7707,39783.13615666,143672.795669769502
1655769600,2022-06-21 00:00:00,DOGE3S/USDT,4.9325,5.169,2.6508,3.1463,36159.09676548,123629.823746990873
1655683200,2022-06-20 00:00:00,DOGE3S/USDT,4.8589,5.6407,4.5891,4.9062,21325.32298772,110145.477885215984
1655596800,2022-06-19 00:00:00,DOGE3S/USDT,8.3894,9.2874,4.2961,4.8588,66537.22080986,411289.789814339972
1655510400,2022-06-18 00:00:00,DOGE3S/USDT,7.0707,9.9997,6.6539,8.4823,29846.24150952,250112.383464787972
1655424000,2022-06-17 00:00:00,DOGE3S/USDT,7.9073,8.1395,6.6165,7.0631,19311.63758552,140492.350988291078
1655337600,2022-06-16 00:00:00,DOGE3S/USDT,5.6711,8.4434,5.6476,7.9261,36020.13174227,260786.049392788297
1655251200,2022-06-15 00:00:00,DOGE3S/USDT,8.7934,11.1831,5.3785,5.6588,42620.13236535,366390.922601930246
1655164800,2022-06-14 00:00:00,DOGE3S/USDT,9.6051,12.1862,7.4147,8.753,31602.48336901,284901.051121329193
1655078400,2022-06-13 00:00:00,DOGE3S/USDT,6.945,10.7488,6.1867,9.5799,64718.2415447,567474.832753125522
1654992000,2022-06-12 00:00:00,DOGE3S/USDT,5.4161,6.9495,5.2946,6.9419,37080.06648459,229300.167695703033
1654905600,2022-06-11 00:00:00,DOGE3S/USDT,4.4688,5.7894,4.2865,5.4219,24468.17985164,122817.447553035837
1654819200,2022-06-10 00:00:00,DOGE3S/USDT,3.8971,4.853,3.838,4.4688,12449.42806505,53562.325168796973
1654732800,2022-06-09 00:00:00,DOGE3S/USDT,3.8912,3.9403,3.6377,3.88,4049.4141473,15453.21658831239
1654646400,2022-06-08 00:00:00,DOGE3S/USDT,3.7381,3.9516,3.5872,3.8863,5532.97710514,20938.736826619928
1654560000,2022-06-07 00:00:00,DOGE3S/USDT,3.5116,4.076,3.4654,3.7436,13685.45995317,51606.373656080032
1654473600,2022-06-06 00:00:00,DOGE3S/USDT,3.676,3.6895,3.1924,3.4773,10697.42452182,36784.037859088903
1654387200,2022-06-05 00:00:00,DOGE3S/USDT,3.5622,3.7192,3.5046,3.6632,6093.10909006,22106.029782654209
1654300800,2022-06-04 00:00:00,DOGE3S/USDT,3.7566,3.8971,3.4755,3.5681,8602.79604531,31499.897170243853
1654214400,2022-06-03 00:00:00,DOGE3S/USDT,3.4742,3.8863,3.4562,3.7671,10018.90589587,36902.00550957558
1654128000,2022-06-02 00:00:00,DOGE3S/USDT,3.7062,3.8418,3.4243,3.4671,9938.99647336,36213.889489521032
1654041600,2022-06-01 00:00:00,DOGE3S/USDT,3.1668,3.9407,2.7797,3.6943,19832.34888265,65445.055407567888
1653955200,2022-05-31 00:00:00,DOGE3S/USDT,2.9488,3.444,2.9256,3.1915,16267.7283291,51267.70799461444
1653868800,2022-05-30 00:00:00,DOGE3S/USDT,3.6508,3.7276,2.8846,2.9573,15608.17821746,51655.314023626853
1653782400,2022-05-29 00:00:00,DOGE3S/USDT,3.7895,4.0477,3.5872,3.6667,7240.75090543,27325.441198430393
1653696000,2022-05-28 00:00:00,DOGE3S/USDT,3.8521,3.9998,3.6015,3.7796,20922.17549519,78904.316645538867
1653609600,2022-05-27 00:00:00,DOGE3S/USDT,4.4127,4.7009,2.5413,3.8469,64107.93542189,237273.521494338443
1653523200,2022-05-26 00:00:00,DOGE3S/USDT,3.7148,4.8,3.622,4.4177,16548.12657414,70636.936780622472
1653436800,2022-05-25 00:00:00,DOGE3S/USDT,3.6226,3.8275,3.5325,3.7486,4315.18223196,15956.942308771046
1653350400,2022-05-24 00:00:00,DOGE3S/USDT,3.696,4.0912,3.5536,3.6419,10168.29391409,38396.982873404991
1653264000,2022-05-23 00:00:00,DOGE3S/USDT,3.3751,3.8103,3.0816,3.659,10756.39992147,36495.24015389895
1653177600,2022-05-22 00:00:00,DOGE3S/USDT,3.529,3.6289,3.2923,3.3716,3127.03873794,10736.106776026112
1653091200,2022-05-21 00:00:00,DOGE3S/USDT,3.6037,3.8086,3.4497,3.5625,6720.57508479,24031.114212862662
1653004800,2022-05-20 00:00:00,DOGE3S/USDT,3.3474,3.7744,3.1657,3.626,13508.86147849,47341.223989352536
1652918400,2022-05-19 00:00:00,DOGE3S/USDT,3.768,4.0205,3.2171,3.3072,19938.01800891,70626.019912303041
1652832000,2022-05-18 00:00:00,DOGE3S/USDT,3.0675,3.7919,2.9895,3.741,16470.94154406,57602.776703445241
1652745600,2022-05-17 00:00:00,DOGE3S/USDT,3.3265,3.4536,2.934,3.0508,12005.62807616,37890.858673711861
1652659200,2022-05-16 00:00:00,DOGE3S/USDT,2.85,3.53,2.85,3.342,16011.62393281,53269.673295349599
1652572800,2022-05-15 00:00:00,DOGE3S/USDT,3.2426,3.5325,2.8518,2.8673,10595.0539143,34094.405519804599
1652486400,2022-05-14 00:00:00,DOGE3S/USDT,3.3834,3.9279,3.0033,3.228,91223.35663074,309149.564685972891
1652400000,2022-05-13 00:00:00,DOGE3S/USDT,4.9268,5.1088,2.7032,3.4092,102736.94616748,348731.83682523575
1652313600,2022-05-12 00:00:00,DOGE3S/USDT,4.6755,7.7666,4.0276,4.969,307166.9565866,1698905.388732192775
1652227200,2022-05-11 00:00:00,DOGE3S/USDT,2.8319,5.7504,2.6012,4.6755,503850.26183932,2019999.896467130034
1652140800,2022-05-10 00:00:00,DOGE3S/USDT,3.5017,3.6751,1.9439,2.7987,154357.0715121,401285.139228372391
1652054400,2022-05-09 00:00:00,DOGE3S/USDT,2.0993,3.5018,2.0509,3.5017,170162.72189443,445367.674798121823
1651968000,2022-05-08 00:00:00,DOGE3S/USDT,1.9403,2.1528,1.9205,2.1039,105031.59879333,214608.699061622977
1651881600,2022-05-07 00:00:00,DOGE3S/USDT,1.9232,2.0999,1.7266,1.9476,61977.72452599,118742.23966432844
1651795200,2022-05-06 00:00:00,DOGE3S/USDT,1.9232,2.1239,1.8471,1.931,114849.10364213,226558.333737388591
1651708800,2022-05-05 00:00:00,DOGE3S/USDT,1.6352,2.0165,1.5756,1.925,123325.56998857,226237.703548914977
1651622400,2022-05-04 00:00:00,DOGE3S/USDT,1.908,1.9314,1.6223,1.6348,81956.64684178,146385.059888284024
1651536000,2022-05-03 00:00:00,DOGE3S/USDT,1.8587,2.0503,1.8123,1.9118,45014.0567769,87705.405409310855
1651449600,2022-05-02 00:00:00,DOGE3S/USDT,1.7714,1.9896,1.732,1.8563,114777.11943802,211604.96326646202
1651363200,2022-05-01 00:00:00,DOGE3S/USDT,2.0287,2.1163,1.6051,1.7743,162412.04497059,299897.216020556023
1651276800,2022-04-30 00:00:00,DOGE3S/USDT,1.7348,2.15,1.6625,2.0374,219201.72237612,403837.471887133672
1651190400,2022-04-29 00:00:00,DOGE3S/USDT,1.6486,1.7999,1.3706,1.7424,357673.20633503,582511.907745852705
1651104000,2022-04-28 00:00:00,DOGE3S/USDT,1.5691,1.7981,1.45,1.6511,265783.8988998,425580.97130430065
1651017600,2022-04-27 00:00:00,DOGE3S/USDT,1.6482,1.8,1.3653,1.5645,515927.4078383,800959.626591105322
1650931200,2022-04-26 00:00:00,DOGE3S/USDT,1.1723,1.6883,0.9951,1.6489,1982656.30178407,2591109.656179792891
1650844800,2022-04-25 00:00:00,DOGE3S/USDT,2.4208,2.9,0.8348,1.1848,1455508.63805762,1878322.478697175736
1650758400,2022-04-24 00:00:00,DOGE3S/USDT,2.3108,2.4402,2.2599,2.395,18123.40404062,42788.220941732506
1650672000,2022-04-23 00:00:00,DOGE3S/USDT,2.1747,2.3318,2.1747,2.3035,20582.87660835,46323.842078310358
1650585600,2022-04-22 00:00:00,DOGE3S/USDT,2.1736,2.2546,2.0907,2.1916,22072.44439065,48264.127519398721
1650499200,2022-04-21 00:00:00,DOGE3S/USDT,1.9895,2.2641,1.9013,2.1902,23775.10606798,49246.854577185354
1650412800,2022-04-20 00:00:00,DOGE3S/USDT,1.918,2.0542,1.7506,1.9787,41111.90913438,78965.511842377313
1650326400,2022-04-19 00:00:00,DOGE3S/USDT,2.0091,2.0643,1.8383,1.9163,28996.78740576,56139.877422116668
1650240000,2022-04-18 00:00:00,DOGE3S/USDT,2.0672,2.3833,1.9977,2.0107,113167.26510139,240933.071874819526
1650153600,2022-04-17 00:00:00,DOGE3S/USDT,1.8955,2.09,1.8478,2.0679,42242.12170763,81983.834218025105
1650067200,2022-04-16 00:00:00,DOGE3S/USDT,1.8129,1.9899,1.7274,1.8955,36743.63472473,68518.001675923895
1649980800,2022-04-15 00:00:00,DOGE3S/USDT,1.8892,1.9629,1.6612,1.8085,104826.49405563,190002.658370378959
1649894400,2022-04-14 00:00:00,DOGE3S/USDT,2.0533,2.1698,1.7365,1.8898,212811.81241169,414158.507206203667
1649808000,2022-04-13 00:00:00,DOGE3S/USDT,2.1402,2.2241,1.9113,2.0518,133305.97370807,276178.227478547399
1649721600,2022-04-12 00:00:00,DOGE3S/USDT,2.3411,2.385,1.8229,2.1416,210257.5433446,447931.631147470897
1649635200,2022-04-11 00:00:00,DOGE3S/USDT,1.8333,2.3681,1.7229,2.3426,381855.8519894,778248.232431821648
1649548800,2022-04-10 00:00:00,DOGE3S/USDT,2.0207,2.0391,1.4701,1.8333,452894.43426962,761748.119348181543
1649462400,2022-04-09 00:00:00,DOGE3S/USDT,2.1078,2.18,2.0027,2.0187,109300.63326383,226826.639897914615
1649376000,2022-04-08 00:00:00,DOGE3S/USDT,1.9691,2.1755,1.6776,2.1011,185343.94694863,358002.507719432716
1649289600,2022-04-07 00:00:00,DOGE3S/USDT,2.0749,2.2158,1.8645,1.9718,212834.98118354,431028.448469728157
1649203200,2022-04-06 00:00:00,DOGE3S/USDT,1.3796,2.12,1.3356,2.0767,622497.37932505,1085131.174827707776
1649116800,2022-04-05 00:00:00,DOGE3S/USDT,2.5226,2.5729,1.2097,1.3649,735395.36861176,1168991.972365070445
1649030400,2022-04-04 00:00:00,DOGE3S/USDT,2.6827,2.9089,2.1,2.5186,88094.04339561,221419.170895736683
1648944000,2022-04-03 00:00:00,DOGE3S/USDT,3.1107,3.2945,2.4027,2.6467,32607.61778616,90292.956042051215
1648857600,2022-04-02 00:00:00,DOGE3S/USDT,2.9741,3.1592,2.763,3.1239,12916.88673109,38164.343455558663
1648771200,2022-04-01 00:00:00,DOGE3S/USDT,3.1922,3.5985,2.8421,2.9478,34568.91525103,110100.881453986778
1648684800,2022-03-31 00:00:00,DOGE3S/USDT,2.887,3.3355,2.5799,3.1939,51716.91246862,151533.90424936762
1648598400,2022-03-30 00:00:00,DOGE3S/USDT,2.8239,3.1735,2.7808,2.843,32177.13247041,94467.431148401558
1648512000,2022-03-29 00:00:00,DOGE3S/USDT,2.914,3.0262,2.5411,2.8192,36890.4808683,102430.147868387437
1648425600,2022-03-28 00:00:00,DOGE3S/USDT,2.8069,3.0028,2.258,2.9142,49982.15073344,126860.417660860801
1648339200,2022-03-27 00:00:00,DOGE3S/USDT,3.4454,3.4533,2.7088,2.7953,55664.16018648,171349.752906762359
1648252800,2022-03-26 00:00:00,DOGE3S/USDT,3.8874,4.0491,3.3632,3.432,17600.45646342,64472.568516861766
1648166400,2022-03-25 00:00:00,DOGE3S/USDT,3.4637,4.1818,3.3688,3.9095,29256.17268354,107550.827021884427
1648080000,2022-03-24 00:00:00,DOGE3S/USDT,4.1039,4.2908,3.0635,3.4728,69532.32543596,246158.633190133499
1647993600,2022-03-23 00:00:00,DOGE3S/USDT,4.992,5.1417,3.9007,4.078,33546.85583219,150636.112126394698
1647907200,2022-03-22 00:00:00,DOGE3S/USDT,5.4085,5.4768,4.5642,4.973,19303.07002365,95878.545040769788
1647820800,2022-03-21 00:00:00,DOGE3S/USDT,5.4278,5.6223,5.108,5.4112,24648.06174163,133615.382104836995
1647734400,2022-03-20 00:00:00,DOGE3S/USDT,4.917,5.63,4.8846,5.4335,14759.7460438,78330.208080886069
1647648000,2022-03-19 00:00:00,DOGE3S/USDT,5.4467,5.5944,4.7317,4.9091,22232.49415699,117400.877348290669
1647561600,2022-03-18 00:00:00,DOGE3S/USDT,5.9358,6.2472,5.4533,5.4734,16943.49896374,99857.741532249014
1647475200,2022-03-17 00:00:00,DOGE3S/USDT,5.8414,5.9656,5.5022,5.8923,8018.87351314,46418.445314932164
1647388800,2022-03-16 00:00:00,DOGE3S/USDT,6.5545,6.6498,5.8279,5.8279,30181.2832487,190399.281055775604
1647302400,2022-03-15 00:00:00,DOGE3S/USDT,6.3166,6.9691,6.3005,6.5562,10171.53712688,67124.896662461408
1647216000,2022-03-14 00:00:00,DOGE3S/USDT,6.7957,7.0037,4.94,6.3333,53140.18444881,325861.983435639598
1647129600,2022-03-13 00:00:00,DOGE3S/USDT,6.2601,7.0387,6.0341,6.7606,23805.57767193,152396.164543602517
1647043200,2022-03-12 00:00:00,DOGE3S/USDT,6.1363,6.3134,5.856,6.3086,17788.13445188,107938.922458814339
1646956800,2022-03-11 00:00:00,DOGE3S/USDT,5.9239,6.459,5.7137,6.131,26472.47595301,160431.550870388538
1646870400,2022-03-10 00:00:00,DOGE3S/USDT,5.3246,6.2075,5.2789,5.9484,31281.72141099,179785.619020603491
1646784000,2022-03-09 00:00:00,DOGE3S/USDT,6.0443,6.0842,4.8992,5.3103,47597.31675327,256448.319564194425
1646697600,2022-03-08 00:00:00,DOGE3S/USDT,6.0472,6.2509,5.5901,6.0428,62028.63081959,365467.379652087279
1646611200,2022-03-07 00:00:00,DOGE3S/USDT,5.5103,6.565,5.2334,6.0411,74765.00003505,432024.038877180248
1646524800,2022-03-06 00:00:00,DOGE3S/USDT,5.0129,5.6558,4.9559,5.516,57244.52766655,303290.481715417231
1646438400,2022-03-05 00:00:00,DOGE3S/USDT,5.3218,5.5044,4.9117,5.0025,38343.44246968,198457.588216006774
1646352000,2022-03-04 00:00:00,DOGE3S/USDT,4.5678,5.5443,4.521,5.3272,94157.57646357,470185.609218815086
1646265600,2022-03-03 00:00:00,DOGE3S/USDT,4.2356,4.807,4.1627,4.5762,87032.29216332,388572.673359803532
1646179200,2022-03-02 00:00:00,DOGE3S/USDT,4.1295,4.6599,3.8643,4.237,207167.65557557,886371.190981024795
1646092800,2022-03-01 00:00:00,DOGE3S/USDT,4.1901,4.8493,3.6856,4.1248,1046263.47940975,4617244.563156695138
1646006400,2022-02-28 00:00:00,DOGE3S/USDT,5.6393,5.9676,3.9661,4.2194,367673.74371454,1868545.014476471809
1645920000,2022-02-27 00:00:00,DOGE3S/USDT,5.0489,5.8256,4.9739,5.6336,227267.07638973,1217987.795051981309
1645833600,2022-02-26 00:00:00,DOGE3S/USDT,5.0575,5.5191,4.7109,5.0568,380948.4942792,1945243.322654145128
1645747200,2022-02-25 00:00:00,DOGE3S/USDT,5.5373,6.003,4.916,5.0575,245051.48023119,1357006.831188850084
1645660800,2022-02-24 00:00:00,DOGE3S/USDT,5.1922,7.9999,5.1442,5.5484,212124.34924252,1369888.497627966189
1645574400,2022-02-23 00:00:00,DOGE3S/USDT,4.7721,5.2139,4.3087,5.1754,40282.26594113,193176.40502909772
1645488000,2022-02-22 00:00:00,DOGE3S/USDT,5.1275,5.649,4.6987,4.7686,71010.99728522,362765.675421734997
1645401600,2022-02-21 00:00:00,DOGE3S/USDT,4.313,5.2422,3.8618,5.1275,58443.12152463,263654.436891287004
1645315200,2022-02-20 00:00:00,DOGE3S/USDT,3.988,4.4578,3.9793,4.3431,57451.61173178,245748.308251635569
1645228800,2022-02-19 00:00:00,DOGE3S/USDT,4.1654,4.1944,3.4718,3.9713,48456.37323146,189319.761105111586
1645142400,2022-02-18 00:00:00,DOGE3S/USDT,4.1882,4.4083,3.8024,4.1879,35189.79477926,145025.938420647331
1645056000,2022-02-17 00:00:00,DOGE3S/USDT,3.4262,4.301,3.3783,4.1848,57466.16703362,219457.47655126973
1644969600,2022-02-16 00:00:00,DOGE3S/USDT,3.2818,3.649,3.2818,3.4521,39102.78132813,135258.538866519399
1644883200,2022-02-15 00:00:00,DOGE3S/USDT,3.7317,3.7988,3.241,3.2672,43956.39501692,152541.609268073011
1644796800,2022-02-14 00:00:00,DOGE3S/USDT,3.5541,3.9899,3.4128,3.7317,140762.6127709,524019.380085420592
1644710400,2022-02-13 00:00:00,DOGE3S/USDT,3.866,4.0206,2.7825,3.5612,241888.28974555,772084.162032166791
1644624000,2022-02-12 00:00:00,DOGE3S/USDT,3.8646,4.1645,3.6385,3.8702,41782.62291095,164622.898030776321
