https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EFX,Volume BTC
1659830400,2022-08-07 00:00:00,EFX/BTC,0.00000019,0.0000002,0.000000186,0.000000191,620830.2703,0.11792333053522
1659744000,2022-08-06 00:00:00,EFX/BTC,0.0000001901,0.0000001955,0.0000001872,0.0000001891,2630446.0905,0.50334823205018
1659657600,2022-08-05 00:00:00,EFX/BTC,0.0000001937,0.0000001987,0.0000001902,0.0000001932,89109.8339,0.01702308364717
1659571200,2022-08-04 00:00:00,EFX/BTC,0.0000001877,0.0000002199,0.000000187,0.0000001953,1797162.0926,0.3557651800756
1659484800,2022-08-03 00:00:00,EFX/BTC,0.0000001883,0.00000019,0.0000001784,0.0000001886,228687.3219,0.04273372861116
1659398400,2022-08-02 00:00:00,EFX/BTC,0.0000001842,0.0000001899,0.0000001788,0.000000185,57373.5238,0.01068640197322
1659312000,2022-08-01 00:00:00,EFX/BTC,0.0000001851,0.00000019,0.0000001842,0.0000001863,52247.5037,0.00975622090133
1659225600,2022-07-31 00:00:00,EFX/BTC,0.0000001863,0.0000001939,0.0000001773,0.0000001833,1289442.1898,0.23776607048913
1659139200,2022-07-30 00:00:00,EFX/BTC,0.0000001833,0.0000001899,0.0000001759,0.0000001853,138945.7213,0.0251673813227
1659052800,2022-07-29 00:00:00,EFX/BTC,0.0000001807,0.0000001885,0.0000001757,0.0000001826,521950.1986,0.09557534380219
1658966400,2022-07-28 00:00:00,EFX/BTC,0.0000001858,0.0000001914,0.000000177,0.000000177,735470.2417,0.13363099692717
1658880000,2022-07-27 00:00:00,EFX/BTC,0.0000002,0.0000002,0.0000001832,0.0000001832,770391.6613,0.14591380784631
1658793600,2022-07-26 00:00:00,EFX/BTC,0.0000002018,0.0000002019,0.0000001905,0.0000001985,386886.2892,0.07712893488489
1658707200,2022-07-25 00:00:00,EFX/BTC,0.0000002043,0.0000002091,0.0000001919,0.0000002,580389.8304,0.11600588863108
1658620800,2022-07-24 00:00:00,EFX/BTC,0.0000002045,0.00000021,0.0000002001,0.0000002004,68141.0729,0.01381172621036
1658534400,2022-07-23 00:00:00,EFX/BTC,0.0000002046,0.0000002146,0.0000002034,0.0000002059,332998.2805,0.06881518448689
1658448000,2022-07-22 00:00:00,EFX/BTC,0.0000002035,0.0000002099,0.0000002001,0.0000002098,401567.5628,0.08061084878487
1658361600,2022-07-21 00:00:00,EFX/BTC,0.0000002029,0.0000002099,0.0000002009,0.0000002043,222816.0154,0.04502162847079
1658275200,2022-07-20 00:00:00,EFX/BTC,0.0000002059,0.0000002099,0.0000002005,0.000000204,265359.4141,0.05415549943988
1658188800,2022-07-19 00:00:00,EFX/BTC,0.00000022,0.00000023,0.0000002001,0.0000002093,767729.7347,0.16378292523112
1658102400,2022-07-18 00:00:00,EFX/BTC,0.0000002232,0.0000002327,0.00000021,0.0000002135,1224789.3791,0.26881481496154
1658016000,2022-07-17 00:00:00,EFX/BTC,0.000000225,0.0000002358,0.0000002152,0.0000002207,1934073.3937,0.42691541854447
1657929600,2022-07-16 00:00:00,EFX/BTC,0.0000002288,0.0000002393,0.0000002199,0.0000002251,287981.2674,0.06485957592665
1657843200,2022-07-15 00:00:00,EFX/BTC,0.0000002396,0.0000002498,0.000000225,0.0000002279,512390.708,0.12230809428523
1657756800,2022-07-14 00:00:00,EFX/BTC,0.0000002383,0.0000002499,0.0000002313,0.0000002378,1751965.9457,0.420939079052
1657670400,2022-07-13 00:00:00,EFX/BTC,0.0000002561,0.0000003099,0.000000232,0.0000002383,4442374.8438,1.15681002534064
1657584000,2022-07-12 00:00:00,EFX/BTC,0.0000002131,0.00000027,0.0000002129,0.000000255,4841884.0502,1.20973495282147
1657497600,2022-07-11 00:00:00,EFX/BTC,0.0000002085,0.00000025,0.0000002085,0.0000002108,1962231.4579,0.45567279431971
1657411200,2022-07-10 00:00:00,EFX/BTC,0.0000002072,0.0000002185,0.000000205,0.0000002087,531268.6506,0.10973837034353
1657324800,2022-07-09 00:00:00,EFX/BTC,0.0000002059,0.0000002088,0.000000205,0.000000205,142297.1535,0.02919939139948
1657238400,2022-07-08 00:00:00,EFX/BTC,0.0000002099,0.0000002124,0.0000002006,0.0000002062,319307.8586,0.06618693861015
1657152000,2022-07-07 00:00:00,EFX/BTC,0.0000002088,0.000000275,0.0000002048,0.0000002048,2678518.15986273,0.628418041343716242
1657065600,2022-07-06 00:00:00,EFX/BTC,0.0000001881,0.000000222,0.0000001857,0.00000021,2037031.07998121,0.429435401215539929
1656979200,2022-07-05 00:00:00,EFX/BTC,0.0000002,0.0000002043,0.0000001851,0.0000001884,1948036.2695399,0.376097505625877165
1656892800,2022-07-04 00:00:00,EFX/BTC,0.0000002145,0.00000022,0.0000001884,0.0000002006,1099982.41328008,0.229317634149231344
1656806400,2022-07-03 00:00:00,EFX/BTC,0.0000002224,0.0000002224,0.0000002076,0.0000002123,1306212.11023285,0.279338893212118084
1656720000,2022-07-02 00:00:00,EFX/BTC,0.0000002341,0.0000002397,0.0000002102,0.0000002201,1825407.30773142,0.405810243405249772
1656633600,2022-07-01 00:00:00,EFX/BTC,0.00000024,0.0000002499,0.0000002283,0.0000002298,828167.8952,0.19307240805793
1656547200,2022-06-30 00:00:00,EFX/BTC,0.0000002342,0.00000025,0.0000002342,0.00000024,412739.4672,0.10103109734597
1656460800,2022-06-29 00:00:00,EFX/BTC,0.0000002373,0.00000028,0.0000002283,0.00000024,1877696.04941587,0.464278923659755384
1656374400,2022-06-28 00:00:00,EFX/BTC,0.00000024,0.00000024,0.00000023,0.0000002332,353939.59495901,0.081661654806222264
1656288000,2022-06-27 00:00:00,EFX/BTC,0.0000002541,0.0000002541,0.0000002383,0.0000002393,928134.77602193,0.228036533802273616
1656201600,2022-06-26 00:00:00,EFX/BTC,0.0000002484,0.0000002599,0.00000024,0.0000002514,850896.09947923,0.215990567401996922
1656115200,2022-06-25 00:00:00,EFX/BTC,0.0000002393,0.0000002549,0.000000237,0.0000002412,171276.9173,0.04230925102482
1656028800,2022-06-24 00:00:00,EFX/BTC,0.0000002308,0.0000002474,0.0000002308,0.0000002328,1156420.3856,0.28469921002409
1655942400,2022-06-23 00:00:00,EFX/BTC,0.0000002473,0.0000002512,0.0000002305,0.0000002306,218058.76857599,0.052928689984979605
1655856000,2022-06-22 00:00:00,EFX/BTC,0.0000002421,0.00000025,0.000000237,0.0000002448,148944.07458706,0.036759375267179938
1655769600,2022-06-21 00:00:00,EFX/BTC,0.0000002383,0.00000028,0.0000002357,0.0000002408,1947650.7512,0.47993915881913
1655683200,2022-06-20 00:00:00,EFX/BTC,0.0000002383,0.0000002578,0.00000023,0.0000002383,210193.13708141,0.051270872682705427
1655596800,2022-06-19 00:00:00,EFX/BTC,0.0000002537,0.0000002799,0.0000002308,0.0000002362,685781.5729,0.1763325170913
1655510400,2022-06-18 00:00:00,EFX/BTC,0.0000002434,0.0000002679,0.0000002383,0.0000002525,386652.6966,0.09832402053219
1655424000,2022-06-17 00:00:00,EFX/BTC,0.0000002352,0.0000003043,0.0000002283,0.0000002434,1738113.74832595,0.443758364643931761
1655337600,2022-06-16 00:00:00,EFX/BTC,0.0000002213,0.0000002399,0.0000002148,0.0000002351,531181.5871,0.1211623337012
1655251200,2022-06-15 00:00:00,EFX/BTC,0.00000024,0.00000027,0.0000002105,0.0000002253,2003737.99260911,0.464025105456047813
1655164800,2022-06-14 00:00:00,EFX/BTC,0.00000021,0.00000032,0.00000019,0.00000023,7831522.62715941,1.9492789557919974
1655078400,2022-06-13 00:00:00,EFX/BTC,0.00000019,0.0000002,0.00000019,0.0000002,594741.7327,0.11747582886
1654992000,2022-06-12 00:00:00,EFX/BTC,0.00000017,0.00000025,0.00000017,0.00000019,6043341.65833041,1.2095613517909944
1654905600,2022-06-11 00:00:00,EFX/BTC,0.00000016,0.00000029,0.00000016,0.00000017,4201395.98574849,0.8587336457119957
1654819200,2022-06-10 00:00:00,EFX/BTC,0.00000017,0.00000017,0.00000016,0.00000017,297696.21455294,0.0486317685119998
1654732800,2022-06-09 00:00:00,EFX/BTC,0.00000016,0.00000024,0.00000016,0.00000016,2523293.51376666,0.4340181082249984
1654646400,2022-06-08 00:00:00,EFX/BTC,0.00000019,0.0000002,0.00000017,0.00000017,695899.61458421,0.1195799838929999
1654560000,2022-06-07 00:00:00,EFX/BTC,0.00000017,0.00000027,0.00000017,0.00000018,11492416.65575913,2.4452529206899894
1654473600,2022-06-06 00:00:00,EFX/BTC,0.00000016,0.00000022,0.00000015,0.00000018,3463576.08307721,0.6189866834639968
1654387200,2022-06-05 00:00:00,EFX/BTC,0.00000015,0.00000017,0.00000015,0.00000015,1357909.37970664,0.2237285161950038
1654300800,2022-06-04 00:00:00,EFX/BTC,0.00000015,0.00000016,0.00000014,0.00000015,76994.8434,0.011459314802
1654214400,2022-06-03 00:00:00,EFX/BTC,0.00000014,0.00000016,0.00000014,0.00000014,73032.0066,0.010948579281
1654128000,2022-06-02 00:00:00,EFX/BTC,0.00000014,0.00000015,0.00000014,0.00000015,23966.9201,0.003479875442
1654041600,2022-06-01 00:00:00,EFX/BTC,0.00000015,0.00000016,0.00000014,0.00000015,118377.43275,0.017739963928
1653955200,2022-05-31 00:00:00,EFX/BTC,0.00000015,0.00000017,0.00000014,0.00000015,1544085.95200586,0.2370561726489962
1653868800,2022-05-30 00:00:00,EFX/BTC,0.00000015,0.0000002,0.00000015,0.00000015,955995.77290694,0.1548036705559992
1653782400,2022-05-29 00:00:00,EFX/BTC,0.00000016,0.00000016,0.00000015,0.00000016,7197.5715375,0.001094921234
1653696000,2022-05-28 00:00:00,EFX/BTC,0.00000015,0.00000016,0.00000015,0.00000016,3719.4005,0.00058516731
1653609600,2022-05-27 00:00:00,EFX/BTC,0.00000015,0.00000016,0.00000015,0.00000016,47273.6878,0.007372495358
1653523200,2022-05-26 00:00:00,EFX/BTC,0.00000016,0.00000018,0.00000015,0.00000015,85517.8509,0.01382694512
1653436800,2022-05-25 00:00:00,EFX/BTC,0.00000018,0.00000018,0.00000016,0.00000017,123971.17068758,0.0199345366489997
1653350400,2022-05-24 00:00:00,EFX/BTC,0.00000017,0.0000002,0.00000016,0.00000018,648393.65191177,0.1110065890370009
1653264000,2022-05-23 00:00:00,EFX/BTC,0.00000016,0.00000017,0.00000015,0.00000017,945989.5295294,0.151361728194998
1653177600,2022-05-22 00:00:00,EFX/BTC,0.00000015,0.00000016,0.00000014,0.00000015,513731.0462,0.078488843219
1653091200,2022-05-21 00:00:00,EFX/BTC,0.00000015,0.00000016,0.00000014,0.00000016,626943.9397,0.093986868014
1653004800,2022-05-20 00:00:00,EFX/BTC,0.00000015,0.00000015,0.00000014,0.00000015,168086.5711,0.025188338076
1652918400,2022-05-19 00:00:00,EFX/BTC,0.00000016,0.00000016,0.00000014,0.00000015,118327.7186,0.017718801924
1652832000,2022-05-18 00:00:00,EFX/BTC,0.00000014,0.00000016,0.00000014,0.00000016,77167.4826,0.011592058694
1652745600,2022-05-17 00:00:00,EFX/BTC,0.00000016,0.00000016,0.00000014,0.00000015,384256.9265875,0.057475132819
1652659200,2022-05-16 00:00:00,EFX/BTC,0.00000015,0.00000022,0.00000014,0.00000015,5525369.34982536,0.9338792495509987
1652572800,2022-05-15 00:00:00,EFX/BTC,0.00000013,0.00000016,0.00000013,0.00000016,2449051.39103333,0.3524443581069995
1652486400,2022-05-14 00:00:00,EFX/BTC,0.00000015,0.00000016,0.00000013,0.00000013,1111383.829275,0.15498601504
1652400000,2022-05-13 00:00:00,EFX/BTC,0.00000013,0.00000016,0.00000013,0.00000015,1250420.45587046,0.1742521118891308
1652313600,2022-05-12 00:00:00,EFX/BTC,0.00000014,0.00000016,0.00000013,0.00000014,2805328.6079,0.395761923952
1652227200,2022-05-11 00:00:00,EFX/BTC,0.00000019,0.00000019,0.00000014,0.00000015,2263394.20874842,0.3708152756709998
1652140800,2022-05-10 00:00:00,EFX/BTC,0.00000021,0.00000021,0.00000018,0.00000018,2861782.74094,0.541277921166
1652054400,2022-05-09 00:00:00,EFX/BTC,0.0000002,0.00000024,0.00000019,0.0000002,2286054.43970303,0.4884600397329998
1651968000,2022-05-08 00:00:00,EFX/BTC,0.00000019,0.00000021,0.00000018,0.0000002,824765.42627142,0.1636053831179982
1651881600,2022-05-07 00:00:00,EFX/BTC,0.00000019,0.0000002,0.00000019,0.00000019,365947.4262,0.06954054569
1651795200,2022-05-06 00:00:00,EFX/BTC,0.0000002,0.00000022,0.00000019,0.00000019,1045263.88442553,0.2109069052179976
1651708800,2022-05-05 00:00:00,EFX/BTC,0.00000024,0.00000024,0.0000002,0.00000022,2921840.40484782,0.6354646493999986
1651622400,2022-05-04 00:00:00,EFX/BTC,0.00000022,0.00000027,0.00000021,0.00000024,2848578.25587214,0.673514781585999
1651536000,2022-05-03 00:00:00,EFX/BTC,0.00000022,0.00000023,0.00000021,0.00000021,9070.21003043,0.0019669116569989
1651449600,2022-05-02 00:00:00,EFX/BTC,0.00000022,0.00000023,0.00000021,0.00000022,861236.1945,0.189389551728
1651363200,2022-05-01 00:00:00,EFX/BTC,0.00000021,0.00000022,0.00000021,0.00000022,778.5496,0.00016737496
1651276800,2022-04-30 00:00:00,EFX/BTC,0.00000021,0.00000022,0.00000021,0.00000021,224651.1682,0.048801799052
1651190400,2022-04-29 00:00:00,EFX/BTC,0.00000021,0.00000022,0.00000021,0.00000022,238572.18531817,0.0523693125529974
1651104000,2022-04-28 00:00:00,EFX/BTC,0.00000022,0.00000022,0.00000021,0.00000022,79794.84231817,0.0175367470549974
1651017600,2022-04-27 00:00:00,EFX/BTC,0.00000022,0.00000023,0.00000021,0.00000022,71718.96316521,0.0159620535449983
1650931200,2022-04-26 00:00:00,EFX/BTC,0.00000023,0.00000024,0.00000021,0.00000022,792790.96525653,0.1750600892080019
1650844800,2022-04-25 00:00:00,EFX/BTC,0.00000024,0.00000026,0.00000022,0.00000023,1600622.23806086,0.3823179899399978
1650758400,2022-04-24 00:00:00,EFX/BTC,0.00000025,0.00000026,0.00000024,0.00000024,358198.3336,0.089696465086
1650672000,2022-04-23 00:00:00,EFX/BTC,0.00000025,0.00000036,0.00000024,0.00000024,4231115.97911507,1.1673723366540196
1650585600,2022-04-22 00:00:00,EFX/BTC,0.00000025,0.00000026,0.00000024,0.00000024,256684.53095384,0.0638093291829984
1650499200,2022-04-21 00:00:00,EFX/BTC,0.00000024,0.00000025,0.00000024,0.00000025,170245.825,0.041297909601
1650412800,2022-04-20 00:00:00,EFX/BTC,0.00000025,0.00000026,0.00000024,0.00000024,294183.4405923,0.073526541262998
1650326400,2022-04-19 00:00:00,EFX/BTC,0.00000025,0.00000025,0.00000024,0.00000025,107351.5269,0.025834783182
1650240000,2022-04-18 00:00:00,EFX/BTC,0.00000026,0.00000027,0.00000024,0.00000025,506332.3996,0.126606975876
1650153600,2022-04-17 00:00:00,EFX/BTC,0.00000026,0.00000027,0.00000025,0.00000026,370558.6948,0.096304998301
1650067200,2022-04-16 00:00:00,EFX/BTC,0.00000027,0.00000027,0.00000025,0.00000027,559365.897,0.145524507283
1649980800,2022-04-15 00:00:00,EFX/BTC,0.00000025,0.00000027,0.00000025,0.00000027,322777.8102,0.085788735501
1649894400,2022-04-14 00:00:00,EFX/BTC,0.00000025,0.00000027,0.00000025,0.00000026,716247.0225111,0.185865463646997
1649808000,2022-04-13 00:00:00,EFX/BTC,0.00000025,0.00000026,0.00000025,0.00000025,335381.7495,0.086141513167
1649721600,2022-04-12 00:00:00,EFX/BTC,0.00000025,0.00000026,0.00000025,0.00000025,303042.0573,0.076077437515
1649635200,2022-04-11 00:00:00,EFX/BTC,0.00000025,0.00000027,0.00000025,0.00000026,93487.201,0.023573942621
1649548800,2022-04-10 00:00:00,EFX/BTC,0.00000026,0.00000027,0.00000025,0.00000025,75023.1068,0.019649198034
1649462400,2022-04-09 00:00:00,EFX/BTC,0.00000026,0.00000027,0.00000025,0.00000027,474854.49678888,0.1242267421139976
1649376000,2022-04-08 00:00:00,EFX/BTC,0.00000027,0.00000029,0.00000026,0.00000026,425567.67555565,0.1159952936059957
1649289600,2022-04-07 00:00:00,EFX/BTC,0.00000026,0.00000029,0.00000025,0.00000028,1209360.06665557,0.3284104779720039
1649203200,2022-04-06 00:00:00,EFX/BTC,0.00000027,0.00000028,0.00000025,0.00000026,1839305.96284443,0.4832717725839961
1649116800,2022-04-05 00:00:00,EFX/BTC,0.00000028,0.00000029,0.00000026,0.00000028,1711930.6163,0.4693736963588571
1649030400,2022-04-04 00:00:00,EFX/BTC,0.00000029,0.0000003,0.00000028,0.00000028,625671.06199333,0.182983399577999
1648944000,2022-04-03 00:00:00,EFX/BTC,0.00000029,0.00000031,0.00000029,0.0000003,357104.4462,0.105382658693
1648857600,2022-04-02 00:00:00,EFX/BTC,0.00000029,0.00000032,0.00000029,0.00000031,467051.4238,0.142460967083
1648771200,2022-04-01 00:00:00,EFX/BTC,0.0000003,0.00000031,0.00000028,0.00000029,408551.2141,0.120416247414
1648684800,2022-03-31 00:00:00,EFX/BTC,0.00000029,0.00000031,0.00000029,0.0000003,620367.8557,0.180066328616
1648598400,2022-03-30 00:00:00,EFX/BTC,0.00000029,0.00000031,0.00000028,0.00000029,1203990.3937,0.360088167774
1648512000,2022-03-29 00:00:00,EFX/BTC,0.00000028,0.0000003,0.00000028,0.00000028,463937.5699,0.134017548115
1648425600,2022-03-28 00:00:00,EFX/BTC,0.00000029,0.0000003,0.00000028,0.00000029,668881.45896206,0.1933192895009974
1648339200,2022-03-27 00:00:00,EFX/BTC,0.00000033,0.00000034,0.00000029,0.00000029,303197.861,0.094906280101
1648252800,2022-03-26 00:00:00,EFX/BTC,0.00000031,0.00000035,0.0000003,0.00000033,360853.47650855,0.1183591214319925
1648166400,2022-03-25 00:00:00,EFX/BTC,0.00000029,0.00000031,0.00000028,0.00000031,279307.7781,0.08362817904
1648080000,2022-03-24 00:00:00,EFX/BTC,0.00000029,0.0000003,0.00000028,0.00000029,641333.01444482,0.1869934229709978
1647993600,2022-03-23 00:00:00,EFX/BTC,0.00000028,0.0000003,0.00000028,0.00000029,912693.86941379,0.2635937593249991
1647907200,2022-03-22 00:00:00,EFX/BTC,0.0000003,0.0000003,0.00000027,0.00000028,530033.51281724,0.1492459210239996
1647820800,2022-03-21 00:00:00,EFX/BTC,0.00000029,0.0000003,0.00000029,0.00000029,81496.17876666,0.024144407732998
1647734400,2022-03-20 00:00:00,EFX/BTC,0.00000031,0.00000031,0.00000029,0.00000029,109260.6712,0.032857590252
1647648000,2022-03-19 00:00:00,EFX/BTC,0.0000003,0.00000036,0.00000028,0.0000003,1324858.7764756,0.4045011096539867
1647561600,2022-03-18 00:00:00,EFX/BTC,0.00000028,0.00000039,0.00000026,0.00000029,2729315.1355,0.828245214582
1647475200,2022-03-17 00:00:00,EFX/BTC,0.00000029,0.00000029,0.00000027,0.00000027,279792.7115,0.07841959739
1647388800,2022-03-16 00:00:00,EFX/BTC,0.0000003,0.00000031,0.00000028,0.00000029,800511.0347,0.235841769301
1647302400,2022-03-15 00:00:00,EFX/BTC,0.0000003,0.00000033,0.00000029,0.00000031,1197686.0529875,0.377289629939
1647216000,2022-03-14 00:00:00,EFX/BTC,0.00000031,0.00000033,0.00000029,0.00000029,1515642.4774,0.462973797415
1647129600,2022-03-13 00:00:00,EFX/BTC,0.00000031,0.00000043,0.0000003,0.00000032,955970.87160122,0.3294359813039388
1647043200,2022-03-12 00:00:00,EFX/BTC,0.00000032,0.00000032,0.0000003,0.00000031,91902.3554,0.02925055443
1646956800,2022-03-11 00:00:00,EFX/BTC,0.00000032,0.00000035,0.0000003,0.00000031,840495.94002571,0.2781986783539985
1646870400,2022-03-10 00:00:00,EFX/BTC,0.00000031,0.00000032,0.0000003,0.00000032,61423.5235,0.018845569354
1646784000,2022-03-09 00:00:00,EFX/BTC,0.0000003,0.00000031,0.00000028,0.00000029,248363.716,0.073407556858
1646697600,2022-03-08 00:00:00,EFX/BTC,0.00000032,0.00000033,0.0000003,0.0000003,71219.6413,0.022323324981
1646611200,2022-03-07 00:00:00,EFX/BTC,0.00000031,0.00000033,0.0000003,0.0000003,186472.535,0.058818901553
1646524800,2022-03-06 00:00:00,EFX/BTC,0.00000032,0.00000032,0.0000003,0.00000031,150691.3903,0.046793829866
1646438400,2022-03-05 00:00:00,EFX/BTC,0.00000032,0.00000033,0.0000003,0.00000031,207161.7195,0.064219130507
1646352000,2022-03-04 00:00:00,EFX/BTC,0.0000003,0.00000032,0.0000003,0.00000031,1348290.827,0.41742723385
1646265600,2022-03-03 00:00:00,EFX/BTC,0.00000032,0.00000033,0.00000029,0.00000031,1732915.74900937,0.5249346255179984
1646179200,2022-03-02 00:00:00,EFX/BTC,0.00000031,0.00000033,0.00000031,0.00000033,174195.4822,0.055768884998
1646092800,2022-03-01 00:00:00,EFX/BTC,0.0000003,0.00000033,0.00000029,0.00000032,888579.2364,0.27889288788
1646006400,2022-02-28 00:00:00,EFX/BTC,0.00000033,0.00000034,0.0000003,0.00000031,601931.8706,0.193769774976
1645920000,2022-02-27 00:00:00,EFX/BTC,0.00000033,0.00000035,0.00000031,0.00000034,831390.87722857,0.2710155916239995
1645833600,2022-02-26 00:00:00,EFX/BTC,0.00000033,0.00000035,0.00000032,0.00000033,166437.3309,0.055147591146
1645747200,2022-02-25 00:00:00,EFX/BTC,0.00000032,0.00000034,0.00000032,0.00000032,437688.71630588,0.1445734967569992
1645660800,2022-02-24 00:00:00,EFX/BTC,0.00000035,0.00000038,0.00000032,0.00000032,1048066.15655396,0.3637793550999971
1645574400,2022-02-23 00:00:00,EFX/BTC,0.00000036,0.00000037,0.00000035,0.00000035,366921.48889444,0.1300042619079984
1645488000,2022-02-22 00:00:00,EFX/BTC,0.00000037,0.00000039,0.00000035,0.00000036,192480.1701,0.070038261598
1645401600,2022-02-21 00:00:00,EFX/BTC,0.00000037,0.00000039,0.00000036,0.00000038,239804.6768,0.089030833423
