https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume SOL
1663300800000,2022-09-16 04:00:00,SOL/BTC,0.00166361,0.00167129,0.00166152,0.00166152,0.006882015840000001,4.142
1663297200000,2022-09-16 03:00:00,SOL/BTC,0.00165711,0.0016649,0.00165486,0.00166441,0.00696722026,4.186
1663293600000,2022-09-16 02:00:00,SOL/BTC,0.00167118,0.00167118,0.00165196,0.00165577,0.00840634429,5.077
1663290000000,2022-09-16 01:00:00,SOL/BTC,0.00167729,0.00167949,0.00166731,0.00167111,0.009177182464545899,5.49166869
1663286400000,2022-09-16 00:00:00,SOL/BTC,0.00168243,0.00168279,0.00166045,0.00167792,0.008522155679999999,5.079
1663282800000,2022-09-15 23:00:00,SOL/BTC,0.00167525,0.00168528,0.00167106,0.0016782,0.007506588599999999,4.473
1663279200000,2022-09-15 22:00:00,SOL/BTC,0.00167881,0.00168284,0.00166972,0.00167499,0.008319675329999998,4.967
1663275600000,2022-09-15 21:00:00,SOL/BTC,0.00169442,0.00169754,0.00167887,0.00167887,0.007524695340000001,4.482
1663272000000,2022-09-15 20:00:00,SOL/BTC,0.00169054,0.0017029,0.00168935,0.00169444,0.0170335029576756,10.05258549
1663268400000,2022-09-15 19:00:00,SOL/BTC,0.00168897,0.00169233,0.00168491,0.00168898,0.00647048238,3.831
1663264800000,2022-09-15 18:00:00,SOL/BTC,0.00168512,0.00169412,0.00168336,0.00169102,0.0081238328007828,4.80410214
1663261200000,2022-09-15 17:00:00,SOL/BTC,0.00167335,0.00168742,0.00167177,0.00168586,0.00788645308,4.678
1663257600000,2022-09-15 16:00:00,SOL/BTC,0.00167074,0.00167841,0.00166941,0.00167223,0.009541744380000002,5.706
1663254000000,2022-09-15 15:00:00,SOL/BTC,0.00167326,0.00167812,0.00166265,0.00167181,0.009193283189999998,5.499
1663250400000,2022-09-15 14:00:00,SOL/BTC,0.00167721,0.00168367,0.00166049,0.0016761,0.007981588199999999,4.762
1663246800000,2022-09-15 13:00:00,SOL/BTC,0.00168058,0.00168276,0.00167215,0.00167884,0.00790565756,4.709
1663243200000,2022-09-15 12:00:00,SOL/BTC,0.00168357,0.00168702,0.00167462,0.00168036,0.0093894823200684,5.58778019
1663239600000,2022-09-15 11:00:00,SOL/BTC,0.00167552,0.00168506,0.00167542,0.00168334,0.0076507803,4.545
1663236000000,2022-09-15 10:00:00,SOL/BTC,0.00167807,0.00168502,0.0016755,0.00167728,0.0077741927999999995,4.635
1663232400000,2022-09-15 09:00:00,SOL/BTC,0.00168881,0.00168884,0.00167395,0.00167684,0.009108594880000001,5.432
1663228800000,2022-09-15 08:00:00,SOL/BTC,0.00171694,0.00172445,0.00168475,0.00168644,0.00857217452,5.083
1663225200000,2022-09-15 07:00:00,SOL/BTC,0.00168472,0.00171767,0.00168445,0.00171767,0.0086427761603268,5.03168604
1663221600000,2022-09-15 06:00:00,SOL/BTC,0.00165651,0.00169922,0.00163958,0.00168153,0.010733205990000001,6.383
1663218000000,2022-09-15 05:00:00,SOL/BTC,0.00165257,0.00168371,0.00164939,0.00165775,0.01667085241158,10.05631272
1663214400000,2022-09-15 04:00:00,SOL/BTC,0.00165056,0.0016648,0.0016463,0.00165175,0.008020898,4.856
1663210800000,2022-09-15 03:00:00,SOL/BTC,0.0016643,0.0016643,0.00164376,0.00165176,0.00772362976,4.676
1663207200000,2022-09-15 02:00:00,SOL/BTC,0.00167765,0.00168017,0.00166259,0.00166411,0.007593333929999999,4.563
1663203600000,2022-09-15 01:00:00,SOL/BTC,0.00168385,0.00168422,0.00167387,0.00167845,0.009476622441432499,5.64605585
1663200000000,2022-09-15 00:00:00,SOL/BTC,0.00167181,0.00168435,0.00167181,0.0016823,0.0020288538,1.206
1663196400000,2022-09-14 23:00:00,SOL/BTC,0.0016822,0.00168766,0.00167521,0.00168759,0.00883622124,5.236
1663192800000,2022-09-14 22:00:00,SOL/BTC,0.00169,0.00169182,0.00167757,0.00168159,0.00796569183,4.737
1663189200000,2022-09-14 21:00:00,SOL/BTC,0.00167423,0.00168656,0.00166511,0.00168656,0.007704206079999999,4.568
1663185600000,2022-09-14 20:00:00,SOL/BTC,0.00167911,0.00167911,0.00167276,0.00167518,0.007491404960000001,4.472
1663182000000,2022-09-14 19:00:00,SOL/BTC,0.00167574,0.0016788,0.00166644,0.0016788,0.007702430041236,4.58805697
1663178400000,2022-09-14 18:00:00,SOL/BTC,0.00165669,0.0016777,0.00165654,0.00167358,0.013793745586558201,8.24205929
1663174800000,2022-09-14 17:00:00,SOL/BTC,0.00165679,0.00166197,0.00165491,0.00165803,0.00826652804659,4.985753
1663171200000,2022-09-14 16:00:00,SOL/BTC,0.00166055,0.00166122,0.00164963,0.00165558,0.0180638488821648,10.91088856
1663167600000,2022-09-14 15:00:00,SOL/BTC,0.00165121,0.00166312,0.00165121,0.00166216,0.0090085145479432,5.41976377
1663164000000,2022-09-14 14:00:00,SOL/BTC,0.00165268,0.00165787,0.00164855,0.00165058,0.00830571856,5.032
1663160400000,2022-09-14 13:00:00,SOL/BTC,0.00164804,0.00165254,0.00164159,0.00165254,0.00858825038,5.197
1663156800000,2022-09-14 12:00:00,SOL/BTC,0.0016419,0.00165516,0.00163726,0.00164753,0.007591818239999999,4.608
1663153200000,2022-09-14 11:00:00,SOL/BTC,0.00164897,0.00165141,0.00163579,0.00164374,0.008991562302835,5.47018525
1663149600000,2022-09-14 10:00:00,SOL/BTC,0.00164803,0.00165249,0.00164425,0.00165102,0.007621108319999999,4.616
1663146000000,2022-09-14 09:00:00,SOL/BTC,0.00164818,0.0016487,0.00164008,0.0016461,0.007522677,4.57
1663142400000,2022-09-14 08:00:00,SOL/BTC,0.00163787,0.00164794,0.0016333,0.00164794,0.027922732751758602,16.94402269
1663138800000,2022-09-14 07:00:00,SOL/BTC,0.00164779,0.00165399,0.00163333,0.00164093,0.010387644241874501,6.33033965
1663135200000,2022-09-14 06:00:00,SOL/BTC,0.00166495,0.00166495,0.00164443,0.00164736,0.12386524958945279,75.19015248
1663131600000,2022-09-14 05:00:00,SOL/BTC,0.00166247,0.00167786,0.0016544,0.00166442,0.00740500458,4.449
1663128000000,2022-09-14 04:00:00,SOL/BTC,0.00165506,0.00166372,0.00165443,0.00166372,0.0033723604400000004,2.027
1663110000000,2022-09-13 23:00:00,SOL/BTC,0.00165145,0.00165145,0.00163438,0.00163605,0.008265324599999999,5.052
1663106400000,2022-09-13 22:00:00,SOL/BTC,0.00167421,0.00167793,0.0016512,0.0016512,0.011147682774144,6.75126137
1663095600000,2022-09-13 19:00:00,SOL/BTC,0.00169157,0.00169351,0.00165905,0.00168608,0.0136177209567872,8.07655684
1663092000000,2022-09-13 18:00:00,SOL/BTC,0.00168342,0.0016902,0.0016779,0.0016902,0.0079473204,4.702
1663088400000,2022-09-13 17:00:00,SOL/BTC,0.00168628,0.00169036,0.00168268,0.00168576,0.00873055104,5.179
1663084800000,2022-09-13 16:00:00,SOL/BTC,0.00166811,0.00168754,0.00166746,0.00168731,0.008567940222268401,5.07786964
1663081200000,2022-09-13 15:00:00,SOL/BTC,0.00166272,0.00166711,0.00165228,0.00166656,0.00866944512,5.202
1663077600000,2022-09-13 14:00:00,SOL/BTC,0.00167222,0.00167678,0.0016587,0.00166372,0.01530123284,9.197
1663074000000,2022-09-13 13:00:00,SOL/BTC,0.00168844,0.00168844,0.00165845,0.00167076,0.016933537543104,10.1352304
1663070400000,2022-09-13 12:00:00,SOL/BTC,0.00170636,0.00170799,0.00165642,0.0016738,0.04230224441581,25.27317745
1663066800000,2022-09-13 11:00:00,SOL/BTC,0.00171064,0.00171965,0.00170057,0.00170526,0.012192553391471399,7.14996739
1663063200000,2022-09-13 10:00:00,SOL/BTC,0.00171381,0.00171383,0.0017063,0.00171107,0.00844070831,4.933
1663059600000,2022-09-13 09:00:00,SOL/BTC,0.00171978,0.00173076,0.00171296,0.00171418,0.009283998880000002,5.416
1663056000000,2022-09-13 08:00:00,SOL/BTC,0.00172962,0.00173156,0.00171584,0.00172074,0.00839376972,4.878
1663052400000,2022-09-13 07:00:00,SOL/BTC,0.00171624,0.00173272,0.00171333,0.00173054,0.0088084486,5.09
1663048800000,2022-09-13 06:00:00,SOL/BTC,0.00171659,0.00173538,0.00170177,0.00171382,0.009591226104095,5.59640225
1663045200000,2022-09-13 05:00:00,SOL/BTC,0.00171273,0.00172741,0.00170953,0.00171777,0.018459969268764,10.7464732
1663041600000,2022-09-13 04:00:00,SOL/BTC,0.00174457,0.00175099,0.00171333,0.00171567,0.00824722569,4.807
1663038000000,2022-09-13 03:00:00,SOL/BTC,0.00170035,0.00174816,0.0016976,0.0017453,0.008982497253024,5.14667808
1663034400000,2022-09-13 02:00:00,SOL/BTC,0.00167338,0.00171859,0.00167215,0.00170279,0.00861100903,5.057
1663030800000,2022-09-13 01:00:00,SOL/BTC,0.00166871,0.0016728,0.00165957,0.00167149,0.00774735615,4.635
1663027200000,2022-09-13 00:00:00,SOL/BTC,0.00167213,0.00167312,0.00166051,0.00166705,0.017528822268727002,10.51487494
1663023600000,2022-09-12 23:00:00,SOL/BTC,0.0016677,0.00167533,0.00166631,0.00167178,0.00840738162,5.029
1663020000000,2022-09-12 22:00:00,SOL/BTC,0.00167465,0.00167783,0.00166787,0.00166787,0.00817589874,4.902
1663016400000,2022-09-12 21:00:00,SOL/BTC,0.00168569,0.00168809,0.00167451,0.00167509,0.00915604194,5.466
1663012800000,2022-09-12 20:00:00,SOL/BTC,0.00167966,0.00168762,0.0016734,0.00168758,0.00807338272,4.784
1663009200000,2022-09-12 19:00:00,SOL/BTC,0.00168187,0.00168568,0.00167733,0.00167977,0.0077605374,4.62
1663005600000,2022-09-12 18:00:00,SOL/BTC,0.00168515,0.00168515,0.00167216,0.0016818,0.0073057392,4.344
1663002000000,2022-09-12 17:00:00,SOL/BTC,0.00167621,0.00168214,0.0016696,0.00168214,0.00719451278,4.277
1662998400000,2022-09-12 16:00:00,SOL/BTC,0.00168096,0.00168508,0.00166972,0.00167553,0.00906294177,5.409
1662994800000,2022-09-12 15:00:00,SOL/BTC,0.00168656,0.00169219,0.00167242,0.00167973,0.00878162844,5.228
1662991200000,2022-09-12 14:00:00,SOL/BTC,0.00170083,0.00170669,0.00168255,0.00168456,0.015764230921413602,9.35807031
1662987600000,2022-09-12 13:00:00,SOL/BTC,0.00169549,0.00170521,0.00169417,0.00169923,0.00885468753,5.211
1662984000000,2022-09-12 12:00:00,SOL/BTC,0.00168781,0.00170324,0.00168113,0.00169557,0.008558603776358099,5.04762633
1662980400000,2022-09-12 11:00:00,SOL/BTC,0.00171458,0.00172148,0.00168202,0.00169014,0.00811605228,4.802
1662976800000,2022-09-12 10:00:00,SOL/BTC,0.00169741,0.00172006,0.00168902,0.00171694,0.0188222914762728,10.96269612
1662973200000,2022-09-12 09:00:00,SOL/BTC,0.00162574,0.00169067,0.00162225,0.00168752,0.1711090282373184,101.39674092
1662969600000,2022-09-12 08:00:00,SOL/BTC,0.00159545,0.00162421,0.00159235,0.0016224,0.008259628649376,5.09099399
1662966000000,2022-09-12 07:00:00,SOL/BTC,0.00159424,0.0016066,0.00159243,0.00159782,0.00787763208225,4.9302375
1662962400000,2022-09-12 06:00:00,SOL/BTC,0.00159343,0.00159864,0.00159215,0.00159498,0.0083949049031148,5.26332926
1662958800000,2022-09-12 05:00:00,SOL/BTC,0.00160492,0.00160515,0.00159545,0.00159624,0.00708570936,4.439
1662955200000,2022-09-12 04:00:00,SOL/BTC,0.00161103,0.00161447,0.00160252,0.00160252,0.00808311088,5.044
1662951600000,2022-09-12 03:00:00,SOL/BTC,0.00160841,0.00161304,0.00160331,0.00161174,0.00866793772,5.378
1662948000000,2022-09-12 02:00:00,SOL/BTC,0.00162771,0.0016298,0.00160809,0.00160944,0.0085924594737408,5.33878832
1662944400000,2022-09-12 01:00:00,SOL/BTC,0.00159144,0.00162934,0.00159144,0.00162519,0.0102012747574878,6.27697362
1662940800000,2022-09-12 00:00:00,SOL/BTC,0.001603,0.00160419,0.0015921,0.00159236,0.007066893679999999,4.438
1662937200000,2022-09-11 23:00:00,SOL/BTC,0.00160983,0.00161109,0.0016018,0.00160433,0.006654760839999999,4.148
1662933600000,2022-09-11 22:00:00,SOL/BTC,0.00160554,0.00161466,0.00160378,0.00160988,0.00747467042518,4.6429985
1662930000000,2022-09-11 21:00:00,SOL/BTC,0.00162423,0.00162437,0.00159639,0.00160501,0.0076439202968249,4.76253749
1662926400000,2022-09-11 20:00:00,SOL/BTC,0.00163066,0.00164358,0.00161685,0.00162373,0.012504077967398301,7.70083571
1662922800000,2022-09-11 19:00:00,SOL/BTC,0.00163747,0.00164201,0.00162867,0.00163141,0.011134597144708401,6.82513724
1662919200000,2022-09-11 18:00:00,SOL/BTC,0.00163137,0.00163944,0.00162911,0.00163938,0.00775262802,4.729
1662915600000,2022-09-11 17:00:00,SOL/BTC,0.00165307,0.00165336,0.00163265,0.00163359,0.00682187184,4.176
1662912000000,2022-09-11 16:00:00,SOL/BTC,0.00162898,0.00165619,0.00162898,0.00165193,0.0082117519262254,4.97100478
1662908400000,2022-09-11 15:00:00,SOL/BTC,0.00161658,0.00162775,0.00161528,0.00162775,0.0070693182500000005,4.343
1662904800000,2022-09-11 14:00:00,SOL/BTC,0.00161775,0.00162368,0.00161429,0.00161826,0.00833565726,5.151
1662901200000,2022-09-11 13:00:00,SOL/BTC,0.00160542,0.00161722,0.00160191,0.00161679,0.0234411494736279,14.49857401
1662897600000,2022-09-11 12:00:00,SOL/BTC,0.00160955,0.00161139,0.00160354,0.00160568,0.007270519039999999,4.528
1662894000000,2022-09-11 11:00:00,SOL/BTC,0.00160191,0.00160906,0.00160191,0.00160906,0.0081524657774088,5.06660148
1662890400000,2022-09-11 10:00:00,SOL/BTC,0.00159632,0.0016042,0.0015952,0.0016042,0.00829355358,5.1699
1662886800000,2022-09-11 09:00:00,SOL/BTC,0.00159759,0.00160262,0.00159516,0.00159556,0.006596045040000001,4.134
1662883200000,2022-09-11 08:00:00,SOL/BTC,0.00160104,0.00160339,0.00159624,0.00159825,0.00714257925,4.469
1662879600000,2022-09-11 07:00:00,SOL/BTC,0.00160015,0.00160695,0.00159964,0.00160111,0.0076225204574749995,4.7607725
1662876000000,2022-09-11 06:00:00,SOL/BTC,0.00160648,0.00160738,0.00159104,0.00160162,0.009299204240799,5.80612395
1662872400000,2022-09-11 05:00:00,SOL/BTC,0.00160907,0.00161095,0.00160495,0.00160631,0.007633185119999999,4.752
1662868800000,2022-09-11 04:00:00,SOL/BTC,0.00161447,0.00161519,0.00160742,0.00160901,0.024473599461063998,15.2103464
1662865200000,2022-09-11 03:00:00,SOL/BTC,0.00163159,0.00163232,0.00161163,0.00161313,0.00825277308,5.116
1662861600000,2022-09-11 02:00:00,SOL/BTC,0.0016248,0.00163546,0.0016248,0.00163318,0.00839944474,5.143
1662858000000,2022-09-11 01:00:00,SOL/BTC,0.00162322,0.00163128,0.00162285,0.00162549,0.00760891869,4.681
1662854400000,2022-09-11 00:00:00,SOL/BTC,0.00161732,0.0016257,0.00161599,0.00162338,0.0074007373415536,4.55884472
1662850800000,2022-09-10 23:00:00,SOL/BTC,0.00162285,0.0016245,0.00161585,0.00161814,0.0079715485361838,4.92636517
1662847200000,2022-09-10 22:00:00,SOL/BTC,0.00161287,0.00162394,0.00161287,0.00162225,0.00642248775,3.959
1662843600000,2022-09-10 21:00:00,SOL/BTC,0.00162183,0.00162197,0.00160725,0.00161289,0.040459345650000006,25.085
1662840000000,2022-09-10 20:00:00,SOL/BTC,0.00161717,0.00162273,0.00161037,0.0016226,0.0077430472,4.772
1662836400000,2022-09-10 19:00:00,SOL/BTC,0.00162504,0.00162658,0.00161147,0.001617,0.12378404654154,76.55166762
1662832800000,2022-09-10 18:00:00,SOL/BTC,0.00162647,0.00163407,0.00162358,0.00162444,0.00760725252,4.683
1662829200000,2022-09-10 17:00:00,SOL/BTC,0.00162217,0.00162766,0.00162181,0.00162749,0.00748808149,4.601
1662825600000,2022-09-10 16:00:00,SOL/BTC,0.00162468,0.00162807,0.00162109,0.00162228,0.009433092589417201,5.81471299
1662822000000,2022-09-10 15:00:00,SOL/BTC,0.00161705,0.00162663,0.00161661,0.00162523,0.0089708465201264,5.51973968
1662818400000,2022-09-10 14:00:00,SOL/BTC,0.00162714,0.00162873,0.00161447,0.00161734,0.0146126729973718,9.03500377
1662814800000,2022-09-10 13:00:00,SOL/BTC,0.00163024,0.00163212,0.00162031,0.00162825,0.009051021954585,5.55874218
1662811200000,2022-09-10 12:00:00,SOL/BTC,0.0016304,0.00163446,0.00162733,0.00162958,0.0074765130400000004,4.588
1662807600000,2022-09-10 11:00:00,SOL/BTC,0.00162641,0.00163414,0.0016252,0.00163134,0.007905890936771999,4.8462558
1662804000000,2022-09-10 10:00:00,SOL/BTC,0.00162911,0.001632,0.00162283,0.00162743,0.0235707667272756,14.48342892
1662800400000,2022-09-10 09:00:00,SOL/BTC,0.00162199,0.00162936,0.00162184,0.00162828,0.007985085119999999,4.904
1662796800000,2022-09-10 08:00:00,SOL/BTC,0.00161466,0.00162448,0.00161383,0.00162184,0.00746208584,4.601
1662793200000,2022-09-10 07:00:00,SOL/BTC,0.00162908,0.00163255,0.00161241,0.00161355,0.008860003049999999,5.491
1662789600000,2022-09-10 06:00:00,SOL/BTC,0.001621,0.00163104,0.001621,0.00162838,0.00824937308,5.066
1662786000000,2022-09-10 05:00:00,SOL/BTC,0.00161919,0.00162375,0.00161223,0.00162154,0.017043614446243003,10.51075795
1662782400000,2022-09-10 04:00:00,SOL/BTC,0.0016281,0.00163638,0.00161598,0.00161776,0.088859199606104,54.92730665
1662778800000,2022-09-10 03:00:00,SOL/BTC,0.00163939,0.00164098,0.00162771,0.00162827,0.00741188504,4.552
1662775200000,2022-09-10 02:00:00,SOL/BTC,0.00163168,0.00164156,0.00162916,0.00163834,0.007864032,4.8
1662771600000,2022-09-10 01:00:00,SOL/BTC,0.00163207,0.00164174,0.00163103,0.00163233,0.0075530325274866,4.62714802
1662768000000,2022-09-10 00:00:00,SOL/BTC,0.00162289,0.00163265,0.00161879,0.00163265,0.0087118204,5.336
1662764400000,2022-09-09 23:00:00,SOL/BTC,0.00162733,0.00163491,0.00161256,0.001623,0.047649894282600004,29.3591462
1662760800000,2022-09-09 22:00:00,SOL/BTC,0.00163088,0.00163338,0.00162544,0.00162707,0.16544131223809788,101.68051297
1662757200000,2022-09-09 21:00:00,SOL/BTC,0.00163672,0.00163672,0.0016265,0.00162877,0.007772490440000001,4.772
1662753600000,2022-09-09 20:00:00,SOL/BTC,0.00163381,0.0016382,0.0016299,0.00163464,0.00691616184,4.231
1662750000000,2022-09-09 19:00:00,SOL/BTC,0.00162914,0.00163944,0.00162529,0.00163502,0.0155735655,9.525
1662746400000,2022-09-09 18:00:00,SOL/BTC,0.00163129,0.0016325,0.0016264,0.00163146,0.00811488204,4.974
