https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ERG,Volume BTC
1661212800,2022-08-23 00:00:00,ERG/BTC,0.00014541,0.00014541,0.00013611,0.00013919,9866.7662,1.387485186952
1661126400,2022-08-22 00:00:00,ERG/BTC,0.00014654,0.000151,0.00013407,0.00014655,24493.4787,3.49386435582
1661040000,2022-08-21 00:00:00,ERG/BTC,0.00013951,0.00015199,0.00013826,0.00014653,13224.1276,1.916873394393
1660953600,2022-08-20 00:00:00,ERG/BTC,0.00013685,0.00014425,0.00013352,0.0001395,10463.1469,1.449289820628
1660867200,2022-08-19 00:00:00,ERG/BTC,0.0001464,0.00014704,0.00013313,0.00013801,12809.7069,1.794759266315
1660780800,2022-08-18 00:00:00,ERG/BTC,0.00014,0.0001477,0.00013724,0.00014644,11756.0074,1.695196427379
1660694400,2022-08-17 00:00:00,ERG/BTC,0.00013881,0.00014436,0.00013748,0.00014,15634.8398,2.205043563784
1660608000,2022-08-16 00:00:00,ERG/BTC,0.00013395,0.00014644,0.00013184,0.00013892,27284.473,3.785492944028
1660521600,2022-08-15 00:00:00,ERG/BTC,0.00012748,0.0001346,0.0001201,0.0001346,29193.599,3.602478621214
1660435200,2022-08-14 00:00:00,ERG/BTC,0.00013245,0.0001387,0.00012344,0.00012748,11754.0251,1.557077987218
1660348800,2022-08-13 00:00:00,ERG/BTC,0.0001464,0.00015199,0.00012871,0.00013273,39541.4891,5.455249489652
1660262400,2022-08-12 00:00:00,ERG/BTC,0.00010584,0.00015156,0.00010491,0.00014647,54066.8608,7.006485452465
1660176000,2022-08-11 00:00:00,ERG/BTC,0.0000929,0.00011116,0.00009214,0.00010584,53095.62964914,5.5658139819576166
1660089600,2022-08-10 00:00:00,ERG/BTC,0.00008923,0.0000935,0.00008825,0.00009289,14592.4065,1.316630118257
1660003200,2022-08-09 00:00:00,ERG/BTC,0.00008929,0.00009208,0.000088,0.00008906,7604.2252,0.683881768819
1659916800,2022-08-08 00:00:00,ERG/BTC,0.00008988,0.00009119,0.000086,0.00008921,7937.729,0.706018313956
1659830400,2022-08-07 00:00:00,ERG/BTC,0.00009064,0.00009135,0.00008888,0.0000907,2161.3399,0.194828753542
1659744000,2022-08-06 00:00:00,ERG/BTC,0.0000897,0.00009142,0.0000869,0.00009064,13985.7839,1.244820985585
1659657600,2022-08-05 00:00:00,ERG/BTC,0.00009229,0.00009229,0.00008906,0.00008965,5184.8198,0.468058455783
1659571200,2022-08-04 00:00:00,ERG/BTC,0.00009214,0.00009411,0.00009046,0.00009229,5783.0424,0.532956836209
1659484800,2022-08-03 00:00:00,ERG/BTC,0.00009185,0.00009285,0.00008892,0.00009201,7905.8868,0.718428614265
1659398400,2022-08-02 00:00:00,ERG/BTC,0.00009145,0.00009428,0.00008999,0.00009168,5745.0681,0.526867313519
1659312000,2022-08-01 00:00:00,ERG/BTC,0.00009142,0.00009539,0.00009064,0.00009159,9679.8441,0.901826955423
1659225600,2022-07-31 00:00:00,ERG/BTC,0.0000914,0.0000935,0.00008882,0.00009168,8506.8664,0.778776740932
1659139200,2022-07-30 00:00:00,ERG/BTC,0.00008763,0.0000933,0.00008608,0.0000914,29232.7436,2.629809030391
1659052800,2022-07-29 00:00:00,ERG/BTC,0.00008649,0.0000877,0.00008429,0.0000877,11056.7643,0.952103332688
1658966400,2022-07-28 00:00:00,ERG/BTC,0.00008786,0.0000886,0.00008456,0.0000862,15770.4897,1.36861712923
1658880000,2022-07-27 00:00:00,ERG/BTC,0.00008816,0.00009,0.00008499,0.00008879,13596.5062,1.201536717332
1658793600,2022-07-26 00:00:00,ERG/BTC,0.00009432,0.00009539,0.00008701,0.00008701,11634.3709,1.059324013591
1658707200,2022-07-25 00:00:00,ERG/BTC,0.00009455,0.00009669,0.00009101,0.00009353,26652.9667,2.50539996226
1658620800,2022-07-24 00:00:00,ERG/BTC,0.00008645,0.0000946,0.00008626,0.00009353,25535.0186,2.308826268009
1658534400,2022-07-23 00:00:00,ERG/BTC,0.00008263,0.00008761,0.00008199,0.00008648,16000.5074,1.346575680308
1658448000,2022-07-22 00:00:00,ERG/BTC,0.00008426,0.000085,0.0000809,0.0000849,6755.0786,0.564126963272
1658361600,2022-07-21 00:00:00,ERG/BTC,0.00008083,0.00008426,0.00007989,0.00008426,5247.7504,0.428044415787
1658275200,2022-07-20 00:00:00,ERG/BTC,0.00008088,0.00008406,0.00007885,0.00007989,6277.28,0.510276213704
1658188800,2022-07-19 00:00:00,ERG/BTC,0.00008328,0.00008505,0.00007912,0.0000821,8392.2385,0.695791002059
1658102400,2022-07-18 00:00:00,ERG/BTC,0.0000842,0.00008562,0.00008094,0.00008345,8508.4513,0.701629342563
1658016000,2022-07-17 00:00:00,ERG/BTC,0.00008523,0.00008619,0.00008273,0.0000842,2615.0548,0.221024235634
1657929600,2022-07-16 00:00:00,ERG/BTC,0.00008366,0.00008645,0.0000824,0.00008503,7871.2205,0.663972551383
1657843200,2022-07-15 00:00:00,ERG/BTC,0.00008271,0.00008772,0.0000825,0.00008365,13968.0328,1.18843856928
1657756800,2022-07-14 00:00:00,ERG/BTC,0.00008087,0.00008503,0.00008058,0.00008386,8028.7563,0.66205861313
1657670400,2022-07-13 00:00:00,ERG/BTC,0.00008545,0.00008775,0.0000811,0.00008207,16507.321,1.383696746065
1657584000,2022-07-12 00:00:00,ERG/BTC,0.00008657,0.00008713,0.00008251,0.00008669,13718.0532,1.164038157088
1657497600,2022-07-11 00:00:00,ERG/BTC,0.00008633,0.00008898,0.0000857,0.00008626,9552.4757,0.8371722507
1657411200,2022-07-10 00:00:00,ERG/BTC,0.00008615,0.00008847,0.00008465,0.00008687,17510.1459,1.50197274587
1657324800,2022-07-09 00:00:00,ERG/BTC,0.00008599,0.00008849,0.00008274,0.00008587,27640.8879,2.34303524785
1657238400,2022-07-08 00:00:00,ERG/BTC,0.00008733,0.00008849,0.00008306,0.00008549,9063.3871,0.780596756097
1657152000,2022-07-07 00:00:00,ERG/BTC,0.00009335,0.0000959,0.000085,0.00008759,40489.57941856,3.5632386155476872
1657065600,2022-07-06 00:00:00,ERG/BTC,0.00009492,0.00009653,0.00009331,0.00009501,4355.98547291,0.4134643132518629
1656979200,2022-07-05 00:00:00,ERG/BTC,0.00009817,0.00009935,0.00009446,0.00009504,9108.64207604,0.878132893732985
1656892800,2022-07-04 00:00:00,ERG/BTC,0.00010096,0.00010271,0.00009662,0.00009768,9021.43313734,0.8886193802556394
1656806400,2022-07-03 00:00:00,ERG/BTC,0.00010359,0.00010583,0.0000993,0.00010088,9399.53308722,0.9521977255077074
1656720000,2022-07-02 00:00:00,ERG/BTC,0.00010266,0.00010913,0.0000996,0.00010359,12605.45557034,1.3227981628621609
1656633600,2022-07-01 00:00:00,ERG/BTC,0.00009499,0.0001068,0.0000933,0.00010249,32846.9399578,3.3120076506678984
1656547200,2022-06-30 00:00:00,ERG/BTC,0.00009412,0.00009833,0.00009333,0.00009494,7098.07010545,0.6817213418245343
1656460800,2022-06-29 00:00:00,ERG/BTC,0.00009469,0.00009749,0.0000933,0.00009416,6237.36944358,0.5925349966865753
1656374400,2022-06-28 00:00:00,ERG/BTC,0.00009466,0.00009622,0.0000924,0.0000946,5913.92622661,0.5529470841463016
1656288000,2022-06-27 00:00:00,ERG/BTC,0.00009877,0.0000993,0.0000935,0.00009422,2991.67861137,0.2862386062253125
1656201600,2022-06-26 00:00:00,ERG/BTC,0.00009821,0.0000998,0.00009615,0.0000998,2884.44976825,0.2815922451419842
1656115200,2022-06-25 00:00:00,ERG/BTC,0.0000966,0.0001095,0.00009324,0.00009828,27612.96759559,2.7561162924295139
1656028800,2022-06-24 00:00:00,ERG/BTC,0.00009345,0.0000976,0.0000927,0.0000964,4245.03731853,0.4052063701705993
1655942400,2022-06-23 00:00:00,ERG/BTC,0.00009538,0.00010019,0.00009275,0.0000947,7781.09130415,0.7582989414036826
1655856000,2022-06-22 00:00:00,ERG/BTC,0.00009351,0.00009749,0.00009271,0.00009566,3563.10001917,0.3384483568751133
1655769600,2022-06-21 00:00:00,ERG/BTC,0.00009447,0.0000962,0.00009164,0.00009307,3730.67115118,0.3488051530538024
1655683200,2022-06-20 00:00:00,ERG/BTC,0.00009763,0.00009817,0.00009247,0.00009442,11968.2060131,1.1367156318848358
1655596800,2022-06-19 00:00:00,ERG/BTC,0.00010116,0.00010478,0.00009585,0.00009652,7085.15287353,0.7159668007390348
1655510400,2022-06-18 00:00:00,ERG/BTC,0.00009779,0.0001057,0.0000959,0.00010117,10613.23592784,1.0601805756755134
1655424000,2022-06-17 00:00:00,ERG/BTC,0.0000932,0.00010449,0.0000918,0.00009796,18402.43946328,1.7894090617940348
1655337600,2022-06-16 00:00:00,ERG/BTC,0.00009339,0.00009526,0.0000906,0.00009347,19030.23293081,1.7815431716598711
1655251200,2022-06-15 00:00:00,ERG/BTC,0.0000885,0.0000949,0.0000873,0.0000925,9783.18965427,0.8992901306321794
1655164800,2022-06-14 00:00:00,ERG/BTC,0.0000827,0.0000929,0.0000811,0.0000874,49666.54648124,4.373667360368899
1655078400,2022-06-13 00:00:00,ERG/BTC,0.0000762,0.0000854,0.000076,0.000081,22871.60040361,1.878314016802218
1654992000,2022-06-12 00:00:00,ERG/BTC,0.0000756,0.000078,0.0000743,0.0000764,4780.46523182,0.36370463543718
1654905600,2022-06-11 00:00:00,ERG/BTC,0.0000796,0.0000812,0.0000756,0.0000758,4453.28692401,0.34429716736644
1654819200,2022-06-10 00:00:00,ERG/BTC,0.0000813,0.0000825,0.0000788,0.0000812,3285.57584352,0.264736260836773
1654732800,2022-06-09 00:00:00,ERG/BTC,0.0000828,0.0000846,0.0000733,0.0000802,53150.45158642,4.202155195697798
1654646400,2022-06-08 00:00:00,ERG/BTC,0.00008,0.000084,0.0000789,0.000084,4552.57150386,0.371237520108366
1654560000,2022-06-07 00:00:00,ERG/BTC,0.0000777,0.0000852,0.0000775,0.0000822,9772.34814752,0.788985359795178
1654473600,2022-06-06 00:00:00,ERG/BTC,0.0000789,0.0000838,0.0000759,0.0000779,31806.08543828,2.58162886681618
1654387200,2022-06-05 00:00:00,ERG/BTC,0.00008,0.0000821,0.0000766,0.0000789,5927.00959105,0.47038888105667
1654300800,2022-06-04 00:00:00,ERG/BTC,0.0000807,0.0000811,0.0000774,0.0000805,7233.50302066,0.572654807915702
1654214400,2022-06-03 00:00:00,ERG/BTC,0.0000812,0.0000831,0.0000792,0.0000823,8096.71979472,0.660297162516297
1654128000,2022-06-02 00:00:00,ERG/BTC,0.0000791,0.0000821,0.0000788,0.0000812,4440.58729579,0.360017837918228
1654041600,2022-06-01 00:00:00,ERG/BTC,0.000085,0.0000856,0.0000773,0.0000804,9846.52781376,0.796513755694278
1653955200,2022-05-31 00:00:00,ERG/BTC,0.0000782,0.0000877,0.0000758,0.0000848,17247.13518705,1.445610115135853
1653868800,2022-05-30 00:00:00,ERG/BTC,0.000077,0.000086,0.0000742,0.0000784,21852.7307551,1.744055989287213
1653782400,2022-05-29 00:00:00,ERG/BTC,0.0000704,0.0000828,0.0000682,0.0000777,20714.19940232,1.526140043373142
1653696000,2022-05-28 00:00:00,ERG/BTC,0.0000724,0.0000741,0.0000691,0.0000698,8707.14408541,0.622096233496777
1653609600,2022-05-27 00:00:00,ERG/BTC,0.0000723,0.0000796,0.0000691,0.000072,29943.65901128,2.185110067865559
1653523200,2022-05-26 00:00:00,ERG/BTC,0.0000776,0.0000776,0.0000713,0.0000719,6270.53030725,0.465076461087051
1653436800,2022-05-25 00:00:00,ERG/BTC,0.0000784,0.0000786,0.0000752,0.0000762,3719.07021619,0.286243265398731
1653350400,2022-05-24 00:00:00,ERG/BTC,0.0000801,0.0000813,0.0000753,0.0000777,9773.54441977,0.771004315216644
1653264000,2022-05-23 00:00:00,ERG/BTC,0.0000799,0.0000873,0.0000772,0.0000801,10244.56627411,0.819927214857727
1653177600,2022-05-22 00:00:00,ERG/BTC,0.0000782,0.0000885,0.0000755,0.0000795,14449.78065847,1.1562700449285
1653091200,2022-05-21 00:00:00,ERG/BTC,0.0000783,0.0000791,0.0000766,0.0000782,6742.84651148,0.529500751621593
1653004800,2022-05-20 00:00:00,ERG/BTC,0.0000766,0.000079,0.0000745,0.0000773,16408.0357477,1.262455644089006
1652918400,2022-05-19 00:00:00,ERG/BTC,0.0000788,0.0000798,0.000075,0.0000753,28040.05923685,2.169206702574416
1652832000,2022-05-18 00:00:00,ERG/BTC,0.0000792,0.0000884,0.0000778,0.0000783,21184.43968113,1.776387234607582
1652745600,2022-05-17 00:00:00,ERG/BTC,0.0000831,0.000086,0.0000783,0.0000792,13648.54307528,1.13239880078892
1652659200,2022-05-16 00:00:00,ERG/BTC,0.0000811,0.0000883,0.0000807,0.000084,17437.18600375,1.501353248474586
1652572800,2022-05-15 00:00:00,ERG/BTC,0.0000787,0.0000821,0.0000771,0.0000807,10861.62203646,0.869228315132986
1652486400,2022-05-14 00:00:00,ERG/BTC,0.0000809,0.0000818,0.0000728,0.0000775,14520.03810486,1.105334658145287
1652400000,2022-05-13 00:00:00,ERG/BTC,0.0000733,0.0000909,0.0000711,0.0000811,16801.32180867,1.371922564658866
1652313600,2022-05-12 00:00:00,ERG/BTC,0.0000772,0.0000833,0.0000692,0.0000718,38906.22513322,2.965000659167075
1652227200,2022-05-11 00:00:00,ERG/BTC,0.0000881,0.0000914,0.00007,0.000076,32709.3240446,2.636178297493458
1652140800,2022-05-10 00:00:00,ERG/BTC,0.0000853,0.0000934,0.0000831,0.0000887,12151.7922208,1.068843584133761
1652054400,2022-05-09 00:00:00,ERG/BTC,0.0000918,0.0000937,0.0000784,0.0000847,28455.6637358,2.393633189103885
1651968000,2022-05-08 00:00:00,ERG/BTC,0.0000909,0.0000962,0.00009,0.0000918,4242.55199767,0.393534051078541
1651881600,2022-05-07 00:00:00,ERG/BTC,0.0000888,0.0000974,0.0000874,0.0000906,5321.05092028,0.485220440267875
1651795200,2022-05-06 00:00:00,ERG/BTC,0.0000888,0.0000899,0.0000838,0.0000883,14745.66607503,1.274460659323066
1651708800,2022-05-05 00:00:00,ERG/BTC,0.0000919,0.000093,0.0000844,0.0000892,12401.73700623,1.098115128282253
1651622400,2022-05-04 00:00:00,ERG/BTC,0.0000859,0.0000952,0.0000858,0.000091,22394.3577113,2.015008316085028
1651536000,2022-05-03 00:00:00,ERG/BTC,0.0000852,0.0000873,0.0000839,0.0000859,3521.74506538,0.300815785048395
1651449600,2022-05-02 00:00:00,ERG/BTC,0.0000869,0.0000905,0.0000838,0.0000849,10115.0399847,0.873575800699999
1651363200,2022-05-01 00:00:00,ERG/BTC,0.0000852,0.0000879,0.0000826,0.0000866,11131.32803156,0.943032319357845
1651276800,2022-04-30 00:00:00,ERG/BTC,0.0000902,0.0000943,0.0000825,0.000084,26894.02242263,2.366676381028141
1651190400,2022-04-29 00:00:00,ERG/BTC,0.0000925,0.0000937,0.0000864,0.00009,13325.06246823,1.20340570900031
1651104000,2022-04-28 00:00:00,ERG/BTC,0.0000943,0.0000973,0.000088,0.0000928,24027.47274106,2.212024970852598
1651017600,2022-04-27 00:00:00,ERG/BTC,0.0000949,0.0001005,0.0000937,0.0000944,15309.33829601,1.478808422082442
1650931200,2022-04-26 00:00:00,ERG/BTC,0.0000981,0.0001002,0.0000945,0.000096,6215.33868828,0.603575033693147
1650844800,2022-04-25 00:00:00,ERG/BTC,0.0001008,0.000102,0.0000925,0.0000983,19470.6473339,1.888737956411673
1650758400,2022-04-24 00:00:00,ERG/BTC,0.0001016,0.0001036,0.0000993,0.0001008,5916.11211629,0.596482198797153
1650672000,2022-04-23 00:00:00,ERG/BTC,0.0001018,0.0001038,0.0000996,0.0001018,8795.81832285,0.888145736152253
1650585600,2022-04-22 00:00:00,ERG/BTC,0.0001036,0.0001051,0.0001009,0.0001018,22855.33958594,2.354773905452789
1650499200,2022-04-21 00:00:00,ERG/BTC,0.0001015,0.0001063,0.0001001,0.0001036,11577.94220942,1.192914121373843
1650412800,2022-04-20 00:00:00,ERG/BTC,0.0001054,0.0001072,0.0001,0.0001023,11144.35487366,1.158236004596536
1650326400,2022-04-19 00:00:00,ERG/BTC,0.0001032,0.0001075,0.0001022,0.0001044,13057.19495304,1.369458629179351
1650240000,2022-04-18 00:00:00,ERG/BTC,0.0001057,0.0001089,0.0000982,0.0001032,29525.25278685,3.062731897467186
1650153600,2022-04-17 00:00:00,ERG/BTC,0.0001074,0.0001088,0.0001051,0.0001058,4821.76530728,0.515623406877156
1650067200,2022-04-16 00:00:00,ERG/BTC,0.0001086,0.000109,0.0001062,0.000108,5229.9137328,0.56359398351271
1649980800,2022-04-15 00:00:00,ERG/BTC,0.00011,0.0001108,0.0001067,0.0001081,15638.60338547,1.681488706589173
1649894400,2022-04-14 00:00:00,ERG/BTC,0.0001067,0.0001128,0.000106,0.00011,5092.76092339,0.555235149665243
1649808000,2022-04-13 00:00:00,ERG/BTC,0.0001079,0.0001118,0.0001044,0.0001066,12661.17065162,1.362120410412704
1649721600,2022-04-12 00:00:00,ERG/BTC,0.0001075,0.0001122,0.0001037,0.0001079,12993.31883638,1.398461784198334
1649635200,2022-04-11 00:00:00,ERG/BTC,0.0001132,0.0001135,0.000105,0.0001077,18063.00295002,1.950697274949061
1649548800,2022-04-10 00:00:00,ERG/BTC,0.0001085,0.0001151,0.0001069,0.0001127,18346.69746618,2.033610998792132
1649462400,2022-04-09 00:00:00,ERG/BTC,0.0001119,0.000112,0.0001052,0.0001076,13816.11581685,1.513039928588667
1649376000,2022-04-08 00:00:00,ERG/BTC,0.0001083,0.0001169,0.0001076,0.0001119,11733.54888092,1.319300302922757
1649289600,2022-04-07 00:00:00,ERG/BTC,0.0001072,0.0001191,0.0001069,0.0001076,17396.20282691,1.916143788059779
1649203200,2022-04-06 00:00:00,ERG/BTC,0.0001093,0.0001115,0.0001051,0.0001081,33730.87269939,3.629132892082163
1649116800,2022-04-05 00:00:00,ERG/BTC,0.0001104,0.0001124,0.0001069,0.000109,10425.22652714,1.145370659922208
1649030400,2022-04-04 00:00:00,ERG/BTC,0.0001102,0.0001149,0.0001069,0.0001103,11063.32647465,1.232642686495412
1648944000,2022-04-03 00:00:00,ERG/BTC,0.0001114,0.0001146,0.000108,0.0001095,5598.05829748,0.619437864514058
1648857600,2022-04-02 00:00:00,ERG/BTC,0.0001115,0.0001131,0.0001086,0.0001116,4280.01955907,0.474770816645686
1648771200,2022-04-01 00:00:00,ERG/BTC,0.0001025,0.0001142,0.0001025,0.0001129,21799.30326067,2.395876569640656
1648684800,2022-03-31 00:00:00,ERG/BTC,0.0001058,0.0001089,0.0000963,0.0001025,18443.02375913,1.912330205589455
1648598400,2022-03-30 00:00:00,ERG/BTC,0.000108,0.0001083,0.000104,0.0001053,8287.89626772,0.877416532567469
1648512000,2022-03-29 00:00:00,ERG/BTC,0.0001111,0.0001133,0.0001043,0.000108,21693.89634032,2.370624259740328
1648425600,2022-03-28 00:00:00,ERG/BTC,0.0001053,0.0001152,0.0001014,0.000111,31489.62827025,3.394369158097291
1648339200,2022-03-27 00:00:00,ERG/BTC,0.0001098,0.0001105,0.0000981,0.0001049,23449.53513722,2.450244190095011
1648252800,2022-03-26 00:00:00,ERG/BTC,0.0001077,0.0001152,0.0001054,0.0001103,18522.22705666,2.049735999149665
1648166400,2022-03-25 00:00:00,ERG/BTC,0.0001076,0.0001243,0.0001,0.0001076,47295.66157198,5.244281515757141
1648080000,2022-03-24 00:00:00,ERG/BTC,0.0001017,0.0001133,0.0000958,0.0001084,21773.25572418,2.266826987571424
1647993600,2022-03-23 00:00:00,ERG/BTC,0.000087,0.0001029,0.0000843,0.0001017,19458.49854954,1.871325000619637
1647907200,2022-03-22 00:00:00,ERG/BTC,0.0000838,0.0000899,0.000082,0.0000867,13944.06065868,1.196410452253239
1647820800,2022-03-21 00:00:00,ERG/BTC,0.00008,0.000085,0.0000794,0.0000835,9062.4512597,0.74400370823609
1647734400,2022-03-20 00:00:00,ERG/BTC,0.00008,0.0000811,0.0000791,0.0000801,5891.63299603,0.470619915001863
1647648000,2022-03-19 00:00:00,ERG/BTC,0.0000798,0.0000854,0.0000776,0.0000802,12707.79045271,1.020235595173792
1647561600,2022-03-18 00:00:00,ERG/BTC,0.0000801,0.0000815,0.0000776,0.0000796,11262.87910522,0.893291475614443
1647475200,2022-03-17 00:00:00,ERG/BTC,0.0000799,0.0000829,0.0000781,0.0000801,16103.88376799,1.292093463896749
1647388800,2022-03-16 00:00:00,ERG/BTC,0.0000825,0.0000851,0.000078,0.000079,16216.44696187,1.318500531826396
1647302400,2022-03-15 00:00:00,ERG/BTC,0.0000819,0.000087,0.0000804,0.0000834,7618.69010918,0.627704719981238
1647216000,2022-03-14 00:00:00,ERG/BTC,0.0000847,0.0000867,0.0000805,0.000082,11834.24585292,0.987934115338276
1647129600,2022-03-13 00:00:00,ERG/BTC,0.000081,0.000089,0.0000793,0.0000844,22781.03819784,1.917092721781197
1647043200,2022-03-12 00:00:00,ERG/BTC,0.0000801,0.0000817,0.0000787,0.0000808,5563.73677135,0.447379524646195
1646956800,2022-03-11 00:00:00,ERG/BTC,0.000081,0.000088,0.0000776,0.00008,23363.01747304,1.896238191131884
1646870400,2022-03-10 00:00:00,ERG/BTC,0.0000772,0.0000828,0.0000769,0.0000808,15094.53952363,1.198256264250946
1646784000,2022-03-09 00:00:00,ERG/BTC,0.000079,0.0000901,0.0000771,0.0000774,26359.8651757,2.138458504806981
1646697600,2022-03-08 00:00:00,ERG/BTC,0.000078,0.00008,0.000075,0.0000784,20913.60459858,1.625715437285467
1646611200,2022-03-07 00:00:00,ERG/BTC,0.0000792,0.0000804,0.0000764,0.000079,7975.16030167,0.625313224428094
1646524800,2022-03-06 00:00:00,ERG/BTC,0.0000802,0.0000814,0.0000772,0.000079,13502.14313144,1.086440647383879
1646438400,2022-03-05 00:00:00,ERG/BTC,0.0000809,0.000082,0.0000782,0.000081,8014.74177006,0.646999277206767
1646352000,2022-03-04 00:00:00,ERG/BTC,0.0000764,0.000082,0.000075,0.000081,22640.36307467,1.735714002996074
1646265600,2022-03-03 00:00:00,ERG/BTC,0.0000796,0.0000845,0.000075,0.0000758,51203.65636387,4.000279788657761
1646179200,2022-03-02 00:00:00,ERG/BTC,0.0000799,0.0000845,0.000075,0.0000801,21367.97096737,1.687028681884756
1646092800,2022-03-01 00:00:00,ERG/BTC,0.0000732,0.0000818,0.0000704,0.00008,21085.02280073,1.617975247688644
1646006400,2022-02-28 00:00:00,ERG/BTC,0.0000703,0.0000776,0.0000695,0.0000737,36496.99138795,2.620481095612422
1645920000,2022-02-27 00:00:00,ERG/BTC,0.0000729,0.0000734,0.0000695,0.0000701,15279.34483728,1.079110825957322
1645833600,2022-02-26 00:00:00,ERG/BTC,0.0000735,0.0000758,0.0000719,0.0000725,12569.83232071,0.928256742448247
1645747200,2022-02-25 00:00:00,ERG/BTC,0.0000711,0.0000746,0.00007,0.0000732,9095.95047036,0.650587028066738
1645660800,2022-02-24 00:00:00,ERG/BTC,0.0000787,0.0000816,0.0000701,0.0000717,23981.50340436,1.778225574657725
1645574400,2022-02-23 00:00:00,ERG/BTC,0.0000745,0.0000818,0.0000741,0.0000792,20882.11690924,1.634661322595858
1645488000,2022-02-22 00:00:00,ERG/BTC,0.0000781,0.0000801,0.0000731,0.0000745,14042.03677566,1.058958897766707
1645401600,2022-02-21 00:00:00,ERG/BTC,0.0000779,0.0000797,0.0000761,0.0000784,16663.31184954,1.289138210937936
1645315200,2022-02-20 00:00:00,ERG/BTC,0.0000788,0.0000817,0.0000766,0.0000779,14091.25592751,1.105308854406119
1645228800,2022-02-19 00:00:00,ERG/BTC,0.0000742,0.000081,0.0000737,0.0000788,17098.83530182,1.326025586968674
1645142400,2022-02-18 00:00:00,ERG/BTC,0.0000793,0.0000829,0.0000729,0.0000731,28970.85416715,2.245484506326444
1645056000,2022-02-17 00:00:00,ERG/BTC,0.0000766,0.0000811,0.0000761,0.0000792,20922.15086976,1.626053334967796
1644969600,2022-02-16 00:00:00,ERG/BTC,0.0000804,0.0000811,0.000076,0.0000768,9607.13811881,0.743592932945827
1644883200,2022-02-15 00:00:00,ERG/BTC,0.0000764,0.0000837,0.0000754,0.00008,12867.09415678,1.024135435612322
1644796800,2022-02-14 00:00:00,ERG/BTC,0.0000777,0.000084,0.0000692,0.0000765,27351.09685014,2.077019435327358
