https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BUX,Volume BTC
1663459200,2022-09-18 00:00:00,BUX/BTC,0.00000855,0.00000856,0.00000855,0.00000856,7283.5665,0.062327729191
1663372800,2022-09-17 00:00:00,BUX/BTC,0.00000848,0.00000861,0.00000847,0.00000855,305354.4886,2.60510432281
1663286400,2022-09-16 00:00:00,BUX/BTC,0.00000842,0.00000853,0.00000839,0.00000848,281479.5855,2.379925963333
1663200000,2022-09-15 00:00:00,BUX/BTC,0.00000874,0.0000088,0.0000083,0.00000842,287554.3739,2.465135408317
1663113600,2022-09-14 00:00:00,BUX/BTC,0.00000841,0.0000088,0.00000837,0.00000874,264438.1983,2.269714181161
1663027200,2022-09-13 00:00:00,BUX/BTC,0.00000829,0.00000857,0.00000806,0.00000841,266916.7376,2.215873636683
1662940800,2022-09-12 00:00:00,BUX/BTC,0.00000849,0.00000861,0.00000828,0.00000829,314991.2009,2.651586284235
1662854400,2022-09-11 00:00:00,BUX/BTC,0.0000085,0.00000854,0.00000829,0.00000848,279809.3851,2.36997187879
1662768000,2022-09-10 00:00:00,BUX/BTC,0.00000871,0.00000876,0.00000847,0.0000085,285625.5756,2.469051842434
1662681600,2022-09-09 00:00:00,BUX/BTC,0.00000882,0.00000889,0.00000848,0.00000871,344110.0301,2.993297948798
1662595200,2022-09-08 00:00:00,BUX/BTC,0.00000871,0.00000905,0.00000856,0.00000882,333493.0918,2.930001579517
1662508800,2022-09-07 00:00:00,BUX/BTC,0.00000826,0.00000887,0.00000826,0.00000871,389762.4842,3.286784038442
1662422400,2022-09-06 00:00:00,BUX/BTC,0.00000832,0.00000852,0.00000819,0.00000827,309420.3792,2.574112266211
1662336000,2022-09-05 00:00:00,BUX/BTC,0.00000845,0.00000856,0.00000831,0.00000832,313578.4616,2.634258862671
1662249600,2022-09-04 00:00:00,BUX/BTC,0.00000804,0.00000857,0.00000791,0.00000845,355104.1781,2.896109263599
1662163200,2022-09-03 00:00:00,BUX/BTC,0.00000793,0.00000806,0.00000792,0.00000804,327567.2748,2.621964224164
1662076800,2022-09-02 00:00:00,BUX/BTC,0.00000805,0.00000817,0.00000791,0.00000793,317127.3861,2.540269882994
1661990400,2022-09-01 00:00:00,BUX/BTC,0.00000808,0.0000082,0.00000799,0.00000805,292888.2281,2.369429318189
1661904000,2022-08-31 00:00:00,BUX/BTC,0.00000802,0.00000814,0.00000772,0.00000809,312043.873,2.483956399981
1661817600,2022-08-30 00:00:00,BUX/BTC,0.00000781,0.00000804,0.0000076,0.00000802,393182.2753,3.08868257432
1661731200,2022-08-29 00:00:00,BUX/BTC,0.00000801,0.00000816,0.00000779,0.00000781,414580.2439,3.30254708149
1661644800,2022-08-28 00:00:00,BUX/BTC,0.00000795,0.00000825,0.00000791,0.00000801,418872.3924,3.383892262499
1661558400,2022-08-27 00:00:00,BUX/BTC,0.00000783,0.00000813,0.0000077,0.00000795,347342.3691,2.736511524628
1661472000,2022-08-26 00:00:00,BUX/BTC,0.00000803,0.00000803,0.00000768,0.00000783,246277.5635,1.936628674734
1661385600,2022-08-25 00:00:00,BUX/BTC,0.00000751,0.00000824,0.00000743,0.00000804,120390.5592,0.948657930024
1661299200,2022-08-24 00:00:00,BUX/BTC,0.00000811,0.0000083,0.00000699,0.00000755,218852.9889,1.649920908483
1661212800,2022-08-23 00:00:00,BUX/BTC,0.00000824,0.00000824,0.00000768,0.00000813,101078.4782,0.808791552628
1661126400,2022-08-22 00:00:00,BUX/BTC,0.00000731,0.00000911,0.0000073,0.00000825,569887.3326,4.687119496383
1661040000,2022-08-21 00:00:00,BUX/BTC,0.00000744,0.00000751,0.00000715,0.00000734,26966.9258,0.197176411968
1660953600,2022-08-20 00:00:00,BUX/BTC,0.00000792,0.00000799,0.00000737,0.00000744,59496.5574,0.460506023013
1660867200,2022-08-19 00:00:00,BUX/BTC,0.00000851,0.00000902,0.00000772,0.00000791,573528.8816,4.795055778087
1660780800,2022-08-18 00:00:00,BUX/BTC,0.00000659,0.0000094,0.00000649,0.00000852,894193.4431,6.9757778941
1660694400,2022-08-17 00:00:00,BUX/BTC,0.00000699,0.00000699,0.00000643,0.00000661,122035.2429,0.809584929135
1660608000,2022-08-16 00:00:00,BUX/BTC,0.00000575,0.00000746,0.00000575,0.00000699,558603.6309,3.626950495853
1660521600,2022-08-15 00:00:00,BUX/BTC,0.00000562,0.00000574,0.0000055,0.00000574,217158.2365,1.220317641022
1660435200,2022-08-14 00:00:00,BUX/BTC,0.00000559,0.00000568,0.00000554,0.00000562,311524.4754,1.749914491351
1660348800,2022-08-13 00:00:00,BUX/BTC,0.00000557,0.00000566,0.00000548,0.00000558,318056.256,1.765890044036
1660262400,2022-08-12 00:00:00,BUX/BTC,0.00000559,0.00000571,0.00000552,0.00000557,321172.5085,1.808413146155
1660176000,2022-08-11 00:00:00,BUX/BTC,0.00000564,0.00000571,0.00000542,0.00000559,354363.9525,1.980996563439
1660089600,2022-08-10 00:00:00,BUX/BTC,0.00000563,0.00000579,0.0000056,0.00000564,343461.5887,1.943222387832
1660003200,2022-08-09 00:00:00,BUX/BTC,0.00000565,0.00000573,0.00000551,0.00000563,310566.899,1.750827429754
1659916800,2022-08-08 00:00:00,BUX/BTC,0.00000566,0.00000582,0.0000056,0.00000565,348712.3949,1.978646843535
1659830400,2022-08-07 00:00:00,BUX/BTC,0.00000579,0.00000581,0.0000055,0.00000566,377989.8447,2.15282925967
1659744000,2022-08-06 00:00:00,BUX/BTC,0.00000571,0.00000592,0.0000057,0.00000579,332100.1271,1.927173925276
1659657600,2022-08-05 00:00:00,BUX/BTC,0.00000618,0.00000623,0.0000057,0.0000057,630462.9727,3.73529515822
1659571200,2022-08-04 00:00:00,BUX/BTC,0.00000625,0.00000635,0.00000618,0.00000618,275456.5528,1.722705853523
1659484800,2022-08-03 00:00:00,BUX/BTC,0.00000603,0.00000631,0.000006,0.00000625,266929.9598,1.625973282975
1659398400,2022-08-02 00:00:00,BUX/BTC,0.00000611,0.00000612,0.00000598,0.00000604,200354.1456,1.212603939611
1659312000,2022-08-01 00:00:00,BUX/BTC,0.00000611,0.00000623,0.00000596,0.00000611,221057.9988,1.346028617347
1659225600,2022-07-31 00:00:00,BUX/BTC,0.00000583,0.00000615,0.00000578,0.00000611,195539.9082,1.147057291471
1659139200,2022-07-30 00:00:00,BUX/BTC,0.00000579,0.00000605,0.00000567,0.00000583,246602.2693,1.438816753604
1659052800,2022-07-29 00:00:00,BUX/BTC,0.00000582,0.00000586,0.00000564,0.00000579,191184.9387,1.100732301381
1658966400,2022-07-28 00:00:00,BUX/BTC,0.00000606,0.00000619,0.00000572,0.00000582,294357.9248,1.75759890502
1658880000,2022-07-27 00:00:00,BUX/BTC,0.00000604,0.00000622,0.00000597,0.00000606,255461.4244,1.551382979331
1658793600,2022-07-26 00:00:00,BUX/BTC,0.00000591,0.00000612,0.00000573,0.00000604,207894.4181,1.22425822917
1658707200,2022-07-25 00:00:00,BUX/BTC,0.00000572,0.00000597,0.00000558,0.00000591,237048.6444,1.36822618319
1658620800,2022-07-24 00:00:00,BUX/BTC,0.00000572,0.00000623,0.00000556,0.00000572,372730.4466,2.167421497076
1658534400,2022-07-23 00:00:00,BUX/BTC,0.00000563,0.0000058,0.00000557,0.00000573,202184.6114,1.146533576143
1658448000,2022-07-22 00:00:00,BUX/BTC,0.00000552,0.0000058,0.00000546,0.00000562,290877.8355,1.630016137639
1658361600,2022-07-21 00:00:00,BUX/BTC,0.00000544,0.00000588,0.00000543,0.00000551,222498.1473,1.245272067611
1658275200,2022-07-20 00:00:00,BUX/BTC,0.00000571,0.00000577,0.00000541,0.00000544,201755.2351,1.128377606459
1658188800,2022-07-19 00:00:00,BUX/BTC,0.00000585,0.00000607,0.00000568,0.00000571,188510.37432658,1.1025767579798982
1658102400,2022-07-18 00:00:00,BUX/BTC,0.00000567,0.00000611,0.00000535,0.00000584,313021.4269,1.785735746672
1658016000,2022-07-17 00:00:00,BUX/BTC,0.00000564,0.00000578,0.00000549,0.00000568,261397.1737,1.481112575889
1657929600,2022-07-16 00:00:00,BUX/BTC,0.00000538,0.00000594,0.00000538,0.00000564,311629.80897486,1.7510268312489254
1657843200,2022-07-15 00:00:00,BUX/BTC,0.00000535,0.0000054,0.00000499,0.00000538,282368.55530384,1.4816973607320736
1657756800,2022-07-14 00:00:00,BUX/BTC,0.00000601,0.00000613,0.00000529,0.00000535,808639.5346713,4.5496424507296975
1657670400,2022-07-13 00:00:00,BUX/BTC,0.00000617,0.00000648,0.00000599,0.00000601,296349.0404,1.828549404033
1657584000,2022-07-12 00:00:00,BUX/BTC,0.00000612,0.0000063,0.00000595,0.00000617,264054.7076,1.60710494016
1657497600,2022-07-11 00:00:00,BUX/BTC,0.00000604,0.00000617,0.00000589,0.00000612,193595.86784527,1.1723922321159781
1657411200,2022-07-10 00:00:00,BUX/BTC,0.0000062,0.00000626,0.000006,0.00000604,203639.91223772,1.2560106860409956
1657324800,2022-07-09 00:00:00,BUX/BTC,0.00000644,0.0000065,0.00000619,0.00000622,196203.5085,1.247189138322
1657238400,2022-07-08 00:00:00,BUX/BTC,0.00000666,0.00000683,0.00000625,0.00000644,361928.21262548,2.3792058949007336
1657152000,2022-07-07 00:00:00,BUX/BTC,0.00000701,0.00000711,0.00000663,0.00000666,321211.68442892,2.1991611845379696
1657065600,2022-07-06 00:00:00,BUX/BTC,0.00000705,0.00000713,0.00000676,0.00000701,239771.2705,1.672672373923
1656979200,2022-07-05 00:00:00,BUX/BTC,0.00000685,0.00000719,0.00000677,0.00000705,251404.7278,1.751464167307
1656892800,2022-07-04 00:00:00,BUX/BTC,0.0000065,0.00000728,0.0000065,0.00000685,370853.27190378,2.5644010891740712
1656806400,2022-07-03 00:00:00,BUX/BTC,0.00000716,0.00000726,0.00000646,0.00000653,336966.6368,2.328150473366
1656720000,2022-07-02 00:00:00,BUX/BTC,0.00000728,0.00000735,0.00000661,0.00000716,634023.39947343,4.4109212691419327
1656633600,2022-07-01 00:00:00,BUX/BTC,0.00000841,0.00000859,0.00000633,0.00000728,1616349.82777968,11.6337144695736568
1656547200,2022-06-30 00:00:00,BUX/BTC,0.00000893,0.00000914,0.00000836,0.00000841,426811.00346388,3.7580445724530304
1656460800,2022-06-29 00:00:00,BUX/BTC,0.00000929,0.0000098,0.00000873,0.00000893,381884.05663612,3.4762483679159696
1656374400,2022-06-28 00:00:00,BUX/BTC,0.00000956,0.0000096,0.00000892,0.00000929,250993.87054994,2.3458837396279294
1656288000,2022-06-27 00:00:00,BUX/BTC,0.00000945,0.00000972,0.00000899,0.00000956,266025.3554,2.500861869344
1656201600,2022-06-26 00:00:00,BUX/BTC,0.00000936,0.00000952,0.00000916,0.00000945,190943.3218,1.777552506705
1656115200,2022-06-25 00:00:00,BUX/BTC,0.00000938,0.00000983,0.00000923,0.00000936,244342.4227,2.313948158076746
1656028800,2022-06-24 00:00:00,BUX/BTC,0.000009,0.00000957,0.00000878,0.00000937,275628.9573,2.5522360206707871
1655942400,2022-06-23 00:00:00,BUX/BTC,0.00000882,0.00000908,0.00000879,0.000009,221113.57305319,1.9720169302789652
1655856000,2022-06-22 00:00:00,BUX/BTC,0.00000914,0.00000922,0.00000837,0.00000882,365776.8391,3.190811142416
1655769600,2022-06-21 00:00:00,BUX/BTC,0.00000932,0.0000096,0.00000884,0.00000914,280426.78587252,2.575601035149514
1655683200,2022-06-20 00:00:00,BUX/BTC,0.00000961,0.00000967,0.00000908,0.00000932,233803.15683955,2.192056511263098
1655596800,2022-06-19 00:00:00,BUX/BTC,0.00000986,0.00000992,0.00000946,0.0000096,195273.8396,1.895194281913
1655510400,2022-06-18 00:00:00,BUX/BTC,0.00000929,0.00001014,0.00000917,0.00000986,280516.6487,2.714806664871
1655424000,2022-06-17 00:00:00,BUX/BTC,0.00000972,0.00000974,0.00000889,0.0000093,218010.6803,2.01544019963
1655337600,2022-06-16 00:00:00,BUX/BTC,0.00001007,0.0000101,0.00000932,0.00000971,311840.2578,3.04654332955
1655251200,2022-06-15 00:00:00,BUX/BTC,0.00000976,0.0000104,0.00000974,0.00001009,155911.0422997,1.5839014670177612
1655164800,2022-06-14 00:00:00,BUX/BTC,0.00000992,0.00001041,0.00000969,0.00000976,214209.23266851,2.1562744029779027
1655078400,2022-06-13 00:00:00,BUX/BTC,0.00000905,0.00000998,0.00000896,0.00000991,308865.38,2.882575313449
1654992000,2022-06-12 00:00:00,BUX/BTC,0.0000091,0.00000945,0.0000087,0.00000903,364848.3904,3.313804882407
1654905600,2022-06-11 00:00:00,BUX/BTC,0.00000899,0.00000917,0.00000889,0.0000091,337564.9529,3.042204831607
1654819200,2022-06-10 00:00:00,BUX/BTC,0.00000918,0.00000924,0.00000898,0.00000899,358362.8062,3.275007763607
1654732800,2022-06-09 00:00:00,BUX/BTC,0.0000091,0.0000095,0.00000904,0.00000918,390814.48896317,3.6062982773629023
1654646400,2022-06-08 00:00:00,BUX/BTC,0.00000903,0.0000096,0.00000891,0.0000091,337065.932,3.089411354722
1654560000,2022-06-07 00:00:00,BUX/BTC,0.00000868,0.00000921,0.00000868,0.00000903,357106.9462,3.179367681438
1654473600,2022-06-06 00:00:00,BUX/BTC,0.00000876,0.000009,0.00000856,0.00000868,401277.01469628,3.5119492609869664
1654387200,2022-06-05 00:00:00,BUX/BTC,0.00000941,0.00000952,0.00000871,0.00000876,807705.80731715,7.351911369797949
1654300800,2022-06-04 00:00:00,BUX/BTC,0.00000977,0.00000977,0.0000094,0.00000941,480462.8794,4.620096887961
1654214400,2022-06-03 00:00:00,BUX/BTC,0.00000972,0.00000985,0.00000951,0.00000977,379085.58502702,3.6975965967025694
1654128000,2022-06-02 00:00:00,BUX/BTC,0.0000098,0.00000985,0.00000967,0.00000972,292804.51351046,2.858223409226985
1654041600,2022-06-01 00:00:00,BUX/BTC,0.00000944,0.00001015,0.0000094,0.0000098,122720.3335,1.211337049346
1653955200,2022-05-31 00:00:00,BUX/BTC,0.00001014,0.00001014,0.00000945,0.00000945,61219.9896,0.594492725795
1653868800,2022-05-30 00:00:00,BUX/BTC,0.00001076,0.00001076,0.0000098,0.00001015,77707.88177325,0.789301410587441
1653782400,2022-05-29 00:00:00,BUX/BTC,0.00001063,0.00001089,0.00001055,0.00001071,22734.06786811,0.243786327953354
1653696000,2022-05-28 00:00:00,BUX/BTC,0.00001072,0.00001073,0.00001032,0.00001068,32237.6169,0.339821063424
1653609600,2022-05-27 00:00:00,BUX/BTC,0.00001121,0.00001135,0.00001059,0.00001071,65435.2714,0.717037745723
1653523200,2022-05-26 00:00:00,BUX/BTC,0.00001123,0.0000114,0.0000112,0.00001122,116396.8888,1.304658019419
1653436800,2022-05-25 00:00:00,BUX/BTC,0.00001122,0.00001142,0.0000112,0.00001122,29497.6237354,0.333252533159082
1653350400,2022-05-24 00:00:00,BUX/BTC,0.00001126,0.00001133,0.0000112,0.00001124,57093.0541646,0.640496892156918
1653264000,2022-05-23 00:00:00,BUX/BTC,0.00001118,0.00001133,0.0000111,0.00001128,102360.8067,1.145160688258
1653177600,2022-05-22 00:00:00,BUX/BTC,0.00001122,0.00001123,0.0000111,0.00001118,59359.8701,0.660710753664
1653091200,2022-05-21 00:00:00,BUX/BTC,0.00001115,0.00001133,0.0000111,0.00001117,20657.5255,0.23045318108
1653004800,2022-05-20 00:00:00,BUX/BTC,0.00001113,0.00001133,0.00001106,0.0000112,80670.1426,0.905394907611
1652918400,2022-05-19 00:00:00,BUX/BTC,0.00001106,0.00001123,0.000011,0.00001114,36618.4649,0.404185181008
1652832000,2022-05-18 00:00:00,BUX/BTC,0.00001097,0.00001115,0.00001095,0.00001106,99414.8304,1.093939020129
1652745600,2022-05-17 00:00:00,BUX/BTC,0.00001086,0.00001111,0.00001082,0.00001097,58026.1421,0.637619187573
1652659200,2022-05-16 00:00:00,BUX/BTC,0.00001072,0.00001099,0.00001066,0.00001088,43308.4552,0.468525037701
1652572800,2022-05-15 00:00:00,BUX/BTC,0.00000946,0.000011,0.00000943,0.0000107,325114.9433872,3.43981862512203
1652486400,2022-05-14 00:00:00,BUX/BTC,0.00000953,0.0000096,0.0000093,0.00000944,54947.9542,0.517301005341
1652400000,2022-05-13 00:00:00,BUX/BTC,0.00000891,0.00000966,0.00000885,0.00000953,358289.06811074,3.3035231866041112
1652313600,2022-05-12 00:00:00,BUX/BTC,0.00001032,0.00001044,0.00000847,0.00000893,737163.5646214,7.000955042357658
1652227200,2022-05-11 00:00:00,BUX/BTC,0.0000103,0.00001074,0.00001025,0.00001035,397800.58122649,4.1136888966918801
1652140800,2022-05-10 00:00:00,BUX/BTC,0.00000999,0.00001072,0.00000989,0.0000103,163762.6534,1.6698060013876305
1652054400,2022-05-09 00:00:00,BUX/BTC,0.00000976,0.00001011,0.00000969,0.00000998,338546.40746305,3.3288633076526525
1651968000,2022-05-08 00:00:00,BUX/BTC,0.00000957,0.00000985,0.0000095,0.00000978,117972.921,1.140064271835
1651881600,2022-05-07 00:00:00,BUX/BTC,0.00000947,0.00000965,0.00000947,0.00000954,140375.4773,1.334645417008
1651795200,2022-05-06 00:00:00,BUX/BTC,0.00000933,0.00000965,0.00000916,0.0000095,125261.7788,1.1779029220509046
1651708800,2022-05-05 00:00:00,BUX/BTC,0.00000901,0.00000951,0.000009,0.0000093,90841.36794575,0.8351978440286788
1651622400,2022-05-04 00:00:00,BUX/BTC,0.00000885,0.00000916,0.00000878,0.00000903,57806.5869,0.52020969278
1651536000,2022-05-03 00:00:00,BUX/BTC,0.00000901,0.0000096,0.00000873,0.00000882,103689.7962,0.941884946903
1651449600,2022-05-02 00:00:00,BUX/BTC,0.00000895,0.0000094,0.00000873,0.000009,140069.77589544,1.2691395403446832
1651363200,2022-05-01 00:00:00,BUX/BTC,0.00000856,0.0000091,0.00000841,0.00000896,93784.05003666,0.8180758895077412
1651276800,2022-04-30 00:00:00,BUX/BTC,0.00000831,0.00000855,0.00000827,0.00000855,27810.3079,0.233419449824
1651190400,2022-04-29 00:00:00,BUX/BTC,0.00000864,0.00000869,0.00000824,0.00000831,89462.1995,0.752969138013
1651104000,2022-04-28 00:00:00,BUX/BTC,0.00000828,0.00000863,0.00000812,0.00000863,42078.6978,0.352966143972
