https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB3L,Volume USDT
1661731200,2022-08-29 00:00:00,BNB3L/USDT,0.2412,0.2677,0.2321,0.2662,162959.30860902,41422.950496345259
1661644800,2022-08-28 00:00:00,BNB3L/USDT,0.2426,0.2603,0.2382,0.2391,115836.62881281,28816.250624772525
1661558400,2022-08-27 00:00:00,BNB3L/USDT,0.2483,0.2624,0.2344,0.2454,197209.42684292,48972.532536781421
1661472000,2022-08-26 00:00:00,BNB3L/USDT,0.3166,0.3186,0.2423,0.2476,203885.66226838,59077.812073250153
1661385600,2022-08-25 00:00:00,BNB3L/USDT,0.3014,0.3352,0.3013,0.3167,238908.5227135,76636.266583141398
1661299200,2022-08-24 00:00:00,BNB3L/USDT,0.3106,0.3143,0.2955,0.3019,170356.34435598,51978.499094370058
1661212800,2022-08-23 00:00:00,BNB3L/USDT,0.311,0.3186,0.2937,0.3102,345241.95212888,105659.034955861728
1661126400,2022-08-22 00:00:00,BNB3L/USDT,0.3188,0.3262,0.2772,0.3119,218848.49878375,66296.257970980604
1661040000,2022-08-21 00:00:00,BNB3L/USDT,0.2652,0.3254,0.265,0.3163,409750.31142391,123109.092837334316
1660953600,2022-08-20 00:00:00,BNB3L/USDT,0.254,0.2818,0.2488,0.2666,151151.96973594,40060.182651096438
1660867200,2022-08-19 00:00:00,BNB3L/USDT,0.315,0.3252,0.2512,0.257,314811.75521856,86587.461640757253
1660780800,2022-08-18 00:00:00,BNB3L/USDT,0.3427,0.356,0.3105,0.3172,157292.92716018,53641.763029392085
1660694400,2022-08-17 00:00:00,BNB3L/USDT,0.3813,0.4068,0.3366,0.342,168915.75423143,60798.608454057602
1660608000,2022-08-16 00:00:00,BNB3L/USDT,0.3926,0.4009,0.3662,0.3805,93433.97609966,35645.165557761023
1660521600,2022-08-15 00:00:00,BNB3L/USDT,0.3849,0.4192,0.3703,0.3912,118189.37582824,46329.068321151973
1660435200,2022-08-14 00:00:00,BNB3L/USDT,0.4095,0.4349,0.3751,0.3836,120038.97931962,48334.881696612043
1660348800,2022-08-13 00:00:00,BNB3L/USDT,0.4253,0.444,0.405,0.4108,90296.99629291,38371.303124066299
1660262400,2022-08-12 00:00:00,BNB3L/USDT,0.4109,0.4253,0.3836,0.4236,124275.79194644,50599.154319621155
1660176000,2022-08-11 00:00:00,BNB3L/USDT,0.4305,0.4525,0.4037,0.41,152294.8087027,66036.551186887665
1660089600,2022-08-10 00:00:00,BNB3L/USDT,0.4162,0.4594,0.3722,0.4295,311407.56512859,129976.830504132952
1660003200,2022-08-09 00:00:00,BNB3L/USDT,0.4125,0.4276,0.3665,0.4134,197195.49412032,78796.92219228666
1659916800,2022-08-08 00:00:00,BNB3L/USDT,0.4057,0.4495,0.4022,0.4156,236196.74866013,99853.558559299956
1659830400,2022-08-07 00:00:00,BNB3L/USDT,0.38,0.4199,0.3554,0.4083,266588.35551505,101288.919209438699
1659744000,2022-08-06 00:00:00,BNB3L/USDT,0.38,0.4077,0.37,0.3817,175514.34796633,67945.664369342225
1659657600,2022-08-05 00:00:00,BNB3L/USDT,0.3682,0.4064,0.3564,0.3832,253604.66544811,97946.578523974214
1659571200,2022-08-04 00:00:00,BNB3L/USDT,0.3229,0.3748,0.3229,0.3682,303926.65529832,105617.944752704867
1659484800,2022-08-03 00:00:00,BNB3L/USDT,0.2834,0.3495,0.2652,0.3252,372196.70394792,116722.477622499172
1659398400,2022-08-02 00:00:00,BNB3L/USDT,0.2815,0.3037,0.2545,0.2822,262685.26937862,72547.244394888382
1659312000,2022-08-01 00:00:00,BNB3L/USDT,0.2823,0.3015,0.2659,0.2814,194714.64604365,54973.444993678399
1659225600,2022-07-31 00:00:00,BNB3L/USDT,0.2952,0.3241,0.277,0.2832,167575.01728463,50130.234465789294
1659139200,2022-07-30 00:00:00,BNB3L/USDT,0.3176,0.3375,0.2852,0.2952,235818.76051697,73297.755850557772
1659052800,2022-07-29 00:00:00,BNB3L/USDT,0.2714,0.3461,0.2622,0.3161,479421.73891546,145621.541903395063
1658966400,2022-07-28 00:00:00,BNB3L/USDT,0.2558,0.2848,0.2336,0.271,277506.69847217,71967.334686761771
1658880000,2022-07-27 00:00:00,BNB3L/USDT,0.2015,0.2573,0.1933,0.2567,265159.15634371,60195.767537776719
1658793600,2022-07-26 00:00:00,BNB3L/USDT,0.1904,0.2008,0.1782,0.2005,106845.38039555,20204.417872990073
1658707200,2022-07-25 00:00:00,BNB3L/USDT,0.2339,0.2364,0.1895,0.1921,143973.94539577,30699.503968937251
1658620800,2022-07-24 00:00:00,BNB3L/USDT,0.2317,0.2478,0.2223,0.234,76818.12269467,18146.58581252241
1658534400,2022-07-23 00:00:00,BNB3L/USDT,0.2368,0.2651,0.2121,0.2306,171555.59722659,39174.046523798666
1658448000,2022-07-22 00:00:00,BNB3L/USDT,0.2472,0.2656,0.2352,0.2393,182170.00711732,46365.272466676808
1658361600,2022-07-21 00:00:00,BNB3L/USDT,0.2277,0.2478,0.2076,0.2475,100476.38725156,23945.871040086356
1658275200,2022-07-20 00:00:00,BNB3L/USDT,0.2566,0.2702,0.2234,0.2285,243656.94506601,61644.717954957007
1658188800,2022-07-19 00:00:00,BNB3L/USDT,0.2445,0.2773,0.2224,0.26,185866.71314838,46109.688661050359
1658102400,2022-07-18 00:00:00,BNB3L/USDT,0.2067,0.2493,0.2067,0.2445,201524.89291638,46746.261568622106
1658016000,2022-07-17 00:00:00,BNB3L/USDT,0.2106,0.2248,0.2024,0.2056,158557.56599382,33721.955018593026
1657929600,2022-07-16 00:00:00,BNB3L/USDT,0.1831,0.2147,0.1736,0.2106,125974.70593921,24646.136930762682
1657843200,2022-07-15 00:00:00,BNB3L/USDT,0.184,0.194,0.1754,0.1843,199882.05675708,36459.525012277288
1657756800,2022-07-14 00:00:00,BNB3L/USDT,0.1679,0.188,0.1599,0.1834,133176.89341788,23614.339625451673
1657670400,2022-07-13 00:00:00,BNB3L/USDT,0.1476,0.1678,0.1371,0.1663,230548.23862552,34921.293030035817
1657584000,2022-07-12 00:00:00,BNB3L/USDT,0.1566,0.1634,0.1464,0.1464,215619.61857643,33400.719305650053
1657497600,2022-07-11 00:00:00,BNB3L/USDT,0.1768,0.1773,0.1563,0.1569,57558.54136962,9743.272137436127
1657411200,2022-07-10 00:00:00,BNB3L/USDT,0.198,0.1989,0.1708,0.1773,135779.36603705,24945.062212429286
1657324800,2022-07-09 00:00:00,BNB3L/USDT,0.1917,0.2033,0.1902,0.198,236371.13541582,46841.422478411838
1657238400,2022-07-08 00:00:00,BNB3L/USDT,0.195,0.209,0.1826,0.1905,145621.84238092,28534.196773608712
1657152000,2022-07-07 00:00:00,BNB3L/USDT,0.1866,0.1999,0.1799,0.1964,144513.49903064,27893.572716150591
1657065600,2022-07-06 00:00:00,BNB3L/USDT,0.1716,0.1905,0.167,0.1895,268289.18986724,48458.544979935417
1656979200,2022-07-05 00:00:00,BNB3L/USDT,0.1718,0.1826,0.1529,0.1718,279245.97132769,46726.040233157078
1656892800,2022-07-04 00:00:00,BNB3L/USDT,0.1454,0.1726,0.1384,0.1706,177552.93202143,28141.782641832336
1656806400,2022-07-03 00:00:00,BNB3L/USDT,0.1458,0.1488,0.1368,0.1457,105835.7659745,15090.045552399224
1656720000,2022-07-02 00:00:00,BNB3L/USDT,0.1417,0.1498,0.136,0.1443,119441.0228642,16891.624569828078
1656633600,2022-07-01 00:00:00,BNB3L/USDT,0.1458,0.1608,0.136,0.1401,227812.38535137,34109.367381216518
1656547200,2022-06-30 00:00:00,BNB3L/USDT,0.1476,0.1483,0.1192,0.1474,193716.32420267,26019.119284947125
1656460800,2022-06-29 00:00:00,BNB3L/USDT,0.1621,0.1687,0.1381,0.1464,349332.30298676,52009.553219510162
1656374400,2022-06-28 00:00:00,BNB3L/USDT,0.1797,0.1995,0.1601,0.1637,200940.57493229,37224.704372922983
1656288000,2022-06-27 00:00:00,BNB3L/USDT,0.1772,0.1983,0.1709,0.1785,141842.04338405,26286.92089183803
1656201600,2022-06-26 00:00:00,BNB3L/USDT,0.1943,0.2057,0.1764,0.1764,134953.5001278,26194.599109790048
1656115200,2022-06-25 00:00:00,BNB3L/USDT,0.1929,0.202,0.1689,0.1918,286148.4288172,53755.683937903634
1656028800,2022-06-24 00:00:00,BNB3L/USDT,0.1698,0.2009,0.1689,0.1947,346866.74237327,63937.794568535498
1655942400,2022-06-23 00:00:00,BNB3L/USDT,0.141,0.1733,0.1403,0.1709,549812.7214673,88832.621136258042
1655856000,2022-06-22 00:00:00,BNB3L/USDT,0.152,0.1529,0.1344,0.1413,227586.34448052,32582.520181535585
1655769600,2022-06-21 00:00:00,BNB3L/USDT,0.1445,0.1704,0.1385,0.1511,476104.38046138,74457.797873454102
1655683200,2022-06-20 00:00:00,BNB3L/USDT,0.1422,0.15,0.1222,0.1449,393752.9938581,54170.54931475375
1655596800,2022-06-19 00:00:00,BNB3L/USDT,0.1118,0.1438,0.098,0.1422,263845.9660366,32860.621672620101
1655510400,2022-06-18 00:00:00,BNB3L/USDT,0.1574,0.166,0.0893,0.1107,642258.60216752,72867.810096053741
1655424000,2022-06-17 00:00:00,BNB3L/USDT,0.1473,0.1753,0.1431,0.1602,225489.79195102,36219.754690550599
1655337600,2022-06-16 00:00:00,BNB3L/USDT,0.2123,0.2211,0.1415,0.1479,264212.48992199,46800.325297556615
1655251200,2022-06-15 00:00:00,BNB3L/USDT,0.1832,0.2145,0.1232,0.2098,613664.51554999,101895.686802724953
1655164800,2022-06-14 00:00:00,BNB3L/USDT,0.1832,0.2065,0.1413,0.1846,338141.86543655,60797.503074699689
1655078400,2022-06-13 00:00:00,BNB3L/USDT,0.3033,0.3181,0.1682,0.1832,665919.61113745,149867.620575957451
1654992000,2022-06-12 00:00:00,BNB3L/USDT,0.3677,0.3756,0.2887,0.3033,137215.51494482,45059.524757817619
1654905600,2022-06-11 00:00:00,BNB3L/USDT,0.434,0.4559,0.3423,0.3649,91406.88932917,34949.341813632267
1654819200,2022-06-10 00:00:00,BNB3L/USDT,0.4543,0.4925,0.4207,0.4345,114877.88892436,51438.153854036983
1654732800,2022-06-09 00:00:00,BNB3L/USDT,0.4455,0.4684,0.4337,0.4548,44933.99296046,20335.985051339793
1654646400,2022-06-08 00:00:00,BNB3L/USDT,0.4498,0.486,0.4247,0.4457,74006.65602484,33460.561517696681
1654560000,2022-06-07 00:00:00,BNB3L/USDT,0.4772,0.4828,0.3732,0.4559,220700.45306654,94085.141052798481
1654473600,2022-06-06 00:00:00,BNB3L/USDT,0.4944,0.5558,0.441,0.4757,131321.73616381,66755.514010119836
1654387200,2022-06-05 00:00:00,BNB3L/USDT,0.5052,0.5183,0.4749,0.4982,57160.66519881,28253.452532314723
1654300800,2022-06-04 00:00:00,BNB3L/USDT,0.493,0.5175,0.4759,0.5092,67134.70460763,33348.545987703648
1654214400,2022-06-03 00:00:00,BNB3L/USDT,0.5371,0.5525,0.4677,0.489,62486.92444402,31424.23256155859
1654128000,2022-06-02 00:00:00,BNB3L/USDT,0.5012,0.5511,0.4909,0.5373,39219.69089612,20418.785395041923
1654041600,2022-06-01 00:00:00,BNB3L/USDT,0.621,0.6418,0.4914,0.5057,82063.1316473,45945.437708880427
1653955200,2022-05-31 00:00:00,BNB3L/USDT,0.6309,0.6509,0.5795,0.621,61925.7254065,38228.238918592017
1653868800,2022-05-30 00:00:00,BNB3L/USDT,0.5417,0.6589,0.5304,0.6269,101292.03961975,60940.343549933146
1653782400,2022-05-29 00:00:00,BNB3L/USDT,0.5483,0.5687,0.5012,0.5456,53005.51560047,28263.897418232956
1653696000,2022-05-28 00:00:00,BNB3L/USDT,0.5156,0.5626,0.4976,0.5484,39440.56818373,20956.006510521724
1653609600,2022-05-27 00:00:00,BNB3L/USDT,0.5318,0.567,0.46,0.5126,112652.54006771,56693.987254611677
1653523200,2022-05-26 00:00:00,BNB3L/USDT,0.6576,0.6991,0.4881,0.5314,131571.52114687,75404.471218270993
1653436800,2022-05-25 00:00:00,BNB3L/USDT,0.6713,0.7307,0.6416,0.6518,71266.27101927,48331.88847799414
1653350400,2022-05-24 00:00:00,BNB3L/USDT,0.5966,0.6863,0.5761,0.6713,103095.06866121,64528.456406505034
1653264000,2022-05-23 00:00:00,BNB3L/USDT,0.6175,0.7264,0.5871,0.5988,118133.00779669,77470.135268430796
1653177600,2022-05-22 00:00:00,BNB3L/USDT,0.5718,0.6408,0.5665,0.6164,62099.34089238,37755.042549169786
1653091200,2022-05-21 00:00:00,BNB3L/USDT,0.5189,0.5958,0.5081,0.5718,70453.05178082,40052.930497510964
1653004800,2022-05-20 00:00:00,BNB3L/USDT,0.5364,0.5951,0.4768,0.5189,62105.84495438,33419.783679482962
1652918400,2022-05-19 00:00:00,BNB3L/USDT,0.4552,0.569,0.4457,0.5375,75361.47802959,39506.237156186817
1652832000,2022-05-18 00:00:00,BNB3L/USDT,0.5556,0.5638,0.4457,0.4457,135254.3257185,65620.240314953735
1652745600,2022-05-17 00:00:00,BNB3L/USDT,0.4972,0.5735,0.4952,0.5517,82183.61222808,44164.049676900227
1652659200,2022-05-16 00:00:00,BNB3L/USDT,0.58,0.58,0.4613,0.5016,56261.57042058,28473.629504017724
1652572800,2022-05-15 00:00:00,BNB3L/USDT,0.4972,0.5881,0.447,0.5787,67550.1934108,34946.848921511893
1652486400,2022-05-14 00:00:00,BNB3L/USDT,0.4639,0.5055,0.3851,0.4988,285834.16296318,126275.596194700215
1652400000,2022-05-13 00:00:00,BNB3L/USDT,0.3768,0.5868,0.3559,0.4725,167497.30366733,85430.021284132079
1652313600,2022-05-12 00:00:00,BNB3L/USDT,0.4277,0.4923,0.2,0.3562,2428460.63896097,857232.165568490545
1652227200,2022-05-11 00:00:00,BNB3L/USDT,0.7587,0.7932,0.3996,0.4277,780511.03207496,373068.736523428143
1652140800,2022-05-10 00:00:00,BNB3L/USDT,0.6484,0.8604,0.5826,0.7668,176909.64776114,134244.788426476288
1652054400,2022-05-09 00:00:00,BNB3L/USDT,1.1749,1.1997,0.6137,0.6225,89903.63566748,72129.956892425628
1651968000,2022-05-08 00:00:00,BNB3L/USDT,1.2872,1.2872,1.1244,1.1737,34818.50423667,41651.360636258071
1651881600,2022-05-07 00:00:00,BNB3L/USDT,1.4441,1.4496,1.2275,1.2728,16040.00284777,21458.391130181297
1651795200,2022-05-06 00:00:00,BNB3L/USDT,1.4297,1.4788,1.3399,1.4364,22557.68311236,32255.837680204789
1651708800,2022-05-05 00:00:00,BNB3L/USDT,1.7281,1.8815,1.3392,1.4453,60640.25090509,98252.498726521629
1651622400,2022-05-04 00:00:00,BNB3L/USDT,1.5002,1.7639,1.5002,1.7297,24352.99359873,40217.209229954552
1651536000,2022-05-03 00:00:00,BNB3L/USDT,1.5891,1.6072,1.4651,1.5012,10767.23863242,16455.957728881367
1651449600,2022-05-02 00:00:00,BNB3L/USDT,1.5843,1.6117,1.4958,1.5944,19718.25803335,30629.212631044462
1651363200,2022-05-01 00:00:00,BNB3L/USDT,1.4411,1.5983,1.4324,1.5835,9984.7543509,15226.883744307262
1651276800,2022-04-30 00:00:00,BNB3L/USDT,1.6461,1.7254,1.4168,1.4324,10448.6648636,16614.695390177682
1651190400,2022-04-29 00:00:00,BNB3L/USDT,1.8058,1.8766,1.6119,1.6381,26696.93240222,46968.158309525673
1651104000,2022-04-28 00:00:00,BNB3L/USDT,1.6229,1.8708,1.5963,1.8129,26368.47454152,46627.898733604287
1651017600,2022-04-27 00:00:00,BNB3L/USDT,1.5601,1.6894,1.5447,1.6172,10964.42986573,17818.223781444454
1650931200,2022-04-26 00:00:00,BNB3L/USDT,1.8235,1.8708,1.5113,1.554,13624.11060785,23375.756580205102
1650844800,2022-04-25 00:00:00,BNB3L/USDT,1.7391,1.8301,1.5314,1.822,22668.12207157,37210.887665321404
1650758400,2022-04-24 00:00:00,BNB3L/USDT,1.7826,1.8366,1.7151,1.7391,11666.98464867,20514.638660723394
1650672000,2022-04-23 00:00:00,BNB3L/USDT,1.8622,1.8683,1.7325,1.7698,9363.04895384,16886.05973131833
1650585600,2022-04-22 00:00:00,BNB3L/USDT,1.8378,1.9519,1.8174,1.8773,15328.42429757,28795.981510200204
1650499200,2022-04-21 00:00:00,BNB3L/USDT,2.0347,2.1547,1.789,1.8383,16980.05503487,32725.558012990661
1650412800,2022-04-20 00:00:00,BNB3L/USDT,2.09,2.22,1.9771,2.0246,17974.20649876,37801.430923800111
1650326400,2022-04-19 00:00:00,BNB3L/USDT,2.0224,2.134,1.9912,2.0984,41044.80456805,84931.719042724668
1650240000,2022-04-18 00:00:00,BNB3L/USDT,1.8714,2.0914,1.7363,2.0084,26885.83546943,51167.41236225725
1650153600,2022-04-17 00:00:00,BNB3L/USDT,2.0574,2.0574,1.8686,1.8854,11242.70913768,22264.917964350603
1650067200,2022-04-16 00:00:00,BNB3L/USDT,2.0367,2.0668,1.9502,2.0546,16517.51099688,33225.392153167516
1649980800,2022-04-15 00:00:00,BNB3L/USDT,2.0188,2.0741,1.9708,2.036,24676.06443274,49944.972661387615
1649894400,2022-04-14 00:00:00,BNB3L/USDT,2.1249,2.1994,1.9502,2.025,28518.44639158,58347.88215061945
1649808000,2022-04-13 00:00:00,BNB3L/USDT,1.988,2.1384,1.9383,2.1225,51209.82164536,105007.171303247878
1649721600,2022-04-12 00:00:00,BNB3L/USDT,1.7484,2.025,1.7202,1.9784,39851.17673435,76892.059851317389
1649635200,2022-04-11 00:00:00,BNB3L/USDT,2.0819,2.1186,1.7176,1.7296,70755.73451847,136417.274473988997
1649548800,2022-04-10 00:00:00,BNB3L/USDT,2.2268,2.2761,2.0804,2.0804,16987.39196222,37430.948087239167
1649462400,2022-04-09 00:00:00,BNB3L/USDT,2.145,2.286,2.1342,2.2287,23338.30940228,51227.442004558189
1649376000,2022-04-08 00:00:00,BNB3L/USDT,2.4082,2.4823,2.1144,2.1556,45812.27538595,104682.300663769391
1649289600,2022-04-07 00:00:00,BNB3L/USDT,2.17,2.4497,2.0977,2.3977,64933.32727706,151566.410728192896
1649203200,2022-04-06 00:00:00,BNB3L/USDT,2.6168,2.6328,2.1267,2.17,70576.10696239,168281.96593773676
1649116800,2022-04-05 00:00:00,BNB3L/USDT,2.6536,2.88,2.5966,2.6219,45045.09051135,124199.731205980244
1649030400,2022-04-04 00:00:00,BNB3L/USDT,2.7104,2.7104,2.4384,2.6404,32611.35962521,84401.446385677418
1648944000,2022-04-03 00:00:00,BNB3L/USDT,2.4983,2.7983,2.4095,2.7104,28165.32821819,74299.502597185122
1648857600,2022-04-02 00:00:00,BNB3L/USDT,2.6799,2.8142,2.4696,2.4905,35011.5281503,93055.324121611974
1648771200,2022-04-01 00:00:00,BNB3L/USDT,2.3825,2.6751,2.1299,2.6711,46104.35465272,111960.100335800871
1648684800,2022-03-31 00:00:00,BNB3L/USDT,2.6037,2.8032,2.2762,2.3801,92220.22169496,232859.213195843357
1648598400,2022-03-30 00:00:00,BNB3L/USDT,2.471,2.7695,2.3421,2.6064,65499.96680369,169057.485539664353
1648512000,2022-03-29 00:00:00,BNB3L/USDT,2.4181,2.6114,2.4097,2.4831,34750.5293432,86834.439720017278
1648425600,2022-03-28 00:00:00,BNB3L/USDT,2.439,2.6156,2.3689,2.4106,72753.53332232,181562.519989159661
1648339200,2022-03-27 00:00:00,BNB3L/USDT,2.1875,2.462,2.1298,2.441,51121.10270443,115862.701685608122
1648252800,2022-03-26 00:00:00,BNB3L/USDT,2.1042,2.1946,2.0756,2.1804,24331.63045787,52135.566752509392
1648166400,2022-03-25 00:00:00,BNB3L/USDT,2.1719,2.3496,2.0478,2.1051,61739.81311134,134709.04372237585
1648080000,2022-03-24 00:00:00,BNB3L/USDT,2.0978,2.2738,2.0647,2.1762,75476.26249703,162564.856833836126
1647993600,2022-03-23 00:00:00,BNB3L/USDT,2.0365,2.145,1.9416,2.0948,75119.12241061,152636.532123034954
1647907200,2022-03-22 00:00:00,BNB3L/USDT,1.9153,2.122,1.9092,2.0487,68119.0130214,139698.900086090014
1647820800,2022-03-21 00:00:00,BNB3L/USDT,1.8529,1.9603,1.78,1.9162,49085.35098818,92981.377485773408
1647734400,2022-03-20 00:00:00,BNB3L/USDT,1.9815,1.9951,1.785,1.8491,42028.39430682,79255.61474259308
1647648000,2022-03-19 00:00:00,BNB3L/USDT,1.9498,2.0909,1.9126,1.98,65004.50009652,130470.639097569748
1647561600,2022-03-18 00:00:00,BNB3L/USDT,1.8926,1.9886,1.7625,1.9416,68312.51205204,126373.504844668217
1647475200,2022-03-17 00:00:00,BNB3L/USDT,1.7901,1.9031,1.7349,1.8878,90343.49865072,163287.240555174358
1647388800,2022-03-16 00:00:00,BNB3L/USDT,1.6024,1.8035,1.5643,1.7885,117117.11101665,196730.791001992602
1647302400,2022-03-15 00:00:00,BNB3L/USDT,1.6335,1.6413,1.4927,1.6143,40049.63574041,63812.504875382746
1647216000,2022-03-14 00:00:00,BNB3L/USDT,1.4747,1.6368,1.4596,1.6302,27627.33239856,43679.304696922859
1647129600,2022-03-13 00:00:00,BNB3L/USDT,1.6427,1.6922,1.4734,1.4821,33409.33122302,53848.957551097644
1647043200,2022-03-12 00:00:00,BNB3L/USDT,1.6427,1.7703,1.6232,1.6462,39181.86303701,66130.942342102005
1646956800,2022-03-11 00:00:00,BNB3L/USDT,1.6368,1.7287,1.5292,1.6427,79546.71437246,129877.798189723841
1646870400,2022-03-10 00:00:00,BNB3L/USDT,1.9459,1.9595,1.51,1.6291,91080.87431159,152701.283767728612
1646784000,2022-03-09 00:00:00,BNB3L/USDT,1.7788,2.0987,1.7748,1.9559,62358.04189423,121924.636394881532
1646697600,2022-03-08 00:00:00,BNB3L/USDT,1.7546,1.86,1.7027,1.7753,78371.57676121,140043.220624852629
1646611200,2022-03-07 00:00:00,BNB3L/USDT,1.6658,1.8406,1.5151,1.7546,87688.39735555,149965.820925217682
1646524800,2022-03-06 00:00:00,BNB3L/USDT,1.796,1.8319,1.635,1.6682,28424.6289104,49495.91619050046
1646438400,2022-03-05 00:00:00,BNB3L/USDT,1.6675,1.8228,1.5675,1.7951,27154.52449453,46842.401434116095
1646352000,2022-03-04 00:00:00,BNB3L/USDT,2.1049,2.1049,1.616,1.6532,49270.1939095,94923.510056089436
1646265600,2022-03-03 00:00:00,BNB3L/USDT,2.2005,2.25,2.0051,2.1121,37496.75428701,79720.900853072809
1646179200,2022-03-02 00:00:00,BNB3L/USDT,2.1662,2.2951,2.1034,2.1927,60148.8008586,131884.042111660618
1646092800,2022-03-01 00:00:00,BNB3L/USDT,1.9953,2.4122,1.9224,2.1775,147208.44680567,320003.279981747806
1646006400,2022-02-28 00:00:00,BNB3L/USDT,1.5548,2.0147,1.48,1.9953,57336.80762643,102563.753968771091
1645920000,2022-02-27 00:00:00,BNB3L/USDT,1.7184,1.8211,1.5092,1.5367,54395.22633832,88598.644211786006
1645833600,2022-02-26 00:00:00,BNB3L/USDT,1.7386,1.8808,1.6819,1.7144,54362.35082187,96382.221636350727
1645747200,2022-02-25 00:00:00,BNB3L/USDT,1.5486,1.7939,1.506,1.7404,76046.97226331,126155.156716179979
1645660800,2022-02-24 00:00:00,BNB3L/USDT,1.6138,1.6656,1.0782,1.5541,112532.74351961,156057.404935582169
1645574400,2022-02-23 00:00:00,BNB3L/USDT,1.7268,1.9065,1.6161,1.6161,36736.22703254,65584.365747425145
1645488000,2022-02-22 00:00:00,BNB3L/USDT,1.514,1.7431,1.411,1.7268,41411.25711028,65250.905188176259
1645401600,2022-02-21 00:00:00,BNB3L/USDT,1.8716,2.0613,1.4871,1.4895,56170.85115782,102057.829774991273
1645315200,2022-02-20 00:00:00,BNB3L/USDT,2.1591,2.1591,1.7641,1.8716,27655.06592462,51917.333892290625
1645228800,2022-02-19 00:00:00,BNB3L/USDT,2.1593,2.2562,2.0564,2.1531,20002.3175455,43723.985597178726
1645142400,2022-02-18 00:00:00,BNB3L/USDT,2.1933,2.3458,2.0397,2.1553,16576.64275865,36234.738419167653
1645056000,2022-02-17 00:00:00,BNB3L/USDT,2.6744,2.7671,2.1731,2.1945,20206.15650279,50078.822935640115
1644969600,2022-02-16 00:00:00,BNB3L/USDT,2.7507,2.8007,2.5809,2.6695,30564.51895396,82102.043774642635
1644883200,2022-02-15 00:00:00,BNB3L/USDT,2.2803,2.9573,2.2733,2.7573,56072.39926127,147453.110854444953
1644796800,2022-02-14 00:00:00,BNB3L/USDT,2.1995,2.299,2.0356,2.2784,24292.73976768,53656.746510355829
1644710400,2022-02-13 00:00:00,BNB3L/USDT,2.2804,2.35,2.15,2.193,9981.80917165,22574.138444716173
1644624000,2022-02-12 00:00:00,BNB3L/USDT,2.2321,2.3692,2.1387,2.2883,34041.77793385,77466.506950815905
1644537600,2022-02-11 00:00:00,BNB3L/USDT,2.5041,2.5738,2.1169,2.2321,33831.6656023,80943.772353748462
1644451200,2022-02-10 00:00:00,BNB3L/USDT,2.6574,2.9084,2.45,2.5067,79717.95476517,213013.401702286395
1644364800,2022-02-09 00:00:00,BNB3L/USDT,2.408,2.8279,2.3874,2.6535,59253.82595304,154567.244315485252
