https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LYXE,Volume USDT
1661126400,2022-08-22 00:00:00,LYXE/USDT,5.62297,5.6682,5.09678,5.3051,41218.7188,215696.935188828
1661040000,2022-08-21 00:00:00,LYXE/USDT,5.51,5.6999,5.31151,5.62276,13585.1066,75085.958237526
1660953600,2022-08-20 00:00:00,LYXE/USDT,5.30869,5.61079,5.27067,5.51,29297.1484,160416.162022804
1660867200,2022-08-19 00:00:00,LYXE/USDT,5.8064,5.84266,5.2633,5.27571,61114.2817,334007.792746133
1660780800,2022-08-18 00:00:00,LYXE/USDT,5.89998,6.0303,5.79308,5.8573,40311.3144,237239.898196199
1660694400,2022-08-17 00:00:00,LYXE/USDT,6.16239,6.5854,5.89323,5.89323,38796.6535,243504.269662117
1660608000,2022-08-16 00:00:00,LYXE/USDT,6.28724,6.58015,6.0986,6.16249,44688.2531,283390.500864306
1660521600,2022-08-15 00:00:00,LYXE/USDT,6.90951,7.2463,6.19811,6.29971,104541.77765234,690578.32688312124
1660435200,2022-08-14 00:00:00,LYXE/USDT,6.9551,7.19,6.8809,6.90881,17638.4147,122971.376911279
1660348800,2022-08-13 00:00:00,LYXE/USDT,7.12925,7.3,6.9011,7.00082,49046.7321,346527.310185047
1660262400,2022-08-12 00:00:00,LYXE/USDT,6.96504,7.2956,6.6055,7.1888,53637.2096,371438.894746605
1660176000,2022-08-11 00:00:00,LYXE/USDT,7.12742,7.4899,6.931,7,59020.7281,426177.107380532
1660089600,2022-08-10 00:00:00,LYXE/USDT,6.50755,7.25,6.22873,7.06828,58969.7113,401340.394241686
1660003200,2022-08-09 00:00:00,LYXE/USDT,6.97545,7.16539,6.455,6.50804,40843.093,272349.92078509
1659916800,2022-08-08 00:00:00,LYXE/USDT,6.75,7.46999,6.69692,6.92,46084.6467,328563.585072323
1659830400,2022-08-07 00:00:00,LYXE/USDT,6.91985,7.29,6.58,6.75887,43815.1119,305685.79867666
1659744000,2022-08-06 00:00:00,LYXE/USDT,6.92894,7.2,6.84129,6.9204,19182.7552,134545.913241563
1659657600,2022-08-05 00:00:00,LYXE/USDT,6.37998,7.10781,6.31701,6.92087,30987.5903,210656.279322936
1659571200,2022-08-04 00:00:00,LYXE/USDT,6.54,6.75,6.3,6.33,19624.7091,125666.306662937
1659484800,2022-08-03 00:00:00,LYXE/USDT,6.28434,6.85239,6.10487,6.54,24004.0437,157086.315017384
1659398400,2022-08-02 00:00:00,LYXE/USDT,6.57272,6.63898,6.1352,6.28434,18445.4962,116729.909150006
1659312000,2022-08-01 00:00:00,LYXE/USDT,6.59922,6.81926,6.4301,6.57272,19574.1714,128982.458819347
1659225600,2022-07-31 00:00:00,LYXE/USDT,6.78491,6.9099,6.6,6.6,16377.8588,111271.968375782
1659139200,2022-07-30 00:00:00,LYXE/USDT,6.91669,7.13,6.7231,6.7848,37788.3294,261365.9681418
1659052800,2022-07-29 00:00:00,LYXE/USDT,7.09409,7.13809,6.58,6.87277,39534.8418,270375.51682368
1658966400,2022-07-28 00:00:00,LYXE/USDT,6.60965,7.215,6.4851,7.08913,43754.614,302767.089743057
1658880000,2022-07-27 00:00:00,LYXE/USDT,5.977,6.67,5.95198,6.56013,38823.8841,243554.031091429
1658793600,2022-07-26 00:00:00,LYXE/USDT,5.74856,6.19737,5.5757,5.977,37913.9480348,218858.60672321218
1658707200,2022-07-25 00:00:00,LYXE/USDT,6.69776,6.69776,5.73611,5.75322,36618.73739887,226515.7370120371957
1658620800,2022-07-24 00:00:00,LYXE/USDT,6.67207,7.05,6.4842,6.64177,41598.5863,278385.357753276
1658534400,2022-07-23 00:00:00,LYXE/USDT,6.7519,7.164,6.3,6.67207,33141.16729051,218631.909622686799
1658448000,2022-07-22 00:00:00,LYXE/USDT,7.0809,7.4019,6.65876,6.7519,47360.4109,335911.607757783
1658361600,2022-07-21 00:00:00,LYXE/USDT,6.92479,7.17915,6.55,7.0368,47722.5435,327420.12713819
1658275200,2022-07-20 00:00:00,LYXE/USDT,7.11004,8,6.87673,6.9676,84054.74657996,620178.2562562856592
1658188800,2022-07-19 00:00:00,LYXE/USDT,7.14748,7.368,6.7271,7.09067,50320.05598179,354975.1771529438085
1658102400,2022-07-18 00:00:00,LYXE/USDT,6.13327,7.2,6.1131,7.17453,53027.1543684,352026.2996519655826
1658016000,2022-07-17 00:00:00,LYXE/USDT,6.40996,6.6034,6.1,6.1,28885.95255338,185842.0694085906714
1657929600,2022-07-16 00:00:00,LYXE/USDT,6.37,6.71,6.0001,6.40242,58360.14350677,370581.9365164819268
1657843200,2022-07-15 00:00:00,LYXE/USDT,6.25925,6.83014,6.18002,6.37,41443.86083271,267693.7747479927923
1657756800,2022-07-14 00:00:00,LYXE/USDT,6.16047,6.49999,5.74998,6.27159,49329.03111861,299309.4752745300832
1657670400,2022-07-13 00:00:00,LYXE/USDT,5.22111,6.25,5.1,6.1999,128985.08910651,726274.2214858136331
1657584000,2022-07-12 00:00:00,LYXE/USDT,5.73574,5.84,5.16655,5.24512,61864.62760911,342869.2178513475697
1657497600,2022-07-11 00:00:00,LYXE/USDT,6.07662,6.7,5.62132,5.76284,128901.85682564,770855.3348475460481
1657411200,2022-07-10 00:00:00,LYXE/USDT,6.44342,6.53054,6.0583,6.11142,42820.44698199,268667.6621803734838
1657324800,2022-07-09 00:00:00,LYXE/USDT,5.34325,7.45,5.00061,6.44342,155306.46529364,964653.2903194341554
1657238400,2022-07-08 00:00:00,LYXE/USDT,5.66369,5.91,5.22,5.32,75991.46097707,412270.5281967199011
1657152000,2022-07-07 00:00:00,LYXE/USDT,5.28122,5.86,4.8,5.66369,97210.64625782,512236.9274137310712
1657065600,2022-07-06 00:00:00,LYXE/USDT,4.7994,5.45335,4.50729,5.2391,83917.11476787,417254.2790888130922
1656979200,2022-07-05 00:00:00,LYXE/USDT,4.40699,5.175,4.112,4.82713,70159.42731086,313109.0364224334787
1656892800,2022-07-04 00:00:00,LYXE/USDT,4.18699,4.52527,4.07723,4.44924,34209.2357929,148543.2015003318052
1656806400,2022-07-03 00:00:00,LYXE/USDT,4.0446,4.31858,3.98001,4.19483,38005.55844578,156386.1877168733616
1656720000,2022-07-02 00:00:00,LYXE/USDT,4.09137,4.57181,3.932,4.04927,46555.98498926,191758.9055821365802
1656633600,2022-07-01 00:00:00,LYXE/USDT,4.27655,4.65006,4.0351,4.08715,39122.52084528,166435.1294671666684
1656547200,2022-06-30 00:00:00,LYXE/USDT,4.2383,4.38328,3.81,4.2942,67275.84311133,272468.0319276941508
1656460800,2022-06-29 00:00:00,LYXE/USDT,4.3829,4.4085,4.11,4.2018,47376.19422186,201414.3476021686412
1656374400,2022-06-28 00:00:00,LYXE/USDT,4.52018,4.72958,4.3482,4.3829,43537.07160762,196778.8342679543549
1656288000,2022-06-27 00:00:00,LYXE/USDT,4.68226,4.9349,4.5,4.52481,73400.90571301,346542.857510432342
1656201600,2022-06-26 00:00:00,LYXE/USDT,4.8,4.8595,4.6787,4.68223,55918.36249758,267316.6721697847081
1656115200,2022-06-25 00:00:00,LYXE/USDT,5.0569,5.23,4.6787,4.8,43709.548908,215861.2474804485096
1656028800,2022-06-24 00:00:00,LYXE/USDT,4.76869,5.4899,4.73518,5.0352,91051.44769791,463314.5519410506938
1655942400,2022-06-23 00:00:00,LYXE/USDT,4.3038,4.91,4.2991,4.74091,47312.63451888,216723.3285653557015
1655856000,2022-06-22 00:00:00,LYXE/USDT,4.61948,4.81565,4.2523,4.3212,67856.74737295,303874.6146124169072
1655769600,2022-06-21 00:00:00,LYXE/USDT,4.35586,4.9437,4.31458,4.62248,100941.21120343,470076.9663452349759
1655683200,2022-06-20 00:00:00,LYXE/USDT,4.1739,4.56515,3.85,4.3764,124616.80613718,531156.7195327214047
1655596800,2022-06-19 00:00:00,LYXE/USDT,4.0895,4.3439,3.77726,4.18439,95548.24414626,382416.2906889850353
1655510400,2022-06-18 00:00:00,LYXE/USDT,4.13156,4.38799,3.515,4.07923,102605.30138268,393273.865296279489
1655424000,2022-06-17 00:00:00,LYXE/USDT,3.6588,4.21,3.56541,4.15217,68568.0380378,269634.8747275335866
1655337600,2022-06-16 00:00:00,LYXE/USDT,4.2132,4.48,3.5656,3.62172,109239.06048908,432845.5124935850278
1655251200,2022-06-15 00:00:00,LYXE/USDT,3.78792,4.475,3.27865,4.2092,167033.03656304,630742.3088728556487
1655164800,2022-06-14 00:00:00,LYXE/USDT,3.49466,4,3.23001,3.815,178322.0639988,660703.2842555001242
1655078400,2022-06-13 00:00:00,LYXE/USDT,3.31932,3.69,3.0004,3.47913,215000.67407359,699273.3489000145021
1654992000,2022-06-12 00:00:00,LYXE/USDT,3.73359,3.73359,3.106,3.38048,165109.72381033,566960.3833558177
1654905600,2022-06-11 00:00:00,LYXE/USDT,4.51295,4.58778,3.5,3.72032,209097.53805635,815898.4598242382768
1654819200,2022-06-10 00:00:00,LYXE/USDT,4.8,4.85649,4.5,4.50871,49649.27299524,228494.2119378640937
1654732800,2022-06-09 00:00:00,LYXE/USDT,4.98026,5.1081,4.76,4.8,28901.25797509,141768.1394646292561
1654646400,2022-06-08 00:00:00,LYXE/USDT,5.20731,5.26949,4.89,5.0279,28985.54855165,146289.327060806783
1654560000,2022-06-07 00:00:00,LYXE/USDT,5.54581,5.6753,4.89,5.2073,78283.83405871,403828.9683350733152
1654473600,2022-06-06 00:00:00,LYXE/USDT,4.9407,5.6,4.94067,5.55295,82912.76332687,439222.0591036794412
1654387200,2022-06-05 00:00:00,LYXE/USDT,4.9495,5.2,4.8112,4.9407,42127.27408868,211465.3374163395424
1654300800,2022-06-04 00:00:00,LYXE/USDT,4.66429,4.99999,4.62447,4.9495,31668.67113792,153599.9620562860258
1654214400,2022-06-03 00:00:00,LYXE/USDT,4.81667,5.411,4.5559,4.66452,63738.86861818,313252.2593832161693
1654128000,2022-06-02 00:00:00,LYXE/USDT,4.64697,4.90411,4.5301,4.8194,39269.02635433,183922.907627581907
1654041600,2022-06-01 00:00:00,LYXE/USDT,4.97405,5.43148,4.4141,4.64697,71052.52714896,341828.9437567319599
1653955200,2022-05-31 00:00:00,LYXE/USDT,5.2097,5.28649,4.6,4.99168,49362.21946407,243248.7139165973235
1653868800,2022-05-30 00:00:00,LYXE/USDT,4.48166,5.49989,4.3343,5.2098,107109.29331744,519463.3841425086047
1653782400,2022-05-29 00:00:00,LYXE/USDT,4.4595,4.57328,4.309,4.51303,34704.47382303,153023.1409078097412
1653696000,2022-05-28 00:00:00,LYXE/USDT,4.54352,4.58738,4,4.5026,82792.45076648,354268.0320399373213
1653609600,2022-05-27 00:00:00,LYXE/USDT,4.63501,4.7781,4.5,4.5519,36345.42958739,166877.0662372762817
1653523200,2022-05-26 00:00:00,LYXE/USDT,4.90183,5.1053,4.55,4.64356,76155.22074687,366022.0952009209193
1653436800,2022-05-25 00:00:00,LYXE/USDT,5.24717,5.2991,4.8,4.90538,61642.32135545,308855.2942227482694
1653350400,2022-05-24 00:00:00,LYXE/USDT,5.37457,5.49998,5,5.24409,51702.79972156,271703.5185141737359
1653264000,2022-05-23 00:00:00,LYXE/USDT,5.56037,5.9,5.35,5.3572,83085.42596277,466929.0406585232028
1653177600,2022-05-22 00:00:00,LYXE/USDT,5.46036,6,5.4202,5.58262,47411.25813617,267311.0784240331546
1653091200,2022-05-21 00:00:00,LYXE/USDT,5.58646,6.03,5.35,5.464,59281.93357561,325577.4048446023242
1653004800,2022-05-20 00:00:00,LYXE/USDT,5.6298,5.96862,5.35004,5.5884,45417.5902932,252925.0433825812017
1652918400,2022-05-19 00:00:00,LYXE/USDT,5.5254,5.75463,5.337,5.63042,47700.48127459,264593.701615057227
1652832000,2022-05-18 00:00:00,LYXE/USDT,6.43179,6.45659,5.43,5.52533,76398.74028858,443934.2018867365379
1652745600,2022-05-17 00:00:00,LYXE/USDT,5.8703,6.928,5.85888,6.44672,105555.6598932,687290.2008275375543
1652659200,2022-05-16 00:00:00,LYXE/USDT,6.1,6.123,5.5,5.92937,64561.03674018,377990.1188399000576
1652572800,2022-05-15 00:00:00,LYXE/USDT,5.89978,6.123,5.61,6.1,55448.3235779,326748.3584874677159
1652486400,2022-05-14 00:00:00,LYXE/USDT,6.04634,6.16449,5.275,5.88016,95408.26345206,543236.0463965154304
1652400000,2022-05-13 00:00:00,LYXE/USDT,5.63934,6.9,5.3295,6.07848,133983.80287185,811085.8840149346578
1652313600,2022-05-12 00:00:00,LYXE/USDT,4.71101,5.88016,4.615,5.699,238005.46361816,1192427.7264327851117
1652227200,2022-05-11 00:00:00,LYXE/USDT,7.0149,7.8,4.615,4.76145,261616.0485438,1568991.9311705640572
1652140800,2022-05-10 00:00:00,LYXE/USDT,6.99061,7.87,6.5,7.05955,109512.33269126,790575.4445982094138
1652054400,2022-05-09 00:00:00,LYXE/USDT,8.98423,9,6.8501,6.96012,123229.31117117,933742.1798406430173
1651968000,2022-05-08 00:00:00,LYXE/USDT,9.76588,9.8517,8.06,8.98949,105876.64049656,932733.2914713130241
1651881600,2022-05-07 00:00:00,LYXE/USDT,10.09527,10.3,9.49314,9.7241,43397.10732586,426361.4922632152969
1651795200,2022-05-06 00:00:00,LYXE/USDT,10.34594,10.41599,9.6,10.13915,68145.57569067,676993.9027235691296
1651708800,2022-05-05 00:00:00,LYXE/USDT,11.54999,11.67964,10.1211,10.34203,59653.93467773,644990.4154080715119
1651622400,2022-05-04 00:00:00,LYXE/USDT,10.2084,11.577,10.18398,11.55069,49023.27752819,532661.3670611957912
1651536000,2022-05-03 00:00:00,LYXE/USDT,10.7098,10.93,10.11,10.24128,29100.47571797,305827.6904381487179
1651449600,2022-05-02 00:00:00,LYXE/USDT,10.88848,11.21989,10.49425,10.7099,31751.1471814,344464.3229121118989
1651363200,2022-05-01 00:00:00,LYXE/USDT,10.61763,10.944,10.15,10.86628,62186.91066035,656855.9608662597048
1651276800,2022-04-30 00:00:00,LYXE/USDT,11.31622,11.447,10.6,10.6,40425.03766364,447607.1851668253506
1651190400,2022-04-29 00:00:00,LYXE/USDT,12.18334,12.37745,11.16,11.33433,39112.58366539,456035.8781334401771
1651104000,2022-04-28 00:00:00,LYXE/USDT,11.9228,12.47644,11.4995,12.18334,30467.67721282,363936.5652357906744
1651017600,2022-04-27 00:00:00,LYXE/USDT,11.6923,12.00304,11.16,11.93,31473.37735919,367600.3714529489841
1650931200,2022-04-26 00:00:00,LYXE/USDT,12.48276,12.8109,11.50304,11.68998,41578.50236698,503585.4176442538035
1650844800,2022-04-25 00:00:00,LYXE/USDT,11.53404,13.21913,11,12.46654,88890.59325681,1059849.2997020043063
1650758400,2022-04-24 00:00:00,LYXE/USDT,11.89739,12.15682,11.31,11.54649,24879.58877346,291587.3163381618115
1650672000,2022-04-23 00:00:00,LYXE/USDT,11.95777,12.66312,11.8,11.8771,27831.92763083,337780.1476637175153
1650585600,2022-04-22 00:00:00,LYXE/USDT,11.83325,12.10686,11.6,12.00212,25388.96136853,301390.6333520895735
1650499200,2022-04-21 00:00:00,LYXE/USDT,12.32569,12.9761,11.64002,11.80208,53498.1999238,662467.3439581092246
1650412800,2022-04-20 00:00:00,LYXE/USDT,12.48457,12.98295,12,12.32569,64392.50958944,799798.4590868865604
1650326400,2022-04-19 00:00:00,LYXE/USDT,12.79407,13.1971,12,12.48112,50858.57314427,644048.0253445252828
1650240000,2022-04-18 00:00:00,LYXE/USDT,12.113,13.10317,11.51,12.79407,55000.93192352,674494.8365412675509
1650153600,2022-04-17 00:00:00,LYXE/USDT,12.52199,12.71241,11.9678,12.113,24999.94644787,307642.9675171440185
1650067200,2022-04-16 00:00:00,LYXE/USDT,12.48709,12.82661,12.11,12.52199,26686.66353747,333091.7848302791112
1649980800,2022-04-15 00:00:00,LYXE/USDT,12.52541,12.87323,12.3001,12.50461,15372.8033033,192802.6293850506613
1649894400,2022-04-14 00:00:00,LYXE/USDT,13.3196,13.35,12.3001,12.53511,19915.62193865,257677.9504130488359
1649808000,2022-04-13 00:00:00,LYXE/USDT,12.7406,13.50834,12.04528,13.36631,43252.40635099,557588.4415321690014
1649721600,2022-04-12 00:00:00,LYXE/USDT,12.32099,13.24,11.99664,12.7386,67297.77168612,845837.6538887353322
1649635200,2022-04-11 00:00:00,LYXE/USDT,13.3836,13.493,12.13913,12.34936,77625.59548935,996988.9391058582189
1649548800,2022-04-10 00:00:00,LYXE/USDT,13.59667,14.051,13.34476,13.39752,29916.68077713,412235.5111274489361
1649462400,2022-04-09 00:00:00,LYXE/USDT,14.26011,14.31164,13.2,13.61772,61523.46465704,845829.0731971640865
1649376000,2022-04-08 00:00:00,LYXE/USDT,14.91445,15.4,14.17422,14.2607,46398.07191574,683681.2996664254301
1649289600,2022-04-07 00:00:00,LYXE/USDT,14.9903,15.15183,14.44444,14.91953,33720.54284182,499500.6506150393885
1649203200,2022-04-06 00:00:00,LYXE/USDT,15.25837,15.28654,14.8659,15.04426,52941.98614894,795363.5527232705381
1649116800,2022-04-05 00:00:00,LYXE/USDT,15.28695,15.724,15.01,15.26018,40413.23110391,621137.4647240051434
1649030400,2022-04-04 00:00:00,LYXE/USDT,15.34435,15.60503,14.73081,15.32423,58357.1453721,884401.4862803893397
1648944000,2022-04-03 00:00:00,LYXE/USDT,15.54552,16.25,14.80001,15.38693,64320.31606467,1005141.3826647113843
1648857600,2022-04-02 00:00:00,LYXE/USDT,15.27122,16.41088,15.1151,15.59937,103686.27873477,1632406.398488386018
1648771200,2022-04-01 00:00:00,LYXE/USDT,14.78241,15.724,14.16993,15.29816,66735.3577642,984274.6956336103703
1648684800,2022-03-31 00:00:00,LYXE/USDT,15.46487,16.20254,14.6,14.77,84267.79037215,1295316.5017639525789
1648598400,2022-03-30 00:00:00,LYXE/USDT,15.26618,15.70282,14.8,15.46486,98706.97823681,1505775.0676758934851
1648512000,2022-03-29 00:00:00,LYXE/USDT,16.3407,17.53,15.2,15.26228,167634.62653952,2691441.9889427088609
1648425600,2022-03-28 00:00:00,LYXE/USDT,17.2953,17.6536,16.02285,16.28651,70011.55645067,1188718.4766331669165
1648339200,2022-03-27 00:00:00,LYXE/USDT,16.45337,17.5,16.12281,17.25337,51330.20715276,862205.2589946961149
1648252800,2022-03-26 00:00:00,LYXE/USDT,16.88286,17.9,16.36109,16.46742,63338.53746454,1076331.7550256971177
1648166400,2022-03-25 00:00:00,LYXE/USDT,16.22932,17.5799,15.88627,16.91407,88253.04419412,1492214.1339959559179
1648080000,2022-03-24 00:00:00,LYXE/USDT,14.69055,16.54,14.69055,16.24453,73465.80404201,1151748.1991598305729
1647993600,2022-03-23 00:00:00,LYXE/USDT,14.42955,14.93115,14.21,14.69055,37350.07796765,545539.6454657801396
1647907200,2022-03-22 00:00:00,LYXE/USDT,13.62252,14.59999,13.55501,14.39693,42266.58639167,601729.8766272421834
1647820800,2022-03-21 00:00:00,LYXE/USDT,13.41617,14,13.38549,13.63625,24769.40467842,338526.1791045296061
1647734400,2022-03-20 00:00:00,LYXE/USDT,14.18507,14.36471,13.19706,13.38,31473.07803891,430995.8159711954178
1647648000,2022-03-19 00:00:00,LYXE/USDT,13.794,14.64902,13.48381,14.16308,40445.65200041,567731.5695001516892
1647561600,2022-03-18 00:00:00,LYXE/USDT,13.12447,13.9579,12.81103,13.79405,35325.80728091,468707.6459380718872
1647475200,2022-03-17 00:00:00,LYXE/USDT,13.3661,13.46072,12.994,13.12582,27827.50592571,367577.7058118813766
1647388800,2022-03-16 00:00:00,LYXE/USDT,12.538,13.50386,12.302,13.3661,47382.46579176,615240.4170137434918
1647302400,2022-03-15 00:00:00,LYXE/USDT,12.71,13.06309,12.3,12.5,46056.85437063,580949.0525030685071
1647216000,2022-03-14 00:00:00,LYXE/USDT,12.75103,13.48999,12.50086,12.70661,48274.40639841,628496.3567065377532
1647129600,2022-03-13 00:00:00,LYXE/USDT,12.9534,13.36043,12.5,12.749,29481.29323447,381293.7605487482622
1647043200,2022-03-12 00:00:00,LYXE/USDT,12.79121,13.42579,12.73963,12.95412,22359.49120588,291747.3418216859987
1646956800,2022-03-11 00:00:00,LYXE/USDT,13.3211,13.79,12.69889,12.86224,63311.40661337,834490.1008641031216
1646870400,2022-03-10 00:00:00,LYXE/USDT,13.72658,13.9479,13.05,13.36728,38097.30118319,509915.0925948498832
1646784000,2022-03-09 00:00:00,LYXE/USDT,13.01991,14.95453,13,13.72658,79695.28903146,1131422.1571167305068
1646697600,2022-03-08 00:00:00,LYXE/USDT,12.73963,13.60447,12.536,13.08416,52340.0729674,683710.6623909489837
1646611200,2022-03-07 00:00:00,LYXE/USDT,13.501,13.8129,12.4,12.74,63115.30621937,832733.0668732428765
1646524800,2022-03-06 00:00:00,LYXE/USDT,14.71206,14.99998,13.5,13.501,49203.61347947,687470.9033311992407
1646438400,2022-03-05 00:00:00,LYXE/USDT,13.3,14.90745,13.0703,14.71206,39813.0118232,546896.0914044762708
1646352000,2022-03-04 00:00:00,LYXE/USDT,14.49055,14.79067,13,13.30504,69522.66948473,954249.3878008413656
1646265600,2022-03-03 00:00:00,LYXE/USDT,15.01984,15.25,14.05103,14.48355,47942.53698256,704849.0093036906134
1646179200,2022-03-02 00:00:00,LYXE/USDT,14.85322,15.27694,14.27262,14.96977,76571.21563288,1128124.8188833622966
1646092800,2022-03-01 00:00:00,LYXE/USDT,13.0181,15,13,14.78106,115768.1908899,1608205.6886267395676
1646006400,2022-02-28 00:00:00,LYXE/USDT,11.56133,13.17,11.01,13.0181,113063.03316076,1353279.7092867541752
1645920000,2022-02-27 00:00:00,LYXE/USDT,12.3473,12.71124,11.2,11.55142,84679.93002343,998983.8780815122096
1645833600,2022-02-26 00:00:00,LYXE/USDT,12.91104,13.185,12.0254,12.3473,54795.02810236,689603.8220199543953
1645747200,2022-02-25 00:00:00,LYXE/USDT,11.88188,13.19,11.78804,12.87681,70712.0603671,888779.6419255752803
1645660800,2022-02-24 00:00:00,LYXE/USDT,12.43001,12.8,10,11.88187,195196.96442506,2148000.2285942532586
1645574400,2022-02-23 00:00:00,LYXE/USDT,13.22734,13.89,12.31,12.43001,71095.00635832,934748.2722225732035
1645488000,2022-02-22 00:00:00,LYXE/USDT,12.08715,13.3,11.67,13.1878,80921.02373387,1011877.0058032820308
1645401600,2022-02-21 00:00:00,LYXE/USDT,13.01376,13.94999,12.03716,12.13412,89227.14747372,1160987.5208984090326
1645315200,2022-02-20 00:00:00,LYXE/USDT,14.39022,14.48617,12.85,12.99928,80262.67483185,1081151.6217176634032
1645228800,2022-02-19 00:00:00,LYXE/USDT,14.05506,14.76811,13.69,14.38328,39773.37912589,565182.5322798239076
1645142400,2022-02-18 00:00:00,LYXE/USDT,14.80815,15.46764,13.70086,14.07688,100902.65561132,1449267.1398405133434
1645056000,2022-02-17 00:00:00,LYXE/USDT,16.60008,16.96024,14.34552,14.82027,65438.09877432,1006911.1267928173045
1644969600,2022-02-16 00:00:00,LYXE/USDT,16.86219,17.23899,16.08442,16.6,33395.00603715,558801.3025702675715
1644883200,2022-02-15 00:00:00,LYXE/USDT,15.08291,17.44,15.0829,16.85,70476.32125117,1172035.7568824652043
1644796800,2022-02-14 00:00:00,LYXE/USDT,14.48298,16.20068,13.61501,15.08291,79005.82057247,1158076.33171972193
1644710400,2022-02-13 00:00:00,LYXE/USDT,14.90119,15.1605,14.02,14.48298,36828.94805115,539019.8597849239649
1644624000,2022-02-12 00:00:00,LYXE/USDT,15.01458,15.26408,14.27644,14.89572,50585.66552476,749013.5491175732996
1644537600,2022-02-11 00:00:00,LYXE/USDT,16.643,16.77522,14.80399,15.07177,82450.01972604,1297313.2286068765842
1644451200,2022-02-10 00:00:00,LYXE/USDT,17.61713,17.67592,16.2,16.62323,94114.7602939,1598367.9154724555093
1644364800,2022-02-09 00:00:00,LYXE/USDT,17.38052,17.98735,17.1,17.61713,46518.9060927,822012.1052076181941
1644278400,2022-02-08 00:00:00,LYXE/USDT,17.68844,18.2,16.9432,17.42811,91342.83576513,1599498.966223020741
1644192000,2022-02-07 00:00:00,LYXE/USDT,16.32544,18.2999,16.28338,17.63541,108021.25315739,1901895.2150673282824
1644105600,2022-02-06 00:00:00,LYXE/USDT,16.13293,16.39561,15.91157,16.375,40170.5100901,648145.3562099939847
1644019200,2022-02-05 00:00:00,LYXE/USDT,16.33494,16.96,15.58472,16.14486,76374.98709814,1231958.0268478917731
1643932800,2022-02-04 00:00:00,LYXE/USDT,15.33311,16.6,15.0408,16.33174,82164.16738911,1316183.573744471148
