https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SNX,Volume USDT
1659830400,2022-08-07 00:00:00,SNX/USDT,4.278309,4.28971,4.05,4.081154,198423.12476162,821216.65436801820779
1659744000,2022-08-06 00:00:00,SNX/USDT,4.055945,4.402802,4.006702,4.272777,375169.70992063,1569933.37602592491463
1659657600,2022-08-05 00:00:00,SNX/USDT,3.772774,4.1904,3.771103,4.062802,439836.40654609,1754702.71061062077342
1659571200,2022-08-04 00:00:00,SNX/USDT,3.707881,3.974047,3.645705,3.778089,390053.9934051,1475001.97906366650127
1659484800,2022-08-03 00:00:00,SNX/USDT,3.804717,4.04,3.662456,3.708014,755308.01201416,2910786.09392805106152
1659398400,2022-08-02 00:00:00,SNX/USDT,3.6018,4.132526,3.315339,3.804717,1197098.71333539,4420552.07017102148557
1659312000,2022-08-01 00:00:00,SNX/USDT,3.558773,3.778766,3.41943,3.6018,577349.93044061,2075962.96769096566973
1659225600,2022-07-31 00:00:00,SNX/USDT,3.640081,3.835204,3.521643,3.563987,327002.28954995,1209742.50930654636276
1659139200,2022-07-30 00:00:00,SNX/USDT,4.043565,4.044025,3.570215,3.64544,603681.33953132,2330705.89295962283865
1659052800,2022-07-29 00:00:00,SNX/USDT,4.139938,4.236134,3.854462,4.044025,1129043.2988034,4560235.17498245652558
1658966400,2022-07-28 00:00:00,SNX/USDT,3.748727,4.439322,3.6,4.131015,2042658.80438453,8151165.60714062173019
1658880000,2022-07-27 00:00:00,SNX/USDT,2.968339,3.763296,2.877819,3.745347,882653.62281829,2814020.51923725336153
1658793600,2022-07-26 00:00:00,SNX/USDT,2.972329,3.065,2.809005,2.974435,554427.21217598,1629365.99269167862319
1658707200,2022-07-25 00:00:00,SNX/USDT,3.424172,3.470577,2.965052,2.969711,630216.57092035,2047418.09994577497684
1658620800,2022-07-24 00:00:00,SNX/USDT,3.234071,3.53591,3.184552,3.427094,529078.94437921,1783572.683637075229
1658534400,2022-07-23 00:00:00,SNX/USDT,3.022084,3.284284,2.903375,3.233404,289797.99184091,883576.84554307125586
1658448000,2022-07-22 00:00:00,SNX/USDT,3.286312,3.402,2.981257,3.015174,482068.33229641,1544961.92221512623963
1658361600,2022-07-21 00:00:00,SNX/USDT,2.858823,3.361156,2.773348,3.285861,622189.86047398,1910685.95284386199196
1658275200,2022-07-20 00:00:00,SNX/USDT,2.970567,3.200879,2.798185,2.860698,660450.68134731,2011600.55586740650646
1658188800,2022-07-19 00:00:00,SNX/USDT,2.941903,3.047263,2.776305,2.968843,549308.42388831,1602738.93391070728888
1658102400,2022-07-18 00:00:00,SNX/USDT,2.656495,3.175816,2.653235,2.941903,699044.25718369,2010307.81832485200637
1658016000,2022-07-17 00:00:00,SNX/USDT,2.804588,2.864884,2.642478,2.656654,240267.22907172,661006.95666658368331
1657929600,2022-07-16 00:00:00,SNX/USDT,2.549524,2.96,2.538311,2.807223,423743.53360946,1180083.92066392569188
1657843200,2022-07-15 00:00:00,SNX/USDT,2.711333,2.753435,2.520845,2.549257,309740.39205884,817919.77954160319967
1657756800,2022-07-14 00:00:00,SNX/USDT,2.518272,2.79558,2.514992,2.711762,519548.92430611,1380596.76046394033037
1657670400,2022-07-13 00:00:00,SNX/USDT,2.323907,2.564056,2.215561,2.514799,687950.05613986,1624089.81984618209025
1657584000,2022-07-12 00:00:00,SNX/USDT,2.309476,2.498917,2.304959,2.321939,769918.44251458,1852894.60955683083587
1657497600,2022-07-11 00:00:00,SNX/USDT,2.444154,2.495032,2.280207,2.309106,373284.86651253,890037.75739307199593
1657411200,2022-07-10 00:00:00,SNX/USDT,2.598473,2.650491,2.388616,2.442588,316480.73570586,785352.0422087475082
1657324800,2022-07-09 00:00:00,SNX/USDT,2.501617,2.680072,2.501617,2.597134,203587.53461306,521832.6779813267402
1657238400,2022-07-08 00:00:00,SNX/USDT,2.669391,2.7349,2.481741,2.503585,430498.21920961,1111084.38100028316411
1657152000,2022-07-07 00:00:00,SNX/USDT,2.617592,2.82829,2.590241,2.669391,406434.89457918,1089948.137491081533
1657065600,2022-07-06 00:00:00,SNX/USDT,2.647669,2.7884,2.55845,2.618765,463141.60540229,1222713.12986399181478
1656979200,2022-07-05 00:00:00,SNX/USDT,2.845156,2.856,2.53455,2.647302,542953.2311774,1451059.76788607673535
1656892800,2022-07-04 00:00:00,SNX/USDT,2.591111,2.955935,2.49557,2.844573,837652.29565998,2301979.47595523702978
1656806400,2022-07-03 00:00:00,SNX/USDT,2.606351,2.846928,2.570198,2.590882,997492.96326335,2662690.76657486054019
1656720000,2022-07-02 00:00:00,SNX/USDT,2.230061,2.649749,2.206924,2.607143,958577.88122949,2329949.72550002706913
1656633600,2022-07-01 00:00:00,SNX/USDT,2.285808,2.335664,2.159782,2.230061,519443.33181304,1156129.46282812513551
1656547200,2022-06-30 00:00:00,SNX/USDT,2.380502,2.407412,2.103036,2.286667,627458.84319228,1388472.80952086559855
1656460800,2022-06-29 00:00:00,SNX/USDT,2.481699,2.708388,2.366635,2.377257,759810.7323799,1955126.87123226904433
1656374400,2022-06-28 00:00:00,SNX/USDT,2.433095,2.595,2.29003,2.481699,395544.94157277,970907.30509518886981
1656288000,2022-06-27 00:00:00,SNX/USDT,2.665555,2.798821,2.402991,2.431657,289875.95073657,741887.83775228822827
1656201600,2022-06-26 00:00:00,SNX/USDT,2.85988,2.989708,2.654135,2.66669,189853.8015386,545582.84398813314684
1656115200,2022-06-25 00:00:00,SNX/USDT,3.035686,3.071454,2.782194,2.859179,191076.47845317,551242.30316583452836
1656028800,2022-06-24 00:00:00,SNX/USDT,3.124613,3.344557,2.970123,3.029556,437723.48077759,1337768.21504876775882
1655942400,2022-06-23 00:00:00,SNX/USDT,2.972204,3.240612,2.94,3.116964,509642.11650012,1558411.91923144849307
1655856000,2022-06-22 00:00:00,SNX/USDT,3.134288,3.645,2.960362,2.968767,1381238.46534747,4598808.74528198731553
1655769600,2022-06-21 00:00:00,SNX/USDT,3.260363,3.368421,2.88,3.12663,1607755.30527987,4986471.06212551905571
1655683200,2022-06-20 00:00:00,SNX/USDT,2.086101,3.448795,1.970568,3.265,3269526.63722205,9149401.57151286798927
1655596800,2022-06-19 00:00:00,SNX/USDT,1.559134,2.193147,1.486518,2.089149,478312.95128377,918404.8517348224485
1655510400,2022-06-18 00:00:00,SNX/USDT,1.714561,1.748803,1.428189,1.55691,151067.939127,237505.9400237184749
1655424000,2022-06-17 00:00:00,SNX/USDT,1.743989,1.80773,1.70259,1.717751,232676.82079832,406623.99315243136391
1655337600,2022-06-16 00:00:00,SNX/USDT,1.956457,2.025837,1.717787,1.748839,129213.5902509,240326.72747385676309
1655251200,2022-06-15 00:00:00,SNX/USDT,1.858696,1.989938,1.62991,1.960429,129851.94540592,229368.00415276508906
1655164800,2022-06-14 00:00:00,SNX/USDT,1.903418,1.9442,1.69083,1.857302,191815.43385054,351838.36124937067434
1655078400,2022-06-13 00:00:00,SNX/USDT,2.216847,2.269542,1.74716,1.910128,334768.38568013,658426.96080730961181
1654992000,2022-06-12 00:00:00,SNX/USDT,2.3305,2.346333,2.188722,2.218345,70430.11587231,160437.57862968369793
1654905600,2022-06-11 00:00:00,SNX/USDT,2.454318,2.541343,2.270528,2.332181,82327.65248184,196789.7228634254062
1654819200,2022-06-10 00:00:00,SNX/USDT,2.695794,2.741305,2.442402,2.452626,91068.3916348,235264.8250515021244
1654732800,2022-06-09 00:00:00,SNX/USDT,2.640678,2.792056,2.594572,2.699805,94343.69573361,254231.52044928820694
1654646400,2022-06-08 00:00:00,SNX/USDT,2.719678,2.788552,2.56344,2.637331,127243.05652438,341442.98249416134088
1654560000,2022-06-07 00:00:00,SNX/USDT,2.776999,2.79296,2.506654,2.721266,241772.70684271,634175.58067303227888
1654473600,2022-06-06 00:00:00,SNX/USDT,2.605822,2.906644,2.595167,2.776999,142571.9718727,396201.71311531094497
1654387200,2022-06-05 00:00:00,SNX/USDT,2.687007,2.762775,2.548093,2.615116,74751.47477516,196953.46066764489419
1654300800,2022-06-04 00:00:00,SNX/USDT,2.71888,2.732865,2.586287,2.680496,100370.21052878,267381.88212532320652
1654214400,2022-06-03 00:00:00,SNX/USDT,3.021717,3.023205,2.677,2.728522,185330.54924706,511868.12416591678669
1654128000,2022-06-02 00:00:00,SNX/USDT,2.85298,3.117999,2.7648,3.0217,106834.44664929,307744.77571705018059
1654041600,2022-06-01 00:00:00,SNX/USDT,3.128512,3.351142,2.82643,2.852395,98731.23778885,309123.70381459696539
1653955200,2022-05-31 00:00:00,SNX/USDT,3.345313,3.444,3.01015,3.129724,191149.67738711,615971.21063634120359
1653868800,2022-05-30 00:00:00,SNX/USDT,2.605761,3.393178,2.567312,3.345313,188194.55077323,568931.65001267677295
1653782400,2022-05-29 00:00:00,SNX/USDT,2.484889,2.657772,2.426656,2.605761,71398.20535793,182379.93143932442258
1653696000,2022-05-28 00:00:00,SNX/USDT,2.458333,2.541339,2.39,2.481435,78988.92521796,195165.22355340946448
1653609600,2022-05-27 00:00:00,SNX/USDT,2.389705,2.511156,2.314145,2.458333,272853.38307482,656455.86699150401701
1653523200,2022-05-26 00:00:00,SNX/USDT,2.554629,2.673137,2.345317,2.384159,171150.36106448,420248.64815969510964
1653436800,2022-05-25 00:00:00,SNX/USDT,2.629541,2.764803,2.510891,2.554629,120257.12539973,316957.26597396334509
1653350400,2022-05-24 00:00:00,SNX/USDT,2.588581,2.797,2.487667,2.629821,221473.23227613,582418.5762811995995
1653264000,2022-05-23 00:00:00,SNX/USDT,2.724684,2.917499,2.557,2.592397,222918.20111393,619253.14386777340068
1653177600,2022-05-22 00:00:00,SNX/USDT,2.600336,2.8125,2.571676,2.725107,88008.41104438,237101.90503766673442
1653091200,2022-05-21 00:00:00,SNX/USDT,2.54203,2.665514,2.479988,2.596431,65500.21872172,168266.00405938415428
1653004800,2022-05-20 00:00:00,SNX/USDT,2.679474,2.780599,2.467765,2.532091,149417.7479665,388885.22389918541696
1652918400,2022-05-19 00:00:00,SNX/USDT,2.496428,2.734358,2.357939,2.679474,161983.31424383,411052.30423900416286
1652832000,2022-05-18 00:00:00,SNX/USDT,2.888393,2.927715,2.466853,2.4976,177955.21034357,473942.5419788905645
1652745600,2022-05-17 00:00:00,SNX/USDT,2.724678,2.989391,2.64539,2.886788,165077.45021928,464295.33921728334729
1652659200,2022-05-16 00:00:00,SNX/USDT,3.057259,3.102592,2.665164,2.724925,243186.06984432,685292.35666313480526
1652572800,2022-05-15 00:00:00,SNX/USDT,2.754247,3.061921,2.592364,3.05724,108992.32965316,302438.231753110347
1652486400,2022-05-14 00:00:00,SNX/USDT,2.606809,2.777,2.397,2.756811,116560.56410522,303842.48758030603358
1652400000,2022-05-13 00:00:00,SNX/USDT,2.480082,3.001983,2.364585,2.612736,213255.24948257,572542.96893675854874
1652313600,2022-05-12 00:00:00,SNX/USDT,2.500865,2.638277,2.172589,2.486034,542392.22650617,1312282.12184215215914
1652227200,2022-05-11 00:00:00,SNX/USDT,3.2763,3.4175,2.298421,2.506178,1313130.62686117,3779330.97580914027634
1652140800,2022-05-10 00:00:00,SNX/USDT,3.23243,3.781691,3.121621,3.278931,1380559.85902236,4695297.19073312161606
1652054400,2022-05-09 00:00:00,SNX/USDT,4.221851,4.364438,3.1871,3.23743,2670261.21344699,9474716.05020081325165
1651968000,2022-05-08 00:00:00,SNX/USDT,4.326845,4.381476,4.169999,4.22062,373259.98928797,1611581.26195629992984
1651881600,2022-05-07 00:00:00,SNX/USDT,4.606011,4.75,4.25434,4.322151,172748.75723604,792573.73142229940059
1651795200,2022-05-06 00:00:00,SNX/USDT,4.530784,4.77,4.312411,4.600009,283607.57401194,1291176.770772747762
1651708800,2022-05-05 00:00:00,SNX/USDT,5.083241,5.249227,4.402896,4.536047,389347.0651186,1886962.43298575042572
1651622400,2022-05-04 00:00:00,SNX/USDT,4.641031,5.100703,4.601923,5.075884,152615.52765985,744170.40907639965188
1651536000,2022-05-03 00:00:00,SNX/USDT,4.726956,4.969648,4.51673,4.64212,223397.88181093,1060366.14883045185737
1651449600,2022-05-02 00:00:00,SNX/USDT,4.819401,4.891804,4.387313,4.723568,185348.80178644,861275.62449400446348
1651363200,2022-05-01 00:00:00,SNX/USDT,4.37236,4.910079,4.272724,4.826762,219484.61064979,1022613.26452184111309
1651276800,2022-04-30 00:00:00,SNX/USDT,4.985057,5.135122,4.23748,4.37236,151590.11489001,718351.25416367607038
1651190400,2022-04-29 00:00:00,SNX/USDT,5.529014,5.775999,4.912,4.979255,290754.07090809,1561972.40016170045831
1651104000,2022-04-28 00:00:00,SNX/USDT,5.855434,5.861702,5.46368,5.532546,323519.29155868,1824752.19050181227757
1651017600,2022-04-27 00:00:00,SNX/USDT,5.405646,6.009239,5.393882,5.85998,514936.91256052,2985205.60111942292662
1650931200,2022-04-26 00:00:00,SNX/USDT,6.17196,7.125,5.322368,5.409733,1143777.33692963,6949428.09284565695065
1650844800,2022-04-25 00:00:00,SNX/USDT,5.872121,6.340712,5.3,6.183321,623539.17566748,3622518.62200687064072
1650758400,2022-04-24 00:00:00,SNX/USDT,5.812851,6.203956,5.603401,5.871418,600379.48684194,3555402.96914331525662
1650672000,2022-04-23 00:00:00,SNX/USDT,5.4671,5.89451,5.372561,5.819217,285681.72627609,1637007.14242553109366
1650585600,2022-04-22 00:00:00,SNX/USDT,5.87481,6.036562,5.412746,5.476128,251647.97031597,1436461.2008863213732
1650499200,2022-04-21 00:00:00,SNX/USDT,6.611707,6.931275,5.83778,5.864666,515198.57105905,3282853.68949811912902
1650412800,2022-04-20 00:00:00,SNX/USDT,6.173337,7.193234,5.97109,6.616218,860339.89407148,5658342.5584927940125
1650326400,2022-04-19 00:00:00,SNX/USDT,5.170923,6.291176,5.07123,6.175027,339971.69666569,1953596.39189871465552
1650240000,2022-04-18 00:00:00,SNX/USDT,4.998746,5.182589,4.759105,5.172903,117021.22537794,578849.58615609222295
1650153600,2022-04-17 00:00:00,SNX/USDT,5.217593,5.327435,4.988867,4.995074,85151.12125022,443196.1582224201557
1650067200,2022-04-16 00:00:00,SNX/USDT,5.371276,5.549292,5.180514,5.216658,115521.95030934,617051.62524037438979
1649980800,2022-04-15 00:00:00,SNX/USDT,5.197327,5.777,5.171289,5.375803,183138.83072854,1009546.28841961699189
1649894400,2022-04-14 00:00:00,SNX/USDT,5.150805,5.615999,5.114201,5.197327,312179.33233505,1674577.70039724891094
1649808000,2022-04-13 00:00:00,SNX/USDT,4.964632,5.28,4.835604,5.147153,215310.70961281,1090299.9042109737026
1649721600,2022-04-12 00:00:00,SNX/USDT,4.5,5.110373,4.455778,4.953895,284737.50006895,1390671.34530417329833
1649635200,2022-04-11 00:00:00,SNX/USDT,5.077457,5.133845,4.4398,4.5,125901.92498961,600270.05380279061417
1649548800,2022-04-10 00:00:00,SNX/USDT,5.423343,5.435066,5.068966,5.077876,99584.68348123,523292.81584351228253
1649462400,2022-04-09 00:00:00,SNX/USDT,5.210876,5.438156,5.145877,5.415619,80585.68162948,425016.17210273834553
1649376000,2022-04-08 00:00:00,SNX/USDT,5.679581,5.790816,5.122807,5.218314,181679.69478874,1008010.32942924618355
1649289600,2022-04-07 00:00:00,SNX/USDT,5.383949,5.844578,5.2682,5.682773,154454.72137938,871340.73534084070526
1649203200,2022-04-06 00:00:00,SNX/USDT,6.130841,6.141491,5.368819,5.391599,208197.34781828,1206038.78702633131998
1649116800,2022-04-05 00:00:00,SNX/USDT,6.963488,6.999694,6.101757,6.140981,219271.95381841,1459555.5258646593497
1649030400,2022-04-04 00:00:00,SNX/USDT,7.3,7.4125,6.665952,6.960358,321217.58697634,2262782.4624599358377
1648944000,2022-04-03 00:00:00,SNX/USDT,7.2,7.473389,7.028127,7.313845,147146.69942777,1064456.0634803206125
1648857600,2022-04-02 00:00:00,SNX/USDT,7.709,7.794519,7.07047,7.195742,302538.30236312,2260540.50283878636361
1648771200,2022-04-01 00:00:00,SNX/USDT,6.822,8.173815,6.632628,7.709746,1161290.08646895,8367458.95757895689586
1648684800,2022-03-31 00:00:00,SNX/USDT,6.632985,7.26012,6.550288,6.820496,669138.17250548,4637232.23917551597929
1648598400,2022-03-30 00:00:00,SNX/USDT,5.711866,6.723472,5.668,6.640245,547440.87978329,3442252.40042472569806
1648512000,2022-03-29 00:00:00,SNX/USDT,5.351541,5.939346,5.332266,5.714245,220811.68054543,1257566.73352092535858
1648425600,2022-03-28 00:00:00,SNX/USDT,5.423108,5.767695,5.259002,5.330884,294347.02845838,1634242.01424942073157
1648339200,2022-03-27 00:00:00,SNX/USDT,5.120256,5.441563,5.1125,5.410666,140482.29546557,735037.70721834841082
1648252800,2022-03-26 00:00:00,SNX/USDT,5.0542,5.289651,5.01207,5.118181,119788.68793378,617620.83458015024059
1648166400,2022-03-25 00:00:00,SNX/USDT,5.278944,5.416876,4.974326,5.0542,179006.16631289,933842.04230935240115
1648080000,2022-03-24 00:00:00,SNX/USDT,5.373573,5.53655,5.14309,5.281406,290707.26255126,1542794.95410068718258
1647993600,2022-03-23 00:00:00,SNX/USDT,5.168519,5.391894,4.989184,5.379671,166778.47382744,863419.05899487644108
1647907200,2022-03-22 00:00:00,SNX/USDT,4.965466,5.384008,4.918811,5.171087,157867.45258056,813066.5868557213306
1647820800,2022-03-21 00:00:00,SNX/USDT,5.209828,5.370001,4.948892,4.967364,250900.22901894,1294633.31473640835089
1647734400,2022-03-20 00:00:00,SNX/USDT,5.17111,5.517459,4.894025,5.219134,464326.1855709,2403107.70068036075606
1647648000,2022-03-19 00:00:00,SNX/USDT,5.028138,5.793063,4.84,5.166774,597870.40230618,3145585.25878334917209
1647561600,2022-03-18 00:00:00,SNX/USDT,4.39609,5.229172,4.33912,5.020546,377116.86402501,1826899.75479953748844
1647475200,2022-03-17 00:00:00,SNX/USDT,4.21712,4.852703,4.150986,4.391731,229645.0277684,1016060.04493826974724
1647388800,2022-03-16 00:00:00,SNX/USDT,3.945499,4.310458,3.867327,4.21203,301773.3580314,1246409.09883865516508
1647302400,2022-03-15 00:00:00,SNX/USDT,3.962,4.085066,3.79618,3.942413,132240.2789708,518400.33421357541507
1647216000,2022-03-14 00:00:00,SNX/USDT,3.897076,4.026231,3.875528,3.968374,71615.65326501,283204.17197946777421
1647129600,2022-03-13 00:00:00,SNX/USDT,4.180454,4.286258,3.8331,3.899915,144609.04005364,584049.64574604512905
1647043200,2022-03-12 00:00:00,SNX/USDT,4.164276,4.345927,4.109126,4.183506,91114.24762318,385300.7192456911773
1646956800,2022-03-11 00:00:00,SNX/USDT,4.4647,4.877698,4.085997,4.168816,270394.91276357,1200868.19313049671201
1646870400,2022-03-10 00:00:00,SNX/USDT,4.726322,4.903926,4.375,4.472292,270902.0849142,1244889.94900822172368
1646784000,2022-03-09 00:00:00,SNX/USDT,3.914695,4.838819,3.890968,4.7269,388539.94442244,1739371.44552083259664
1646697600,2022-03-08 00:00:00,SNX/USDT,3.610862,3.976771,3.586559,3.914695,194522.47136815,748937.46630409967661
1646611200,2022-03-07 00:00:00,SNX/USDT,3.556937,3.778826,3.4565,3.616993,72272.40201914,257931.48123784373861
1646524800,2022-03-06 00:00:00,SNX/USDT,3.8545,4.021716,3.545836,3.548618,130169.042655,494089.11483330044028
1646438400,2022-03-05 00:00:00,SNX/USDT,3.619606,3.929283,3.513911,3.863973,113584.20405875,428296.24690960119319
1646352000,2022-03-04 00:00:00,SNX/USDT,3.808836,3.814314,3.548103,3.617532,32477.90334338,119606.08003950345226
1646265600,2022-03-03 00:00:00,SNX/USDT,3.97764,4.012345,3.7375,3.805092,45737.77788088,176251.76972355829296
1646179200,2022-03-02 00:00:00,SNX/USDT,4.175024,4.213439,3.942911,3.972943,49402.37279608,200930.84871885485282
1646092800,2022-03-01 00:00:00,SNX/USDT,4.154747,4.319567,4.031129,4.18,64687.86381815,269640.94563630447148
1646006400,2022-02-28 00:00:00,SNX/USDT,3.737964,4.16111,3.629808,4.153372,58018.48432869,229758.28012329862915
1645920000,2022-02-27 00:00:00,SNX/USDT,3.87194,4.110001,3.65825,3.742926,56618.26845695,220312.13838171035492
1645833600,2022-02-26 00:00:00,SNX/USDT,4.016737,4.1615,3.84,3.871796,44132.51612549,175116.83227356667362
1645747200,2022-02-25 00:00:00,SNX/USDT,3.927089,4.113998,3.884832,4.015679,59753.85925619,239456.36796709261833
1645660800,2022-02-24 00:00:00,SNX/USDT,3.740178,3.95625,3.3272,3.92818,126598.49963986,456938.06741706600099
1645574400,2022-02-23 00:00:00,SNX/USDT,3.999698,4.162515,3.7341,3.740178,77338.75245856,307134.80131286269944
1645488000,2022-02-22 00:00:00,SNX/USDT,3.735544,4.017029,3.622633,4.002861,100626.74593614,389091.19468409465612
1645401600,2022-02-21 00:00:00,SNX/USDT,4.05431,4.269367,3.713962,3.723077,110549.85567684,442447.37846407469224
1645315200,2022-02-20 00:00:00,SNX/USDT,4.364845,4.364846,3.954237,4.061762,86945.59551271,356773.58451122879768
1645228800,2022-02-19 00:00:00,SNX/USDT,4.368343,4.451507,4.198323,4.365315,41957.63932612,181301.46273410432691
1645142400,2022-02-18 00:00:00,SNX/USDT,4.585253,4.6835,4.319958,4.375061,128156.23408937,573384.10789367861683
1645056000,2022-02-17 00:00:00,SNX/USDT,4.906243,4.981083,4.535237,4.593399,179684.68822496,866422.89164911186985
1644969600,2022-02-16 00:00:00,SNX/USDT,5.085081,5.128027,4.820623,4.9,180617.25531361,894653.61645935166004
1644883200,2022-02-15 00:00:00,SNX/USDT,4.578676,5.0852,4.575745,5.081495,115382.56117886,559527.50403003843871
1644796800,2022-02-14 00:00:00,SNX/USDT,4.462612,4.610687,4.35302,4.583204,109735.72541192,492278.30078963901539
1644710400,2022-02-13 00:00:00,SNX/USDT,4.891876,4.956371,4.452227,4.461115,87608.33477323,410694.87129502351526
1644624000,2022-02-12 00:00:00,SNX/USDT,4.888374,5.064018,4.685035,4.890039,102268.90590737,497377.09984207133489
1644537600,2022-02-11 00:00:00,SNX/USDT,5.227111,5.365824,4.7453,4.893751,119830.9993065,612666.72452192136574
1644451200,2022-02-10 00:00:00,SNX/USDT,5.837008,5.8501,5.214326,5.22517,117571.65573159,646571.27932904821064
1644364800,2022-02-09 00:00:00,SNX/USDT,5.526174,5.894678,5.360584,5.836807,96788.79777459,545433.67124924063545
1644278400,2022-02-08 00:00:00,SNX/USDT,5.908336,6.07444,5.345765,5.526011,199017.81280124,1122698.8798832415301
