https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK3L,Volume USDT
1656201600,2022-06-26 00:00:00,LINK3L/USDT,0.003873,0.004237,0.002971,0.002971,68058973.99128591,246239.74982729922662
1656115200,2022-06-25 00:00:00,LINK3L/USDT,0.003899,0.00407,0.003124,0.003864,68177336.00483175,248031.39897407434987
1656028800,2022-06-24 00:00:00,LINK3L/USDT,0.003505,0.004288,0.00342,0.003862,99150991.25967605,367180.93621507734691
1655942400,2022-06-23 00:00:00,LINK3L/USDT,0.002986,0.003618,0.00296,0.003468,110142945.62133036,367688.32298259281639
1655856000,2022-06-22 00:00:00,LINK3L/USDT,0.003326,0.003638,0.002768,0.002979,152015793.91824015,478647.28503630555109
1655769600,2022-06-21 00:00:00,LINK3L/USDT,0.003511,0.004404,0.003171,0.003303,142282884.28257715,544414.41293418451151
1655683200,2022-06-20 00:00:00,LINK3L/USDT,0.003013,0.003922,0.002643,0.003512,219992745.03829317,709511.18556025133708
1655596800,2022-06-19 00:00:00,LINK3L/USDT,0.002271,0.003261,0.002146,0.003017,323075362.62055663,855076.70645534513521
1655510400,2022-06-18 00:00:00,LINK3L/USDT,0.003096,0.00329,0.001751,0.002272,270362357.16703152,625129.64265771341056
1655424000,2022-06-17 00:00:00,LINK3L/USDT,0.00308,0.0037,0.002969,0.003112,193632222.33684483,632256.29344811098183
1655337600,2022-06-16 00:00:00,LINK3L/USDT,0.005166,0.005586,0.002864,0.003107,310898496.59581574,1177490.73674751680637
1655251200,2022-06-15 00:00:00,LINK3L/USDT,0.004105,0.005274,0.002556,0.005167,296275289.53971133,1172310.75151577391294
1655164800,2022-06-14 00:00:00,LINK3L/USDT,0.002947,0.004323,0.00221,0.004099,177227641.48008354,615253.19312843322342
1655078400,2022-06-13 00:00:00,LINK3L/USDT,0.003831,0.004193,0.002183,0.002958,129447620.27679935,374548.03875656141745
1654992000,2022-06-12 00:00:00,LINK3L/USDT,0.005643,0.006024,0.003836,0.003836,96984593.82721437,489023.57731217183204
1654905600,2022-06-11 00:00:00,LINK3L/USDT,0.009403,0.010612,0.005414,0.005663,51901165.0231708,370281.56896200593566
1654819200,2022-06-10 00:00:00,LINK3L/USDT,0.015431,0.016768,0.009276,0.009404,23732032.49157812,297827.40456556802281
1654732800,2022-06-09 00:00:00,LINK3L/USDT,0.012852,0.016991,0.012001,0.0154,18970899.6922013,279861.80392429558811
1654646400,2022-06-08 00:00:00,LINK3L/USDT,0.013027,0.014042,0.010765,0.01281,18970810.01890486,234026.58104592639433
1654560000,2022-06-07 00:00:00,LINK3L/USDT,0.009974,0.014277,0.007803,0.013027,14021381.16789907,154743.4953309177438
1654473600,2022-06-06 00:00:00,LINK3L/USDT,0.00911,0.010991,0.00911,0.010299,11124211.13363707,111322.46753723653289
1654387200,2022-06-05 00:00:00,LINK3L/USDT,0.008389,0.009795,0.007726,0.008986,21991098.41581042,194150.67530737253824
1654300800,2022-06-04 00:00:00,LINK3L/USDT,0.006688,0.008434,0.006226,0.008357,7276537.20932563,52277.59117453854572
1654214400,2022-06-03 00:00:00,LINK3L/USDT,0.007821,0.007905,0.006147,0.006751,4296875.06298829,29995.53466085175665
1654128000,2022-06-02 00:00:00,LINK3L/USDT,0.007011,0.007984,0.006629,0.007801,5165883.62175102,37499.36069660855079
1654041600,2022-06-01 00:00:00,LINK3L/USDT,0.009556,0.01032,0.006339,0.007028,7354122.68941694,61800.67326905606417
1653955200,2022-05-31 00:00:00,LINK3L/USDT,0.009286,0.010105,0.00813,0.009692,10471410.00718993,95565.11908086097021
1653868800,2022-05-30 00:00:00,LINK3L/USDT,0.00689,0.009452,0.006689,0.009314,8620135.71897165,71469.14307745425078
1653782400,2022-05-29 00:00:00,LINK3L/USDT,0.006402,0.006976,0.005778,0.006886,5095545.73827388,33079.16954931579735
1653696000,2022-05-28 00:00:00,LINK3L/USDT,0.005746,0.006712,0.00553,0.006425,7342283.48366427,45483.40489237405051
1653609600,2022-05-27 00:00:00,LINK3L/USDT,0.006598,0.006979,0.005487,0.005658,7956865.49217063,49258.00373379975256
1653523200,2022-05-26 00:00:00,LINK3L/USDT,0.007887,0.008374,0.005357,0.006577,9937588.39420362,64542.01799621986274
1653436800,2022-05-25 00:00:00,LINK3L/USDT,0.008919,0.009483,0.007887,0.008039,4035066.03552588,34395.69841292135251
1653350400,2022-05-24 00:00:00,LINK3L/USDT,0.008091,0.009055,0.007154,0.008934,4839664.50860052,39366.66523973240853
1653264000,2022-05-23 00:00:00,LINK3L/USDT,0.00927,0.010598,0.008,0.008126,5081064.21858339,48862.79210780416758
1653177600,2022-05-22 00:00:00,LINK3L/USDT,0.008396,0.00971,0.007769,0.009552,3351138.68553987,30063.00883823163577
1653091200,2022-05-21 00:00:00,LINK3L/USDT,0.007817,0.008605,0.00738,0.008291,2652945.11079047,21739.74175169439177
1653004800,2022-05-20 00:00:00,LINK3L/USDT,0.00896,0.009481,0.007252,0.007797,6187922.80584924,51452.46196683615352
1652918400,2022-05-19 00:00:00,LINK3L/USDT,0.0076,0.009202,0.007054,0.008952,8197179.96767154,66440.7115921559759
1652832000,2022-05-18 00:00:00,LINK3L/USDT,0.011779,0.012217,0.007556,0.0076,5477444.00308858,53021.17420859387699
1652745600,2022-05-17 00:00:00,LINK3L/USDT,0.010404,0.012884,0.009908,0.011778,5709165.51828461,65893.79970038616605
1652659200,2022-05-16 00:00:00,LINK3L/USDT,0.0133,0.0133,0.009221,0.010403,5813306.64751579,61915.7119957175794
1652572800,2022-05-15 00:00:00,LINK3L/USDT,0.010056,0.013418,0.009106,0.013163,5646833.43688294,62437.61893391161506
1652486400,2022-05-14 00:00:00,LINK3L/USDT,0.00952,0.012,0.00764,0.010056,17086311.93956797,154885.91601874105051
1652400000,2022-05-13 00:00:00,LINK3L/USDT,0.007753,0.011745,0.00727,0.009692,13774572.19365214,137148.90622641815952
1652313600,2022-05-12 00:00:00,LINK3L/USDT,0.01,0.0127,0.0049,0.007709,137728625.56000181,955926.85700084429003
1652227200,2022-05-11 00:00:00,LINK3L/USDT,0.0212,0.0234,0.0087,0.01,43932175.48849449,593926.870849250662
1652140800,2022-05-10 00:00:00,LINK3L/USDT,0.0188,0.0268,0.0171,0.0212,12918026.65846632,287055.150716818657
1652054400,2022-05-09 00:00:00,LINK3L/USDT,0.0375,0.0394,0.0179,0.019,8426449.32078136,238298.356381258569
1651968000,2022-05-08 00:00:00,LINK3L/USDT,0.04,0.0423,0.0362,0.0375,4790498.80509296,186776.918625855817
1651881600,2022-05-07 00:00:00,LINK3L/USDT,0.048,0.0492,0.0379,0.0399,2373930.54040988,105549.261545368458
1651795200,2022-05-06 00:00:00,LINK3L/USDT,0.05,0.0513,0.0433,0.048,2267933.67075446,108419.48803951781
1651708800,2022-05-05 00:00:00,LINK3L/USDT,0.0728,0.0744,0.0452,0.0498,2824001.61990024,160182.788719046491
1651622400,2022-05-04 00:00:00,LINK3L/USDT,0.056,0.073,0.056,0.0721,1986498.02671423,122945.029688159833
1651536000,2022-05-03 00:00:00,LINK3L/USDT,0.0572,0.063,0.0512,0.0564,2077414.16069993,119939.081374768033
1651449600,2022-05-02 00:00:00,LINK3L/USDT,0.0597,0.0617,0.051,0.0567,1767926.39684569,99146.617626204849
1651363200,2022-05-01 00:00:00,LINK3L/USDT,0.0553,0.062,0.053,0.0592,780932.63409045,44565.900335748831
1651276800,2022-04-30 00:00:00,LINK3L/USDT,0.0732,0.0777,0.0488,0.0549,1344718.75141923,85895.332359814123
1651190400,2022-04-29 00:00:00,LINK3L/USDT,0.0868,0.0885,0.07,0.0719,814390.1879907,63662.554010868651
1651104000,2022-04-28 00:00:00,LINK3L/USDT,0.0881,0.0934,0.0816,0.0866,617776.11055362,53900.140698999592
1651017600,2022-04-27 00:00:00,LINK3L/USDT,0.0814,0.0906,0.0808,0.0883,646546.32984712,55794.013254580208
1650931200,2022-04-26 00:00:00,LINK3L/USDT,0.1075,0.1095,0.0765,0.0807,1224153.10303739,115885.495084807943
1650844800,2022-04-25 00:00:00,LINK3L/USDT,0.1023,0.1087,0.0867,0.1068,1365481.5487178,132799.316714528077
1650758400,2022-04-24 00:00:00,LINK3L/USDT,0.1051,0.1131,0.1022,0.1029,700767.76092838,75040.312249767445
1650672000,2022-04-23 00:00:00,LINK3L/USDT,0.1115,0.1132,0.103,0.1044,367273.87684597,39946.422584021451
1650585600,2022-04-22 00:00:00,LINK3L/USDT,0.1111,0.119,0.109,0.1107,637163.07201665,72928.781043214939
1650499200,2022-04-21 00:00:00,LINK3L/USDT,0.1235,0.1335,0.1062,0.1119,938161.78352747,115215.765148695105
1650412800,2022-04-20 00:00:00,LINK3L/USDT,0.1295,0.1359,0.1145,0.1234,1211045.68320642,150001.688939910897
1650326400,2022-04-19 00:00:00,LINK3L/USDT,0.1243,0.1337,0.1189,0.1296,691383.65574158,86999.032124565839
1650240000,2022-04-18 00:00:00,LINK3L/USDT,0.1164,0.1246,0.101,0.1241,1268950.76019819,141989.735440388246
1650153600,2022-04-17 00:00:00,LINK3L/USDT,0.1282,0.1411,0.1151,0.1164,606764.9369148,79759.813501381534
1650067200,2022-04-16 00:00:00,LINK3L/USDT,0.1276,0.1314,0.1182,0.1282,328215.47096069,40885.730640842517
1649980800,2022-04-15 00:00:00,LINK3L/USDT,0.1164,0.1306,0.1155,0.1276,469189.85858662,57819.625566846274
1649894400,2022-04-14 00:00:00,LINK3L/USDT,0.1301,0.1345,0.1059,0.1156,802663.21249769,96144.137405486446
1649808000,2022-04-13 00:00:00,LINK3L/USDT,0.1249,0.1349,0.1181,0.1308,610566.96887943,78170.891048937115
1649721600,2022-04-12 00:00:00,LINK3L/USDT,0.1224,0.1359,0.117,0.1247,705825.01783705,87740.373214695021
1649635200,2022-04-11 00:00:00,LINK3L/USDT,0.1703,0.1723,0.1138,0.1213,1086902.96882742,149282.375671079945
1649548800,2022-04-10 00:00:00,LINK3L/USDT,0.1787,0.2018,0.1703,0.1703,482387.15477718,89010.389723698171
1649462400,2022-04-09 00:00:00,LINK3L/USDT,0.169,0.1817,0.1685,0.1789,320956.78225237,56019.719610173461
1649376000,2022-04-08 00:00:00,LINK3L/USDT,0.1916,0.1983,0.1651,0.1687,920570.87366838,170303.704458370047
1649289600,2022-04-07 00:00:00,LINK3L/USDT,0.1808,0.1969,0.1712,0.1922,398874.89791545,74582.998949850136
1649203200,2022-04-06 00:00:00,LINK3L/USDT,0.2379,0.2394,0.1753,0.1805,970236.13481093,192966.519871764996
1649116800,2022-04-05 00:00:00,LINK3L/USDT,0.273,0.28,0.2344,0.2396,506134.32406774,131808.924868707648
1649030400,2022-04-04 00:00:00,LINK3L/USDT,0.3029,0.3029,0.2418,0.273,917823.10345954,248710.283168156384
1648944000,2022-04-03 00:00:00,LINK3L/USDT,0.2716,0.315,0.2607,0.3038,906390.71796004,266122.669417107921
1648857600,2022-04-02 00:00:00,LINK3L/USDT,0.2699,0.2921,0.2588,0.2716,881342.76183075,243007.238940246599
1648771200,2022-04-01 00:00:00,LINK3L/USDT,0.2507,0.2721,0.2175,0.2696,1403139.6948085,346281.049046637154
1648684800,2022-03-31 00:00:00,LINK3L/USDT,0.2636,0.3037,0.2397,0.2507,1598445.17488748,434837.469917575041
1648598400,2022-03-30 00:00:00,LINK3L/USDT,0.2543,0.2808,0.2341,0.2638,1480107.89338243,391331.848354501979
1648512000,2022-03-29 00:00:00,LINK3L/USDT,0.234,0.277,0.2335,0.2551,871208.59275377,223953.076363242688
1648425600,2022-03-28 00:00:00,LINK3L/USDT,0.2491,0.2715,0.2279,0.233,1006568.3397361,256672.067509908561
1648339200,2022-03-27 00:00:00,LINK3L/USDT,0.2098,0.2521,0.203,0.2491,893891.52971042,200087.461707271635
1648252800,2022-03-26 00:00:00,LINK3L/USDT,0.2002,0.2144,0.1975,0.2098,738278.07726575,152289.803993569125
1648166400,2022-03-25 00:00:00,LINK3L/USDT,0.2242,0.2369,0.1961,0.2002,1171013.38287296,254342.36094167637
1648080000,2022-03-24 00:00:00,LINK3L/USDT,0.2128,0.2368,0.2037,0.2248,1225669.54575315,271605.274296456799
1647993600,2022-03-23 00:00:00,LINK3L/USDT,0.1975,0.2164,0.1861,0.2128,1030486.23861868,207053.941904922027
1647907200,2022-03-22 00:00:00,LINK3L/USDT,0.1822,0.2129,0.18,0.1975,1095363.14654279,221286.576705167633
1647820800,2022-03-21 00:00:00,LINK3L/USDT,0.1665,0.1909,0.157,0.1826,899886.18264983,160666.454574719153
1647734400,2022-03-20 00:00:00,LINK3L/USDT,0.1828,0.1882,0.1634,0.1669,722547.77515752,124975.583353595165
1647648000,2022-03-19 00:00:00,LINK3L/USDT,0.1849,0.1993,0.1779,0.1833,1094554.75097939,203555.036059574261
1647561600,2022-03-18 00:00:00,LINK3L/USDT,0.1643,0.1942,0.1551,0.185,1573508.36898284,275306.644093652991
1647475200,2022-03-17 00:00:00,LINK3L/USDT,0.175,0.1855,0.1584,0.1644,1000226.98438884,172217.006919835409
1647388800,2022-03-16 00:00:00,LINK3L/USDT,0.1434,0.1787,0.1417,0.1739,2167767.32675357,334973.644208713892
1647302400,2022-03-15 00:00:00,LINK3L/USDT,0.1352,0.1466,0.1199,0.1436,1147337.5371051,153578.089062665703
1647216000,2022-03-14 00:00:00,LINK3L/USDT,0.1167,0.1356,0.1136,0.1347,873779.09304869,109700.939319306563
1647129600,2022-03-13 00:00:00,LINK3L/USDT,0.1298,0.1377,0.1141,0.1167,970653.96980448,124902.791740476311
1647043200,2022-03-12 00:00:00,LINK3L/USDT,0.1272,0.1388,0.1268,0.13,688800.8800904,91961.910992026696
1646956800,2022-03-11 00:00:00,LINK3L/USDT,0.1313,0.1446,0.12,0.1272,1597990.39384814,209173.392748637577
1646870400,2022-03-10 00:00:00,LINK3L/USDT,0.1596,0.1626,0.1253,0.1313,1914618.39938025,264004.788107827208
1646784000,2022-03-09 00:00:00,LINK3L/USDT,0.1318,0.1747,0.1315,0.16,2505794.08280729,390190.760199173943
1646697600,2022-03-08 00:00:00,LINK3L/USDT,0.1215,0.1462,0.119,0.1323,2089532.3577101,277769.354360066265
1646611200,2022-03-07 00:00:00,LINK3L/USDT,0.1389,0.1508,0.1128,0.1221,1218447.9588976,157319.216670397059
1646524800,2022-03-06 00:00:00,LINK3L/USDT,0.1653,0.1716,0.1382,0.1404,845916.35324278,130628.405583149517
1646438400,2022-03-05 00:00:00,LINK3L/USDT,0.1563,0.1742,0.1473,0.166,741582.10461606,120053.840529378152
1646352000,2022-03-04 00:00:00,LINK3L/USDT,0.2043,0.2071,0.1497,0.1564,1380768.82917009,239281.251336495504
1646265600,2022-03-03 00:00:00,LINK3L/USDT,0.2211,0.2251,0.1868,0.2045,1463760.31155805,300407.775381062551
1646179200,2022-03-02 00:00:00,LINK3L/USDT,0.2251,0.2473,0.2068,0.2214,3223728.97305712,734279.476798781208
1646092800,2022-03-01 00:00:00,LINK3L/USDT,0.2159,0.2434,0.1992,0.2244,2912468.35295687,636842.875098645113
1646006400,2022-02-28 00:00:00,LINK3L/USDT,0.1615,0.216,0.1494,0.2158,2668166.58773294,480432.699928780083
1645920000,2022-02-27 00:00:00,LINK3L/USDT,0.2059,0.2122,0.1563,0.162,2101965.22176213,388142.309229313326
1645833600,2022-02-26 00:00:00,LINK3L/USDT,0.1917,0.2204,0.1811,0.2063,2521645.13935417,506056.554387860723
1645747200,2022-02-25 00:00:00,LINK3L/USDT,0.1556,0.1972,0.1487,0.1912,2728370.78822654,475044.623027526197
1645660800,2022-02-24 00:00:00,LINK3L/USDT,0.1789,0.2018,0.1033,0.1544,7089746.90332597,961353.873926573289
1645574400,2022-02-23 00:00:00,LINK3L/USDT,0.2099,0.2385,0.1789,0.18,1693281.35415643,364703.181965381113
1645488000,2022-02-22 00:00:00,LINK3L/USDT,0.1891,0.2232,0.1704,0.2089,1114258.22764374,221356.854559201837
1645401600,2022-02-21 00:00:00,LINK3L/USDT,0.2467,0.2814,0.1842,0.1873,1274558.7942013,304888.887928034317
1645315200,2022-02-20 00:00:00,LINK3L/USDT,0.296,0.2976,0.2354,0.2452,933772.44389888,238551.712245413257
1645228800,2022-02-19 00:00:00,LINK3L/USDT,0.2792,0.3151,0.261,0.2966,839583.11192167,242598.068411867945
1645142400,2022-02-18 00:00:00,LINK3L/USDT,0.3051,0.3299,0.2717,0.2802,1042437.30003031,316252.835779445072
1645056000,2022-02-17 00:00:00,LINK3L/USDT,0.4158,0.4504,0.2959,0.3051,1245333.39785658,452263.395081324865
1644969600,2022-02-16 00:00:00,LINK3L/USDT,0.4342,0.4388,0.3727,0.4153,973798.43230762,398399.067059408447
1644883200,2022-02-15 00:00:00,LINK3L/USDT,0.3439,0.4412,0.3375,0.4373,1290728.07389078,509595.807402569407
1644796800,2022-02-14 00:00:00,LINK3L/USDT,0.3258,0.3564,0.2959,0.3415,671815.32116899,219901.706738657319
