https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume GNY
1659916800000,2022-08-08 00:00:00,GNY/BTC,5.3e-07,6.8e-07,5.1e-07,6.3e-07,1.7703335892516876,2810053.31627252
1659830400000,2022-08-07 00:00:00,GNY/BTC,4.5e-07,5.9e-07,4.3e-07,5.5e-07,1.6434419428458131,2988076.25971966
1659744000000,2022-08-06 00:00:00,GNY/BTC,4.5e-07,4.6e-07,4.3e-07,4.4e-07,1.3157802159418268,2990409.58168597
1659657600000,2022-08-05 00:00:00,GNY/BTC,4.5e-07,4.6e-07,4.2e-07,4.5e-07,1.2963459746658283,2880768.83259073
1659571200000,2022-08-04 00:00:00,GNY/BTC,4.3e-07,4.6e-07,4.1e-07,4.5e-07,1.27733328203598,2838518.4045244
1659484800000,2022-08-03 00:00:00,GNY/BTC,4.4e-07,4.6e-07,4e-07,4.2e-07,1.2180408680790042,2900097.30495001
1659398400000,2022-08-02 00:00:00,GNY/BTC,4.2e-07,4.6e-07,4.1e-07,4.4e-07,1.224242284420219,2782368.82822777
1659312000000,2022-08-01 00:00:00,GNY/BTC,4.2e-07,4.3e-07,4.1e-07,4.2e-07,1.2548119493805925,2987647.49852522
1659225600000,2022-07-31 00:00:00,GNY/BTC,4.3e-07,4.7e-07,4.1e-07,4.2e-07,1.253666052212217,2984919.17193385
1659139200000,2022-07-30 00:00:00,GNY/BTC,4.2e-07,4.4e-07,4.1e-07,4.2e-07,1.2649464525810001,3011777.26805
1659052800000,2022-07-29 00:00:00,GNY/BTC,4.7e-07,5e-07,4e-07,4.3e-07,1.2944726039303087,3010401.40448909
1658966400000,2022-07-28 00:00:00,GNY/BTC,3.7e-07,5.2e-07,3.6e-07,4.7e-07,1.3538050664365981,2880436.31156723
1658880000000,2022-07-27 00:00:00,GNY/BTC,3.7e-07,3.8e-07,3.5e-07,3.8e-07,1.1668084512196675,3070548.55584123
1658793600000,2022-07-26 00:00:00,GNY/BTC,3.4e-07,4.5e-07,3.4e-07,3.7e-07,1.1391608279158478,3078813.04842121
1658707200000,2022-07-25 00:00:00,GNY/BTC,3.4e-07,3.4e-07,3.4e-07,3.4e-07,0.9993222199999999,2939183
1658620800000,2022-07-24 00:00:00,GNY/BTC,3.4e-07,3.6e-07,3.3e-07,3.4e-07,0.9670300777150065,2844206.11092649
1658534400000,2022-07-23 00:00:00,GNY/BTC,3.5e-07,3.5e-07,3.3e-07,3.4e-07,1.0067105298722885,2960913.32315379
1658448000000,2022-07-22 00:00:00,GNY/BTC,3.4e-07,3.5e-07,3.3e-07,3.5e-07,0.662415026530355,1892614.3615153
1658361600000,2022-07-21 00:00:00,GNY/BTC,3.2e-07,3.5e-07,3.2e-07,3.4e-07,0.19274503463800338,566897.16070001
1658275200000,2022-07-20 00:00:00,GNY/BTC,3.1e-07,3.5e-07,3e-07,3.1e-07,0.7582353640921389,2445920.52932948
1658188800000,2022-07-19 00:00:00,GNY/BTC,3.4e-07,3.6e-07,3e-07,3.1e-07,0.852643521332121,2750462.9720391
1658102400000,2022-07-18 00:00:00,GNY/BTC,2.9e-07,4.5e-07,2.8e-07,3.4e-07,0.48337213057889833,1421682.73699676
1658016000000,2022-07-17 00:00:00,GNY/BTC,2.8e-07,2.8e-07,2.8e-07,2.8e-07,6.4283929164e-06,22.95854613
1657929600000,2022-07-16 00:00:00,GNY/BTC,2.8e-07,2.9e-07,2.8e-07,2.9e-07,0.023600148536246198,81379.82253878
1657843200000,2022-07-15 00:00:00,GNY/BTC,2.8e-07,2.9e-07,2.8e-07,2.8e-07,0.022207137238199202,79311.20442214
1657756800000,2022-07-14 00:00:00,GNY/BTC,2.8e-07,2.9e-07,2.7e-07,2.8e-07,0.3635483427618,1298386.938435
1657670400000,2022-07-13 00:00:00,GNY/BTC,2.8e-07,2.9e-07,2.7e-07,2.9e-07,0.9011184499999999,3107305
1657584000000,2022-07-12 00:00:00,GNY/BTC,2.8e-07,2.8e-07,2.7e-07,2.8e-07,0.8310064,2967880
1657497600000,2022-07-11 00:00:00,GNY/BTC,2.8e-07,2.9e-07,2.7e-07,2.8e-07,0.8172588729322361,2918781.6890437
1657411200000,2022-07-10 00:00:00,GNY/BTC,2.8e-07,2.8e-07,2.8e-07,2.8e-07,0.85026592,3036664
1657324800000,2022-07-09 00:00:00,GNY/BTC,2.8e-07,2.9e-07,2.7e-07,2.8e-07,0.7208569875862041,2574489.2413793
1657238400000,2022-07-08 00:00:00,GNY/BTC,2.8e-07,2.8e-07,2.7e-07,2.7e-07,0.7603791537397501,2816219.087925
1657152000000,2022-07-07 00:00:00,GNY/BTC,2.8e-07,2.8e-07,2.7e-07,2.7e-07,0.7979489820000001,2955366.6
1657065600000,2022-07-06 00:00:00,GNY/BTC,2.7e-07,2.8e-07,2.6e-07,2.7e-07,0.7276445086743333,2694979.66175679
1656979200000,2022-07-05 00:00:00,GNY/BTC,2.5e-07,2.7e-07,2.5e-07,2.6e-07,0.23724655885899798,912486.7648423
1656892800000,2022-07-04 00:00:00,GNY/BTC,2.8e-07,2.9e-07,2.6e-07,2.6e-07,0.0931001913756382,358077.65913707
1656806400000,2022-07-03 00:00:00,GNY/BTC,2.6e-07,3e-07,2.6e-07,2.8e-07,0.8679951976506889,3099982.84875246
1656720000000,2022-07-02 00:00:00,GNY/BTC,2.5e-07,2.6e-07,2.5e-07,2.6e-07,0.7674430086260601,2951703.879331
1656633600000,2022-07-01 00:00:00,GNY/BTC,2.5e-07,2.7e-07,2.4e-07,2.5e-07,0.73386560296297,2935462.41185188
1656547200000,2022-06-30 00:00:00,GNY/BTC,2.3e-07,2.7e-07,2.3e-07,2.4e-07,0.7294327665906192,3039303.19412758
1656460800000,2022-06-29 00:00:00,GNY/BTC,2.3e-07,2.3e-07,2.3e-07,2.3e-07,0.2307980970561403,1003469.98720061
1656374400000,2022-06-28 00:00:00,GNY/BTC,2.3e-07,2.3e-07,2.3e-07,2.3e-07,0.02658731,115597
1656288000000,2022-06-27 00:00:00,GNY/BTC,2.3e-07,2.3e-07,2.2e-07,2.3e-07,0.68435189,2975443
1656201600000,2022-06-26 00:00:00,GNY/BTC,2.3e-07,2.3e-07,2.2e-07,2.3e-07,0.3682092642564337,1600909.84459319
1656115200000,2022-06-25 00:00:00,GNY/BTC,2.3e-07,2.3e-07,2.3e-07,2.3e-07,0.66738251844525,2901663.123675
1656028800000,2022-06-24 00:00:00,GNY/BTC,2.3e-07,2.3e-07,2.3e-07,2.3e-07,0.18405911,800257
1655942400000,2022-06-23 00:00:00,GNY/BTC,2.3e-07,2.3e-07,2.2e-07,2.3e-07,0.64489286,2803882
1655856000000,2022-06-22 00:00:00,GNY/BTC,2.2e-07,2.4e-07,2.2e-07,2.2e-07,0.5458611256170908,2481186.93462314
1655769600000,2022-06-21 00:00:00,GNY/BTC,2.3e-07,2.3e-07,2.2e-07,2.2e-07,0.467917834778823,2126899.24899465
1655683200000,2022-06-20 00:00:00,GNY/BTC,2.3e-07,2.3e-07,2.3e-07,2.3e-07,0.6567723599999999,2855532
1655596800000,2022-06-19 00:00:00,GNY/BTC,2.3e-07,2.3e-07,2.2e-07,2.3e-07,0.1480009517146505,643482.39875935
1655510400000,2022-06-18 00:00:00,GNY/BTC,2.2e-07,2.2e-07,2.1e-07,2.1e-07,0.60484263,2880203
1655424000000,2022-06-17 00:00:00,GNY/BTC,2.1e-07,2.3e-07,2.1e-07,2.2e-07,0.6577134268019701,2989606.4854635
1655337600000,2022-06-16 00:00:00,GNY/BTC,2.2e-07,2.3e-07,2e-07,2.2e-07,0.33499945138000004,1522724.779
1655251200000,2022-06-15 00:00:00,GNY/BTC,2.5e-07,2.7e-07,1.5e-07,2.4e-07,0.28208387777839194,1175349.4907433
1655164800000,2022-06-14 00:00:00,GNY/BTC,2.5e-07,2.7e-07,2.1e-07,2.6e-07,0.7789944459063338,2996132.48425513
1655078400000,2022-06-13 00:00:00,GNY/BTC,2.2e-07,2.7e-07,2.2e-07,2.5e-07,0.6723165852619,2689266.3410476
1654992000000,2022-06-12 00:00:00,GNY/BTC,2.6e-07,2.8e-07,1.9e-07,2.2e-07,0.5836441136037095,2652927.78910777
1654905600000,2022-06-11 00:00:00,GNY/BTC,2.6e-07,2.8e-07,2.6e-07,2.7e-07,0.8036716537944001,2976561.68072
1654819200000,2022-06-10 00:00:00,GNY/BTC,2.6e-07,2.9e-07,2.5e-07,2.6e-07,0.6692204423864648,2573924.77840948
1654732800000,2022-06-09 00:00:00,GNY/BTC,2.6e-07,2.7e-07,2.5e-07,2.6e-07,0.5920258224399999,2277022.394
1654646400000,2022-06-08 00:00:00,GNY/BTC,2.5e-07,3.3e-07,2.4e-07,2.6e-07,0.729951736706998,2807506.6796423
1654560000000,2022-06-07 00:00:00,GNY/BTC,2.5e-07,2.8e-07,2.2e-07,2.6e-07,0.6731733362165526,2589128.21621751
1654473600000,2022-06-06 00:00:00,GNY/BTC,2.4e-07,2.5e-07,2.4e-07,2.5e-07,0.74302568648125,2972102.745925
1654387200000,2022-06-05 00:00:00,GNY/BTC,2.5e-07,2.6e-07,2.4e-07,2.5e-07,0.6903169999807675,2761267.99992307
1654300800000,2022-06-04 00:00:00,GNY/BTC,2.6e-07,2.6e-07,2.4e-07,2.5e-07,0.25826757901826997,1033070.31607308
1654214400000,2022-06-03 00:00:00,GNY/BTC,2.4e-07,2.6e-07,2.4e-07,2.6e-07,0.8104285273999798,3117032.79769223
1654128000000,2022-06-02 00:00:00,GNY/BTC,2.5e-07,2.6e-07,2.4e-07,2.4e-07,0.100106733240828,417111.38850345
1654041600000,2022-06-01 00:00:00,GNY/BTC,2.5e-07,2.7e-07,2.1e-07,2.5e-07,0.45920989433359,1836839.57733436
1653955200000,2022-05-31 00:00:00,GNY/BTC,2.5e-07,3.2e-07,2.3e-07,2.5e-07,0.694946898452225,2779787.5938089
1653868800000,2022-05-30 00:00:00,GNY/BTC,2.4e-07,2.9e-07,2e-07,2.3e-07,0.3374676075786912,1467250.46773344
1653782400000,2022-05-29 00:00:00,GNY/BTC,2.3e-07,2.4e-07,2.3e-07,2.4e-07,0.7007416897334375,2919757.04055599
1653696000000,2022-05-28 00:00:00,GNY/BTC,2.1e-07,2.6e-07,1.9e-07,2.3e-07,0.1436777157104805,624685.72048035
1653609600000,2022-05-27 00:00:00,GNY/BTC,1.8e-07,2.6e-07,1.7e-07,2.1e-07,0.1558192045294647,741996.21204507
1653523200000,2022-05-26 00:00:00,GNY/BTC,2.2e-07,2.6e-07,1.5e-07,1.7e-07,0.13643813318645148,802577.25403795
1653436800000,2022-05-25 00:00:00,GNY/BTC,2e-07,4.1e-07,2e-07,2.2e-07,0.3736020025391698,1698190.92063259
1653350400000,2022-05-24 00:00:00,GNY/BTC,2.2e-07,2.2e-07,1.9e-07,2e-07,0.051215733090907996,256078.66545454
1653264000000,2022-05-23 00:00:00,GNY/BTC,2.3e-07,2.3e-07,1.8e-07,2.1e-07,0.0518265336345351,246793.01730731
1653177600000,2022-05-22 00:00:00,GNY/BTC,2.1e-07,2.2e-07,2e-07,2.2e-07,0.081891900673132,372235.9121506
1653091200000,2022-05-21 00:00:00,GNY/BTC,2.3e-07,2.6e-07,1.9e-07,2.3e-07,0.0387974838820564,168684.71253068
1653004800000,2022-05-20 00:00:00,GNY/BTC,2.2e-07,2.6e-07,2.1e-07,2.6e-07,0.0708050766216482,272327.21777557
1652918400000,2022-05-19 00:00:00,GNY/BTC,2.5e-07,2.8e-07,1.8e-07,2.7e-07,0.029264046049959302,108385.35574059
1652832000000,2022-05-18 00:00:00,GNY/BTC,3e-07,3e-07,2.7e-07,2.8e-07,0.077042038862404,275150.1387943
1652745600000,2022-05-17 00:00:00,GNY/BTC,2.7e-07,3.3e-07,2.7e-07,3.2e-07,0.047694686772972804,149045.89616554
1652659200000,2022-05-16 00:00:00,GNY/BTC,3.1e-07,3.7e-07,1.5e-07,3.6e-07,0.09439676312037479,262213.23088993
1652572800000,2022-05-15 00:00:00,GNY/BTC,4.1e-07,4.1e-07,3e-07,3.8e-07,0.0491836980133774,129430.78424573
1652486400000,2022-05-14 00:00:00,GNY/BTC,2.8e-07,4.6e-07,2.7e-07,4.2e-07,0.10676084065964099,254192.47776105
1652400000000,2022-05-13 00:00:00,GNY/BTC,4.4e-07,5.2e-07,2e-07,2.7e-07,0.0507300504429717,187889.07571471
1652313600000,2022-05-12 00:00:00,GNY/BTC,8.2e-07,8.2e-07,1e-07,4.4e-07,0.39004448882253806,886464.74732395
1652227200000,2022-05-11 00:00:00,GNY/BTC,9.7e-07,9.7e-07,4.9e-07,8.2e-07,0.010549427270027001,12865.15520735
1652140800000,2022-05-10 00:00:00,GNY/BTC,1.03e-06,1.03e-06,9.7e-07,9.7e-07,0.09211949380311531,94968.55031249
1652054400000,2022-05-09 00:00:00,GNY/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.0723602399997685,70252.66019395
1651968000000,2022-05-08 00:00:00,GNY/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.116129612067,113852.56085
1651881600000,2022-05-07 00:00:00,GNY/BTC,9.8e-07,1.02e-06,9.7e-07,1.02e-06,0.076622602510902,75120.1985401
1651795200000,2022-05-06 00:00:00,GNY/BTC,1.02e-06,1.03e-06,1.02e-06,1.02e-06,0.1187507587390656,116422.31248928
1651708800000,2022-05-05 00:00:00,GNY/BTC,1.01e-06,1.01e-06,9.8e-07,1.01e-06,0.09530127929687131,94357.70227413
1651622400000,2022-05-04 00:00:00,GNY/BTC,1.03e-06,1.03e-06,1.02e-06,1.02e-06,0.13576790670998282,133105.79089214
1651536000000,2022-05-03 00:00:00,GNY/BTC,1.04e-06,1.04e-06,1.03e-06,1.03e-06,0.11580073553422761,112427.89857692
1651449600000,2022-05-02 00:00:00,GNY/BTC,1.04e-06,1.04e-06,1.03e-06,1.03e-06,0.0939625262297845,91225.75362115
1651363200000,2022-05-01 00:00:00,GNY/BTC,1.04e-06,1.04e-06,1.03e-06,1.04e-06,0.11592292976660239,111464.35554481
1651276800000,2022-04-30 00:00:00,GNY/BTC,1.02e-06,1.03e-06,1.02e-06,1.03e-06,0.1339076152853064,130007.39348088
1651190400000,2022-04-29 00:00:00,GNY/BTC,1.05e-06,1.1e-06,9.7e-07,9.7e-07,0.11131543798038211,114758.18348493
1651104000000,2022-04-28 00:00:00,GNY/BTC,9.7e-07,1.1e-06,9.6e-07,1.05e-06,0.12045878133020549,114722.64888591
1651017600000,2022-04-27 00:00:00,GNY/BTC,1.01e-06,1.05e-06,1.01e-06,1.04e-06,0.118798324662576,114229.1583294
1650931200000,2022-04-26 00:00:00,GNY/BTC,9.8e-07,1.03e-06,9.8e-07,1.03e-06,0.11360148576219471,110292.70462349
1650844800000,2022-04-25 00:00:00,GNY/BTC,1.1e-06,1.1e-06,9.8e-07,9.8e-07,0.0921529335052676,94033.60561762
1650672000000,2022-04-23 00:00:00,GNY/BTC,1.06e-06,1.16e-06,1e-06,1e-06,0.09540073870801,95400.73870801
1650585600000,2022-04-22 00:00:00,GNY/BTC,1.19e-06,1.22e-06,1.04e-06,1.06e-06,0.11538144300892701,108850.41793295
1650412800000,2022-04-20 00:00:00,GNY/BTC,1.22e-06,1.22e-06,1.22e-06,1.22e-06,0.110083326029,90232.23445
1650326400000,2022-04-19 00:00:00,GNY/BTC,1.21e-06,1.23e-06,1.2e-06,1.21e-06,0.1187829206875839,98167.70304759
1650240000000,2022-04-18 00:00:00,GNY/BTC,1.22e-06,1.27e-06,1.22e-06,1.27e-06,0.11701970606617769,92141.50083951
1650153600000,2022-04-17 00:00:00,GNY/BTC,1.21e-06,1.27e-06,1.21e-06,1.27e-06,0.0990560571128896,77996.89536448
1650067200000,2022-04-16 00:00:00,GNY/BTC,1.23e-06,1.28e-06,1.2e-06,1.21e-06,0.1173989347863618,97023.91304658
1649980800000,2022-04-15 00:00:00,GNY/BTC,1.22e-06,1.24e-06,1.22e-06,1.23e-06,0.0951272655646827,77339.24029649
1649894400000,2022-04-14 00:00:00,GNY/BTC,1.3e-06,1.31e-06,1.22e-06,1.31e-06,0.124220717074984,94824.9748664
1649808000000,2022-04-13 00:00:00,GNY/BTC,1.35e-06,1.36e-06,1.3e-06,1.3e-06,0.127135866385424,97796.82029648
1649721600000,2022-04-12 00:00:00,GNY/BTC,1.25e-06,1.37e-06,1.13e-06,1.32e-06,0.1056002937660528,80000.22255004
1649635200000,2022-04-11 00:00:00,GNY/BTC,1.15e-06,1.38e-06,9.9e-07,1.26e-06,0.1599127074198864,126914.84715864
1649462400000,2022-04-09 00:00:00,GNY/BTC,1.26e-06,1.32e-06,1.26e-06,1.27e-06,0.12067226588353519,95017.53219176
1649376000000,2022-04-08 00:00:00,GNY/BTC,1.37e-06,1.37e-06,1.25e-06,1.25e-06,0.13786400262655,110291.20210124
1649289600000,2022-04-07 00:00:00,GNY/BTC,1.28e-06,1.36e-06,1.28e-06,1.35e-06,0.11625751191067651,86116.67548939
1649203200000,2022-04-06 00:00:00,GNY/BTC,1.38e-06,1.38e-06,1.32e-06,1.32e-06,0.1100320265211684,83357.59584937
