https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNS,Volume USDT
1662199200,2022-09-03 10:00:00,BNS/USDT,0.029552,0.029707,0.029552,0.029707,212.8229,6.3026619391
1662195600,2022-09-03 09:00:00,BNS/USDT,0.029389,0.029389,0.029389,0.029389,0,0
1662192000,2022-09-03 08:00:00,BNS/USDT,0.029389,0.029389,0.029389,0.029389,485.0196,14.2542410244
1662188400,2022-09-03 07:00:00,BNS/USDT,0.029389,0.029389,0.029389,0.029389,2447.4143,71.9270588627
1662184800,2022-09-03 06:00:00,BNS/USDT,0.029389,0.029389,0.029389,0.029389,1312.9507,38.5863081223
1662181200,2022-09-03 05:00:00,BNS/USDT,0.029552,0.029552,0.029552,0.029552,7.9106,0.2337740512
1662177600,2022-09-03 04:00:00,BNS/USDT,0.029494,0.029552,0.029494,0.029552,91.2273,2.693287248
1662174000,2022-09-03 03:00:00,BNS/USDT,0.029368,0.029368,0.029368,0.029368,0,0
1662170400,2022-09-03 02:00:00,BNS/USDT,0.029388,0.029388,0.029368,0.029368,91.2273,2.6800812504
1662166800,2022-09-03 01:00:00,BNS/USDT,0.0296,0.0296,0.0296,0.0296,0,0
1662163200,2022-09-03 00:00:00,BNS/USDT,0.029492,0.0296,0.029492,0.0296,117.6825,3.4709214564
1662159600,2022-09-02 23:00:00,BNS/USDT,0.029368,0.029368,0.029368,0.029368,0,0
1662156000,2022-09-02 22:00:00,BNS/USDT,0.029492,0.029492,0.029368,0.029368,10.1489,0.2984878376
1662152400,2022-09-02 21:00:00,BNS/USDT,0.029677,0.029677,0.029368,0.029368,1083.5139,31.913053361
1662148800,2022-09-02 20:00:00,BNS/USDT,0.029805,0.029809,0.029805,0.029809,113.2213,3.3749223177
1662145200,2022-09-02 19:00:00,BNS/USDT,0.029719,0.029719,0.029677,0.029677,238.1482,7.0702330914
1662141600,2022-09-02 18:00:00,BNS/USDT,0.029736,0.029736,0.029736,0.029736,0.0001,0.0000029736
1662138000,2022-09-02 17:00:00,BNS/USDT,0.029736,0.029736,0.029736,0.029736,140.3027,4.1720410872
1662134400,2022-09-02 16:00:00,BNS/USDT,0.029813,0.029813,0.029813,0.029813,33.5424,0.9999995712
1662130800,2022-09-02 15:00:00,BNS/USDT,0.029813,0.029813,0.029813,0.029813,13.1347,0.3915848111
1662127200,2022-09-02 14:00:00,BNS/USDT,0.029759,0.029813,0.029736,0.029813,22.3573,0.6659573024
1662123600,2022-09-02 13:00:00,BNS/USDT,0.029813,0.029813,0.029813,0.029813,0,0
1662120000,2022-09-02 12:00:00,BNS/USDT,0.029612,0.03,0.029612,0.029813,627.1344,18.7214569972
1662116400,2022-09-02 11:00:00,BNS/USDT,0.029625,0.029625,0.0296,0.0296,30.7924,0.9115287425
1662112800,2022-09-02 10:00:00,BNS/USDT,0.029852,0.029852,0.029625,0.029625,1666.1887,49.6873908245
1662109200,2022-09-02 09:00:00,BNS/USDT,0.03,0.03,0.03,0.03,427.4094,12.822282
1662105600,2022-09-02 08:00:00,BNS/USDT,0.030027,0.030029,0.030027,0.030029,26.024,0.7814597328
1662102000,2022-09-02 07:00:00,BNS/USDT,0.029852,0.029852,0.029852,0.029852,112.312,3.352737824
1662098400,2022-09-02 06:00:00,BNS/USDT,0.029914,0.029914,0.029852,0.029852,3817.4764,113.9630582056
1662094800,2022-09-02 05:00:00,BNS/USDT,0.028771,0.03139,0.028771,0.02992,19069.4542,579.8718529077
1662091200,2022-09-02 04:00:00,BNS/USDT,0.028669,0.028771,0.028669,0.028771,76.9996,2.2110439312
1662087600,2022-09-02 03:00:00,BNS/USDT,0.028771,0.028771,0.028771,0.028771,0,0
1662084000,2022-09-02 02:00:00,BNS/USDT,0.028771,0.028771,0.028771,0.028771,30,0.86313
1662080400,2022-09-02 01:00:00,BNS/USDT,0.028669,0.028669,0.028669,0.028669,0,0
1662076800,2022-09-02 00:00:00,BNS/USDT,0.028669,0.028669,0.028669,0.028669,71.0358,2.0365253502
1662073200,2022-09-01 23:00:00,BNS/USDT,0.028761,0.028771,0.028761,0.028771,889.6914,25.5970179338
1662069600,2022-09-01 22:00:00,BNS/USDT,0.028761,0.028761,0.028761,0.028761,23.7727,0.6837266247
1662066000,2022-09-01 21:00:00,BNS/USDT,0.0286,0.0286,0.0286,0.0286,0,0
1662062400,2022-09-01 20:00:00,BNS/USDT,0.028658,0.028698,0.0286,0.0286,67.089,1.9228994834
1662058800,2022-09-01 19:00:00,BNS/USDT,0.028657,0.028657,0.028657,0.028657,0,0
1662055200,2022-09-01 18:00:00,BNS/USDT,0.028657,0.028657,0.028657,0.028657,0,0
1662051600,2022-09-01 17:00:00,BNS/USDT,0.028594,0.028657,0.028594,0.028657,70.7248,2.0261129183
1662048000,2022-09-01 16:00:00,BNS/USDT,0.028592,0.028592,0.028592,0.028592,4.1099,0.1175102608
1662044400,2022-09-01 15:00:00,BNS/USDT,0.028535,0.028591,0.028535,0.028591,659.3105,18.8226023029
1662040800,2022-09-01 14:00:00,BNS/USDT,0.028591,0.028653,0.028351,0.028351,198.7685,5.6548329526
1662037200,2022-09-01 13:00:00,BNS/USDT,0.028658,0.028658,0.028297,0.028591,472.1873,13.457559132
1662033600,2022-09-01 12:00:00,BNS/USDT,0.028104,0.03032,0.028104,0.02867,39182.1113,1139.0200889558
1662030000,2022-09-01 11:00:00,BNS/USDT,0.027943,0.028055,0.027721,0.028055,370.2264,10.3288342835
1662026400,2022-09-01 10:00:00,BNS/USDT,0.027846,0.027943,0.027846,0.027943,112.8766,3.1461988984
1662022800,2022-09-01 09:00:00,BNS/USDT,0.027679,0.027679,0.027679,0.027679,498.9135,13.8094267665
1662019200,2022-09-01 08:00:00,BNS/USDT,0.027672,0.027672,0.027672,0.027672,0,0
1662015600,2022-09-01 07:00:00,BNS/USDT,0.027846,0.028047,0.027672,0.027672,486.6211,13.5355086336
1662012000,2022-09-01 06:00:00,BNS/USDT,0.028271,0.028271,0.02767,0.02767,2626.1049,73.2758792186
1662008400,2022-09-01 05:00:00,BNS/USDT,0.028453,0.028453,0.028453,0.028453,0,0
1662004800,2022-09-01 04:00:00,BNS/USDT,0.028453,0.028453,0.028453,0.028453,0,0
1662001200,2022-09-01 03:00:00,BNS/USDT,0.028453,0.02846,0.02826,0.028453,579.5294,16.4448832449
1661997600,2022-09-01 02:00:00,BNS/USDT,0.028634,0.028636,0.028634,0.028636,367.9123,10.5354689022
1661994000,2022-09-01 01:00:00,BNS/USDT,0.028455,0.028455,0.028455,0.028455,0,0
1661990400,2022-09-01 00:00:00,BNS/USDT,0.028455,0.028455,0.028455,0.028455,0,0
1661986800,2022-08-31 23:00:00,BNS/USDT,0.028555,0.028555,0.028455,0.028455,33.8604,0.963497692
1661983200,2022-08-31 22:00:00,BNS/USDT,0.028636,0.028636,0.028636,0.028636,37.7801,1.0818709436
1661979600,2022-08-31 21:00:00,BNS/USDT,0.028555,0.028555,0.028555,0.028555,0,0
1661976000,2022-08-31 20:00:00,BNS/USDT,0.028555,0.028555,0.028555,0.028555,0,0
1661972400,2022-08-31 19:00:00,BNS/USDT,0.028555,0.028555,0.028555,0.028555,0,0
1661968800,2022-08-31 18:00:00,BNS/USDT,0.028555,0.028555,0.028555,0.028555,52.8853,1.5101397415
1661965200,2022-08-31 17:00:00,BNS/USDT,0.028453,0.028555,0.028453,0.028555,425.4694,12.1406865274
1661961600,2022-08-31 16:00:00,BNS/USDT,0.028636,0.028636,0.028636,0.028636,0,0
1661958000,2022-08-31 15:00:00,BNS/USDT,0.02866,0.02866,0.028462,0.028636,563.6862,16.1327395745
1661954400,2022-08-31 14:00:00,BNS/USDT,0.028865,0.028865,0.028761,0.028761,232.0309,6.6926825141
1661950800,2022-08-31 13:00:00,BNS/USDT,0.028891,0.028891,0.028891,0.028891,18.4594,0.5333105254
1661947200,2022-08-31 12:00:00,BNS/USDT,0.028865,0.028865,0.028865,0.028865,0,0
1661943600,2022-08-31 11:00:00,BNS/USDT,0.028651,0.028865,0.028651,0.028865,633.0536,18.2454848327
1661940000,2022-08-31 10:00:00,BNS/USDT,0.028641,0.028641,0.028641,0.028641,0,0
1661936400,2022-08-31 09:00:00,BNS/USDT,0.028641,0.028641,0.028641,0.028641,6.8338,0.1957268658
1661932800,2022-08-31 08:00:00,BNS/USDT,0.028485,0.028485,0.028485,0.028485,25.4526,0.725017311
1661929200,2022-08-31 07:00:00,BNS/USDT,0.028555,0.028555,0.028453,0.028453,78.1989,2.2303907485
1661925600,2022-08-31 06:00:00,BNS/USDT,0.028641,0.028761,0.028641,0.028761,105.3902,3.0215645941
1661922000,2022-08-31 05:00:00,BNS/USDT,0.028573,0.028573,0.028573,0.028573,0,0
1661918400,2022-08-31 04:00:00,BNS/USDT,0.028573,0.028573,0.028573,0.028573,0,0
1661914800,2022-08-31 03:00:00,BNS/USDT,0.028591,0.028594,0.028573,0.028573,103.3998,2.9552196531
1661911200,2022-08-31 02:00:00,BNS/USDT,0.028555,0.028573,0.028231,0.028573,1370.7589,38.8423231635
1661907600,2022-08-31 01:00:00,BNS/USDT,0.028573,0.028573,0.028573,0.028573,0,0
1661904000,2022-08-31 00:00:00,BNS/USDT,0.028129,0.028921,0.028129,0.028573,2603.8501,74.0011504485
1661900400,2022-08-30 23:00:00,BNS/USDT,0.027946,0.027946,0.027946,0.027946,0,0
1661896800,2022-08-30 22:00:00,BNS/USDT,0.027946,0.027946,0.027946,0.027946,3.8893,0.1086903778
1661893200,2022-08-30 21:00:00,BNS/USDT,0.028129,0.028129,0.028129,0.028129,35.8093,1.0072797997
1661889600,2022-08-30 20:00:00,BNS/USDT,0.028129,0.028129,0.028129,0.028129,9.0712,0.2551637848
1661886000,2022-08-30 19:00:00,BNS/USDT,0.027846,0.02812,0.027846,0.02812,304.5995,8.5174760448
1661882400,2022-08-30 18:00:00,BNS/USDT,0.027955,0.027955,0.027646,0.027646,659.0139,18.2943354391
1661878800,2022-08-30 17:00:00,BNS/USDT,0.0281,0.028142,0.0281,0.028141,995.5783,28.0163165891
1661875200,2022-08-30 16:00:00,BNS/USDT,0.028147,0.028147,0.028,0.028,154.7718,4.3427994451
1661871600,2022-08-30 15:00:00,BNS/USDT,0.028157,0.028159,0.028157,0.028159,81.2467,2.2876689311
1661868000,2022-08-30 14:00:00,BNS/USDT,0.028759,0.028759,0.028148,0.028148,898.2822,25.5082099117
1661864400,2022-08-30 13:00:00,BNS/USDT,0.028601,0.028601,0.028601,0.028601,0,0
1661860800,2022-08-30 12:00:00,BNS/USDT,0.028969,0.028969,0.028601,0.028601,2772.4016,79.7457330822
1661857200,2022-08-30 11:00:00,BNS/USDT,0.029073,0.029073,0.029073,0.029073,0,0
1661853600,2022-08-30 10:00:00,BNS/USDT,0.029073,0.029073,0.029073,0.029073,68.7923,1.9999985379
1661850000,2022-08-30 09:00:00,BNS/USDT,0.02904,0.02904,0.02904,0.02904,0,0
1661846400,2022-08-30 08:00:00,BNS/USDT,0.0296,0.0296,0.028905,0.02904,7551.5523,218.755901638
1661842800,2022-08-30 07:00:00,BNS/USDT,0.029368,0.029736,0.029368,0.029736,3459.7789,101.8151873138
1661839200,2022-08-30 06:00:00,BNS/USDT,0.029281,0.029281,0.029281,0.029281,160.3126,4.6941132406
1661835600,2022-08-30 05:00:00,BNS/USDT,0.030104,0.030104,0.029137,0.029368,5065.9029,148.8247107664
1661832000,2022-08-30 04:00:00,BNS/USDT,0.029178,0.030433,0.029178,0.030104,3817.4455,114.4976483543
1661828400,2022-08-30 03:00:00,BNS/USDT,0.028969,0.028969,0.028969,0.028969,0,0
1661824800,2022-08-30 02:00:00,BNS/USDT,0.028969,0.028969,0.028969,0.028969,0,0
1661821200,2022-08-30 01:00:00,BNS/USDT,0.028969,0.028969,0.028969,0.028969,0,0
1661817600,2022-08-30 00:00:00,BNS/USDT,0.029073,0.029073,0.028969,0.028969,102.7412,2.9823011283
1661814000,2022-08-29 23:00:00,BNS/USDT,0.029182,0.029255,0.029182,0.029255,5.2275,0.1526442138
1661810400,2022-08-29 22:00:00,BNS/USDT,0.029178,0.029182,0.029178,0.029182,56.2269,1.6406275854
1661806800,2022-08-29 21:00:00,BNS/USDT,0.029078,0.029078,0.029,0.029,897,26.0710344883
1661803200,2022-08-29 20:00:00,BNS/USDT,0.029139,0.029139,0.029073,0.029073,77.0253,2.2423185635
1661799600,2022-08-29 19:00:00,BNS/USDT,0.029139,0.029139,0.029139,0.029139,3.4923,0.1017621297
1661796000,2022-08-29 18:00:00,BNS/USDT,0.028772,0.02976,0.0284,0.029139,13795.9466,404.9012170964
1661792400,2022-08-29 17:00:00,BNS/USDT,0.028759,0.028969,0.028759,0.028969,1892.5083,54.7439629512
1661788800,2022-08-29 16:00:00,BNS/USDT,0.027946,0.029116,0.027946,0.028652,9187.1436,266.6479187121
1661785200,2022-08-29 15:00:00,BNS/USDT,0.027946,0.027946,0.027946,0.027946,0,0
1661781600,2022-08-29 14:00:00,BNS/USDT,0.027946,0.028297,0.027697,0.027946,1905.5939,53.3763201356
1661778000,2022-08-29 13:00:00,BNS/USDT,0.02826,0.02826,0.027867,0.02812,870.6652,24.4272816122
1661774400,2022-08-29 12:00:00,BNS/USDT,0.02826,0.02826,0.02826,0.02826,0,0
1661770800,2022-08-29 11:00:00,BNS/USDT,0.027446,0.029456,0.027446,0.02826,10300.9342,294.4234270246
1661767200,2022-08-29 10:00:00,BNS/USDT,0.027388,0.027571,0.02735,0.027446,879.0368,24.0907695447
1661763600,2022-08-29 09:00:00,BNS/USDT,0.026797,0.02735,0.026797,0.02735,10893.6202,292.1788214958
1661760000,2022-08-29 08:00:00,BNS/USDT,0.0281,0.0281,0.026796,0.026797,33893.175,919.3426120328
1661756400,2022-08-29 07:00:00,BNS/USDT,0.028864,0.028864,0.028,0.028099,26617.0228,751.5864409997
1661752800,2022-08-29 06:00:00,BNS/USDT,0.028908,0.028908,0.028865,0.028865,1973.2514,57.0027455992
1661749200,2022-08-29 05:00:00,BNS/USDT,0.028921,0.028921,0.028914,0.028914,209.4215,6.0563439183
1661745600,2022-08-29 04:00:00,BNS/USDT,0.029182,0.029182,0.028943,0.028943,3059.414,89.0757467653
1661742000,2022-08-29 03:00:00,BNS/USDT,0.029178,0.029178,0.029178,0.029178,879.1568,25.6520371104
1661738400,2022-08-29 02:00:00,BNS/USDT,0.029177,0.029177,0.029177,0.029177,14.9276,0.4355425852
1661734800,2022-08-29 01:00:00,BNS/USDT,0.029963,0.029963,0.028999,0.029176,72285.0352,2119.5745539285
1661731200,2022-08-29 00:00:00,BNS/USDT,0.030046,0.030046,0.029963,0.029963,231.4814,6.9504341104
1661727600,2022-08-28 23:00:00,BNS/USDT,0.030354,0.030354,0.030054,0.030054,708.2065,21.3694127365
1661724000,2022-08-28 22:00:00,BNS/USDT,0.030463,0.030463,0.030354,0.030354,64.3934,1.9586479543
1661720400,2022-08-28 21:00:00,BNS/USDT,0.030463,0.030463,0.030463,0.030463,7.1626,0.2181942838
1661716800,2022-08-28 20:00:00,BNS/USDT,0.030463,0.030582,0.030463,0.030582,116.103,3.5449986047
1661713200,2022-08-28 19:00:00,BNS/USDT,0.030463,0.030463,0.030288,0.030288,186.1023,5.6562544604
1661709600,2022-08-28 18:00:00,BNS/USDT,0.030605,0.030605,0.030605,0.030605,6.7999,0.2081109395
1661706000,2022-08-28 17:00:00,BNS/USDT,0.030206,0.030619,0.030206,0.030619,6640.0471,201.7036699283
1661702400,2022-08-28 16:00:00,BNS/USDT,0.030244,0.030244,0.030111,0.030111,38.387,1.1601410949
