https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BRZ,Volume USDT
1656633600000.0,2022-07-01 00:00:00,BRZ/USDT,0.19008,0.19015,0.1856,0.18716,2171563.5118080787,406429.82687
1656547200000.0,2022-06-30 00:00:00,BRZ/USDT,0.1919,0.193,0.18834,0.19008,2046957.6478324917,389085.7097
1656460800000.0,2022-06-29 00:00:00,BRZ/USDT,0.18977,0.19278,0.18877,0.1919,1324624.2558624286,254195.3947
1656374400000.0,2022-06-28 00:00:00,BRZ/USDT,0.19021,0.192,0.18873,0.18977,952972.1239395058,180845.51996
1656288000000.0,2022-06-27 00:00:00,BRZ/USDT,0.19003,0.1934,0.1892,0.19021,1853074.2461489933,352473.25236
1656201600000.0,2022-06-26 00:00:00,BRZ/USDT,0.19019,0.19055,0.18915,0.19003,206268.38830710942,39197.18183
1656115200000.0,2022-06-25 00:00:00,BRZ/USDT,0.19019,0.19034,0.18944,0.19019,345585.39481571066,65726.88624
1656028800000.0,2022-06-24 00:00:00,BRZ/USDT,0.19029,0.19132,0.18659,0.19019,2127358.6090751356,404602.33386
1655942400000.0,2022-06-23 00:00:00,BRZ/USDT,0.19087,0.19301,0.18705,0.19029,1699894.900415156,323473.0006
1655856000000.0,2022-06-22 00:00:00,BRZ/USDT,0.19445,0.1945,0.18925,0.19087,1003402.5558233353,191519.44583
1655769600000.0,2022-06-21 00:00:00,BRZ/USDT,0.19156,0.19465,0.19022,0.19445,1286956.6958601181,250248.72951
1655683200000.0,2022-06-20 00:00:00,BRZ/USDT,0.19274,0.19434,0.19074,0.19156,774393.5771037795,148342.83363
1655596800000.0,2022-06-19 00:00:00,BRZ/USDT,0.1919,0.19417,0.19178,0.19274,469868.41418491234,90562.43815
1655510400000.0,2022-06-18 00:00:00,BRZ/USDT,0.19272,0.19325,0.19105,0.1919,423639.42772277235,81296.40618
1655424000000.0,2022-06-17 00:00:00,BRZ/USDT,0.19411,0.19809,0.19242,0.19272,422410.4642486509,81406.94467
1655337600000.0,2022-06-16 00:00:00,BRZ/USDT,0.19579,0.19767,0.193,0.19411,157844.89670805214,30639.2729
1655251200000.0,2022-06-15 00:00:00,BRZ/USDT,0.19332,0.19845,0.19023,0.19579,813259.7060115429,159228.11784
1655164800000.0,2022-06-14 00:00:00,BRZ/USDT,0.19373,0.19547,0.1915,0.19332,1264298.53088144,244414.19199
1655078400000.0,2022-06-13 00:00:00,BRZ/USDT,0.19854,0.20043,0.19236,0.19373,686744.5306870387,133043.01793
1654992000000.0,2022-06-12 00:00:00,BRZ/USDT,0.19891,0.19916,0.19824,0.19854,132652.72529465097,26336.87208
1654905600000.0,2022-06-11 00:00:00,BRZ/USDT,0.19959,0.19974,0.19874,0.19891,7815872.337740687,1554655.1667
1654819200000.0,2022-06-10 00:00:00,BRZ/USDT,0.20279,0.20346,0.19858,0.19959,4052470.3211583747,808832.5514
1654732800000.0,2022-06-09 00:00:00,BRZ/USDT,0.20338,0.20399,0.20218,0.20279,513384.0750530105,104109.15658
1654646400000.0,2022-06-08 00:00:00,BRZ/USDT,0.20364,0.2053,0.20267,0.20338,353965.27544497984,71989.45772
1654560000000.0,2022-06-07 00:00:00,BRZ/USDT,0.20756,0.20781,0.202,0.20364,3623655.8898055395,737921.2854
1654473600000.0,2022-06-06 00:00:00,BRZ/USDT,0.20794,0.20896,0.20661,0.20756,481835.5562247061,100009.78805
1654387200000.0,2022-06-05 00:00:00,BRZ/USDT,0.2076,0.20794,0.2076,0.20794,57127.06593248052,11879.00209
1654300800000.0,2022-06-04 00:00:00,BRZ/USDT,0.20748,0.20807,0.20748,0.2076,139716.00317919074,29005.04226
1654214400000.0,2022-06-03 00:00:00,BRZ/USDT,0.20776,0.20827,0.20533,0.20748,488186.84991324466,101289.00762
1654128000000.0,2022-06-02 00:00:00,BRZ/USDT,0.20593,0.20876,0.20593,0.20776,1111273.6001636502,230878.20317
1654041600000.0,2022-06-01 00:00:00,BRZ/USDT,0.20907,0.21001,0.20592,0.20593,890980.3898897683,183479.59169
1653955200000.0,2022-05-31 00:00:00,BRZ/USDT,0.20862,0.21127,0.20763,0.20907,311144.8574161764,65051.05534
1653868800000.0,2022-05-30 00:00:00,BRZ/USDT,0.20954,0.212,0.20827,0.20862,655739.2912472439,136800.33094
1653782400000.0,2022-05-29 00:00:00,BRZ/USDT,0.20953,0.21033,0.20907,0.20954,87875.50367471605,18413.43304
1653696000000.0,2022-05-28 00:00:00,BRZ/USDT,0.20987,0.21003,0.20932,0.20953,1644506.5388249892,344573.45508
1653609600000.0,2022-05-27 00:00:00,BRZ/USDT,0.20734,0.21021,0.20712,0.20987,332367.5134607138,69753.97005
1653523200000.0,2022-05-26 00:00:00,BRZ/USDT,0.20543,0.20885,0.2045,0.20734,436771.2092697984,90560.14253
1653436800000.0,2022-05-25 00:00:00,BRZ/USDT,0.20526,0.20679,0.20395,0.20543,78610.26120819744,16148.90596
1653350400000.0,2022-05-24 00:00:00,BRZ/USDT,0.20572,0.20792,0.20437,0.20526,2910625.1067426675,597434.90941
1653264000000.0,2022-05-23 00:00:00,BRZ/USDT,0.2034,0.208,0.20322,0.20572,6223277.071845227,1280252.55922
1653177600000.0,2022-05-22 00:00:00,BRZ/USDT,0.20316,0.20377,0.20311,0.2034,288473.7221238938,58675.55508
1653091200000.0,2022-05-21 00:00:00,BRZ/USDT,0.20314,0.20379,0.20294,0.20316,4354450.056113408,884650.0734
1653004800000.0,2022-05-20 00:00:00,BRZ/USDT,0.20153,0.2046,0.20109,0.20314,2463863.390321946,500509.20911
1652918400000.0,2022-05-19 00:00:00,BRZ/USDT,0.19928,0.20332,0.19901,0.20153,3957474.3870391506,797549.81322
1652832000000.0,2022-05-18 00:00:00,BRZ/USDT,0.20089,0.20136,0.19841,0.19928,442733.28643115214,88227.88932
1652745600000.0,2022-05-17 00:00:00,BRZ/USDT,0.19641,0.20147,0.19599,0.20089,6605150.285579172,1326908.64087
1652659200000.0,2022-05-16 00:00:00,BRZ/USDT,0.19578,0.19712,0.19481,0.19641,2412071.706634082,473755.0039
1652572800000.0,2022-05-15 00:00:00,BRZ/USDT,0.1955,0.19599,0.19524,0.19578,144563.28715905608,28302.60036
1652486400000.0,2022-05-14 00:00:00,BRZ/USDT,0.19578,0.19659,0.19453,0.1955,280584.4231713555,54854.25473
1652400000000.0,2022-05-13 00:00:00,BRZ/USDT,0.19334,0.19703,0.19211,0.19578,2308409.6331596687,451940.43798
1652313600000.0,2022-05-12 00:00:00,BRZ/USDT,0.19326,0.202,0.19103,0.19334,15537051.045826007,3003933.4492
1652227200000.0,2022-05-11 00:00:00,BRZ/USDT,0.19269,0.1952,0.1912,0.19326,3603916.4187105456,696492.88708
1652140800000.0,2022-05-10 00:00:00,BRZ/USDT,0.19162,0.19433,0.18996,0.19269,398278.2541387721,76744.23679
1652054400000.0,2022-05-09 00:00:00,BRZ/USDT,0.19506,0.19584,0.19162,0.19162,622165.6008245485,119219.37243
1651968000000.0,2022-05-08 00:00:00,BRZ/USDT,0.19546,0.19574,0.19506,0.19506,128447.96026863529,25055.05913
1651881600000.0,2022-05-07 00:00:00,BRZ/USDT,0.19575,0.19589,0.19533,0.19546,123249.7607694669,24090.39824
1651795200000.0,2022-05-06 00:00:00,BRZ/USDT,0.1979,0.19869,0.19456,0.19575,3345674.2598212003,654915.73636
1651708800000.0,2022-05-05 00:00:00,BRZ/USDT,0.20279,0.20279,0.19682,0.1979,544034.9538655888,107664.51737
1651622400000.0,2022-05-04 00:00:00,BRZ/USDT,0.20009,0.20328,0.1979,0.20279,876249.9445732038,177694.72626
1651536000000.0,2022-05-03 00:00:00,BRZ/USDT,0.19607,0.20029,0.19518,0.20009,967565.8329251837,193600.24751
1651449600000.0,2022-05-02 00:00:00,BRZ/USDT,0.19934,0.20016,0.19511,0.19607,1245278.364512674,244161.72893
1651363200000.0,2022-05-01 00:00:00,BRZ/USDT,0.19972,0.19979,0.19918,0.19934,46903.43317949233,9349.73037
1651276800000.0,2022-04-30 00:00:00,BRZ/USDT,0.20001,0.20023,0.1995,0.19972,58146.612006809526,11613.04135
1651190400000.0,2022-04-29 00:00:00,BRZ/USDT,0.20088,0.20417,0.19978,0.20001,380485.6623668817,76100.93733
1651104000000.0,2022-04-28 00:00:00,BRZ/USDT,0.1998,0.22375,0.1974,0.20088,4364203.110663082,876681.12087
1651017600000.0,2022-04-27 00:00:00,BRZ/USDT,0.19853,0.20127,0.19764,0.1998,187715.39474474473,37505.53587
1650931200000.0,2022-04-26 00:00:00,BRZ/USDT,0.20384,0.20453,0.19853,0.19853,6166838.4604845615,1224302.43956
1650844800000.0,2022-04-25 00:00:00,BRZ/USDT,0.20669,0.20709,0.20105,0.20384,3299601.1934360284,672590.70727
1650758400000.0,2022-04-24 00:00:00,BRZ/USDT,0.20689,0.20713,0.2066,0.20669,66563.23155450191,13757.95433
1650672000000.0,2022-04-23 00:00:00,BRZ/USDT,0.20709,0.20719,0.20667,0.20689,104094.04301802891,21536.01656
1650585600000.0,2022-04-22 00:00:00,BRZ/USDT,0.21446,0.21469,0.20561,0.20709,7582744.490945966,1570310.55663
1650499200000.0,2022-04-21 00:00:00,BRZ/USDT,0.21457,0.21515,0.21415,0.21446,4164149.1012309985,893043.41625
1650412800000.0,2022-04-20 00:00:00,BRZ/USDT,0.21244,0.21552,0.21213,0.21457,1298199.5564617605,278554.67883
1650326400000.0,2022-04-19 00:00:00,BRZ/USDT,0.21322,0.21386,0.21184,0.21244,1665370.8574656374,353791.38496
1650240000000.0,2022-04-18 00:00:00,BRZ/USDT,0.21075,0.21377,0.21043,0.21322,4814162.395413188,1026475.70595
1650153600000.0,2022-04-17 00:00:00,BRZ/USDT,0.21067,0.21103,0.21066,0.21075,67822.27539739027,14293.54454
1650067200000.0,2022-04-16 00:00:00,BRZ/USDT,0.21093,0.21093,0.21047,0.21067,42696.83789813452,8994.94284
1649980800000.0,2022-04-15 00:00:00,BRZ/USDT,0.2112,0.21132,0.21046,0.21093,388968.653581757,82045.1581
1649894400000.0,2022-04-14 00:00:00,BRZ/USDT,0.21169,0.21191,0.20965,0.2112,468588.0196969697,98965.78976
1649808000000.0,2022-04-13 00:00:00,BRZ/USDT,0.21147,0.21293,0.21111,0.21169,448558.5189664132,94955.35288
1649721600000.0,2022-04-12 00:00:00,BRZ/USDT,0.2106,0.21433,0.21016,0.21147,1375855.975693952,290952.26318
1649635200000.0,2022-04-11 00:00:00,BRZ/USDT,0.21084,0.212,0.20965,0.2106,1037227.9858024691,218440.21381
1649548800000.0,2022-04-10 00:00:00,BRZ/USDT,0.2107,0.21097,0.21047,0.21084,552399.3607949156,116467.88123
1649462400000.0,2022-04-09 00:00:00,BRZ/USDT,0.21061,0.21094,0.21049,0.2107,306621.3766018035,64605.12405
1649376000000.0,2022-04-08 00:00:00,BRZ/USDT,0.20822,0.21112,0.20672,0.21061,939931.678077964,197959.01072
1649289600000.0,2022-04-07 00:00:00,BRZ/USDT,0.20977,0.21104,0.2078,0.20822,1557426.0404860245,324287.25015
1649203200000.0,2022-04-06 00:00:00,BRZ/USDT,0.21349,0.2135,0.2097,0.20977,1615131.4504457263,338806.12436
1649116800000.0,2022-04-05 00:00:00,BRZ/USDT,0.21585,0.21599,0.21231,0.21349,256224.8141833341,54701.43558
1649030400000.0,2022-04-04 00:00:00,BRZ/USDT,0.21251,0.21599,0.21206,0.21585,877011.543664582,189302.9417
1648944000000.0,2022-04-03 00:00:00,BRZ/USDT,0.21238,0.21291,0.21238,0.21251,48816.06070302574,10373.90106
1648857600000.0,2022-04-02 00:00:00,BRZ/USDT,0.21263,0.21324,0.21223,0.21238,796215.8862416423,169100.32992
1648771200000.0,2022-04-01 00:00:00,BRZ/USDT,0.20922,0.21318,0.20837,0.21263,2626037.7088369466,558374.39803
1648684800000.0,2022-03-31 00:00:00,BRZ/USDT,0.208,0.21023,0.20755,0.20922,5760724.257671352,1205258.72919
1648598400000.0,2022-03-30 00:00:00,BRZ/USDT,0.2087,0.20941,0.20697,0.208,553343.7766826923,115095.50555
1648512000000.0,2022-03-29 00:00:00,BRZ/USDT,0.20869,0.2105,0.20784,0.2087,2904761.0311931,606223.62721
1648425600000.0,2022-03-28 00:00:00,BRZ/USDT,0.20936,0.20993,0.20671,0.20869,3437520.0142316357,717376.05177
1648339200000.0,2022-03-27 00:00:00,BRZ/USDT,0.2092,0.20976,0.20867,0.20936,2416823.2148930077,505986.10827
1648252800000.0,2022-03-26 00:00:00,BRZ/USDT,0.20915,0.20928,0.20871,0.2092,1128077.5563575528,235993.82479
1648166400000.0,2022-03-25 00:00:00,BRZ/USDT,0.20586,0.20939,0.20561,0.20915,2174532.7093473584,454803.51616
1648080000000.0,2022-03-24 00:00:00,BRZ/USDT,0.20559,0.20813,0.20476,0.20586,5337653.477266104,1098809.34483
1647993600000.0,2022-03-23 00:00:00,BRZ/USDT,0.20233,0.20569,0.20199,0.20559,5881453.524830974,1209168.03017
1647907200000.0,2022-03-22 00:00:00,BRZ/USDT,0.20103,0.20314,0.20061,0.20233,8115014.0265408,1641910.78799
1647820800000.0,2022-03-21 00:00:00,BRZ/USDT,0.19802,0.2015,0.19775,0.20103,8014732.796050342,1611201.73399
1647734400000.0,2022-03-20 00:00:00,BRZ/USDT,0.19776,0.19837,0.19768,0.19802,113221.35577214423,22420.09287
1647648000000.0,2022-03-19 00:00:00,BRZ/USDT,0.19821,0.19855,0.196,0.19776,550559.6641889159,108878.67919
1647561600000.0,2022-03-18 00:00:00,BRZ/USDT,0.19738,0.19945,0.19641,0.19821,16302944.871197216,3231406.70292
1647475200000.0,2022-03-17 00:00:00,BRZ/USDT,0.19614,0.19808,0.19526,0.19738,14352579.353024622,2832912.1127
1647388800000.0,2022-03-16 00:00:00,BRZ/USDT,0.19363,0.19688,0.19287,0.19614,1764685.6326093606,346125.43998
1647302400000.0,2022-03-15 00:00:00,BRZ/USDT,0.195,0.19554,0.19296,0.19363,8852121.218406238,1714036.23152
1647216000000.0,2022-03-14 00:00:00,BRZ/USDT,0.19631,0.19758,0.19445,0.195,43394604.32892308,8461947.84414
1647129600000.0,2022-03-13 00:00:00,BRZ/USDT,0.19605,0.19676,0.19605,0.19631,755160.6327746931,148245.58382
1647043200000.0,2022-03-12 00:00:00,BRZ/USDT,0.19653,0.19676,0.19605,0.19605,23325.624483550117,4572.98868
1646956800000.0,2022-03-11 00:00:00,BRZ/USDT,0.19824,0.19923,0.19641,0.19653,28145232.571261387,5531382.55723
1646870400000.0,2022-03-10 00:00:00,BRZ/USDT,0.19856,0.19867,0.19648,0.19824,2200861.7292675544,436298.82921
1646784000000.0,2022-03-09 00:00:00,BRZ/USDT,0.19612,0.19945,0.19556,0.19856,1098121.7680801775,218043.05827
1646697600000.0,2022-03-08 00:00:00,BRZ/USDT,0.19491,0.19676,0.19426,0.19612,641616.0373750766,125833.73725
1646611200000.0,2022-03-07 00:00:00,BRZ/USDT,0.19564,0.19739,0.19426,0.19491,1877123.0200605409,365870.04784
1646524800000.0,2022-03-06 00:00:00,BRZ/USDT,0.19569,0.19599,0.19512,0.19564,234082.7688100593,45795.95289
1646438400000.0,2022-03-05 00:00:00,BRZ/USDT,0.19571,0.19599,0.19541,0.19569,261434.28570698554,51160.07537
1646352000000.0,2022-03-04 00:00:00,BRZ/USDT,0.19714,0.19823,0.19468,0.19571,1732366.1220172707,339041.37374
1646265600000.0,2022-03-03 00:00:00,BRZ/USDT,0.1945,0.1984,0.1945,0.19714,1268575.329512022,250086.94046
1646179200000.0,2022-03-02 00:00:00,BRZ/USDT,0.19276,0.19499,0.19029,0.1945,1859342.2585089973,361642.06928
1646092800000.0,2022-03-01 00:00:00,BRZ/USDT,0.19304,0.19316,0.19174,0.19276,149129.86662170576,28746.27309
1646006400000.0,2022-02-28 00:00:00,BRZ/USDT,0.19223,0.19305,0.19187,0.19304,422487.617177787,81557.00962
1645920000000.0,2022-02-27 00:00:00,BRZ/USDT,0.19254,0.19275,0.19191,0.19223,534931.8780107163,102829.95491
1645833600000.0,2022-02-26 00:00:00,BRZ/USDT,0.19231,0.19297,0.19231,0.19254,93145.26700945258,17934.18971
1645747200000.0,2022-02-25 00:00:00,BRZ/USDT,0.19399,0.19526,0.19193,0.19231,2885813.5288856537,554970.79974
1645660800000.0,2022-02-24 00:00:00,BRZ/USDT,0.1981,0.19903,0.19249,0.19399,4706494.239806176,913012.81758
1645574400000.0,2022-02-23 00:00:00,BRZ/USDT,0.196,0.1989,0.19531,0.1981,191703.82993437658,37976.52871
1645488000000.0,2022-02-22 00:00:00,BRZ/USDT,0.19435,0.19655,0.19359,0.196,351583.4258163265,68910.35146
1645401600000.0,2022-02-21 00:00:00,BRZ/USDT,0.19289,0.19565,0.19186,0.19435,2486281.8237715466,483208.87245
1645315200000.0,2022-02-20 00:00:00,BRZ/USDT,0.19302,0.1931,0.19266,0.19289,2978919.529161698,574603.78798
1645228800000.0,2022-02-19 00:00:00,BRZ/USDT,0.19305,0.19328,0.19266,0.19302,1009836.6121127345,194918.66287
1645142400000.0,2022-02-18 00:00:00,BRZ/USDT,0.1921,0.19634,0.19163,0.19305,1810573.7119399118,349531.25509
1645056000000.0,2022-02-17 00:00:00,BRZ/USDT,0.19374,0.19436,0.1916,0.1921,189866.6020822488,36473.37426
1644969600000.0,2022-02-16 00:00:00,BRZ/USDT,0.1925,0.19424,0.19175,0.19374,748624.4983999174,145038.51032
