https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDC,Volume USDT
1663459200,2022-09-18 00:00:00,USDC/USDT,0.99994,0.99995,0.99994,0.99995,1930120.43635414,1930014.659355694293
1663372800,2022-09-17 00:00:00,USDC/USDT,1.00008,1.00009,0.9999,0.99995,82829538.2421154,82829934.2377411349117
1663286400,2022-09-16 00:00:00,USDC/USDT,1.00007,1.00019,1.00001,1.00008,116698821.83680007,116707948.7308650601614
1663200000,2022-09-15 00:00:00,USDC/USDT,0.99989,1.00016,0.99968,1.00008,49044165.78300116,49041305.0881665936526
1663113600,2022-09-14 00:00:00,USDC/USDT,1,1.00009,0.9998,0.99989,48472178.48753003,48472085.8123667811408
1663027200,2022-09-13 00:00:00,USDC/USDT,0.9998,1.00001,0.9996,1,58476360.89214682,58468878.5469410615529
1662940800,2022-09-12 00:00:00,USDC/USDT,0.99977,0.99997,0.9997,0.9998,40946766.30987403,40938281.6700215784969
1662854400,2022-09-11 00:00:00,USDC/USDT,0.99975,0.99981,0.99932,0.99977,23225339.8935605,23218817.8665563646394
1662768000,2022-09-10 00:00:00,USDC/USDT,0.99971,0.99981,0.9981,0.99975,42155966.62609442,42141989.7641611498494
1662681600,2022-09-09 00:00:00,USDC/USDT,0.99991,1,0.9981,0.9997,109360690.82977023,109339105.5236826006574
1662595200,2022-09-08 00:00:00,USDC/USDT,0.99998,1.00001,0.9999,0.99992,132531916.55191334,132526520.7305197747959
1662508800,2022-09-07 00:00:00,USDC/USDT,1.00008,1.00009,0.984,0.99997,147806454.37458046,147793903.2398889323094
1662422400,2022-09-06 00:00:00,USDC/USDT,0.99994,1.00015,0.99993,1.00007,70924026.646457,70927509.2723639345436
1662336000,2022-09-05 00:00:00,USDC/USDT,0.99993,0.99994,0.99993,0.99994,8133870.93087297,8133332.6082315246218
1662249600,2022-09-04 00:00:00,USDC/USDT,0.99994,0.99994,0.99993,0.99994,3589451.35981504,3589215.7137674530976
1662163200,2022-09-03 00:00:00,USDC/USDT,0.9999,0.99994,0.99989,0.99994,4063045.46461446,4062694.5082130756996
1662076800,2022-09-02 00:00:00,USDC/USDT,1.00005,1.00006,0.99856,0.9999,7564620.61506293,7563796.4530273998336
1661990400,2022-09-01 00:00:00,USDC/USDT,0.99994,1.00006,0.99993,1.00005,9481212.01733877,9481290.6705045778129
1661904000,2022-08-31 00:00:00,USDC/USDT,0.99998,0.99999,0.99983,0.99993,8180187.49422083,8179499.9333300095592
1661817600,2022-08-30 00:00:00,USDC/USDT,0.9999,0.99999,0.99989,0.99998,6087002.03439561,6086744.1874356144045
1661731200,2022-08-29 00:00:00,USDC/USDT,0.9999,0.9999,0.99989,0.99989,6155069.493413,6154420.3139450497
1661644800,2022-08-28 00:00:00,USDC/USDT,0.9999,0.9999,0.99989,0.9999,3642529.65916058,3642149.1358410379831
1661558400,2022-08-27 00:00:00,USDC/USDT,0.99984,0.9999,0.99984,0.99989,5078448.57457991,5077735.1997768621938
1661472000,2022-08-26 00:00:00,USDC/USDT,0.99999,1,0.99973,0.99985,7239426.25093274,7238814.0494008652056
1661385600,2022-08-25 00:00:00,USDC/USDT,0.99999,1,0.99921,0.99999,4145780.237222,4145751.9332697477758
1661299200,2022-08-24 00:00:00,USDC/USDT,1,1,0.99999,0.99999,4726292.99776135,4726264.801318048
1661212800,2022-08-23 00:00:00,USDC/USDT,0.99999,1,0.99999,0.99999,4910794.94613354,4910765.84500679
1661126400,2022-08-22 00:00:00,USDC/USDT,0.99989,1,0.99988,1,5975191.46628808,5974670.9614985361201
1661040000,2022-08-21 00:00:00,USDC/USDT,0.99996,0.99996,0.99905,0.99989,5659004.33125436,5658413.4912292067445
1660953600,2022-08-20 00:00:00,USDC/USDT,0.99995,0.99996,0.99995,0.99995,5954663.39358206,5954391.4026415947176
1660867200,2022-08-19 00:00:00,USDC/USDT,1.00013,1.00204,0.99992,0.99995,9847047.56285782,9846697.0409861488193
1660780800,2022-08-18 00:00:00,USDC/USDT,0.99993,1.00059,0.99993,1.00013,5754270.39076187,5754150.8019440014079
1660694400,2022-08-17 00:00:00,USDC/USDT,0.99979,1.0005,0.9981,0.99994,14107464.80251362,14105481.1767809676401
1660608000,2022-08-16 00:00:00,USDC/USDT,0.99979,0.99979,0.99978,0.99978,6687758.99535446,6686318.5342090785634
1660521600,2022-08-15 00:00:00,USDC/USDT,0.99965,1.02,0.9996,0.99978,12851282.3755545,12859539.6461748531293
1660435200,2022-08-14 00:00:00,USDC/USDT,0.99959,1.04964,0.99959,0.99965,20393717.35671022,20541640.1296145344046
1660348800,2022-08-13 00:00:00,USDC/USDT,0.99952,0.9996,0.9994,0.99959,7360439.43454977,7356541.2892054869787
1660262400,2022-08-12 00:00:00,USDC/USDT,0.9997,0.99971,0.99856,0.99953,7716298.46559677,7712180.9317635614032
1660176000,2022-08-11 00:00:00,USDC/USDT,0.99969,1,0.99928,0.9997,11170689.94263461,11165809.8142370336447
