https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RLY,Volume USDT
1659484800,2022-08-03 00:00:00,RLY/USDT,0.04313,0.0472,0.04152,0.0422,1400596.6377,60117.753839154
1659398400,2022-08-02 00:00:00,RLY/USDT,0.04378,0.04509,0.0429,0.04349,1626389.7692,70905.414098911
1659312000,2022-08-01 00:00:00,RLY/USDT,0.04547,0.04564,0.04313,0.04396,882439.3857,39219.522011806
1659225600,2022-07-31 00:00:00,RLY/USDT,0.04516,0.0471,0.04485,0.04562,1584994.3373,73438.098871573
1659139200,2022-07-30 00:00:00,RLY/USDT,0.04585,0.0465,0.04481,0.0449,836840.4483,38218.385375367
1659052800,2022-07-29 00:00:00,RLY/USDT,0.0465,0.04666,0.04464,0.04602,1318004.6618,60412.500477931
1658966400,2022-07-28 00:00:00,RLY/USDT,0.0442,0.05185,0.04383,0.04676,4813805.208,224439.993000495
1658880000,2022-07-27 00:00:00,RLY/USDT,0.04111,0.04947,0.0407,0.04422,8656862.9599,383695.531825738
1658793600,2022-07-26 00:00:00,RLY/USDT,0.04004,0.04114,0.03868,0.04107,1258741.535,50031.863969149
1658707200,2022-07-25 00:00:00,RLY/USDT,0.04219,0.0443,0.04011,0.04013,3006380.2499,125582.453036534
1658620800,2022-07-24 00:00:00,RLY/USDT,0.04223,0.04331,0.0415,0.04211,1726763.2628,73053.414780083
1658534400,2022-07-23 00:00:00,RLY/USDT,0.04124,0.04456,0.03997,0.0422,1353563.781,57323.781706802
1658448000,2022-07-22 00:00:00,RLY/USDT,0.04187,0.04325,0.04053,0.0413,1474875.1132,61690.18320131
1658361600,2022-07-21 00:00:00,RLY/USDT,0.0416,0.04378,0.04052,0.04189,3112471.2211,129670.51294682
1658275200,2022-07-20 00:00:00,RLY/USDT,0.04346,0.04569,0.04138,0.04154,1716698.33697033,74845.2838364431878
1658188800,2022-07-19 00:00:00,RLY/USDT,0.04376,0.045,0.04258,0.04337,2220958.61504567,97123.606468369082
1658102400,2022-07-18 00:00:00,RLY/USDT,0.04038,0.04381,0.04038,0.04381,1577515.33932563,66758.1625265490139
1658016000,2022-07-17 00:00:00,RLY/USDT,0.0412,0.04205,0.04038,0.04038,1392046.49354038,57265.8676226067383
1657929600,2022-07-16 00:00:00,RLY/USDT,0.04106,0.04311,0.04014,0.0412,1356209.20901454,55923.1618483767593
1657843200,2022-07-15 00:00:00,RLY/USDT,0.04029,0.04311,0.04029,0.04094,704087.32752506,29416.0615087525857
1657756800,2022-07-14 00:00:00,RLY/USDT,0.04109,0.04156,0.03773,0.0402,1569892.97017033,62219.9985565191895
1657670400,2022-07-13 00:00:00,RLY/USDT,0.0395,0.04191,0.03907,0.04106,1190344.82181852,48236.6321126929222
1657584000,2022-07-12 00:00:00,RLY/USDT,0.0421,0.0425,0.03907,0.03928,1008150.76111286,41320.1246252495206
1657497600,2022-07-11 00:00:00,RLY/USDT,0.04481,0.04504,0.04177,0.04177,552141.00725409,23922.1429096768811
1657411200,2022-07-10 00:00:00,RLY/USDT,0.04808,0.04816,0.04446,0.045,866922.71760722,40391.9838462836009
1657324800,2022-07-09 00:00:00,RLY/USDT,0.04956,0.05275,0.04582,0.04817,2693080.65325929,132353.1013072855215
1657238400,2022-07-08 00:00:00,RLY/USDT,0.04257,0.06013,0.04257,0.04958,10024985.40867451,529624.4657861788864
1657152000,2022-07-07 00:00:00,RLY/USDT,0.03868,0.0467,0.03862,0.04257,2930594.95890536,127599.7740165911393
1657065600,2022-07-06 00:00:00,RLY/USDT,0.03751,0.04132,0.0367,0.03871,1679248.55178683,65627.2149866328817
1656979200,2022-07-05 00:00:00,RLY/USDT,0.03785,0.03865,0.0358,0.03753,1493737.30705525,55782.0980002326281
1656892800,2022-07-04 00:00:00,RLY/USDT,0.03683,0.0385,0.03547,0.0379,1454406.19501265,53878.3713514487564
1656806400,2022-07-03 00:00:00,RLY/USDT,0.03723,0.03798,0.03602,0.03663,724332.14388872,26842.3982004612008
1656720000,2022-07-02 00:00:00,RLY/USDT,0.0378,0.03825,0.03682,0.03725,1011204.29991869,37911.7665231992789
1656633600,2022-07-01 00:00:00,RLY/USDT,0.04073,0.0412,0.03763,0.03785,1193684.39395457,46781.3605840159849
1656547200,2022-06-30 00:00:00,RLY/USDT,0.0434,0.04465,0.03871,0.04064,2370720.00108162,97683.6685283199026
1656460800,2022-06-29 00:00:00,RLY/USDT,0.04135,0.05285,0.04074,0.04331,3796781.53654733,179219.0853880851716
1656374400,2022-06-28 00:00:00,RLY/USDT,0.04309,0.04368,0.04063,0.0413,1268344.06816923,53157.9308683457819
1656288000,2022-06-27 00:00:00,RLY/USDT,0.04352,0.0447,0.04162,0.04313,1604421.20698889,69719.8007101363539
1656201600,2022-06-26 00:00:00,RLY/USDT,0.0459,0.04617,0.04344,0.04352,1250610.60627346,56462.4948783582373
1656115200,2022-06-25 00:00:00,RLY/USDT,0.04542,0.04804,0.0441,0.04571,3428289.0166714,159055.7708068459349
1656028800,2022-06-24 00:00:00,RLY/USDT,0.04209,0.0516,0.04091,0.04555,7448798.34880108,336366.8435736556163
1655942400,2022-06-23 00:00:00,RLY/USDT,0.03311,0.0484,0.03311,0.04209,16522880.79067561,706274.7556701110321
1655856000,2022-06-22 00:00:00,RLY/USDT,0.03427,0.03702,0.033,0.03323,1447107.97829998,50071.4384907604565
1655769600,2022-06-21 00:00:00,RLY/USDT,0.03406,0.03598,0.03302,0.0343,613742.75526014,21301.4998132447489
1655683200,2022-06-20 00:00:00,RLY/USDT,0.03339,0.03525,0.03195,0.0341,991701.54437633,33091.6161853114223
1655596800,2022-06-19 00:00:00,RLY/USDT,0.03181,0.03514,0.03,0.0334,1260486.00453751,41645.4674976209807
1655510400,2022-06-18 00:00:00,RLY/USDT,0.03267,0.03354,0.02922,0.032,1107424.79484845,35349.6263401799469
1655424000,2022-06-17 00:00:00,RLY/USDT,0.03249,0.03526,0.03231,0.03263,983056.84062948,33065.3886084940906
1655337600,2022-06-16 00:00:00,RLY/USDT,0.0382,0.03826,0.03228,0.03247,1484006.18326469,52651.9110486656326
1655251200,2022-06-15 00:00:00,RLY/USDT,0.0381,0.0387,0.033,0.03806,2781654.75491467,97630.3965527302076
1655164800,2022-06-14 00:00:00,RLY/USDT,0.039,0.0404,0.0358,0.038,568085.05370134,21761.224070918868
1655078400,2022-06-13 00:00:00,RLY/USDT,0.0458,0.0458,0.0378,0.0387,705067.5079551,28526.168481508353
1654992000,2022-06-12 00:00:00,RLY/USDT,0.0494,0.0498,0.0449,0.0458,285868.9425335,13325.37211802253
1654905600,2022-06-11 00:00:00,RLY/USDT,0.0544,0.0552,0.0478,0.0493,596431.38737378,29923.041425348764
1654819200,2022-06-10 00:00:00,RLY/USDT,0.0584,0.0609,0.0535,0.0543,294373.10293326,16868.08929414877
1654732800,2022-06-09 00:00:00,RLY/USDT,0.0582,0.0592,0.0575,0.0583,221592.1686445,12885.141118928251
1654646400,2022-06-08 00:00:00,RLY/USDT,0.0595,0.0604,0.0574,0.0582,729882.43471488,43120.779520648382
1654560000,2022-06-07 00:00:00,RLY/USDT,0.0597,0.0608,0.0566,0.0595,668533.42138668,38886.685723439133
1654473600,2022-06-06 00:00:00,RLY/USDT,0.0588,0.0628,0.055,0.0597,2685158.1154368,162416.382004171693
1654387200,2022-06-05 00:00:00,RLY/USDT,0.0607,0.0607,0.0579,0.0589,391392.14003923,23065.44370780903
1654300800,2022-06-04 00:00:00,RLY/USDT,0.06,0.0611,0.0592,0.0601,368385.00834461,22176.097162769521
1654214400,2022-06-03 00:00:00,RLY/USDT,0.0577,0.0714,0.0577,0.06,2319776.31286072,144872.236138711157
1654128000,2022-06-02 00:00:00,RLY/USDT,0.0586,0.0589,0.0559,0.0579,490130.24855256,28093.98284139915
1654041600,2022-06-01 00:00:00,RLY/USDT,0.0612,0.0631,0.0569,0.0585,591838.32337347,35648.657089717048
1653955200,2022-05-31 00:00:00,RLY/USDT,0.0622,0.0643,0.0603,0.0613,739202.47907193,46149.065501867639
1653868800,2022-05-30 00:00:00,RLY/USDT,0.0582,0.0635,0.0573,0.0621,617711.1518337,37675.156633747717
1653782400,2022-05-29 00:00:00,RLY/USDT,0.0573,0.058,0.056,0.0578,315544.4046044,17927.996849959174
1653696000,2022-05-28 00:00:00,RLY/USDT,0.0556,0.0579,0.0555,0.0569,310848.10096802,17657.057866217506
1653609600,2022-05-27 00:00:00,RLY/USDT,0.0584,0.0591,0.0548,0.0556,477564.55234379,27065.884893416681
1653523200,2022-05-26 00:00:00,RLY/USDT,0.064,0.0646,0.058,0.0586,1014607.40545522,61784.876681159168
1653436800,2022-05-25 00:00:00,RLY/USDT,0.0647,0.0687,0.0632,0.0637,1241366.80035053,81334.732492277053
1653350400,2022-05-24 00:00:00,RLY/USDT,0.0672,0.0682,0.0643,0.0647,561656.24500266,36929.516466697358
1653264000,2022-05-23 00:00:00,RLY/USDT,0.0678,0.0862,0.0661,0.0673,3698240.42313428,271338.102588895987
1653177600,2022-05-22 00:00:00,RLY/USDT,0.0673,0.074,0.0667,0.0679,1028985.77845956,70012.105752576822
1653091200,2022-05-21 00:00:00,RLY/USDT,0.0656,0.069,0.0612,0.0678,908003.49936007,60995.416703867081
1653004800,2022-05-20 00:00:00,RLY/USDT,0.068,0.07,0.065,0.0656,643593.3974681,43284.498510376621
1652918400,2022-05-19 00:00:00,RLY/USDT,0.066,0.0697,0.0653,0.0681,408464.39541002,27616.453708697317
1652832000,2022-05-18 00:00:00,RLY/USDT,0.0723,0.0756,0.0661,0.0661,411867.67616135,29599.061074028839
1652745600,2022-05-17 00:00:00,RLY/USDT,0.0701,0.0757,0.0679,0.0721,429342.13339472,31271.70555305809
1652659200,2022-05-16 00:00:00,RLY/USDT,0.0768,0.0773,0.0691,0.0701,258247.64314974,18447.91268259677
1652572800,2022-05-15 00:00:00,RLY/USDT,0.0729,0.0773,0.0711,0.0771,260657.2642761,19195.025713177438
1652486400,2022-05-14 00:00:00,RLY/USDT,0.0725,0.0752,0.0704,0.0732,290535.07035213,21004.267079467596
1652400000,2022-05-13 00:00:00,RLY/USDT,0.0683,0.0825,0.0668,0.0726,634489.76085151,47939.534398816119
1652313600,2022-05-12 00:00:00,RLY/USDT,0.076,0.0802,0.0627,0.0679,985716.71905998,69043.19122640434
1652227200,2022-05-11 00:00:00,RLY/USDT,0.0991,0.11,0.0744,0.0767,2080337.05415598,181859.009789402392
1652140800,2022-05-10 00:00:00,RLY/USDT,0.0993,0.1066,0.0948,0.0996,609016.47129358,61422.840325587823
1652054400,2022-05-09 00:00:00,RLY/USDT,0.1152,0.1159,0.099,0.0999,520371.14367422,55024.403314036668
1651968000,2022-05-08 00:00:00,RLY/USDT,0.1211,0.1212,0.1151,0.1154,211880.65992555,24862.76853883715
1651881600,2022-05-07 00:00:00,RLY/USDT,0.1239,0.1251,0.1192,0.1217,271655.03082036,33510.976559106752
1651795200,2022-05-06 00:00:00,RLY/USDT,0.1307,0.137,0.1225,0.1244,549954.56444869,69328.194924779211
1651708800,2022-05-05 00:00:00,RLY/USDT,0.1417,0.1437,0.1286,0.1306,469387.93905174,63858.96062046506
1651622400,2022-05-04 00:00:00,RLY/USDT,0.1377,0.1444,0.136,0.1418,674037.99449716,94138.379520277555
1651536000,2022-05-03 00:00:00,RLY/USDT,0.1442,0.1495,0.1356,0.1383,761650.04854827,107451.79860215771
1651449600,2022-05-02 00:00:00,RLY/USDT,0.138,0.1709,0.1376,0.1454,1339495.71732634,198591.10077859884
1651363200,2022-05-01 00:00:00,RLY/USDT,0.1367,0.153,0.1341,0.138,1431648.38459513,204268.179279633088
1651276800,2022-04-30 00:00:00,RLY/USDT,0.1446,0.1477,0.1356,0.1369,278352.26683148,39814.659531146775
1651190400,2022-04-29 00:00:00,RLY/USDT,0.1611,0.1669,0.1443,0.145,980928.33747057,153698.438888323253
1651104000,2022-04-28 00:00:00,RLY/USDT,0.1451,0.1652,0.1438,0.1612,1107211.01034132,168184.544597988236
1651017600,2022-04-27 00:00:00,RLY/USDT,0.1446,0.1477,0.1403,0.1454,623284.67360371,89683.643745932521
1650931200,2022-04-26 00:00:00,RLY/USDT,0.1525,0.1525,0.1385,0.1442,411806.81420857,60798.517147782531
1650844800,2022-04-25 00:00:00,RLY/USDT,0.1523,0.1545,0.1432,0.1523,377136.09543121,56215.638024314855
1650758400,2022-04-24 00:00:00,RLY/USDT,0.1538,0.1586,0.1508,0.1527,543660.05629368,84093.331110865697
1650672000,2022-04-23 00:00:00,RLY/USDT,0.1553,0.1561,0.1526,0.1539,318100.92975884,49021.866292929161
1650585600,2022-04-22 00:00:00,RLY/USDT,0.16,0.1626,0.154,0.1555,624567.51503092,98835.939110946874
1650499200,2022-04-21 00:00:00,RLY/USDT,0.1624,0.1713,0.158,0.1596,427553.94366843,70016.408146039432
1650412800,2022-04-20 00:00:00,RLY/USDT,0.1635,0.1685,0.1605,0.1627,368963.05023598,60316.531818801771
1650326400,2022-04-19 00:00:00,RLY/USDT,0.1634,0.1668,0.16,0.1636,239092.25346904,38993.448289699694
1650240000,2022-04-18 00:00:00,RLY/USDT,0.1651,0.1653,0.1563,0.1636,273221.0760824,43420.786936484838
1650153600,2022-04-17 00:00:00,RLY/USDT,0.1679,0.1693,0.1651,0.1655,149194.32658999,24918.266789131763
1650067200,2022-04-16 00:00:00,RLY/USDT,0.1686,0.1689,0.1655,0.1681,115943.77802356,19429.163624344082
1649980800,2022-04-15 00:00:00,RLY/USDT,0.1674,0.1706,0.1669,0.169,191679.12606693,32311.328761962278
1649894400,2022-04-14 00:00:00,RLY/USDT,0.1725,0.1759,0.1643,0.167,242492.53255515,41224.694551351272
1649808000,2022-04-13 00:00:00,RLY/USDT,0.1695,0.1753,0.1676,0.1727,284874.42578848,48486.065289652218
1649721600,2022-04-12 00:00:00,RLY/USDT,0.1662,0.1724,0.1652,0.1696,424168.16430761,71383.186624399367
1649635200,2022-04-11 00:00:00,RLY/USDT,0.1832,0.1832,0.1635,0.1661,592292.09348544,102066.973444246686
1649548800,2022-04-10 00:00:00,RLY/USDT,0.1871,0.1884,0.1824,0.1826,230583.31177508,42724.909467699495
1649462400,2022-04-09 00:00:00,RLY/USDT,0.1851,0.1884,0.184,0.1874,98011.10316728,18259.045159814568
1649376000,2022-04-08 00:00:00,RLY/USDT,0.1945,0.1966,0.1848,0.1856,238749.5136662,45971.681974198023
1649289600,2022-04-07 00:00:00,RLY/USDT,0.193,0.1975,0.1887,0.1941,208827.37327533,40299.763408625985
1649203200,2022-04-06 00:00:00,RLY/USDT,0.2084,0.2086,0.193,0.193,179902.64444355,36269.866304969131
1649116800,2022-04-05 00:00:00,RLY/USDT,0.2126,0.2155,0.2084,0.2088,157961.32269647,33466.032031956987
1649030400,2022-04-04 00:00:00,RLY/USDT,0.2134,0.2184,0.2104,0.2135,324642.58951565,69651.388280966362
1648944000,2022-04-03 00:00:00,RLY/USDT,0.2091,0.2155,0.2083,0.2134,173533.46765574,36663.83431491047
1648857600,2022-04-02 00:00:00,RLY/USDT,0.2135,0.2175,0.2093,0.2095,215619.22424746,46191.245770471441
1648771200,2022-04-01 00:00:00,RLY/USDT,0.206,0.2165,0.202,0.2125,356277.6175711,75319.350314973691
1648684800,2022-03-31 00:00:00,RLY/USDT,0.2131,0.2185,0.2053,0.2065,293444.71051791,62321.497983538803
1648598400,2022-03-30 00:00:00,RLY/USDT,0.2177,0.2194,0.2131,0.2131,208150.67491217,45018.84364165845
1648512000,2022-03-29 00:00:00,RLY/USDT,0.213,0.2257,0.2125,0.218,825363.23379753,179629.852064720157
1648425600,2022-03-28 00:00:00,RLY/USDT,0.2147,0.2206,0.213,0.213,292706.79420757,63362.947685129071
1648339200,2022-03-27 00:00:00,RLY/USDT,0.2085,0.2172,0.2054,0.2146,690351.8316325,145007.974219737217
1648252800,2022-03-26 00:00:00,RLY/USDT,0.2054,0.2313,0.197,0.2081,919944.40467351,193322.586418933413
1648166400,2022-03-25 00:00:00,RLY/USDT,0.212,0.2164,0.2048,0.2054,185508.39514173,38985.130675272291
1648080000,2022-03-24 00:00:00,RLY/USDT,0.2089,0.2144,0.2059,0.2121,211296.57936702,44380.003266398623
1647993600,2022-03-23 00:00:00,RLY/USDT,0.2042,0.2103,0.2013,0.2088,343937.44947694,71196.086766008241
1647907200,2022-03-22 00:00:00,RLY/USDT,0.1952,0.2065,0.1948,0.2034,189523.78191362,38435.529611080435
1647820800,2022-03-21 00:00:00,RLY/USDT,0.1929,0.2053,0.191,0.1952,281223.70509868,55428.381888454212
1647734400,2022-03-20 00:00:00,RLY/USDT,0.1988,0.1995,0.189,0.193,89952.78497883,17512.573244342576
1647648000,2022-03-19 00:00:00,RLY/USDT,0.1995,0.2021,0.1943,0.1987,248316.56590217,49256.527290007555
1647561600,2022-03-18 00:00:00,RLY/USDT,0.189,0.2005,0.185,0.1995,526871.36295147,100505.877596907488
1647475200,2022-03-17 00:00:00,RLY/USDT,0.182,0.2027,0.1786,0.1894,547846.40284889,102573.395606626423
1647388800,2022-03-16 00:00:00,RLY/USDT,0.1773,0.1828,0.1736,0.1813,251761.12779507,45001.364458373227
1647302400,2022-03-15 00:00:00,RLY/USDT,0.179,0.1808,0.172,0.1775,394314.76105979,69455.324654649545
1647216000,2022-03-14 00:00:00,RLY/USDT,0.1753,0.1818,0.172,0.1787,567475.44589556,100655.797881289135
1647129600,2022-03-13 00:00:00,RLY/USDT,0.1787,0.1826,0.1723,0.1762,435242.56159906,77886.962949461558
1647043200,2022-03-12 00:00:00,RLY/USDT,0.1811,0.1844,0.1788,0.1789,358568.29394113,65183.526518729583
1646956800,2022-03-11 00:00:00,RLY/USDT,0.1888,0.1896,0.1805,0.1813,340254.85848841,62503.001875797532
1646870400,2022-03-10 00:00:00,RLY/USDT,0.1956,0.1964,0.185,0.1889,895917.84657633,169506.742183859053
1646784000,2022-03-09 00:00:00,RLY/USDT,0.1923,0.2036,0.1862,0.1958,662378.6366041,130357.883287985991
1646697600,2022-03-08 00:00:00,RLY/USDT,0.1916,0.1968,0.1878,0.1923,208133.5277289,39937.605511321731
1646611200,2022-03-07 00:00:00,RLY/USDT,0.1963,0.2001,0.1869,0.1914,591766.69645422,114453.754359077859
1646524800,2022-03-06 00:00:00,RLY/USDT,0.204,0.208,0.1961,0.1961,108290.86204292,21899.522644828246
1646438400,2022-03-05 00:00:00,RLY/USDT,0.2022,0.2059,0.1981,0.204,79538.74078894,16025.179020759112
1646352000,2022-03-04 00:00:00,RLY/USDT,0.216,0.2174,0.2005,0.2021,438457.70030757,91040.732925314749
1646265600,2022-03-03 00:00:00,RLY/USDT,0.2217,0.2342,0.2133,0.2161,616232.77682102,137721.905077133099
1646179200,2022-03-02 00:00:00,RLY/USDT,0.2228,0.2622,0.217,0.2218,1368895.16444854,313647.720084625217
1646092800,2022-03-01 00:00:00,RLY/USDT,0.2299,0.2339,0.2171,0.2232,1222062.73326916,275010.469790579117
1646006400,2022-02-28 00:00:00,RLY/USDT,0.216,0.2337,0.2101,0.2296,800545.20062879,174894.788809648793
1645920000,2022-02-27 00:00:00,RLY/USDT,0.2336,0.2351,0.2144,0.2163,522447.16761151,117204.653370311846
1645833600,2022-02-26 00:00:00,RLY/USDT,0.221,0.2443,0.2186,0.2334,647771.16605131,151191.909707426307
1645747200,2022-02-25 00:00:00,RLY/USDT,0.2152,0.2221,0.2087,0.2206,609786.10926465,131340.225649488442
1645660800,2022-02-24 00:00:00,RLY/USDT,0.2267,0.2318,0.198,0.2152,1197079.0931832,252130.193822780842
1645574400,2022-02-23 00:00:00,RLY/USDT,0.2335,0.2437,0.2258,0.2268,271964.65702273,64229.17371520285
1645488000,2022-02-22 00:00:00,RLY/USDT,0.233,0.2454,0.2233,0.2335,252427.41250876,58321.153759645149
1645401600,2022-02-21 00:00:00,RLY/USDT,0.2482,0.2589,0.2312,0.2329,847800.25721794,209475.927985916386
1645315200,2022-02-20 00:00:00,RLY/USDT,0.2723,0.2729,0.245,0.248,333609.83374505,84821.636945792568
1645228800,2022-02-19 00:00:00,RLY/USDT,0.281,0.2859,0.2619,0.2721,795406.26835605,218291.724547674202
1645142400,2022-02-18 00:00:00,RLY/USDT,0.3068,0.3072,0.2779,0.2806,837072.91520877,242828.379696419631
1645056000,2022-02-17 00:00:00,RLY/USDT,0.3622,0.3725,0.294,0.3062,2132473.99828997,702291.034535704251
1644969600,2022-02-16 00:00:00,RLY/USDT,0.2427,0.4289,0.239,0.3622,15202554.84610478,5472878.314403383302
1644883200,2022-02-15 00:00:00,RLY/USDT,0.2325,0.2425,0.2291,0.2425,187271.61882557,44331.231828289655
1644796800,2022-02-14 00:00:00,RLY/USDT,0.2309,0.236,0.2235,0.2323,182427.7680351,42012.374617507119
1644710400,2022-02-13 00:00:00,RLY/USDT,0.2334,0.2386,0.2253,0.2313,366200.60147221,85116.570103744219
1644624000,2022-02-12 00:00:00,RLY/USDT,0.2327,0.2389,0.2304,0.2339,179213.58542675,42122.26324929444
1644537600,2022-02-11 00:00:00,RLY/USDT,0.2449,0.251,0.2313,0.2327,253412.87336692,60874.01828162011
1644451200,2022-02-10 00:00:00,RLY/USDT,0.2619,0.2627,0.2435,0.2435,418702.72626498,106283.906321006521
1644364800,2022-02-09 00:00:00,RLY/USDT,0.2493,0.2628,0.2437,0.2612,299858.20213099,76134.985072828191
1644278400,2022-02-08 00:00:00,RLY/USDT,0.2524,0.2594,0.2397,0.2499,541438.63330283,134377.518476056692
1644192000,2022-02-07 00:00:00,RLY/USDT,0.2432,0.2555,0.2391,0.2518,513794.51707568,127387.565478563343
1644105600,2022-02-06 00:00:00,RLY/USDT,0.2434,0.25,0.2387,0.2442,260058.40996997,63582.014926025697
1644019200,2022-02-05 00:00:00,RLY/USDT,0.2399,0.2508,0.236,0.2442,740268.3494006,180871.783920746968
1643932800,2022-02-04 00:00:00,RLY/USDT,0.2259,0.2435,0.2196,0.24,676339.61932232,156803.712374007532
1643846400,2022-02-03 00:00:00,RLY/USDT,0.2219,0.2271,0.2122,0.2261,308358.54575287,67854.08909758787
1643760000,2022-02-02 00:00:00,RLY/USDT,0.2307,0.2312,0.216,0.2221,307950.66203078,69274.106532866839
