https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QNT,Volume USDT
1663401600,2022-09-17 08:00:00,QNT/USDT,105.777,107.206,105.629,106.939,702.59832673,74990.65035347537
1663398000,2022-09-17 07:00:00,QNT/USDT,105.515,106.188,105.442,105.777,200.94104544,21252.77542298202
1663394400,2022-09-17 06:00:00,QNT/USDT,106.701,106.895,105.39,105.43,264.67656954,28093.94191654221
1663390800,2022-09-17 05:00:00,QNT/USDT,107.915,108.11,106.476,106.702,792.64917394,84910.92468892341
1663387200,2022-09-17 04:00:00,QNT/USDT,107.34,107.981,106.99,107.9,282.37201222,30371.22375008858
1663383600,2022-09-17 03:00:00,QNT/USDT,107.306,107.706,107.036,107.34,513.23255121,55147.40461873263
1663380000,2022-09-17 02:00:00,QNT/USDT,107.197,107.479,107.001,107.469,498.13386166,53421.75948125298
1663376400,2022-09-17 01:00:00,QNT/USDT,106.98,107.232,106.669,107.197,463.08274803,49540.54353781935
1663372800,2022-09-17 00:00:00,QNT/USDT,107.662,108.125,106.701,106.944,1399.3456688,150252.98997531474
1663369200,2022-09-16 23:00:00,QNT/USDT,106.666,107.666,106.661,107.666,291.63636262,31247.58857892288
1663365600,2022-09-16 22:00:00,QNT/USDT,106.799,107.146,106.399,106.846,468.84575632,50022.02815606792
1663362000,2022-09-16 21:00:00,QNT/USDT,108.276,109.054,106.66,106.66,1097.88791978,118696.25744360517
1663358400,2022-09-16 20:00:00,QNT/USDT,106.179,108.276,105.961,108.276,796.29861386,85455.65786860352
1663354800,2022-09-16 19:00:00,QNT/USDT,105.15,109.354,104.95,106.18,3329.46408146,355836.2627694615
1663351200,2022-09-16 18:00:00,QNT/USDT,104.701,105.196,104.165,105.15,1448.07961628,151634.2453268522
1663347600,2022-09-16 17:00:00,QNT/USDT,105.487,105.89,104.2,104.78,1658.09457862,174004.03220191732
1663344000,2022-09-16 16:00:00,QNT/USDT,106.207,106.387,104.2,105.487,1812.03215534,190337.7414524792
1663340400,2022-09-16 15:00:00,QNT/USDT,102.859,107.206,102.548,106.485,2492.05455531,262623.69277786813
1663336800,2022-09-16 14:00:00,QNT/USDT,100.936,103.508,100.683,102.758,962.81367892,98725.4293445893
1663333200,2022-09-16 13:00:00,QNT/USDT,101.292,102.452,100.463,100.874,881.13008858,89415.56038043433
1663329600,2022-09-16 12:00:00,QNT/USDT,103.857,103.895,101.028,101.387,1514.43656858,154635.20271878879
1663326000,2022-09-16 11:00:00,QNT/USDT,102.684,104.222,102.682,103.951,330.10311418,34181.40120726412
1663322400,2022-09-16 10:00:00,QNT/USDT,101.635,103.832,101.611,102.915,972.09140633,99728.90769468772
1663318800,2022-09-16 09:00:00,QNT/USDT,100.465,101.917,100.465,101.578,358.40360338,36300.8073916139
1663315200,2022-09-16 08:00:00,QNT/USDT,102.795,102.795,100.3,100.582,2830.78859822,286870.80562697066
1663311600,2022-09-16 07:00:00,QNT/USDT,103.491,103.855,102.723,102.723,365.73807461,37806.82757443569
1663308000,2022-09-16 06:00:00,QNT/USDT,103.312,104.034,103.253,103.309,390.66091516,40468.38211757374
1663304400,2022-09-16 05:00:00,QNT/USDT,102.995,103.784,102.749,103.234,466.04725718,48097.34090554508
1663300800,2022-09-16 04:00:00,QNT/USDT,102.144,103.178,101.942,103.095,578.98266255,59503.40153210573
1663297200,2022-09-16 03:00:00,QNT/USDT,102.805,102.939,101.827,102.072,282.16416697,28881.60043714807
1663293600,2022-09-16 02:00:00,QNT/USDT,103.295,103.295,101.607,102.705,370.73711033,37977.84623203764
1663290000,2022-09-16 01:00:00,QNT/USDT,102.99,103.595,102.2,103.205,691.16174317,71171.36254625663
1663286400,2022-09-16 00:00:00,QNT/USDT,103.815,104.903,99.499,102.831,3193.57946866,325905.42530431607
1663282800,2022-09-15 23:00:00,QNT/USDT,103.027,103.84,102.4,103.786,906.99045159,93591.15338758037
1663279200,2022-09-15 22:00:00,QNT/USDT,106,106,102,103.517,2370.90073039,245933.20649302412
1663275600,2022-09-15 21:00:00,QNT/USDT,107.647,107.99,104.298,105.882,2649.15714044,279384.44889473707
1663272000,2022-09-15 20:00:00,QNT/USDT,101.354,108.441,101.218,107.678,5714.35344282,603390.18616041046
1663268400,2022-09-15 19:00:00,QNT/USDT,102.24,102.247,100.408,101.176,1515.45763349,153365.81619967064
1663264800,2022-09-15 18:00:00,QNT/USDT,100.991,103.367,100.445,102.105,2296.12559708,234127.80058121566
1663261200,2022-09-15 17:00:00,QNT/USDT,99.888,104.05,99.888,100.88,3920.61190098,401084.34195637277
1663257600,2022-09-15 16:00:00,QNT/USDT,97.65,100.463,97.036,100.087,2585.97501307,257156.67132666479
1663254000,2022-09-15 15:00:00,QNT/USDT,97.224,97.644,94.718,97.61,2404.05655649,230972.16487471843
1663250400,2022-09-15 14:00:00,QNT/USDT,99.892,100.15,97.154,97.316,1976.82781595,195256.13799302809
1663246800,2022-09-15 13:00:00,QNT/USDT,99.994,100.192,99,99.896,493.59309684,49226.4959351273
1663243200,2022-09-15 12:00:00,QNT/USDT,99.957,100.363,99.431,99.998,522.00861552,52149.56066225688
1663239600,2022-09-15 11:00:00,QNT/USDT,99.942,100.278,99.606,99.878,357.73260293,35722.04669461903
1663236000,2022-09-15 10:00:00,QNT/USDT,99.956,100.444,99.661,99.782,474.38198907,47477.44001025105
1663232400,2022-09-15 09:00:00,QNT/USDT,100.053,100.167,99.515,99.968,232.51427056,23210.856060178
1663228800,2022-09-15 08:00:00,QNT/USDT,100.206,100.528,99.356,99.826,357.43020392,35662.90021921092
1663225200,2022-09-15 07:00:00,QNT/USDT,99.736,101.217,99.371,100.139,1191.03248269,119583.08766956349
1663221600,2022-09-15 06:00:00,QNT/USDT,98.394,99.95,96.904,99.709,697.16354535,68974.99626603377
1663218000,2022-09-15 05:00:00,QNT/USDT,96.99,98.745,96.616,98.389,945.75310618,92608.2643390556
1663214400,2022-09-15 04:00:00,QNT/USDT,97.006,97.392,96.6,96.703,929.87431411,89974.28513354742
1663210800,2022-09-15 03:00:00,QNT/USDT,98.184,98.184,96.6,97.085,1007.93411597,97928.68374996481
1663207200,2022-09-15 02:00:00,QNT/USDT,98.755,98.755,97.5,97.914,892.3619001,87330.24826714796
1663203600,2022-09-15 01:00:00,QNT/USDT,98.45,98.75,97.5,98.75,531.58583989,52051.1341066726
1663200000,2022-09-15 00:00:00,QNT/USDT,98.856,99.408,97.668,98.453,321.0094069,31599.22311243412
1663196400,2022-09-14 23:00:00,QNT/USDT,100.344,100.593,98.856,99.083,334.5557864,33288.11453393661
1663192800,2022-09-14 22:00:00,QNT/USDT,100,100.727,99.623,100.344,406.67852118,40753.68514209337
1663189200,2022-09-14 21:00:00,QNT/USDT,98.987,100,98.418,99.816,521.11268883,51769.32769530013
1663185600,2022-09-14 20:00:00,QNT/USDT,99.632,99.842,98.759,98.964,310.40194614,30776.19822815372
1663182000,2022-09-14 19:00:00,QNT/USDT,98.354,99.838,97.869,99.838,497.71184497,49192.49908229251
1663178400,2022-09-14 18:00:00,QNT/USDT,99.347,99.514,96.501,98.47,2978.5598318,292274.59703211461
1663174800,2022-09-14 17:00:00,QNT/USDT,99.275,100.222,99.097,99.205,963.35742713,96066.38012446597
1663171200,2022-09-14 16:00:00,QNT/USDT,100.188,100.333,99.272,99.434,520.38544238,51947.41167906903
1663167600,2022-09-14 15:00:00,QNT/USDT,100.03,100.553,99.543,100.099,600.72950918,60119.40801593963
1663164000,2022-09-14 14:00:00,QNT/USDT,99.709,100.17,98.587,100,868.19392326,86459.54389348359
1663160400,2022-09-14 13:00:00,QNT/USDT,99.586,100.102,98.562,99.896,585.98512454,58275.21281003012
1663156800,2022-09-14 12:00:00,QNT/USDT,99.509,100,98.619,99.513,680.0007923,67530.44808912301
1663153200,2022-09-14 11:00:00,QNT/USDT,100.064,100.202,98.609,99.682,560.48037134,55724.44340348122
1663149600,2022-09-14 10:00:00,QNT/USDT,100.081,100.295,99.521,100.122,342.39164323,34207.3876971473
1663146000,2022-09-14 09:00:00,QNT/USDT,100.288,100.293,99.744,99.867,265.12870414,26499.0686394951
1663142400,2022-09-14 08:00:00,QNT/USDT,99.074,101.605,98.314,100.188,1644.3953306,164619.82611493623
1663138800,2022-09-14 07:00:00,QNT/USDT,99.167,99.709,98.262,99.017,492.28469252,48814.9803914224
1663135200,2022-09-14 06:00:00,QNT/USDT,99.571,99.761,99.054,99.167,304.18349445,30214.38903940594
1663131600,2022-09-14 05:00:00,QNT/USDT,100.104,100.242,99.43,99.43,296.79598536,29658.40288448806
1663128000,2022-09-14 04:00:00,QNT/USDT,99.244,100.126,99.1,100.107,571.33670753,56944.42045861696
1663124400,2022-09-14 03:00:00,QNT/USDT,100.358,101.134,98.849,99.319,1170.82352198,116722.77542920564
1663120800,2022-09-14 02:00:00,QNT/USDT,100.212,100.8,99.897,100.468,745.31890805,74717.89571878785
1663117200,2022-09-14 01:00:00,QNT/USDT,99.149,100.386,98.908,100.212,594.88692413,59238.65628165764
1663113600,2022-09-14 00:00:00,QNT/USDT,97.913,99.4,97.51,99.073,1519.78684622,149610.62489404383
1663110000,2022-09-13 23:00:00,QNT/USDT,98.927,98.991,97.297,97.923,945.09247568,92575.9552464534
1663106400,2022-09-13 22:00:00,QNT/USDT,98.942,99.496,98.281,99.026,1518.03331353,150160.50081770881
1663102800,2022-09-13 21:00:00,QNT/USDT,99.62,100.053,98,98.942,1345.03384984,133295.49803661755
1663099200,2022-09-13 20:00:00,QNT/USDT,101.317,101.897,99.374,99.621,2116.86531347,213068.54161340335
1663095600,2022-09-13 19:00:00,QNT/USDT,99.592,101.739,99.074,101.383,1292.30823724,129750.02928097477
1663092000,2022-09-13 18:00:00,QNT/USDT,102.046,102.354,99.595,99.595,1593.44663006,160825.3904829904
1663088400,2022-09-13 17:00:00,QNT/USDT,101.124,103.116,100.472,101.909,1059.65148853,108252.14774049796
1663084800,2022-09-13 16:00:00,QNT/USDT,100.649,101.916,100.245,101.211,1768.77070776,179061.8971067836
1663081200,2022-09-13 15:00:00,QNT/USDT,100.789,101.708,100.273,100.484,1257.36193385,126903.47666586143
1663077600,2022-09-13 14:00:00,QNT/USDT,101.304,105.5,99.863,100.79,4109.27853739,417649.89765751577
1663074000,2022-09-13 13:00:00,QNT/USDT,100.092,106.96,98.689,101.331,5178.0837905,527592.39115126301
1663070400,2022-09-13 12:00:00,QNT/USDT,106.906,108.086,98.259,100.041,6252.46765168,640265.5339897226
1663066800,2022-09-13 11:00:00,QNT/USDT,105.338,107.3,105.24,107.089,760.21107237,80813.53036643346
1663063200,2022-09-13 10:00:00,QNT/USDT,104.508,105.587,104.478,105.582,176.6736483,18590.37132522773
1663059600,2022-09-13 09:00:00,QNT/USDT,104.444,105.112,104.281,104.426,364.90237398,38217.95561034432
1663056000,2022-09-13 08:00:00,QNT/USDT,106.307,106.388,103.802,104.314,702.28605761,73857.65429010679
1663052400,2022-09-13 07:00:00,QNT/USDT,105.274,106.392,104.957,106.307,372.95943977,39469.04998580879
1663048800,2022-09-13 06:00:00,QNT/USDT,105.079,106.518,104.803,105.251,545.82185001,57713.36784860501
1663045200,2022-09-13 05:00:00,QNT/USDT,105.205,105.708,104.803,105.206,325.79960232,34247.97117234659
1663041600,2022-09-13 04:00:00,QNT/USDT,105.873,106.4,105.145,105.145,508.12383968,53732.23428456411
1663038000,2022-09-13 03:00:00,QNT/USDT,105.703,106.018,104,105.702,1883.00336901,197454.65011809041
1663034400,2022-09-13 02:00:00,QNT/USDT,104.98,106.2,104.054,105.703,692.46112214,73012.66352766678
1663030800,2022-09-13 01:00:00,QNT/USDT,104.934,105.915,104.231,104.986,446.18083032,46783.85198264319
1663027200,2022-09-13 00:00:00,QNT/USDT,106.77,106.77,104.835,105.192,1095.60055408,115772.92559978789
1663023600,2022-09-12 23:00:00,QNT/USDT,105.332,107.081,105.05,106.415,424.38504338,45030.38419657872
1663020000,2022-09-12 22:00:00,QNT/USDT,105.798,105.95,105,105.515,336.23253771,35426.83010754138
1663016400,2022-09-12 21:00:00,QNT/USDT,106.704,106.704,105,105.614,478.69887388,50565.65331590756
1663012800,2022-09-12 20:00:00,QNT/USDT,107.527,108.128,105.029,106.701,1916.36171639,204102.88278042976
1663009200,2022-09-12 19:00:00,QNT/USDT,107.264,108.279,107.094,107.656,548.73105853,59185.84182937143
1663005600,2022-09-12 18:00:00,QNT/USDT,106.827,107.805,106.057,107.248,820.56406877,87854.54892531407
1663002000,2022-09-12 17:00:00,QNT/USDT,105.192,106.959,104.784,106.936,771.16084893,81515.00953108455
1662998400,2022-09-12 16:00:00,QNT/USDT,106.193,106.193,103.734,105.091,1448.35743241,151747.82846708615
1662994800,2022-09-12 15:00:00,QNT/USDT,107.121,107.658,105.3,106.195,2856.31155433,305489.28524899485
1662991200,2022-09-12 14:00:00,QNT/USDT,108.925,109.456,107,107.12,1679.02194752,180994.43991412685
1662987600,2022-09-12 13:00:00,QNT/USDT,109.406,110.853,108.3,108.8,3688.37511121,403726.78535370204
1662984000,2022-09-12 12:00:00,QNT/USDT,109.148,109.581,108.471,109.302,1428.26107779,155671.30285819498
1662980400,2022-09-12 11:00:00,QNT/USDT,108.604,109.16,108.211,109.148,734.68195815,79937.72504456834
1662976800,2022-09-12 10:00:00,QNT/USDT,109.54,109.836,107.813,108.711,1157.58837622,125695.87257622022
1662973200,2022-09-12 09:00:00,QNT/USDT,111.724,111.95,109.027,109.547,2232.95934193,245908.84168575761
1662969600,2022-09-12 08:00:00,QNT/USDT,109.778,113,109.537,111.664,1817.02908182,202173.6099776591
1662966000,2022-09-12 07:00:00,QNT/USDT,109.701,109.878,109.125,109.778,532.12292501,58209.50688042349
1662962400,2022-09-12 06:00:00,QNT/USDT,107.836,110.125,107.556,109.701,3004.87706785,328348.40667124553
1662958800,2022-09-12 05:00:00,QNT/USDT,107.18,107.965,106.892,107.7,338.19247143,36407.7013395403
1662955200,2022-09-12 04:00:00,QNT/USDT,106.707,107.535,106.603,107.191,563.88462726,60398.72646191293
1662951600,2022-09-12 03:00:00,QNT/USDT,107.406,107.795,105.799,106.899,2149.26831962,229129.77890660963
1662948000,2022-09-12 02:00:00,QNT/USDT,109.192,110.4,106.933,107.543,2151.33831872,233411.41558287269
1662944400,2022-09-12 01:00:00,QNT/USDT,107.147,109.489,106.701,108.904,1887.54172287,204368.74562219342
1662940800,2022-09-12 00:00:00,QNT/USDT,108.797,108.83,107.002,107.105,593.62711385,64151.7810705214
1662937200,2022-09-11 23:00:00,QNT/USDT,107.282,108.802,106.838,108.802,1236.30436116,133809.87510398726
1662933600,2022-09-11 22:00:00,QNT/USDT,105.842,108.056,105.721,107.282,918.23598981,98481.33418956678
1662930000,2022-09-11 21:00:00,QNT/USDT,107.501,108.636,105.747,105.747,1813.84868311,193751.60460178979
1662926400,2022-09-11 20:00:00,QNT/USDT,108.076,108.122,106.802,107.658,2638.19077774,283736.8714216462
1662922800,2022-09-11 19:00:00,QNT/USDT,108.105,109.5,107.752,108.069,1917.26903046,207996.93509304195
1662919200,2022-09-11 18:00:00,QNT/USDT,108.042,108.639,107.451,108.145,1338.01633288,144753.00009527007
1662915600,2022-09-11 17:00:00,QNT/USDT,109.125,109.6,107.811,108.044,1660.28001518,180680.90278609159
1662912000,2022-09-11 16:00:00,QNT/USDT,104.861,109.518,104.646,109.301,5280.78061356,567333.39300823908
1662908400,2022-09-11 15:00:00,QNT/USDT,104.243,105.787,104.151,104.756,1131.17224101,118909.84272464642
1662904800,2022-09-11 14:00:00,QNT/USDT,104.185,104.276,103.495,104.142,235.86882282,24548.54219907849
1662901200,2022-09-11 13:00:00,QNT/USDT,104.807,104.858,103.619,104.185,236.67713317,24613.01475546288
1662897600,2022-09-11 12:00:00,QNT/USDT,104.434,105.185,104,104.858,498.42274384,52081.03576676095
1662894000,2022-09-11 11:00:00,QNT/USDT,104.655,104.961,104.371,104.595,323.10587174,33799.59423398292
1662890400,2022-09-11 10:00:00,QNT/USDT,104.656,105.411,104.53,104.53,355.22887993,37305.63368345161
1662886800,2022-09-11 09:00:00,QNT/USDT,104.456,105.027,104.271,104.602,271.07376676,28385.82052463958
1662883200,2022-09-11 08:00:00,QNT/USDT,103.501,105.021,103.146,104.378,791.78997437,82351.62080240689
1662879600,2022-09-11 07:00:00,QNT/USDT,102.775,104.197,102.743,103.505,324.65364627,33685.74740925967
1662876000,2022-09-11 06:00:00,QNT/USDT,104.191,104.191,102.143,102.905,344.7005547,35527.15552047815
1662872400,2022-09-11 05:00:00,QNT/USDT,103.413,104.298,103.221,104.293,277.22077292,28816.70881441818
1662868800,2022-09-11 04:00:00,QNT/USDT,103.3,103.845,103.217,103.366,95.25867254,9870.90059114506
1662865200,2022-09-11 03:00:00,QNT/USDT,102.857,103.573,102.857,103.384,206.50605563,21341.70242028595
1662861600,2022-09-11 02:00:00,QNT/USDT,104.473,104.473,102.377,102.732,717.47581561,74092.98185017701
1662858000,2022-09-11 01:00:00,QNT/USDT,104.804,105.187,104.223,104.223,458.84730935,48042.30108904902
1662854400,2022-09-11 00:00:00,QNT/USDT,105.46,106.06,104.5,104.803,1068.80007228,112069.85951675149
1662850800,2022-09-10 23:00:00,QNT/USDT,104.396,106.225,104.3,105.242,1403.38886982,148148.5580614629
1662847200,2022-09-10 22:00:00,QNT/USDT,103.496,104.396,103.341,104.396,321.85086705,33450.02444089951
1662843600,2022-09-10 21:00:00,QNT/USDT,103.027,103.906,102.948,103.496,305.10015782,31584.03004220848
1662840000,2022-09-10 20:00:00,QNT/USDT,103.515,103.591,102.753,102.9,197.25534686,20377.41562231007
1662836400,2022-09-10 19:00:00,QNT/USDT,104.695,104.695,102.621,103.277,1234.18323969,127576.89059353395
1662832800,2022-09-10 18:00:00,QNT/USDT,101.839,106,101.839,104.625,1778.43200451,186096.26457914678
1662829200,2022-09-10 17:00:00,QNT/USDT,101.332,101.961,100.596,101.877,770.39477452,78007.12465360441
1662825600,2022-09-10 16:00:00,QNT/USDT,101.301,102.06,100,101.331,767.16630438,77438.51521255257
1662822000,2022-09-10 15:00:00,QNT/USDT,101.125,101.668,101.073,101.229,511.71399567,51875.74748317768
1662818400,2022-09-10 14:00:00,QNT/USDT,100.935,101.456,100.278,101.156,709.71467796,71583.37033946731
1662814800,2022-09-10 13:00:00,QNT/USDT,102.901,102.901,100.351,100.935,683.84022825,69455.70705389087
1662811200,2022-09-10 12:00:00,QNT/USDT,102.72,103.146,102.127,102.722,260.39572244,26739.12041589415
1662807600,2022-09-10 11:00:00,QNT/USDT,103.147,103.15,102.405,102.606,366.44765054,37606.47760953348
1662804000,2022-09-10 10:00:00,QNT/USDT,102.92,103.222,101.973,103.222,468.70404738,48041.05819468987
1662800400,2022-09-10 09:00:00,QNT/USDT,103.209,104.119,102.57,102.57,233.46381087,24151.48494681349
1662796800,2022-09-10 08:00:00,QNT/USDT,102.305,103.925,102.206,103.209,585.28040563,60415.88210660598
1662793200,2022-09-10 07:00:00,QNT/USDT,104.245,104.391,102.116,102.25,764.29753179,79211.89306738089
1662789600,2022-09-10 06:00:00,QNT/USDT,104.287,104.449,103.873,104.266,546.68956428,56961.62072362127
1662786000,2022-09-10 05:00:00,QNT/USDT,102.872,104.385,102.71,104.311,672.54176632,69864.70325161967
1662782400,2022-09-10 04:00:00,QNT/USDT,102.843,103.498,102.641,102.71,377.51792052,38950.74476294475
1662778800,2022-09-10 03:00:00,QNT/USDT,103.717,103.883,102.806,102.866,379.79140557,39217.65553632417
1662775200,2022-09-10 02:00:00,QNT/USDT,103.973,103.981,103.331,103.696,476.73887336,49424.07071098097
1662771600,2022-09-10 01:00:00,QNT/USDT,102.91,104.5,102.91,103.914,1714.01686745,177911.93573981531
1662768000,2022-09-10 00:00:00,QNT/USDT,103.281,103.518,102.596,103.066,1060.51045165,109238.19933252744
1662764400,2022-09-09 23:00:00,QNT/USDT,103.294,103.845,103,103.485,1150.28407513,118705.4648553058
1662760800,2022-09-09 22:00:00,QNT/USDT,103.865,104.067,103.228,103.228,151.33487287,15697.61796165807
1662757200,2022-09-09 21:00:00,QNT/USDT,103.591,103.895,103.114,103.865,233.82268863,24197.55937670275
1662753600,2022-09-09 20:00:00,QNT/USDT,104.091,104.091,103.308,103.446,369.73839093,38328.381493195
1662750000,2022-09-09 19:00:00,QNT/USDT,103.748,104.223,103.606,103.991,563.31681825,58539.03639844606
1662746400,2022-09-09 18:00:00,QNT/USDT,104.798,104.798,103.522,103.692,427.15638673,44445.39121309396
1662742800,2022-09-09 17:00:00,QNT/USDT,105.371,105.8,104.369,104.608,841.6911189,88486.81445212955
1662739200,2022-09-09 16:00:00,QNT/USDT,104.688,105.415,103.254,105.2,1454.28347311,151945.40147464774
1662735600,2022-09-09 15:00:00,QNT/USDT,105.307,105.435,103.98,104.634,1001.42004146,104888.51050306416
1662732000,2022-09-09 14:00:00,QNT/USDT,105.755,106.191,105.11,105.402,539.17586853,56912.84434537806
1662728400,2022-09-09 13:00:00,QNT/USDT,106.772,107.491,104.789,105.784,1909.10376394,201909.22756202767
1662724800,2022-09-09 12:00:00,QNT/USDT,106.492,107.481,105.923,106.704,1486.45166155,158592.97340490944
1662721200,2022-09-09 11:00:00,QNT/USDT,105.98,106.89,105.28,106.332,1171.24024431,124459.51871790017
1662717600,2022-09-09 10:00:00,QNT/USDT,104.098,106.377,103.473,106.007,855.03545945,89673.32274382163
1662714000,2022-09-09 09:00:00,QNT/USDT,104.469,104.611,102.62,103.954,789.00362073,81852.1930530854
1662710400,2022-09-09 08:00:00,QNT/USDT,104.622,104.727,103.175,104.46,3046.8571447,316840.51842011899
1662706800,2022-09-09 07:00:00,QNT/USDT,105.619,105.78,104.3,104.408,1415.36121328,148297.1353149081
1662703200,2022-09-09 06:00:00,QNT/USDT,105.395,106.698,104.9,105.551,1106.07120247,117152.15443948892
1662699600,2022-09-09 05:00:00,QNT/USDT,106.666,106.875,105.396,105.485,917.64980914,97312.48838782721
1662696000,2022-09-09 04:00:00,QNT/USDT,106.682,106.875,105.9,106.515,1157.77913321,123247.34177409645
1662692400,2022-09-09 03:00:00,QNT/USDT,104.631,106.713,104.415,106.493,1358.59537739,143705.20612132913
1662688800,2022-09-09 02:00:00,QNT/USDT,103.38,104.77,103.189,104.629,562.37633662,58686.89348433037
1662685200,2022-09-09 01:00:00,QNT/USDT,103.53,104.53,102.926,103.385,2094.03890398,217211.61265072505
1662681600,2022-09-09 00:00:00,QNT/USDT,101.711,104.537,101.607,103.411,3181.40508638,329257.27809268369
1662678000,2022-09-08 23:00:00,QNT/USDT,101.216,101.842,101.109,101.826,582.07383734,59031.71662087244
1662674400,2022-09-08 22:00:00,QNT/USDT,101.893,103.796,100.5,101.278,1289.60592931,131558.38223099351
1662670800,2022-09-08 21:00:00,QNT/USDT,101.385,101.894,100.85,101.806,571.91912885,57947.56668909318
1662667200,2022-09-08 20:00:00,QNT/USDT,100.403,101.383,100.108,101.383,768.70444501,77483.52344125035
1662663600,2022-09-08 19:00:00,QNT/USDT,99.292,100.622,99.064,100.488,742.45696159,74281.33710597784
1662660000,2022-09-08 18:00:00,QNT/USDT,100.362,100.393,99.061,99.134,1154.37742996,115103.21703423797
1662656400,2022-09-08 17:00:00,QNT/USDT,99.275,101.275,98.521,100.33,2984.92092724,299200.86540437065
1662652800,2022-09-08 16:00:00,QNT/USDT,100.857,101.225,99.049,99.205,1532.45947353,153432.4883884647
1662649200,2022-09-08 15:00:00,QNT/USDT,102.138,102.569,100.04,100.812,3395.98625673,343405.06223865719
1662645600,2022-09-08 14:00:00,QNT/USDT,98.111,102.4,97.511,102.295,4203.90375176,422503.96174207354
1662642000,2022-09-08 13:00:00,QNT/USDT,96.07,98.8,94.917,98.023,3275.591442,316582.11477087156
1662638400,2022-09-08 12:00:00,QNT/USDT,97.916,98.441,95.853,96.085,2185.27684057,212083.28574540588
1662634800,2022-09-08 11:00:00,QNT/USDT,98.613,98.672,97.916,97.987,690.04568788,67828.13692404462
1662631200,2022-09-08 10:00:00,QNT/USDT,97.218,98.764,97.054,98.519,585.82727611,57379.02227973524
1662627600,2022-09-08 09:00:00,QNT/USDT,97.086,98.185,96.163,97.026,1060.00066752,103094.09042985324
1662624000,2022-09-08 08:00:00,QNT/USDT,95.791,97.162,95.525,97.086,412.42885742,39739.50347610381
1662620400,2022-09-08 07:00:00,QNT/USDT,96.967,97.254,95.512,95.978,611.21840666,58949.95093589243
1662616800,2022-09-08 06:00:00,QNT/USDT,96.882,97.578,96.315,96.963,513.1892087,49843.24543783938
1662613200,2022-09-08 05:00:00,QNT/USDT,96.053,96.954,95.56,96.653,538.43198409,51901.32860772255
1662609600,2022-09-08 04:00:00,QNT/USDT,95.083,96.316,94.823,95.926,602.74667883,57820.31062242616
1662606000,2022-09-08 03:00:00,QNT/USDT,96.616,96.737,94.85,95,1042.34396871,99500.67526180246
1662602400,2022-09-08 02:00:00,QNT/USDT,95.9,96.817,95.785,96.614,306.24677499,29529.97002965159
1662598800,2022-09-08 01:00:00,QNT/USDT,95.592,96.293,95,95.821,494.92861788,47345.55656015479
1662595200,2022-09-08 00:00:00,QNT/USDT,95.512,96.289,94.894,95.512,652.84915589,62410.49574920375
1662591600,2022-09-07 23:00:00,QNT/USDT,95.948,96.492,94.823,95.512,820.64800292,78454.93529989528
1662588000,2022-09-07 22:00:00,QNT/USDT,97.59,97.911,95.564,95.812,1883.18509145,182863.05221107656
1662584400,2022-09-07 21:00:00,QNT/USDT,97.166,98.4,96.574,97.274,622.60762103,60635.91662097852
1662580800,2022-09-07 20:00:00,QNT/USDT,94.78,98.941,94.531,97.564,2324.12032223,224478.37044896748
1662577200,2022-09-07 19:00:00,QNT/USDT,93.954,95.988,93.954,94.8,1688.40034915,160681.59967260076
