https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRVL,Volume USDT
1661817600,2022-08-30 00:00:00,TRVL/USDT,0.05926,0.0597,0.05782,0.05911,249906.1308,14664.490878743
1661731200,2022-08-29 00:00:00,TRVL/USDT,0.05922,0.06511,0.05865,0.05916,1066894.1581,66022.817657896
1661644800,2022-08-28 00:00:00,TRVL/USDT,0.05764,0.0596,0.05712,0.05921,97592.1967,5728.313887517
1661558400,2022-08-27 00:00:00,TRVL/USDT,0.0595,0.0598,0.05756,0.0577,261455.7607,15282.516713148
1661472000,2022-08-26 00:00:00,TRVL/USDT,0.0611,0.06245,0.05954,0.05954,207868.2633,12641.74411749
1661385600,2022-08-25 00:00:00,TRVL/USDT,0.06073,0.06237,0.06017,0.0613,77881.0456,4761.777761723
1661299200,2022-08-24 00:00:00,TRVL/USDT,0.06248,0.06505,0.05993,0.06084,397178.7391,24857.273760112
1661212800,2022-08-23 00:00:00,TRVL/USDT,0.06023,0.06333,0.05992,0.06268,103639.8362,6431.595095437
1661126400,2022-08-22 00:00:00,TRVL/USDT,0.06073,0.0621,0.05907,0.0601,164602.835,9960.977494736
1661040000,2022-08-21 00:00:00,TRVL/USDT,0.0605,0.06073,0.06042,0.06066,28395.3611,1718.064904763
1660953600,2022-08-20 00:00:00,TRVL/USDT,0.05994,0.06214,0.05925,0.06051,438151.4181,26534.483208716
1660867200,2022-08-19 00:00:00,TRVL/USDT,0.05931,0.06751,0.05599,0.0598,1439848.68477689,89316.9953224248414
1660780800,2022-08-18 00:00:00,TRVL/USDT,0.05807,0.05978,0.05797,0.05931,43321.4002,2549.43753834
1660694400,2022-08-17 00:00:00,TRVL/USDT,0.05973,0.0615,0.0581,0.05818,338916.2672,20252.247211584
1660608000,2022-08-16 00:00:00,TRVL/USDT,0.06162,0.06222,0.0593,0.05958,65823.2309,3989.488980893
1660521600,2022-08-15 00:00:00,TRVL/USDT,0.05975,0.0636,0.05899,0.06188,222219.0502,13504.371096944
1660435200,2022-08-14 00:00:00,TRVL/USDT,0.06078,0.0629,0.05936,0.05986,155232.9665,9519.496758795
1660348800,2022-08-13 00:00:00,TRVL/USDT,0.0667,0.06945,0.06027,0.06077,494570.17463899,31308.5901334173523
1660262400,2022-08-12 00:00:00,TRVL/USDT,0.06368,0.06677,0.06367,0.06677,73571.4188,4823.508370773
1660176000,2022-08-11 00:00:00,TRVL/USDT,0.06368,0.06547,0.06344,0.06371,123204.2786,7942.536492469
1660089600,2022-08-10 00:00:00,TRVL/USDT,0.06268,0.06426,0.05981,0.0637,150310.7624,9329.141693246
1660003200,2022-08-09 00:00:00,TRVL/USDT,0.06188,0.06674,0.06039,0.06269,542579.7469,34416.979694673
1659916800,2022-08-08 00:00:00,TRVL/USDT,0.06114,0.06277,0.0604,0.06201,510512.7055,31599.495810524
1659830400,2022-08-07 00:00:00,TRVL/USDT,0.06091,0.06199,0.05951,0.06112,184889.9482,11342.672899173
1659744000,2022-08-06 00:00:00,TRVL/USDT,0.06098,0.06199,0.05943,0.06092,222733.0125,13583.310603747
1659657600,2022-08-05 00:00:00,TRVL/USDT,0.0589,0.06199,0.05823,0.06115,372749.6671,22664.39250751
1659571200,2022-08-04 00:00:00,TRVL/USDT,0.06056,0.06199,0.05885,0.05922,198669.4567,12021.811038166
1659484800,2022-08-03 00:00:00,TRVL/USDT,0.06214,0.06224,0.05987,0.06055,173730.027,10711.105276896
1659398400,2022-08-02 00:00:00,TRVL/USDT,0.06043,0.06345,0.05926,0.06226,404226.8994,24788.276727425
1659312000,2022-08-01 00:00:00,TRVL/USDT,0.0639,0.06502,0.05889,0.06035,573436.1968,35561.939651761
1659225600,2022-07-31 00:00:00,TRVL/USDT,0.0576,0.0648,0.05659,0.0638,970910.1685,59346.207848146
1659139200,2022-07-30 00:00:00,TRVL/USDT,0.05739,0.05967,0.05662,0.0576,252745.7618,14651.793934798
1659052800,2022-07-29 00:00:00,TRVL/USDT,0.05257,0.06046,0.05257,0.05732,359403.6489,20586.510097312
1658966400,2022-07-28 00:00:00,TRVL/USDT,0.05194,0.055,0.05181,0.05263,239234.992,12642.742418488
1658880000,2022-07-27 00:00:00,TRVL/USDT,0.05198,0.05289,0.0505,0.05171,245265.0447,12703.200222283
1658793600,2022-07-26 00:00:00,TRVL/USDT,0.05384,0.05384,0.05043,0.0515,247638.145,12793.864169355
1658707200,2022-07-25 00:00:00,TRVL/USDT,0.05535,0.05615,0.05333,0.05418,249600.9983,13653.391720387
1658620800,2022-07-24 00:00:00,TRVL/USDT,0.05521,0.05615,0.05472,0.05538,89327.7255,4949.00594415
1658534400,2022-07-23 00:00:00,TRVL/USDT,0.0583,0.0583,0.05414,0.05567,341363.2012,19019.652265118
1658448000,2022-07-22 00:00:00,TRVL/USDT,0.05759,0.05908,0.05685,0.05815,129892.3813,7504.38446223
1658361600,2022-07-21 00:00:00,TRVL/USDT,0.05897,0.063,0.057,0.05779,598533.5876,35254.516889467
1658275200,2022-07-20 00:00:00,TRVL/USDT,0.06309,0.06883,0.05746,0.059,1099257.70236736,67872.158049814474
1658188800,2022-07-19 00:00:00,TRVL/USDT,0.0615,0.06584,0.0587,0.06289,1133648.88078571,70817.9339883850587
1658102400,2022-07-18 00:00:00,TRVL/USDT,0.05908,0.06487,0.05797,0.06154,1369592.59672085,83077.5890471882538
1658016000,2022-07-17 00:00:00,TRVL/USDT,0.05926,0.062,0.05794,0.05898,301007.12240409,17997.1594776499373
1657929600,2022-07-16 00:00:00,TRVL/USDT,0.058,0.062,0.0569,0.05921,479124.40448804,28426.2426102326613
1657843200,2022-07-15 00:00:00,TRVL/USDT,0.0598,0.06026,0.0562,0.058,270972.26215151,15656.5336400169137
1657756800,2022-07-14 00:00:00,TRVL/USDT,0.06089,0.06652,0.0561,0.0598,1687854.68395414,101884.0346419751748
1657670400,2022-07-13 00:00:00,TRVL/USDT,0.05746,0.07,0.05445,0.06087,3308893.21580369,200624.1370642761745
1657584000,2022-07-12 00:00:00,TRVL/USDT,0.05604,0.06536,0.0559,0.05757,2608645.48993586,157744.2786131619421
1657497600,2022-07-11 00:00:00,TRVL/USDT,0.0539,0.068,0.05228,0.05604,1971132.18393358,116726.8692764307426
1657411200,2022-07-10 00:00:00,TRVL/USDT,0.05604,0.05836,0.05259,0.0543,538753.34125524,29382.3585761252388
1657324800,2022-07-09 00:00:00,TRVL/USDT,0.05596,0.05657,0.05509,0.05595,72543.32727221,4049.1639226646851
1657238400,2022-07-08 00:00:00,TRVL/USDT,0.05636,0.05854,0.05536,0.05596,265816.41141126,15036.0514781335738
1657152000,2022-07-07 00:00:00,TRVL/USDT,0.05516,0.05921,0.05516,0.05622,362369.86682737,20858.0531230730673
1657065600,2022-07-06 00:00:00,TRVL/USDT,0.07011,0.0747,0.05332,0.05544,2512592.73713144,156588.1036446876896
1656979200,2022-07-05 00:00:00,TRVL/USDT,0.05317,0.077,0.05239,0.07007,3018328.90916298,199218.0067770027297
1656892800,2022-07-04 00:00:00,TRVL/USDT,0.05307,0.05505,0.051,0.05322,413535.8561886,22067.2087535086839
1656806400,2022-07-03 00:00:00,TRVL/USDT,0.05193,0.05557,0.04785,0.05307,424415.90466754,22141.1895348965796
1656720000,2022-07-02 00:00:00,TRVL/USDT,0.05526,0.05551,0.05076,0.05184,412320.94387701,21773.4369443028404
1656633600,2022-07-01 00:00:00,TRVL/USDT,0.0536,0.05649,0.0536,0.05535,298957.67167949,16434.5961389599508
1656547200,2022-06-30 00:00:00,TRVL/USDT,0.05438,0.05459,0.05288,0.0536,186557.57980722,9980.2178019692402
1656460800,2022-06-29 00:00:00,TRVL/USDT,0.057,0.057,0.05323,0.05438,214932.55655724,11714.4256592269765
1656374400,2022-06-28 00:00:00,TRVL/USDT,0.0562,0.05734,0.05485,0.057,130567.11818025,7318.1791539547792
1656288000,2022-06-27 00:00:00,TRVL/USDT,0.05656,0.0584,0.05603,0.05637,200584.0178506,11456.9293014903798
1656201600,2022-06-26 00:00:00,TRVL/USDT,0.0592,0.06075,0.05656,0.05656,267370.72789437,15727.7551532396844
1656115200,2022-06-25 00:00:00,TRVL/USDT,0.06027,0.06395,0.05802,0.05938,457387.93268078,27263.9543087053365
1656028800,2022-06-24 00:00:00,TRVL/USDT,0.05839,0.06547,0.05691,0.06037,613892.61481709,37758.1738171990676
1655942400,2022-06-23 00:00:00,TRVL/USDT,0.05526,0.0628,0.0549,0.05851,620394.80172129,36365.2406926760945
1655856000,2022-06-22 00:00:00,TRVL/USDT,0.0573,0.079,0.055,0.05543,1991360.21908769,131003.7471986236425
1655769600,2022-06-21 00:00:00,TRVL/USDT,0.05497,0.05961,0.0546,0.05729,629286.40767794,36204.0020051778236
1655683200,2022-06-20 00:00:00,TRVL/USDT,0.05763,0.05791,0.053,0.05542,525686.0351694,28769.5037842367274
1655596800,2022-06-19 00:00:00,TRVL/USDT,0.05379,0.0584,0.04955,0.05763,628910.85541245,34159.5057769301242
1655510400,2022-06-18 00:00:00,TRVL/USDT,0.05829,0.05829,0.04867,0.05374,1422007.25781183,74522.6013275099688
1655424000,2022-06-17 00:00:00,TRVL/USDT,0.05438,0.05916,0.05286,0.05842,250873.59443719,13796.0053762742553
1655337600,2022-06-16 00:00:00,TRVL/USDT,0.0588,0.05904,0.0535,0.05438,1223058.61164817,68623.0179380902411
1655251200,2022-06-15 00:00:00,TRVL/USDT,0.0561,0.05965,0.04885,0.05853,1425472.55833383,76990.3631615910195
1655164800,2022-06-14 00:00:00,TRVL/USDT,0.0548,0.0608,0.0532,0.056,702892.75853665,40010.801658503882
1655078400,2022-06-13 00:00:00,TRVL/USDT,0.0675,0.0681,0.0519,0.0548,1132703.52737883,65405.448274090918
1654992000,2022-06-12 00:00:00,TRVL/USDT,0.0725,0.0725,0.063,0.0676,652916.86009619,44217.307096533835
1654905600,2022-06-11 00:00:00,TRVL/USDT,0.0771,0.078,0.07,0.0725,404253.00985653,29314.396945350814
1654819200,2022-06-10 00:00:00,TRVL/USDT,0.0801,0.0809,0.0736,0.0771,409165.50407605,31288.942812692252
1654732800,2022-06-09 00:00:00,TRVL/USDT,0.0775,0.0804,0.0774,0.0801,175960.57453088,13874.277456813007
1654646400,2022-06-08 00:00:00,TRVL/USDT,0.078,0.0813,0.0773,0.0774,279468.25162814,22160.112482015763
1654560000,2022-06-07 00:00:00,TRVL/USDT,0.0816,0.097,0.0742,0.0779,2165702.10831459,183421.000693007974
1654473600,2022-06-06 00:00:00,TRVL/USDT,0.0819,0.0869,0.0784,0.0815,430449.64895145,35568.96485735946
1654387200,2022-06-05 00:00:00,TRVL/USDT,0.0809,0.083,0.0784,0.0815,308443.13075117,24984.670888095526
1654300800,2022-06-04 00:00:00,TRVL/USDT,0.0781,0.0864,0.0781,0.081,322001.06588905,26599.314147431217
1654214400,2022-06-03 00:00:00,TRVL/USDT,0.0807,0.0866,0.0733,0.078,374942.43928063,29604.396357912226
1654128000,2022-06-02 00:00:00,TRVL/USDT,0.083,0.0834,0.0791,0.0806,241309.03810114,19451.622224458459
1654041600,2022-06-01 00:00:00,TRVL/USDT,0.1078,0.1078,0.0773,0.0836,1279059.39755527,114791.705869551357
1653955200,2022-05-31 00:00:00,TRVL/USDT,0.0836,0.1081,0.0836,0.1078,2832692.0696886,270531.208896987568
1653868800,2022-05-30 00:00:00,TRVL/USDT,0.0784,0.0851,0.0781,0.0832,549117.64647615,44842.259528959955
1653782400,2022-05-29 00:00:00,TRVL/USDT,0.0798,0.0838,0.074,0.0787,1116051.34474859,87713.46546205879
1653696000,2022-05-28 00:00:00,TRVL/USDT,0.0856,0.0881,0.0784,0.0801,998667.89842026,83838.984031458069
1653609600,2022-05-27 00:00:00,TRVL/USDT,0.0879,0.0886,0.0815,0.0855,1931398.96278712,165851.543930415086
1653523200,2022-05-26 00:00:00,TRVL/USDT,0.0903,0.0983,0.0829,0.0877,2654388.07324217,238219.048479844473
1653436800,2022-05-25 00:00:00,TRVL/USDT,0.0915,0.0933,0.086,0.0901,569782.41475934,50893.470270377581
1653350400,2022-05-24 00:00:00,TRVL/USDT,0.0918,0.0957,0.083,0.0911,1376528.78958681,123669.790203481028
1653264000,2022-05-23 00:00:00,TRVL/USDT,0.0976,0.1065,0.0877,0.0918,4340939.45937377,427281.416065522629
1653177600,2022-05-22 00:00:00,TRVL/USDT,0.1056,0.1145,0.09,0.0972,4973419.26069718,480302.452391871026
1653091200,2022-05-21 00:00:00,TRVL/USDT,0.0835,0.12,0.0812,0.1059,4138078.06274064,408459.555672192368
1653004800,2022-05-20 00:00:00,TRVL/USDT,0.0875,0.0935,0.0823,0.0836,2194744.74040078,194476.319901211995
1652918400,2022-05-19 00:00:00,TRVL/USDT,0.0793,0.0916,0.0702,0.087,1524934.88017146,125407.3924726544
1652832000,2022-05-18 00:00:00,TRVL/USDT,0.094,0.094,0.0785,0.0791,976952.23387009,85347.740148913332
1652745600,2022-05-17 00:00:00,TRVL/USDT,0.0843,0.1243,0.0833,0.094,4526755.14408948,454874.637655525098
1652659200,2022-05-16 00:00:00,TRVL/USDT,0.0806,0.1123,0.0659,0.0843,6090466.63421456,550507.885442853439
1652572800,2022-05-15 00:00:00,TRVL/USDT,0.062,0.0905,0.0608,0.081,1538047.26611166,119094.377988586887
1652486400,2022-05-14 00:00:00,TRVL/USDT,0.0652,0.0675,0.0606,0.0622,341979.36753344,21955.908013386948
1652400000,2022-05-13 00:00:00,TRVL/USDT,0.0514,0.0695,0.0495,0.0654,1539149.88905833,94020.583720309989
1652313600,2022-05-12 00:00:00,TRVL/USDT,0.0635,0.0639,0.0475,0.0516,3841146.75810127,200487.340218270947
1652227200,2022-05-11 00:00:00,TRVL/USDT,0.0955,0.0966,0.0607,0.0637,3128553.0156633,227512.207040023497
1652140800,2022-05-10 00:00:00,TRVL/USDT,0.0958,0.1046,0.0931,0.0955,1240966.58368902,121537.774729639489
1652054400,2022-05-09 00:00:00,TRVL/USDT,0.1104,0.1126,0.095,0.0959,1246138.66006442,127342.973077635892
1651968000,2022-05-08 00:00:00,TRVL/USDT,0.117,0.1179,0.1099,0.1104,640715.34913668,73034.21423662341
1651881600,2022-05-07 00:00:00,TRVL/USDT,0.1201,0.1293,0.1147,0.1175,1230514.26157142,151089.63944705572
1651795200,2022-05-06 00:00:00,TRVL/USDT,0.1133,0.1497,0.1069,0.1208,4024099.01264364,514487.611256267176
1651708800,2022-05-05 00:00:00,TRVL/USDT,0.1293,0.1324,0.1086,0.114,1460734.51396994,173808.384304658331
1651622400,2022-05-04 00:00:00,TRVL/USDT,0.1217,0.1413,0.1125,0.1292,2686407.9005241,335051.264609071373
1651536000,2022-05-03 00:00:00,TRVL/USDT,0.1317,0.134,0.1213,0.122,1199310.55304193,150201.493764621003
1651449600,2022-05-02 00:00:00,TRVL/USDT,0.15,0.1503,0.1247,0.1315,1597930.93521564,215558.746030764923
1651363200,2022-05-01 00:00:00,TRVL/USDT,0.1513,0.1549,0.1348,0.1495,1733211.33241008,252873.985515158889
1651276800,2022-04-30 00:00:00,TRVL/USDT,0.1557,0.1668,0.1512,0.1516,1364881.99230962,217008.878402416886
1651190400,2022-04-29 00:00:00,TRVL/USDT,0.1664,0.1887,0.1507,0.1556,2460826.67984814,408300.174690531079
1651104000,2022-04-28 00:00:00,TRVL/USDT,0.1731,0.1899,0.1658,0.1664,2162597.39568907,383176.198805959411
1651017600,2022-04-27 00:00:00,TRVL/USDT,0.1728,0.1827,0.1651,0.1731,1232107.60410472,212151.446733120302
1650931200,2022-04-26 00:00:00,TRVL/USDT,0.1688,0.2145,0.16,0.1727,4796391.1670085,899321.708901638634
1650844800,2022-04-25 00:00:00,TRVL/USDT,0.1744,0.175,0.15,0.1677,2086654.82301948,340603.314192799341
1650758400,2022-04-24 00:00:00,TRVL/USDT,0.18,0.1848,0.1702,0.1753,1791887.40672532,318737.656580492024
1650672000,2022-04-23 00:00:00,TRVL/USDT,0.1976,0.2264,0.1787,0.1789,4552064.40284147,901095.392523642149
1650585600,2022-04-22 00:00:00,TRVL/USDT,0.1772,0.23,0.1685,0.1985,5047038.1030963,973133.939258028552
1650499200,2022-04-21 00:00:00,TRVL/USDT,0.2138,0.2283,0.1691,0.1771,5936293.83553097,1200992.8816663397
1650412800,2022-04-20 00:00:00,TRVL/USDT,0.3386,0.531,0.1797,0.2147,30427829.54168937,9550571.135203277941
1650326400,2022-04-19 00:00:00,TRVL/USDT,0.2236,0.4314,0.1931,0.3382,11973478.69691903,3516513.250911680283
1650240000,2022-04-18 00:00:00,TRVL/USDT,0.1462,0.243,0.1368,0.224,13033785.41486805,2560128.591459268191
1650153600,2022-04-17 00:00:00,TRVL/USDT,0.1301,0.155,0.1299,0.1468,2352783.30724722,339083.957189530735
1650067200,2022-04-16 00:00:00,TRVL/USDT,0.1258,0.1409,0.1258,0.1301,858525.86467614,114246.408026953214
1649980800,2022-04-15 00:00:00,TRVL/USDT,0.1231,0.1365,0.1223,0.1266,615157.88065063,79409.796872877682
1649894400,2022-04-14 00:00:00,TRVL/USDT,0.1256,0.1497,0.1231,0.1231,1887776.67664617,258599.168465794364
1649808000,2022-04-13 00:00:00,TRVL/USDT,0.1298,0.1306,0.1226,0.1256,355262.67840841,44340.133457593383
1649721600,2022-04-12 00:00:00,TRVL/USDT,0.1388,0.1436,0.1262,0.1299,765179.10224016,102102.822585884022
1649635200,2022-04-11 00:00:00,TRVL/USDT,0.1626,0.1626,0.1372,0.1388,701194.12911368,102869.222333881752
1649548800,2022-04-10 00:00:00,TRVL/USDT,0.1616,0.1664,0.1352,0.1628,2007832.15206711,303570.437038651101
1649462400,2022-04-09 00:00:00,TRVL/USDT,0.1645,0.199,0.1566,0.1616,4632689.46130106,818288.593269266997
1649376000,2022-04-08 00:00:00,TRVL/USDT,0.1388,0.186,0.1228,0.1643,5373029.73443257,810306.564382092858
1649289600,2022-04-07 00:00:00,TRVL/USDT,0.1142,0.1694,0.1042,0.1395,5608523.23711383,775548.110103968544
1649203200,2022-04-06 00:00:00,TRVL/USDT,0.1245,0.1245,0.1087,0.1141,1056613.40142839,119845.746813692369
1649116800,2022-04-05 00:00:00,TRVL/USDT,0.146,0.1461,0.115,0.1246,3796938.88132001,488340.581220849598
1649030400,2022-04-04 00:00:00,TRVL/USDT,0.1601,0.1609,0.1438,0.1462,1475362.14959286,224093.26202068283
1648944000,2022-04-03 00:00:00,TRVL/USDT,0.2207,0.2322,0.1586,0.1606,9699982.22204871,1873941.173214136421
1648857600,2022-04-02 00:00:00,TRVL/USDT,0.0888,0.3633,0.0868,0.2209,27083909.88400348,6017086.841732284748
1648771200,2022-04-01 00:00:00,TRVL/USDT,0.1061,0.1061,0.0875,0.0885,1134602.67373161,103334.632051210783
1648684800,2022-03-31 00:00:00,TRVL/USDT,0.1062,0.1069,0.1042,0.1066,108489.4300981,11452.560832849232
1648598400,2022-03-30 00:00:00,TRVL/USDT,0.1098,0.1105,0.1054,0.106,216340.343822,23245.786534305065
1648512000,2022-03-29 00:00:00,TRVL/USDT,0.1141,0.1141,0.1092,0.1097,208224.08832484,23416.561733266722
1648425600,2022-03-28 00:00:00,TRVL/USDT,0.1147,0.1163,0.1135,0.1138,520800.9214097,59801.746243772752
1648339200,2022-03-27 00:00:00,TRVL/USDT,0.1161,0.1169,0.1136,0.1144,297663.34816382,34261.269766813073
1648252800,2022-03-26 00:00:00,TRVL/USDT,0.1143,0.1168,0.1129,0.1165,218011.2403471,24986.996245887815
1648166400,2022-03-25 00:00:00,TRVL/USDT,0.1095,0.1144,0.1093,0.1143,534198.88083841,59837.548282276219
1648080000,2022-03-24 00:00:00,TRVL/USDT,0.1068,0.1103,0.1068,0.1095,468503.81597629,51093.20595649578
1647993600,2022-03-23 00:00:00,TRVL/USDT,0.1153,0.1156,0.1052,0.1064,731309.67930824,79441.815340378935
1647907200,2022-03-22 00:00:00,TRVL/USDT,0.0915,0.1199,0.0913,0.1153,2139073.4573347,232865.727622380896
1647820800,2022-03-21 00:00:00,TRVL/USDT,0.0949,0.095,0.091,0.0916,386607.55550108,35820.95031460922
1647734400,2022-03-20 00:00:00,TRVL/USDT,0.0971,0.0975,0.0946,0.0946,361469.53591316,34669.854772776871
1647648000,2022-03-19 00:00:00,TRVL/USDT,0.096,0.0984,0.096,0.0973,331336.66737946,32391.87299727708
1647561600,2022-03-18 00:00:00,TRVL/USDT,0.088,0.0959,0.0879,0.0959,1303103.69811815,117502.718645549925
1647475200,2022-03-17 00:00:00,TRVL/USDT,0.0887,0.0888,0.0874,0.0879,73414.22078638,6460.28699877576
1647388800,2022-03-16 00:00:00,TRVL/USDT,0.0884,0.0895,0.0873,0.0887,156549.34673688,13872.916661089636
1647302400,2022-03-15 00:00:00,TRVL/USDT,0.0895,0.0895,0.0875,0.0884,118764.96619586,10548.95260533897
1647216000,2022-03-14 00:00:00,TRVL/USDT,0.0888,0.09,0.0884,0.0895,210832.13558704,18842.461451640071
1647129600,2022-03-13 00:00:00,TRVL/USDT,0.0892,0.0895,0.0882,0.089,87612.39104873,7805.661651126716
1647043200,2022-03-12 00:00:00,TRVL/USDT,0.091,0.0913,0.0865,0.0891,178550.18762531,15987.836887547197
1646956800,2022-03-11 00:00:00,TRVL/USDT,0.0942,0.0943,0.0884,0.0912,238867.3685904,21927.364429548027
1646870400,2022-03-10 00:00:00,TRVL/USDT,0.0887,0.0995,0.0875,0.0939,1922582.91684652,177031.633096719412
1646784000,2022-03-09 00:00:00,TRVL/USDT,0.0885,0.09,0.0848,0.0889,1215302.31397561,107173.52715955502
1646697600,2022-03-08 00:00:00,TRVL/USDT,0.0929,0.0935,0.0867,0.0885,221123.8404905,19985.523600296372
1646611200,2022-03-07 00:00:00,TRVL/USDT,0.0964,0.0966,0.0926,0.0926,203349.07638174,19297.036344486205
1646524800,2022-03-06 00:00:00,TRVL/USDT,0.099,0.099,0.0964,0.0964,110447.23382808,10848.27398194424
1646438400,2022-03-05 00:00:00,TRVL/USDT,0.0963,0.0989,0.0957,0.0985,39322.89806838,3821.593125378228
1646352000,2022-03-04 00:00:00,TRVL/USDT,0.1083,0.1083,0.0931,0.0961,352745.44024638,34265.356000476476
1646265600,2022-03-03 00:00:00,TRVL/USDT,0.1104,0.112,0.1074,0.1074,345118.87395279,37938.376289599349
1646179200,2022-03-02 00:00:00,TRVL/USDT,0.1098,0.1114,0.1097,0.1104,127874.32133583,14133.688862517713
1646092800,2022-03-01 00:00:00,TRVL/USDT,0.1114,0.1117,0.1098,0.1098,176941.08087396,19646.062133159328
1646006400,2022-02-28 00:00:00,TRVL/USDT,0.1106,0.1117,0.0997,0.1114,180069.85872677,19529.765215741646
1645920000,2022-02-27 00:00:00,TRVL/USDT,0.1222,0.1226,0.1104,0.1104,151995.05778565,17924.283172926345
1645833600,2022-02-26 00:00:00,TRVL/USDT,0.1322,0.1378,0.1191,0.1226,1096689.08506232,143232.217695376382
1645747200,2022-02-25 00:00:00,TRVL/USDT,0.1188,0.1325,0.1188,0.1322,249133.36279924,31549.639940813288
1645660800,2022-02-24 00:00:00,TRVL/USDT,0.142,0.1425,0.1167,0.1194,634819.34324263,80317.100944111702
1645574400,2022-02-23 00:00:00,TRVL/USDT,0.1496,0.1599,0.1409,0.142,249660.51118007,36410.609627643877
1645488000,2022-02-22 00:00:00,TRVL/USDT,0.1548,0.1548,0.1411,0.1496,99199.96608389,14750.465669088224
1645401600,2022-02-21 00:00:00,TRVL/USDT,0.1547,0.1578,0.1538,0.1549,47197.17788287,7346.157295155734
1645315200,2022-02-20 00:00:00,TRVL/USDT,0.1555,0.1563,0.1502,0.1547,46899.78445548,7185.738489772062
1645228800,2022-02-19 00:00:00,TRVL/USDT,0.1612,0.1612,0.1546,0.1555,48516.28299543,7621.819954251417
1645142400,2022-02-18 00:00:00,TRVL/USDT,0.161,0.1658,0.161,0.1613,123604.81118816,20164.814803717268
1645056000,2022-02-17 00:00:00,TRVL/USDT,0.1659,0.1674,0.1593,0.1612,173363.8672132,28143.65583070439
1644969600,2022-02-16 00:00:00,TRVL/USDT,0.1669,0.1711,0.163,0.1659,147341.08725747,24597.483671104086
1644883200,2022-02-15 00:00:00,TRVL/USDT,0.1638,0.1672,0.1634,0.1672,86532.67457748,14308.36385982164
1644796800,2022-02-14 00:00:00,TRVL/USDT,0.1723,0.1732,0.1515,0.164,112729.64630602,18694.459278967477
1644710400,2022-02-13 00:00:00,TRVL/USDT,0.1831,0.1831,0.1724,0.1724,71202.54372897,12570.364270380358
1644624000,2022-02-12 00:00:00,TRVL/USDT,0.1823,0.2325,0.1806,0.1832,1119161.2913848,230000.039519748319
1644537600,2022-02-11 00:00:00,TRVL/USDT,0.1821,0.1925,0.1742,0.1823,229942.25078208,41636.543454515478
1644451200,2022-02-10 00:00:00,TRVL/USDT,0.1915,0.1938,0.1768,0.1822,299437.86302382,55248.317824986101
1644364800,2022-02-09 00:00:00,TRVL/USDT,0.1925,0.193,0.1879,0.1915,71614.30479891,13641.654547587846
1644278400,2022-02-08 00:00:00,TRVL/USDT,0.1977,0.2008,0.1757,0.193,209591.45097863,40522.80578467055
1644192000,2022-02-07 00:00:00,TRVL/USDT,0.1872,0.1998,0.1872,0.1986,153288.91368556,29783.949080497925
1644105600,2022-02-06 00:00:00,TRVL/USDT,0.1931,0.1996,0.1855,0.1873,153952.93087339,29806.403997302832
