https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GALAX3S,Volume USDT
1663369200,2022-09-16 23:00:00,GALAX3S/USDT,1.3356,1.3429,1.323,1.3244,140.8238,187.47138368
1663365600,2022-09-16 22:00:00,GALAX3S/USDT,1.3193,1.334,1.3087,1.334,178.7424,236.07407819
1663362000,2022-09-16 21:00:00,GALAX3S/USDT,1.3065,1.3175,1.3054,1.3175,129.7374,169.58484812
1663358400,2022-09-16 20:00:00,GALAX3S/USDT,1.33,1.3303,1.2929,1.3101,1712.0676,2264.5993367
1663354800,2022-09-16 19:00:00,GALAX3S/USDT,1.3423,1.3423,1.3301,1.3301,110.8221,148.23585294
1663351200,2022-09-16 18:00:00,GALAX3S/USDT,1.3594,1.3745,1.3312,1.337,1932.9834,2610.57768869
1663347600,2022-09-16 17:00:00,GALAX3S/USDT,1.3766,1.3949,1.3366,1.3594,836.0685,1141.2312559
1663344000,2022-09-16 16:00:00,GALAX3S/USDT,1.3414,1.4,1.3414,1.3604,566.1311,772.60322148
1663340400,2022-09-16 15:00:00,GALAX3S/USDT,1.3441,1.3594,1.3325,1.3414,978.1009,1314.61448054
1663336800,2022-09-16 14:00:00,GALAX3S/USDT,1.3805,1.3805,1.3203,1.3441,1423.3992,1905.75365631
1663333200,2022-09-16 13:00:00,GALAX3S/USDT,1.3468,1.4,1.3468,1.4,1676.3667,2326.37077009
1663329600,2022-09-16 12:00:00,GALAX3S/USDT,1.322,1.3498,1.3167,1.3498,1701.8401,2258.76438894
1663326000,2022-09-16 11:00:00,GALAX3S/USDT,1.3389,1.3511,1.3258,1.3258,2388.9516,3209.21647123
1663322400,2022-09-16 10:00:00,GALAX3S/USDT,1.36,1.36,1.3473,1.3583,32.2447,43.58351539
1663318800,2022-09-16 09:00:00,GALAX3S/USDT,1.4019,1.4072,1.36,1.3699,374.0374,514.79561343
1663315200,2022-09-16 08:00:00,GALAX3S/USDT,1.3563,1.4,1.3562,1.4,1817.5478,2529.47843854
1663311600,2022-09-16 07:00:00,GALAX3S/USDT,1.3348,1.3588,1.3348,1.3588,815.0956,1095.41744284
1663308000,2022-09-16 06:00:00,GALAX3S/USDT,1.345,1.3498,1.3312,1.3461,2643.8939,3544.84229888
1663304400,2022-09-16 05:00:00,GALAX3S/USDT,1.3463,1.3509,1.321,1.325,770.8855,1026.24993219
1663300800,2022-09-16 04:00:00,GALAX3S/USDT,1.3632,1.3632,1.3422,1.3432,450.3965,607.19211576
1663297200,2022-09-16 03:00:00,GALAX3S/USDT,1.3775,1.3864,1.3639,1.3681,18.6121,25.54915127
1663293600,2022-09-16 02:00:00,GALAX3S/USDT,1.3829,1.4164,1.3805,1.3854,1091.0878,1519.20821044
1663290000,2022-09-16 01:00:00,GALAX3S/USDT,1.3663,1.3663,1.3589,1.3589,11.6307,15.86983152
1663286400,2022-09-16 00:00:00,GALAX3S/USDT,1.3829,1.4194,1.344,1.344,1543.6541,2136.62475879
1663282800,2022-09-15 23:00:00,GALAX3S/USDT,1.3928,1.3928,1.3639,1.3639,14.608,20.18444556
1663279200,2022-09-15 22:00:00,GALAX3S/USDT,1.3448,1.3906,1.3448,1.3693,1646.6381,2276.22281536
1663275600,2022-09-15 21:00:00,GALAX3S/USDT,1.3395,1.3655,1.3395,1.3448,510.9882,688.15175566
1663272000,2022-09-15 20:00:00,GALAX3S/USDT,1.3441,1.3512,1.3312,1.3448,1317.2005,1754.76319875
1663268400,2022-09-15 19:00:00,GALAX3S/USDT,1.3589,1.3604,1.3362,1.3456,775.2202,1048.96490466
1663264800,2022-09-15 18:00:00,GALAX3S/USDT,1.3566,1.3627,1.3417,1.3486,1215.5416,1642.35779735
1663261200,2022-09-15 17:00:00,GALAX3S/USDT,1.3313,1.3556,1.3312,1.3556,282.3568,379.98408165
1663257600,2022-09-15 16:00:00,GALAX3S/USDT,1.3812,1.3812,1.3416,1.3416,618.7974,842.28785694
1663254000,2022-09-15 15:00:00,GALAX3S/USDT,1.3733,1.4138,1.3596,1.3816,2063.4464,2843.08104714
1663250400,2022-09-15 14:00:00,GALAX3S/USDT,1.3167,1.3829,1.3036,1.367,2345.4828,3190.16877089
1663246800,2022-09-15 13:00:00,GALAX3S/USDT,1.3159,1.3443,1.309,1.3167,474.828,625.16555367
1663243200,2022-09-15 12:00:00,GALAX3S/USDT,1.3144,1.3336,1.3,1.309,653.7099,855.12507915
1663239600,2022-09-15 11:00:00,GALAX3S/USDT,1.3377,1.3452,1.3112,1.3145,1261.4115,1691.56980901
1663236000,2022-09-15 10:00:00,GALAX3S/USDT,1.3133,1.3377,1.3,1.3376,851.3864,1120.07636369
1663232400,2022-09-15 09:00:00,GALAX3S/USDT,1.3133,1.3276,1.3027,1.3133,763.7639,1002.8747331
1663228800,2022-09-15 08:00:00,GALAX3S/USDT,1.3035,1.3247,1.292,1.3136,190.6367,250.71708559
1663225200,2022-09-15 07:00:00,GALAX3S/USDT,1.2994,1.308,1.2682,1.2982,2233.5325,2886.26966731
1663221600,2022-09-15 06:00:00,GALAX3S/USDT,1.3612,1.3948,1.2837,1.3162,7352.4823,10091.90431356
1663218000,2022-09-15 05:00:00,GALAX3S/USDT,1.3645,1.3755,1.337,1.3551,2332.8835,3177.18258477
1663214400,2022-09-15 04:00:00,GALAX3S/USDT,1.3647,1.3925,1.3564,1.3688,5694.3316,7833.91870436
1663210800,2022-09-15 03:00:00,GALAX3S/USDT,1.3627,1.4,1.355,1.3696,1572.7998,2141.43870276
1663207200,2022-09-15 02:00:00,GALAX3S/USDT,1.3,1.36,1.3,1.3335,1097.8537,1462.19657637
1663203600,2022-09-15 01:00:00,GALAX3S/USDT,1.3152,1.3437,1.2984,1.3064,779.2158,1022.28401079
1663200000,2022-09-15 00:00:00,GALAX3S/USDT,1.268,1.3273,1.268,1.2994,971.4588,1250.74753547
1663196400,2022-09-14 23:00:00,GALAX3S/USDT,1.2393,1.2552,1.2393,1.2497,4688.7255,5814.76789429
1663192800,2022-09-14 22:00:00,GALAX3S/USDT,1.2628,1.2628,1.2161,1.2205,5878.4584,7308.02307367
1663189200,2022-09-14 21:00:00,GALAX3S/USDT,1.2697,1.2909,1.2556,1.2556,129.7564,163.86113704
1663185600,2022-09-14 20:00:00,GALAX3S/USDT,1.272,1.272,1.271,1.271,40.9788,52.0845548
1663182000,2022-09-14 19:00:00,GALAX3S/USDT,1.2992,1.3068,1.276,1.276,7713.6043,9972.78984092
1663178400,2022-09-14 18:00:00,GALAX3S/USDT,1.2916,1.365,1.2818,1.2873,4464.3398,5896.3134059
1663174800,2022-09-14 17:00:00,GALAX3S/USDT,1.2682,1.2887,1.253,1.2887,1323.1659,1682.91280655
1663171200,2022-09-14 16:00:00,GALAX3S/USDT,1.2714,1.3008,1.2682,1.2682,516.2737,664.29639004
1663167600,2022-09-14 15:00:00,GALAX3S/USDT,1.278,1.278,1.266,1.266,32.2396,40.98670776
1663164000,2022-09-14 14:00:00,GALAX3S/USDT,1.266,1.2967,1.253,1.2627,1201.7262,1527.15310125
1663160400,2022-09-14 13:00:00,GALAX3S/USDT,1.2704,1.3069,1.2494,1.266,1095.2505,1392.46697566
1663156800,2022-09-14 12:00:00,GALAX3S/USDT,1.3161,1.3397,1.23,1.2644,1984.5885,2548.73854353
1663153200,2022-09-14 11:00:00,GALAX3S/USDT,1.2876,1.3326,1.2875,1.3139,683.9632,894.13585001
1663149600,2022-09-14 10:00:00,GALAX3S/USDT,1.2859,1.2876,1.2716,1.2836,1233.3781,1574.44699194
1663146000,2022-09-14 09:00:00,GALAX3S/USDT,1.2973,1.3003,1.2851,1.2859,285.0263,366.83964768
1663142400,2022-09-14 08:00:00,GALAX3S/USDT,1.3266,1.3465,1.284,1.2923,964.5409,1281.54804244
1663138800,2022-09-14 07:00:00,GALAX3S/USDT,1.2867,1.3453,1.2725,1.3109,1158.6648,1513.33705253
1663135200,2022-09-14 06:00:00,GALAX3S/USDT,1.2591,1.3036,1.2591,1.294,556.0098,710.22059872
1663131600,2022-09-14 05:00:00,GALAX3S/USDT,1.234,1.2587,1.2339,1.2587,819.067,1016.74054747
1663128000,2022-09-14 04:00:00,GALAX3S/USDT,1.2473,1.2473,1.2333,1.2333,93.6933,115.75825221
1663124400,2022-09-14 03:00:00,GALAX3S/USDT,1.2685,1.2685,1.2433,1.2591,719.255,897.79154234
1663120800,2022-09-14 02:00:00,GALAX3S/USDT,1.2594,1.2647,1.2381,1.2524,1757.9059,2203.27604431
1663117200,2022-09-14 01:00:00,GALAX3S/USDT,1.2767,1.2847,1.266,1.266,1157.5607,1472.66193542
1663113600,2022-09-14 00:00:00,GALAX3S/USDT,1.3266,1.3472,1.2851,1.2851,3136.9187,4166.02758571
1663110000,2022-09-13 23:00:00,GALAX3S/USDT,1.3266,1.3567,1.3104,1.3218,1542.1088,2070.16038328
1663106400,2022-09-13 22:00:00,GALAX3S/USDT,1.3167,1.3385,1.311,1.313,580.7508,762.79669357
1663102800,2022-09-13 21:00:00,GALAX3S/USDT,1.3101,1.347,1.3001,1.3039,1234.7442,1632.37613828
1663099200,2022-09-13 20:00:00,GALAX3S/USDT,1.2908,1.3077,1.282,1.3077,1197.0055,1548.01890218
1663095600,2022-09-13 19:00:00,GALAX3S/USDT,1.3259,1.3473,1.2856,1.2907,2770.8014,3654.68706301
1663092000,2022-09-13 18:00:00,GALAX3S/USDT,1.2684,1.3311,1.2682,1.3251,1660.9487,2158.37800611
1663088400,2022-09-13 17:00:00,GALAX3S/USDT,1.2671,1.2685,1.2514,1.259,722.8415,909.1177747
1663084800,2022-09-13 16:00:00,GALAX3S/USDT,1.2798,1.2876,1.253,1.2566,2317.13,2932.09261401
1663081200,2022-09-13 15:00:00,GALAX3S/USDT,1.2875,1.2913,1.2591,1.2798,2593.507,3302.28166252
1663077600,2022-09-13 14:00:00,GALAX3S/USDT,1.2835,1.3076,1.2549,1.2765,8936.9199,11463.63710497
1663074000,2022-09-13 13:00:00,GALAX3S/USDT,1.2641,1.3015,1.2315,1.2836,8540.9811,10780.93233516
1663070400,2022-09-13 12:00:00,GALAX3S/USDT,1.1077,1.3,1.0904,1.2559,6490.0909,7783.2814471
1663066800,2022-09-13 11:00:00,GALAX3S/USDT,1.1068,1.1175,1.0986,1.1175,403.4302,449.59851892
1663063200,2022-09-13 10:00:00,GALAX3S/USDT,1.1319,1.1319,1.1146,1.1146,380.2345,428.87778239
1663059600,2022-09-13 09:00:00,GALAX3S/USDT,1.1046,1.1508,1.0968,1.1325,934.0304,1042.842965
1663056000,2022-09-13 08:00:00,GALAX3S/USDT,1.0872,1.1137,1.078,1.107,157.2546,172.06681544
1663052400,2022-09-13 07:00:00,GALAX3S/USDT,1.1319,1.1325,1.0823,1.0925,634.3083,704.44329477
1663048800,2022-09-13 06:00:00,GALAX3S/USDT,1.1256,1.1426,1.0935,1.133,664.9466,744.65115388
1663045200,2022-09-13 05:00:00,GALAX3S/USDT,1.135,1.135,1.1078,1.1256,1079.877,1204.5698977
1663041600,2022-09-13 04:00:00,GALAX3S/USDT,1.1124,1.1341,1.1068,1.1341,402.6275,449.206547
1663038000,2022-09-13 03:00:00,GALAX3S/USDT,1.1426,1.1561,1.1068,1.1068,811.7101,916.0419341
1663034400,2022-09-13 02:00:00,GALAX3S/USDT,1.1598,1.183,1.1256,1.1256,413.3191,479.50149556
1663030800,2022-09-13 01:00:00,GALAX3S/USDT,1.1404,1.1762,1.1402,1.1576,179.7232,208.79357682
1663027200,2022-09-13 00:00:00,GALAX3S/USDT,1.1129,1.18,1.1068,1.1414,5001.0095,5697.2018681
1663023600,2022-09-12 23:00:00,GALAX3S/USDT,1.1019,1.109,1.0894,1.109,82.7891,90.35085959
1663020000,2022-09-12 22:00:00,GALAX3S/USDT,1.1067,1.1155,1.0933,1.1155,514.274,566.79053666
1663016400,2022-09-12 21:00:00,GALAX3S/USDT,1.0889,1.1173,1.0889,1.1037,839.7272,929.17183283
1663012800,2022-09-12 20:00:00,GALAX3S/USDT,1.0984,1.1007,1.0758,1.0758,179.1152,194.41686477
1663009200,2022-09-12 19:00:00,GALAX3S/USDT,1.1135,1.1262,1.0948,1.0948,1391.9556,1553.34259197
1663005600,2022-09-12 18:00:00,GALAX3S/USDT,1.1173,1.1256,1.1057,1.1064,1114.1042,1248.24101608
1663002000,2022-09-12 17:00:00,GALAX3S/USDT,1.1297,1.1341,1.1037,1.108,1698.5285,1902.04320494
1662998400,2022-09-12 16:00:00,GALAX3S/USDT,1.0824,1.1658,1.0824,1.1156,9019.9631,10276.87862275
1662994800,2022-09-12 15:00:00,GALAX3S/USDT,1.0525,1.093,1.0466,1.093,4224.5552,4490.81777426
1662991200,2022-09-12 14:00:00,GALAX3S/USDT,1.0354,1.061,1.0175,1.0457,1016.34,1048.98988919
1662987600,2022-09-12 13:00:00,GALAX3S/USDT,1.0043,1.0369,1.0043,1.0235,1838.4862,1871.74822192
1662984000,2022-09-12 12:00:00,GALAX3S/USDT,1.0051,1.0139,0.9998,1.0091,679.1914,682.23968453
1662980400,2022-09-12 11:00:00,GALAX3S/USDT,1.0028,1.0238,0.9927,1.012,1710.5007,1715.01939028
1662976800,2022-09-12 10:00:00,GALAX3S/USDT,1.0292,1.0447,1.0001,1.0001,7251.8468,7450.37315378
1662973200,2022-09-12 09:00:00,GALAX3S/USDT,1.0292,1.0365,1.0196,1.0283,362.9848,374.37257877
1662969600,2022-09-12 08:00:00,GALAX3S/USDT,1.0501,1.0503,1.0101,1.0143,2883.634,2983.26153797
1662966000,2022-09-12 07:00:00,GALAX3S/USDT,1.0523,1.0609,1.0386,1.052,416.2556,436.47027625
1662962400,2022-09-12 06:00:00,GALAX3S/USDT,1.0722,1.0722,1.0562,1.0562,72.4142,77.28233928
1662958800,2022-09-12 05:00:00,GALAX3S/USDT,1.0714,1.0878,1.0663,1.0681,1343.8673,1441.1281838
1662955200,2022-09-12 04:00:00,GALAX3S/USDT,1.0915,1.0918,1.0735,1.078,46.3916,50.29357237
1662951600,2022-09-12 03:00:00,GALAX3S/USDT,1.0663,1.1129,1.0609,1.0823,2500.2074,2721.10910482
1662948000,2022-09-12 02:00:00,GALAX3S/USDT,1.009,1.0883,1.009,1.0743,2733.5707,2910.08543091
1662944400,2022-09-12 01:00:00,GALAX3S/USDT,1.109,1.1212,1,1.01,2791.7493,2908.63024987
1662940800,2022-09-12 00:00:00,GALAX3S/USDT,1.0603,1.107,1.0583,1.107,1750.1129,1862.96322092
1662937200,2022-09-11 23:00:00,GALAX3S/USDT,1.0764,1.0982,1.0484,1.0492,2066.8657,2193.44632634
1662933600,2022-09-11 22:00:00,GALAX3S/USDT,1.0986,1.0986,1.0663,1.0845,1228.7929,1337.853779
1662930000,2022-09-11 21:00:00,GALAX3S/USDT,1.068,1.1172,1.0606,1.0987,3484.0705,3755.4178695
1662926400,2022-09-11 20:00:00,GALAX3S/USDT,1.0506,1.0929,1.0496,1.0663,2337.3431,2515.78837821
1662922800,2022-09-11 19:00:00,GALAX3S/USDT,1.0564,1.0569,1.0473,1.0511,1019.1881,1072.35708022
1662919200,2022-09-11 18:00:00,GALAX3S/USDT,1.0447,1.0625,1.0373,1.0625,552.4515,578.77646076
1662915600,2022-09-11 17:00:00,GALAX3S/USDT,0.9975,1.0397,0.9974,1.0397,1084.7478,1106.90813682
1662912000,2022-09-11 16:00:00,GALAX3S/USDT,1.0426,1.0426,0.9597,1.0064,5735.3293,5740.9692409
1662908400,2022-09-11 15:00:00,GALAX3S/USDT,1.054,1.0596,1.0335,1.0447,381.873,396.51544782
1662904800,2022-09-11 14:00:00,GALAX3S/USDT,1.04,1.0667,1.034,1.0521,1141.2537,1207.58390167
1662901200,2022-09-11 13:00:00,GALAX3S/USDT,1.0376,1.0593,1.0376,1.0426,245.7277,258.35372213
1662897600,2022-09-11 12:00:00,GALAX3S/USDT,1.0569,1.0666,1.0339,1.0447,1019.3474,1064.91938907
1662894000,2022-09-11 11:00:00,GALAX3S/USDT,1.0583,1.0583,1.0335,1.0562,480.6681,503.77191466
1662890400,2022-09-11 10:00:00,GALAX3S/USDT,1.0743,1.0743,1.06,1.0679,29.6752,31.67734204
1662886800,2022-09-11 09:00:00,GALAX3S/USDT,1.07,1.0864,1.0656,1.0864,266.5108,285.73566416
1662883200,2022-09-11 08:00:00,GALAX3S/USDT,1.0851,1.0851,1.07,1.07,949.0647,1025.27819192
1662879600,2022-09-11 07:00:00,GALAX3S/USDT,1.1202,1.1202,1.0863,1.0863,213.0434,232.58078524
1662876000,2022-09-11 06:00:00,GALAX3S/USDT,1.0823,1.1478,1.0771,1.1104,4548.0063,5081.26606793
1662872400,2022-09-11 05:00:00,GALAX3S/USDT,1.0822,1.093,1.0718,1.0834,129.7076,140.90824729
1662868800,2022-09-11 04:00:00,GALAX3S/USDT,1.0715,1.0768,1.0638,1.0764,1711.3471,1834.00375058
1662865200,2022-09-11 03:00:00,GALAX3S/USDT,1.072,1.0847,1.07,1.073,1738.9533,1863.61413413
1662861600,2022-09-11 02:00:00,GALAX3S/USDT,1.0599,1.0833,1.0505,1.0812,1121.4485,1199.18759052
1662858000,2022-09-11 01:00:00,GALAX3S/USDT,1.0374,1.0604,1.0254,1.0604,4515.0281,4726.91783497
1662854400,2022-09-11 00:00:00,GALAX3S/USDT,1.0517,1.0545,1.0222,1.0476,3945.2482,4118.4798536
1662850800,2022-09-10 23:00:00,GALAX3S/USDT,1.041,1.0555,1.0272,1.0516,1145.0144,1199.97466584
1662847200,2022-09-10 22:00:00,GALAX3S/USDT,1.0464,1.054,1.0272,1.0272,792.2577,826.0434395
1662843600,2022-09-10 21:00:00,GALAX3S/USDT,1.069,1.0808,1.0456,1.0674,1510.4127,1597.31353782
1662840000,2022-09-10 20:00:00,GALAX3S/USDT,1.0744,1.0884,1.0738,1.0738,769.6087,830.76650733
1662836400,2022-09-10 19:00:00,GALAX3S/USDT,1.0703,1.0708,1.0556,1.0597,429.9443,455.34696283
1662832800,2022-09-10 18:00:00,GALAX3S/USDT,1.0779,1.0822,1.06,1.0695,5969.2742,6389.68858547
1662829200,2022-09-10 17:00:00,GALAX3S/USDT,1.0891,1.0959,1.0891,1.0935,1833.4548,2001.36500948
1662825600,2022-09-10 16:00:00,GALAX3S/USDT,1.0867,1.104,1.0665,1.0881,1436.6504,1556.25153521
1662822000,2022-09-10 15:00:00,GALAX3S/USDT,1.0983,1.0983,1.0778,1.0936,73.0848,79.33771253
1662818400,2022-09-10 14:00:00,GALAX3S/USDT,1.1,1.1,1.0801,1.0855,775.2107,846.30831327
1662814800,2022-09-10 13:00:00,GALAX3S/USDT,1.0698,1.1066,1.0605,1.0984,1356.7105,1469.36380974
1662811200,2022-09-10 12:00:00,GALAX3S/USDT,1.0577,1.1,1.0523,1.0654,2237.493,2388.94940939
1662807600,2022-09-10 11:00:00,GALAX3S/USDT,1.0773,1.0816,1.062,1.0651,145.1583,155.67197812
1662804000,2022-09-10 10:00:00,GALAX3S/USDT,1.064,1.0878,1.059,1.0703,1636.3444,1756.73638924
1662800400,2022-09-10 09:00:00,GALAX3S/USDT,1.0463,1.0563,1.0308,1.0563,934.9463,978.81982872
1662796800,2022-09-10 08:00:00,GALAX3S/USDT,1.078,1.078,1.0225,1.0587,903.9808,943.76968161
1662793200,2022-09-10 07:00:00,GALAX3S/USDT,1.0004,1.0849,0.9987,1.081,2344.9596,2417.00081884
1662789600,2022-09-10 06:00:00,GALAX3S/USDT,1.0421,1.0421,0.983,0.9969,2578.1034,2620.59075005
1662786000,2022-09-10 05:00:00,GALAX3S/USDT,1.0644,1.0644,1.0271,1.0421,872.9496,914.50038108
1662782400,2022-09-10 04:00:00,GALAX3S/USDT,1.0485,1.0663,1.0238,1.0663,1064.919,1111.30773852
1662778800,2022-09-10 03:00:00,GALAX3S/USDT,1.0245,1.064,1.021,1.064,168.5859,175.54826552
1662775200,2022-09-10 02:00:00,GALAX3S/USDT,1.0272,1.036,1.0223,1.0263,248.2707,255.16080512
1662771600,2022-09-10 01:00:00,GALAX3S/USDT,1.0406,1.0425,1.0121,1.0354,2021.18,2058.95680025
1662768000,2022-09-10 00:00:00,GALAX3S/USDT,1.0585,1.081,1.0442,1.0463,6504.6017,6908.59416248
1662764400,2022-09-09 23:00:00,GALAX3S/USDT,1.0592,1.106,1.015,1.0609,2269.6494,2393.61244307
1662760800,2022-09-09 22:00:00,GALAX3S/USDT,1.0771,1.0793,1.0411,1.0639,514.6567,544.34369939
1662757200,2022-09-09 21:00:00,GALAX3S/USDT,1.0836,1.0864,1.0614,1.0864,1125.6755,1208.69710495
1662753600,2022-09-09 20:00:00,GALAX3S/USDT,1.0965,1.1014,1.0714,1.0879,872.632,945.32407921
1662750000,2022-09-09 19:00:00,GALAX3S/USDT,1.1167,1.1167,1.0925,1.1055,4442.7816,4908.0350601
1662746400,2022-09-09 18:00:00,GALAX3S/USDT,1.1395,1.1395,1.1108,1.1255,4907.3847,5523.76396405
1662742800,2022-09-09 17:00:00,GALAX3S/USDT,1.0943,1.1387,1.0837,1.1357,1409.1286,1576.84110512
1662739200,2022-09-09 16:00:00,GALAX3S/USDT,1.0842,1.1129,1.0838,1.0852,1616.4605,1757.18871471
1662735600,2022-09-09 15:00:00,GALAX3S/USDT,1.0529,1.0816,1.0485,1.0805,296.7423,316.00693331
1662732000,2022-09-09 14:00:00,GALAX3S/USDT,1.0666,1.0736,1.0457,1.0707,2207.2373,2336.99893738
1662728400,2022-09-09 13:00:00,GALAX3S/USDT,1.0289,1.0892,1.0289,1.0844,4218.4231,4528.49597919
1662724800,2022-09-09 12:00:00,GALAX3S/USDT,1.0854,1.0854,0.9804,1.0204,6529.406,6690.89521659
1662721200,2022-09-09 11:00:00,GALAX3S/USDT,1.1109,1.1113,1.0573,1.1016,4872.1008,5323.61894213
1662717600,2022-09-09 10:00:00,GALAX3S/USDT,1.1172,1.1221,1.099,1.1039,1026.6422,1145.30778046
1662714000,2022-09-09 09:00:00,GALAX3S/USDT,1.1128,1.1331,1.1128,1.13,600.6722,675.78086593
1662710400,2022-09-09 08:00:00,GALAX3S/USDT,1.1445,1.1445,1.08,1.0989,2359.0608,2608.48237385
1662706800,2022-09-09 07:00:00,GALAX3S/USDT,1.1156,1.1399,1.1097,1.1399,493.383,555.28668901
1662703200,2022-09-09 06:00:00,GALAX3S/USDT,1.1448,1.1448,1.1028,1.1161,3968.2603,4489.66617968
1662699600,2022-09-09 05:00:00,GALAX3S/USDT,1.1417,1.1599,1.1086,1.1533,6979.3777,7949.23517994
1662696000,2022-09-09 04:00:00,GALAX3S/USDT,1.199,1.199,1.1386,1.149,1186.12670802,1385.7415444838
1662692400,2022-09-09 03:00:00,GALAX3S/USDT,1.2252,1.2352,1.19,1.1901,700.62409198,849.9634046962
1662688800,2022-09-09 02:00:00,GALAX3S/USDT,1.2397,1.2433,1.2319,1.2319,241.0587,297.05929575
1662685200,2022-09-09 01:00:00,GALAX3S/USDT,1.2601,1.2601,1.224,1.2453,1205.0912,1503.33504521
1662681600,2022-09-09 00:00:00,GALAX3S/USDT,1.2832,1.2974,1.2601,1.2619,848.3019,1075.13329605
1662678000,2022-09-08 23:00:00,GALAX3S/USDT,1.3076,1.3076,1.285,1.2898,390.2166,508.60355693
1662674400,2022-09-08 22:00:00,GALAX3S/USDT,1.3118,1.3202,1.3103,1.3202,61.667,81.06077158
1662670800,2022-09-08 21:00:00,GALAX3S/USDT,1.3019,1.309,1.3017,1.3017,47.0185,61.44818505
1662667200,2022-09-08 20:00:00,GALAX3S/USDT,1.2883,1.2954,1.267,1.2886,1345.6251,1730.51478819
1662663600,2022-09-08 19:00:00,GALAX3S/USDT,1.3389,1.3389,1.2773,1.2773,1959.6684,2582.29317156
1662660000,2022-09-08 18:00:00,GALAX3S/USDT,1.3333,1.3472,1.3247,1.3357,315.9118,420.79672128
1662656400,2022-09-08 17:00:00,GALAX3S/USDT,1.3505,1.3614,1.3218,1.3333,1262.2098,1682.67214789
1662652800,2022-09-08 16:00:00,GALAX3S/USDT,1.3327,1.37,1.3327,1.3446,1905.1441,2573.43600721
1662649200,2022-09-08 15:00:00,GALAX3S/USDT,1.2947,1.3293,1.2947,1.3293,844.3107,1109.52078458
1662645600,2022-09-08 14:00:00,GALAX3S/USDT,1.3265,1.3558,1.2948,1.2948,3582.169,4720.60330653
1662642000,2022-09-08 13:00:00,GALAX3S/USDT,1.3762,1.4,1.3194,1.3265,4709.0478,6494.64744551
1662638400,2022-09-08 12:00:00,GALAX3S/USDT,1.316,1.3803,1.3053,1.3638,1246.4188,1706.46344814
1662634800,2022-09-08 11:00:00,GALAX3S/USDT,1.305,1.3222,1.3,1.3168,367.0987,479.42063428
