https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI,Volume BTC
1663545600,2022-09-19 00:00:00,UNI/BTC,0.00028393,0.00028393,0.00028393,0.00028393,0.00000000,0.0
1663542000,2022-09-18 23:00:00,UNI/BTC,0.00028326,0.00028393,0.00028326,0.00028393,5.24380400,0.00148887326972
1663538400,2022-09-18 22:00:00,UNI/BTC,0.00028307,0.00028307,0.00028307,0.00028307,2.41946900,0.00068487908983
1663534800,2022-09-18 21:00:00,UNI/BTC,0.00028894,0.00028894,0.00027716,0.00028544,376.93419232,0.1075920958558208
1663531200,2022-09-18 20:00:00,UNI/BTC,0.00028900,0.00028900,0.00028900,0.00028900,1.00000000,0.000289
1663527600,2022-09-18 19:00:00,UNI/BTC,0.00029235,0.00029334,0.00029230,0.00029268,6.06710300,0.0017757197060400002
1663524000,2022-09-18 18:00:00,UNI/BTC,0.00029293,0.00029293,0.00029267,0.00029281,4.79315400,0.0014034834227400002
1663520400,2022-09-18 17:00:00,UNI/BTC,0.00029265,0.00029294,0.00029265,0.00029294,3.97856800,0.00116548170992
1663516800,2022-09-18 16:00:00,UNI/BTC,0.00029489,0.00029489,0.00029489,0.00029489,1.35194100,0.00039867388149
1663513200,2022-09-18 15:00:00,UNI/BTC,0.00029509,0.00029509,0.00029509,0.00029509,0.00000000,0.0
1663509600,2022-09-18 14:00:00,UNI/BTC,0.00029509,0.00029509,0.00029509,0.00029509,0.92315200,0.00027241292368000003
1663506000,2022-09-18 13:00:00,UNI/BTC,0.00029487,0.00029487,0.00029487,0.00029487,0.00000000,0.0
1663502400,2022-09-18 12:00:00,UNI/BTC,0.00029484,0.00029487,0.00029484,0.00029487,2.84669900,0.00083940613413
1663498800,2022-09-18 11:00:00,UNI/BTC,0.00029497,0.00029497,0.00029497,0.00029497,1.17211900,0.00034573994142999995
1663495200,2022-09-18 10:00:00,UNI/BTC,0.00029549,0.00029549,0.00029549,0.00029549,0.00000000,0.0
1663491600,2022-09-18 09:00:00,UNI/BTC,0.00029549,0.00029549,0.00029549,0.00029549,1.88322300,0.00055647356427
1663488000,2022-09-18 08:00:00,UNI/BTC,0.00030048,0.00030048,0.00030048,0.00030048,5.72629200,0.00172063622016
1663484400,2022-09-18 07:00:00,UNI/BTC,0.00029878,0.00029878,0.00029878,0.00029878,0.00000000,0.0
1663480800,2022-09-18 06:00:00,UNI/BTC,0.00029878,0.00029878,0.00029878,0.00029878,0.00000000,0.0
1663477200,2022-09-18 05:00:00,UNI/BTC,0.00029878,0.00029878,0.00029878,0.00029878,0.00000000,0.0
1663473600,2022-09-18 04:00:00,UNI/BTC,0.00029878,0.00029878,0.00029878,0.00029878,1.06496800,0.00031819113904
1663470000,2022-09-18 03:00:00,UNI/BTC,0.00029783,0.00029783,0.00029783,0.00029783,0.00000000,0.0
1663466400,2022-09-18 02:00:00,UNI/BTC,0.00029783,0.00029783,0.00029783,0.00029783,0.00000000,0.0
1663462800,2022-09-18 01:00:00,UNI/BTC,0.00029783,0.00029783,0.00029783,0.00029783,0.00000000,0.0
1663459200,2022-09-18 00:00:00,UNI/BTC,0.00029783,0.00029783,0.00029783,0.00029783,0.00000000,0.0
1663455600,2022-09-17 23:00:00,UNI/BTC,0.00029783,0.00029783,0.00029783,0.00029783,0.00000000,0.0
1663452000,2022-09-17 22:00:00,UNI/BTC,0.00029783,0.00029783,0.00029783,0.00029783,0.00000000,0.0
1663448400,2022-09-17 21:00:00,UNI/BTC,0.00029783,0.00029783,0.00029783,0.00029783,0.00000000,0.0
1663444800,2022-09-17 20:00:00,UNI/BTC,0.00029783,0.00029783,0.00029783,0.00029783,0.00000000,0.0
1663441200,2022-09-17 19:00:00,UNI/BTC,0.00029783,0.00029783,0.00029783,0.00029783,0.00000000,0.0
1663437600,2022-09-17 18:00:00,UNI/BTC,0.00029783,0.00029783,0.00029783,0.00029783,0.00000000,0.0
1663434000,2022-09-17 17:00:00,UNI/BTC,0.00029735,0.00029783,0.00029735,0.00029783,4.35970500,0.00129845094015
1663430400,2022-09-17 16:00:00,UNI/BTC,0.00029745,0.00029745,0.00029745,0.00029745,0.00000000,0.0
1663426800,2022-09-17 15:00:00,UNI/BTC,0.00029745,0.00029745,0.00029745,0.00029745,0.00000000,0.0
1663423200,2022-09-17 14:00:00,UNI/BTC,0.00029749,0.00029865,0.00029745,0.00029745,9.57510800,0.0028481158746
1663419600,2022-09-17 13:00:00,UNI/BTC,0.00029786,0.00029786,0.00029692,0.00029692,3.92441200,0.0011652364110399998
1663416000,2022-09-17 12:00:00,UNI/BTC,0.00029696,0.00029759,0.00029696,0.00029759,39.35923599,0.0117129150382641
1663412400,2022-09-17 11:00:00,UNI/BTC,0.00029638,0.00029638,0.00029638,0.00029638,0.00000000,0.0
1663408800,2022-09-17 10:00:00,UNI/BTC,0.00029638,0.00029638,0.00029638,0.00029638,0.00000000,0.0
1663405200,2022-09-17 09:00:00,UNI/BTC,0.00029638,0.00029638,0.00029638,0.00029638,0.00000000,0.0
1663401600,2022-09-17 08:00:00,UNI/BTC,0.00029638,0.00029638,0.00029638,0.00029638,0.00000000,0.0
1663398000,2022-09-17 07:00:00,UNI/BTC,0.00029638,0.00029638,0.00029638,0.00029638,0.00000000,0.0
1663394400,2022-09-17 06:00:00,UNI/BTC,0.00029658,0.00029672,0.00029593,0.00029638,8.07345700,0.00239281118566
1663390800,2022-09-17 05:00:00,UNI/BTC,0.00029594,0.00029594,0.00029594,0.00029594,35.72046796,0.0105711152880824
1663387200,2022-09-17 04:00:00,UNI/BTC,0.00029857,0.00029857,0.00029787,0.00029787,52.48685409,0.0156342592277883
1663383600,2022-09-17 03:00:00,UNI/BTC,0.00029544,0.00029544,0.00029544,0.00029544,2.08825000,0.00061695258
1663380000,2022-09-17 02:00:00,UNI/BTC,0.00029883,0.00029883,0.00029883,0.00029883,0.00000000,0.0
1663376400,2022-09-17 01:00:00,UNI/BTC,0.00029883,0.00029883,0.00029883,0.00029883,0.00000000,0.0
1663372800,2022-09-17 00:00:00,UNI/BTC,0.00029576,0.00029883,0.00029576,0.00029883,3.44608500,0.00102979358055
1663369200,2022-09-16 23:00:00,UNI/BTC,0.00029454,0.00029454,0.00029454,0.00029454,1.19757000,0.00035273226779999997
1663365600,2022-09-16 22:00:00,UNI/BTC,0.00029484,0.00029484,0.00029484,0.00029484,0.00000000,0.0
1663362000,2022-09-16 21:00:00,UNI/BTC,0.00029484,0.00029484,0.00029484,0.00029484,0.00000000,0.0
1663358400,2022-09-16 20:00:00,UNI/BTC,0.00029484,0.00029484,0.00029484,0.00029484,0.00000000,0.0
1663354800,2022-09-16 19:00:00,UNI/BTC,0.00029484,0.00029484,0.00029484,0.00029484,0.95094100,0.00028037544444
1663351200,2022-09-16 18:00:00,UNI/BTC,0.00029303,0.00029303,0.00029303,0.00029303,0.00000000,0.0
1663347600,2022-09-16 17:00:00,UNI/BTC,0.00029303,0.00029303,0.00029303,0.00029303,0.00000000,0.0
1663344000,2022-09-16 16:00:00,UNI/BTC,0.00029507,0.00029507,0.00029176,0.00029303,8.93075700,0.00261697972371
1663340400,2022-09-16 15:00:00,UNI/BTC,0.00029553,0.00029553,0.00029553,0.00029553,0.00000000,0.0
1663336800,2022-09-16 14:00:00,UNI/BTC,0.00029266,0.00029553,0.00029266,0.00029553,9.55283800,0.00282315021414
1663333200,2022-09-16 13:00:00,UNI/BTC,0.00029531,0.00029531,0.00029212,0.00029212,272.25600700,0.07953142476484
1663329600,2022-09-16 12:00:00,UNI/BTC,0.00029602,0.00029612,0.00029533,0.00029533,9.88492400,0.00291931460492
