https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KAI,Volume BTC
1663398000,2022-09-17 07:00:00,KAI/BTC,0.0000004161,0.0000004161,0.0000004161,0.0000004161,10.0892,0.00000419811612
1663394400,2022-09-17 06:00:00,KAI/BTC,0.0000004163,0.0000004196,0.0000004128,0.0000004196,2715.3225,0.00112437374232
1663390800,2022-09-17 05:00:00,KAI/BTC,0.0000004164,0.0000004164,0.0000004164,0.0000004164,25.5301,0.00001063073364
1663387200,2022-09-17 04:00:00,KAI/BTC,0.0000004155,0.0000004155,0.0000004155,0.0000004155,0,0
1663383600,2022-09-17 03:00:00,KAI/BTC,0.0000004155,0.0000004155,0.0000004155,0.0000004155,0,0
1663380000,2022-09-17 02:00:00,KAI/BTC,0.0000004155,0.0000004155,0.0000004155,0.0000004155,250.292,0.000103996326
1663376400,2022-09-17 01:00:00,KAI/BTC,0.0000004147,0.0000004147,0.0000004114,0.0000004114,29.7319,0.00001226951011
1663372800,2022-09-17 00:00:00,KAI/BTC,0.0000004153,0.0000004153,0.0000004153,0.0000004153,957.6953,0.00039773085809
1663369200,2022-09-16 23:00:00,KAI/BTC,0.0000004142,0.000000416,0.0000004142,0.0000004155,175.1602,0.0000726255514
1663365600,2022-09-16 22:00:00,KAI/BTC,0.000000417,0.000000417,0.0000004117,0.0000004117,1638.7037,0.00067617949323
1663362000,2022-09-16 21:00:00,KAI/BTC,0.0000004153,0.0000004264,0.0000004153,0.0000004257,8377.2109,0.00356627411751
1663358400,2022-09-16 20:00:00,KAI/BTC,0.000000418,0.000000418,0.0000004118,0.0000004164,336.0305,0.00014026171824
1663354800,2022-09-16 19:00:00,KAI/BTC,0.000000418,0.000000418,0.000000418,0.000000418,15,0.00000627
1663351200,2022-09-16 18:00:00,KAI/BTC,0.0000004221,0.0000004221,0.0000004194,0.0000004194,637.6573,0.00026746837344
1663347600,2022-09-16 17:00:00,KAI/BTC,0.0000004216,0.0000004225,0.0000004215,0.0000004225,3413.8661,0.00144007118003
1663344000,2022-09-16 16:00:00,KAI/BTC,0.0000004226,0.0000004226,0.0000004226,0.0000004226,707.6231,0.00029904152206
1663340400,2022-09-16 15:00:00,KAI/BTC,0.0000004206,0.0000004207,0.0000004206,0.0000004207,110.7253,0.00004658039295
1663336800,2022-09-16 14:00:00,KAI/BTC,0.0000004158,0.0000004163,0.0000004158,0.0000004163,215.8883,0.00008978553594
1663333200,2022-09-16 13:00:00,KAI/BTC,0.0000004154,0.0000004164,0.0000004124,0.0000004124,887.267,0.0003685398125
1663329600,2022-09-16 12:00:00,KAI/BTC,0.0000004156,0.0000004175,0.0000004144,0.0000004175,372.8462,0.00015473064546
1663326000,2022-09-16 11:00:00,KAI/BTC,0.0000004173,0.0000004173,0.0000004173,0.0000004173,26.3657,0.00001100240661
1663322400,2022-09-16 10:00:00,KAI/BTC,0.0000004121,0.0000004121,0.0000004121,0.0000004121,0,0
1663318800,2022-09-16 09:00:00,KAI/BTC,0.0000004121,0.0000004121,0.0000004121,0.0000004121,0,0
1663315200,2022-09-16 08:00:00,KAI/BTC,0.0000004199,0.0000004199,0.0000004121,0.0000004121,169.8327,0.00007066882467
1663311600,2022-09-16 07:00:00,KAI/BTC,0.000000418,0.000000418,0.000000418,0.000000418,11.6215,0.000004857787
1663308000,2022-09-16 06:00:00,KAI/BTC,0.0000004174,0.0000004202,0.0000004065,0.0000004177,203539.5324,0.0828398793626
1663304400,2022-09-16 05:00:00,KAI/BTC,0.0000004181,0.0000004181,0.0000004176,0.0000004176,128.8425,0.0000538121205
1663300800,2022-09-16 04:00:00,KAI/BTC,0.0000004253,0.0000004253,0.0000004253,0.0000004253,0,0
1663297200,2022-09-16 03:00:00,KAI/BTC,0.0000004253,0.0000004253,0.0000004253,0.0000004253,0,0
1663293600,2022-09-16 02:00:00,KAI/BTC,0.0000004253,0.0000004253,0.0000004253,0.0000004253,339.6633,0.00014445880149
1663290000,2022-09-16 01:00:00,KAI/BTC,0.0000004235,0.0000004235,0.0000004235,0.0000004235,16.6053,0.00000703234455
1663286400,2022-09-16 00:00:00,KAI/BTC,0.0000004201,0.0000004201,0.0000004201,0.0000004201,13.7949,0.00000579523749
1663282800,2022-09-15 23:00:00,KAI/BTC,0.0000004221,0.0000004221,0.0000004212,0.0000004212,94.0564,0.0000396907164
1663279200,2022-09-15 22:00:00,KAI/BTC,0.0000004229,0.0000004262,0.0000004177,0.0000004177,2667.0448,0.0011324676885
1663275600,2022-09-15 21:00:00,KAI/BTC,0.000000414,0.0000004204,0.0000004131,0.0000004204,11150.3969,0.00461240511687
1663272000,2022-09-15 20:00:00,KAI/BTC,0.0000004136,0.0000004136,0.0000004136,0.0000004136,17.4997,0.00000723787592
1663268400,2022-09-15 19:00:00,KAI/BTC,0.0000004146,0.0000004146,0.0000004146,0.0000004146,949.5488,0.00039368293248
1663264800,2022-09-15 18:00:00,KAI/BTC,0.0000004162,0.0000004201,0.0000004149,0.0000004201,5385.1796,0.00223545509358
1663261200,2022-09-15 17:00:00,KAI/BTC,0.0000004142,0.0000004142,0.0000004142,0.0000004142,2292.873,0.0009497079966
1663257600,2022-09-15 16:00:00,KAI/BTC,0.0000004178,0.0000004204,0.0000004178,0.0000004204,79.437,0.00003336632584
1663254000,2022-09-15 15:00:00,KAI/BTC,0.0000004158,0.0000004203,0.0000004118,0.0000004118,6042.461,0.00253685053061
1663250400,2022-09-15 14:00:00,KAI/BTC,0.0000004158,0.0000004158,0.0000004147,0.0000004147,19764.4585,0.00821543372045
1663246800,2022-09-15 13:00:00,KAI/BTC,0.0000004149,0.0000004149,0.0000004149,0.0000004149,268.9146,0.00011157266754
1663243200,2022-09-15 12:00:00,KAI/BTC,0.0000004236,0.0000004236,0.0000004236,0.0000004236,385.2292,0.00016318308912
1663239600,2022-09-15 11:00:00,KAI/BTC,0.0000004156,0.0000004199,0.0000004108,0.0000004197,10282.9499,0.0042960793198
1663236000,2022-09-15 10:00:00,KAI/BTC,0.0000004156,0.0000004156,0.0000004156,0.0000004156,0,0
1663232400,2022-09-15 09:00:00,KAI/BTC,0.0000004156,0.0000004156,0.0000004156,0.0000004156,10.8966,0.00000452862696
1663228800,2022-09-15 08:00:00,KAI/BTC,0.000000411,0.000000411,0.0000004093,0.0000004093,116.8381,0.0000479619179
1663225200,2022-09-15 07:00:00,KAI/BTC,0.000000411,0.000000411,0.000000411,0.000000411,0,0
1663221600,2022-09-15 06:00:00,KAI/BTC,0.000000411,0.000000411,0.000000411,0.000000411,0,0
1663218000,2022-09-15 05:00:00,KAI/BTC,0.000000411,0.000000411,0.000000411,0.000000411,0,0
1663214400,2022-09-15 04:00:00,KAI/BTC,0.000000411,0.000000411,0.000000411,0.000000411,12.8826,0.0000052947486
1663210800,2022-09-15 03:00:00,KAI/BTC,0.0000004162,0.0000004162,0.0000004162,0.0000004162,250.789,0.0001043783818
1663207200,2022-09-15 02:00:00,KAI/BTC,0.0000004133,0.0000004133,0.0000004111,0.0000004111,28.565,0.00001176999158
1663203600,2022-09-15 01:00:00,KAI/BTC,0.0000004125,0.0000004129,0.0000004125,0.0000004129,479.4955,0.00019779713127
1663200000,2022-09-15 00:00:00,KAI/BTC,0.0000004205,0.0000004209,0.0000004153,0.0000004169,301.7841,0.00012637348633
1663196400,2022-09-14 23:00:00,KAI/BTC,0.0000004152,0.0000004152,0.0000004152,0.0000004152,12.6973,0.00000527191896
1663192800,2022-09-14 22:00:00,KAI/BTC,0.0000004191,0.0000004191,0.0000004178,0.0000004178,407.1459,0.00017060697495
1663189200,2022-09-14 21:00:00,KAI/BTC,0.0000004271,0.0000004271,0.0000004191,0.0000004191,3078.3118,0.0013099190647
1663185600,2022-09-14 20:00:00,KAI/BTC,0.0000004177,0.0000004277,0.0000004177,0.0000004271,17928.1512,0.00762412889773
1663182000,2022-09-14 19:00:00,KAI/BTC,0.0000004129,0.0000004229,0.0000004129,0.0000004229,1248.2592,0.00052350063068
1663178400,2022-09-14 18:00:00,KAI/BTC,0.0000004164,0.000000417,0.0000004138,0.0000004138,919.8098,0.0003829753864
1663174800,2022-09-14 17:00:00,KAI/BTC,0.0000004156,0.0000004163,0.0000004156,0.0000004163,28.1252,0.00001170060754
1663171200,2022-09-14 16:00:00,KAI/BTC,0.000000413,0.000000413,0.000000413,0.000000413,11.4215,0.0000047170795
1663167600,2022-09-14 15:00:00,KAI/BTC,0.0000004149,0.0000004163,0.0000004091,0.0000004163,926.8979,0.00038243428169
1663164000,2022-09-14 14:00:00,KAI/BTC,0.0000004138,0.0000004138,0.0000004135,0.0000004135,16971.9998,0.00702018855173
1663160400,2022-09-14 13:00:00,KAI/BTC,0.0000004175,0.0000004175,0.0000004175,0.0000004175,12.1158,0.0000050583465
1663156800,2022-09-14 12:00:00,KAI/BTC,0.0000004175,0.0000004211,0.0000004147,0.0000004147,38.026,0.00001587581292
1663153200,2022-09-14 11:00:00,KAI/BTC,0.0000004162,0.0000004162,0.0000004162,0.0000004162,0,0
1663149600,2022-09-14 10:00:00,KAI/BTC,0.0000004219,0.0000004219,0.0000004144,0.0000004162,2149.2016,0.00090495644023
1663146000,2022-09-14 09:00:00,KAI/BTC,0.0000004197,0.0000004197,0.0000004197,0.0000004197,10.2435,0.00000429919695
1663142400,2022-09-14 08:00:00,KAI/BTC,0.0000004171,0.0000004171,0.0000004161,0.0000004161,677.1109,0.00028240952099
1663138800,2022-09-14 07:00:00,KAI/BTC,0.0000004174,0.0000004174,0.0000004153,0.0000004153,8793.6888,0.0036534975919
1663135200,2022-09-14 06:00:00,KAI/BTC,0.0000004188,0.0000004188,0.0000004177,0.0000004177,37991.7158,0.01590583321565
1663131600,2022-09-14 05:00:00,KAI/BTC,0.0000004234,0.0000004234,0.0000004177,0.0000004177,1877.7977,0.00078916271591
1663128000,2022-09-14 04:00:00,KAI/BTC,0.0000004199,0.0000004199,0.0000004188,0.0000004188,1647.5556,0.00069105255742
1663124400,2022-09-14 03:00:00,KAI/BTC,0.0000004197,0.0000004227,0.0000004197,0.0000004199,371.7174,0.0001560485112
1663120800,2022-09-14 02:00:00,KAI/BTC,0.0000004209,0.0000004213,0.0000004199,0.0000004199,1217.1748,0.000512258199
1663117200,2022-09-14 01:00:00,KAI/BTC,0.0000004265,0.0000004265,0.0000004259,0.0000004259,42.3114,0.00001802927994
1663113600,2022-09-14 00:00:00,KAI/BTC,0.0000004274,0.0000004274,0.0000004274,0.0000004274,15.2402,0.00000651366148
1663110000,2022-09-13 23:00:00,KAI/BTC,0.0000004209,0.0000004273,0.0000004203,0.0000004273,31875.335,0.01361081221206
1663106400,2022-09-13 22:00:00,KAI/BTC,0.0000004206,0.0000004254,0.0000004206,0.0000004254,87.1028,0.00003675553128
1663102800,2022-09-13 21:00:00,KAI/BTC,0.0000004235,0.0000004272,0.0000004235,0.0000004272,10015.5275,0.004244133348
1663099200,2022-09-13 20:00:00,KAI/BTC,0.0000004227,0.0000004227,0.0000004178,0.0000004178,3267.1374,0.00137762923295
1663095600,2022-09-13 19:00:00,KAI/BTC,0.0000004205,0.0000004278,0.0000004205,0.0000004278,13420.7524,0.00570189864026
1663092000,2022-09-13 18:00:00,KAI/BTC,0.000000412,0.0000004205,0.000000412,0.0000004205,7765.6353,0.00322940134906
1663088400,2022-09-13 17:00:00,KAI/BTC,0.0000004072,0.000000412,0.0000004072,0.0000004099,12645.2184,0.00518195503026
1663084800,2022-09-13 16:00:00,KAI/BTC,0.0000004047,0.0000004108,0.0000004047,0.0000004103,1415.0684,0.00057853629593
1663081200,2022-09-13 15:00:00,KAI/BTC,0.0000004033,0.0000004068,0.0000004,0.0000004043,14847.7228,0.00598893720669
1663077600,2022-09-13 14:00:00,KAI/BTC,0.0000003979,0.0000004024,0.0000003979,0.0000004011,1371.5852,0.00054860430822
1663074000,2022-09-13 13:00:00,KAI/BTC,0.0000003977,0.0000004048,0.0000003952,0.0000003979,87392.8752,0.03501340735417
1663070400,2022-09-13 12:00:00,KAI/BTC,0.0000003928,0.0000004064,0.0000003928,0.0000003977,10567.3191,0.00424171955031
1663066800,2022-09-13 11:00:00,KAI/BTC,0.000000388,0.0000003911,0.0000003868,0.0000003901,19637.2837,0.00766547120044
1663063200,2022-09-13 10:00:00,KAI/BTC,0.0000003904,0.0000003904,0.0000003862,0.0000003904,152.9228,0.00005933508812
1663059600,2022-09-13 09:00:00,KAI/BTC,0.000000388,0.000000388,0.0000003857,0.0000003861,181.0505,0.00006988502433
1663056000,2022-09-13 08:00:00,KAI/BTC,0.000000388,0.0000003904,0.0000003859,0.0000003904,1625.7211,0.00062750757217
1663052400,2022-09-13 07:00:00,KAI/BTC,0.00000039,0.0000003904,0.00000039,0.0000003904,2480.2639,0.00096731151492
1663048800,2022-09-13 06:00:00,KAI/BTC,0.0000003856,0.0000003856,0.0000003856,0.0000003856,0,0
1663045200,2022-09-13 05:00:00,KAI/BTC,0.0000003884,0.0000003884,0.0000003856,0.0000003856,934.7957,0.00036303980304
1663041600,2022-09-13 04:00:00,KAI/BTC,0.000000388,0.0000003927,0.000000388,0.000000388,2317.8765,0.00090446832939
1663038000,2022-09-13 03:00:00,KAI/BTC,0.0000003877,0.0000003877,0.0000003877,0.0000003877,10.1628,0.00000394011756
1663034400,2022-09-13 02:00:00,KAI/BTC,0.0000003856,0.0000003873,0.0000003856,0.0000003873,31.555,0.00001218472734
1663030800,2022-09-13 01:00:00,KAI/BTC,0.0000003808,0.0000003845,0.0000003785,0.0000003845,839.1049,0.00031917166605
1663027200,2022-09-13 00:00:00,KAI/BTC,0.0000003879,0.0000003879,0.0000003832,0.0000003832,2641.802,0.00101300955534
1663023600,2022-09-12 23:00:00,KAI/BTC,0.0000003843,0.0000003843,0.0000003834,0.0000003834,158.1947,0.00006078426579
1663020000,2022-09-12 22:00:00,KAI/BTC,0.0000003838,0.0000003856,0.0000003802,0.0000003856,3884.9569,0.00148118084848
1663016400,2022-09-12 21:00:00,KAI/BTC,0.0000003839,0.0000003839,0.0000003839,0.0000003839,863.2894,0.00033141680066
1663012800,2022-09-12 20:00:00,KAI/BTC,0.0000003856,0.0000003856,0.0000003839,0.0000003839,541.9253,0.00020806957377
1663009200,2022-09-12 19:00:00,KAI/BTC,0.0000003872,0.0000003876,0.0000003811,0.0000003834,4638.4428,0.00177505683826
1663005600,2022-09-12 18:00:00,KAI/BTC,0.00000039,0.00000039,0.0000003847,0.0000003847,4023.9819,0.00155009974502
1663002000,2022-09-12 17:00:00,KAI/BTC,0.0000003877,0.0000003877,0.0000003856,0.0000003856,11.0662,0.00000426712693
1662998400,2022-09-12 16:00:00,KAI/BTC,0.0000003904,0.0000003904,0.0000003878,0.0000003878,2259.0401,0.00087633592337
1662994800,2022-09-12 15:00:00,KAI/BTC,0.0000003904,0.0000003928,0.0000003878,0.0000003928,4906.4989,0.00190945298766
1662991200,2022-09-12 14:00:00,KAI/BTC,0.000000388,0.0000003926,0.000000388,0.0000003926,1563.7667,0.00061374287773
1662987600,2022-09-12 13:00:00,KAI/BTC,0.0000003928,0.0000003946,0.000000388,0.000000389,1617.7734,0.0006331045626
1662984000,2022-09-12 12:00:00,KAI/BTC,0.0000003895,0.0000003895,0.0000003895,0.0000003895,2299.8256,0.0008957820712
1662980400,2022-09-12 11:00:00,KAI/BTC,0.0000003909,0.0000003909,0.0000003879,0.0000003904,1957.9528,0.0007626464019
1662976800,2022-09-12 10:00:00,KAI/BTC,0.0000003928,0.0000003952,0.0000003928,0.0000003952,7498.6674,0.00295830809783
1662973200,2022-09-12 09:00:00,KAI/BTC,0.0000003916,0.0000003928,0.0000003877,0.0000003928,5488.3763,0.00213734437613
1662969600,2022-09-12 08:00:00,KAI/BTC,0.0000003928,0.0000003928,0.0000003928,0.0000003928,13.1725,0.000005174158
1662966000,2022-09-12 07:00:00,KAI/BTC,0.0000003977,0.0000003979,0.0000003952,0.0000003952,663.9593,0.00026396757527
1662962400,2022-09-12 06:00:00,KAI/BTC,0.0000004009,0.0000004009,0.0000003976,0.0000004,1765.8544,0.00070782145648
1662958800,2022-09-12 05:00:00,KAI/BTC,0.0000004019,0.0000004019,0.0000004018,0.0000004018,1004.41,0.000403573438
1662955200,2022-09-12 04:00:00,KAI/BTC,0.0000004024,0.0000004024,0.0000004007,0.0000004007,251.5518,0.00010093414428
1662951600,2022-09-12 03:00:00,KAI/BTC,0.0000003997,0.000000401,0.0000003997,0.000000401,356.5552,0.00014253462722
1662948000,2022-09-12 02:00:00,KAI/BTC,0.0000003976,0.0000004,0.0000003976,0.0000004,36.6486,0.00001464767592
1662944400,2022-09-12 01:00:00,KAI/BTC,0.0000004024,0.000000409,0.0000003928,0.0000003976,6935.7748,0.00276849906071
1662940800,2022-09-12 00:00:00,KAI/BTC,0.000000399,0.0000004023,0.000000399,0.0000004023,4582.8225,0.00184358421348
1662937200,2022-09-11 23:00:00,KAI/BTC,0.0000003931,0.0000004,0.000000393,0.0000003987,1537.3719,0.00061016259389
1662933600,2022-09-11 22:00:00,KAI/BTC,0.0000003976,0.0000003976,0.0000003941,0.0000003941,8509.8262,0.00335700816065
1662930000,2022-09-11 21:00:00,KAI/BTC,0.0000004,0.0000004,0.0000003952,0.0000003952,50.826,0.00002017570944
1662926400,2022-09-11 20:00:00,KAI/BTC,0.0000003976,0.0000004041,0.0000003976,0.0000004,6128.2214,0.00245900076484
1662922800,2022-09-11 19:00:00,KAI/BTC,0.0000003976,0.0000003976,0.0000003976,0.0000003976,0,0
1662919200,2022-09-11 18:00:00,KAI/BTC,0.0000004,0.0000004034,0.0000003952,0.0000003976,85344.652,0.03394525330929
1662915600,2022-09-11 17:00:00,KAI/BTC,0.0000003976,0.0000004024,0.0000003976,0.0000004024,31.854,0.00001276827744
1662912000,2022-09-11 16:00:00,KAI/BTC,0.0000003955,0.0000004,0.0000003955,0.0000003981,1157.4458,0.00045789340108
1662908400,2022-09-11 15:00:00,KAI/BTC,0.0000004,0.0000004023,0.0000003952,0.0000003952,808.4159,0.00032499820064
1662904800,2022-09-11 14:00:00,KAI/BTC,0.0000004,0.0000004024,0.0000003941,0.0000003988,1282.4628,0.00051268800215
1662901200,2022-09-11 13:00:00,KAI/BTC,0.0000003976,0.0000004046,0.0000003955,0.0000004046,51337.9284,0.02076600395734
1662897600,2022-09-11 12:00:00,KAI/BTC,0.0000003976,0.0000004,0.0000003958,0.0000004,1700.8284,0.0006773076959
1662894000,2022-09-11 11:00:00,KAI/BTC,0.0000003954,0.0000004,0.0000003916,0.0000004,45144.5668,0.01776725936382
1662890400,2022-09-11 10:00:00,KAI/BTC,0.0000004033,0.0000004033,0.000000393,0.0000003953,11523.2179,0.00458127652845
1662886800,2022-09-11 09:00:00,KAI/BTC,0.0000004072,0.0000004072,0.000000399,0.0000004025,5634.2972,0.00226281556708
1662883200,2022-09-11 08:00:00,KAI/BTC,0.0000004096,0.0000004096,0.0000004071,0.0000004096,17271.601,0.00706366550517
1662879600,2022-09-11 07:00:00,KAI/BTC,0.0000004108,0.0000004139,0.0000004108,0.0000004139,2500,0.00103465958694
1662876000,2022-09-11 06:00:00,KAI/BTC,0.0000004072,0.0000004119,0.0000004072,0.0000004119,17059.195,0.0069483320269
1662872400,2022-09-11 05:00:00,KAI/BTC,0.000000412,0.000000412,0.0000004024,0.0000004048,30064.4544,0.01214134504146
1662868800,2022-09-11 04:00:00,KAI/BTC,0.0000004096,0.0000004096,0.0000004096,0.0000004096,21.4848,0.00000880017408
1662865200,2022-09-11 03:00:00,KAI/BTC,0.0000004075,0.0000004129,0.0000004075,0.0000004129,294.6941,0.00012142620506
1662861600,2022-09-11 02:00:00,KAI/BTC,0.0000004118,0.0000004118,0.0000004118,0.0000004118,0,0
1662858000,2022-09-11 01:00:00,KAI/BTC,0.0000004048,0.0000004118,0.0000004048,0.0000004118,18093.1025,0.00739150885406
1662854400,2022-09-11 00:00:00,KAI/BTC,0.0000004056,0.0000004056,0.0000004024,0.0000004027,10959.9417,0.00444487789523
1662850800,2022-09-10 23:00:00,KAI/BTC,0.0000004058,0.0000004072,0.0000004004,0.0000004072,1069.5437,0.00042912006666
1662847200,2022-09-10 22:00:00,KAI/BTC,0.0000004044,0.0000004095,0.0000003969,0.0000004058,231583.8328,0.09224979610426
1662843600,2022-09-10 21:00:00,KAI/BTC,0.0000004038,0.0000004038,0.0000004038,0.0000004038,0,0
1662840000,2022-09-10 20:00:00,KAI/BTC,0.0000004072,0.0000004072,0.0000004038,0.0000004038,393.1041,0.0001588299687
1662836400,2022-09-10 19:00:00,KAI/BTC,0.0000004136,0.0000004139,0.0000004084,0.000000412,1138.4185,0.0004707257212
1662832800,2022-09-10 18:00:00,KAI/BTC,0.0000004136,0.0000004196,0.0000004038,0.0000004046,12757.701,0.00527646592523
1662829200,2022-09-10 17:00:00,KAI/BTC,0.0000004056,0.0000004137,0.0000004056,0.0000004137,1315.1046,0.0005397666301
1662825600,2022-09-10 16:00:00,KAI/BTC,0.0000004073,0.0000004096,0.0000004024,0.0000004034,4318.6792,0.00175844423581
1662822000,2022-09-10 15:00:00,KAI/BTC,0.0000003959,0.000000402,0.0000003959,0.000000402,2398.587,0.00095577561839
1662818400,2022-09-10 14:00:00,KAI/BTC,0.0000004012,0.0000004032,0.0000004012,0.0000004032,435.7741,0.00017567420652
1662814800,2022-09-10 13:00:00,KAI/BTC,0.0000003973,0.0000003973,0.0000003973,0.0000003973,0,0
1662811200,2022-09-10 12:00:00,KAI/BTC,0.0000003973,0.0000003973,0.0000003973,0.0000003973,0,0
1662807600,2022-09-10 11:00:00,KAI/BTC,0.0000003973,0.0000003973,0.0000003973,0.0000003973,0,0
1662804000,2022-09-10 10:00:00,KAI/BTC,0.0000003992,0.0000003998,0.0000003973,0.0000003973,1728.9257,0.00069063032234
1662800400,2022-09-10 09:00:00,KAI/BTC,0.0000003924,0.0000003991,0.0000003924,0.0000003991,199.4857,0.00007919469432
1662796800,2022-09-10 08:00:00,KAI/BTC,0.0000003982,0.0000003982,0.0000003982,0.0000003982,0,0
1662793200,2022-09-10 07:00:00,KAI/BTC,0.0000003921,0.0000003982,0.0000003921,0.0000003982,37.8857,0.00001498674782
1662789600,2022-09-10 06:00:00,KAI/BTC,0.0000003896,0.0000003992,0.0000003896,0.0000003932,713.092,0.00028143549884
1662786000,2022-09-10 05:00:00,KAI/BTC,0.0000003912,0.0000003912,0.0000003893,0.0000003896,93.4724,0.00003651235196
1662782400,2022-09-10 04:00:00,KAI/BTC,0.0000003964,0.0000003964,0.0000003964,0.0000003964,11.3237,0.00000448871468
1662778800,2022-09-10 03:00:00,KAI/BTC,0.0000003984,0.0000003985,0.0000003907,0.0000003907,9544.1137,0.00379452775405
1662775200,2022-09-10 02:00:00,KAI/BTC,0.000000395,0.000000395,0.0000003932,0.0000003932,38.4164,0.00001513232848
1662771600,2022-09-10 01:00:00,KAI/BTC,0.0000003963,0.0000003963,0.0000003957,0.0000003962,615.447,0.00024389159838
1662768000,2022-09-10 00:00:00,KAI/BTC,0.0000003947,0.0000003952,0.0000003947,0.0000003947,1622.9356,0.00064087463372
1662764400,2022-09-09 23:00:00,KAI/BTC,0.0000003969,0.0000003969,0.0000003969,0.0000003969,113.6678,0.00004511474982
1662760800,2022-09-09 22:00:00,KAI/BTC,0.0000003908,0.0000003954,0.0000003908,0.0000003954,39.2911,0.00001540729884
1662757200,2022-09-09 21:00:00,KAI/BTC,0.0000003938,0.0000003956,0.0000003889,0.0000003901,5241.1369,0.00206311127347
1662753600,2022-09-09 20:00:00,KAI/BTC,0.0000003904,0.0000003904,0.0000003904,0.0000003904,930.1263,0.00036312130752
1662750000,2022-09-09 19:00:00,KAI/BTC,0.0000003898,0.0000003928,0.0000003867,0.0000003886,1107.3684,0.00043115317025
1662746400,2022-09-09 18:00:00,KAI/BTC,0.000000389,0.000000389,0.000000389,0.000000389,21.2311,0.0000082588979
1662742800,2022-09-09 17:00:00,KAI/BTC,0.0000003858,0.000000387,0.0000003841,0.000000387,97.0667,0.00003744779033
1662739200,2022-09-09 16:00:00,KAI/BTC,0.0000003873,0.0000003873,0.0000003806,0.0000003806,3973.0184,0.00153740863786
1662735600,2022-09-09 15:00:00,KAI/BTC,0.0000003844,0.0000003844,0.0000003833,0.0000003833,763.9173,0.00029283710482
1662732000,2022-09-09 14:00:00,KAI/BTC,0.000000389,0.000000389,0.000000389,0.000000389,24.1477,0.0000093934553
1662728400,2022-09-09 13:00:00,KAI/BTC,0.0000003836,0.0000003872,0.0000003817,0.0000003872,5857.0978,0.00224988901355
1662724800,2022-09-09 12:00:00,KAI/BTC,0.0000003872,0.0000003872,0.0000003872,0.0000003872,0,0
1662721200,2022-09-09 11:00:00,KAI/BTC,0.0000003885,0.000000389,0.0000003837,0.0000003872,4514.2992,0.00175281542477
1662717600,2022-09-09 10:00:00,KAI/BTC,0.0000003908,0.0000004023,0.0000003853,0.0000003871,162559.6564,0.06407439335274
1662714000,2022-09-09 09:00:00,KAI/BTC,0.0000003844,0.0000003872,0.0000003844,0.0000003866,39.915,0.00001540594538
1662710400,2022-09-09 08:00:00,KAI/BTC,0.000000391,0.000000391,0.0000003843,0.0000003897,1938.5397,0.00075242216028
1662706800,2022-09-09 07:00:00,KAI/BTC,0.0000003896,0.0000003905,0.0000003844,0.0000003903,1652.2371,0.00063834917482
1662703200,2022-09-09 06:00:00,KAI/BTC,0.00000039,0.00000039,0.0000003896,0.0000003897,151044.6323,0.05890696170302
