https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CHR,Volume USDT
1661731200,2022-08-29 00:00:00,CHR/USDT,0.159033,0.175683,0.155802,0.17462,1450293.31831897,240417.04448065998765
1661644800,2022-08-28 00:00:00,CHR/USDT,0.169389,0.17179,0.1576,0.158995,2237764.49327813,371138.65748503098402
1661558400,2022-08-27 00:00:00,CHR/USDT,0.163877,0.18084,0.160945,0.169242,3036470.8656427,519346.53269238857771
1661472000,2022-08-26 00:00:00,CHR/USDT,0.184569,0.197336,0.16105,0.163842,4655193.98546473,856622.395911342239
1661385600,2022-08-25 00:00:00,CHR/USDT,0.172406,0.18604,0.170956,0.184615,853085.50987652,152259.18474831820316
1661299200,2022-08-24 00:00:00,CHR/USDT,0.1745,0.177393,0.169202,0.1722,550944.65017315,96196.76660682157214
1661212800,2022-08-23 00:00:00,CHR/USDT,0.169109,0.174963,0.16484,0.174292,371952.23462826,63070.3816493712796
1661126400,2022-08-22 00:00:00,CHR/USDT,0.173576,0.173576,0.1614,0.169329,513294.88560837,85329.35305109231069
1661040000,2022-08-21 00:00:00,CHR/USDT,0.168387,0.177256,0.16717,0.173429,659794.22909004,114107.63143310246224
1660953600,2022-08-20 00:00:00,CHR/USDT,0.170557,0.174472,0.162195,0.168269,1179012.2742181,198805.71957330582042
1660867200,2022-08-19 00:00:00,CHR/USDT,0.180088,0.181436,0.164614,0.170998,2284420.54823041,389104.68665517906384
1660780800,2022-08-18 00:00:00,CHR/USDT,0.195762,0.197579,0.177826,0.180021,1172909.94332351,223586.32185986735142
1660694400,2022-08-17 00:00:00,CHR/USDT,0.211072,0.218045,0.193551,0.1955,1048345.03211072,212674.37808461510299
1660608000,2022-08-16 00:00:00,CHR/USDT,0.210645,0.215823,0.20632,0.212067,430280.89644265,90516.20862002192205
1660521600,2022-08-15 00:00:00,CHR/USDT,0.20982,0.219034,0.206378,0.210511,913268.3778382,194703.50971291256435
1660435200,2022-08-14 00:00:00,CHR/USDT,0.219154,0.22521,0.205407,0.20988,934013.19075759,203468.1954939475562
1660348800,2022-08-13 00:00:00,CHR/USDT,0.223301,0.227732,0.2176,0.219046,510934.05634534,113487.61004689507286
1660262400,2022-08-12 00:00:00,CHR/USDT,0.223415,0.22536,0.216374,0.223814,816630.9909559,180799.35312505866816
1660176000,2022-08-11 00:00:00,CHR/USDT,0.237837,0.239898,0.222027,0.223139,734315.45017212,169110.69346254690159
1660089600,2022-08-10 00:00:00,CHR/USDT,0.2181,0.247399,0.213509,0.238306,1618717.42447613,372594.3192476721834
1660003200,2022-08-09 00:00:00,CHR/USDT,0.228553,0.234815,0.211959,0.21808,579964.00980913,129747.06674217920308
1659916800,2022-08-08 00:00:00,CHR/USDT,0.215762,0.234685,0.215762,0.228236,915028.17436461,208133.80099288608651
1659830400,2022-08-07 00:00:00,CHR/USDT,0.214629,0.219033,0.210765,0.216018,164090.50413335,35251.09106344447228
1659744000,2022-08-06 00:00:00,CHR/USDT,0.220096,0.221,0.212797,0.214515,411589.12359445,89479.49723661261677
1659657600,2022-08-05 00:00:00,CHR/USDT,0.199591,0.2214,0.19936,0.22036,831048.12504425,177302.2168892820816
1659571200,2022-08-04 00:00:00,CHR/USDT,0.198808,0.207547,0.197,0.199632,513967.57589587,103166.34870561935326
1659484800,2022-08-03 00:00:00,CHR/USDT,0.201391,0.207408,0.192646,0.198968,687238.95982917,138924.95780801662929
1659398400,2022-08-02 00:00:00,CHR/USDT,0.20824,0.210836,0.19469,0.200975,632841.33194358,127899.88467036054704
1659312000,2022-08-01 00:00:00,CHR/USDT,0.206335,0.217538,0.202979,0.208779,439933.29527734,91739.23048811246042
1659225600,2022-07-31 00:00:00,CHR/USDT,0.215998,0.227431,0.204764,0.20676,768154.77528334,168363.29682491544675
1659139200,2022-07-30 00:00:00,CHR/USDT,0.219371,0.232,0.213008,0.216112,956862.22543189,213484.68934666756807
1659052800,2022-07-29 00:00:00,CHR/USDT,0.220277,0.227,0.211511,0.219351,2130590.40978982,465549.20968551180553
1658966400,2022-07-28 00:00:00,CHR/USDT,0.194953,0.224567,0.190562,0.220007,2455909.04362735,516828.59040092452698
1658880000,2022-07-27 00:00:00,CHR/USDT,0.180713,0.194953,0.177064,0.194953,749188.79276912,137524.26572093713831
1658793600,2022-07-26 00:00:00,CHR/USDT,0.17662,0.1808,0.172368,0.180507,250268.61385089,43779.43434600327838
1658707200,2022-07-25 00:00:00,CHR/USDT,0.194296,0.195644,0.176621,0.177249,308932.42301951,57536.18767797299982
1658620800,2022-07-24 00:00:00,CHR/USDT,0.193099,0.200299,0.192231,0.194283,374247.74076805,73406.01354660928561
1658534400,2022-07-23 00:00:00,CHR/USDT,0.191176,0.196377,0.186403,0.193194,832024.40607979,159360.21018040116922
1658448000,2022-07-22 00:00:00,CHR/USDT,0.198177,0.2053,0.189109,0.190668,739457.4332518,147135.23700809498791
1658361600,2022-07-21 00:00:00,CHR/USDT,0.196596,0.202243,0.189595,0.198224,781116.04488862,152821.03399283924443
1658275200,2022-07-20 00:00:00,CHR/USDT,0.211283,0.218897,0.194345,0.196474,1146801.33056759,238452.01996502650811
1658188800,2022-07-19 00:00:00,CHR/USDT,0.205067,0.216762,0.197902,0.211119,1147557.10204568,237555.3294832283187
1658102400,2022-07-18 00:00:00,CHR/USDT,0.185782,0.206354,0.185341,0.20491,1335544.32137253,261997.76622483611164
1658016000,2022-07-17 00:00:00,CHR/USDT,0.181474,0.195906,0.179234,0.185841,1838944.03020446,349068.48084938063878
1657929600,2022-07-16 00:00:00,CHR/USDT,0.17583,0.183345,0.171599,0.181376,640209.35842181,115149.42841374233497
1657843200,2022-07-15 00:00:00,CHR/USDT,0.175829,0.180987,0.173593,0.176407,475947.9899337,84284.57339384289517
1657756800,2022-07-14 00:00:00,CHR/USDT,0.172321,0.177237,0.165559,0.175374,667314.31753839,114974.49232192215032
1657670400,2022-07-13 00:00:00,CHR/USDT,0.164664,0.17351,0.159268,0.172068,589348.8815693,98784.38355046410161
1657584000,2022-07-12 00:00:00,CHR/USDT,0.166525,0.173762,0.164009,0.164967,665526.76290567,113025.73144242605665
1657497600,2022-07-11 00:00:00,CHR/USDT,0.185436,0.185436,0.166294,0.166524,482976.93680424,84810.17973101661142
1657411200,2022-07-10 00:00:00,CHR/USDT,0.192575,0.195186,0.182875,0.185288,403264.2230161,76272.54295167139153
1657324800,2022-07-09 00:00:00,CHR/USDT,0.185159,0.199271,0.185159,0.19247,705796.5978376,137189.52492038883888
1657238400,2022-07-08 00:00:00,CHR/USDT,0.191799,0.197585,0.184511,0.184696,425198.84418825,81541.04223538947016
1657152000,2022-07-07 00:00:00,CHR/USDT,0.181463,0.193828,0.180934,0.191861,675164.56116892,126649.25915984104593
1657065600,2022-07-06 00:00:00,CHR/USDT,0.178777,0.183872,0.17654,0.181712,582148.7796857,105227.82393859830129
1656979200,2022-07-05 00:00:00,CHR/USDT,0.18715,0.189338,0.173691,0.178699,733467.72373942,133405.32950072074518
1656892800,2022-07-04 00:00:00,CHR/USDT,0.17894,0.188436,0.17509,0.188063,1107540.90028424,201379.54109375973468
1656806400,2022-07-03 00:00:00,CHR/USDT,0.17919,0.182875,0.173691,0.178879,844638.34034943,150279.32800997940666
1656720000,2022-07-02 00:00:00,CHR/USDT,0.180673,0.181783,0.173225,0.179138,1397563.80544778,248171.01837518611828
1656633600,2022-07-01 00:00:00,CHR/USDT,0.187326,0.193248,0.177941,0.180779,1224078.84454645,224629.86242578837322
1656547200,2022-06-30 00:00:00,CHR/USDT,0.19825,0.201127,0.173327,0.186854,1484866.25587397,273132.44775862342318
1656460800,2022-06-29 00:00:00,CHR/USDT,0.198706,0.205309,0.180232,0.19936,2061791.20196603,410342.65158379743053
1656374400,2022-06-28 00:00:00,CHR/USDT,0.209183,0.214889,0.196377,0.198949,978716.34660532,202125.12742577778875
1656288000,2022-06-27 00:00:00,CHR/USDT,0.206557,0.219856,0.203778,0.208963,1106243.8789786,233814.53694889107704
1656201600,2022-06-26 00:00:00,CHR/USDT,0.22155,0.237623,0.206171,0.206938,1686927.98759156,377320.41607552672162
1656115200,2022-06-25 00:00:00,CHR/USDT,0.220409,0.229967,0.214255,0.221387,1162159.10607192,258328.73825947005299
1656028800,2022-06-24 00:00:00,CHR/USDT,0.209529,0.2258,0.208951,0.220143,2159610.11507966,466103.86010782377169
1655942400,2022-06-23 00:00:00,CHR/USDT,0.191574,0.213155,0.191112,0.209491,1886733.13162657,390127.73498417768643
1655856000,2022-06-22 00:00:00,CHR/USDT,0.196968,0.19868,0.182879,0.191324,1279947.67528971,245323.65719533449902
1655769600,2022-06-21 00:00:00,CHR/USDT,0.181142,0.206506,0.177547,0.196949,1765593.17430634,341715.30324371119143
1655683200,2022-06-20 00:00:00,CHR/USDT,0.172999,0.182928,0.164274,0.181469,1232047.74944192,217732.84178602378313
1655596800,2022-06-19 00:00:00,CHR/USDT,0.161481,0.175739,0.153661,0.173022,1417252.77262719,232101.42942348323549
1655510400,2022-06-18 00:00:00,CHR/USDT,0.167702,0.171669,0.148,0.160699,1859730.2215897,292306.99043575346369
1655424000,2022-06-17 00:00:00,CHR/USDT,0.158595,0.1708,0.157092,0.167957,764383.35220178,126696.00146859686976
1655337600,2022-06-16 00:00:00,CHR/USDT,0.179463,0.183147,0.155438,0.15829,1059420.74106663,175825.49978879083833
1655251200,2022-06-15 00:00:00,CHR/USDT,0.16469,0.179384,0.150999,0.179384,2335480.42301125,377114.11137911530247
1655164800,2022-06-14 00:00:00,CHR/USDT,0.1684,0.17768,0.151822,0.16482,2375831.44840558,395024.04770211701104
1655078400,2022-06-13 00:00:00,CHR/USDT,0.180838,0.18317,0.15125,0.16828,2343586.82579587,382416.29677130084813
1654992000,2022-06-12 00:00:00,CHR/USDT,0.197579,0.201,0.176906,0.180992,1354996.69960058,255141.73972750434467
1654905600,2022-06-11 00:00:00,CHR/USDT,0.214996,0.219915,0.1922,0.197353,886543.08732455,182773.15879024524902
1654819200,2022-06-10 00:00:00,CHR/USDT,0.230712,0.237196,0.212442,0.215054,1272830.62872727,281163.38089135412891
1654732800,2022-06-09 00:00:00,CHR/USDT,0.235926,0.247297,0.2263,0.230915,1122263.04144834,265442.94787001256003
1654646400,2022-06-08 00:00:00,CHR/USDT,0.229913,0.240614,0.221649,0.235428,1118542.24314421,259198.05979408393214
1654560000,2022-06-07 00:00:00,CHR/USDT,0.232408,0.241226,0.214309,0.229758,1107507.68803941,251315.75633314789966
1654473600,2022-06-06 00:00:00,CHR/USDT,0.232894,0.245284,0.225231,0.232996,850022.98022136,202770.55034975629399
1654387200,2022-06-05 00:00:00,CHR/USDT,0.233648,0.236198,0.223978,0.233178,567805.99789106,131255.13005018985884
1654300800,2022-06-04 00:00:00,CHR/USDT,0.229631,0.238829,0.225528,0.2336,867366.8028813,202545.59928659104533
1654214400,2022-06-03 00:00:00,CHR/USDT,0.242548,0.24517,0.21939,0.229649,776182.49579457,177344.33448530073055
1654128000,2022-06-02 00:00:00,CHR/USDT,0.229366,0.244638,0.224991,0.243098,864995.86343028,204033.91577443319411
1654041600,2022-06-01 00:00:00,CHR/USDT,0.263719,0.26425,0.22476,0.2294,1803259.38407133,438524.79954968600943
1653955200,2022-05-31 00:00:00,CHR/USDT,0.236986,0.294649,0.236856,0.26399,6098919.57290765,1652335.86757672153123
1653868800,2022-05-30 00:00:00,CHR/USDT,0.215536,0.245,0.210674,0.237157,1562999.25368927,359624.86152737563142
1653782400,2022-05-29 00:00:00,CHR/USDT,0.206095,0.215561,0.201,0.215291,681581.52127599,141605.82225970025411
1653696000,2022-05-28 00:00:00,CHR/USDT,0.200212,0.208696,0.197382,0.206295,783385.95273465,159708.29996226525614
1653609600,2022-05-27 00:00:00,CHR/USDT,0.202693,0.211132,0.190887,0.1998,1465002.06181028,294039.92213187414126
1653523200,2022-05-26 00:00:00,CHR/USDT,0.21411,0.220618,0.1934,0.202271,2304173.54551263,477007.34957001947157
1653436800,2022-05-25 00:00:00,CHR/USDT,0.221974,0.22608,0.210144,0.214052,1125576.62484918,244821.14427558498446
1653350400,2022-05-24 00:00:00,CHR/USDT,0.212289,0.224128,0.20347,0.222088,1140320.60485227,244631.03568256149189
1653264000,2022-05-23 00:00:00,CHR/USDT,0.222308,0.2365,0.208255,0.212334,1330064.31415265,300567.13239347967575
1653177600,2022-05-22 00:00:00,CHR/USDT,0.228828,0.23792,0.215849,0.222603,1791864.10528201,407990.13114891102024
1653091200,2022-05-21 00:00:00,CHR/USDT,0.211005,0.231034,0.206487,0.2288,883988.32556271,194396.45255881652799
1653004800,2022-05-20 00:00:00,CHR/USDT,0.220592,0.226,0.202,0.210545,1650056.17193163,356075.60788621685812
1652918400,2022-05-19 00:00:00,CHR/USDT,0.200034,0.226545,0.19111,0.221154,1801494.17328007,378876.57359486374334
1652832000,2022-05-18 00:00:00,CHR/USDT,0.232295,0.2374,0.198405,0.199986,1544244.02223054,334678.9498477064502
1652745600,2022-05-17 00:00:00,CHR/USDT,0.219937,0.238786,0.219919,0.232132,2273923.15916921,524631.24890000206479
1652659200,2022-05-16 00:00:00,CHR/USDT,0.252104,0.252104,0.213,0.219901,2214097.45081229,505302.25744659498025
1652572800,2022-05-15 00:00:00,CHR/USDT,0.22288,0.252595,0.2114,0.252595,1504037.88430492,349616.84662783469268
1652486400,2022-05-14 00:00:00,CHR/USDT,0.212186,0.2448,0.196806,0.222815,2241171.82877648,486940.17308065513939
1652400000,2022-05-13 00:00:00,CHR/USDT,0.193518,0.270148,0.191477,0.212307,3391326.5347012,773873.96468041164646
1652313600,2022-05-12 00:00:00,CHR/USDT,0.181269,0.217949,0.139759,0.194112,8067803.08237647,1439417.88178423461167
1652227200,2022-05-11 00:00:00,CHR/USDT,0.271856,0.279905,0.16522,0.181644,8256758.41622742,1699724.40884908651761
1652140800,2022-05-10 00:00:00,CHR/USDT,0.2522,0.296268,0.244735,0.272165,1783208.22698459,485540.14123799510557
1652054400,2022-05-09 00:00:00,CHR/USDT,0.310301,0.319691,0.250409,0.252172,1727199.78171681,487785.52000784023935
1651968000,2022-05-08 00:00:00,CHR/USDT,0.308093,0.321564,0.29914,0.310165,928222.49760151,286681.63911828505352
1651881600,2022-05-07 00:00:00,CHR/USDT,0.334414,0.338369,0.3009,0.308252,902556.27129181,290513.60639854463662
1651795200,2022-05-06 00:00:00,CHR/USDT,0.344631,0.350772,0.321326,0.335046,1555742.31168941,517195.44684327048484
1651708800,2022-05-05 00:00:00,CHR/USDT,0.384534,0.393769,0.331889,0.344858,1954914.67761342,700170.94909903895487
1651622400,2022-05-04 00:00:00,CHR/USDT,0.34591,0.388943,0.343104,0.384384,1998627.14966538,727418.1302028706735
1651536000,2022-05-03 00:00:00,CHR/USDT,0.345225,0.364739,0.335998,0.345868,870686.49757702,304999.81590710756107
1651449600,2022-05-02 00:00:00,CHR/USDT,0.356127,0.361807,0.325073,0.345167,1217291.71698724,415821.77239525559643
1651363200,2022-05-01 00:00:00,CHR/USDT,0.333702,0.3626,0.322694,0.356026,1968986.19270058,678640.39151708000133
1651276800,2022-04-30 00:00:00,CHR/USDT,0.382687,0.389262,0.321928,0.333575,3329114.11867296,1175757.67943433258407
1651190400,2022-04-29 00:00:00,CHR/USDT,0.413353,0.467285,0.373662,0.382677,6522989.40163483,2752522.41096266273245
1651104000,2022-04-28 00:00:00,CHR/USDT,0.385233,0.448969,0.381312,0.413341,5712531.61164593,2418350.01330050170177
1651017600,2022-04-27 00:00:00,CHR/USDT,0.366629,0.389108,0.363968,0.385764,504073.46406948,191992.22822316699327
1650931200,2022-04-26 00:00:00,CHR/USDT,0.410558,0.421106,0.362208,0.365934,1818479.23904879,721541.45781023173043
1650844800,2022-04-25 00:00:00,CHR/USDT,0.428007,0.431462,0.376872,0.410167,2329149.60703751,934244.61549584977967
1650758400,2022-04-24 00:00:00,CHR/USDT,0.411227,0.434197,0.406186,0.4284,1614611.33328755,677325.97708811520304
1650672000,2022-04-23 00:00:00,CHR/USDT,0.414748,0.419748,0.402212,0.411398,828776.75346607,341319.85655897078563
1650585600,2022-04-22 00:00:00,CHR/USDT,0.411034,0.429931,0.4079,0.415129,1408737.41943529,585954.4688518478488
1650499200,2022-04-21 00:00:00,CHR/USDT,0.428429,0.458564,0.400808,0.411032,2959981.18937448,1277312.78044797518064
1650412800,2022-04-20 00:00:00,CHR/USDT,0.439837,0.450047,0.419202,0.42855,1458896.70253369,637031.33711713504421
1650326400,2022-04-19 00:00:00,CHR/USDT,0.419277,0.440352,0.414,0.440352,1116492.85271525,476532.8984417283475
1650240000,2022-04-18 00:00:00,CHR/USDT,0.39965,0.42,0.3812,0.418671,1199127.30633424,478269.41677639492758
1650153600,2022-04-17 00:00:00,CHR/USDT,0.423751,0.43152,0.398202,0.39972,765218.229738,320454.42514742948965
1650067200,2022-04-16 00:00:00,CHR/USDT,0.428238,0.432531,0.413976,0.423587,433223.81844943,183716.95793007780303
1649980800,2022-04-15 00:00:00,CHR/USDT,0.420919,0.42975,0.409488,0.42786,1112832.38625352,467947.85298080022818
1649894400,2022-04-14 00:00:00,CHR/USDT,0.441694,0.453532,0.413682,0.420376,1000044.41020873,435489.96709171843462
1649808000,2022-04-13 00:00:00,CHR/USDT,0.42504,0.449582,0.414785,0.441041,1772301.88727819,763078.04177811984651
1649721600,2022-04-12 00:00:00,CHR/USDT,0.410239,0.444198,0.402394,0.424298,2311836.9183868,980764.37892588745297
1649635200,2022-04-11 00:00:00,CHR/USDT,0.47517,0.477067,0.402294,0.410017,3567048.45482767,1547891.95736046629127
1649548800,2022-04-10 00:00:00,CHR/USDT,0.509793,0.513224,0.473068,0.474942,1783692.55153889,881888.35902476891645
1649462400,2022-04-09 00:00:00,CHR/USDT,0.489774,0.512512,0.489208,0.509526,1726545.53546287,863913.00659305468997
1649376000,2022-04-08 00:00:00,CHR/USDT,0.517476,0.527529,0.482081,0.489855,2409328.48379502,1221462.87824856260556
1649289600,2022-04-07 00:00:00,CHR/USDT,0.494239,0.5245,0.486678,0.5172,2911829.52291216,1480884.12037477113099
1649203200,2022-04-06 00:00:00,CHR/USDT,0.580701,0.580701,0.491343,0.494792,4148070.24814811,2234732.75352478214483
1649116800,2022-04-05 00:00:00,CHR/USDT,0.644356,0.647914,0.5752,0.58058,3210327.72645391,1956097.46478600009766
1649030400,2022-04-04 00:00:00,CHR/USDT,0.612873,0.654663,0.58268,0.644461,6368525.45262285,3950809.34928798264774
1648944000,2022-04-03 00:00:00,CHR/USDT,0.587365,0.661402,0.5744,0.612287,4473869.47772527,2755884.43324511820805
1648857600,2022-04-02 00:00:00,CHR/USDT,0.549809,0.68325,0.542763,0.587104,8695367.07532446,5438095.51468641623216
1648771200,2022-04-01 00:00:00,CHR/USDT,0.520332,0.56828,0.496635,0.549804,3109720.98947929,1636687.23402096173875
1648684800,2022-03-31 00:00:00,CHR/USDT,0.551568,0.575374,0.500359,0.520912,3618218.70876463,1937020.0475521082246
1648598400,2022-03-30 00:00:00,CHR/USDT,0.549922,0.585086,0.524916,0.55123,3929073.25400486,2199927.9340731390719
1648512000,2022-03-29 00:00:00,CHR/USDT,0.513163,0.581348,0.508445,0.550007,4936587.65908912,2701059.66921422808701
1648425600,2022-03-28 00:00:00,CHR/USDT,0.48674,0.560781,0.482687,0.513163,3466333.86277694,1842834.97133237922086
1648339200,2022-03-27 00:00:00,CHR/USDT,0.459168,0.489492,0.450265,0.485659,1175673.66055004,553401.32209235699934
1648252800,2022-03-26 00:00:00,CHR/USDT,0.457327,0.465158,0.449509,0.459559,677082.24576794,310827.52804524481887
1648166400,2022-03-25 00:00:00,CHR/USDT,0.475424,0.483727,0.441267,0.456364,1226978.99872793,570181.64736316668432
1648080000,2022-03-24 00:00:00,CHR/USDT,0.469859,0.489799,0.451172,0.47485,1625205.21945225,761382.3315557694966
1647993600,2022-03-23 00:00:00,CHR/USDT,0.41156,0.48144,0.405865,0.469997,2665687.926981,1208447.58202547021507
1647907200,2022-03-22 00:00:00,CHR/USDT,0.40668,0.436404,0.402881,0.411677,1361096.29914119,573110.84839587020286
1647820800,2022-03-21 00:00:00,CHR/USDT,0.400894,0.415375,0.387121,0.406728,1300310.2016619,521776.52424871839665
1647734400,2022-03-20 00:00:00,CHR/USDT,0.433165,0.437205,0.398484,0.401381,2116223.92666627,884625.49522077431173
1647648000,2022-03-19 00:00:00,CHR/USDT,0.40434,0.439361,0.400355,0.433187,2488238.60136995,1051829.98043303279693
1647561600,2022-03-18 00:00:00,CHR/USDT,0.398075,0.406268,0.3784,0.403762,1071576.67808295,421749.23381129624448
1647475200,2022-03-17 00:00:00,CHR/USDT,0.391891,0.416121,0.382507,0.398081,1733656.09486586,695771.60457486798978
1647388800,2022-03-16 00:00:00,CHR/USDT,0.361208,0.393324,0.359648,0.391933,3022280.22618072,1128665.60909189367974
1647302400,2022-03-15 00:00:00,CHR/USDT,0.353197,0.366034,0.343,0.361256,1104399.7080877,391856.95500222922086
1647216000,2022-03-14 00:00:00,CHR/USDT,0.341248,0.354688,0.33644,0.354417,1569931.02062627,540824.85707262470174
1647129600,2022-03-13 00:00:00,CHR/USDT,0.353926,0.379358,0.34079,0.340969,2347675.91511202,847322.05486313000626
1647043200,2022-03-12 00:00:00,CHR/USDT,0.35431,0.36993,0.353886,0.354475,1169584.85553159,424092.78900945250721
1646956800,2022-03-11 00:00:00,CHR/USDT,0.372997,0.381564,0.353697,0.35431,1474775.00958413,540208.06921044014204
1646870400,2022-03-10 00:00:00,CHR/USDT,0.390433,0.394267,0.358,0.373485,2085032.11338495,781842.03119242434443
1646784000,2022-03-09 00:00:00,CHR/USDT,0.368222,0.39986,0.365673,0.390311,2027640.30248857,782803.15568479097527
1646697600,2022-03-08 00:00:00,CHR/USDT,0.36267,0.381122,0.358968,0.367791,1718585.83351584,635289.03030714451766
1646611200,2022-03-07 00:00:00,CHR/USDT,0.366826,0.382,0.343397,0.363044,2568026.29583587,923020.27933471231717
1646524800,2022-03-06 00:00:00,CHR/USDT,0.394942,0.408626,0.3652,0.366556,1806257.34820612,700090.82894853669519
1646438400,2022-03-05 00:00:00,CHR/USDT,0.375489,0.411766,0.360183,0.394979,1819788.19563795,706675.39290592003738
1646352000,2022-03-04 00:00:00,CHR/USDT,0.39964,0.402344,0.366664,0.37492,2007998.82751454,773839.80771487942483
1646265600,2022-03-03 00:00:00,CHR/USDT,0.421185,0.426081,0.388533,0.400531,1966011.23899585,799005.22585510976025
1646179200,2022-03-02 00:00:00,CHR/USDT,0.433928,0.450944,0.4129,0.422016,3275068.31206974,1405038.85732096372533
1646092800,2022-03-01 00:00:00,CHR/USDT,0.428383,0.449955,0.416121,0.433848,2856062.67442755,1231572.73228945680502
1646006400,2022-02-28 00:00:00,CHR/USDT,0.374827,0.430807,0.367768,0.428819,2260212.08030221,918157.14232772308122
1645920000,2022-02-27 00:00:00,CHR/USDT,0.390246,0.422322,0.366707,0.375297,2587342.77956367,1016126.81155355016802
1645833600,2022-02-26 00:00:00,CHR/USDT,0.403352,0.416736,0.38458,0.390386,1468234.63067582,584174.3720723455308
1645747200,2022-02-25 00:00:00,CHR/USDT,0.369355,0.406253,0.359078,0.402861,1160066.16517312,446579.06275212520817
1645660800,2022-02-24 00:00:00,CHR/USDT,0.379036,0.384276,0.312343,0.369586,2957789.41197924,1025127.64561043939402
1645574400,2022-02-23 00:00:00,CHR/USDT,0.395327,0.4215,0.376272,0.378095,1730020.61149414,690032.97521923078254
1645488000,2022-02-22 00:00:00,CHR/USDT,0.38,0.400366,0.359078,0.39354,1690560.64397911,643172.03540923592346
1645401600,2022-02-21 00:00:00,CHR/USDT,0.42388,0.448129,0.375795,0.37968,2571487.59115704,1066303.13812988231321
1645315200,2022-02-20 00:00:00,CHR/USDT,0.482927,0.482927,0.414904,0.421582,2413457.88392283,1054486.50369253670983
1645228800,2022-02-19 00:00:00,CHR/USDT,0.488203,0.502702,0.46596,0.482442,1437719.97921647,695646.69377138205306
1645142400,2022-02-18 00:00:00,CHR/USDT,0.502717,0.520121,0.480316,0.488553,2258685.46970805,1129892.10300151237362
1645056000,2022-02-17 00:00:00,CHR/USDT,0.554611,0.564995,0.494622,0.502711,2387341.49146265,1258617.0728726715654
1644969600,2022-02-16 00:00:00,CHR/USDT,0.572528,0.582991,0.544001,0.555362,2231401.54567596,1252582.3345500460653
1644883200,2022-02-15 00:00:00,CHR/USDT,0.523666,0.593031,0.523666,0.573587,3098154.90284711,1705504.90383311495154
1644796800,2022-02-14 00:00:00,CHR/USDT,0.506181,0.529781,0.490001,0.524992,1536639.32428533,786584.18383445219958
1644710400,2022-02-13 00:00:00,CHR/USDT,0.528091,0.539,0.498,0.503845,1003766.04328474,521587.9954969728886
1644624000,2022-02-12 00:00:00,CHR/USDT,0.525507,0.542113,0.504,0.527876,1778349.55345546,934043.18503192700046
1644537600,2022-02-11 00:00:00,CHR/USDT,0.579613,0.596125,0.513,0.526,2125667.94664205,1187036.23250420334803
1644451200,2022-02-10 00:00:00,CHR/USDT,0.631113,0.64665,0.5764,0.582306,2973910.39697852,1822834.48034626311416
