https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MODEFI,Volume USDT
1661904000,2022-08-31 00:00:00,MODEFI/USDT,0.3083,0.3162,0.3061,0.3077,400193.7612,124537.51551359
1661817600,2022-08-30 00:00:00,MODEFI/USDT,0.3172,0.3337,0.2983,0.3082,541867.8329,168989.89955773
1661731200,2022-08-29 00:00:00,MODEFI/USDT,0.2842,0.3489,0.2736,0.3173,497396.1921,144820.70350838
1661644800,2022-08-28 00:00:00,MODEFI/USDT,0.2811,0.2897,0.2796,0.2841,673315.5715,190722.71825485
1661558400,2022-08-27 00:00:00,MODEFI/USDT,0.2748,0.2835,0.2735,0.2813,375565.2843,104119.01898514
1661472000,2022-08-26 00:00:00,MODEFI/USDT,0.2934,0.2946,0.2746,0.2758,414654.7985,119320.82082947
1661385600,2022-08-25 00:00:00,MODEFI/USDT,0.3006,0.31,0.2916,0.2932,563135.6741,169256.9252929
1661299200,2022-08-24 00:00:00,MODEFI/USDT,0.297,0.3256,0.29,0.3005,642382.5464,191499.07954523
1661212800,2022-08-23 00:00:00,MODEFI/USDT,0.2952,0.3006,0.2886,0.2967,405997.23,118884.49900175
1661126400,2022-08-22 00:00:00,MODEFI/USDT,0.292,0.2971,0.285,0.2953,590404.0125,170453.51508319
1661040000,2022-08-21 00:00:00,MODEFI/USDT,0.2845,0.2971,0.2763,0.2921,530518.8299,153411.04548333
1660953600,2022-08-20 00:00:00,MODEFI/USDT,0.2957,0.2989,0.2807,0.2847,563006.1242,164557.09927566
1660867200,2022-08-19 00:00:00,MODEFI/USDT,0.3249,0.327,0.2947,0.2957,495836.5876,154204.7372949
1660780800,2022-08-18 00:00:00,MODEFI/USDT,0.3158,0.3287,0.3126,0.3252,404867.9949,128373.45862685
1660694400,2022-08-17 00:00:00,MODEFI/USDT,0.323,0.3233,0.3126,0.3158,397381.7815,126276.47862593
1660608000,2022-08-16 00:00:00,MODEFI/USDT,0.314,0.323,0.3124,0.3228,566153.3505,179447.73964502
1660521600,2022-08-15 00:00:00,MODEFI/USDT,0.3196,0.3337,0.3124,0.3139,344291.589,109144.49865153
1660435200,2022-08-14 00:00:00,MODEFI/USDT,0.3311,0.3318,0.3137,0.3194,203790.0672,65880.54116565
1660348800,2022-08-13 00:00:00,MODEFI/USDT,0.3577,0.3687,0.331,0.3311,181464.3104,62552.7458337
1660262400,2022-08-12 00:00:00,MODEFI/USDT,0.2893,0.377,0.2886,0.3568,436208.2871,143517.24111268
1660176000,2022-08-11 00:00:00,MODEFI/USDT,0.2822,0.2946,0.2805,0.289,457558.8938,131290.60222733
1660089600,2022-08-10 00:00:00,MODEFI/USDT,0.2819,0.2874,0.2779,0.2821,442772.9044,124236.96180364
1660003200,2022-08-09 00:00:00,MODEFI/USDT,0.2851,0.286,0.2758,0.2816,357672.6931,100536.40866779
1659916800,2022-08-08 00:00:00,MODEFI/USDT,0.2794,0.29,0.2758,0.2856,359133.8561,101591.17999994
1659830400,2022-08-07 00:00:00,MODEFI/USDT,0.2734,0.286,0.2668,0.2792,507385.5335,139248.24867725
1659744000,2022-08-06 00:00:00,MODEFI/USDT,0.2734,0.2795,0.2705,0.2733,403663.0924,110711.39913471
1659657600,2022-08-05 00:00:00,MODEFI/USDT,0.2583,0.2779,0.2582,0.2735,667100.1247,177679.58801031
1659571200,2022-08-04 00:00:00,MODEFI/USDT,0.2556,0.2667,0.2543,0.2583,407568.1828,105418.53761381
1659484800,2022-08-03 00:00:00,MODEFI/USDT,0.2681,0.2729,0.2537,0.2557,671546.6569,177844.21482886
1659398400,2022-08-02 00:00:00,MODEFI/USDT,0.2914,0.2916,0.2615,0.2683,323809.6983,87618.11203521
1659312000,2022-08-01 00:00:00,MODEFI/USDT,0.2823,0.2965,0.2781,0.2911,274507.9069,78201.12772592
1659225600,2022-07-31 00:00:00,MODEFI/USDT,0.2951,0.2966,0.2804,0.2826,22173.0896,6440.08854645
1659139200,2022-07-30 00:00:00,MODEFI/USDT,0.2972,0.3011,0.2945,0.2951,23131.5881,6876.4139828
1659052800,2022-07-29 00:00:00,MODEFI/USDT,0.2985,0.3071,0.2964,0.2977,56867.1173,17053.79714705
1658966400,2022-07-28 00:00:00,MODEFI/USDT,0.3013,0.3066,0.2948,0.2986,40841.8105,12202.54528947
1658880000,2022-07-27 00:00:00,MODEFI/USDT,0.2681,0.3098,0.2666,0.3011,89028.7149,25022.02498172
1658793600,2022-07-26 00:00:00,MODEFI/USDT,0.2687,0.2689,0.2635,0.2683,51773.4842,13807.6991405
1658707200,2022-07-25 00:00:00,MODEFI/USDT,0.2837,0.2855,0.2667,0.2689,91920.4421,25293.20762473
1658620800,2022-07-24 00:00:00,MODEFI/USDT,0.28,0.2922,0.2791,0.2826,98712.3218,28161.49328806
1658534400,2022-07-23 00:00:00,MODEFI/USDT,0.2875,0.2971,0.277,0.2795,112117.1071,32149.66584484
1658448000,2022-07-22 00:00:00,MODEFI/USDT,0.2901,0.2996,0.2875,0.2875,106452.0699,31407.79475223
1658361600,2022-07-21 00:00:00,MODEFI/USDT,0.2913,0.2996,0.2758,0.2903,172540.8789,49261.86358613
1658275200,2022-07-20 00:00:00,MODEFI/USDT,0.2977,0.2986,0.2899,0.2912,177616.53349272,52272.28862170784
1658188800,2022-07-19 00:00:00,MODEFI/USDT,0.3023,0.3121,0.2896,0.2973,247455.53623056,73153.360286820797
1658102400,2022-07-18 00:00:00,MODEFI/USDT,0.2741,0.3393,0.2712,0.3021,398542.5605689,117403.061663997279
1658016000,2022-07-17 00:00:00,MODEFI/USDT,0.2836,0.2898,0.2697,0.2741,330902.01207246,92647.787362440821
1657929600,2022-07-16 00:00:00,MODEFI/USDT,0.284,0.2949,0.2563,0.2837,380739.21440626,104984.776583098461
1657843200,2022-07-15 00:00:00,MODEFI/USDT,0.2607,0.4245,0.2531,0.2839,761271.27211351,224192.916965868167
1657756800,2022-07-14 00:00:00,MODEFI/USDT,0.2426,0.2646,0.2376,0.2604,403740.63062725,99526.396471179625
1657670400,2022-07-13 00:00:00,MODEFI/USDT,0.2373,0.2427,0.2307,0.2426,360497.08962097,85197.305497478278
1657584000,2022-07-12 00:00:00,MODEFI/USDT,0.2499,0.2506,0.2372,0.2372,398281.5549,97839.27445722
1657497600,2022-07-11 00:00:00,MODEFI/USDT,0.2646,0.2651,0.2472,0.2498,386034.30772012,98689.965910867328
1657411200,2022-07-10 00:00:00,MODEFI/USDT,0.2737,0.2801,0.2624,0.2649,346975.23690705,93767.665187242282
1657324800,2022-07-09 00:00:00,MODEFI/USDT,0.2723,0.2827,0.2722,0.274,350776.56068976,96526.250843095989
1657238400,2022-07-08 00:00:00,MODEFI/USDT,0.2656,0.278,0.2623,0.2722,363431.75291181,97463.134309220802
1657152000,2022-07-07 00:00:00,MODEFI/USDT,0.256,0.2799,0.2476,0.2661,381069.72187645,97963.312899260829
1657065600,2022-07-06 00:00:00,MODEFI/USDT,0.258,0.2606,0.25,0.2561,354518.575188,90247.362794333807
1656979200,2022-07-05 00:00:00,MODEFI/USDT,0.2551,0.2628,0.2497,0.2582,331062.60532195,84239.691144860282
1656892800,2022-07-04 00:00:00,MODEFI/USDT,0.2386,0.2602,0.2318,0.2551,338423.96395508,81623.698723262562
1656806400,2022-07-03 00:00:00,MODEFI/USDT,0.2444,0.2614,0.2299,0.2384,432348.664103,103338.00953433811
1656720000,2022-07-02 00:00:00,MODEFI/USDT,0.2396,0.2468,0.238,0.2442,381500.81051166,91564.652264875111
1656633600,2022-07-01 00:00:00,MODEFI/USDT,0.2501,0.2592,0.2376,0.2397,416119.69179057,103798.253345288197
1656547200,2022-06-30 00:00:00,MODEFI/USDT,0.2579,0.2587,0.2436,0.25,374996.9796586,92549.887695879034
1656460800,2022-06-29 00:00:00,MODEFI/USDT,0.2613,0.2646,0.2575,0.258,352983.54445392,92110.719611434154
1656374400,2022-06-28 00:00:00,MODEFI/USDT,0.2811,0.282,0.2593,0.2611,346467.43124357,92526.05083181447
1656288000,2022-06-27 00:00:00,MODEFI/USDT,0.2956,0.2969,0.2808,0.2812,305111.6442,87648.41090789
1656201600,2022-06-26 00:00:00,MODEFI/USDT,0.2985,0.3061,0.2903,0.2964,312647.92972168,92963.432457416809
1656115200,2022-06-25 00:00:00,MODEFI/USDT,0.3077,0.31,0.2851,0.2985,298829.52122914,89909.923839093775
1656028800,2022-06-24 00:00:00,MODEFI/USDT,0.2762,0.31,0.2735,0.3075,349336.27664337,101364.013908915573
1655942400,2022-06-23 00:00:00,MODEFI/USDT,0.2547,0.2795,0.25,0.2764,373733.60431093,97262.518508917173
1655856000,2022-06-22 00:00:00,MODEFI/USDT,0.2584,0.2632,0.2503,0.2546,386606.14786529,98571.288210822456
1655769600,2022-06-21 00:00:00,MODEFI/USDT,0.2567,0.2668,0.256,0.2586,420535.03212726,109523.793803834508
1655683200,2022-06-20 00:00:00,MODEFI/USDT,0.2629,0.2763,0.2299,0.2569,531070.86530548,133357.011864879779
1655596800,2022-06-19 00:00:00,MODEFI/USDT,0.2256,0.2746,0.22,0.2632,720150.59987408,169860.677968758528
1655510400,2022-06-18 00:00:00,MODEFI/USDT,0.2273,0.4395,0.222,0.2255,1549482.30865805,418012.544059656922
1655424000,2022-06-17 00:00:00,MODEFI/USDT,0.2314,0.2516,0.2264,0.2273,469188.43948572,110416.910525915757
1655337600,2022-06-16 00:00:00,MODEFI/USDT,0.2696,0.2709,0.228,0.2312,370046.14572477,90545.232491662232
1655251200,2022-06-15 00:00:00,MODEFI/USDT,0.2291,0.6326,0.2117,0.2696,1091897.09306521,310005.937176529833
1655164800,2022-06-14 00:00:00,MODEFI/USDT,0.2161,0.2351,0.205,0.2291,367512.27494639,78857.893397388754
1655078400,2022-06-13 00:00:00,MODEFI/USDT,0.2229,0.2237,0.2033,0.2161,516104.78669756,110127.050644659733
1654992000,2022-06-12 00:00:00,MODEFI/USDT,0.2282,0.2302,0.2224,0.2229,430658.3774269,97341.334044355016
1654905600,2022-06-11 00:00:00,MODEFI/USDT,0.2319,0.2425,0.227,0.2284,445722.66058738,103001.397912756937
1654819200,2022-06-10 00:00:00,MODEFI/USDT,0.2528,0.2528,0.2261,0.2323,405017.78938551,98333.129075820905
1654732800,2022-06-09 00:00:00,MODEFI/USDT,0.2559,0.27,0.2497,0.2537,407324.83300532,104260.98158219381
1654646400,2022-06-08 00:00:00,MODEFI/USDT,0.2327,0.33,0.2261,0.2556,1106708.36239115,291201.896828198587
1654560000,2022-06-07 00:00:00,MODEFI/USDT,0.2386,0.2559,0.2267,0.2328,432444.08346744,100798.831496507175
1654473600,2022-06-06 00:00:00,MODEFI/USDT,0.2311,0.2456,0.2308,0.2387,398278.71291509,95022.743332616034
1654387200,2022-06-05 00:00:00,MODEFI/USDT,0.2227,0.2448,0.2223,0.2308,424972.08345513,96928.856101454734
1654300800,2022-06-04 00:00:00,MODEFI/USDT,0.2267,0.2276,0.2215,0.2227,422921.24892227,95059.568898602314
1654214400,2022-06-03 00:00:00,MODEFI/USDT,0.2245,0.2333,0.2169,0.2268,455477.55485134,101277.27605989665
1654128000,2022-06-02 00:00:00,MODEFI/USDT,0.224,0.2279,0.2163,0.2245,406534.94456004,90112.815592292421
1654041600,2022-06-01 00:00:00,MODEFI/USDT,0.2384,0.3449,0.2223,0.2249,673119.83484958,167834.770523135332
1653955200,2022-05-31 00:00:00,MODEFI/USDT,0.2376,0.2558,0.2347,0.2387,408016.26709385,97301.190212524212
1653868800,2022-05-30 00:00:00,MODEFI/USDT,0.2183,0.2435,0.2175,0.2374,418461.20590526,97625.487810994608
1653782400,2022-05-29 00:00:00,MODEFI/USDT,0.2185,0.2283,0.2129,0.2183,448334.82989668,98382.755416630719
1653696000,2022-05-28 00:00:00,MODEFI/USDT,0.2293,0.2302,0.2175,0.2185,379413.92710684,85281.801711708591
1653609600,2022-05-27 00:00:00,MODEFI/USDT,0.2516,0.2526,0.2259,0.2293,387892.9184475,92942.802912424891
1653523200,2022-05-26 00:00:00,MODEFI/USDT,0.2706,0.2722,0.2511,0.2519,350636.30419143,92699.006669843616
1653436800,2022-05-25 00:00:00,MODEFI/USDT,0.2717,0.2756,0.2706,0.2708,311552.07775904,84798.883889921424
1653350400,2022-05-24 00:00:00,MODEFI/USDT,0.2823,0.2829,0.25,0.2717,398974.31596971,107088.195053142888
1653264000,2022-05-23 00:00:00,MODEFI/USDT,0.2842,0.2997,0.2751,0.2824,347796.42088701,99408.339649352005
1653177600,2022-05-22 00:00:00,MODEFI/USDT,0.3141,0.3202,0.277,0.2843,404182.60355498,121795.139233809875
1653091200,2022-05-21 00:00:00,MODEFI/USDT,0.3139,0.3165,0.3124,0.3139,268681.81232667,84576.186525106327
1653004800,2022-05-20 00:00:00,MODEFI/USDT,0.3193,0.3279,0.3124,0.314,290678.89028062,92030.299294334124
1652918400,2022-05-19 00:00:00,MODEFI/USDT,0.3183,0.3409,0.3157,0.3194,316506.23555034,101896.705141052945
1652832000,2022-05-18 00:00:00,MODEFI/USDT,0.328,0.3309,0.3156,0.318,285527.53334039,93074.774046054084
1652745600,2022-05-17 00:00:00,MODEFI/USDT,0.3251,0.3311,0.3229,0.3282,275415.86527115,90271.075012977765
1652659200,2022-05-16 00:00:00,MODEFI/USDT,0.3252,0.3391,0.3131,0.3251,301569.78713286,96776.69712755001
1652572800,2022-05-15 00:00:00,MODEFI/USDT,0.3235,0.3282,0.3126,0.326,322313.25235378,103940.196641116902
1652486400,2022-05-14 00:00:00,MODEFI/USDT,0.3291,0.3312,0.3196,0.3237,279788.75972304,90409.654916358253
1652400000,2022-05-13 00:00:00,MODEFI/USDT,0.3238,0.3421,0.3226,0.3295,294697.70083462,98502.078629605092
1652313600,2022-05-12 00:00:00,MODEFI/USDT,0.351,0.3657,0.3182,0.3236,376707.42982911,126344.296302469368
1652227200,2022-05-11 00:00:00,MODEFI/USDT,0.4072,0.4132,0.3428,0.3502,319733.9088884,123140.72721207352
1652140800,2022-05-10 00:00:00,MODEFI/USDT,0.4033,0.4386,0.4006,0.4074,249729.46617407,103220.216732511452
1652054400,2022-05-09 00:00:00,MODEFI/USDT,0.4326,0.433,0.4006,0.4034,247431.69921891,103678.613767006139
1651968000,2022-05-08 00:00:00,MODEFI/USDT,0.4484,0.4506,0.4316,0.4326,223276.41644496,98137.428295468976
1651881600,2022-05-07 00:00:00,MODEFI/USDT,0.4584,0.4651,0.4461,0.4485,229222.76202617,105013.557942361975
1651795200,2022-05-06 00:00:00,MODEFI/USDT,0.4683,0.4697,0.4519,0.4596,131517.55768536,60303.208881924977
1651708800,2022-05-05 00:00:00,MODEFI/USDT,0.4949,0.501,0.4621,0.4676,27547.05179548,13244.20164407548
1651622400,2022-05-04 00:00:00,MODEFI/USDT,0.4732,0.5135,0.4728,0.4949,50947.66534773,24859.395660513068
1651536000,2022-05-03 00:00:00,MODEFI/USDT,0.4812,0.4836,0.4728,0.4732,5075.45393144,2420.728562263517
1651449600,2022-05-02 00:00:00,MODEFI/USDT,0.4886,0.501,0.478,0.482,43703.21491915,21154.203450900236
1651363200,2022-05-01 00:00:00,MODEFI/USDT,0.4751,0.4933,0.47,0.4885,57456.03860945,27601.151089475457
1651276800,2022-04-30 00:00:00,MODEFI/USDT,0.4958,0.4973,0.4731,0.4748,58035.77301023,28157.844832316332
1651190400,2022-04-29 00:00:00,MODEFI/USDT,0.5023,0.5038,0.4952,0.4961,62998.20700269,31475.624937744926
1651104000,2022-04-28 00:00:00,MODEFI/USDT,0.5024,0.5093,0.4981,0.5022,83753.1078,42282.16255108
1651017600,2022-04-27 00:00:00,MODEFI/USDT,0.5003,0.5074,0.498,0.5024,86965.14980923,43756.393425373766
1650931200,2022-04-26 00:00:00,MODEFI/USDT,0.5126,0.5164,0.498,0.5002,111234.76650698,56481.874184503792
1650844800,2022-04-25 00:00:00,MODEFI/USDT,0.5095,0.5136,0.5013,0.5124,125384.35797976,63741.08883739527
1650758400,2022-04-24 00:00:00,MODEFI/USDT,0.5208,0.5228,0.5086,0.5095,129506.90669432,67039.127829955382
1650672000,2022-04-23 00:00:00,MODEFI/USDT,0.5266,0.5277,0.5158,0.5206,196634.166415,103275.0444195695
1650585600,2022-04-22 00:00:00,MODEFI/USDT,0.519,0.5394,0.5038,0.5267,218397.51102038,113188.126483841866
1650499200,2022-04-21 00:00:00,MODEFI/USDT,0.518,0.5431,0.5157,0.5188,257733.42265046,136363.015560299039
1650412800,2022-04-20 00:00:00,MODEFI/USDT,0.5117,0.5317,0.5111,0.5181,390345.37440115,202439.829016938553
1650326400,2022-04-19 00:00:00,MODEFI/USDT,0.5092,0.5221,0.501,0.5118,465852.22821537,237476.633016843273
1650240000,2022-04-18 00:00:00,MODEFI/USDT,0.5206,0.5222,0.504,0.5077,538384.04786276,275306.049397608508
1650153600,2022-04-17 00:00:00,MODEFI/USDT,0.509,0.5309,0.5077,0.5206,647548.03590853,332954.283835761723
1650067200,2022-04-16 00:00:00,MODEFI/USDT,0.5159,0.5163,0.5055,0.5088,734203.54064268,376178.836739617746
1649980800,2022-04-15 00:00:00,MODEFI/USDT,0.5176,0.5218,0.5094,0.5157,801699.18776884,412720.340932690411
1649894400,2022-04-14 00:00:00,MODEFI/USDT,0.5279,0.53,0.5175,0.5176,809549.57242622,424266.110928428395
1649808000,2022-04-13 00:00:00,MODEFI/USDT,0.5262,0.5533,0.5238,0.5279,847367.02243795,451413.395879152502
1649721600,2022-04-12 00:00:00,MODEFI/USDT,0.5276,0.5353,0.5247,0.5248,849416.85081333,450331.798691626016
1649635200,2022-04-11 00:00:00,MODEFI/USDT,0.5749,0.5752,0.5256,0.5276,806992.54395871,444567.644994131659
1649548800,2022-04-10 00:00:00,MODEFI/USDT,0.5503,1.3551,0.55,0.5756,909209.61645079,520126.334421436908
1649462400,2022-04-09 00:00:00,MODEFI/USDT,0.5585,0.5717,0.5502,0.5518,816011.81487744,456479.824903342268
1649376000,2022-04-08 00:00:00,MODEFI/USDT,0.5741,0.5797,0.5492,0.5582,769820.81300725,439204.101777741443
1649289600,2022-04-07 00:00:00,MODEFI/USDT,0.5728,0.5815,0.571,0.5743,777745.19520281,447463.794108678725
1649203200,2022-04-06 00:00:00,MODEFI/USDT,0.6032,0.6035,0.5728,0.5728,748555.11525399,440426.133753424639
1649116800,2022-04-05 00:00:00,MODEFI/USDT,0.6102,0.6264,0.6029,0.6035,481718.56264085,293496.666300395046
1649030400,2022-04-04 00:00:00,MODEFI/USDT,0.6214,0.622,0.6062,0.613,49647.15738687,30622.755452834455
1648944000,2022-04-03 00:00:00,MODEFI/USDT,0.6249,0.7839,0.618,0.6215,219934.24290044,145424.208176189189
1648857600,2022-04-02 00:00:00,MODEFI/USDT,0.6232,0.6293,0.6102,0.625,89152.89429285,55473.556745202373
1648771200,2022-04-01 00:00:00,MODEFI/USDT,0.6233,0.6265,0.6139,0.6235,68450.8350472,42430.489077100658
1648684800,2022-03-31 00:00:00,MODEFI/USDT,0.6351,0.6508,0.6179,0.6234,109196.33815679,69448.42061712803
1648598400,2022-03-30 00:00:00,MODEFI/USDT,0.6518,0.7161,0.632,0.6354,169300.35564007,109998.11927940481
1648512000,2022-03-29 00:00:00,MODEFI/USDT,0.6496,0.6599,0.6465,0.6519,120963.98519937,79092.028476346451
1648425600,2022-03-28 00:00:00,MODEFI/USDT,0.6282,0.6519,0.6201,0.6495,126755.52176726,80575.26147917835
1648339200,2022-03-27 00:00:00,MODEFI/USDT,0.6134,0.6317,0.6089,0.6282,220471.65596639,135729.097281228143
1648252800,2022-03-26 00:00:00,MODEFI/USDT,0.6078,0.6162,0.6039,0.6132,277146.00153184,168712.585803545749
1648166400,2022-03-25 00:00:00,MODEFI/USDT,0.6122,0.6162,0.605,0.6076,344510.09274016,210589.355378063155
1648080000,2022-03-24 00:00:00,MODEFI/USDT,0.6008,0.6162,0.5949,0.6124,388691.3247092,234655.703637895042
1647993600,2022-03-23 00:00:00,MODEFI/USDT,0.5998,0.6029,0.5865,0.6008,570016.41521627,340233.941289122692
1647907200,2022-03-22 00:00:00,MODEFI/USDT,0.5808,0.6011,0.5789,0.6001,645583.46200583,383623.594121979109
1647820800,2022-03-21 00:00:00,MODEFI/USDT,0.5751,0.5882,0.5675,0.5808,683039.85376752,395042.939258684737
1647734400,2022-03-20 00:00:00,MODEFI/USDT,0.5852,0.5918,0.5744,0.5753,736778.99124861,428631.972781226316
1647648000,2022-03-19 00:00:00,MODEFI/USDT,0.572,0.5959,0.571,0.5877,717525.27413879,420286.365880154549
1647561600,2022-03-18 00:00:00,MODEFI/USDT,0.5558,0.577,0.5502,0.5722,796917.17689581,445841.091210587368
1647475200,2022-03-17 00:00:00,MODEFI/USDT,0.5582,0.5626,0.5517,0.5555,728453.48105214,406738.890736321032
1647388800,2022-03-16 00:00:00,MODEFI/USDT,0.5459,0.5607,0.5401,0.5585,796739.27262791,439298.021838312624
1647302400,2022-03-15 00:00:00,MODEFI/USDT,0.5499,0.5509,0.5283,0.5457,831812.37277907,449113.425271407659
1647216000,2022-03-14 00:00:00,MODEFI/USDT,0.5398,0.5533,0.5353,0.5498,827200.46942834,450257.853622109401
1647129600,2022-03-13 00:00:00,MODEFI/USDT,0.5731,0.5778,0.5355,0.5399,831788.18710735,462113.697916257309
1647043200,2022-03-12 00:00:00,MODEFI/USDT,0.5655,0.5755,0.5655,0.573,788226.77960894,448760.258787894284
1646956800,2022-03-11 00:00:00,MODEFI/USDT,0.5661,0.572,0.56,0.5657,761044.74905852,429785.555174574961
1646870400,2022-03-10 00:00:00,MODEFI/USDT,0.571,0.5747,0.5555,0.566,818254.34178297,461634.50656651518
1646784000,2022-03-09 00:00:00,MODEFI/USDT,0.5404,0.5767,0.54,0.5717,830898.60618251,466746.673041386187
1646697600,2022-03-08 00:00:00,MODEFI/USDT,0.5146,0.56,0.5146,0.5405,605091.97369704,327861.052229418947
1646611200,2022-03-07 00:00:00,MODEFI/USDT,0.514,0.5228,0.5076,0.513,17048.18679695,8778.988264349795
1646524800,2022-03-06 00:00:00,MODEFI/USDT,0.5249,0.5282,0.513,0.5155,26806.25070646,13990.995752292214
1646438400,2022-03-05 00:00:00,MODEFI/USDT,0.519,0.5307,0.5136,0.5249,92629.45378054,48202.159076122578
1646352000,2022-03-04 00:00:00,MODEFI/USDT,0.5488,0.5489,0.5121,0.5193,125960.27621631,66656.203390384615
1646265600,2022-03-03 00:00:00,MODEFI/USDT,0.5368,0.5554,0.5328,0.5489,116079.01106856,63260.480019610648
1646179200,2022-03-02 00:00:00,MODEFI/USDT,0.5535,0.5553,0.5353,0.5371,139057.98374878,75868.20915127203
1646092800,2022-03-01 00:00:00,MODEFI/USDT,0.5471,0.5626,0.5395,0.5536,180257.06389799,98941.386696609822
1646006400,2022-02-28 00:00:00,MODEFI/USDT,0.4987,0.5522,0.498,0.5469,232858.20204706,120281.493355390148
1645920000,2022-02-27 00:00:00,MODEFI/USDT,0.5182,0.5228,0.4963,0.4984,223641.06765514,114330.778454726186
1645833600,2022-02-26 00:00:00,MODEFI/USDT,0.5153,0.5221,0.5085,0.5182,280410.02439701,144112.969086279737
1645747200,2022-02-25 00:00:00,MODEFI/USDT,0.5051,0.5182,0.501,0.5153,368060.24907157,186299.817628755306
1645660800,2022-02-24 00:00:00,MODEFI/USDT,0.5185,0.5185,0.4802,0.5052,538836.91472105,266775.923914638518
1645574400,2022-02-23 00:00:00,MODEFI/USDT,0.5057,0.5282,0.5002,0.5185,597151.47594093,306502.512557951702
1645488000,2022-02-22 00:00:00,MODEFI/USDT,0.5105,0.5136,0.4948,0.5058,684801.3198808,345447.762616122819
1645401600,2022-02-21 00:00:00,MODEFI/USDT,0.5205,0.5353,0.5094,0.5105,824181.9581155,429411.605201664015
1645315200,2022-02-20 00:00:00,MODEFI/USDT,0.5558,0.5559,0.5153,0.5207,851436.16625558,452897.312634344056
1645228800,2022-02-19 00:00:00,MODEFI/USDT,0.5664,0.5767,0.5518,0.5558,810141.88103084,455624.309400401094
1645142400,2022-02-18 00:00:00,MODEFI/USDT,0.5727,0.5767,0.5626,0.5679,816110.3113798,465568.662442517506
1645056000,2022-02-17 00:00:00,MODEFI/USDT,0.6041,0.6111,0.5709,0.5727,623047.57217202,364837.046736054063
1644969600,2022-02-16 00:00:00,MODEFI/USDT,0.6166,0.6216,0.6009,0.6043,545629.15516071,332698.706112156941
1644883200,2022-02-15 00:00:00,MODEFI/USDT,0.6012,0.6254,0.6001,0.6169,667503.598127,408228.740624060203
1644796800,2022-02-14 00:00:00,MODEFI/USDT,0.6225,0.6265,0.601,0.6012,659701.41081951,406180.799017104419
1644710400,2022-02-13 00:00:00,MODEFI/USDT,0.6315,0.6351,0.6216,0.6226,702978.52537852,441769.40604833113
1644624000,2022-02-12 00:00:00,MODEFI/USDT,0.6562,0.663,0.6293,0.6318,734852.01620056,473685.724967141275
1644537600,2022-02-11 00:00:00,MODEFI/USDT,0.6919,0.707,0.6533,0.6565,288253.76151383,196565.79290163781
1644451200,2022-02-10 00:00:00,MODEFI/USDT,0.6921,0.7133,0.69,0.6917,110701.38398002,77154.028183010445
1644364800,2022-02-09 00:00:00,MODEFI/USDT,0.6942,0.7036,0.6857,0.6921,115183.84215791,79861.142345660488
1644278400,2022-02-08 00:00:00,MODEFI/USDT,0.6988,0.7095,0.6808,0.6939,157881.08046514,110085.966966573905
1644192000,2022-02-07 00:00:00,MODEFI/USDT,0.6729,0.7061,0.6707,0.6988,220862.22602933,151300.615090442499
