https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YFI,Volume EUR
1663236000,2022-09-15 10:00:00,YFI/EUR,8930.57,8930.57,8847.07,8848.93,0.25909109,2292.6789190337004
1663232400,2022-09-15 09:00:00,YFI/EUR,8948.26,8950.98,8948.26,8950.98,0.17371493,1554.9188641314
1663228800,2022-09-15 08:00:00,YFI/EUR,9038.29,9038.29,9038.29,9038.29,0.00000000,0.0
1663225200,2022-09-15 07:00:00,YFI/EUR,9072.09,9123.08,9038.29,9038.29,4.79431808,43332.4371592832
1663221600,2022-09-15 06:00:00,YFI/EUR,9038.77,9038.77,8940.18,8953.10,2.07353617,18564.576683627
1663218000,2022-09-15 05:00:00,YFI/EUR,8947.71,8947.71,8947.71,8947.71,0.00000000,0.0
1663214400,2022-09-15 04:00:00,YFI/EUR,8920.26,8947.71,8920.26,8947.71,0.25516620,2283.153159402
1663210800,2022-09-15 03:00:00,YFI/EUR,8982.83,8982.83,8982.83,8982.83,0.00000000,0.0
1663207200,2022-09-15 02:00:00,YFI/EUR,8982.83,8982.83,8982.83,8982.83,0.01836000,164.9247588
1663203600,2022-09-15 01:00:00,YFI/EUR,9191.11,9191.11,9191.11,9191.11,0.00000000,0.0
1663200000,2022-09-15 00:00:00,YFI/EUR,9191.11,9191.11,9191.11,9191.11,0.00000000,0.0
1663196400,2022-09-14 23:00:00,YFI/EUR,9191.11,9191.11,9191.11,9191.11,0.00000000,0.0
1663192800,2022-09-14 22:00:00,YFI/EUR,9191.11,9191.11,9191.11,9191.11,0.10900364,1001.8644456404
1663189200,2022-09-14 21:00:00,YFI/EUR,9123.49,9123.49,9123.49,9123.49,0.00000000,0.0
1663185600,2022-09-14 20:00:00,YFI/EUR,9123.50,9124.10,9123.49,9123.49,0.33000000,3010.7517000000003
1663182000,2022-09-14 19:00:00,YFI/EUR,9078.31,9078.31,9078.31,9078.31,0.06684288,606.8203859327999
1663178400,2022-09-14 18:00:00,YFI/EUR,9054.96,9054.96,9054.96,9054.96,0.00000000,0.0
1663174800,2022-09-14 17:00:00,YFI/EUR,9054.96,9054.96,9054.96,9054.96,0.00000000,0.0
1663171200,2022-09-14 16:00:00,YFI/EUR,9076.22,9076.22,9054.96,9054.96,1.50000000,13582.439999999999
1663167600,2022-09-14 15:00:00,YFI/EUR,9195.00,9195.00,9195.00,9195.00,0.00000000,0.0
1663164000,2022-09-14 14:00:00,YFI/EUR,9195.00,9195.00,9195.00,9195.00,0.00000000,0.0
1663160400,2022-09-14 13:00:00,YFI/EUR,9195.00,9195.00,9195.00,9195.00,0.00000000,0.0
1663156800,2022-09-14 12:00:00,YFI/EUR,9195.00,9195.00,9195.00,9195.00,0.00000000,0.0
1663153200,2022-09-14 11:00:00,YFI/EUR,9195.00,9195.00,9195.00,9195.00,0.00000000,0.0
1663149600,2022-09-14 10:00:00,YFI/EUR,9194.99,9195.00,9194.99,9195.00,0.12914416,1187.4805512
1663146000,2022-09-14 09:00:00,YFI/EUR,9171.23,9171.23,9171.23,9171.23,0.06772442,621.1162324366
1663142400,2022-09-14 08:00:00,YFI/EUR,9281.21,9281.21,9281.21,9281.21,0.00000000,0.0
1663138800,2022-09-14 07:00:00,YFI/EUR,9281.21,9281.21,9281.21,9281.21,0.00000000,0.0
1663135200,2022-09-14 06:00:00,YFI/EUR,9271.74,9285.21,9271.74,9281.21,0.03028297,281.06260399369995
1663131600,2022-09-14 05:00:00,YFI/EUR,9287.66,9287.66,9287.66,9287.66,0.01694000,157.3329604
1663128000,2022-09-14 04:00:00,YFI/EUR,9244.57,9244.57,9244.57,9244.57,0.07845571,725.2893029946999
1663124400,2022-09-14 03:00:00,YFI/EUR,9297.33,9297.33,9281.75,9281.75,0.04717916,437.90516833
1663120800,2022-09-14 02:00:00,YFI/EUR,9137.56,9137.56,9137.56,9137.56,0.00000000,0.0
1663117200,2022-09-14 01:00:00,YFI/EUR,9137.56,9137.56,9137.56,9137.56,0.00000000,0.0
1663113600,2022-09-14 00:00:00,YFI/EUR,9137.56,9137.56,9137.56,9137.56,0.00000000,0.0
1663110000,2022-09-13 23:00:00,YFI/EUR,9137.56,9137.56,9137.56,9137.56,0.00000000,0.0
1663106400,2022-09-13 22:00:00,YFI/EUR,9137.56,9137.56,9137.56,9137.56,0.00705332,64.45013469919999
1663102800,2022-09-13 21:00:00,YFI/EUR,9178.80,9178.80,9178.80,9178.80,0.00000000,0.0
1663099200,2022-09-13 20:00:00,YFI/EUR,9178.80,9178.80,9178.80,9178.80,0.00000000,0.0
1663095600,2022-09-13 19:00:00,YFI/EUR,9178.80,9178.80,9178.80,9178.80,0.00000000,0.0
1663092000,2022-09-13 18:00:00,YFI/EUR,9172.25,9178.80,9172.25,9178.80,0.19618206,1800.7158923279999
1663088400,2022-09-13 17:00:00,YFI/EUR,9322.59,9322.59,9322.59,9322.59,0.00000000,0.0
1663084800,2022-09-13 16:00:00,YFI/EUR,9311.77,9343.01,9277.74,9322.59,1.21383777,11316.111856224301
1663081200,2022-09-13 15:00:00,YFI/EUR,9192.91,9192.91,9192.91,9192.91,0.00000000,0.0
1663077600,2022-09-13 14:00:00,YFI/EUR,9201.35,9201.35,9192.91,9192.91,0.98357000,9041.8704887
1663074000,2022-09-13 13:00:00,YFI/EUR,9467.19,9481.70,9364.90,9366.21,2.63199043,24651.7750853703
1663070400,2022-09-13 12:00:00,YFI/EUR,9378.39,9421.32,9371.87,9402.90,1.75681407,16519.147018803
1663066800,2022-09-13 11:00:00,YFI/EUR,9901.33,9912.55,9901.33,9912.55,0.59919962,5939.596193231
1663063200,2022-09-13 10:00:00,YFI/EUR,9813.48,9813.64,9813.48,9813.64,0.08039802,788.9972249927999
1663059600,2022-09-13 09:00:00,YFI/EUR,9833.27,9833.27,9833.27,9833.27,0.00000000,0.0
1663056000,2022-09-13 08:00:00,YFI/EUR,9833.27,9833.27,9833.27,9833.27,0.01530000,150.449031
1663052400,2022-09-13 07:00:00,YFI/EUR,9764.02,9900.81,9761.37,9900.81,1.14270002,11313.655785016199
1663048800,2022-09-13 06:00:00,YFI/EUR,9530.05,9530.05,9530.05,9530.05,0.00000000,0.0
1663045200,2022-09-13 05:00:00,YFI/EUR,9530.05,9530.05,9530.05,9530.05,0.00000000,0.0
1663041600,2022-09-13 04:00:00,YFI/EUR,9530.05,9530.05,9530.05,9530.05,0.00000000,0.0
1663038000,2022-09-13 03:00:00,YFI/EUR,9530.05,9530.05,9530.05,9530.05,0.00000000,0.0
1663034400,2022-09-13 02:00:00,YFI/EUR,9530.05,9530.05,9530.05,9530.05,0.00000000,0.0
1663030800,2022-09-13 01:00:00,YFI/EUR,9530.05,9530.05,9530.05,9530.05,0.00000000,0.0
1663027200,2022-09-13 00:00:00,YFI/EUR,9530.05,9530.05,9530.05,9530.05,0.10352589,986.6069079944999
1663023600,2022-09-12 23:00:00,YFI/EUR,9730.57,9730.57,9730.57,9730.57,0.00000000,0.0
1663020000,2022-09-12 22:00:00,YFI/EUR,9730.57,9730.57,9730.57,9730.57,0.00000000,0.0
1663016400,2022-09-12 21:00:00,YFI/EUR,9730.57,9730.57,9730.57,9730.57,0.08613673,838.1594808360999
1663012800,2022-09-12 20:00:00,YFI/EUR,9799.26,9841.56,9788.87,9841.56,1.00727481,9913.1554791036
1663009200,2022-09-12 19:00:00,YFI/EUR,9860.00,9860.00,9860.00,9860.00,0.20243489,1996.0080154
1663005600,2022-09-12 18:00:00,YFI/EUR,9784.23,9784.23,9784.23,9784.23,0.00000000,0.0
1663002000,2022-09-12 17:00:00,YFI/EUR,9784.23,9784.23,9784.23,9784.23,0.00000000,0.0
1662998400,2022-09-12 16:00:00,YFI/EUR,9703.87,9784.23,9613.35,9784.23,0.36223489,3544.1894777846996
1662994800,2022-09-12 15:00:00,YFI/EUR,9800.00,9800.00,9703.87,9703.87,0.00951626,92.34454992620002
1662991200,2022-09-12 14:00:00,YFI/EUR,10168.95,10168.95,10168.95,10168.95,0.00000000,0.0
1662987600,2022-09-12 13:00:00,YFI/EUR,10168.95,10168.95,10168.95,10168.95,0.00000000,0.0
1662984000,2022-09-12 12:00:00,YFI/EUR,10168.95,10168.95,10168.95,10168.95,0.00000000,0.0
1662980400,2022-09-12 11:00:00,YFI/EUR,10168.95,10168.95,10168.95,10168.95,0.00000000,0.0
1662976800,2022-09-12 10:00:00,YFI/EUR,10168.95,10168.95,10168.95,10168.95,0.00000000,0.0
1662973200,2022-09-12 09:00:00,YFI/EUR,10130.65,10168.95,10130.65,10168.95,0.08171132,830.9183275140001
1662969600,2022-09-12 08:00:00,YFI/EUR,10075.68,10075.68,10075.68,10075.68,0.01121318,112.9804134624
1662966000,2022-09-12 07:00:00,YFI/EUR,10072.56,10072.56,10072.56,10072.56,0.00000000,0.0
1662962400,2022-09-12 06:00:00,YFI/EUR,10072.56,10072.56,10072.56,10072.56,0.00000000,0.0
1662958800,2022-09-12 05:00:00,YFI/EUR,10072.56,10072.56,10072.56,10072.56,0.00000000,0.0
1662955200,2022-09-12 04:00:00,YFI/EUR,10072.56,10072.56,10072.56,10072.56,0.02123608,213.9016899648
1662951600,2022-09-12 03:00:00,YFI/EUR,10093.49,10093.49,10093.49,10093.49,0.00000000,0.0
1662948000,2022-09-12 02:00:00,YFI/EUR,10093.49,10093.49,10093.49,10093.49,0.00000000,0.0
1662944400,2022-09-12 01:00:00,YFI/EUR,10093.49,10093.49,10093.49,10093.49,0.00000000,0.0
1662940800,2022-09-12 00:00:00,YFI/EUR,10093.49,10093.49,10093.49,10093.49,0.01644122,165.9492896578
1662937200,2022-09-11 23:00:00,YFI/EUR,10073.64,10073.64,10073.64,10073.64,0.01785000,179.814474
1662933600,2022-09-11 22:00:00,YFI/EUR,9837.36,9837.36,9837.36,9837.36,0.00000000,0.0
1662930000,2022-09-11 21:00:00,YFI/EUR,10065.72,10130.94,9837.36,9837.36,0.03145725,309.45629286
1662926400,2022-09-11 20:00:00,YFI/EUR,10094.29,10094.29,10024.16,10024.16,0.39298804,3939.3749910464
1662922800,2022-09-11 19:00:00,YFI/EUR,10219.19,10219.19,10219.19,10219.19,0.00000000,0.0
1662919200,2022-09-11 18:00:00,YFI/EUR,10219.19,10219.19,10219.19,10219.19,0.00000000,0.0
1662915600,2022-09-11 17:00:00,YFI/EUR,10214.70,10219.19,10214.70,10219.19,0.10500000,1073.01495
1662912000,2022-09-11 16:00:00,YFI/EUR,10278.52,10278.52,10278.52,10278.52,0.00000000,0.0
1662908400,2022-09-11 15:00:00,YFI/EUR,10277.20,10278.52,10277.20,10278.52,0.10000000,1027.852
1662904800,2022-09-11 14:00:00,YFI/EUR,10277.63,10277.63,10277.63,10277.63,0.00000000,0.0
1662901200,2022-09-11 13:00:00,YFI/EUR,10277.63,10277.63,10277.63,10277.63,0.00000000,0.0
1662897600,2022-09-11 12:00:00,YFI/EUR,10277.63,10277.63,10277.63,10277.63,0.02136000,219.5301768
1662894000,2022-09-11 11:00:00,YFI/EUR,10174.01,10174.01,10174.01,10174.01,0.00000000,0.0
1662890400,2022-09-11 10:00:00,YFI/EUR,10174.01,10174.01,10174.01,10174.01,0.00000000,0.0
1662886800,2022-09-11 09:00:00,YFI/EUR,10174.01,10174.01,10174.01,10174.01,0.00000000,0.0
1662883200,2022-09-11 08:00:00,YFI/EUR,10174.01,10174.01,10174.01,10174.01,0.00000000,0.0
1662879600,2022-09-11 07:00:00,YFI/EUR,10174.01,10174.01,10174.01,10174.01,0.00000000,0.0
1662876000,2022-09-11 06:00:00,YFI/EUR,10087.63,10174.01,10087.63,10174.01,0.02257974,229.72650055740002
1662872400,2022-09-11 05:00:00,YFI/EUR,10331.89,10331.89,10331.89,10331.89,0.09631493,995.1152621177
1662868800,2022-09-11 04:00:00,YFI/EUR,10368.94,10368.94,10368.94,10368.94,0.00000000,0.0
1662865200,2022-09-11 03:00:00,YFI/EUR,10368.94,10368.94,10368.94,10368.94,0.00000000,0.0
1662861600,2022-09-11 02:00:00,YFI/EUR,10370.34,10370.34,10368.94,10368.94,0.02207318,228.87547902920002
1662858000,2022-09-11 01:00:00,YFI/EUR,10527.49,10527.49,10527.49,10527.49,0.00000000,0.0
1662854400,2022-09-11 00:00:00,YFI/EUR,10392.30,10527.49,10392.30,10527.49,0.02256250,237.52649312499997
1662850800,2022-09-10 23:00:00,YFI/EUR,10430.85,10430.85,10430.85,10430.85,0.00000000,0.0
1662847200,2022-09-10 22:00:00,YFI/EUR,10430.85,10430.85,10430.85,10430.85,0.00000000,0.0
1662843600,2022-09-10 21:00:00,YFI/EUR,10430.85,10430.85,10430.85,10430.85,0.00000000,0.0
1662840000,2022-09-10 20:00:00,YFI/EUR,10308.64,10430.85,10308.64,10430.85,0.11121251,1160.0410099335
1662836400,2022-09-10 19:00:00,YFI/EUR,10255.39,10258.77,10255.39,10255.39,0.40288834,4131.7770531526
1662832800,2022-09-10 18:00:00,YFI/EUR,10196.46,10201.43,10196.46,10201.43,0.01953244,199.25881938920003
1662829200,2022-09-10 17:00:00,YFI/EUR,10128.90,10128.90,10128.90,10128.90,0.00000000,0.0
1662825600,2022-09-10 16:00:00,YFI/EUR,10128.90,10128.90,10128.90,10128.90,0.03943995,399.483309555
1662822000,2022-09-10 15:00:00,YFI/EUR,10136.36,10136.36,10136.36,10136.36,0.04928245,499.54465488200003
1662818400,2022-09-10 14:00:00,YFI/EUR,10245.47,10245.47,10245.47,10245.47,0.01657380,169.80637068599998
1662814800,2022-09-10 13:00:00,YFI/EUR,10201.76,10201.76,10147.84,10147.84,0.13714424,1391.7178044416
1662811200,2022-09-10 12:00:00,YFI/EUR,10189.39,10189.39,10188.99,10188.99,0.02002792,204.0642766008
1662807600,2022-09-10 11:00:00,YFI/EUR,10266.65,10266.65,10266.65,10266.65,0.00000000,0.0
1662804000,2022-09-10 10:00:00,YFI/EUR,10266.65,10266.65,10266.65,10266.65,0.01655636,169.97835339399998
1662800400,2022-09-10 09:00:00,YFI/EUR,10081.17,10081.17,10081.17,10081.17,0.00000000,0.0
1662796800,2022-09-10 08:00:00,YFI/EUR,10081.17,10081.17,10081.17,10081.17,0.00000000,0.0
1662793200,2022-09-10 07:00:00,YFI/EUR,10086.70,10086.70,10081.17,10081.17,1.19143240,12011.032567908002
1662789600,2022-09-10 06:00:00,YFI/EUR,10363.47,10363.47,10363.47,10363.47,0.07969029,825.8679297063
1662786000,2022-09-10 05:00:00,YFI/EUR,10215.63,10215.63,10215.63,10215.63,0.00000000,0.0
1662782400,2022-09-10 04:00:00,YFI/EUR,10215.63,10215.63,10215.63,10215.63,0.05083093,519.2699734358999
1662778800,2022-09-10 03:00:00,YFI/EUR,10394.92,10394.92,10394.92,10394.92,0.00000000,0.0
1662775200,2022-09-10 02:00:00,YFI/EUR,10394.92,10394.92,10394.92,10394.92,0.00000000,0.0
1662771600,2022-09-10 01:00:00,YFI/EUR,10394.92,10394.92,10394.92,10394.92,0.00000000,0.0
1662768000,2022-09-10 00:00:00,YFI/EUR,10395.02,10395.02,10394.92,10394.92,0.01669415,173.534353718
1662764400,2022-09-09 23:00:00,YFI/EUR,10419.70,10424.88,10407.96,10407.96,0.26301791,2737.4798865636
1662760800,2022-09-09 22:00:00,YFI/EUR,10449.04,10449.04,10354.60,10354.60,0.09827879,1017.6375589340001
1662757200,2022-09-09 21:00:00,YFI/EUR,10411.77,10411.77,10411.77,10411.77,0.02602664,270.9833895528
1662753600,2022-09-09 20:00:00,YFI/EUR,10521.92,10527.49,10521.92,10527.49,0.18808316,1980.0435860684
1662750000,2022-09-09 19:00:00,YFI/EUR,10445.54,10445.54,10445.54,10445.54,0.01094000,114.27420760000001
1662746400,2022-09-09 18:00:00,YFI/EUR,10347.76,10347.76,10301.58,10304.63,0.04525063,466.2909994169
1662742800,2022-09-09 17:00:00,YFI/EUR,10428.29,10428.29,10428.29,10428.29,0.42999920,4484.1563573680005
1662739200,2022-09-09 16:00:00,YFI/EUR,10220.50,10415.45,10110.22,10415.45,3.36148411,35011.3696734995
1662735600,2022-09-09 15:00:00,YFI/EUR,10447.57,10492.25,10258.66,10265.95,2.32553156,23873.790718382003
1662732000,2022-09-09 14:00:00,YFI/EUR,10932.95,10932.95,10469.70,10595.76,0.72922684,7726.712582198401
1662728400,2022-09-09 13:00:00,YFI/EUR,10665.05,11192.86,10665.05,11025.71,1.18820508,13100.804632606798
1662724800,2022-09-09 12:00:00,YFI/EUR,9709.72,10789.98,9709.72,10670.74,1.78771722,19076.2656481428
1662721200,2022-09-09 11:00:00,YFI/EUR,9565.56,9617.75,9564.61,9617.75,0.31483910,3028.043754025
1662717600,2022-09-09 10:00:00,YFI/EUR,9469.72,9618.18,9469.72,9618.18,0.54213201,5214.3232559418
1662714000,2022-09-09 09:00:00,YFI/EUR,9604.18,9604.18,9604.18,9604.18,0.00000000,0.0
1662710400,2022-09-09 08:00:00,YFI/EUR,9637.62,9637.62,9577.72,9604.18,0.15776733,1515.2258354394
1662706800,2022-09-09 07:00:00,YFI/EUR,9741.49,9741.49,9692.95,9711.31,0.09213160,894.7185283959999
1662703200,2022-09-09 06:00:00,YFI/EUR,9612.02,9612.02,9612.02,9612.02,0.00000000,0.0
1662699600,2022-09-09 05:00:00,YFI/EUR,9596.79,9623.13,9593.01,9612.02,0.78593138,7554.3881431876
1662696000,2022-09-09 04:00:00,YFI/EUR,9469.13,9525.41,9469.13,9525.41,0.32152837,3062.6895508817
1662692400,2022-09-09 03:00:00,YFI/EUR,9318.21,9318.21,9318.21,9318.21,0.01826000,170.15051459999998
1662688800,2022-09-09 02:00:00,YFI/EUR,9248.38,9248.38,9248.38,9248.38,0.00000000,0.0
1662685200,2022-09-09 01:00:00,YFI/EUR,9248.38,9248.38,9248.38,9248.38,0.00000000,0.0
1662681600,2022-09-09 00:00:00,YFI/EUR,9248.38,9248.38,9248.38,9248.38,0.00000000,0.0
