https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MTS,Volume USDT
1658016000,2022-07-17 00:00:00,MTS/USDT,0.0093,0.01298,0.00919,0.0101,17550014.76025518,185137.4335650876348
1657929600,2022-07-16 00:00:00,MTS/USDT,0.00965,0.0115,0.00894,0.00931,8300345.75809419,83865.2642908605486
1657843200,2022-07-15 00:00:00,MTS/USDT,0.00984,0.01029,0.0093,0.00965,3865609.68814716,37863.8687005046292
1657756800,2022-07-14 00:00:00,MTS/USDT,0.00949,0.01048,0.00902,0.00988,3450857.73753025,33646.2918001668138
1657670400,2022-07-13 00:00:00,MTS/USDT,0.00936,0.00972,0.0088,0.00948,4010740.77539091,36730.8349764812626
1657584000,2022-07-12 00:00:00,MTS/USDT,0.00987,0.01082,0.0088,0.00939,8136390.9988485,77640.9774907796989
1657497600,2022-07-11 00:00:00,MTS/USDT,0.0116,0.01178,0.00987,0.00987,3881238.45152694,41613.6294738434033
1657411200,2022-07-10 00:00:00,MTS/USDT,0.01276,0.013,0.01099,0.01161,8859399.82944923,106073.7680413530454
1657324800,2022-07-09 00:00:00,MTS/USDT,0.01218,0.0155,0.01161,0.01278,15066710.91379813,199061.7258790816856
1657238400,2022-07-08 00:00:00,MTS/USDT,0.0122,0.0131,0.0116,0.0122,5076717.91199478,62047.0780433575639
1657152000,2022-07-07 00:00:00,MTS/USDT,0.01186,0.0137,0.01159,0.01221,7591365.48243045,95788.48596965591
1657065600,2022-07-06 00:00:00,MTS/USDT,0.0129,0.01324,0.0116,0.01194,4204594.34121309,50645.7526038496639
1656979200,2022-07-05 00:00:00,MTS/USDT,0.01272,0.016,0.01226,0.01289,8186445.49098313,111637.4528583614736
1656892800,2022-07-04 00:00:00,MTS/USDT,0.01327,0.01329,0.01222,0.01274,3473756.35154269,44116.6712379238717
1656806400,2022-07-03 00:00:00,MTS/USDT,0.01458,0.0152,0.01289,0.01326,1468891.80735598,20142.4862204614329
1656720000,2022-07-02 00:00:00,MTS/USDT,0.01593,0.01601,0.01376,0.01454,1488232.90758612,21916.2041945513665
1656633600,2022-07-01 00:00:00,MTS/USDT,0.01404,0.01638,0.01394,0.0159,2023183.59521126,30676.7569120462958
1656547200,2022-06-30 00:00:00,MTS/USDT,0.01502,0.01547,0.01379,0.01398,1314143.10607858,19328.3043619302321
1656460800,2022-06-29 00:00:00,MTS/USDT,0.01668,0.01702,0.0145,0.01524,1276198.25416978,19798.2812840295839
1656374400,2022-06-28 00:00:00,MTS/USDT,0.0169,0.01797,0.01668,0.0168,825771.00864197,14283.2195403521046
1656288000,2022-06-27 00:00:00,MTS/USDT,0.01857,0.01949,0.01668,0.01693,2132818.26803851,37820.695901610943
1656201600,2022-06-26 00:00:00,MTS/USDT,0.0192,0.01994,0.01795,0.01849,2013378.05647961,37408.7780742739105
1656115200,2022-06-25 00:00:00,MTS/USDT,0.01825,0.02068,0.0179,0.0192,1465086.97728465,27792.5975496913365
1656028800,2022-06-24 00:00:00,MTS/USDT,0.01865,0.021,0.0179,0.01825,2067322.20633102,39330.7432640012349
1655942400,2022-06-23 00:00:00,MTS/USDT,0.017,0.0192,0.017,0.01841,2117153.19055591,39071.4543387509929
1655856000,2022-06-22 00:00:00,MTS/USDT,0.01777,0.01853,0.017,0.017,705184.49769053,12414.5834665042644
1655769600,2022-06-21 00:00:00,MTS/USDT,0.01844,0.01952,0.01774,0.01774,992251.21619501,18257.4961610421876
1655683200,2022-06-20 00:00:00,MTS/USDT,0.01865,0.01951,0.0179,0.01836,1745367.56170962,32143.4409347090457
1655596800,2022-06-19 00:00:00,MTS/USDT,0.01681,0.02146,0.01656,0.01887,7974040.48258028,155010.2938189303727
1655510400,2022-06-18 00:00:00,MTS/USDT,0.018,0.01823,0.0161,0.01682,1596839.92943413,26964.5567119826611
1655424000,2022-06-17 00:00:00,MTS/USDT,0.01735,0.01954,0.0171,0.01824,1806684.62375169,32594.0180164291541
1655337600,2022-06-16 00:00:00,MTS/USDT,0.01879,0.02287,0.01728,0.01758,6166040.00948993,123054.4683106728322
1655251200,2022-06-15 00:00:00,MTS/USDT,0.01901,0.0201,0.0171,0.0188,1957420.03257579,35588.5962674470063
1655164800,2022-06-14 00:00:00,MTS/USDT,0.01923,0.02331,0.01739,0.01924,2920729.28731345,58599.9821981381121
1655078400,2022-06-13 00:00:00,MTS/USDT,0.02285,0.02313,0.0189,0.01904,1991142.72251132,41499.2280383751536
1654992000,2022-06-12 00:00:00,MTS/USDT,0.02579,0.02608,0.0225,0.02277,2420189.08337965,58892.9893453442849
1654905600,2022-06-11 00:00:00,MTS/USDT,0.02953,0.03491,0.0248,0.02564,8211874.97446223,238710.721937641647
1654819200,2022-06-10 00:00:00,MTS/USDT,0.02694,0.0365,0.0261,0.02956,11308020.53104125,338958.8532881444659
1654732800,2022-06-09 00:00:00,MTS/USDT,0.02564,0.02969,0.0248,0.02669,5241489.01384569,141927.6847717900305
1654646400,2022-06-08 00:00:00,MTS/USDT,0.02679,0.02881,0.02474,0.02564,4703709.47398752,123564.8687449498688
1654560000,2022-06-07 00:00:00,MTS/USDT,0.02893,0.02921,0.02501,0.02643,4471219.70947064,119464.1582081282655
1654473600,2022-06-06 00:00:00,MTS/USDT,0.0343,0.041,0.0264,0.02857,11882659.64450235,370733.6900881140248
1654387200,2022-06-05 00:00:00,MTS/USDT,0.02616,0.06297,0.02511,0.0344,26429393.58792669,1116678.4336445594933
1654300800,2022-06-04 00:00:00,MTS/USDT,0.02523,0.02677,0.0251,0.02616,671108.55515419,17324.8894642835171
1654214400,2022-06-03 00:00:00,MTS/USDT,0.02773,0.02871,0.0251,0.02523,1598068.9054258,42272.0780767147638
1654128000,2022-06-02 00:00:00,MTS/USDT,0.028,0.02995,0.02668,0.02771,1319692.17925132,37277.796914642674
1654041600,2022-06-01 00:00:00,MTS/USDT,0.03223,0.03821,0.0266,0.02815,8154660.66966682,257123.0244438956887
1653955200,2022-05-31 00:00:00,MTS/USDT,0.03301,0.0382,0.03163,0.03254,2697120.59156722,92397.7055356776521
1653868800,2022-05-30 00:00:00,MTS/USDT,0.03354,0.03573,0.031,0.03301,4198908.8173643,137418.4924682252751
1653782400,2022-05-29 00:00:00,MTS/USDT,0.03425,0.042,0.0326,0.03357,2643305.19139683,98478.0325070738263
1653696000,2022-05-28 00:00:00,MTS/USDT,0.03132,0.04084,0.03105,0.03437,2662863.03326771,92331.0260346711907
1653609600,2022-05-27 00:00:00,MTS/USDT,0.0316,0.03225,0.0312,0.03132,382818.04418634,12071.948038425471
1653523200,2022-05-26 00:00:00,MTS/USDT,0.03162,0.0403,0.03158,0.0316,3066564.91655919,107041.4893285599261
1653436800,2022-05-25 00:00:00,MTS/USDT,0.03492,0.03555,0.0313,0.03162,836387.25499022,27590.6786460090287
1653350400,2022-05-24 00:00:00,MTS/USDT,0.03676,0.03745,0.0332,0.03492,981367.38656677,34754.1130179747253
1653264000,2022-05-23 00:00:00,MTS/USDT,0.03784,0.03969,0.03606,0.03677,1302909.20852634,48769.4559330649859
1653177600,2022-05-22 00:00:00,MTS/USDT,0.0389,0.04045,0.03761,0.03766,763656.96183317,29597.4462250845613
1653091200,2022-05-21 00:00:00,MTS/USDT,0.04338,0.0445,0.0386,0.0393,1193857.35009801,48706.7895256273507
1653004800,2022-05-20 00:00:00,MTS/USDT,0.04073,0.049,0.04027,0.04321,2240787.13838442,98728.9965232611351
1652918400,2022-05-19 00:00:00,MTS/USDT,0.03891,0.049,0.0386,0.04115,6718077.55207102,294388.7588919468566
1652832000,2022-05-18 00:00:00,MTS/USDT,0.038,0.04599,0.0367,0.03901,3632310.64475145,147136.9799083879473
1652745600,2022-05-17 00:00:00,MTS/USDT,0.04073,0.04395,0.0367,0.03792,2966384.78610298,118632.5014735278418
1652659200,2022-05-16 00:00:00,MTS/USDT,0.04078,0.04155,0.03586,0.04023,2489056.44522961,95898.5812659739326
1652572800,2022-05-15 00:00:00,MTS/USDT,0.0381,0.04132,0.036,0.0409,1564898.22065179,59508.9530818836293
1652486400,2022-05-14 00:00:00,MTS/USDT,0.03585,0.03976,0.035,0.03804,1223791.27177783,44606.7057853388365
1652400000,2022-05-13 00:00:00,MTS/USDT,0.03325,0.0441,0.0332,0.03607,2956072.31220834,112163.6643500515783
1652313600,2022-05-12 00:00:00,MTS/USDT,0.03412,0.03606,0.0332,0.03325,899703.30124598,30302.3567495723511
1652227200,2022-05-11 00:00:00,MTS/USDT,0.04407,0.04492,0.03271,0.03413,2166914.40628351,85402.3371503155431
1652140800,2022-05-10 00:00:00,MTS/USDT,0.0496,0.04974,0.04361,0.04412,1623817.41942246,75827.846129840564
1652054400,2022-05-09 00:00:00,MTS/USDT,0.05635,0.07408,0.04772,0.04965,8937617.50732435,523890.9909826068149
1651968000,2022-05-08 00:00:00,MTS/USDT,0.06163,0.0735,0.05512,0.0564,8437515.97545026,515627.6684337918321
1651881600,2022-05-07 00:00:00,MTS/USDT,0.05943,0.06749,0.0585,0.06171,4130603.36524883,258757.5840264994568
1651795200,2022-05-06 00:00:00,MTS/USDT,0.06432,0.06496,0.0585,0.05963,3221978.67875913,197996.4827683144223
1651708800,2022-05-05 00:00:00,MTS/USDT,0.07316,0.07656,0.06209,0.06429,3354601.89396472,236677.3582255131134
1651622400,2022-05-04 00:00:00,MTS/USDT,0.06963,0.07488,0.06705,0.0733,3159742.94432036,224467.7851099342106
1651536000,2022-05-03 00:00:00,MTS/USDT,0.07356,0.09047,0.06871,0.06985,6825825.90715505,543802.5248232279164
1651449600,2022-05-02 00:00:00,MTS/USDT,0.06962,0.083,0.06526,0.07359,4882610.84589958,363055.9983861009298
1651363200,2022-05-01 00:00:00,MTS/USDT,0.06651,0.07353,0.0654,0.06971,584962.56814168,40409.8651303636921
1651276800,2022-04-30 00:00:00,MTS/USDT,0.0774,0.08406,0.066,0.06654,2129202.80755882,158203.269466347995
1651190400,2022-04-29 00:00:00,MTS/USDT,0.07329,0.095,0.0688,0.07739,4169218.50636009,337112.0298382063354
1651104000,2022-04-28 00:00:00,MTS/USDT,0.06989,0.07963,0.0688,0.07314,596012.37322952,43545.7915548723525
1651017600,2022-04-27 00:00:00,MTS/USDT,0.07356,0.07481,0.0688,0.06991,577329.52730896,40912.5270737856551
1650931200,2022-04-26 00:00:00,MTS/USDT,0.08172,0.09,0.0731,0.07372,893409.070235,72500.2807331503939
1650844800,2022-04-25 00:00:00,MTS/USDT,0.0868,0.0868,0.07823,0.08172,1380862.69175315,113145.8548338243427
1650758400,2022-04-24 00:00:00,MTS/USDT,0.08771,0.144,0.083,0.0868,8032929.24736407,864562.1462784412055
1650672000,2022-04-23 00:00:00,MTS/USDT,0.08067,0.0916,0.07807,0.08774,803751.42942641,65814.2502196128706
1650585600,2022-04-22 00:00:00,MTS/USDT,0.08941,0.09382,0.08,0.08054,521221.21413967,44976.8702190690415
1650499200,2022-04-21 00:00:00,MTS/USDT,0.10826,0.11499,0.08934,0.08942,1635689.47626838,163807.01869568064
1650412800,2022-04-20 00:00:00,MTS/USDT,0.08314,0.166,0.08046,0.10856,10397127.89721508,1256985.0850377483344
1650326400,2022-04-19 00:00:00,MTS/USDT,0.08069,0.08444,0.07867,0.08316,318098.87309204,25546.3064895932835
1650240000,2022-04-18 00:00:00,MTS/USDT,0.08221,0.08376,0.07739,0.0807,183023.83045888,14588.9423980148604
1650153600,2022-04-17 00:00:00,MTS/USDT,0.0876,0.08804,0.0817,0.08231,167288.24890332,13961.0469272031705
1650067200,2022-04-16 00:00:00,MTS/USDT,0.09184,0.09239,0.08702,0.08752,117471.3572918,10636.1652804868852
1649980800,2022-04-15 00:00:00,MTS/USDT,0.09711,0.09741,0.09102,0.09185,1658013.00855378,159023.0354835630175
1649894400,2022-04-14 00:00:00,MTS/USDT,0.10349,0.10467,0.096,0.09685,940699.26248358,93583.2356670429062
1649808000,2022-04-13 00:00:00,MTS/USDT,0.10246,0.10492,0.09846,0.10319,802795.16279243,82046.8855701967845
1649721600,2022-04-12 00:00:00,MTS/USDT,0.10721,0.10907,0.102,0.10205,1304989.57278396,135274.6061667255674
1649635200,2022-04-11 00:00:00,MTS/USDT,0.11201,0.11397,0.107,0.10721,854715.90311911,94429.5565361810093
1649548800,2022-04-10 00:00:00,MTS/USDT,0.11405,0.11515,0.112,0.112,590578.40145921,67241.1793085336929
1649462400,2022-04-09 00:00:00,MTS/USDT,0.11772,0.12,0.113,0.11468,567388.28272118,66619.1731011996868
1649376000,2022-04-08 00:00:00,MTS/USDT,0.12436,0.12966,0.11772,0.11772,826218.60501811,102793.4484168160332
1649289600,2022-04-07 00:00:00,MTS/USDT,0.123,0.12799,0.117,0.12436,252191.89933021,30657.0037405505068
1649203200,2022-04-06 00:00:00,MTS/USDT,0.13319,0.13555,0.123,0.123,229681.13258167,29188.4893714980003
1649116800,2022-04-05 00:00:00,MTS/USDT,0.138,0.1432,0.13092,0.13319,232222.89093852,31908.5170270971304
1649030400,2022-04-04 00:00:00,MTS/USDT,0.14381,0.15481,0.13,0.13801,669410.68291088,95332.8431269525358
1648944000,2022-04-03 00:00:00,MTS/USDT,0.13193,0.15146,0.13122,0.14381,768120.51311868,110230.3271123271615
1648857600,2022-04-02 00:00:00,MTS/USDT,0.13779,0.14051,0.12999,0.13193,333061.72953176,44446.9907305932807
1648771200,2022-04-01 00:00:00,MTS/USDT,0.14056,0.15176,0.13474,0.13779,308981.88663519,43559.8183491232016
1648684800,2022-03-31 00:00:00,MTS/USDT,0.15883,0.16587,0.12912,0.14141,814020.60386319,121398.9198930738996
1648598400,2022-03-30 00:00:00,MTS/USDT,0.16092,0.175,0.15451,0.15969,274031.88793011,45162.167434390296
1648512000,2022-03-29 00:00:00,MTS/USDT,0.16649,0.1712,0.16,0.16135,311276.52028327,51498.1714360834738
1648425600,2022-03-28 00:00:00,MTS/USDT,0.15995,0.18977,0.1564,0.16649,528273.97243436,90460.8294870672757
1648339200,2022-03-27 00:00:00,MTS/USDT,0.15532,0.16789,0.15418,0.15995,556593.46089036,90006.0566993311164
1648252800,2022-03-26 00:00:00,MTS/USDT,0.15215,0.16,0.152,0.15612,195161.5091205,30266.0630023148645
1648166400,2022-03-25 00:00:00,MTS/USDT,0.16178,0.163,0.152,0.15228,146778.53545426,22942.0999597541822
1648080000,2022-03-24 00:00:00,MTS/USDT,0.15916,0.16278,0.15362,0.16178,192442.32608684,30651.2356367544039
1647993600,2022-03-23 00:00:00,MTS/USDT,0.159,0.16518,0.15802,0.15916,129128.28583054,20911.5632467441265
1647907200,2022-03-22 00:00:00,MTS/USDT,0.16232,0.17047,0.157,0.159,284468.63882752,46462.691784766663
1647820800,2022-03-21 00:00:00,MTS/USDT,0.16879,0.17595,0.15801,0.16234,620867.86457002,101688.6415319038816
1647734400,2022-03-20 00:00:00,MTS/USDT,0.15426,0.20825,0.15001,0.1688,2186785.62735722,379701.4555881457302
1647648000,2022-03-19 00:00:00,MTS/USDT,0.15584,0.16199,0.14848,0.15448,192103.30714875,29971.4438595190889
1647561600,2022-03-18 00:00:00,MTS/USDT,0.1554,0.15698,0.144,0.15672,152836.66802783,22945.005954607943
1647475200,2022-03-17 00:00:00,MTS/USDT,0.15428,0.16179,0.14405,0.1554,289363.95392131,44150.3133789954678
1647388800,2022-03-16 00:00:00,MTS/USDT,0.155,0.15656,0.152,0.15384,54915.04778559,8404.4601221897654
1647302400,2022-03-15 00:00:00,MTS/USDT,0.16008,0.16726,0.152,0.1556,148670.44571016,23720.229406179367
1647216000,2022-03-14 00:00:00,MTS/USDT,0.16829,0.16964,0.1596,0.16124,130329.75064098,21360.97233053512
1647129600,2022-03-13 00:00:00,MTS/USDT,0.16915,0.198,0.16758,0.16829,954426.74876811,170147.4899704198029
1647043200,2022-03-12 00:00:00,MTS/USDT,0.16122,0.22,0.152,0.16915,1781121.37086728,329828.2618554855667
1646956800,2022-03-11 00:00:00,MTS/USDT,0.16649,0.16962,0.16,0.16122,78780.98765207,12879.3133508804636
1646870400,2022-03-10 00:00:00,MTS/USDT,0.17222,0.175,0.1631,0.16649,157130.20302683,26685.8006483103023
1646784000,2022-03-09 00:00:00,MTS/USDT,0.17571,0.1869,0.17222,0.17222,122784.50745434,21959.5564802502757
1646697600,2022-03-08 00:00:00,MTS/USDT,0.1789,0.19346,0.17239,0.17571,119676.98292398,21684.983084737464
1646611200,2022-03-07 00:00:00,MTS/USDT,0.181,0.18591,0.17501,0.17908,90370.95871973,16255.4751095903187
1646524800,2022-03-06 00:00:00,MTS/USDT,0.18176,0.194,0.18001,0.181,177222.88166437,33298.6724031615919
1646438400,2022-03-05 00:00:00,MTS/USDT,0.18091,0.18628,0.18,0.18056,62460.68429198,11360.9870832052689
1646352000,2022-03-04 00:00:00,MTS/USDT,0.19057,0.1942,0.1785,0.18184,213157.01771274,39150.5358005292034
1646265600,2022-03-03 00:00:00,MTS/USDT,0.19799,0.22717,0.18389,0.19166,1021416.72562015,210568.3846095691518
1646179200,2022-03-02 00:00:00,MTS/USDT,0.18233,0.246,0.173,0.198,1070098.91114429,231271.4166261654219
1646092800,2022-03-01 00:00:00,MTS/USDT,0.17832,0.19,0.175,0.18233,210052.7870381,38170.5750771977602
1646006400,2022-02-28 00:00:00,MTS/USDT,0.17102,0.18039,0.17,0.1792,203662.85257705,35266.3629928268695
1645920000,2022-02-27 00:00:00,MTS/USDT,0.179,0.18,0.17001,0.17213,173062.36800576,30149.2016460961069
1645833600,2022-02-26 00:00:00,MTS/USDT,0.19156,0.19235,0.1715,0.179,187418.25452989,33549.5452762924309
1645747200,2022-02-25 00:00:00,MTS/USDT,0.17002,0.20004,0.17,0.19156,330648.25394531,59475.2538275240507
1645660800,2022-02-24 00:00:00,MTS/USDT,0.20291,0.20399,0.17,0.17001,505716.82512481,94406.2720969663311
1645574400,2022-02-23 00:00:00,MTS/USDT,0.21614,0.27329,0.20113,0.20291,965251.16896689,225661.7622571081287
1645488000,2022-02-22 00:00:00,MTS/USDT,0.22001,0.22613,0.21,0.21614,203109.29622187,43652.4574886376346
1645401600,2022-02-21 00:00:00,MTS/USDT,0.25582,0.25688,0.21148,0.22151,282947.65416021,68500.1117816740291
1645315200,2022-02-20 00:00:00,MTS/USDT,0.26618,0.26732,0.252,0.25542,238426.0753991,61260.426673156959
1645228800,2022-02-19 00:00:00,MTS/USDT,0.26617,0.27176,0.264,0.26619,155633.87365688,41494.9806215630159
1645142400,2022-02-18 00:00:00,MTS/USDT,0.27949,0.28185,0.265,0.26733,203980.19170443,55243.9442553689563
1645056000,2022-02-17 00:00:00,MTS/USDT,0.29464,0.3104,0.278,0.2795,425610.54031339,124763.5931023921379
1644969600,2022-02-16 00:00:00,MTS/USDT,0.30379,0.31515,0.283,0.29462,352836.86957352,104020.923282035298
1644883200,2022-02-15 00:00:00,MTS/USDT,0.2928,0.307,0.28126,0.30207,434232.35287152,127915.7255637334834
1644796800,2022-02-14 00:00:00,MTS/USDT,0.3135,0.3135,0.28,0.2928,359954.53090411,105238.2021189080218
1644710400,2022-02-13 00:00:00,MTS/USDT,0.29125,0.32724,0.2817,0.3136,367125.99154897,112602.3345873199698
1644624000,2022-02-12 00:00:00,MTS/USDT,0.307,0.307,0.278,0.2932,451190.36604316,131135.8342516731718
1644537600,2022-02-11 00:00:00,MTS/USDT,0.3195,0.33136,0.307,0.307,487621.96379423,154909.7747473026073
1644451200,2022-02-10 00:00:00,MTS/USDT,0.3357,0.34276,0.315,0.3195,684670.28724014,224112.2068968278254
1644364800,2022-02-09 00:00:00,MTS/USDT,0.34258,0.3632,0.33,0.33565,1057422.97731078,366949.4179911441709
1644278400,2022-02-08 00:00:00,MTS/USDT,0.33664,0.35683,0.31632,0.34259,1055758.47456478,355325.9465406256456
1644192000,2022-02-07 00:00:00,MTS/USDT,0.32217,0.389,0.31555,0.33664,1889385.24836806,653254.7618458582889
1644105600,2022-02-06 00:00:00,MTS/USDT,0.33371,0.3464,0.31006,0.32218,544742.27956545,178981.1361796478757
1644019200,2022-02-05 00:00:00,MTS/USDT,0.37333,0.38358,0.32402,0.33381,1222148.96001913,430287.1305365634901
