https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CIRUS,Volume USDT
1660867200,2022-08-19 00:00:00,CIRUS/USDT,0.15051,0.15109,0.14523,0.14848,2418692.6792,360358.901021597
1660780800,2022-08-18 00:00:00,CIRUS/USDT,0.14867,0.1522,0.14784,0.15052,2470237.6443,371302.211136515
1660694400,2022-08-17 00:00:00,CIRUS/USDT,0.14514,0.14942,0.1449,0.14868,2153506.7484,316228.966441468
1660608000,2022-08-16 00:00:00,CIRUS/USDT,0.15361,0.154,0.14448,0.14511,2110691.0969,317009.940518651
1660521600,2022-08-15 00:00:00,CIRUS/USDT,0.1559,0.15737,0.15284,0.15361,2184927.6496,338019.518324083
1660435200,2022-08-14 00:00:00,CIRUS/USDT,0.15999,0.16222,0.15443,0.15587,2205406.0398,347952.81223634
1660348800,2022-08-13 00:00:00,CIRUS/USDT,0.16149,0.16232,0.15663,0.16,2193043.3894,350747.88578853
1660262400,2022-08-12 00:00:00,CIRUS/USDT,0.16525,0.16597,0.15738,0.16152,2073866.0956,339005.532921702
1660176000,2022-08-11 00:00:00,CIRUS/USDT,0.16658,0.1694,0.1649,0.16523,2004554.1724,336226.467698738
1660089600,2022-08-10 00:00:00,CIRUS/USDT,0.16447,0.16941,0.16255,0.16657,2186145.6437,363077.806921403
1660003200,2022-08-09 00:00:00,CIRUS/USDT,0.15775,0.1692,0.15689,0.16448,2568319.6328,415045.74838501
1659916800,2022-08-08 00:00:00,CIRUS/USDT,0.15041,0.16267,0.15041,0.15777,2443174.5379,380384.734972427
1659830400,2022-08-07 00:00:00,CIRUS/USDT,0.16858,0.16939,0.14002,0.15046,3338127.88964305,512805.083426393143
1659744000,2022-08-06 00:00:00,CIRUS/USDT,0.18326,0.18401,0.16588,0.16857,2002388.1765,348921.652113442
1659657600,2022-08-05 00:00:00,CIRUS/USDT,0.17488,0.19,0.17478,0.18323,2046633.7155,369630.682288738
1659571200,2022-08-04 00:00:00,CIRUS/USDT,0.16782,0.18305,0.16683,0.17486,2306003.8025,397648.87917099
1659484800,2022-08-03 00:00:00,CIRUS/USDT,0.16749,0.17348,0.16649,0.16783,1847712.7117,312259.191832409
1659398400,2022-08-02 00:00:00,CIRUS/USDT,0.17193,0.17266,0.16179,0.1675,2265021.6763,377246.655966995
1659312000,2022-08-01 00:00:00,CIRUS/USDT,0.16232,0.17265,0.1617,0.17192,2189251.5997,360593.941520547
1659225600,2022-07-31 00:00:00,CIRUS/USDT,0.16012,0.17999,0.15737,0.16227,2212682.3619,357879.15903976
1659139200,2022-07-30 00:00:00,CIRUS/USDT,0.15904,0.16096,0.15865,0.16015,2223905.0911,355320.280918882
1659052800,2022-07-29 00:00:00,CIRUS/USDT,0.15193,0.1612,0.15054,0.15906,2201824.1471,340904.079730879
1658966400,2022-07-28 00:00:00,CIRUS/USDT,0.15299,0.15688,0.14901,0.1519,2182695.2348,332376.929336127
1658880000,2022-07-27 00:00:00,CIRUS/USDT,0.1497,0.16,0.14889,0.15296,2601346.5389,398509.761814562
1658793600,2022-07-26 00:00:00,CIRUS/USDT,0.13454,0.15895,0.13254,0.14969,3088931.27431574,440579.3590583864178
1658707200,2022-07-25 00:00:00,CIRUS/USDT,0.1368,0.13706,0.1308,0.13454,2648438.1092,353107.993326383
1658620800,2022-07-24 00:00:00,CIRUS/USDT,0.12834,0.13738,0.12811,0.13683,2851537.1805,380318.876845025
1658534400,2022-07-23 00:00:00,CIRUS/USDT,0.12751,0.13228,0.12642,0.12832,2897734.11394783,374034.6282919499931
1658448000,2022-07-22 00:00:00,CIRUS/USDT,0.12488,0.12849,0.12453,0.12749,2649189.563,334994.943791179
1658361600,2022-07-21 00:00:00,CIRUS/USDT,0.12281,0.12699,0.122,0.12487,2842158.9402,354541.931805772
1658275200,2022-07-20 00:00:00,CIRUS/USDT,0.12002,0.12794,0.12,0.12284,2277408.46352041,282564.4747907055053
1658188800,2022-07-19 00:00:00,CIRUS/USDT,0.11944,0.12297,0.11811,0.12003,2929422.3504165,351544.8254588627213
1658102400,2022-07-18 00:00:00,CIRUS/USDT,0.12055,0.12322,0.11868,0.11921,3005994.13471485,363797.5771855002935
1658016000,2022-07-17 00:00:00,CIRUS/USDT,0.12068,0.125,0.1185,0.12057,3028722.16624175,367397.9037839619798
1657929600,2022-07-16 00:00:00,CIRUS/USDT,0.11989,0.12284,0.11981,0.1207,2905677.45207577,350008.3100520420593
1657843200,2022-07-15 00:00:00,CIRUS/USDT,0.11954,0.12426,0.11924,0.1199,2874873.84377653,346058.7042409427317
1657756800,2022-07-14 00:00:00,CIRUS/USDT,0.11891,0.1199,0.11625,0.11951,3004222.10760418,356791.8803600019446
1657670400,2022-07-13 00:00:00,CIRUS/USDT,0.11116,0.11909,0.11116,0.11892,3112968.85439944,357628.209721301463
1657584000,2022-07-12 00:00:00,CIRUS/USDT,0.11634,0.11799,0.11104,0.11144,3070009.41099482,351534.034716014542
1657497600,2022-07-11 00:00:00,CIRUS/USDT,0.11466,0.11819,0.11359,0.11632,3051008.04786535,354918.0045477516022
1657411200,2022-07-10 00:00:00,CIRUS/USDT,0.11407,0.11766,0.11351,0.11465,3229198.21697826,370554.7013906912298
1657324800,2022-07-09 00:00:00,CIRUS/USDT,0.1157,0.1167,0.11229,0.1141,3265267.68543065,373573.4065564322223
1657238400,2022-07-08 00:00:00,CIRUS/USDT,0.11713,0.1199,0.11308,0.11572,2990115.19403448,346512.8177730886208
1657152000,2022-07-07 00:00:00,CIRUS/USDT,0.11748,0.1199,0.11382,0.11716,3368492.20661389,393651.9168630687291
1657065600,2022-07-06 00:00:00,CIRUS/USDT,0.1151,0.11803,0.11275,0.11749,2906622.54085861,334719.1638542275709
1656979200,2022-07-05 00:00:00,CIRUS/USDT,0.11737,0.11934,0.112,0.11513,3097605.17273685,359757.0991649494855
1656892800,2022-07-04 00:00:00,CIRUS/USDT,0.10941,0.118,0.10931,0.11734,3617914.44800993,410667.496340742705
1656806400,2022-07-03 00:00:00,CIRUS/USDT,0.10845,0.115,0.10777,0.10938,3151238.51045152,350127.6059698909818
1656720000,2022-07-02 00:00:00,CIRUS/USDT,0.11108,0.11165,0.106,0.10843,3829768.39662187,416901.6319145014248
1656633600,2022-07-01 00:00:00,CIRUS/USDT,0.11397,0.11999,0.10824,0.11105,3381421.96769334,385273.0381452880466
1656547200,2022-06-30 00:00:00,CIRUS/USDT,0.11008,0.11397,0.10577,0.11379,3202536.3623031,353714.6962827438505
1656460800,2022-06-29 00:00:00,CIRUS/USDT,0.11043,0.11503,0.10941,0.11009,3081951.83697671,343975.6885082322752
1656374400,2022-06-28 00:00:00,CIRUS/USDT,0.1106,0.11355,0.10947,0.1104,3282433.97757747,362938.5976356014466
1656288000,2022-06-27 00:00:00,CIRUS/USDT,0.11029,0.11606,0.10985,0.11059,3197147.65076045,354120.704791626319
1656201600,2022-06-26 00:00:00,CIRUS/USDT,0.10984,0.11493,0.10944,0.11039,3060117.37520121,338096.0759252748672
1656115200,2022-06-25 00:00:00,CIRUS/USDT,0.10984,0.1199,0.10856,0.10987,3342965.46526497,368291.8732448345771
1656028800,2022-06-24 00:00:00,CIRUS/USDT,0.10211,0.11093,0.10188,0.11011,3715985.08976682,396533.1218125784259
1655942400,2022-06-23 00:00:00,CIRUS/USDT,0.10364,0.10802,0.09828,0.10213,3724329.11819072,387725.3269217079408
1655856000,2022-06-22 00:00:00,CIRUS/USDT,0.10367,0.10794,0.1025,0.10361,3193555.79007924,332261.6690806638981
1655769600,2022-06-21 00:00:00,CIRUS/USDT,0.10681,0.10715,0.10251,0.10369,3315685.19683417,346994.4061742190724
1655683200,2022-06-20 00:00:00,CIRUS/USDT,0.10957,0.11,0.10344,0.10678,3313570.00356013,351608.179653862457
1655596800,2022-06-19 00:00:00,CIRUS/USDT,0.10403,0.11,0.10343,0.10954,3338830.37279497,353582.5912122842564
1655510400,2022-06-18 00:00:00,CIRUS/USDT,0.11125,0.11179,0.09701,0.104,4814576.46684466,494421.1883851419326
1655424000,2022-06-17 00:00:00,CIRUS/USDT,0.10501,0.11482,0.10301,0.11128,3338403.32071044,357213.4620592850289
1655337600,2022-06-16 00:00:00,CIRUS/USDT,0.10256,0.11262,0.10226,0.10508,3198914.27886819,340957.6290185048442
1655251200,2022-06-15 00:00:00,CIRUS/USDT,0.1024,0.10499,0.099,0.10256,3115435.97632137,315133.4477799179681
1655164800,2022-06-14 00:00:00,CIRUS/USDT,0.10118,0.1055,0.10045,0.10245,3249498.04023361,330709.0124507117564
1655078400,2022-06-13 00:00:00,CIRUS/USDT,0.1035,0.10439,0.09453,0.10121,3253368.06045118,328023.0051715144269
1654992000,2022-06-12 00:00:00,CIRUS/USDT,0.10779,0.10841,0.103,0.1035,3511654.00943961,367510.0035078881332
1654905600,2022-06-11 00:00:00,CIRUS/USDT,0.12067,0.12217,0.106,0.10782,3298970.64517434,376249.6980753848112
1654819200,2022-06-10 00:00:00,CIRUS/USDT,0.1346,0.149,0.11549,0.12064,4323115.24547164,573794.9160995406025
1654732800,2022-06-09 00:00:00,CIRUS/USDT,0.13048,0.1475,0.12952,0.13457,3009122.65031687,403125.0456370020502
1654646400,2022-06-08 00:00:00,CIRUS/USDT,0.12538,0.13591,0.1213,0.12998,3104858.75818328,390185.0263899819387
1654560000,2022-06-07 00:00:00,CIRUS/USDT,0.11699,0.15,0.11646,0.12535,4690333.33916814,597369.5150099395878
1654473600,2022-06-06 00:00:00,CIRUS/USDT,0.11952,0.1231,0.11,0.11696,3271321.55947405,384373.9488768755148
1654387200,2022-06-05 00:00:00,CIRUS/USDT,0.11944,0.12257,0.11393,0.11956,3113402.90083597,369272.1467702868053
1654300800,2022-06-04 00:00:00,CIRUS/USDT,0.11483,0.127,0.11176,0.11946,4063152.94602192,473121.9699605957726
1654214400,2022-06-03 00:00:00,CIRUS/USDT,0.11195,0.11947,0.10903,0.11481,3219496.15817262,358920.6805838753748
1654128000,2022-06-02 00:00:00,CIRUS/USDT,0.11012,0.11497,0.10866,0.11192,3931525.68600274,438344.8812797864729
1654041600,2022-06-01 00:00:00,CIRUS/USDT,0.10614,0.11484,0.106,0.11009,3771928.71110511,418711.1637727208716
1653955200,2022-05-31 00:00:00,CIRUS/USDT,0.10942,0.113,0.10528,0.10617,3752041.59623462,406249.847776059683
1653868800,2022-05-30 00:00:00,CIRUS/USDT,0.113,0.11782,0.10301,0.1091,4196776.39991567,461787.0402401566306
1653782400,2022-05-29 00:00:00,CIRUS/USDT,0.11171,0.11722,0.10831,0.11306,3556412.29488556,394100.1679525480215
1653696000,2022-05-28 00:00:00,CIRUS/USDT,0.11072,0.11547,0.10685,0.11176,3472574.93890164,386416.5702712849595
1653609600,2022-05-27 00:00:00,CIRUS/USDT,0.10252,0.1181,0.1,0.11069,3709712.52673359,396344.7677513648194
1653523200,2022-05-26 00:00:00,CIRUS/USDT,0.10052,0.12573,0.09905,0.10249,4270837.27770469,456706.0494998788223
1653436800,2022-05-25 00:00:00,CIRUS/USDT,0.10125,0.105,0.0988,0.10058,4095493.75065713,415018.6070128219307
1653350400,2022-05-24 00:00:00,CIRUS/USDT,0.09992,0.102,0.09772,0.10123,4398015.06570738,439186.1486658548692
1653264000,2022-05-23 00:00:00,CIRUS/USDT,0.10283,0.10992,0.09948,0.09993,4271729.79781329,448010.1137140315792
1653177600,2022-05-22 00:00:00,CIRUS/USDT,0.10018,0.10513,0.09948,0.10323,3850792.46091657,393999.9202015780407
1653091200,2022-05-21 00:00:00,CIRUS/USDT,0.10098,0.10164,0.096,0.10019,4086233.21933097,406393.9459062351046
1653004800,2022-05-20 00:00:00,CIRUS/USDT,0.10315,0.10561,0.09915,0.10088,3760593.51454411,380986.312975204763
1652918400,2022-05-19 00:00:00,CIRUS/USDT,0.10325,0.10885,0.10116,0.10312,4415523.0662142,460848.3230782647833
1652832000,2022-05-18 00:00:00,CIRUS/USDT,0.11327,0.11382,0.08589,0.10343,5838301.76435559,570257.5575301681085
1652745600,2022-05-17 00:00:00,CIRUS/USDT,0.10991,0.11623,0.10568,0.11325,2258883.96772691,247233.9617727848793
1652659200,2022-05-16 00:00:00,CIRUS/USDT,0.10211,0.117,0.10039,0.10991,2326605.29455589,257161.2901464837911
1652572800,2022-05-15 00:00:00,CIRUS/USDT,0.0904,0.104,0.08975,0.10233,2719606.2275582,259699.327851197036
1652486400,2022-05-14 00:00:00,CIRUS/USDT,0.09494,0.10457,0.085,0.09037,3221552.19306741,313009.6136923632871
1652400000,2022-05-13 00:00:00,CIRUS/USDT,0.09469,0.102,0.09172,0.09502,2480020.46947229,242611.0432313466147
1652313600,2022-05-12 00:00:00,CIRUS/USDT,0.09951,0.102,0.08522,0.09449,2255920.41431931,212181.4980744319684
1652227200,2022-05-11 00:00:00,CIRUS/USDT,0.12503,0.1262,0.09604,0.0995,2016654.40594314,220323.8418727612378
1652140800,2022-05-10 00:00:00,CIRUS/USDT,0.1158,0.13497,0.11527,0.12552,1080458.85934351,133892.1020572237237
1652054400,2022-05-09 00:00:00,CIRUS/USDT,0.13115,0.13176,0.11,0.11619,1312344.6957658,156059.4089676392363
1651968000,2022-05-08 00:00:00,CIRUS/USDT,0.13007,0.13423,0.11779,0.13118,1328439.11391307,168836.8382986279938
1651881600,2022-05-07 00:00:00,CIRUS/USDT,0.13644,0.13681,0.12886,0.13008,925535.84565126,124221.6913198458968
1651795200,2022-05-06 00:00:00,CIRUS/USDT,0.15016,0.15204,0.13557,0.13645,980259.86412202,139373.8998646913003
1651708800,2022-05-05 00:00:00,CIRUS/USDT,0.1529,0.155,0.14257,0.15015,973616.98643987,146162.8148987113968
1651622400,2022-05-04 00:00:00,CIRUS/USDT,0.1425,0.154,0.14224,0.15289,902746.96572652,133432.9364312727433
1651536000,2022-05-03 00:00:00,CIRUS/USDT,0.13891,0.149,0.13554,0.14248,940560.1989172,132421.1003761094957
1651449600,2022-05-02 00:00:00,CIRUS/USDT,0.14218,0.14668,0.13536,0.13888,962763.51837796,135520.1228096753486
1651363200,2022-05-01 00:00:00,CIRUS/USDT,0.1289,0.1449,0.12828,0.14218,976827.99269981,132747.6267321511999
1651276800,2022-04-30 00:00:00,CIRUS/USDT,0.13892,0.14141,0.12707,0.12887,1088706.92261496,149686.9826744110962
1651190400,2022-04-29 00:00:00,CIRUS/USDT,0.14586,0.148,0.13859,0.13889,930792.36920382,133082.8893512646427
1651104000,2022-04-28 00:00:00,CIRUS/USDT,0.14704,0.15005,0.14312,0.14589,937177.85460807,137044.8774693251872
1651017600,2022-04-27 00:00:00,CIRUS/USDT,0.1504,0.15686,0.14422,0.14694,967964.63106882,145841.3370010884399
1650931200,2022-04-26 00:00:00,CIRUS/USDT,0.16756,0.16774,0.14181,0.15037,1131963.91912635,176906.328036666602
1650844800,2022-04-25 00:00:00,CIRUS/USDT,0.15734,0.17999,0.15247,0.16764,1915237.30863785,314080.4277947565245
1650758400,2022-04-24 00:00:00,CIRUS/USDT,0.16016,0.17822,0.14617,0.15735,2173211.97396929,347339.9713387498927
1650672000,2022-04-23 00:00:00,CIRUS/USDT,0.17856,0.17939,0.158,0.16027,4421845.57381981,763069.7299458671371
1650585600,2022-04-22 00:00:00,CIRUS/USDT,0.18803,0.19079,0.1769,0.17858,3145039.06202702,582370.4811899893185
1650499200,2022-04-21 00:00:00,CIRUS/USDT,0.19757,0.20486,0.1858,0.18798,3142554.23744149,621520.8031485382994
1650412800,2022-04-20 00:00:00,CIRUS/USDT,0.20805,0.21052,0.1928,0.19789,3131140.77197935,638590.9409203099013
1650326400,2022-04-19 00:00:00,CIRUS/USDT,0.22109,0.22185,0.20522,0.20802,3151545.11721497,676563.1824055182763
1650240000,2022-04-18 00:00:00,CIRUS/USDT,0.22241,0.22309,0.21521,0.22108,2827385.68344169,620489.3966279708787
1650153600,2022-04-17 00:00:00,CIRUS/USDT,0.22953,0.23358,0.22103,0.22238,3309028.28225353,758874.6697936083255
1650067200,2022-04-16 00:00:00,CIRUS/USDT,0.23041,0.23197,0.22433,0.2295,8122557.31517113,1859436.0617694709754
1649980800,2022-04-15 00:00:00,CIRUS/USDT,0.23035,0.23297,0.22316,0.23035,7435384.60876213,1690970.8079448517939
1649894400,2022-04-14 00:00:00,CIRUS/USDT,0.24509,0.24532,0.22811,0.23038,7485296.44833796,1784131.2926401438108
1649808000,2022-04-13 00:00:00,CIRUS/USDT,0.24416,0.25599,0.24308,0.24508,6911050.50742892,1722302.7990786061546
1649721600,2022-04-12 00:00:00,CIRUS/USDT,0.23776,0.24991,0.23774,0.24419,6245756.38320597,1520772.0730303455346
1649635200,2022-04-11 00:00:00,CIRUS/USDT,0.24561,0.24615,0.237,0.23775,5933906.16129516,1431886.4619937129619
1649548800,2022-04-10 00:00:00,CIRUS/USDT,0.24797,0.25494,0.245,0.2456,7667359.305536,1905789.9964764195379
1649462400,2022-04-09 00:00:00,CIRUS/USDT,0.24863,0.24964,0.245,0.24799,7634710.22516634,1889273.3469821229573
1649376000,2022-04-08 00:00:00,CIRUS/USDT,0.25737,0.26166,0.24841,0.2486,6196087.99311637,1582172.3789771539161
1649289600,2022-04-07 00:00:00,CIRUS/USDT,0.2685,0.27026,0.247,0.2574,6666644.16269093,1728863.0482382093474
1649203200,2022-04-06 00:00:00,CIRUS/USDT,0.28485,0.28546,0.259,0.27,4954187.3788575,1345801.1906972657603
1649116800,2022-04-05 00:00:00,CIRUS/USDT,0.29878,0.30705,0.27935,0.28437,5724208.07923363,1669937.6237681030621
1649030400,2022-04-04 00:00:00,CIRUS/USDT,0.30428,0.308,0.27901,0.29857,6016557.12032147,1769255.6554391040334
1648944000,2022-04-03 00:00:00,CIRUS/USDT,0.32983,0.34,0.2942,0.30431,5315542.64127878,1727208.7891607450811
1648857600,2022-04-02 00:00:00,CIRUS/USDT,0.34242,0.3599,0.31948,0.32985,6641116.9395094,2185572.988677059669
1648771200,2022-04-01 00:00:00,CIRUS/USDT,0.27055,0.34326,0.2633,0.34239,21801646.9831514,6496913.9508732782221
1648684800,2022-03-31 00:00:00,CIRUS/USDT,0.28067,0.28197,0.25865,0.27114,5574929.94862759,1514936.7821993145879
1648598400,2022-03-30 00:00:00,CIRUS/USDT,0.27783,0.281,0.26825,0.281,6093292.72391911,1665882.9381512631347
1648512000,2022-03-29 00:00:00,CIRUS/USDT,0.273,0.29108,0.267,0.27784,5548764.47854509,1530982.7032602217188
1648425600,2022-03-28 00:00:00,CIRUS/USDT,0.2683,0.27336,0.26301,0.27336,5322765.37781537,1425513.1284656632588
1648339200,2022-03-27 00:00:00,CIRUS/USDT,0.25321,0.26984,0.25015,0.26824,6565886.37338219,1694593.3102793459283
1648252800,2022-03-26 00:00:00,CIRUS/USDT,0.25495,0.26149,0.252,0.25321,6607514.83075947,1695519.2005127421732
1648166400,2022-03-25 00:00:00,CIRUS/USDT,0.25684,0.272,0.253,0.2554,6808657.61258284,1756694.5026669826393
1648080000,2022-03-24 00:00:00,CIRUS/USDT,0.25043,0.26,0.248,0.2568,7095103.66148152,1807973.8169103386687
1647993600,2022-03-23 00:00:00,CIRUS/USDT,0.24079,0.2558,0.238,0.2506,7304459.07258005,1823858.9729601781228
1647907200,2022-03-22 00:00:00,CIRUS/USDT,0.25419,0.25852,0.238,0.24082,5494865.39310925,1368917.3943639527266
1647820800,2022-03-21 00:00:00,CIRUS/USDT,0.25906,0.26183,0.252,0.2542,5267814.52824789,1351867.1437371206944
1647734400,2022-03-20 00:00:00,CIRUS/USDT,0.26115,0.2635,0.2568,0.25908,5569336.03845832,1448555.3536867084414
1647648000,2022-03-19 00:00:00,CIRUS/USDT,0.25028,0.27,0.248,0.26116,6028242.49363203,1576124.9598197322824
1647561600,2022-03-18 00:00:00,CIRUS/USDT,0.24932,0.25704,0.24401,0.25019,6051977.92421955,1517990.2660492673268
1647475200,2022-03-17 00:00:00,CIRUS/USDT,0.24152,0.2517,0.23993,0.24928,5104270.11071099,1257452.9870854317909
1647388800,2022-03-16 00:00:00,CIRUS/USDT,0.23758,0.24484,0.23697,0.24136,4010189.13051093,965229.4332975686667
1647302400,2022-03-15 00:00:00,CIRUS/USDT,0.24055,0.2447,0.2361,0.2374,5363314.78431057,1281565.9578925884261
1647216000,2022-03-14 00:00:00,CIRUS/USDT,0.24098,0.25018,0.23958,0.24057,6603989.79281733,1611823.4270441230745
1647129600,2022-03-13 00:00:00,CIRUS/USDT,0.23107,0.24645,0.23073,0.24066,7650027.23732597,1841852.6013843410823
1647043200,2022-03-12 00:00:00,CIRUS/USDT,0.22855,0.24,0.22821,0.23109,7579645.51122726,1765538.5204470794285
1646956800,2022-03-11 00:00:00,CIRUS/USDT,0.22885,0.23103,0.22001,0.22856,6614961.63923227,1494417.698758802207
1646870400,2022-03-10 00:00:00,CIRUS/USDT,0.23799,0.238,0.22446,0.22882,7353266.36049875,1694370.4786040543151
1646784000,2022-03-09 00:00:00,CIRUS/USDT,0.25357,0.25526,0.23679,0.238,6865322.65618351,1682968.5161353819991
1646697600,2022-03-08 00:00:00,CIRUS/USDT,0.25891,0.2628,0.2352,0.25416,5959131.32150558,1484229.9532133746773
1646611200,2022-03-07 00:00:00,CIRUS/USDT,0.24319,0.26806,0.24109,0.25888,7626384.96758801,1893010.5432247743797
1646524800,2022-03-06 00:00:00,CIRUS/USDT,0.24046,0.25257,0.2393,0.24322,6547442.29433988,1605014.1427379625278
1646438400,2022-03-05 00:00:00,CIRUS/USDT,0.232,0.2469,0.22992,0.24044,6998810.84986003,1677317.8187569821717
1646352000,2022-03-04 00:00:00,CIRUS/USDT,0.25257,0.25261,0.22665,0.23148,7643269.09283467,1790319.0014650306566
1646265600,2022-03-03 00:00:00,CIRUS/USDT,0.23239,0.25686,0.23169,0.25232,6217573.63908393,1497353.8116663674902
1646179200,2022-03-02 00:00:00,CIRUS/USDT,0.23641,0.237,0.22874,0.23255,7156640.68291678,1661426.8935456605718
1646092800,2022-03-01 00:00:00,CIRUS/USDT,0.23173,0.255,0.23149,0.23642,6689380.07209131,1618998.2597461277909
1646006400,2022-02-28 00:00:00,CIRUS/USDT,0.22658,0.2478,0.22291,0.2317,5966779.35391605,1388110.2698330399729
1645920000,2022-02-27 00:00:00,CIRUS/USDT,0.22973,0.24998,0.22332,0.22661,6868161.96489213,1655474.4179377753786
1645833600,2022-02-26 00:00:00,CIRUS/USDT,0.24359,0.25,0.215,0.23021,7319546.61690417,1708806.1250082930597
1645747200,2022-02-25 00:00:00,CIRUS/USDT,0.20966,0.248,0.20443,0.24436,7737597.13987332,1708950.0858751110057
1645660800,2022-02-24 00:00:00,CIRUS/USDT,0.20755,0.216,0.185,0.21029,5842203.74917759,1160512.3663215176494
1645574400,2022-02-23 00:00:00,CIRUS/USDT,0.20052,0.23,0.198,0.20755,8684203.65487124,1844611.1320053462684
1645488000,2022-02-22 00:00:00,CIRUS/USDT,0.18341,0.2088,0.181,0.20059,5430453.98743339,1059237.1727128013332
1645401600,2022-02-21 00:00:00,CIRUS/USDT,0.20074,0.21075,0.182,0.18338,8087131.57252173,1601593.3809953287403
1645315200,2022-02-20 00:00:00,CIRUS/USDT,0.19333,0.213,0.1802,0.20084,9276294.09090537,1797937.2559433060058
1645228800,2022-02-19 00:00:00,CIRUS/USDT,0.16526,0.23,0.16477,0.19334,13696258.43427015,2624518.2751429123853
1645142400,2022-02-18 00:00:00,CIRUS/USDT,0.15533,0.17026,0.155,0.16531,10472901.80307915,1703351.9699536570502
1645056000,2022-02-17 00:00:00,CIRUS/USDT,0.15413,0.16785,0.15389,0.15536,11470718.90565671,1842342.9750781749563
1644969600,2022-02-16 00:00:00,CIRUS/USDT,0.16009,0.16249,0.1505,0.15412,10369103.8887921,1617526.8029736455418
1644883200,2022-02-15 00:00:00,CIRUS/USDT,0.15195,0.17,0.14815,0.16016,4807174.47195489,761924.9091553122911
1644796800,2022-02-14 00:00:00,CIRUS/USDT,0.15432,0.15843,0.14512,0.15224,9927916.05379476,1498818.5549037497134
