https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CHZ,Volume USDT
1658188800,2022-07-19 00:00:00,CHZ/USDT,0.11455,0.12014,0.11189,0.11707,15231051.15506102,1770856.1101361234957
1658102400,2022-07-18 00:00:00,CHZ/USDT,0.10583,0.11756,0.10581,0.11456,9521023.68833151,1074464.0104261790576
1658016000,2022-07-17 00:00:00,CHZ/USDT,0.11042,0.11258,0.10545,0.10569,5983356.6672573,652597.4866062936764
1657929600,2022-07-16 00:00:00,CHZ/USDT,0.10594,0.1129,0.10461,0.1105,7296595.72137171,792646.8771988422286
1657843200,2022-07-15 00:00:00,CHZ/USDT,0.10483,0.10831,0.10306,0.10581,6954511.90035484,737499.2524785914566
1657756800,2022-07-14 00:00:00,CHZ/USDT,0.10192,0.1068,0.09825,0.10498,5137105.35266537,527713.7137807906272
1657670400,2022-07-13 00:00:00,CHZ/USDT,0.09699,0.10221,0.09431,0.10185,5081428.09644638,499884.0013304382416
1657584000,2022-07-12 00:00:00,CHZ/USDT,0.10618,0.10946,0.09669,0.09695,5143828.96835563,535837.556018779392
1657497600,2022-07-11 00:00:00,CHZ/USDT,0.10533,0.11114,0.10427,0.1062,11215083.07009272,1208246.5967929470169
1657411200,2022-07-10 00:00:00,CHZ/USDT,0.10308,0.10928,0.10093,0.10537,6192801.11676057,653472.1646622616274
1657324800,2022-07-09 00:00:00,CHZ/USDT,0.10079,0.10457,0.10078,0.10308,1234661.4060477,126855.5285953294292
1657238400,2022-07-08 00:00:00,CHZ/USDT,0.10381,0.10586,0.09917,0.10077,3438745.78015334,351436.7417577251126
1657152000,2022-07-07 00:00:00,CHZ/USDT,0.0997,0.10474,0.09875,0.10368,2272619.25150432,230077.9936931790234
1657065600,2022-07-06 00:00:00,CHZ/USDT,0.09849,0.10065,0.09696,0.0998,2333788.07406005,231223.6571445637044
1656979200,2022-07-05 00:00:00,CHZ/USDT,0.10203,0.10318,0.09637,0.0986,3587955.97247697,359217.4701824928336
1656892800,2022-07-04 00:00:00,CHZ/USDT,0.09865,0.10305,0.09699,0.10191,5955500.34685129,592765.2470799134124
1656806400,2022-07-03 00:00:00,CHZ/USDT,0.09718,0.10006,0.09534,0.09864,3107287.26541742,302849.3689631648234
1656720000,2022-07-02 00:00:00,CHZ/USDT,0.09497,0.10028,0.09358,0.09714,5050201.4596168,492549.5648256367686
1656633600,2022-07-01 00:00:00,CHZ/USDT,0.09738,0.10016,0.09365,0.09496,4373550.29330225,421042.2695344216148
1656547200,2022-06-30 00:00:00,CHZ/USDT,0.10025,0.10041,0.09155,0.09753,5549547.56141141,527609.7426715876724
1656460800,2022-06-29 00:00:00,CHZ/USDT,0.10259,0.10497,0.09875,0.10019,6377576.38923032,651956.3851540167492
1656374400,2022-06-28 00:00:00,CHZ/USDT,0.1091,0.11925,0.10147,0.10246,30842906.80492014,3487709.1806924611191
1656288000,2022-06-27 00:00:00,CHZ/USDT,0.09835,0.1125,0.09788,0.10892,17001819.84715794,1829586.9183590541618
1656201600,2022-06-26 00:00:00,CHZ/USDT,0.10523,0.10666,0.09756,0.09838,7737954.39424304,795476.6473346282776
1656115200,2022-06-25 00:00:00,CHZ/USDT,0.10141,0.10609,0.09706,0.10496,6137321.46720927,627413.040057465915
1656028800,2022-06-24 00:00:00,CHZ/USDT,0.09773,0.10356,0.09747,0.10123,4787971.18121041,479719.0447929082534
1655942400,2022-06-23 00:00:00,CHZ/USDT,0.09199,0.09867,0.09157,0.09773,5097672.93395401,488830.2788499803885
1655856000,2022-06-22 00:00:00,CHZ/USDT,0.09539,0.09603,0.09086,0.09186,4018908.57524065,373906.8531760146707
1655769600,2022-06-21 00:00:00,CHZ/USDT,0.09342,0.10036,0.09245,0.09542,5803203.819292,556704.7832047728395
1655683200,2022-06-20 00:00:00,CHZ/USDT,0.0933,0.09538,0.08782,0.09341,4442432.91506084,410933.0078174751349
1655596800,2022-06-19 00:00:00,CHZ/USDT,0.08686,0.09464,0.08324,0.09337,4223801.57891675,376722.8780894272085
1655510400,2022-06-18 00:00:00,CHZ/USDT,0.09453,0.09628,0.081,0.08698,4995083.26399964,439586.7468219149435
1655424000,2022-06-17 00:00:00,CHZ/USDT,0.09248,0.10121,0.0913,0.09449,5299765.64729128,504816.6553280015773
1655337600,2022-06-16 00:00:00,CHZ/USDT,0.10298,0.10465,0.09008,0.09247,2658610.46147594,254651.6575062997328
1655251200,2022-06-15 00:00:00,CHZ/USDT,0.09437,0.10306,0.08561,0.10306,4926393.00382211,455832.6892568310345
1655164800,2022-06-14 00:00:00,CHZ/USDT,0.09471,0.09909,0.08633,0.09438,6649989.0615681,619502.0683564346442
1655078400,2022-06-13 00:00:00,CHZ/USDT,0.09727,0.09957,0.08479,0.09469,4550387.88451054,416786.9252798618465
1654992000,2022-06-12 00:00:00,CHZ/USDT,0.10444,0.10594,0.09433,0.09731,2919761.04588161,293378.7399282706922
1654905600,2022-06-11 00:00:00,CHZ/USDT,0.11371,0.11824,0.10162,0.10441,2126197.24472129,231112.2878026226202
1654819200,2022-06-10 00:00:00,CHZ/USDT,0.11971,0.12065,0.11178,0.1139,1590395.56211362,184979.9110729999416
1654732800,2022-06-09 00:00:00,CHZ/USDT,0.1202,0.1223,0.11825,0.11965,1691802.37641658,203900.2886611273843
1654646400,2022-06-08 00:00:00,CHZ/USDT,0.12331,0.12518,0.119,0.12014,2269802.13821822,276183.3718410721694
1654560000,2022-06-07 00:00:00,CHZ/USDT,0.12969,0.12969,0.11768,0.12323,5631244.9282108,686402.6999875312679
1654473600,2022-06-06 00:00:00,CHZ/USDT,0.12642,0.13656,0.12627,0.12963,3709457.22982916,489166.9603877507863
1654387200,2022-06-05 00:00:00,CHZ/USDT,0.12818,0.12952,0.122,0.12639,1774205.38460847,222914.9280377596571
1654300800,2022-06-04 00:00:00,CHZ/USDT,0.12197,0.13026,0.12187,0.12818,5026027.52457233,635224.2935482818674
1654214400,2022-06-03 00:00:00,CHZ/USDT,0.12503,0.12599,0.11789,0.12198,1919572.54285203,232773.4706098903745
1654128000,2022-06-02 00:00:00,CHZ/USDT,0.11777,0.1268,0.11761,0.12503,3865374.51867835,475438.0359190872795
1654041600,2022-06-01 00:00:00,CHZ/USDT,0.12232,0.13073,0.11469,0.1178,8197197.1089677,1021001.6423283575099
1653955200,2022-05-31 00:00:00,CHZ/USDT,0.12179,0.13106,0.11783,0.12217,3644384.40874004,448656.5074644236778
1653868800,2022-05-30 00:00:00,CHZ/USDT,0.11382,0.12242,0.11248,0.12177,3235998.07168066,383587.9698960808556
1653782400,2022-05-29 00:00:00,CHZ/USDT,0.11254,0.11484,0.1094,0.11375,2723569.78863437,304339.5554301411777
1653696000,2022-05-28 00:00:00,CHZ/USDT,0.10731,0.1149,0.10627,0.11254,4288678.70084146,474834.0391598042788
1653609600,2022-05-27 00:00:00,CHZ/USDT,0.1129,0.11402,0.10531,0.10728,3260874.39720008,355597.3949358633151
1653523200,2022-05-26 00:00:00,CHZ/USDT,0.12018,0.12372,0.1056,0.11269,6359072.36074918,726227.9763692838295
1653436800,2022-05-25 00:00:00,CHZ/USDT,0.11923,0.12703,0.11726,0.1201,3298186.98581268,398718.048408062424
1653350400,2022-05-24 00:00:00,CHZ/USDT,0.11787,0.12062,0.11132,0.11914,2194778.94021124,257266.0030656121397
1653264000,2022-05-23 00:00:00,CHZ/USDT,0.12348,0.12851,0.11596,0.11755,3068125.66060071,379229.7361920287995
1653177600,2022-05-22 00:00:00,CHZ/USDT,0.12094,0.12641,0.11867,0.1235,3122678.75474294,383754.5244871788493
1653091200,2022-05-21 00:00:00,CHZ/USDT,0.11804,0.12295,0.11578,0.12092,3310686.41943298,395680.0710133476623
1653004800,2022-05-20 00:00:00,CHZ/USDT,0.12325,0.1286,0.11442,0.11796,5649602.9004633,684598.8600805660265
1652918400,2022-05-19 00:00:00,CHZ/USDT,0.11879,0.12458,0.10967,0.12299,13687464.10257648,1598396.7875675616198
1652832000,2022-05-18 00:00:00,CHZ/USDT,0.12,0.14181,0.11632,0.11877,19765238.26051662,2560744.2657762217289
1652745600,2022-05-17 00:00:00,CHZ/USDT,0.11396,0.12195,0.1129,0.12002,2661114.51327345,314440.1878644346232
1652659200,2022-05-16 00:00:00,CHZ/USDT,0.12574,0.12574,0.1108,0.11398,1762443.62221212,204120.3657949116909
1652572800,2022-05-15 00:00:00,CHZ/USDT,0.11743,0.1259,0.1124,0.1259,2870468.20840275,339072.1204168667581
1652486400,2022-05-14 00:00:00,CHZ/USDT,0.11102,0.12139,0.10504,0.11748,3940630.99227639,444511.9164720720726
1652400000,2022-05-13 00:00:00,CHZ/USDT,0.09713,0.12419,0.0959,0.11099,4777108.56595078,542904.2516151802301
1652313600,2022-05-12 00:00:00,CHZ/USDT,0.10755,0.11306,0.08451,0.09691,11784597.08809942,1156794.4218153463389
1652227200,2022-05-11 00:00:00,CHZ/USDT,0.14188,0.14722,0.09984,0.10762,19179414.59786442,2305924.0859362121438
1652140800,2022-05-10 00:00:00,CHZ/USDT,0.13305,0.15481,0.12865,0.1418,9562048.44471485,1344944.8481324370125
1652054400,2022-05-09 00:00:00,CHZ/USDT,0.16288,0.16595,0.132,0.13307,7798511.57363386,1149786.7122533802887
1651968000,2022-05-08 00:00:00,CHZ/USDT,0.16767,0.16888,0.15915,0.16303,2564594.62852341,419967.7423022438768
1651881600,2022-05-07 00:00:00,CHZ/USDT,0.17288,0.17413,0.16246,0.16764,2971189.66037906,505560.4182392705686
1651795200,2022-05-06 00:00:00,CHZ/USDT,0.17592,0.17658,0.16723,0.17289,5116727.86398068,883445.8334150755736
1651708800,2022-05-05 00:00:00,CHZ/USDT,0.19574,0.19752,0.17,0.17591,6586287.69248382,1203674.8698134146809
1651622400,2022-05-04 00:00:00,CHZ/USDT,0.17794,0.19752,0.17722,0.19599,4316360.32479541,806943.5539679987559
1651536000,2022-05-03 00:00:00,CHZ/USDT,0.17878,0.19153,0.17508,0.17782,3488714.26447791,637290.5903552149641
1651449600,2022-05-02 00:00:00,CHZ/USDT,0.18215,0.18541,0.17217,0.17857,3346004.94329445,598231.4623578548425
1651363200,2022-05-01 00:00:00,CHZ/USDT,0.17112,0.18574,0.16769,0.18193,4849708.93768185,861706.0552749867465
1651276800,2022-04-30 00:00:00,CHZ/USDT,0.1904,0.19311,0.16694,0.17112,9223701.19178156,1664202.2609497810383
1651190400,2022-04-29 00:00:00,CHZ/USDT,0.2022,0.20381,0.18604,0.19034,7144731.92853042,1405221.7495628886204
1651104000,2022-04-28 00:00:00,CHZ/USDT,0.20933,0.21057,0.19896,0.2022,5092785.57202688,1042596.8549621846331
1651017600,2022-04-27 00:00:00,CHZ/USDT,0.19642,0.21172,0.19375,0.20946,5022758.36463838,1018777.1234026897933
1650931200,2022-04-26 00:00:00,CHZ/USDT,0.21257,0.21868,0.19283,0.19644,6681765.00222964,1390708.0927486089734
1650844800,2022-04-25 00:00:00,CHZ/USDT,0.21151,0.21289,0.1928,0.21239,10510229.41630186999996,2116245.1481991207852915828
1650758400,2022-04-24 00:00:00,CHZ/USDT,0.21614,0.21852,0.20821,0.2117,5949643.74656212,1274013.3446944748174
1650672000,2022-04-23 00:00:00,CHZ/USDT,0.21995,0.22198,0.21528,0.21632,6154174.44482227,1348196.3064206002033
1650585600,2022-04-22 00:00:00,CHZ/USDT,0.21831,0.22451,0.2168,0.21996,2429555.75543302,536470.3258766216881
1650499200,2022-04-21 00:00:00,CHZ/USDT,0.22577,0.23515,0.2145,0.21814,7462913.89974985,1682921.0853607657872
1650412800,2022-04-20 00:00:00,CHZ/USDT,0.23014,0.23823,0.22031,0.22587,9822581.25532855,2255280.8585441358211
1650326400,2022-04-19 00:00:00,CHZ/USDT,0.22999,0.23549,0.22525,0.22997,4762752.49041358,1090973.8047842082532
1650240000,2022-04-18 00:00:00,CHZ/USDT,0.22205,0.23081,0.2107,0.23008,6569383.25746231,1444028.3058528089761
1650153600,2022-04-17 00:00:00,CHZ/USDT,0.23457,0.24448,0.22156,0.22213,5679485.34640184,1312569.156229507106
1650067200,2022-04-16 00:00:00,CHZ/USDT,0.23889,0.24129,0.22958,0.23441,2814779.80196274,660868.096628633315
1649980800,2022-04-15 00:00:00,CHZ/USDT,0.23703,0.24427,0.23307,0.23866,3564975.00676863,849983.3912413800417
1649894400,2022-04-14 00:00:00,CHZ/USDT,0.24305,0.25874,0.23256,0.23719,10162392.35387305,2508439.6668700170153
1649808000,2022-04-13 00:00:00,CHZ/USDT,0.22768,0.25502,0.22201,0.24262,14781573.60315997,3559900.9706157048363
1649721600,2022-04-12 00:00:00,CHZ/USDT,0.2178,0.23206,0.21498,0.22767,7518951.63978266,1684302.1584483337605
1649635200,2022-04-11 00:00:00,CHZ/USDT,0.23506,0.24917,0.21454,0.2178,12308088.77761544,2848796.8875596743793
1649548800,2022-04-10 00:00:00,CHZ/USDT,0.2451,0.24669,0.23445,0.23493,4487803.68702383,1077992.5650418428855
1649462400,2022-04-09 00:00:00,CHZ/USDT,0.23051,0.24736,0.23029,0.24492,4942664.53543149,1188633.9898507165294
1649376000,2022-04-08 00:00:00,CHZ/USDT,0.24032,0.24636,0.2275,0.23061,5486524.12095352,1302173.5932534453604
1649289600,2022-04-07 00:00:00,CHZ/USDT,0.22733,0.24528,0.22336,0.24082,5841949.72514143,1387423.8320959154631
1649203200,2022-04-06 00:00:00,CHZ/USDT,0.25937,0.25964,0.22586,0.22725,9693306.0616243,2350976.788346755961
1649116800,2022-04-05 00:00:00,CHZ/USDT,0.27053,0.27786,0.25867,0.25932,6913659.42465924,1855479.6932333680565
1649030400,2022-04-04 00:00:00,CHZ/USDT,0.28382,0.28747,0.25523,0.27097,13803045.84305287,3753649.1703990458987
1648944000,2022-04-03 00:00:00,CHZ/USDT,0.27823,0.28961,0.27177,0.28377,7989426.87285204,2251275.7235304613299
1648857600,2022-04-02 00:00:00,CHZ/USDT,0.28158,0.29431,0.27457,0.27847,13288318.21247332,3797878.0102452483052
1648771200,2022-04-01 00:00:00,CHZ/USDT,0.28311,0.29097,0.2648,0.28157,9748591.05695443,2728229.4122730693923
1648684800,2022-03-31 00:00:00,CHZ/USDT,0.30175,0.3155,0.27696,0.2832,16607427.10599663,4938899.8207901903642
1648598400,2022-03-30 00:00:00,CHZ/USDT,0.29397,0.33255,0.29169,0.30168,32593440.95102034,10213599.6642610032341
1648512000,2022-03-29 00:00:00,CHZ/USDT,0.25857,0.32178,0.25807,0.29416,22786886.25540181,6770145.0887371278644
1648425600,2022-03-28 00:00:00,CHZ/USDT,0.26923,0.28304,0.25376,0.25889,11632669.54858443,3164727.8914284685073
1648339200,2022-03-27 00:00:00,CHZ/USDT,0.24199,0.27756,0.23801,0.26941,18509607.79793591,4817530.7000424399364
1648252800,2022-03-26 00:00:00,CHZ/USDT,0.24736,0.24783,0.23539,0.24205,6640894.11095706,1598124.3136592187751
1648166400,2022-03-25 00:00:00,CHZ/USDT,0.22082,0.25478,0.21696,0.24757,18139809.05286482,4387815.798591331678
1648080000,2022-03-24 00:00:00,CHZ/USDT,0.214,0.22816,0.21309,0.22087,7739540.34032109,1709995.1824136817937
1647993600,2022-03-23 00:00:00,CHZ/USDT,0.20895,0.21558,0.20488,0.21389,3689024.32425475,776337.2403906380831
1647907200,2022-03-22 00:00:00,CHZ/USDT,0.20306,0.21479,0.20195,0.20895,3022997.94051932,634719.0684540602805
1647820800,2022-03-21 00:00:00,CHZ/USDT,0.20332,0.20445,0.19639,0.20311,2703247.6556841,542583.542725414905
1647734400,2022-03-20 00:00:00,CHZ/USDT,0.21119,0.21189,0.19951,0.2034,5906757.15274416,1221775.4046194757059
1647648000,2022-03-19 00:00:00,CHZ/USDT,0.20873,0.21702,0.20646,0.21133,5030841.14271782,1061623.673648287923
1647561600,2022-03-18 00:00:00,CHZ/USDT,0.21063,0.21268,0.19864,0.20873,2815142.43164074,577444.2744905409061
1647475200,2022-03-17 00:00:00,CHZ/USDT,0.2036,0.21427,0.19817,0.21071,4473123.78940068,914969.6855385022812
1647388800,2022-03-16 00:00:00,CHZ/USDT,0.19131,0.20359,0.18915,0.20359,3423666.82892054,668825.0753934950081
1647302400,2022-03-15 00:00:00,CHZ/USDT,0.19541,0.19598,0.18842,0.19137,2167133.63686677,416377.3467655201139
1647216000,2022-03-14 00:00:00,CHZ/USDT,0.19388,0.19767,0.18854,0.19539,3198671.25558213,617785.8385654917025
1647129600,2022-03-13 00:00:00,CHZ/USDT,0.20055,0.21554,0.19312,0.19387,7800725.49222774,1616733.5918453064896
1647043200,2022-03-12 00:00:00,CHZ/USDT,0.19296,0.2123,0.19192,0.20062,5252359.40588602,1075216.1470620182523
1646956800,2022-03-11 00:00:00,CHZ/USDT,0.1962,0.20199,0.19061,0.19303,3413767.00450546,666414.2101651744042
1646870400,2022-03-10 00:00:00,CHZ/USDT,0.2004,0.20113,0.1829,0.19621,3964281.84114392,758895.6604809645102
1646784000,2022-03-09 00:00:00,CHZ/USDT,0.1944,0.20653,0.19372,0.20031,5151005.20427269,1039069.1491944346788
1646697600,2022-03-08 00:00:00,CHZ/USDT,0.19425,0.19976,0.19043,0.19485,2872823.38569964,559503.977752579658
1646611200,2022-03-07 00:00:00,CHZ/USDT,0.20733,0.20799,0.18978,0.1947,7017636.80092086,1406728.6939820883283
1646524800,2022-03-06 00:00:00,CHZ/USDT,0.23244,0.2366,0.2072,0.20739,17389011.3347089,3809382.7378019891457
1646438400,2022-03-05 00:00:00,CHZ/USDT,0.19499,0.24248,0.18733,0.2323,27730249.08190675,6068816.683762311255
1646352000,2022-03-04 00:00:00,CHZ/USDT,0.19675,0.20677,0.18737,0.19507,9091056.05267503,1799140.9941068518886
1646265600,2022-03-03 00:00:00,CHZ/USDT,0.19639,0.199,0.18408,0.19664,4435766.16206514,855264.4506124144592
1646179200,2022-03-02 00:00:00,CHZ/USDT,0.19595,0.2091,0.1912,0.19679,7245056.48976679,1445436.2453090378182
1646092800,2022-03-01 00:00:00,CHZ/USDT,0.19284,0.19733,0.18543,0.19549,8634571.08511303,1657585.6645889924464
1646006400,2022-02-28 00:00:00,CHZ/USDT,0.16708,0.19541,0.16434,0.19305,7150451.300844,1292049.6935432963923
1645920000,2022-02-27 00:00:00,CHZ/USDT,0.17509,0.1782,0.16345,0.16707,3942970.17895296,672001.2111148380121
1645833600,2022-02-26 00:00:00,CHZ/USDT,0.17409,0.1803,0.17311,0.17508,3319458.7687141,586033.7795012491627
1645747200,2022-02-25 00:00:00,CHZ/USDT,0.16397,0.1792,0.16112,0.17399,5423178.7447218,919740.1035074512278
1645660800,2022-02-24 00:00:00,CHZ/USDT,0.16966,0.17098,0.14446,0.16404,8467066.58032417,1327553.0502992983606
1645574400,2022-02-23 00:00:00,CHZ/USDT,0.17756,0.1874,0.1692,0.16967,2445063.0540314,436953.2852342064713
1645488000,2022-02-22 00:00:00,CHZ/USDT,0.16852,0.17938,0.16166,0.1774,2682467.77354031,461570.4061058704136
1645401600,2022-02-21 00:00:00,CHZ/USDT,0.18652,0.197,0.16734,0.16856,2717106.58345353,499728.4781443442505
1645315200,2022-02-20 00:00:00,CHZ/USDT,0.19818,0.19818,0.18242,0.18619,3168798.36202844,591877.0548078692315
1645228800,2022-02-19 00:00:00,CHZ/USDT,0.19661,0.20095,0.1903,0.19798,2109322.72594203,414990.4370935447854
1645142400,2022-02-18 00:00:00,CHZ/USDT,0.20122,0.20825,0.19372,0.19674,4755341.56196192,956155.6709483777349
1645056000,2022-02-17 00:00:00,CHZ/USDT,0.22067,0.23213,0.19922,0.20142,5438378.14283313,1182163.6528769500069
1644969600,2022-02-16 00:00:00,CHZ/USDT,0.22135,0.2237,0.21138,0.22008,5403927.98539264,1179385.7939886418076
1644883200,2022-02-15 00:00:00,CHZ/USDT,0.20481,0.22254,0.2042,0.22147,6505140.29483221,1409498.9566534493181
