https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CHZ,Volume EUR
1659484800,2022-08-03 00:00:00,CHZ/EUR,0.13317,0.13675,0.12900,0.13460,126918.90564936,17083.284700403856
1659398400,2022-08-02 00:00:00,CHZ/EUR,0.14200,0.15368,0.13162,0.13517,403256.59888863,54508.19447177612
1659312000,2022-08-01 00:00:00,CHZ/EUR,0.11927,0.15699,0.11927,0.14611,800328.42193529,116935.98572896521
1659225600,2022-07-31 00:00:00,CHZ/EUR,0.12480,0.12913,0.11920,0.11984,105466.21796335,12639.071560727865
1659139200,2022-07-30 00:00:00,CHZ/EUR,0.12596,0.13228,0.12339,0.12339,118557.86554977,14628.85503018612
1659052800,2022-07-29 00:00:00,CHZ/EUR,0.11783,0.13364,0.11513,0.12963,177194.25084384,22969.69073688698
1658966400,2022-07-28 00:00:00,CHZ/EUR,0.11193,0.12106,0.10941,0.11844,183288.93184286,21708.74108746834
1658880000,2022-07-27 00:00:00,CHZ/EUR,0.10227,0.11184,0.10132,0.11184,82609.70836362,9239.06978338726
1658793600,2022-07-26 00:00:00,CHZ/EUR,0.09902,0.10122,0.09776,0.10122,96096.67021157,9726.904958815116
1658707200,2022-07-25 00:00:00,CHZ/EUR,0.10421,0.10430,0.09912,0.09912,156867.07583682,15548.6645569456
1658620800,2022-07-24 00:00:00,CHZ/EUR,0.10673,0.10860,0.10625,0.10642,47479.01248023,5052.716508146076
1658534400,2022-07-23 00:00:00,CHZ/EUR,0.10585,0.10734,0.10306,0.10681,43444.31091439,4640.286848765996
1658448000,2022-07-22 00:00:00,CHZ/EUR,0.10830,0.11164,0.10271,0.10406,84147.57666657,8756.396827923274
1658361600,2022-07-21 00:00:00,CHZ/EUR,0.10807,0.10807,0.10331,0.10796,62649.67852684,6763.659293757646
1658275200,2022-07-20 00:00:00,CHZ/EUR,0.11332,0.11723,0.10645,0.10835,145024.98459457,15713.457080821661
1658188800,2022-07-19 00:00:00,CHZ/EUR,0.11368,0.11687,0.11040,0.11385,54940.35548280,6254.95947171678
1658102400,2022-07-18 00:00:00,CHZ/EUR,0.10730,0.11582,0.10729,0.11311,110317.92350417,12478.060327556668
1658016000,2022-07-17 00:00:00,CHZ/EUR,0.11079,0.11150,0.10555,0.10555,105860.19521438,11173.54360487781
1657929600,2022-07-16 00:00:00,CHZ/EUR,0.10551,0.11142,0.10379,0.10959,101792.62840697,11155.454147119843
1657843200,2022-07-15 00:00:00,CHZ/EUR,0.10298,0.10746,0.10277,0.10589,195181.42176355,20667.760750542308
1657756800,2022-07-14 00:00:00,CHZ/EUR,0.10170,0.10557,0.09832,0.10525,103274.55208848,10869.646607312521
1657670400,2022-07-13 00:00:00,CHZ/EUR,0.09731,0.10058,0.09494,0.09961,118810.84839646,11834.74860877138
1657584000,2022-07-12 00:00:00,CHZ/EUR,0.10713,0.10713,0.09731,0.09731,59851.77440143,5824.176167003153
1657497600,2022-07-11 00:00:00,CHZ/EUR,0.10396,0.11000,0.10362,0.10555,91142.98511124,9620.142078491383
1657411200,2022-07-10 00:00:00,CHZ/EUR,0.10073,0.10797,0.09947,0.10241,30110.60660842,3083.627222768292
1657324800,2022-07-09 00:00:00,CHZ/EUR,0.10045,0.10206,0.09994,0.10201,26955.90837660,2749.7722134969663
1657238400,2022-07-08 00:00:00,CHZ/EUR,0.10195,0.10195,0.09817,0.09962,46040.17944514,4586.5226763248465
1657152000,2022-07-07 00:00:00,CHZ/EUR,0.09735,0.10105,0.09702,0.10081,53114.71098441,5354.494014338372
1657065600,2022-07-06 00:00:00,CHZ/EUR,0.09550,0.09819,0.09550,0.09818,35763.22054582,3511.2329931886075
1656979200,2022-07-05 00:00:00,CHZ/EUR,0.09838,0.09838,0.09461,0.09616,33596.39653092,3230.629490413267
1656892800,2022-07-04 00:00:00,CHZ/EUR,0.09478,0.09725,0.09401,0.09688,22693.93483660,2198.588406969808
1656806400,2022-07-03 00:00:00,CHZ/EUR,0.09269,0.09551,0.09212,0.09384,29554.30949374,2773.3764028925616
1656720000,2022-07-02 00:00:00,CHZ/EUR,0.09090,0.09561,0.09090,0.09345,75758.14556753,7079.598703285678
1656633600,2022-07-01 00:00:00,CHZ/EUR,0.09221,0.09555,0.08960,0.09218,39280.57220070,3620.883145460526
1656547200,2022-06-30 00:00:00,CHZ/EUR,0.09535,0.09565,0.08842,0.09034,80119.35817891,7237.982817882729
1656460800,2022-06-29 00:00:00,CHZ/EUR,0.09719,0.09934,0.09484,0.09577,61270.14485513,5867.8417727758
1656374400,2022-06-28 00:00:00,CHZ/EUR,0.10295,0.11174,0.09752,0.09752,214195.62043303,20888.356904629087
1656288000,2022-06-27 00:00:00,CHZ/EUR,0.09568,0.10571,0.09568,0.10206,137431.87212819,14026.296869403071
1656201600,2022-06-26 00:00:00,CHZ/EUR,0.09869,0.10081,0.09256,0.09302,138540.49490494,12887.036836057518
1656115200,2022-06-25 00:00:00,CHZ/EUR,0.09728,0.09819,0.09373,0.09816,10893.06111886,1069.2628794272975
1656028800,2022-06-24 00:00:00,CHZ/EUR,0.09355,0.09713,0.09355,0.09664,63659.87842311,6152.09065080935
1655942400,2022-06-23 00:00:00,CHZ/EUR,0.09108,0.09368,0.08826,0.09365,107046.99674915,10024.951245557897
1655856000,2022-06-22 00:00:00,CHZ/EUR,0.08915,0.09009,0.08685,0.08685,74319.50098583,6454.648660619336
1655769600,2022-06-21 00:00:00,CHZ/EUR,0.09028,0.09401,0.08822,0.09022,97665.36171663,8811.368934074359
1655683200,2022-06-20 00:00:00,CHZ/EUR,0.08880,0.08948,0.08505,0.08672,35967.18573502,3119.0743469409344
1655596800,2022-06-19 00:00:00,CHZ/EUR,0.08308,0.08922,0.08042,0.08863,64805.47611161,5743.7093477719945
1655510400,2022-06-18 00:00:00,CHZ/EUR,0.09134,0.09134,0.07834,0.08276,119756.86617376,9911.078244540378
1655424000,2022-06-17 00:00:00,CHZ/EUR,0.08744,0.09432,0.08744,0.08915,79013.17166069,7044.024253550513
1655337600,2022-06-16 00:00:00,CHZ/EUR,0.09928,0.09928,0.08478,0.08717,198418.06817462,17296.103002781627
1655251200,2022-06-15 00:00:00,CHZ/EUR,0.08947,0.09702,0.08186,0.09702,111849.73815798,10851.661596087219
1655164800,2022-06-14 00:00:00,CHZ/EUR,0.08944,0.09347,0.08729,0.08807,140478.65448528,12371.95510051861
1655078400,2022-06-13 00:00:00,CHZ/EUR,0.08874,0.09530,0.08105,0.09221,326499.30204962,30106.500641995463
1654992000,2022-06-12 00:00:00,CHZ/EUR,0.09915,0.10040,0.08979,0.09596,225772.41533820,21665.12097585367
1654905600,2022-06-11 00:00:00,CHZ/EUR,0.10815,0.11066,0.09773,0.10132,140688.75713435,14254.58487285234
1654819200,2022-06-10 00:00:00,CHZ/EUR,0.11321,0.11321,0.10656,0.10955,66242.21851757,7256.835038599793
1654732800,2022-06-09 00:00:00,CHZ/EUR,0.11174,0.11450,0.11125,0.11267,104218.98897739,11742.353488082532
1654646400,2022-06-08 00:00:00,CHZ/EUR,0.11504,0.11580,0.11243,0.11287,59275.55737451,6690.432160860943
1654560000,2022-06-07 00:00:00,CHZ/EUR,0.11287,0.11679,0.11100,0.11394,123603.96573738,14083.435856117077
1654473600,2022-06-06 00:00:00,CHZ/EUR,0.12064,0.12687,0.11937,0.12030,150946.83262204,18158.903964431414
1654387200,2022-06-05 00:00:00,CHZ/EUR,0.11698,0.11820,0.11445,0.11746,115759.31711317,13597.089388112947
1654300800,2022-06-04 00:00:00,CHZ/EUR,0.11432,0.11978,0.11412,0.11878,79719.07715663,9469.03198466451
1654214400,2022-06-03 00:00:00,CHZ/EUR,0.11603,0.11664,0.11062,0.11368,47690.99678578,5421.512514607471
1654128000,2022-06-02 00:00:00,CHZ/EUR,0.11239,0.11727,0.11106,0.11636,113666.85241530,13226.274947044309
1654041600,2022-06-01 00:00:00,CHZ/EUR,0.11784,0.12047,0.10770,0.10921,101560.88726152,11091.464497830599
1653955200,2022-05-31 00:00:00,CHZ/EUR,0.11372,0.11908,0.11076,0.11338,83275.26150060,9441.749148938028
1653868800,2022-05-30 00:00:00,CHZ/EUR,0.10876,0.11334,0.10833,0.11310,152970.89961829,17301.0087468286
1653782400,2022-05-29 00:00:00,CHZ/EUR,0.10494,0.10623,0.10341,0.10558,28977.24767282,3059.4178092963357
1653696000,2022-05-28 00:00:00,CHZ/EUR,0.09969,0.10439,0.09968,0.10390,28631.19426798,2974.7810844431224
1653609600,2022-05-27 00:00:00,CHZ/EUR,0.10560,0.10560,0.09935,0.10069,67083.24918488,6754.612360425567
1653523200,2022-05-26 00:00:00,CHZ/EUR,0.11343,0.11343,0.09988,0.10728,162383.68788398,17420.52203619337
1653436800,2022-05-25 00:00:00,CHZ/EUR,0.11303,0.11816,0.11048,0.11231,50044.37187194,5620.483404937581
1653350400,2022-05-24 00:00:00,CHZ/EUR,0.11067,0.11173,0.10465,0.11153,54129.44272158,6037.056746737818
1653264000,2022-05-23 00:00:00,CHZ/EUR,0.11836,0.11971,0.10998,0.10998,168167.72801779,18495.086727396545
1653177600,2022-05-22 00:00:00,CHZ/EUR,0.11483,0.11896,0.11268,0.11724,96914.48420755,11362.254128493163
1653091200,2022-05-21 00:00:00,CHZ/EUR,0.11169,0.11588,0.11168,0.11457,45543.44216671,5217.912169039965
1653004800,2022-05-20 00:00:00,CHZ/EUR,0.11588,0.12075,0.10971,0.11080,114250.87195814,12658.996612961912
1652918400,2022-05-19 00:00:00,CHZ/EUR,0.11277,0.11679,0.10535,0.11673,522925.05781255,61041.04199845896
1652832000,2022-05-18 00:00:00,CHZ/EUR,0.11295,0.13447,0.11250,0.11250,1167827.40275953,131380.58281044714
1652745600,2022-05-17 00:00:00,CHZ/EUR,0.10933,0.11539,0.10794,0.11427,182186.27405694,20818.42553648653
1652659200,2022-05-16 00:00:00,CHZ/EUR,0.11614,0.11614,0.10659,0.10862,171723.88176701,18652.648037532625
1652572800,2022-05-15 00:00:00,CHZ/EUR,0.11062,0.11874,0.10901,0.11874,81484.88693498,9675.515474659524
1652486400,2022-05-14 00:00:00,CHZ/EUR,0.10951,0.11567,0.10133,0.11224,339071.08103287,38057.33813512933
1652400000,2022-05-13 00:00:00,CHZ/EUR,0.09412,0.11813,0.09263,0.10694,548236.93063850,58628.45736248119
1652313600,2022-05-12 00:00:00,CHZ/EUR,0.10438,0.10596,0.07657,0.09333,939596.38867163,87692.53095472322
1652227200,2022-05-11 00:00:00,CHZ/EUR,0.13858,0.13858,0.09365,0.10110,971156.39764547,98183.91180195702
1652140800,2022-05-10 00:00:00,CHZ/EUR,0.12749,0.14569,0.12275,0.13480,814793.74490289,109834.19681290956
1652054400,2022-05-09 00:00:00,CHZ/EUR,0.15392,0.15392,0.12776,0.12776,426144.64618348,54444.23999640141
1651968000,2022-05-08 00:00:00,CHZ/EUR,0.15870,0.15923,0.15230,0.15471,171768.33643525,26574.279329897527
1651881600,2022-05-07 00:00:00,CHZ/EUR,0.16410,0.16500,0.15480,0.15933,47055.00418677,7497.273817078064
1651795200,2022-05-06 00:00:00,CHZ/EUR,0.16701,0.16719,0.15947,0.16436,47459.14180899,7800.384547725597
1651708800,2022-05-05 00:00:00,CHZ/EUR,0.18475,0.18555,0.16410,0.16667,145703.25610466,24284.36169496368
1651622400,2022-05-04 00:00:00,CHZ/EUR,0.16981,0.18463,0.16981,0.18446,102333.48986619,18876.435540717408
1651536000,2022-05-03 00:00:00,CHZ/EUR,0.16933,0.18127,0.16666,0.16892,66489.34658341,11231.380424869618
1651449600,2022-05-02 00:00:00,CHZ/EUR,0.17399,0.17539,0.16398,0.17096,155883.17836973,26649.788174089044
1651363200,2022-05-01 00:00:00,CHZ/EUR,0.16285,0.17582,0.15976,0.16821,100316.97276045,16874.317988035295
1651276800,2022-04-30 00:00:00,CHZ/EUR,0.18067,0.18328,0.15945,0.16292,263786.15706169,42976.04070849054
1651190400,2022-04-29 00:00:00,CHZ/EUR,0.19203,0.19358,0.17893,0.18009,63997.07881602,11525.233923977043
1651104000,2022-04-28 00:00:00,CHZ/EUR,0.19607,0.19916,0.19057,0.19403,108764.30959159,21103.53899005621
1651017600,2022-04-27 00:00:00,CHZ/EUR,0.18466,0.19959,0.18466,0.19957,88666.53285671,17695.179962213613
1650931200,2022-04-26 00:00:00,CHZ/EUR,0.19798,0.20270,0.18215,0.18215,124700.86658712,22714.26284884391
1650844800,2022-04-25 00:00:00,CHZ/EUR,0.19512,0.19736,0.18000,0.19625,254025.56399136,49852.5169333044
1650758400,2022-04-24 00:00:00,CHZ/EUR,0.20141,0.20264,0.19403,0.19564,249987.49949403,48907.55440101203
1650672000,2022-04-23 00:00:00,CHZ/EUR,0.20464,0.20510,0.20127,0.20344,76116.81183750,15485.204200221002
1650585600,2022-04-22 00:00:00,CHZ/EUR,0.20089,0.20645,0.20069,0.20380,66123.17500719,13475.903066465324
1650499200,2022-04-21 00:00:00,CHZ/EUR,0.20896,0.21618,0.19973,0.19973,301925.38143619,60303.556434250226
1650412800,2022-04-20 00:00:00,CHZ/EUR,0.20886,0.21831,0.20425,0.20860,132391.66980088,27616.902320463567
1650326400,2022-04-19 00:00:00,CHZ/EUR,0.21349,0.21840,0.21004,0.21353,171890.80309830,36703.84318558
1650240000,2022-04-18 00:00:00,CHZ/EUR,0.20483,0.21302,0.19682,0.21302,188311.03035178,40114.01568553617
1650153600,2022-04-17 00:00:00,CHZ/EUR,0.21618,0.22503,0.20538,0.20538,53841.72586018,11058.013657163769
1650067200,2022-04-16 00:00:00,CHZ/EUR,0.22061,0.22061,0.21429,0.21756,29647.35794450,6450.07919440542
1649980800,2022-04-15 00:00:00,CHZ/EUR,0.21996,0.22567,0.21618,0.21927,122835.69407236,26934.182639246377
1649894400,2022-04-14 00:00:00,CHZ/EUR,0.22000,0.23632,0.21655,0.21970,118260.38914266,25981.807494642402
1649808000,2022-04-13 00:00:00,CHZ/EUR,0.20905,0.23356,0.20618,0.22350,349116.47200762,78027.53149370306
1649721600,2022-04-12 00:00:00,CHZ/EUR,0.20205,0.21306,0.19933,0.21116,93452.10964697,19733.347473054182
1649635200,2022-04-11 00:00:00,CHZ/EUR,0.21341,0.22634,0.19879,0.20167,192662.08002242,38854.16167812144
1649548800,2022-04-10 00:00:00,CHZ/EUR,0.22576,0.22638,0.21656,0.21811,82525.91379391,17999.72705758971
1649462400,2022-04-09 00:00:00,CHZ/EUR,0.21265,0.22568,0.21265,0.22568,136794.56205847,30871.79676535551
1649376000,2022-04-08 00:00:00,CHZ/EUR,0.22371,0.22608,0.20944,0.20944,140060.51094325,29334.27341195428
1649289600,2022-04-07 00:00:00,CHZ/EUR,0.20685,0.22437,0.20568,0.22156,132384.47074837,29331.103339008856
1649203200,2022-04-06 00:00:00,CHZ/EUR,0.23709,0.23709,0.20800,0.20800,1204169.76642783,250467.31141698864
1649116800,2022-04-05 00:00:00,CHZ/EUR,0.24736,0.25214,0.23796,0.23796,191200.37171103,45498.0404523567
1649030400,2022-04-04 00:00:00,CHZ/EUR,0.25122,0.25987,0.23375,0.24670,439069.58423976,108318.4664319488
1648944000,2022-04-03 00:00:00,CHZ/EUR,0.25677,0.26087,0.24800,0.25783,192035.88302252,49512.61171969633
1648857600,2022-04-02 00:00:00,CHZ/EUR,0.25224,0.26555,0.25095,0.25730,409286.69482452,105309.46657834898
1648771200,2022-04-01 00:00:00,CHZ/EUR,0.25828,0.26296,0.24226,0.25298,525080.85111752,132834.9537157102
1648684800,2022-03-31 00:00:00,CHZ/EUR,0.26880,0.28100,0.25110,0.25566,1058346.55393146,270576.87997811707
1648598400,2022-03-30 00:00:00,CHZ/EUR,0.27156,0.29614,0.26574,0.27052,1620925.70026211,438492.82043490594
1648512000,2022-03-29 00:00:00,CHZ/EUR,0.23627,0.29000,0.23627,0.26025,603626.14946410,157093.705398032
1648425600,2022-03-28 00:00:00,CHZ/EUR,0.24452,0.25791,0.23088,0.23508,294905.25119390,69326.32645066202
