https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SXP,Volume EUR
1659830400,2022-08-07 00:00:00,SXP/EUR,0.46926,0.46926,0.46926,0.46926,0.00000000,0.0
1659744000,2022-08-06 00:00:00,SXP/EUR,0.46999,0.47467,0.46926,0.46926,1626.13405000,763.079664303
1659657600,2022-08-05 00:00:00,SXP/EUR,0.45195,0.45195,0.45195,0.45195,0.00000000,0.0
1659571200,2022-08-04 00:00:00,SXP/EUR,0.45195,0.45195,0.45195,0.45195,0.00000000,0.0
1659484800,2022-08-03 00:00:00,SXP/EUR,0.45195,0.45195,0.45195,0.45195,3631.83119362,1641.406107956559
1659398400,2022-08-02 00:00:00,SXP/EUR,0.44438,0.45196,0.44438,0.45195,1045.08295260,472.32524042757
1659312000,2022-08-01 00:00:00,SXP/EUR,0.44576,0.45195,0.44576,0.45195,1455.50623113,657.8160411592036
1659225600,2022-07-31 00:00:00,SXP/EUR,0.42713,0.42714,0.42713,0.42714,606.93522000,259.2463098708
1659139200,2022-07-30 00:00:00,SXP/EUR,0.42235,0.42235,0.42235,0.42235,0.00000000,0.0
1659052800,2022-07-29 00:00:00,SXP/EUR,0.41946,0.42582,0.41946,0.42235,2502.75697848,1057.039409861028
1658966400,2022-07-28 00:00:00,SXP/EUR,0.38600,0.38600,0.38600,0.38600,0.00000000,0.0
1658880000,2022-07-27 00:00:00,SXP/EUR,0.37001,0.38600,0.37000,0.38600,1781.28861919,687.57740700734
1658793600,2022-07-26 00:00:00,SXP/EUR,0.39498,0.39498,0.39498,0.39498,0.00000000,0.0
1658707200,2022-07-25 00:00:00,SXP/EUR,0.39498,0.39498,0.39498,0.39498,0.00000000,0.0
1658620800,2022-07-24 00:00:00,SXP/EUR,0.39498,0.39498,0.39498,0.39498,329.10730553,129.99080353823942
1658534400,2022-07-23 00:00:00,SXP/EUR,0.39498,0.39498,0.39498,0.39498,39.87873376,15.7513022605248
1658448000,2022-07-22 00:00:00,SXP/EUR,0.39760,0.39802,0.33900,0.33900,1779.30788908,603.1853743981201
1658361600,2022-07-21 00:00:00,SXP/EUR,0.40123,0.40123,0.39746,0.39759,1502.68862744,597.4539713838695
1658275200,2022-07-20 00:00:00,SXP/EUR,0.40972,0.40972,0.40972,0.40972,191.54604000,78.4802435088
1658188800,2022-07-19 00:00:00,SXP/EUR,0.39967,0.40972,0.39967,0.40972,3682.62916802,1508.8468227211545
1658102400,2022-07-18 00:00:00,SXP/EUR,0.39883,0.39901,0.38613,0.38613,4406.59022539,1701.5166837298407
1658016000,2022-07-17 00:00:00,SXP/EUR,0.39000,0.39000,0.39000,0.39000,100.00000000,39.0
1657929600,2022-07-16 00:00:00,SXP/EUR,0.36000,0.36000,0.36000,0.36000,0.00000000,0.0
1657843200,2022-07-15 00:00:00,SXP/EUR,0.36000,0.36000,0.36000,0.36000,0.00000000,0.0
1657756800,2022-07-14 00:00:00,SXP/EUR,0.36000,0.36000,0.36000,0.36000,0.00000000,0.0
1657670400,2022-07-13 00:00:00,SXP/EUR,0.36000,0.36000,0.36000,0.36000,0.00000000,0.0
1657584000,2022-07-12 00:00:00,SXP/EUR,0.38152,0.38152,0.36000,0.36000,9554.85907978,3439.7492687208
1657497600,2022-07-11 00:00:00,SXP/EUR,0.38153,0.38153,0.38153,0.38153,0.00000000,0.0
1657411200,2022-07-10 00:00:00,SXP/EUR,0.40001,0.40001,0.38153,0.38153,2500.00000000,953.8249999999999
1657324800,2022-07-09 00:00:00,SXP/EUR,0.33676,0.33676,0.33676,0.33676,0.00000000,0.0
1657238400,2022-07-08 00:00:00,SXP/EUR,0.33676,0.33676,0.33676,0.33676,0.00000000,0.0
1657152000,2022-07-07 00:00:00,SXP/EUR,0.33676,0.33676,0.33676,0.33676,0.00000000,0.0
1657065600,2022-07-06 00:00:00,SXP/EUR,0.40324,0.40324,0.33676,0.33676,65.00000000,21.889400000000002
1656979200,2022-07-05 00:00:00,SXP/EUR,0.40324,0.40324,0.40324,0.40324,0.00000000,0.0
1656892800,2022-07-04 00:00:00,SXP/EUR,0.40324,0.40324,0.40324,0.40324,25.00000000,10.081
1656806400,2022-07-03 00:00:00,SXP/EUR,0.40324,0.40324,0.40324,0.40324,0.00000000,0.0
1656720000,2022-07-02 00:00:00,SXP/EUR,0.40324,0.40324,0.40324,0.40324,0.00000000,0.0
1656633600,2022-07-01 00:00:00,SXP/EUR,0.40324,0.40324,0.40324,0.40324,0.00000000,0.0
1656547200,2022-06-30 00:00:00,SXP/EUR,0.40324,0.40324,0.40324,0.40324,0.00000000,0.0
1656460800,2022-06-29 00:00:00,SXP/EUR,0.40324,0.40324,0.40324,0.40324,0.00000000,0.0
1656374400,2022-06-28 00:00:00,SXP/EUR,0.40324,0.40324,0.40324,0.40324,0.00000000,0.0
1656288000,2022-06-27 00:00:00,SXP/EUR,0.43722,0.43752,0.40324,0.40324,204.77515000,82.573531486
1656201600,2022-06-26 00:00:00,SXP/EUR,0.41711,0.41711,0.41711,0.41711,0.00000000,0.0
1656115200,2022-06-25 00:00:00,SXP/EUR,0.41711,0.41711,0.41711,0.41711,100.00000000,41.711
1656028800,2022-06-24 00:00:00,SXP/EUR,0.40000,0.40000,0.40000,0.40000,0.00000000,0.0
1655942400,2022-06-23 00:00:00,SXP/EUR,0.39999,0.40000,0.39999,0.40000,538.02164841,215.20865936400003
1655856000,2022-06-22 00:00:00,SXP/EUR,0.40000,0.40000,0.40000,0.40000,0.00000000,0.0
1655769600,2022-06-21 00:00:00,SXP/EUR,0.40000,0.40000,0.40000,0.40000,0.00000000,0.0
1655683200,2022-06-20 00:00:00,SXP/EUR,0.34773,0.40000,0.34773,0.40000,327.22040207,130.888160828
1655596800,2022-06-19 00:00:00,SXP/EUR,0.32999,0.35202,0.32999,0.35201,974.75455888,343.1233522713488
1655510400,2022-06-18 00:00:00,SXP/EUR,0.33000,0.33000,0.33000,0.33000,102.51771446,33.8308457718
1655424000,2022-06-17 00:00:00,SXP/EUR,0.34200,0.34200,0.34200,0.34200,0.00000000,0.0
1655337600,2022-06-16 00:00:00,SXP/EUR,0.36039,0.36040,0.34200,0.34200,718.89396810,245.86173709020002
1655251200,2022-06-15 00:00:00,SXP/EUR,0.34000,0.34556,0.34000,0.34556,359.86581940,124.355232551864
1655164800,2022-06-14 00:00:00,SXP/EUR,0.34556,0.34556,0.34556,0.34556,28.30000000,9.779347999999999
1655078400,2022-06-13 00:00:00,SXP/EUR,0.41007,0.41007,0.34554,0.34556,1397.83515235,483.035915246066
1654992000,2022-06-12 00:00:00,SXP/EUR,0.56966,0.56998,0.36100,0.40005,2674.16607086,1069.8001366475432
1654905600,2022-06-11 00:00:00,SXP/EUR,0.57000,0.57000,0.57000,0.57000,0.00000000,0.0
1654819200,2022-06-10 00:00:00,SXP/EUR,0.57000,0.57000,0.57000,0.57000,0.00000000,0.0
1654732800,2022-06-09 00:00:00,SXP/EUR,0.57000,0.57000,0.57000,0.57000,70.00000000,39.9
1654646400,2022-06-08 00:00:00,SXP/EUR,0.50466,0.50466,0.50466,0.50466,0.00000000,0.0
1654560000,2022-06-07 00:00:00,SXP/EUR,0.52000,0.52000,0.50466,0.50466,41.00000000,20.69106
1654473600,2022-06-06 00:00:00,SXP/EUR,0.47515,0.47515,0.47515,0.47515,0.00000000,0.0
1654387200,2022-06-05 00:00:00,SXP/EUR,0.47515,0.47515,0.47515,0.47515,0.00000000,0.0
1654300800,2022-06-04 00:00:00,SXP/EUR,0.47515,0.47515,0.47515,0.47515,0.00000000,0.0
1654214400,2022-06-03 00:00:00,SXP/EUR,0.47515,0.47515,0.47515,0.47515,0.00000000,0.0
1654128000,2022-06-02 00:00:00,SXP/EUR,0.47515,0.47515,0.47515,0.47515,0.00000000,0.0
1654041600,2022-06-01 00:00:00,SXP/EUR,0.47515,0.47515,0.47515,0.47515,0.00000000,0.0
1653955200,2022-05-31 00:00:00,SXP/EUR,0.44600,0.47515,0.43999,0.47515,321.71536834,152.863057266751
1653868800,2022-05-30 00:00:00,SXP/EUR,0.44000,0.44000,0.44000,0.44000,0.00000000,0.0
1653782400,2022-05-29 00:00:00,SXP/EUR,0.44000,0.44000,0.44000,0.44000,0.00000000,0.0
1653696000,2022-05-28 00:00:00,SXP/EUR,0.45010,0.45010,0.44000,0.44000,523.28181000,230.2439964
1653609600,2022-05-27 00:00:00,SXP/EUR,0.48300,0.48300,0.48300,0.48300,40.00000000,19.32
1653523200,2022-05-26 00:00:00,SXP/EUR,0.46000,0.46000,0.45500,0.45500,509.47826087,231.81260869585
1653436800,2022-05-25 00:00:00,SXP/EUR,0.50000,0.50000,0.50000,0.50000,25.00000000,12.5
1653350400,2022-05-24 00:00:00,SXP/EUR,0.50000,0.50000,0.50000,0.50000,0.00000000,0.0
1653264000,2022-05-23 00:00:00,SXP/EUR,0.50000,0.50000,0.50000,0.50000,0.00000000,0.0
1653177600,2022-05-22 00:00:00,SXP/EUR,0.50000,0.50000,0.50000,0.50000,20.00000000,10.0
1653091200,2022-05-21 00:00:00,SXP/EUR,0.44010,0.44010,0.44010,0.44010,0.00000000,0.0
1653004800,2022-05-20 00:00:00,SXP/EUR,0.44010,0.44010,0.44010,0.44010,0.00000000,0.0
1652918400,2022-05-19 00:00:00,SXP/EUR,0.44010,0.44010,0.44010,0.44010,0.00000000,0.0
1652832000,2022-05-18 00:00:00,SXP/EUR,0.44010,0.44010,0.44010,0.44010,0.00000000,0.0
1652745600,2022-05-17 00:00:00,SXP/EUR,0.44010,0.44010,0.44010,0.44010,0.00000000,0.0
1652659200,2022-05-16 00:00:00,SXP/EUR,0.44010,0.44010,0.44010,0.44010,0.00000000,0.0
1652572800,2022-05-15 00:00:00,SXP/EUR,0.44010,0.44010,0.44010,0.44010,1352.60784843,595.2827140940431
1652486400,2022-05-14 00:00:00,SXP/EUR,0.44000,0.44000,0.44000,0.44000,0.00000000,0.0
1652400000,2022-05-13 00:00:00,SXP/EUR,0.44000,0.44000,0.44000,0.44000,0.06818182,0.030000000800000003
1652313600,2022-05-12 00:00:00,SXP/EUR,0.47001,0.47001,0.40000,0.40000,4756.69475971,1902.677903884
1652227200,2022-05-11 00:00:00,SXP/EUR,0.67000,0.67000,0.47000,0.47000,3437.80383851,1615.7678040996998
1652140800,2022-05-10 00:00:00,SXP/EUR,0.75001,0.75001,0.70000,0.70100,6671.69501589,4676.85820613889
1652054400,2022-05-09 00:00:00,SXP/EUR,0.92500,0.92500,0.73999,0.77000,907.29731217,698.6189303709001
1651968000,2022-05-08 00:00:00,SXP/EUR,0.92500,0.92500,0.92500,0.92500,0.00000000,0.0
1651881600,2022-05-07 00:00:00,SXP/EUR,0.92500,0.92500,0.92500,0.92500,0.00000000,0.0
1651795200,2022-05-06 00:00:00,SXP/EUR,0.92970,0.92970,0.92500,0.92500,88.94617171,82.27520883175
1651708800,2022-05-05 00:00:00,SXP/EUR,1.00100,1.00100,0.94500,0.94500,1410.92245332,1333.3217183873999
1651622400,2022-05-04 00:00:00,SXP/EUR,1.00000,1.00000,1.00000,1.00000,0.00000000,0.0
1651536000,2022-05-03 00:00:00,SXP/EUR,1.00000,1.00000,1.00000,1.00000,0.00000000,0.0
1651449600,2022-05-02 00:00:00,SXP/EUR,1.00000,1.00000,1.00000,1.00000,10.00000000,10.0
1651363200,2022-05-01 00:00:00,SXP/EUR,1.00000,1.00000,1.00000,1.00000,107.98887415,107.98887415
1651276800,2022-04-30 00:00:00,SXP/EUR,1.01530,1.01782,1.00000,1.00000,1233.92320473,1233.92320473
1651190400,2022-04-29 00:00:00,SXP/EUR,1.10000,1.10000,1.03000,1.03000,1308.68857056,1347.9492276768
1651104000,2022-04-28 00:00:00,SXP/EUR,1.09000,1.09000,1.09000,1.09000,664.85321100,724.68999999
1651017600,2022-04-27 00:00:00,SXP/EUR,1.10925,1.10925,1.10925,1.10925,40.00000000,44.370000000000005
1650931200,2022-04-26 00:00:00,SXP/EUR,1.10250,1.10399,1.06000,1.10399,1224.72237473,1352.0812544781727
1650844800,2022-04-25 00:00:00,SXP/EUR,1.19987,1.19987,1.03001,1.10250,1867.04478960,2058.416880534
1650758400,2022-04-24 00:00:00,SXP/EUR,1.20001,1.20001,1.19987,1.19987,57.50093000,68.9936408791
1650672000,2022-04-23 00:00:00,SXP/EUR,1.23301,1.23301,1.23301,1.23301,0.00000000,0.0
1650585600,2022-04-22 00:00:00,SXP/EUR,1.23301,1.23301,1.23301,1.23301,0.00000000,0.0
1650499200,2022-04-21 00:00:00,SXP/EUR,1.20255,1.23301,1.20255,1.23301,86.82830041,107.06016268853409
1650412800,2022-04-20 00:00:00,SXP/EUR,1.30569,1.30569,1.30568,1.30569,134.42291326,175.5146536144494
1650326400,2022-04-19 00:00:00,SXP/EUR,1.27778,1.30583,1.19278,1.30581,388.17912023,506.8881769875363
1650240000,2022-04-18 00:00:00,SXP/EUR,1.14001,1.32991,1.12000,1.27498,1440.58260524,1836.7140100288952
1650153600,2022-04-17 00:00:00,SXP/EUR,1.20000,1.20119,1.20000,1.20119,83.48444510,100.280680609669
1650067200,2022-04-16 00:00:00,SXP/EUR,1.19766,1.20322,1.19104,1.20143,408.01809580,490.20518083699403
1649980800,2022-04-15 00:00:00,SXP/EUR,1.20500,1.20500,1.20500,1.20500,23.39617591,28.192391971550002
1649894400,2022-04-14 00:00:00,SXP/EUR,1.17596,1.17596,1.17596,1.17596,0.00000000,0.0
1649808000,2022-04-13 00:00:00,SXP/EUR,1.17596,1.17596,1.17596,1.17596,0.00000000,0.0
1649721600,2022-04-12 00:00:00,SXP/EUR,1.17596,1.17596,1.17596,1.17596,23.60590000,27.759594163999996
1649635200,2022-04-11 00:00:00,SXP/EUR,1.24001,1.24001,1.15000,1.17722,1764.02245417,2076.6425134980072
1649548800,2022-04-10 00:00:00,SXP/EUR,1.32241,1.41035,1.32163,1.41035,592.15591056,835.147088458296
1649462400,2022-04-09 00:00:00,SXP/EUR,1.37291,1.37291,1.37291,1.37291,0.00000000,0.0
1649376000,2022-04-08 00:00:00,SXP/EUR,1.37291,1.37291,1.37291,1.37291,0.00000000,0.0
1649289600,2022-04-07 00:00:00,SXP/EUR,1.36738,1.37291,1.27000,1.37291,703.75797884,966.1963667292245
1649203200,2022-04-06 00:00:00,SXP/EUR,1.42000,1.42000,1.27000,1.27000,2530.05154577,3213.1654631279
1649116800,2022-04-05 00:00:00,SXP/EUR,1.42002,1.42002,1.42000,1.42000,306.64539785,435.436464947
1649030400,2022-04-04 00:00:00,SXP/EUR,1.48000,1.48000,1.42000,1.42000,55.20561941,78.39197956219999
1648944000,2022-04-03 00:00:00,SXP/EUR,1.50001,1.50001,1.46501,1.48002,1179.99999659,1746.4235949531314
1648857600,2022-04-02 00:00:00,SXP/EUR,1.48023,1.58419,1.48023,1.50001,959.29274357,1438.9487082824357
1648771200,2022-04-01 00:00:00,SXP/EUR,1.48108,1.48108,1.48024,1.48024,16.72205099,24.752648757437598
1648684800,2022-03-31 00:00:00,SXP/EUR,1.59001,1.59001,1.42100,1.44140,2804.19110698,4041.961061600972
1648598400,2022-03-30 00:00:00,SXP/EUR,1.45000,1.59001,1.42150,1.59001,743.48059057,1182.1415738122057
1648512000,2022-03-29 00:00:00,SXP/EUR,1.48000,1.52799,1.42150,1.42150,3629.95216738,5159.97700593067
1648425600,2022-03-28 00:00:00,SXP/EUR,1.58990,1.61512,1.47500,1.47500,6089.85998472,8982.543477462
