https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LIKE,Volume USDT
1659052800,2022-07-29 00:00:00,LIKE/USDT,0.028912,0.029199,0.028406,0.02903,3980960.2138,114060.1040608242
1658966400,2022-07-28 00:00:00,LIKE/USDT,0.02866,0.029368,0.027952,0.028912,2244847.8606,64904.620773282
1658880000,2022-07-27 00:00:00,LIKE/USDT,0.028879,0.0293,0.0277,0.028661,818222.183,23323.6911465904
1658793600,2022-07-26 00:00:00,LIKE/USDT,0.032807,0.033069,0.028691,0.029185,1832649.0702,55911.4504716661
1658707200,2022-07-25 00:00:00,LIKE/USDT,0.030301,0.03551,0.029799,0.032777,6648874.5427,221358.6423206684
1658620800,2022-07-24 00:00:00,LIKE/USDT,0.030454,0.03112,0.029155,0.030507,867272.3603,26416.5034901054
1658534400,2022-07-23 00:00:00,LIKE/USDT,0.031006,0.031152,0.03023,0.030415,1487352.4834,45454.6749138105
1658448000,2022-07-22 00:00:00,LIKE/USDT,0.032596,0.033135,0.030511,0.031188,1060326.1239,33928.220667233
1658361600,2022-07-21 00:00:00,LIKE/USDT,0.033806,0.034459,0.032432,0.032651,1496672.8383,49851.8880169379
1658275200,2022-07-20 00:00:00,LIKE/USDT,0.03475,0.035099,0.033544,0.033806,1336093.6291,45379.7106856498
1658188800,2022-07-19 00:00:00,LIKE/USDT,0.035583,0.036187,0.034528,0.03473,544102.0442,19218.5898484231
1658102400,2022-07-18 00:00:00,LIKE/USDT,0.03715,0.037431,0.034712,0.035555,1449761.4647,52355.3716927527
1658016000,2022-07-17 00:00:00,LIKE/USDT,0.036971,0.0375,0.036538,0.03715,1394827.463,51732.4860640805
1657929600,2022-07-16 00:00:00,LIKE/USDT,0.037839,0.038201,0.035566,0.036972,4813362.0293,179868.5733276029
1657843200,2022-07-15 00:00:00,LIKE/USDT,0.037147,0.03818,0.0365,0.037839,1607454.6685,59761.0494498849
1657756800,2022-07-14 00:00:00,LIKE/USDT,0.03998,0.040299,0.035374,0.036841,1370758.94680001,52130.395014297793
1657670400,2022-07-13 00:00:00,LIKE/USDT,0.044459,0.04449,0.03801,0.03996,2147057.6529,88255.4182971259
1657584000,2022-07-12 00:00:00,LIKE/USDT,0.045476,0.0478,0.042588,0.04446,2318276.7931,104829.458454066
1657497600,2022-07-11 00:00:00,LIKE/USDT,0.047257,0.048996,0.043442,0.045476,3021625.3557,139077.168924821
1657411200,2022-07-10 00:00:00,LIKE/USDT,0.046141,0.0576,0.044603,0.04723,5908218.24990644,295094.58198833335524
1657324800,2022-07-09 00:00:00,LIKE/USDT,0.039336,0.0599,0.037028,0.046199,10104648.1952,463834.6111041131
1657238400,2022-07-08 00:00:00,LIKE/USDT,0.032,0.043405,0.031601,0.039336,9439876.2084,330044.0797465746
1657152000,2022-07-07 00:00:00,LIKE/USDT,0.038733,0.042,0.0316,0.031821,14534080.883,528623.4845494111
1657065600,2022-07-06 00:00:00,LIKE/USDT,0.022733,0.1022,0.022701,0.038973,30293435.66164602,1394250.28533468897703
1656979200,2022-07-05 00:00:00,LIKE/USDT,0.02323,0.023434,0.022628,0.022736,3577654.08421434,81919.72720577274133
1656892800,2022-07-04 00:00:00,LIKE/USDT,0.023455,0.023609,0.023005,0.02323,1105504.39512505,25731.80803949650668
1656806400,2022-07-03 00:00:00,LIKE/USDT,0.024949,0.025321,0.022612,0.023404,3375873.64329731,82346.24242002090052
1656720000,2022-07-02 00:00:00,LIKE/USDT,0.028094,0.028173,0.02453,0.02495,1905957.63932577,50029.87324977935404
1656633600,2022-07-01 00:00:00,LIKE/USDT,0.028161,0.028865,0.027814,0.028099,914796.68852162,25913.64874147836952
1656547200,2022-06-30 00:00:00,LIKE/USDT,0.031419,0.0323,0.027463,0.028161,6096500.25621819,189240.36619267858774
1656460800,2022-06-29 00:00:00,LIKE/USDT,0.04115,0.042394,0.030332,0.031419,11574721.24602251,414140.87527641046827
1656374400,2022-06-28 00:00:00,LIKE/USDT,0.024359,0.050822,0.024268,0.041242,17531495.61680683,662291.95328669614939
1656288000,2022-06-27 00:00:00,LIKE/USDT,0.024591,0.024619,0.024308,0.024359,3603469.04730707,88087.6985310533494
1656201600,2022-06-26 00:00:00,LIKE/USDT,0.024877,0.025064,0.024411,0.024591,4158901.78581772,103144.52006893821028
1656115200,2022-06-25 00:00:00,LIKE/USDT,0.024771,0.024987,0.024503,0.024876,3832820.0238841,94945.05971701860871
1656028800,2022-06-24 00:00:00,LIKE/USDT,0.024938,0.024987,0.0246,0.024771,3493084.70009804,86645.14041339915693
1655942400,2022-06-23 00:00:00,LIKE/USDT,0.02525,0.02525,0.024632,0.024937,3878922.31519318,97041.06265470520182
1655856000,2022-06-22 00:00:00,LIKE/USDT,0.025889,0.025889,0.0251,0.02525,3237891.45210784,82540.64082730912
1655769600,2022-06-21 00:00:00,LIKE/USDT,0.026079,0.026278,0.02581,0.025889,5354328.75482326,139268.8987509448534
1655683200,2022-06-20 00:00:00,LIKE/USDT,0.026069,0.026564,0.025976,0.026079,4665577.64149294,121795.18538714876612
1655596800,2022-06-19 00:00:00,LIKE/USDT,0.02621,0.026426,0.025895,0.026069,4804927.57339816,125627.42644848419802
1655510400,2022-06-18 00:00:00,LIKE/USDT,0.026441,0.026705,0.025999,0.02621,5515717.06395858,145209.33223924649056
1655424000,2022-06-17 00:00:00,LIKE/USDT,0.026929,0.027,0.026204,0.026441,4257981.53340037,113885.465684576279
1655337600,2022-06-16 00:00:00,LIKE/USDT,0.02681,0.027103,0.026499,0.026918,4598487.41390894,123141.89914766593235
1655251200,2022-06-15 00:00:00,LIKE/USDT,0.028729,0.028729,0.026376,0.02681,5269890.02150794,143637.84364731473236
1655164800,2022-06-14 00:00:00,LIKE/USDT,0.02886,0.029191,0.028429,0.028729,4317274.31949393,124328.73712442996238
1655078400,2022-06-13 00:00:00,LIKE/USDT,0.0301,0.0302,0.0287,0.02886,4898980.91450807,143163.41882066920219
1654992000,2022-06-12 00:00:00,LIKE/USDT,0.0305,0.031,0.029873,0.029889,410663.18290555,12468.31666863876325
1654905600,2022-06-11 00:00:00,LIKE/USDT,0.0311,0.0312,0.030494,0.0305,330065.5698014,10197.98540402811744
1654819200,2022-06-10 00:00:00,LIKE/USDT,0.0315,0.0318,0.031066,0.0312,1529592.61907911,48137.64982572946
1654732800,2022-06-09 00:00:00,LIKE/USDT,0.0346,0.0349,0.0313,0.0315,2765150.66529108,91239.75373456202481
1654646400,2022-06-08 00:00:00,LIKE/USDT,0.0345,0.0355,0.0341,0.0346,3756046.72668736,129675.32617689388047
1654560000,2022-06-07 00:00:00,LIKE/USDT,0.0366,0.0366,0.0341,0.0345,3707366.06643259,129796.52442843549413
1654473600,2022-06-06 00:00:00,LIKE/USDT,0.037203,0.0376,0.035913,0.0366,3757926.53892494,137774.541756122987
1654387200,2022-06-05 00:00:00,LIKE/USDT,0.036,0.0381,0.035613,0.037203,4907858.42186052,180467.91293145463176
1654300800,2022-06-04 00:00:00,LIKE/USDT,0.0359,0.0362,0.035601,0.036,2976912.23609845,106906.621141255902
1654214400,2022-06-03 00:00:00,LIKE/USDT,0.036299,0.0364,0.0358,0.0358,2757276.67915713,99637.431174818932
1654128000,2022-06-02 00:00:00,LIKE/USDT,0.0365,0.0367,0.036,0.036299,1380615.2948,50333.6116185301
1654041600,2022-06-01 00:00:00,LIKE/USDT,0.0378,0.039,0.0364,0.0365,5912077.44208382,221126.098011118092
1653955200,2022-05-31 00:00:00,LIKE/USDT,0.0376,0.0385,0.0375,0.0378,5146232.13706301,194077.658289118782
1653868800,2022-05-30 00:00:00,LIKE/USDT,0.0371,0.038,0.037,0.0376,1948226.45641572,73004.313944159324
1653782400,2022-05-29 00:00:00,LIKE/USDT,0.037,0.0374,0.0368,0.0371,1785331.29165805,66160.01675498946
1653696000,2022-05-28 00:00:00,LIKE/USDT,0.0371,0.0374,0.0369,0.037,2433312.47518686,90297.016546729878
1653609600,2022-05-27 00:00:00,LIKE/USDT,0.0378,0.0378,0.0371,0.0371,1699442.65796853,63336.617413899875
1653523200,2022-05-26 00:00:00,LIKE/USDT,0.0383,0.0384,0.0377,0.0378,1288782.88513904,48967.806544309458
1653436800,2022-05-25 00:00:00,LIKE/USDT,0.0387,0.0389,0.038,0.0383,658337.98283211,25420.991629309813
1653350400,2022-05-24 00:00:00,LIKE/USDT,0.0391,0.0392,0.0384,0.0387,1387860.14480408,53848.679234169936
1653264000,2022-05-23 00:00:00,LIKE/USDT,0.0392,0.0393,0.0387,0.0391,813109.71107786,31822.374702599898
1653177600,2022-05-22 00:00:00,LIKE/USDT,0.0392,0.0394,0.0387,0.0389,1381316.77519441,54102.577934299754
1653091200,2022-05-21 00:00:00,LIKE/USDT,0.0395,0.0396,0.039,0.0392,1970248.01887848,77350.28885748996
1653004800,2022-05-20 00:00:00,LIKE/USDT,0.0401,0.0403,0.0391,0.0395,1337844.2366713,53166.846724028686
1652918400,2022-05-19 00:00:00,LIKE/USDT,0.042,0.0426,0.0397,0.0401,1918325.1222691,77441.78444518573
1652832000,2022-05-18 00:00:00,LIKE/USDT,0.0424,0.0425,0.0419,0.042,135481.77583362,5719.549502379295
1652745600,2022-05-17 00:00:00,LIKE/USDT,0.043,0.0433,0.0424,0.0424,142523.1084157,6107.213677988147
1652659200,2022-05-16 00:00:00,LIKE/USDT,0.0428,0.0446,0.0418,0.0429,4030044.62771717,173047.750300539658
1652572800,2022-05-15 00:00:00,LIKE/USDT,0.0436,0.0438,0.0427,0.0428,2762684.63973135,119556.44006299922
1652486400,2022-05-14 00:00:00,LIKE/USDT,0.0487,0.049,0.0435,0.0436,2664570.22082834,121448.976597988823
1652400000,2022-05-13 00:00:00,LIKE/USDT,0.0526,0.0528,0.0486,0.0486,2230357.28807976,113022.482285618568
1652313600,2022-05-12 00:00:00,LIKE/USDT,0.0553,0.0555,0.0517,0.0526,2760281.93636904,145583.577751862104
1652227200,2022-05-11 00:00:00,LIKE/USDT,0.059,0.0592,0.0552,0.0552,1516266.8505849,88223.746788049124
1652140800,2022-05-10 00:00:00,LIKE/USDT,0.0597,0.06,0.0588,0.059,1860316.21334974,110951.625134219426
1652054400,2022-05-09 00:00:00,LIKE/USDT,0.0614,0.0617,0.0596,0.0597,1678983.99223516,101157.222449807645
1651968000,2022-05-08 00:00:00,LIKE/USDT,0.0647,0.0649,0.0612,0.0614,2900112.27775751,181535.315335153235
1651881600,2022-05-07 00:00:00,LIKE/USDT,0.0653,0.0657,0.0644,0.0647,2727005.46383294,178001.146998712786
1651795200,2022-05-06 00:00:00,LIKE/USDT,0.0663,0.0663,0.0652,0.0653,2010110.6492849,131652.893088497444
1651708800,2022-05-05 00:00:00,LIKE/USDT,0.0672,0.0687,0.066,0.0663,1282688.65226603,87092.995484376926
1651622400,2022-05-04 00:00:00,LIKE/USDT,0.0665,0.0673,0.0664,0.0672,768453.85449478,51248.198167298955
1651536000,2022-05-03 00:00:00,LIKE/USDT,0.0679,0.0682,0.0661,0.0665,1237230.98792652,82746.513120539507
1651449600,2022-05-02 00:00:00,LIKE/USDT,0.0702,0.0705,0.0676,0.0679,1105634.11035686,76620.993939889751
1651363200,2022-05-01 00:00:00,LIKE/USDT,0.071,0.071,0.0698,0.0702,3108688.4983,218592.42905697
1651276800,2022-04-30 00:00:00,LIKE/USDT,0.0722,0.0724,0.0708,0.071,2716011.06287015,194991.50289211934
1651190400,2022-04-29 00:00:00,LIKE/USDT,0.0756,0.0759,0.0716,0.0722,2309488.36182867,170857.32619945832
1651104000,2022-04-28 00:00:00,LIKE/USDT,0.0804,0.0806,0.0734,0.0754,2960621.09130228,233585.786029858774
1651017600,2022-04-27 00:00:00,LIKE/USDT,0.0806,0.0808,0.0799,0.0804,3672514.391,295285.21910761
1650931200,2022-04-26 00:00:00,LIKE/USDT,0.0808,0.0817,0.0803,0.0806,2244282.88987308,181202.367992983032
1650844800,2022-04-25 00:00:00,LIKE/USDT,0.0833,0.0833,0.0805,0.0811,1539264.71802723,127018.482260038545
1650758400,2022-04-24 00:00:00,LIKE/USDT,0.0858,0.0858,0.0828,0.083,3782108.787,318367.34653056
1650672000,2022-04-23 00:00:00,LIKE/USDT,0.0875,0.0876,0.0851,0.0855,2791124.41225648,240949.314612139077
1650585600,2022-04-22 00:00:00,LIKE/USDT,0.088,0.0881,0.0869,0.0875,434645.53228774,38101.875330476951
1650499200,2022-04-21 00:00:00,LIKE/USDT,0.0867,0.0881,0.0867,0.0878,478670.98156292,41905.846942107822
1650412800,2022-04-20 00:00:00,LIKE/USDT,0.0834,0.0874,0.0833,0.0868,202449.78620683,17515.598752842752
1650326400,2022-04-19 00:00:00,LIKE/USDT,0.0819,0.0838,0.0813,0.0837,1313275.81589009,108081.418949449428
1650240000,2022-04-18 00:00:00,LIKE/USDT,0.0835,0.0843,0.0811,0.0817,2125663.86721268,175839.132441688492
1650153600,2022-04-17 00:00:00,LIKE/USDT,0.0837,0.0841,0.0831,0.0835,2417331.8846542,201966.42370640883
1650067200,2022-04-16 00:00:00,LIKE/USDT,0.0843,0.0845,0.0834,0.0837,1825833.26748957,153422.867680439708
1649980800,2022-04-15 00:00:00,LIKE/USDT,0.0846,0.085,0.0841,0.0842,1896839.8547962,160209.19336154928
1649894400,2022-04-14 00:00:00,LIKE/USDT,0.0859,0.0862,0.0844,0.0846,916337.7749,78321.20105395
1649808000,2022-04-13 00:00:00,LIKE/USDT,0.085,0.0882,0.085,0.0855,1112100.75472887,95317.247181488074
1649721600,2022-04-12 00:00:00,LIKE/USDT,0.0892,0.0892,0.085,0.085,243909.0104689,20964.881158368098
1649635200,2022-04-11 00:00:00,LIKE/USDT,0.0952,0.0957,0.0893,0.0893,357525.72238336,33210.311542065974
1649548800,2022-04-10 00:00:00,LIKE/USDT,0.096,0.0965,0.0949,0.0956,96332.10718024,9205.427437648192
1649462400,2022-04-09 00:00:00,LIKE/USDT,0.0951,0.0963,0.0947,0.0954,30501.6498867,2909.131866592182
1649376000,2022-04-08 00:00:00,LIKE/USDT,0.1008,0.1014,0.0951,0.0951,200170.40011161,19786.113141325228
1649289600,2022-04-07 00:00:00,LIKE/USDT,0.1006,0.1024,0.0995,0.1009,617775.99389595,62319.507162122083
1649203200,2022-04-06 00:00:00,LIKE/USDT,0.1011,0.1025,0.0991,0.1006,1177368.94737285,118606.341892891891
1649116800,2022-04-05 00:00:00,LIKE/USDT,0.1026,0.1048,0.1004,0.101,1194473.51649637,122141.423571877625
1649030400,2022-04-04 00:00:00,LIKE/USDT,0.0931,0.1036,0.0925,0.1024,3075457.71904191,296429.132358825743
1648944000,2022-04-03 00:00:00,LIKE/USDT,0.0914,0.0946,0.0906,0.0932,1005024.7674957,93557.244800920414
1648857600,2022-04-02 00:00:00,LIKE/USDT,0.0962,0.0962,0.0907,0.0909,313075.36656065,29299.757348544223
1648771200,2022-04-01 00:00:00,LIKE/USDT,0.1032,0.1089,0.0928,0.0962,3354374.9689678,327882.515254145275
1648684800,2022-03-31 00:00:00,LIKE/USDT,0.084,0.1093,0.084,0.1032,5973963.38549711,582636.8344298847
1648598400,2022-03-30 00:00:00,LIKE/USDT,0.0804,0.089,0.0793,0.0841,2312908.25735291,193035.464659520556
1648512000,2022-03-29 00:00:00,LIKE/USDT,0.0811,0.0811,0.0798,0.0804,87897.09544917,7069.408766089777
1648425600,2022-03-28 00:00:00,LIKE/USDT,0.0817,0.0819,0.0801,0.0806,202392.30487694,16387.535780161576
1648339200,2022-03-27 00:00:00,LIKE/USDT,0.0818,0.0821,0.0807,0.0811,116709.90644755,9500.255895981391
1648252800,2022-03-26 00:00:00,LIKE/USDT,0.0834,0.0834,0.0811,0.0813,181517.88654592,14893.487594943916
1648166400,2022-03-25 00:00:00,LIKE/USDT,0.0801,0.0837,0.0799,0.0828,872096.11514201,71574.741740454309
1648080000,2022-03-24 00:00:00,LIKE/USDT,0.0819,0.082,0.0801,0.0801,336592.24691462,27327.070567095946
1647993600,2022-03-23 00:00:00,LIKE/USDT,0.0837,0.0838,0.0813,0.0815,31139.75649818,2576.64372953526
1647907200,2022-03-22 00:00:00,LIKE/USDT,0.0856,0.0862,0.0834,0.0837,61347.0883,5176.16977482
1647820800,2022-03-21 00:00:00,LIKE/USDT,0.0875,0.0882,0.0851,0.0857,92524.84495763,7990.183259567928
1647734400,2022-03-20 00:00:00,LIKE/USDT,0.0881,0.0894,0.0861,0.0876,129643.58923837,11397.177549885125
1647648000,2022-03-19 00:00:00,LIKE/USDT,0.0876,0.0922,0.0812,0.0881,379916.06437056,33693.023649465014
1647561600,2022-03-18 00:00:00,LIKE/USDT,0.0829,0.09,0.082,0.0876,989844.19858707,85632.942928799261
1647475200,2022-03-17 00:00:00,LIKE/USDT,0.0821,0.083,0.0818,0.083,38854.28278812,3204.52952234801
1647388800,2022-03-16 00:00:00,LIKE/USDT,0.0848,0.0848,0.0821,0.0827,48019.33721543,3993.804973706941
1647302400,2022-03-15 00:00:00,LIKE/USDT,0.0858,0.0859,0.0838,0.0843,44673.0931815,3789.684464764772
1647216000,2022-03-14 00:00:00,LIKE/USDT,0.0865,0.0869,0.0852,0.0858,34043.78468086,2917.679965107894
1647129600,2022-03-13 00:00:00,LIKE/USDT,0.0887,0.0887,0.0865,0.0865,28729.62066521,2510.033640545821
1647043200,2022-03-12 00:00:00,LIKE/USDT,0.089,0.0897,0.0884,0.0884,31193.59203405,2779.898820837682
1646956800,2022-03-11 00:00:00,LIKE/USDT,0.0887,0.0898,0.0882,0.089,48583.71885324,4339.982069918768
1646870400,2022-03-10 00:00:00,LIKE/USDT,0.0913,0.0914,0.0882,0.0886,55559.962855,4975.425095118261
1646784000,2022-03-09 00:00:00,LIKE/USDT,0.0921,0.0926,0.0916,0.0919,40461.13020884,3725.175765268584
1646697600,2022-03-08 00:00:00,LIKE/USDT,0.094,0.094,0.0918,0.0926,86896.51774297,8067.009475587956
1646611200,2022-03-07 00:00:00,LIKE/USDT,0.0998,0.1001,0.0937,0.0941,62147.26302074,6022.689202229336
1646524800,2022-03-06 00:00:00,LIKE/USDT,0.101,0.1023,0.0996,0.1,73853.75269692,7444.351024679228
1646438400,2022-03-05 00:00:00,LIKE/USDT,0.1051,0.1066,0.1008,0.101,43717.8809052,4535.127220478136
1646352000,2022-03-04 00:00:00,LIKE/USDT,0.1039,0.107,0.1037,0.1051,131027.61175325,13840.5147722187
1646265600,2022-03-03 00:00:00,LIKE/USDT,0.1057,0.1062,0.1039,0.1044,37492.6995429,3930.003466411273
1646179200,2022-03-02 00:00:00,LIKE/USDT,0.1075,0.1079,0.1041,0.1051,115803.73259661,12250.394929132421
1646092800,2022-03-01 00:00:00,LIKE/USDT,0.1075,0.1102,0.1066,0.1076,103119.75056183,11161.806368694347
1646006400,2022-02-28 00:00:00,LIKE/USDT,0.1017,0.1127,0.1016,0.1073,197878.86162269,21270.723996709141
1645920000,2022-02-27 00:00:00,LIKE/USDT,0.1007,0.1023,0.1007,0.1023,29464.0092101,2997.964000906929
1645833600,2022-02-26 00:00:00,LIKE/USDT,0.1027,0.1034,0.0979,0.101,581398.22540992,58789.05124928862
1645747200,2022-02-25 00:00:00,LIKE/USDT,0.1028,0.1037,0.1024,0.1024,217218.26600478,22372.095743857922
1645660800,2022-02-24 00:00:00,LIKE/USDT,0.1031,0.1043,0.1022,0.1025,103305.27959486,10643.496459287098
1645574400,2022-02-23 00:00:00,LIKE/USDT,0.1055,0.106,0.1025,0.1031,186475.89262968,19422.273973867938
1645488000,2022-02-22 00:00:00,LIKE/USDT,0.1074,0.1083,0.1054,0.1059,41657.79123274,4448.764602984049
1645401600,2022-02-21 00:00:00,LIKE/USDT,0.1138,0.1138,0.1068,0.1075,111896.23930851,12369.468191359228
1645315200,2022-02-20 00:00:00,LIKE/USDT,0.1322,0.1325,0.1132,0.1137,100278.02132619,12274.372750374486
1645228800,2022-02-19 00:00:00,LIKE/USDT,0.1488,0.1493,0.1319,0.1319,86578.86793837,12082.688250122215
1645142400,2022-02-18 00:00:00,LIKE/USDT,0.155,0.1555,0.1488,0.1493,45208.22861334,6827.43164014877
1645056000,2022-02-17 00:00:00,LIKE/USDT,0.166,0.167,0.155,0.155,101686.00466834,16407.176517892482
1644969600,2022-02-16 00:00:00,LIKE/USDT,0.167,0.1671,0.1655,0.1666,40437.15986053,6726.599879567739
1644883200,2022-02-15 00:00:00,LIKE/USDT,0.1704,0.1704,0.1662,0.167,54572.34952058,9203.939169700411
1644796800,2022-02-14 00:00:00,LIKE/USDT,0.2035,0.2093,0.1692,0.1704,358466.6043301,67738.933334830928
1644710400,2022-02-13 00:00:00,LIKE/USDT,0.1823,0.2057,0.1816,0.2038,440059.46213395,86198.992135794945
1644624000,2022-02-12 00:00:00,LIKE/USDT,0.1695,0.1842,0.1655,0.183,703445.89479086,121057.26961303317
1644537600,2022-02-11 00:00:00,LIKE/USDT,0.1676,0.17,0.1646,0.1695,137167.57960468,23066.902960522454
1644451200,2022-02-10 00:00:00,LIKE/USDT,0.1619,0.1699,0.1612,0.1677,240282.49030717,39776.609521007637
1644364800,2022-02-09 00:00:00,LIKE/USDT,0.1432,0.1674,0.1432,0.1613,281205.20174549,42151.611248886419
1644278400,2022-02-08 00:00:00,LIKE/USDT,0.1432,0.1519,0.1421,0.1434,380676.04441833,55576.685537006633
1644192000,2022-02-07 00:00:00,LIKE/USDT,0.1428,0.1449,0.1401,0.1432,182043.80017334,26040.893745912562
