https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CTSI,Volume BTC
1663300800,2022-09-16 04:00:00,CTSI/BTC,0.000007634,0.000007728,0.000007633,0.000007633,116.8378,0.0008967590621
1663297200,2022-09-16 03:00:00,CTSI/BTC,0.000007606,0.000007634,0.000007589,0.000007634,51.3308,0.0003905113757
1663293600,2022-09-16 02:00:00,CTSI/BTC,0.000007567,0.0000076,0.000007498,0.0000076,30.8081,0.0002329423811
1663290000,2022-09-16 01:00:00,CTSI/BTC,0.000007567,0.000007569,0.000007513,0.000007559,62.5903,0.0004721850776
1663286400,2022-09-16 00:00:00,CTSI/BTC,0.000007474,0.000007533,0.000007474,0.000007512,67.5737,0.0005081629065
1663282800,2022-09-15 23:00:00,CTSI/BTC,0.000007564,0.000007612,0.000007564,0.000007585,74.8138,0.0005674908643
1663279200,2022-09-15 22:00:00,CTSI/BTC,0.000007608,0.000007608,0.000007551,0.000007573,53.8249,0.0004077528856
1663275600,2022-09-15 21:00:00,CTSI/BTC,0.000007557,0.000007579,0.000007555,0.000007555,37.7769,0.0002857826479
1663272000,2022-09-15 20:00:00,CTSI/BTC,0.00000758,0.000007599,0.00000758,0.000007595,40.6562,0.0003083925789
1663268400,2022-09-15 19:00:00,CTSI/BTC,0.000007584,0.000007584,0.000007538,0.000007571,46.7052,0.0003529420909
1663264800,2022-09-15 18:00:00,CTSI/BTC,0.000007493,0.000007533,0.000007493,0.000007495,1510.3548,0.0113235438417
1663261200,2022-09-15 17:00:00,CTSI/BTC,0.000007496,0.000007553,0.000007493,0.000007493,29.6132,0.0002221450901
1663257600,2022-09-15 16:00:00,CTSI/BTC,0.00000748,0.000007504,0.000007467,0.000007504,163.7588,0.0012247181287
1663254000,2022-09-15 15:00:00,CTSI/BTC,0.000007406,0.00000748,0.000007388,0.00000748,147.4344,0.0010930368055
1663250400,2022-09-15 14:00:00,CTSI/BTC,0.000007341,0.000007346,0.000007258,0.000007337,31.7325,0.0002324909829
1663246800,2022-09-15 13:00:00,CTSI/BTC,0.000007358,0.000007358,0.000007298,0.000007298,25.3532,0.0001859500926
1663243200,2022-09-15 12:00:00,CTSI/BTC,0.000007266,0.000007328,0.000007266,0.000007328,26.0841,0.0001901977404
1663239600,2022-09-15 11:00:00,CTSI/BTC,0.000007249,0.000007324,0.000007249,0.000007278,29.496,0.0002147597918
1663236000,2022-09-15 10:00:00,CTSI/BTC,0.000007335,0.000007335,0.000007285,0.000007285,20.878,0.0001527873638
1663232400,2022-09-15 09:00:00,CTSI/BTC,0.000007307,0.000007354,0.000007307,0.000007322,84.5856,0.0006215402511
1663228800,2022-09-15 08:00:00,CTSI/BTC,0.000007373,0.000007378,0.000007307,0.000007309,396.0079,0.0029027294842
1663225200,2022-09-15 07:00:00,CTSI/BTC,0.000007449,0.00000745,0.000007318,0.000007401,381.9501,0.0028288051739
1663221600,2022-09-15 06:00:00,CTSI/BTC,0.000007188,0.000007402,0.00000715,0.000007402,84.6473,0.0006127980128
1663218000,2022-09-15 05:00:00,CTSI/BTC,0.000007233,0.000007262,0.000007227,0.000007262,51.1966,0.0003714062347
1663214400,2022-09-15 04:00:00,CTSI/BTC,0.000007232,0.000007262,0.000007199,0.000007216,70.3643,0.0005089824138
1663210800,2022-09-15 03:00:00,CTSI/BTC,0.000007145,0.000007251,0.000007118,0.000007251,808.5577,0.0057726013382
1663207200,2022-09-15 02:00:00,CTSI/BTC,0.00000729,0.00000729,0.000007198,0.000007201,198.8198,0.00144198215
1663203600,2022-09-15 01:00:00,CTSI/BTC,0.000007301,0.000007328,0.000007288,0.000007288,88.0336,0.0006428896466
1663200000,2022-09-15 00:00:00,CTSI/BTC,0.000007307,0.000007307,0.000007242,0.0000073,129.2497,0.0009417204451
1663196400,2022-09-14 23:00:00,CTSI/BTC,0.000007326,0.000007352,0.000007324,0.000007344,26.842,0.0001969645946
1663192800,2022-09-14 22:00:00,CTSI/BTC,0.000007371,0.000007406,0.000007338,0.00000736,181.0601,0.0013330376311
1663189200,2022-09-14 21:00:00,CTSI/BTC,0.000007481,0.000007481,0.000007409,0.000007409,1240.1478,0.0092426264053
1663185600,2022-09-14 20:00:00,CTSI/BTC,0.000007557,0.000007573,0.00000753,0.00000753,78.8317,0.0005957849403
1663182000,2022-09-14 19:00:00,CTSI/BTC,0.000007649,0.000007649,0.000007577,0.000007577,100.4607,0.0007659674335
1663178400,2022-09-14 18:00:00,CTSI/BTC,0.000007431,0.000007575,0.000007416,0.000007574,3439.9533,0.0256255332593
1663174800,2022-09-14 17:00:00,CTSI/BTC,0.000007427,0.000007443,0.000007388,0.000007438,47.5518,0.0003527374366
1663171200,2022-09-14 16:00:00,CTSI/BTC,0.000007404,0.000007441,0.000007397,0.000007441,54.7326,0.0004062723617
1663167600,2022-09-14 15:00:00,CTSI/BTC,0.000007351,0.000007395,0.000007348,0.000007377,56.7646,0.0004188301168
1663164000,2022-09-14 14:00:00,CTSI/BTC,0.000007365,0.000007372,0.000007308,0.000007372,44.3862,0.0003256813576
1663160400,2022-09-14 13:00:00,CTSI/BTC,0.000007308,0.000007308,0.00000726,0.000007272,44.058,0.0003204277224
1663156800,2022-09-14 12:00:00,CTSI/BTC,0.00000726,0.000007433,0.000007238,0.000007319,110.3228,0.0008072554291
1663153200,2022-09-14 11:00:00,CTSI/BTC,0.000007272,0.000007292,0.000007258,0.000007291,16.15,0.0001176409651
1663149600,2022-09-14 10:00:00,CTSI/BTC,0.000007247,0.000007278,0.000007231,0.000007278,2237.1896,0.0161871089757
1663146000,2022-09-14 09:00:00,CTSI/BTC,0.000007236,0.00000726,0.000007198,0.00000726,528.9017,0.0038380563036
1663142400,2022-09-14 08:00:00,CTSI/BTC,0.000007158,0.000007229,0.000007153,0.000007222,41.6585,0.0002999133986
1663138800,2022-09-14 07:00:00,CTSI/BTC,0.000007219,0.00000723,0.00000717,0.00000717,90.2964,0.0006516244475
1663135200,2022-09-14 06:00:00,CTSI/BTC,0.000007284,0.000007288,0.000007241,0.000007241,21.6708,0.0001576330606
1663131600,2022-09-14 05:00:00,CTSI/BTC,0.00000729,0.000007302,0.00000729,0.000007301,78.8048,0.0005746382665
1663128000,2022-09-14 04:00:00,CTSI/BTC,0.00000735,0.000007382,0.00000735,0.000007382,13.2249,0.0000973545172
1663124400,2022-09-14 03:00:00,CTSI/BTC,0.000007294,0.000007397,0.000007294,0.00000736,143.6899,0.0010540612345
1663120800,2022-09-14 02:00:00,CTSI/BTC,0.000007263,0.00000731,0.000007228,0.000007282,136.7422,0.0009964935742
1663117200,2022-09-14 01:00:00,CTSI/BTC,0.000007229,0.000007258,0.000007206,0.000007258,211.8476,0.001532274172
1663113600,2022-09-14 00:00:00,CTSI/BTC,0.000007194,0.00000723,0.000007184,0.000007222,24.6027,0.0001770875391
1663110000,2022-09-13 23:00:00,CTSI/BTC,0.000007164,0.000007171,0.000007138,0.00000716,42.5833,0.0003050841163
1663106400,2022-09-13 22:00:00,CTSI/BTC,0.000007193,0.0000072,0.000007137,0.0000072,1133.3655,0.0081041732338
1663102800,2022-09-13 21:00:00,CTSI/BTC,0.000007209,0.000007325,0.000007209,0.000007269,37.0809,0.0002693576153
1663099200,2022-09-13 20:00:00,CTSI/BTC,0.0000072,0.000007232,0.0000072,0.000007221,21.1999,0.0001528101344
1663095600,2022-09-13 19:00:00,CTSI/BTC,0.000007146,0.000007221,0.000007146,0.000007201,110.5372,0.0007928930693
1663092000,2022-09-13 18:00:00,CTSI/BTC,0.000007088,0.000007162,0.000007052,0.000007116,118.6737,0.0008392723492
1663088400,2022-09-13 17:00:00,CTSI/BTC,0.000007138,0.000007162,0.000007088,0.000007092,83.5779,0.0005949794483
1663084800,2022-09-13 16:00:00,CTSI/BTC,0.000007115,0.000007242,0.000007107,0.000007242,100.5005,0.000717447342
1663081200,2022-09-13 15:00:00,CTSI/BTC,0.000007053,0.000007141,0.000007053,0.000007123,41.8054,0.0002962441225
1663077600,2022-09-13 14:00:00,CTSI/BTC,0.000007031,0.000007052,0.000007013,0.000007034,55.5792,0.0003911240644
1663074000,2022-09-13 13:00:00,CTSI/BTC,0.000006747,0.000007566,0.000006747,0.000007016,15972.2003,0.1110916559384
1663070400,2022-09-13 12:00:00,CTSI/BTC,0.00000674,0.000006746,0.00000663,0.000006738,1204.4744,0.0080150606372
1663066800,2022-09-13 11:00:00,CTSI/BTC,0.000006774,0.000006799,0.000006749,0.000006749,4070.9363,0.0276449735766
1663063200,2022-09-13 10:00:00,CTSI/BTC,0.000006816,0.000006816,0.000006749,0.000006781,84.088,0.0005696700528
1663059600,2022-09-13 09:00:00,CTSI/BTC,0.000006947,0.000006952,0.000006885,0.000006885,63.8862,0.0004425793849
1663056000,2022-09-13 08:00:00,CTSI/BTC,0.000007031,0.000007031,0.000006937,0.000006937,38.8544,0.0002719688005
1663052400,2022-09-13 07:00:00,CTSI/BTC,0.000006839,0.000007012,0.000006828,0.000007007,278.7072,0.0019406067278
1663048800,2022-09-13 06:00:00,CTSI/BTC,0.000006816,0.000006845,0.000006801,0.000006845,164.6207,0.0011212077556
1663045200,2022-09-13 05:00:00,CTSI/BTC,0.000006852,0.000006872,0.000006812,0.000006812,31.2349,0.0002143112744
1663041600,2022-09-13 04:00:00,CTSI/BTC,0.000006869,0.000006875,0.000006852,0.000006852,106.1148,0.0007292993275
1663038000,2022-09-13 03:00:00,CTSI/BTC,0.000006803,0.000006882,0.000006785,0.000006881,74.0386,0.0005060071446
1663034400,2022-09-13 02:00:00,CTSI/BTC,0.000006781,0.000006838,0.000006765,0.000006838,33.6746,0.0002287223052
1663030800,2022-09-13 01:00:00,CTSI/BTC,0.00000681,0.00000681,0.000006741,0.000006761,16.7383,0.0001135539803
1663027200,2022-09-13 00:00:00,CTSI/BTC,0.000006869,0.000006874,0.00000679,0.00000679,24.3639,0.0001671862338
1663023600,2022-09-12 23:00:00,CTSI/BTC,0.000006915,0.000006915,0.000006887,0.000006887,35.3237,0.0002441423307
1663020000,2022-09-12 22:00:00,CTSI/BTC,0.000006847,0.000006946,0.000006847,0.000006942,1131.3069,0.0078440159587
1663016400,2022-09-12 21:00:00,CTSI/BTC,0.00000686,0.000006875,0.000006851,0.000006864,25.5512,0.0001753653431
1663012800,2022-09-12 20:00:00,CTSI/BTC,0.000006818,0.000006875,0.000006818,0.000006875,94.7365,0.000648576856
1663009200,2022-09-12 19:00:00,CTSI/BTC,0.00000681,0.000006842,0.000006808,0.000006821,30.0056,0.000204462277
1663005600,2022-09-12 18:00:00,CTSI/BTC,0.000006834,0.000006855,0.000006791,0.000006816,60.7928,0.0004149445077
1663002000,2022-09-12 17:00:00,CTSI/BTC,0.000006846,0.000006846,0.000006799,0.000006799,15.8498,0.0001079201552
1662998400,2022-09-12 16:00:00,CTSI/BTC,0.000006878,0.000006878,0.00000674,0.000006837,1614.9777,0.0109490920803
1662994800,2022-09-12 15:00:00,CTSI/BTC,0.00000698,0.00000698,0.00000687,0.00000687,317.5198,0.0021928137802
1662991200,2022-09-12 14:00:00,CTSI/BTC,0.00000697,0.00000697,0.00000697,0.00000697,5.2522,0.000036607834
1662987600,2022-09-12 13:00:00,CTSI/BTC,0.00000703,0.000007051,0.000007002,0.000007002,177.5489,0.0012440360244
1662984000,2022-09-12 12:00:00,CTSI/BTC,0.00000703,0.000007062,0.000007025,0.000007025,20.3849,0.000143319406
1662980400,2022-09-12 11:00:00,CTSI/BTC,0.000007091,0.000007091,0.000006985,0.000006985,21.3636,0.0001508705703
1662976800,2022-09-12 10:00:00,CTSI/BTC,0.000007053,0.000007084,0.000007053,0.000007084,37.2977,0.0002637962994
1662973200,2022-09-12 09:00:00,CTSI/BTC,0.000007084,0.000007088,0.000007048,0.000007088,25.6123,0.0001809451059
1662969600,2022-09-12 08:00:00,CTSI/BTC,0.000007056,0.000007095,0.000007048,0.000007048,62.8443,0.0004437717151
1662966000,2022-09-12 07:00:00,CTSI/BTC,0.000007148,0.000007148,0.000006984,0.000007,520.1511,0.0036482826887
1662962400,2022-09-12 06:00:00,CTSI/BTC,0.000007121,0.00000719,0.000007121,0.00000719,18.6013,0.0001326420191
1662958800,2022-09-12 05:00:00,CTSI/BTC,0.000007175,0.000007175,0.000007148,0.000007154,41.8677,0.0003002078193
1662955200,2022-09-12 04:00:00,CTSI/BTC,0.000007166,0.000007197,0.000007166,0.000007175,59.5127,0.0004274707308
1662951600,2022-09-12 03:00:00,CTSI/BTC,0.00000717,0.000007179,0.000007059,0.000007059,24.6481,0.0001762419325
1662948000,2022-09-12 02:00:00,CTSI/BTC,0.00000719,0.00000719,0.000007104,0.000007104,154.5166,0.0011100591018
1662944400,2022-09-12 01:00:00,CTSI/BTC,0.000007014,0.000007258,0.000007014,0.000007258,463.4694,0.0033595896268
1662940800,2022-09-12 00:00:00,CTSI/BTC,0.000007048,0.000007082,0.000007017,0.000007017,138.6215,0.0009770432534
1662937200,2022-09-11 23:00:00,CTSI/BTC,0.000007059,0.000007089,0.000007059,0.000007087,34.3548,0.0002427684027
1662933600,2022-09-11 22:00:00,CTSI/BTC,0.000007038,0.000007133,0.000007038,0.000007103,174.3663,0.0012341802175
1662930000,2022-09-11 21:00:00,CTSI/BTC,0.000007154,0.000007154,0.000006998,0.000007028,2042.3472,0.0143877089913
1662926400,2022-09-11 20:00:00,CTSI/BTC,0.0000072,0.000007204,0.000007157,0.000007157,55.4784,0.0003980498695
1662922800,2022-09-11 19:00:00,CTSI/BTC,0.000007232,0.000007232,0.000007214,0.000007214,9.4501,0.0000683179358
1662919200,2022-09-11 18:00:00,CTSI/BTC,0.000007245,0.000007262,0.000007238,0.000007247,24.8956,0.0001806506236
1662915600,2022-09-11 17:00:00,CTSI/BTC,0.0000073,0.000007322,0.000007248,0.000007255,31.2167,0.0002276765156
1662912000,2022-09-11 16:00:00,CTSI/BTC,0.000007287,0.000007292,0.000007284,0.000007292,10.8873,0.0000793297876
1662908400,2022-09-11 15:00:00,CTSI/BTC,0.000007302,0.000007302,0.000007232,0.000007232,19.7021,0.0001434980391
1662904800,2022-09-11 14:00:00,CTSI/BTC,0.000007316,0.000007316,0.000007278,0.000007295,86.5087,0.0006302612205
1662901200,2022-09-11 13:00:00,CTSI/BTC,0.000007229,0.000007329,0.000007189,0.000007326,566.2249,0.004102863059
1662897600,2022-09-11 12:00:00,CTSI/BTC,0.000007135,0.000007226,0.000007135,0.000007226,288.2038,0.0020717302452
1662894000,2022-09-11 11:00:00,CTSI/BTC,0.000007127,0.00000714,0.00000711,0.00000711,65.944,0.0004692920649
1662890400,2022-09-11 10:00:00,CTSI/BTC,0.00000712,0.000007148,0.00000712,0.000007148,12.1904,0.000087029955
1662886800,2022-09-11 09:00:00,CTSI/BTC,0.000007119,0.000007119,0.000007114,0.000007114,2.9269,0.0000208305751
1662883200,2022-09-11 08:00:00,CTSI/BTC,0.000007108,0.000007141,0.000007108,0.000007108,25.2435,0.000179497517
1662879600,2022-09-11 07:00:00,CTSI/BTC,0.0000071,0.00000713,0.0000071,0.00000712,160.4282,0.001141031188
1662876000,2022-09-11 06:00:00,CTSI/BTC,0.000007124,0.000007124,0.000007054,0.000007061,220.2208,0.0015579723367
1662872400,2022-09-11 05:00:00,CTSI/BTC,0.00000712,0.000007138,0.000007114,0.000007119,74.781,0.0005324387997
1662868800,2022-09-11 04:00:00,CTSI/BTC,0.00000712,0.000007128,0.000007103,0.000007103,20.0957,0.0001428509666
1662865200,2022-09-11 03:00:00,CTSI/BTC,0.00000715,0.000007162,0.000007141,0.000007146,27.8895,0.0001993845997
1662861600,2022-09-11 02:00:00,CTSI/BTC,0.000007138,0.00000716,0.000007138,0.000007138,45.948,0.000328661057
1662858000,2022-09-11 01:00:00,CTSI/BTC,0.000007174,0.00000719,0.000007154,0.000007154,22.1456,0.0001588532676
1662854400,2022-09-11 00:00:00,CTSI/BTC,0.000007078,0.000007185,0.000007078,0.00000715,28568.7479,0.2029429150971
1662850800,2022-09-10 23:00:00,CTSI/BTC,0.000007127,0.000007127,0.000007098,0.000007098,4.4446,0.0000316269176
1662847200,2022-09-10 22:00:00,CTSI/BTC,0.000007107,0.000007122,0.000007078,0.000007122,16.7307,0.000118874176
1662843600,2022-09-10 21:00:00,CTSI/BTC,0.000007098,0.000007131,0.000007098,0.000007131,4.1493,0.0000295307565
1662840000,2022-09-10 20:00:00,CTSI/BTC,0.000007112,0.000007124,0.000007111,0.000007124,9.3149,0.0000662720104
1662836400,2022-09-10 19:00:00,CTSI/BTC,0.000007162,0.000007194,0.00000711,0.000007132,13.9319,0.0000994970514
1662832800,2022-09-10 18:00:00,CTSI/BTC,0.000007192,0.000007234,0.000007161,0.000007182,103.5219,0.0007446185569
1662829200,2022-09-10 17:00:00,CTSI/BTC,0.000007194,0.000007213,0.000007187,0.000007202,21.2437,0.0001529232995
1662825600,2022-09-10 16:00:00,CTSI/BTC,0.000007218,0.000007245,0.000007218,0.000007245,12.742,0.0000920718099
1662822000,2022-09-10 15:00:00,CTSI/BTC,0.000007225,0.000007242,0.000007208,0.000007208,23.8345,0.0001723123417
1662818400,2022-09-10 14:00:00,CTSI/BTC,0.000007215,0.000007215,0.000007198,0.000007209,20.1428,0.0001452731323
1662814800,2022-09-10 13:00:00,CTSI/BTC,0.000007272,0.000007282,0.000007158,0.000007158,1399.8961,0.0100411688816
1662811200,2022-09-10 12:00:00,CTSI/BTC,0.000007326,0.000007326,0.000007267,0.000007271,26.9529,0.0001966089696
1662807600,2022-09-10 11:00:00,CTSI/BTC,0.000007312,0.000007312,0.000007278,0.000007278,12.958,0.0000944157436
1662804000,2022-09-10 10:00:00,CTSI/BTC,0.000007305,0.000007312,0.000007305,0.000007312,36.163,0.0002643869128
1662800400,2022-09-10 09:00:00,CTSI/BTC,0.00000731,0.000007322,0.00000731,0.000007322,49.9174,0.0003654812516
1662796800,2022-09-10 08:00:00,CTSI/BTC,0.0000073,0.000007332,0.0000073,0.000007315,5.7956,0.0000423942175
1662793200,2022-09-10 07:00:00,CTSI/BTC,0.000007301,0.000007301,0.000007267,0.000007267,61.5636,0.0004488251791
1662789600,2022-09-10 06:00:00,CTSI/BTC,0.000007192,0.000007329,0.000007187,0.000007329,50.5751,0.0003684698037
1662786000,2022-09-10 05:00:00,CTSI/BTC,0.000007183,0.000007183,0.000007162,0.000007172,15.6886,0.0001124987496
1662782400,2022-09-10 04:00:00,CTSI/BTC,0.000007292,0.000007322,0.000007224,0.000007224,29.7952,0.0002166790729
1662778800,2022-09-10 03:00:00,CTSI/BTC,0.000007302,0.000007311,0.000007284,0.000007291,6.5585,0.000047849931
1662775200,2022-09-10 02:00:00,CTSI/BTC,0.000007278,0.000007312,0.000007268,0.000007268,39.6684,0.0002887374396
1662771600,2022-09-10 01:00:00,CTSI/BTC,0.000007352,0.000007352,0.000007287,0.000007287,24.6042,0.0001802524859
1662768000,2022-09-10 00:00:00,CTSI/BTC,0.00000722,0.000007303,0.00000722,0.000007261,63.1523,0.0004569509662
1662764400,2022-09-09 23:00:00,CTSI/BTC,0.000007184,0.000007252,0.000007184,0.000007213,1013.3337,0.0073468214319
1662760800,2022-09-09 22:00:00,CTSI/BTC,0.000007182,0.000007182,0.000007134,0.000007134,13.0662,0.0000935938989
1662757200,2022-09-09 21:00:00,CTSI/BTC,0.000007137,0.000007192,0.000007137,0.000007192,284.8531,0.0020461415468
1662753600,2022-09-09 20:00:00,CTSI/BTC,0.000007077,0.000007165,0.000007077,0.00000714,18.2639,0.0001300412556
1662750000,2022-09-09 19:00:00,CTSI/BTC,0.000007069,0.000007107,0.000007054,0.000007107,11.3204,0.0000799849053
1662746400,2022-09-09 18:00:00,CTSI/BTC,0.000007072,0.000007102,0.000007049,0.000007069,26.9516,0.000190778506
1662742800,2022-09-09 17:00:00,CTSI/BTC,0.000007086,0.000007113,0.000007081,0.000007081,8.2846,0.0000587810672
1662739200,2022-09-09 16:00:00,CTSI/BTC,0.000007069,0.000007091,0.000007069,0.000007077,15.0228,0.0001063321084
1662735600,2022-09-09 15:00:00,CTSI/BTC,0.000007158,0.000007158,0.000007094,0.000007094,13.7827,0.0000982205676
1662732000,2022-09-09 14:00:00,CTSI/BTC,0.000007192,0.000007202,0.000007173,0.000007178,11.3081,0.0000812476159
1662728400,2022-09-09 13:00:00,CTSI/BTC,0.000007177,0.000007192,0.000007164,0.000007192,104.3404,0.0007503024057
1662724800,2022-09-09 12:00:00,CTSI/BTC,0.000007195,0.000007228,0.000007195,0.000007228,48.6499,0.0003510667866
1662721200,2022-09-09 11:00:00,CTSI/BTC,0.000007161,0.00000721,0.000007161,0.00000721,16.3126,0.000116994525
1662717600,2022-09-09 10:00:00,CTSI/BTC,0.000007295,0.000007295,0.000007154,0.000007154,16.4096,0.000118902261
1662714000,2022-09-09 09:00:00,CTSI/BTC,0.000007332,0.000007333,0.000007304,0.000007304,40.2495,0.0002944804899
1662710400,2022-09-09 08:00:00,CTSI/BTC,0.000007361,0.000007395,0.000007349,0.000007351,34.7981,0.0002560948614
1662706800,2022-09-09 07:00:00,CTSI/BTC,0.000007361,0.000007362,0.000007345,0.000007345,14.8368,0.0001091058382
1662703200,2022-09-09 06:00:00,CTSI/BTC,0.000007415,0.000007415,0.000007338,0.000007338,12.2433,0.0000901528486
1662699600,2022-09-09 05:00:00,CTSI/BTC,0.000007414,0.000007423,0.000007385,0.000007423,110.3225,0.0008177505439
1662696000,2022-09-09 04:00:00,CTSI/BTC,0.000007497,0.000007523,0.00000743,0.00000743,10.6433,0.0000797956465
1662692400,2022-09-09 03:00:00,CTSI/BTC,0.000007704,0.000007704,0.00000767,0.00000767,32.7436,0.0002517171884
1662688800,2022-09-09 02:00:00,CTSI/BTC,0.000007783,0.000007793,0.000007781,0.000007781,15.6857,0.0001221419162
1662685200,2022-09-09 01:00:00,CTSI/BTC,0.000007777,0.000007777,0.000007777,0.000007777,3.2791,0.0000255015607
1662681600,2022-09-09 00:00:00,CTSI/BTC,0.000007699,0.000007767,0.000007699,0.000007767,207.2482,0.0016014549546
