https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WBTC,Volume BTC
1660089600000.0,2022-08-10 00:00:00,WBTC/BTC,1.0,1.0013,0.9994,0.9999,1104.923499909991,1104.81300756
1660003200000.0,2022-08-09 00:00:00,WBTC/BTC,0.9999,1.0,0.9999,1.0,54.04399968,54.04399968
1659916800000.0,2022-08-08 00:00:00,WBTC/BTC,1.0,1.0,0.9999,0.9999,75.8057088008801,75.79812823
1659830400000.0,2022-08-07 00:00:00,WBTC/BTC,1.0002,1.0003,0.9998,1.0,108.39603266,108.39603266
1659744000000.0,2022-08-06 00:00:00,WBTC/BTC,1.0001,1.0003,1.0001,1.0002,4.193626204759048,4.19446493
1659657600000.0,2022-08-05 00:00:00,WBTC/BTC,1.0001,1.0002,1.0,1.0001,12.144265743425658,12.14548017
1659571200000.0,2022-08-04 00:00:00,WBTC/BTC,1.0001,1.0003,0.9999,1.0001,47.993767263273675,47.99856664
1659484800000.0,2022-08-03 00:00:00,WBTC/BTC,1.0005,1.0005,0.9997,1.0001,52.8158797720228,52.82116136
1659398400000.0,2022-08-02 00:00:00,WBTC/BTC,0.9999,1.0008,0.9999,1.0005,31.296258780609698,31.31190691
1659312000000.0,2022-08-01 00:00:00,WBTC/BTC,1.0,1.0001,0.9998,0.9999,28.06860077007701,28.06579391
1659225600000.0,2022-07-31 00:00:00,WBTC/BTC,0.9999,1.0,0.9998,1.0,15.14571766,15.14571766
1659139200000.0,2022-07-30 00:00:00,WBTC/BTC,1.0001,1.0002,0.9998,0.9999,70.46714500450045,70.46009829
1659052800000.0,2022-07-29 00:00:00,WBTC/BTC,1.0,1.0003,0.9999,1.0001,487.7145829117088,487.76335437
1658966400000.0,2022-07-28 00:00:00,WBTC/BTC,0.9999,1.0,0.9995,1.0,272.71579328,272.71579328
1658880000000.0,2022-07-27 00:00:00,WBTC/BTC,0.9999,1.0,0.9997,0.9999,273.62990700070003,273.60254401
1658793600000.0,2022-07-26 00:00:00,WBTC/BTC,1.0,1.0001,0.9995,0.9999,117.96006556655665,117.94826956
1658707200000.0,2022-07-25 00:00:00,WBTC/BTC,1.0,1.0002,0.9996,1.0,230.12880668,230.12880668
1658620800000.0,2022-07-24 00:00:00,WBTC/BTC,0.9998,1.0003,0.9996,1.0,600.52985123,600.52985123
1658534400000.0,2022-07-23 00:00:00,WBTC/BTC,0.9996,0.9998,0.9995,0.9998,190.69512390478096,190.65698488
1658448000000.0,2022-07-22 00:00:00,WBTC/BTC,0.9996,1.0,0.9992,0.9996,525.8134414465786,525.60311607
1658361600000.0,2022-07-21 00:00:00,WBTC/BTC,0.9995,0.9996,0.9987,0.9996,227.0560825530212,226.96526012
1658275200000.0,2022-07-20 00:00:00,WBTC/BTC,0.9995,0.9997,0.9994,0.9995,111.54036063031515,111.48459045
1658188800000.0,2022-07-19 00:00:00,WBTC/BTC,0.9999,0.9999,0.999,0.9995,68.07423835917959,68.04020124
1658102400000.0,2022-07-18 00:00:00,WBTC/BTC,0.9999,0.9999,0.9993,0.9999,196.85865286528653,196.838967
1658016000000.0,2022-07-17 00:00:00,WBTC/BTC,0.9998,0.9999,0.9997,0.9999,104.5748303330333,104.56437285
1657929600000.0,2022-07-16 00:00:00,WBTC/BTC,0.9998,1.0,0.999,0.9998,171.85576229245848,171.82139114
1657843200000.0,2022-07-15 00:00:00,WBTC/BTC,0.9995,0.9998,0.9992,0.9998,485.58730835167034,485.49019089
1657756800000.0,2022-07-14 00:00:00,WBTC/BTC,0.9994,0.9997,0.9992,0.9995,204.58134635317657,204.47905568
1657670400000.0,2022-07-13 00:00:00,WBTC/BTC,0.9989,0.9994,0.9986,0.9994,919.1201979587753,918.56872584
1657584000000.0,2022-07-12 00:00:00,WBTC/BTC,0.9984,0.9989,0.998,0.9989,810.7309790269296,809.83917495
1657497600000.0,2022-07-11 00:00:00,WBTC/BTC,0.9989,0.999,0.9979,0.9984,267.3696360777244,266.94184466
1657411200000.0,2022-07-10 00:00:00,WBTC/BTC,0.9995,0.9996,0.9984,0.9989,202.55330177194912,202.33049314
1657324800000.0,2022-07-09 00:00:00,WBTC/BTC,0.9994,0.9995,0.9994,0.9995,28.469105822911455,28.45487127
1657238400000.0,2022-07-08 00:00:00,WBTC/BTC,0.9994,0.9998,0.9994,0.9994,102.37830262157296,102.31687564
1657152000000.0,2022-07-07 00:00:00,WBTC/BTC,0.9996,0.9999,0.9994,0.9994,285.7396066039624,285.56816284
1657065600000.0,2022-07-06 00:00:00,WBTC/BTC,0.9991,1.0,0.9991,0.9996,438.9180138755502,438.74244667
1656979200000.0,2022-07-05 00:00:00,WBTC/BTC,0.9994,0.9998,0.9987,0.9991,131.94538997097388,131.82663912
1656892800000.0,2022-07-04 00:00:00,WBTC/BTC,0.9985,0.9995,0.9985,0.9994,196.22620676405845,196.10847104
1656806400000.0,2022-07-03 00:00:00,WBTC/BTC,0.9996,0.9997,0.9985,0.9985,97.4666432448673,97.32044328
1656720000000.0,2022-07-02 00:00:00,WBTC/BTC,0.9992,0.9997,0.9991,0.9996,306.3510603941576,306.22851997
1656633600000.0,2022-07-01 00:00:00,WBTC/BTC,0.9987,0.9994,0.9984,0.9992,284.8995273618895,284.67160774
1656547200000.0,2022-06-30 00:00:00,WBTC/BTC,0.9989,0.9996,0.9987,0.9987,160.6609269149895,160.45206771
1656460800000.0,2022-06-29 00:00:00,WBTC/BTC,0.9993,0.9997,0.9988,0.9989,142.17891683852238,142.02252003
1656374400000.0,2022-06-28 00:00:00,WBTC/BTC,0.9993,0.9995,0.9985,0.9993,79.39375603922747,79.33818041
1656288000000.0,2022-06-27 00:00:00,WBTC/BTC,0.9995,0.9996,0.9991,0.9993,242.32803540478338,242.15840578
1656201600000.0,2022-06-26 00:00:00,WBTC/BTC,0.9991,0.9995,0.9988,0.9995,310.6382554777388,310.48293635
1656115200000.0,2022-06-25 00:00:00,WBTC/BTC,0.9993,0.9993,0.9983,0.9991,55.57220265238715,55.52218767
1656028800000.0,2022-06-24 00:00:00,WBTC/BTC,0.999,0.9995,0.999,0.9993,121.97419111377964,121.88880918
1655942400000.0,2022-06-23 00:00:00,WBTC/BTC,0.9992,0.9996,0.998,0.999,143.82280486486488,143.67898206
1655856000000.0,2022-06-22 00:00:00,WBTC/BTC,0.9993,0.9996,0.999,0.9992,86.27760060048038,86.20857852
1655769600000.0,2022-06-21 00:00:00,WBTC/BTC,0.9991,0.9996,0.999,0.9993,56.44847695386771,56.40896302
1655683200000.0,2022-06-20 00:00:00,WBTC/BTC,0.9989,1.0,0.9987,0.9991,198.91420401361225,198.73518123
1655596800000.0,2022-06-19 00:00:00,WBTC/BTC,0.9996,1.0001,0.9986,0.9989,1880.6953961757933,1878.62663124
1655510400000.0,2022-06-18 00:00:00,WBTC/BTC,0.9992,1.001,0.9975,0.9996,2437.264549939976,2436.28964412
1655424000000.0,2022-06-17 00:00:00,WBTC/BTC,0.9996,0.9997,0.998,0.9992,435.6196385408326,435.27114283
1655337600000.0,2022-06-16 00:00:00,WBTC/BTC,0.9999,1.0,0.9986,0.9996,286.416131162465,286.30156471
1655251200000.0,2022-06-15 00:00:00,WBTC/BTC,0.9995,1.0,0.9953,0.9999,1035.8534194319432,1035.74983409
1655164800000.0,2022-06-14 00:00:00,WBTC/BTC,0.9998,1.0,0.999,0.9995,684.6556248024012,684.31329699
1655078400000.0,2022-06-13 00:00:00,WBTC/BTC,1.0002,1.0003,0.9994,0.9998,436.73007914582917,436.64273313
1654992000000.0,2022-06-12 00:00:00,WBTC/BTC,1.0004,1.001,1.0002,1.0002,84.35039355128974,84.36726363
1654905600000.0,2022-06-11 00:00:00,WBTC/BTC,1.0006,1.0009,1.0004,1.0004,67.87606553378649,67.90321596
1654819200000.0,2022-06-10 00:00:00,WBTC/BTC,1.0005,1.0007,1.0005,1.0006,133.87589402358586,133.95621956
1654732800000.0,2022-06-09 00:00:00,WBTC/BTC,1.0005,1.0007,1.0001,1.0005,96.15727435282359,96.20535299
1654646400000.0,2022-06-08 00:00:00,WBTC/BTC,1.0003,1.0005,1.0001,1.0005,75.1461611494253,75.18373423
1654560000000.0,2022-06-07 00:00:00,WBTC/BTC,1.0003,1.0006,1.0,1.0003,374.9355178846346,375.04799854
1654473600000.0,2022-06-06 00:00:00,WBTC/BTC,1.0,1.0005,0.9997,1.0003,350.5638842247326,350.66905339
1654387200000.0,2022-06-05 00:00:00,WBTC/BTC,0.9999,1.0001,0.9998,1.0,61.49255369,61.49255369
1654300800000.0,2022-06-04 00:00:00,WBTC/BTC,1.0001,1.0001,0.9994,0.9999,55.475745434543455,55.47019786
1654214400000.0,2022-06-03 00:00:00,WBTC/BTC,1.0001,1.0001,1.0,1.0001,61.345896900309974,61.35203149
1654128000000.0,2022-06-02 00:00:00,WBTC/BTC,0.9999,1.0001,0.9996,1.0001,118.63822924707529,118.65009307
1654041600000.0,2022-06-01 00:00:00,WBTC/BTC,0.9996,1.0,0.9996,0.9999,168.48543645364535,168.46858791
1653955200000.0,2022-05-31 00:00:00,WBTC/BTC,0.9998,1.0,0.9996,0.9996,187.2269107643057,187.15202
1653868800000.0,2022-05-30 00:00:00,WBTC/BTC,1.0,1.0,0.9997,0.9998,54.54971082216443,54.53880088
1653782400000.0,2022-05-29 00:00:00,WBTC/BTC,0.9997,1.0,0.9997,1.0,47.16940014,47.16940014
1653696000000.0,2022-05-28 00:00:00,WBTC/BTC,0.9991,0.9999,0.9985,0.9997,320.3569106131839,320.26080354
1653609600000.0,2022-05-27 00:00:00,WBTC/BTC,0.9996,0.9996,0.9988,0.9991,265.30065443899514,265.06188385
1653523200000.0,2022-05-26 00:00:00,WBTC/BTC,0.9994,0.9999,0.9985,0.9996,279.9749869247699,279.86299693
1653436800000.0,2022-05-25 00:00:00,WBTC/BTC,0.9995,0.9996,0.9986,0.9994,149.63520320192117,149.54542208
1653350400000.0,2022-05-24 00:00:00,WBTC/BTC,0.9996,0.9997,0.9987,0.9995,355.17773397698846,355.00014511
1653264000000.0,2022-05-23 00:00:00,WBTC/BTC,0.9999,0.9999,0.9995,0.9996,150.88504155662267,150.82468754
1653177600000.0,2022-05-22 00:00:00,WBTC/BTC,1.0002,1.0002,0.9998,0.9999,99.01350649064906,99.00360514
1653091200000.0,2022-05-21 00:00:00,WBTC/BTC,0.9998,1.0002,0.9998,1.0002,40.75448680263947,40.7626377
1653004800000.0,2022-05-20 00:00:00,WBTC/BTC,0.9998,1.0002,0.9997,0.9998,162.0174302260452,161.98502674
1652918400000.0,2022-05-19 00:00:00,WBTC/BTC,0.9998,0.9998,0.9995,0.9998,56.20025482096419,56.18901477
1652832000000.0,2022-05-18 00:00:00,WBTC/BTC,0.9998,0.9999,0.9997,0.9998,133.0134177035407,132.98681502
1652745600000.0,2022-05-17 00:00:00,WBTC/BTC,0.9995,0.9999,0.9995,0.9998,83.07898673734746,83.06237094
1652659200000.0,2022-05-16 00:00:00,WBTC/BTC,1.0,1.0,0.9995,0.9995,196.22922116058027,196.13110655
1652572800000.0,2022-05-15 00:00:00,WBTC/BTC,0.9993,1.0001,0.9986,1.0,154.24564241,154.24564241
1652486400000.0,2022-05-14 00:00:00,WBTC/BTC,0.9998,0.9998,0.998,0.9993,157.60865634944463,157.49833029
1652400000000.0,2022-05-13 00:00:00,WBTC/BTC,0.9995,1.0002,0.9988,0.9998,509.585574694939,509.48365758
1652313600000.0,2022-05-12 00:00:00,WBTC/BTC,1.0005,1.001,0.9985,0.9995,624.3721540970486,624.05996802
1652227200000.0,2022-05-11 00:00:00,WBTC/BTC,1.0007,1.0023,1.0,1.0005,401.34413323338333,401.5448053
1652140800000.0,2022-05-10 00:00:00,WBTC/BTC,1.0005,1.0023,1.0003,1.0007,214.02176962126512,214.17158486
1652054400000.0,2022-05-09 00:00:00,WBTC/BTC,1.0005,1.001,1.0001,1.0005,304.88429937031486,305.03674152
1651968000000.0,2022-05-08 00:00:00,WBTC/BTC,1.0006,1.0013,1.0,1.0005,480.061191914043,480.30122251
1651881600000.0,2022-05-07 00:00:00,WBTC/BTC,1.001,1.001,1.0006,1.0006,59.670442744353394,59.70624501
1651795200000.0,2022-05-06 00:00:00,WBTC/BTC,1.001,1.0015,1.0005,1.001,245.84200603396607,246.08784804
1651708800000.0,2022-05-05 00:00:00,WBTC/BTC,1.0007,1.0014,1.0004,1.001,176.38994955044956,176.5663395
1651622400000.0,2022-05-04 00:00:00,WBTC/BTC,1.0005,1.0007,1.0005,1.0007,28.44140319776157,28.46131218
1651536000000.0,2022-05-03 00:00:00,WBTC/BTC,1.0007,1.0013,1.0005,1.0005,95.1838883758121,95.23148032
1651449600000.0,2022-05-02 00:00:00,WBTC/BTC,1.0005,1.0013,1.0004,1.0007,187.77650720495654,187.90795076
1651363200000.0,2022-05-01 00:00:00,WBTC/BTC,1.0003,1.0007,0.999,1.0005,220.80241825087458,220.91281946
1651276800000.0,2022-04-30 00:00:00,WBTC/BTC,1.0004,1.001,1.0003,1.0003,144.51994811556534,144.5633041
1651190400000.0,2022-04-29 00:00:00,WBTC/BTC,1.0011,1.0013,1.0003,1.0004,150.90029848060774,150.9606586
1651104000000.0,2022-04-28 00:00:00,WBTC/BTC,1.0007,1.0015,1.0004,1.0011,224.4754642293477,224.72238724
1651017600000.0,2022-04-27 00:00:00,WBTC/BTC,1.0006,1.001,1.0004,1.0007,67.39648922754073,67.44366677
1650931200000.0,2022-04-26 00:00:00,WBTC/BTC,1.0003,1.0007,1.0003,1.0006,36.41575913451929,36.43760859
1650844800000.0,2022-04-25 00:00:00,WBTC/BTC,1.0007,1.0007,1.0003,1.0003,27.428353074077776,27.43658158
1650758400000.0,2022-04-24 00:00:00,WBTC/BTC,1.0006,1.001,1.0004,1.0007,126.11523078844809,126.20351145
1650672000000.0,2022-04-23 00:00:00,WBTC/BTC,1.0006,1.0009,1.0004,1.0006,118.86613845692585,118.93745814
1650585600000.0,2022-04-22 00:00:00,WBTC/BTC,1.0005,1.0009,1.0004,1.0006,84.61560352788328,84.66637289
1650499200000.0,2022-04-21 00:00:00,WBTC/BTC,1.0005,1.0006,1.0004,1.0005,44.46667820089955,44.48891154
1650412800000.0,2022-04-20 00:00:00,WBTC/BTC,1.0006,1.0007,1.0002,1.0005,178.10735996002,178.19641364
1650326400000.0,2022-04-19 00:00:00,WBTC/BTC,1.0007,1.0009,1.0004,1.0006,67.71712439536279,67.75775467
1650240000000.0,2022-04-18 00:00:00,WBTC/BTC,1.0007,1.0011,1.0005,1.0007,248.00480148895775,248.17840485
1650153600000.0,2022-04-17 00:00:00,WBTC/BTC,1.0004,1.0008,1.0003,1.0007,35.686604356950134,35.71158498
1650067200000.0,2022-04-16 00:00:00,WBTC/BTC,1.0004,1.0006,1.0004,1.0004,10.296103828468613,10.30022227
1649980800000.0,2022-04-15 00:00:00,WBTC/BTC,1.0005,1.0013,1.0003,1.0004,68.46913361655338,68.49652127
1649894400000.0,2022-04-14 00:00:00,WBTC/BTC,1.0005,1.0008,1.0005,1.0005,93.28036428785609,93.32700447
1649808000000.0,2022-04-13 00:00:00,WBTC/BTC,1.0006,1.0015,1.0005,1.0005,123.47664827586208,123.5383866
1649721600000.0,2022-04-12 00:00:00,WBTC/BTC,1.0004,1.0009,1.0003,1.0006,440.83133175094946,441.09583055
1649635200000.0,2022-04-11 00:00:00,WBTC/BTC,1.0005,1.0005,1.0003,1.0004,167.28965831667333,167.35657418
1649548800000.0,2022-04-10 00:00:00,WBTC/BTC,1.0003,1.0005,1.0003,1.0005,39.10722427786107,39.12677789
1649462400000.0,2022-04-09 00:00:00,WBTC/BTC,1.0004,1.0004,1.0003,1.0003,56.609437818654406,56.62642065
1649376000000.0,2022-04-08 00:00:00,WBTC/BTC,1.0002,1.0005,0.9999,1.0004,155.64194778088765,155.70420456
1649289600000.0,2022-04-07 00:00:00,WBTC/BTC,1.0002,1.0005,1.0,1.0002,136.0031097980404,136.03031042
1649203200000.0,2022-04-06 00:00:00,WBTC/BTC,1.0,1.0002,1.0,1.0002,43.19051588682264,43.19915399
1649116800000.0,2022-04-05 00:00:00,WBTC/BTC,1.0001,1.0002,1.0,1.0,10.46085243,10.46085243
1649030400000.0,2022-04-04 00:00:00,WBTC/BTC,1.0001,1.0002,1.0001,1.0001,12.496320067993201,12.4975697
1648944000000.0,2022-04-03 00:00:00,WBTC/BTC,1.0001,1.0004,0.9999,1.0001,20.914614328567144,20.91670579
1648857600000.0,2022-04-02 00:00:00,WBTC/BTC,1.0001,1.0004,0.9998,1.0001,123.82174706529347,123.83412924
1648771200000.0,2022-04-01 00:00:00,WBTC/BTC,0.9999,1.0001,0.999,1.0001,150.44934277572244,150.46438771
1648684800000.0,2022-03-31 00:00:00,WBTC/BTC,0.9999,1.0004,0.999,0.9999,202.66575579557957,202.64548922
1648598400000.0,2022-03-30 00:00:00,WBTC/BTC,1.0001,1.0004,0.9995,0.9999,154.81148358835884,154.79600244
1648512000000.0,2022-03-29 00:00:00,WBTC/BTC,1.0002,1.0004,0.9962,1.0001,683.1382669633036,683.20658079
1648425600000.0,2022-03-28 00:00:00,WBTC/BTC,1.0001,1.0005,1.0,1.0002,153.29556033793241,153.32621945
1648339200000.0,2022-03-27 00:00:00,WBTC/BTC,1.0002,1.0002,1.0,1.0001,264.78960191980804,264.81608088
1648252800000.0,2022-03-26 00:00:00,WBTC/BTC,1.0001,1.0002,1.0001,1.0002,37.99305961807639,38.00065823
1648166400000.0,2022-03-25 00:00:00,WBTC/BTC,1.0002,1.0008,0.9999,1.0001,102.48034651534846,102.49059455
1648080000000.0,2022-03-24 00:00:00,WBTC/BTC,1.0003,1.0006,1.0001,1.0002,87.67602205558889,87.69355726
1647993600000.0,2022-03-23 00:00:00,WBTC/BTC,1.0001,1.0005,0.9999,1.0003,107.08257902629212,107.1147038
1647907200000.0,2022-03-22 00:00:00,WBTC/BTC,1.0001,1.0005,0.9998,1.0001,110.16049316068393,110.17150921
1647820800000.0,2022-03-21 00:00:00,WBTC/BTC,0.9999,1.0001,0.9998,1.0001,60.19798548145185,60.20400528
1647734400000.0,2022-03-20 00:00:00,WBTC/BTC,1.0,1.0001,0.9998,0.9999,67.3988510251025,67.39211114
1647648000000.0,2022-03-19 00:00:00,WBTC/BTC,1.0001,1.0001,1.0,1.0,15.64935746,15.64935746
1647561600000.0,2022-03-18 00:00:00,WBTC/BTC,1.0001,1.0001,0.9997,1.0001,223.87402834716528,223.89641575
1647475200000.0,2022-03-17 00:00:00,WBTC/BTC,1.0,1.0001,0.9998,1.0001,138.6618193380662,138.67568552
1647388800000.0,2022-03-16 00:00:00,WBTC/BTC,1.0001,1.0002,0.9999,1.0,53.59249852,53.59249852
1647302400000.0,2022-03-15 00:00:00,WBTC/BTC,1.0,1.0003,1.0,1.0001,134.21215621437855,134.22557743
1647216000000.0,2022-03-14 00:00:00,WBTC/BTC,1.0003,1.0004,0.9999,1.0,281.02514593,281.02514593
1647129600000.0,2022-03-13 00:00:00,WBTC/BTC,1.0001,1.0005,1.0,1.0003,203.84496045186447,203.90611394
1647043200000.0,2022-03-12 00:00:00,WBTC/BTC,1.0,1.0001,0.9999,1.0001,18.531922637736226,18.53377583
1646956800000.0,2022-03-11 00:00:00,WBTC/BTC,1.0001,1.0002,0.9999,1.0,56.77209784,56.77209784
1646870400000.0,2022-03-10 00:00:00,WBTC/BTC,1.0001,1.0002,1.0,1.0001,218.62347522247777,218.64533757
1646784000000.0,2022-03-09 00:00:00,WBTC/BTC,1.0001,1.0002,1.0,1.0001,99.38916666333367,99.39910558
1646697600000.0,2022-03-08 00:00:00,WBTC/BTC,1.0002,1.0002,1.0001,1.0001,59.36831630836917,59.37425314
1646611200000.0,2022-03-07 00:00:00,WBTC/BTC,1.0006,1.0007,1.0001,1.0002,82.30148378324336,82.31794408
1646524800000.0,2022-03-06 00:00:00,WBTC/BTC,1.0007,1.0011,1.0001,1.0006,259.87491727963226,260.03084223
1646438400000.0,2022-03-05 00:00:00,WBTC/BTC,1.0006,1.001,1.0005,1.0007,306.7431915559109,306.95791179
1646352000000.0,2022-03-04 00:00:00,WBTC/BTC,1.0,1.0018,1.0,1.0006,240.51374618229065,240.65805443
1646265600000.0,2022-03-03 00:00:00,WBTC/BTC,1.0001,1.0001,0.9998,1.0,429.37736022,429.37736022
1646179200000.0,2022-03-02 00:00:00,WBTC/BTC,1.0,1.0002,0.9998,1.0001,305.5106304269573,305.54118149
1646092800000.0,2022-03-01 00:00:00,WBTC/BTC,1.0001,1.0003,1.0,1.0,65.979962,65.979962
1646006400000.0,2022-02-28 00:00:00,WBTC/BTC,1.0001,1.0002,0.9999,1.0001,155.0621125587441,155.07761877
1645920000000.0,2022-02-27 00:00:00,WBTC/BTC,0.9999,1.0001,0.9999,1.0001,120.98459613038696,120.99669459
1645833600000.0,2022-02-26 00:00:00,WBTC/BTC,0.9999,1.0,0.9998,0.9999,64.84113273327333,64.83464862
1645747200000.0,2022-02-25 00:00:00,WBTC/BTC,1.0,1.0,0.9998,0.9999,111.08861263126313,111.07750377
1645660800000.0,2022-02-24 00:00:00,WBTC/BTC,1.0,1.0001,0.9995,1.0,297.50081396,297.50081396
1645574400000.0,2022-02-23 00:00:00,WBTC/BTC,0.9999,1.0001,0.9999,1.0,112.58463548,112.58463548
1645488000000.0,2022-02-22 00:00:00,WBTC/BTC,0.9998,1.0,0.9997,0.9999,49.78836554655466,49.78338671
1645401600000.0,2022-02-21 00:00:00,WBTC/BTC,0.9999,1.0001,0.9996,0.9998,229.74629637927586,229.70034712
1645315200000.0,2022-02-20 00:00:00,WBTC/BTC,1.0,1.0001,0.9999,0.9999,68.99439360936094,68.98749417
1645228800000.0,2022-02-19 00:00:00,WBTC/BTC,1.0,1.0002,1.0,1.0,59.81772631,59.81772631
1645142400000.0,2022-02-18 00:00:00,WBTC/BTC,1.0002,1.0004,1.0,1.0,117.58929259,117.58929259
1645056000000.0,2022-02-17 00:00:00,WBTC/BTC,1.0001,1.0005,1.0001,1.0002,342.3169589582084,342.38542235
1644969600000.0,2022-02-16 00:00:00,WBTC/BTC,1.0003,1.0003,1.0,1.0001,24.815839746025397,24.81832133
1644883200000.0,2022-02-15 00:00:00,WBTC/BTC,1.0001,1.0005,0.9999,1.0003,346.4800478656403,346.58399188
1644796800000.0,2022-02-14 00:00:00,WBTC/BTC,1.0,1.0002,0.9998,1.0001,102.91749624037597,102.92778799
1644710400000.0,2022-02-13 00:00:00,WBTC/BTC,1.0001,1.0002,1.0,1.0,62.13635109,62.13635109
1644624000000.0,2022-02-12 00:00:00,WBTC/BTC,1.0,1.0001,1.0,1.0001,71.42339705029498,71.43053939
