https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DCR,Volume BTC
1663380000,2022-09-17 02:00:00,DCR/BTC,0.00130038,0.00130043,0.00129339,0.00129339,0.4046,0.000524935077
1663376400,2022-09-17 01:00:00,DCR/BTC,0.0012961,0.00131242,0.00129055,0.00130127,137.9137,0.179819712869
1663372800,2022-09-17 00:00:00,DCR/BTC,0.00130366,0.00130461,0.00128001,0.00129411,101.0636,0.129836094852
1663369200,2022-09-16 23:00:00,DCR/BTC,0.00129901,0.00130461,0.00129211,0.00130121,1.1399,0.001479401029
1663365600,2022-09-16 22:00:00,DCR/BTC,0.00130214,0.00131011,0.00130208,0.00130418,0.0765,0.000099811246
1663362000,2022-09-16 21:00:00,DCR/BTC,0.00129986,0.00132194,0.00129743,0.001307,26.795,0.035236605047
1663358400,2022-09-16 20:00:00,DCR/BTC,0.0013011,0.00130849,0.00129901,0.00129901,16.0603,0.02090158343
1663354800,2022-09-16 19:00:00,DCR/BTC,0.00129614,0.00130805,0.0012961,0.00130149,3.2264,0.004217689909
1663351200,2022-09-16 18:00:00,DCR/BTC,0.00131015,0.001311,0.00129404,0.00129933,23.1479,0.030296059717
1663347600,2022-09-16 17:00:00,DCR/BTC,0.00131427,0.00131709,0.00130461,0.001306,11.0544,0.01452588059
1663344000,2022-09-16 16:00:00,DCR/BTC,0.00131266,0.00131894,0.00130461,0.00131705,3.5732,0.004697843668
1663340400,2022-09-16 15:00:00,DCR/BTC,0.00130557,0.00131897,0.00130461,0.00130805,12.2258,0.016089207746
1663336800,2022-09-16 14:00:00,DCR/BTC,0.00129561,0.00130805,0.00129561,0.00129979,0.3461,0.00045098102
1663333200,2022-09-16 13:00:00,DCR/BTC,0.00130724,0.00132254,0.0012951,0.0012951,123.8562,0.163418208211
1663329600,2022-09-16 12:00:00,DCR/BTC,0.00130301,0.00130727,0.00129098,0.00130727,21.5439,0.028050494167
1663326000,2022-09-16 11:00:00,DCR/BTC,0.00129909,0.001304,0.00129411,0.00130104,0.4931,0.000640399418
1663322400,2022-09-16 10:00:00,DCR/BTC,0.00129473,0.00130411,0.00128813,0.00130411,0.5734,0.000742527598
1663318800,2022-09-16 09:00:00,DCR/BTC,0.00129979,0.00130248,0.00128997,0.00129526,5.0095,0.006500854901
1663315200,2022-09-16 08:00:00,DCR/BTC,0.00130821,0.00131748,0.00129743,0.00130273,0.5354,0.00069899523
1663311600,2022-09-16 07:00:00,DCR/BTC,0.00131109,0.00131709,0.00130523,0.00130851,0.4074,0.000533418834
1663308000,2022-09-16 06:00:00,DCR/BTC,0.00131091,0.00131179,0.00130278,0.00130824,0.1717,0.000224762248
1663304400,2022-09-16 05:00:00,DCR/BTC,0.00130461,0.00131179,0.00130157,0.00130364,0.4852,0.000632436797
1663300800,2022-09-16 04:00:00,DCR/BTC,0.00131183,0.00131299,0.00130596,0.00130596,0.4906,0.00064323882
1663297200,2022-09-16 03:00:00,DCR/BTC,0.00131445,0.00132082,0.0013118,0.00132029,4.0982,0.005404881828
1663293600,2022-09-16 02:00:00,DCR/BTC,0.00131084,0.00131999,0.00130856,0.00131296,0.5363,0.000705856661
1663290000,2022-09-16 01:00:00,DCR/BTC,0.00132,0.00132,0.00130516,0.00131818,0.5507,0.00072248939
1663286400,2022-09-16 00:00:00,DCR/BTC,0.00132613,0.0013287,0.00131408,0.00132029,0.8788,0.001159062949
1663282800,2022-09-15 23:00:00,DCR/BTC,0.00133322,0.001337,0.00132615,0.00133333,1.1851,0.001574239836
1663279200,2022-09-15 22:00:00,DCR/BTC,0.00134099,0.00134099,0.00132999,0.00133313,0.4694,0.000627650243
1663275600,2022-09-15 21:00:00,DCR/BTC,0.00134528,0.00134714,0.00133334,0.00133334,1.7977,0.002414659201
1663272000,2022-09-15 20:00:00,DCR/BTC,0.00133517,0.00134812,0.00132613,0.00134769,35.5931,0.047768363928
1663268400,2022-09-15 19:00:00,DCR/BTC,0.00133517,0.00134101,0.00133517,0.00133711,0.0897,0.000120091863
1663264800,2022-09-15 18:00:00,DCR/BTC,0.00134642,0.00135154,0.00133598,0.00134521,0.4844,0.000652387097
1663261200,2022-09-15 17:00:00,DCR/BTC,0.00134203,0.00134769,0.00133804,0.00134769,0.0811,0.000109100623
1663257600,2022-09-15 16:00:00,DCR/BTC,0.001342,0.00134475,0.00133681,0.00133897,25.1269,0.033629198529
1663254000,2022-09-15 15:00:00,DCR/BTC,0.00135218,0.00135218,0.0013262,0.001342,9.8632,0.013246851449
1663250400,2022-09-15 14:00:00,DCR/BTC,0.001359,0.00136,0.00134481,0.00135487,78.5655,0.106053462759
1663246800,2022-09-15 13:00:00,DCR/BTC,0.0013578,0.00136205,0.00135423,0.0013585,0.1425,0.000193475605
1663243200,2022-09-15 12:00:00,DCR/BTC,0.0013551,0.00136205,0.0013551,0.00135891,0.0399,0.000054196175
1663239600,2022-09-15 11:00:00,DCR/BTC,0.00135266,0.00136205,0.00135077,0.00135701,0.1102,0.000149096209
1663236000,2022-09-15 10:00:00,DCR/BTC,0.0013508,0.0013617,0.00135,0.00135774,1.9341,0.002613874486
1663232400,2022-09-15 09:00:00,DCR/BTC,0.00135,0.00135284,0.00135,0.00135,0.5016,0.000677944754
1663228800,2022-09-15 08:00:00,DCR/BTC,0.00135412,0.00136046,0.00135,0.00135,9.1684,0.01237997559
1663225200,2022-09-15 07:00:00,DCR/BTC,0.00135626,0.00136205,0.00135181,0.0013575,0.406,0.000551196226
1663221600,2022-09-15 06:00:00,DCR/BTC,0.00133797,0.00135557,0.00132615,0.0013528,77.9923,0.104509248996
1663218000,2022-09-15 05:00:00,DCR/BTC,0.00135227,0.00135322,0.0013402,0.00134685,3.0117,0.00407052399
1663214400,2022-09-15 04:00:00,DCR/BTC,0.00135898,0.00135935,0.00134917,0.00135496,0.096,0.000130080911
1663210800,2022-09-15 03:00:00,DCR/BTC,0.00135734,0.00136007,0.00134917,0.00136007,0.1683,0.000228015999
1663207200,2022-09-15 02:00:00,DCR/BTC,0.00136033,0.00136648,0.00135487,0.00135487,5.7453,0.007836085434
1663203600,2022-09-15 01:00:00,DCR/BTC,0.00136951,0.00136951,0.00136091,0.00136091,0.2637,0.000359117789
1663200000,2022-09-15 00:00:00,DCR/BTC,0.00136682,0.00137641,0.00136205,0.001366,15.8109,0.021561476955
1663196400,2022-09-14 23:00:00,DCR/BTC,0.00137375,0.00137876,0.00136229,0.0013745,11.8833,0.016220492087
1663192800,2022-09-14 22:00:00,DCR/BTC,0.001382,0.001382,0.00137077,0.00137077,0.8055,0.001108461902
1663189200,2022-09-14 21:00:00,DCR/BTC,0.00138825,0.00138825,0.00137876,0.00138138,0.1408,0.000194585012
1663185600,2022-09-14 20:00:00,DCR/BTC,0.00138775,0.00138941,0.00137641,0.00138475,17.5227,0.024257529556
1663182000,2022-09-14 19:00:00,DCR/BTC,0.00138475,0.00138941,0.00137641,0.00138874,10.9602,0.015139116295
1663178400,2022-09-14 18:00:00,DCR/BTC,0.00137606,0.00138659,0.00136923,0.00138038,58.4237,0.080679548163
1663174800,2022-09-14 17:00:00,DCR/BTC,0.00137641,0.00137641,0.00135922,0.00137527,10.8483,0.014920079853
1663171200,2022-09-14 16:00:00,DCR/BTC,0.00137177,0.00137641,0.00136432,0.00136614,10.5671,0.014476663332
1663167600,2022-09-14 15:00:00,DCR/BTC,0.00136749,0.00137641,0.00136278,0.001376,14.1596,0.019391032649
1663164000,2022-09-14 14:00:00,DCR/BTC,0.00136786,0.00137955,0.00136578,0.00136901,11.9028,0.016269198922
1663160400,2022-09-14 13:00:00,DCR/BTC,0.00137554,0.00137641,0.00136233,0.00136688,75.2523,0.102884715851
1663156800,2022-09-14 12:00:00,DCR/BTC,0.00137783,0.00139462,0.00136382,0.00136382,10.759,0.014855170708
1663153200,2022-09-14 11:00:00,DCR/BTC,0.00137476,0.00138941,0.00137476,0.00138659,0.6763,0.000934700067
1663149600,2022-09-14 10:00:00,DCR/BTC,0.00138345,0.00138352,0.00137476,0.00137476,0.3277,0.000450714777
1663146000,2022-09-14 09:00:00,DCR/BTC,0.00137882,0.00138358,0.00137277,0.00138356,0.5065,0.000696206625
1663142400,2022-09-14 08:00:00,DCR/BTC,0.00137786,0.00138351,0.00137387,0.00138351,2.2976,0.003164881697
1663138800,2022-09-14 07:00:00,DCR/BTC,0.00138743,0.00139463,0.00137787,0.00138048,10.3336,0.014356891887
1663135200,2022-09-14 06:00:00,DCR/BTC,0.00139154,0.00139764,0.0013786,0.00138175,19.6992,0.027293857167
1663131600,2022-09-14 05:00:00,DCR/BTC,0.0014,0.0014,0.00138706,0.00138756,33.6954,0.047078441463
1663128000,2022-09-14 04:00:00,DCR/BTC,0.00138167,0.0014,0.00138167,0.00139873,124.6753,0.174486857707
1663124400,2022-09-14 03:00:00,DCR/BTC,0.00137731,0.0013859,0.00137676,0.00138275,63.6509,0.08790092414
1663120800,2022-09-14 02:00:00,DCR/BTC,0.00137844,0.00137844,0.00134064,0.00137641,16.2062,0.02211000114
1663117200,2022-09-14 01:00:00,DCR/BTC,0.00137976,0.00138099,0.00137177,0.00138038,31.7954,0.043838526046
1663113600,2022-09-14 00:00:00,DCR/BTC,0.00138035,0.00138099,0.00137474,0.00138099,29.6096,0.040873529556
1663110000,2022-09-13 23:00:00,DCR/BTC,0.00137309,0.00137876,0.00136924,0.00137477,6.5643,0.009046432106
1663106400,2022-09-13 22:00:00,DCR/BTC,0.00138021,0.00138021,0.00136971,0.00137277,1.3979,0.001919046572
1663102800,2022-09-13 21:00:00,DCR/BTC,0.00136558,0.00138099,0.0013628,0.00137995,15.6082,0.021549756718
1663099200,2022-09-13 20:00:00,DCR/BTC,0.001368,0.00137302,0.00136432,0.0013724,8.2816,0.011314934958
1663095600,2022-09-13 19:00:00,DCR/BTC,0.0013681,0.001376,0.00136279,0.00136515,1.9299,0.002638865515
1663092000,2022-09-13 18:00:00,DCR/BTC,0.00135871,0.00136923,0.00135493,0.00136923,100.0028,0.136642461052
1663088400,2022-09-13 17:00:00,DCR/BTC,0.00135095,0.00135933,0.00135095,0.00135679,3.748,0.00508168394
1663084800,2022-09-13 16:00:00,DCR/BTC,0.00135487,0.00136478,0.0013498,0.00134985,125.1806,0.170356452355
1663081200,2022-09-13 15:00:00,DCR/BTC,0.00133183,0.0013548,0.00133183,0.0013538,51.4424,0.06909622972
1663077600,2022-09-13 14:00:00,DCR/BTC,0.0013089,0.00133683,0.0013089,0.00133223,40.5413,0.053914409642
1663074000,2022-09-13 13:00:00,DCR/BTC,0.00130431,0.0013223,0.00130388,0.00130887,138.4688,0.181149990145
1663070400,2022-09-13 12:00:00,DCR/BTC,0.00130189,0.0013206,0.00128804,0.00130507,12.7235,0.016586202933
1663066800,2022-09-13 11:00:00,DCR/BTC,0.001301,0.00131179,0.0012989,0.00131178,6.3346,0.008260009965
1663063200,2022-09-13 10:00:00,DCR/BTC,0.00130188,0.00130388,0.00129901,0.00129903,0.1901,0.000247220203
1663059600,2022-09-13 09:00:00,DCR/BTC,0.00130955,0.00131099,0.00129993,0.00130188,0.3591,0.000468435136
1663056000,2022-09-13 08:00:00,DCR/BTC,0.00130805,0.00131179,0.00130088,0.00130408,2.4824,0.003237933011
1663052400,2022-09-13 07:00:00,DCR/BTC,0.00127992,0.00130805,0.00127992,0.00130805,108.0581,0.140911061416
1663048800,2022-09-13 06:00:00,DCR/BTC,0.00128466,0.00129816,0.00127358,0.00128997,42.24,0.054195790505
1663045200,2022-09-13 05:00:00,DCR/BTC,0.00129204,0.00129632,0.00128466,0.00129513,0.7171,0.000922687602
1663041600,2022-09-13 04:00:00,DCR/BTC,0.00129528,0.0013023,0.00129191,0.00130181,0.0841,0.000109181602
1663038000,2022-09-13 03:00:00,DCR/BTC,0.0013021,0.00130387,0.00129194,0.00129195,1.9151,0.002484268372
1663034400,2022-09-13 02:00:00,DCR/BTC,0.00128829,0.00130358,0.00128829,0.00129974,5.3654,0.006971650677
1663030800,2022-09-13 01:00:00,DCR/BTC,0.00129165,0.001295,0.00128726,0.00128726,0.3517,0.000453852016
1663027200,2022-09-13 00:00:00,DCR/BTC,0.00129109,0.00129959,0.00129025,0.001296,0.705,0.000914972946
1663023600,2022-09-12 23:00:00,DCR/BTC,0.00128795,0.001302,0.00128697,0.0012929,4.7984,0.006222549306
1663020000,2022-09-12 22:00:00,DCR/BTC,0.00129436,0.00129436,0.00128307,0.00128791,1.1121,0.001431398388
1663016400,2022-09-12 21:00:00,DCR/BTC,0.0012942,0.00129651,0.00128304,0.00129025,35.9561,0.046204716686
1663012800,2022-09-12 20:00:00,DCR/BTC,0.00129715,0.00129715,0.00128746,0.0012909,1.4611,0.001885466851
1663009200,2022-09-12 19:00:00,DCR/BTC,0.00129026,0.00129901,0.00128698,0.00129791,20.7412,0.026831645013
1663005600,2022-09-12 18:00:00,DCR/BTC,0.00130488,0.00130804,0.00129375,0.00129487,28.2307,0.036786671801
1663002000,2022-09-12 17:00:00,DCR/BTC,0.00130774,0.00131014,0.0012951,0.00130588,29.8285,0.038873268384
1662998400,2022-09-12 16:00:00,DCR/BTC,0.00130232,0.00131701,0.00130036,0.00130721,15.7943,0.02073714209
1662994800,2022-09-12 15:00:00,DCR/BTC,0.00133586,0.00133735,0.0013033,0.00130388,64.1195,0.085448696908
1662991200,2022-09-12 14:00:00,DCR/BTC,0.00133838,0.00134035,0.00133483,0.00133919,8.6597,0.011588801601
1662987600,2022-09-12 13:00:00,DCR/BTC,0.00134209,0.00136,0.00134051,0.00134672,66.8339,0.090403922255
1662984000,2022-09-12 12:00:00,DCR/BTC,0.00134935,0.00135162,0.00133561,0.001349,0.4925,0.00066233286
1662980400,2022-09-12 11:00:00,DCR/BTC,0.00134808,0.00136,0.00134082,0.00134345,3.264,0.004385092249
1662976800,2022-09-12 10:00:00,DCR/BTC,0.00135205,0.00136025,0.00134787,0.00134787,112.7612,0.152594982661
1662973200,2022-09-12 09:00:00,DCR/BTC,0.00134775,0.00135205,0.00134395,0.00135205,88.1019,0.118876440453
1662969600,2022-09-12 08:00:00,DCR/BTC,0.0013503,0.00135325,0.00134082,0.00134736,3.8644,0.005198904828
1662966000,2022-09-12 07:00:00,DCR/BTC,0.001364,0.001364,0.00134051,0.00134703,27.0221,0.036542499496
1662962400,2022-09-12 06:00:00,DCR/BTC,0.00136647,0.00136949,0.00135779,0.00135779,1.2797,0.001741005274
1662958800,2022-09-12 05:00:00,DCR/BTC,0.00136578,0.00136997,0.00136229,0.00136574,0.0758,0.000103405544
1662955200,2022-09-12 04:00:00,DCR/BTC,0.00136877,0.001374,0.00136678,0.00136678,12.2602,0.016772499529
1662951600,2022-09-12 03:00:00,DCR/BTC,0.00136478,0.00137133,0.00136478,0.00136678,2.1072,0.002886464853
1662948000,2022-09-12 02:00:00,DCR/BTC,0.00136478,0.00137131,0.00136478,0.00136678,104.6471,0.143274692657
1662944400,2022-09-12 01:00:00,DCR/BTC,0.00138058,0.00138058,0.00135325,0.00136778,9.9105,0.013527389702
1662940800,2022-09-12 00:00:00,DCR/BTC,0.00137641,0.00138174,0.00137641,0.00137771,0.7514,0.001035576769
1662937200,2022-09-11 23:00:00,DCR/BTC,0.00138358,0.00138798,0.00137641,0.00137754,0.088,0.000121410927
1662933600,2022-09-11 22:00:00,DCR/BTC,0.00137676,0.00138358,0.00137476,0.00138317,0.1736,0.00024012269
1662930000,2022-09-11 21:00:00,DCR/BTC,0.00138819,0.00138819,0.00137641,0.00138357,11.88,0.016463197777
1662926400,2022-09-11 20:00:00,DCR/BTC,0.00139231,0.00139825,0.00138819,0.00138819,2.7891,0.003898661064
1662922800,2022-09-11 19:00:00,DCR/BTC,0.00139177,0.00139794,0.00138819,0.00138819,3.5104,0.004882874569
1662919200,2022-09-11 18:00:00,DCR/BTC,0.00138575,0.00139516,0.00138475,0.00139516,1.244,0.001726429535
1662915600,2022-09-11 17:00:00,DCR/BTC,0.00139052,0.00139516,0.00138674,0.00139516,23.3693,0.032541077717
1662912000,2022-09-11 16:00:00,DCR/BTC,0.00138727,0.00139516,0.00138727,0.00139516,0.3863,0.000538432811
1662908400,2022-09-11 15:00:00,DCR/BTC,0.00139356,0.00139515,0.00138358,0.0013944,0.074,0.000102905142
1662904800,2022-09-11 14:00:00,DCR/BTC,0.00139656,0.00139656,0.00138819,0.00139516,0.322,0.000447441981
1662901200,2022-09-11 13:00:00,DCR/BTC,0.00139972,0.00140207,0.00138475,0.00139076,91.3015,0.127343062966
1662897600,2022-09-11 12:00:00,DCR/BTC,0.00138291,0.00140047,0.00138122,0.0013993,115.3752,0.160977079523
1662894000,2022-09-11 11:00:00,DCR/BTC,0.00138777,0.00139075,0.00138129,0.00139074,0.6863,0.000952934044
1662890400,2022-09-11 10:00:00,DCR/BTC,0.00137776,0.00138941,0.00137776,0.00138874,9.4942,0.013178370977
1662886800,2022-09-11 09:00:00,DCR/BTC,0.00137776,0.00138536,0.00137776,0.001384,6.0085,0.008303045809
1662883200,2022-09-11 08:00:00,DCR/BTC,0.00138553,0.001387,0.00137362,0.00138081,26.7049,0.036747135653
1662879600,2022-09-11 07:00:00,DCR/BTC,0.00139076,0.00139807,0.00137972,0.00139059,64.2264,0.089399478924
1662876000,2022-09-11 06:00:00,DCR/BTC,0.00139075,0.00139807,0.00138974,0.00139076,71.5914,0.100085896975
1662872400,2022-09-11 05:00:00,DCR/BTC,0.00139516,0.00139516,0.00138974,0.00139516,0.0701,0.000097696129
1662868800,2022-09-11 04:00:00,DCR/BTC,0.00139274,0.00139516,0.00138683,0.00139516,6.7138,0.009322286377
1662865200,2022-09-11 03:00:00,DCR/BTC,0.00139923,0.00139923,0.0013928,0.0013928,2.1488,0.002995591723
1662861600,2022-09-11 02:00:00,DCR/BTC,0.00139501,0.00139923,0.00139501,0.00139712,85.438,0.119545889718
1662858000,2022-09-11 01:00:00,DCR/BTC,0.00139922,0.00139922,0.00139501,0.00139501,2.1167,0.00296067415
1662854400,2022-09-11 00:00:00,DCR/BTC,0.00138482,0.00139922,0.00138482,0.00139793,1.2627,0.00176010865
1662850800,2022-09-10 23:00:00,DCR/BTC,0.00139513,0.00139514,0.00138873,0.00138873,0.1268,0.00017665561
1662847200,2022-09-10 22:00:00,DCR/BTC,0.00139794,0.00140213,0.00138413,0.00139513,104.26,0.144826044466
1662843600,2022-09-10 21:00:00,DCR/BTC,0.00140482,0.00140482,0.00139794,0.00139794,6.9482,0.009726205952
1662840000,2022-09-10 20:00:00,DCR/BTC,0.00139509,0.00140771,0.00139509,0.00140771,0.397,0.000557152076
1662836400,2022-09-10 19:00:00,DCR/BTC,0.00139887,0.00140748,0.00139077,0.00140065,48.4133,0.067733785142
1662832800,2022-09-10 18:00:00,DCR/BTC,0.00141607,0.00141607,0.00139887,0.00139887,3.6195,0.005104554382
1662829200,2022-09-10 17:00:00,DCR/BTC,0.00140514,0.00141607,0.00140514,0.00141607,0.1472,0.000207376568
1662825600,2022-09-10 16:00:00,DCR/BTC,0.0014078,0.00141573,0.00140512,0.00140671,5.0229,0.007071852021
1662822000,2022-09-10 15:00:00,DCR/BTC,0.00142535,0.00142927,0.00140749,0.00141606,130.2346,0.185682365499
1662818400,2022-09-10 14:00:00,DCR/BTC,0.00141878,0.001425,0.00141616,0.001425,7.0461,0.010040155504
1662814800,2022-09-10 13:00:00,DCR/BTC,0.00142277,0.001425,0.0014167,0.00142343,2.2373,0.003180997958
1662811200,2022-09-10 12:00:00,DCR/BTC,0.00141571,0.001425,0.00141244,0.001422,45.9225,0.064947248128
1662807600,2022-09-10 11:00:00,DCR/BTC,0.00140772,0.00141948,0.00140671,0.00141948,106.9403,0.151194827009
1662804000,2022-09-10 10:00:00,DCR/BTC,0.00141381,0.00141381,0.00140571,0.00140857,68.882,0.097369746305
1662800400,2022-09-10 09:00:00,DCR/BTC,0.00141252,0.00141253,0.00140496,0.00140665,30.2155,0.042675511528
1662796800,2022-09-10 08:00:00,DCR/BTC,0.00139773,0.0014091,0.0013888,0.0014091,58.1359,0.081485411254
1662793200,2022-09-10 07:00:00,DCR/BTC,0.00139515,0.00140483,0.00139515,0.00139679,20.9929,0.029427079388
1662789600,2022-09-10 06:00:00,DCR/BTC,0.00139174,0.00140252,0.00138819,0.00139515,32.8923,0.045774016612
1662786000,2022-09-10 05:00:00,DCR/BTC,0.00140219,0.00140245,0.00138566,0.00138974,51.5799,0.071505893129
1662782400,2022-09-10 04:00:00,DCR/BTC,0.00140628,0.00141262,0.00139987,0.00140309,21.6817,0.030614394007
1662778800,2022-09-10 03:00:00,DCR/BTC,0.00141579,0.00141579,0.00141071,0.00141071,0.089,0.00012575767
1662775200,2022-09-10 02:00:00,DCR/BTC,0.00141423,0.00141584,0.00140508,0.0014117,0.2619,0.00037045185
1662771600,2022-09-10 01:00:00,DCR/BTC,0.00141274,0.001415,0.00140472,0.001415,5.2414,0.007376240439
1662768000,2022-09-10 00:00:00,DCR/BTC,0.00140565,0.001415,0.00140565,0.00141396,0.3116,0.000439016224
1662764400,2022-09-09 23:00:00,DCR/BTC,0.00140213,0.00140745,0.00139829,0.00140208,0.4248,0.000595921619
1662760800,2022-09-09 22:00:00,DCR/BTC,0.00140919,0.00141069,0.00140213,0.00140668,0.1155,0.000162262343
1662757200,2022-09-09 21:00:00,DCR/BTC,0.00141433,0.00141499,0.00140214,0.00141115,0.2786,0.000392421093
1662753600,2022-09-09 20:00:00,DCR/BTC,0.00140898,0.00141499,0.00140213,0.00141495,0.1993,0.000280491051
1662750000,2022-09-09 19:00:00,DCR/BTC,0.00140909,0.00141271,0.00139989,0.00141271,0.213,0.000299892373
1662746400,2022-09-09 18:00:00,DCR/BTC,0.00140162,0.00141366,0.00139952,0.0014091,1.2367,0.001733365387
1662742800,2022-09-09 17:00:00,DCR/BTC,0.001415,0.001415,0.00139848,0.00139848,33.4488,0.046912293726
1662739200,2022-09-09 16:00:00,DCR/BTC,0.00142384,0.00142384,0.00140531,0.001415,2.2402,0.003158915179
1662735600,2022-09-09 15:00:00,DCR/BTC,0.0014269,0.00142772,0.00141624,0.00141624,34.9858,0.049854043658
1662732000,2022-09-09 14:00:00,DCR/BTC,0.00143698,0.00144365,0.001425,0.0014269,28.9871,0.041344995563
1662728400,2022-09-09 13:00:00,DCR/BTC,0.001442,0.00144391,0.001425,0.00143672,11.3887,0.016273644945
1662724800,2022-09-09 12:00:00,DCR/BTC,0.00144931,0.00144941,0.00142501,0.001448,88.0625,0.126898508074
1662721200,2022-09-09 11:00:00,DCR/BTC,0.00144723,0.00145051,0.00143866,0.00143866,10.7897,0.015528979955
1662717600,2022-09-09 10:00:00,DCR/BTC,0.00146223,0.00146667,0.00144395,0.00144888,56.1649,0.081919894816
1662714000,2022-09-09 09:00:00,DCR/BTC,0.00145878,0.00146994,0.00145878,0.00145878,0.0332,0.000048599302
1662710400,2022-09-09 08:00:00,DCR/BTC,0.00146601,0.00146898,0.00145881,0.00146166,25.4624,0.03731939676
1662706800,2022-09-09 07:00:00,DCR/BTC,0.00146845,0.00147,0.00146601,0.00146601,79.0247,0.115851258245
1662703200,2022-09-09 06:00:00,DCR/BTC,0.00146041,0.001469,0.00145875,0.001469,14.608,0.021385989072
1662699600,2022-09-09 05:00:00,DCR/BTC,0.00146604,0.00146745,0.00146041,0.00146559,69.0876,0.101281163358
1662696000,2022-09-09 04:00:00,DCR/BTC,0.00147369,0.00147369,0.001466,0.001466,74.0174,0.108516912192
1662692400,2022-09-09 03:00:00,DCR/BTC,0.00148549,0.00148577,0.00147369,0.00147369,64.8601,0.095586722494
1662688800,2022-09-09 02:00:00,DCR/BTC,0.00148606,0.00148905,0.0014766,0.00148359,1.9229,0.002847123161
1662685200,2022-09-09 01:00:00,DCR/BTC,0.00148885,0.00149548,0.00148577,0.00148577,0.1573,0.000233981491
1662681600,2022-09-09 00:00:00,DCR/BTC,0.0014844,0.00150147,0.00147959,0.00148885,19.6677,0.029307627233
1662678000,2022-09-08 23:00:00,DCR/BTC,0.00148059,0.00148876,0.0014788,0.00148627,0.5987,0.000887703875
1662674400,2022-09-08 22:00:00,DCR/BTC,0.0014788,0.00148877,0.0014788,0.00148877,0.5113,0.000761025547
1662670800,2022-09-08 21:00:00,DCR/BTC,0.0014788,0.00148873,0.0014788,0.00148621,2.0095,0.00297948407
1662667200,2022-09-08 20:00:00,DCR/BTC,0.0014788,0.00148874,0.0014788,0.00148625,0.0395,0.000058474342
1662663600,2022-09-08 19:00:00,DCR/BTC,0.0014788,0.0014888,0.00147168,0.00148706,80.2679,0.119440300669
1662660000,2022-09-08 18:00:00,DCR/BTC,0.001485,0.00156244,0.00146797,0.00147879,1284.7185,1.933261196557
1662656400,2022-09-08 17:00:00,DCR/BTC,0.00147828,0.00148577,0.00147463,0.00148033,63.6831,0.094077467677
