https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume OMG,Volume BTC
1663459200,2022-09-18 00:00:00,OMG/BTC,0.0000907,0.00009103,0.00009063,0.00009063,0.4645,0.000042127457
1663372800,2022-09-17 00:00:00,OMG/BTC,0.00008984,0.00009107,0.00008877,0.0000908,2300.2723279,0.207062705917586
1663286400,2022-09-16 00:00:00,OMG/BTC,0.00008801,0.00008984,0.0000868,0.00008934,4484.6517,0.394289093132
1663200000,2022-09-15 00:00:00,OMG/BTC,0.00008924,0.00009107,0.00008718,0.00008824,2213.22294335,0.197209875519864
1663113600,2022-09-14 00:00:00,OMG/BTC,0.00008889,0.00009063,0.00008773,0.00008939,1903.41816412,0.1705261075269024
1663027200,2022-09-13 00:00:00,OMG/BTC,0.00008776,0.00009004,0.00008643,0.00008831,9421.9988,0.829243660837
1662940800,2022-09-12 00:00:00,OMG/BTC,0.00008851,0.00009538,0.00008654,0.0000883,17064.80068286,1.5099813401725684
1662854400,2022-09-11 00:00:00,OMG/BTC,0.00008947,0.00009075,0.000088,0.00008891,675.39585789,0.0607290650216763
1662768000,2022-09-10 00:00:00,OMG/BTC,0.00009032,0.00009169,0.00008833,0.00008918,5191.42624172,0.4695090815124496
1662681600,2022-09-09 00:00:00,OMG/BTC,0.00009569,0.00009633,0.00008861,0.00009046,6343.6598,0.580481175389
1662595200,2022-09-08 00:00:00,OMG/BTC,0.00009425,0.000096,0.0000924,0.000096,883.4181654,0.08327963872795
1662508800,2022-09-07 00:00:00,OMG/BTC,0.00009013,0.0000962,0.00008946,0.00009377,8441.68363841,0.7699375910764508
1662422400,2022-09-06 00:00:00,OMG/BTC,0.00009413,0.00009636,0.00008921,0.00009006,9864.7672,0.910129308377
1662336000,2022-09-05 00:00:00,OMG/BTC,0.00009581,0.00009581,0.00009167,0.00009437,1589.8884,0.148722121792
1662249600,2022-09-04 00:00:00,OMG/BTC,0.00009066,0.0000962,0.00009022,0.00009565,13141.4315,1.234006565797
1662163200,2022-09-03 00:00:00,OMG/BTC,0.00008938,0.00009097,0.00008938,0.00009074,1654.95847693,0.1499967730375416
1662076800,2022-09-02 00:00:00,OMG/BTC,0.00008954,0.00009146,0.00008889,0.00008968,1408.5942,0.125525768941
1661990400,2022-09-01 00:00:00,OMG/BTC,0.00008998,0.00008998,0.00008797,0.00008975,1704.0965,0.152321532951
1661904000,2022-08-31 00:00:00,OMG/BTC,0.00009213,0.00009262,0.00008968,0.00008968,559.4963,0.050948625203
1661817600,2022-08-30 00:00:00,OMG/BTC,0.000092,0.00009387,0.0000901,0.00009205,4793.06942281,0.4432734836683399
1661731200,2022-08-29 00:00:00,OMG/BTC,0.00008678,0.00009191,0.00008677,0.00009191,6949.5658,0.610600406326
1661644800,2022-08-28 00:00:00,OMG/BTC,0.00008895,0.00009005,0.00008746,0.00008804,495.89479764,0.043562859867055
1661558400,2022-08-27 00:00:00,OMG/BTC,0.00008804,0.00008928,0.00008741,0.00008907,477.5419,0.042331005757
1661472000,2022-08-26 00:00:00,OMG/BTC,0.00009157,0.00009263,0.00008724,0.0000873,944.96141876,0.0847985565762172
1661385600,2022-08-25 00:00:00,OMG/BTC,0.0000917,0.00009298,0.00009038,0.00009217,243.1255,0.022208382262
1661299200,2022-08-24 00:00:00,OMG/BTC,0.00009103,0.0000925,0.00009086,0.00009128,581.4147,0.053536061051
1661212800,2022-08-23 00:00:00,OMG/BTC,0.00009016,0.00009164,0.00008942,0.00009118,505.55515169,0.0454985267898716
1661126400,2022-08-22 00:00:00,OMG/BTC,0.00009015,0.00009024,0.00008677,0.00008994,704.7356,0.062302926263
1661040000,2022-08-21 00:00:00,OMG/BTC,0.00008856,0.00009099,0.0000884,0.00009009,618.1157,0.05580233464
1660953600,2022-08-20 00:00:00,OMG/BTC,0.000091,0.00009102,0.00008722,0.00008875,370.6744,0.033310556453
1660867200,2022-08-19 00:00:00,OMG/BTC,0.00009132,0.00009152,0.00008697,0.00009072,8728.68499802,0.7801317963178268
1660780800,2022-08-18 00:00:00,OMG/BTC,0.00009468,0.0000957,0.0000899,0.00009142,6768.55289715,0.624359619781981
1660694400,2022-08-17 00:00:00,OMG/BTC,0.00009569,0.0001,0.00009416,0.0000947,11618.9644112,1.108257241394512
1660608000,2022-08-16 00:00:00,OMG/BTC,0.00009688,0.00009688,0.00009453,0.00009508,311.4944,0.03005288093
1660521600,2022-08-15 00:00:00,OMG/BTC,0.00009595,0.00009707,0.0000947,0.00009678,412.0213383,0.0395634490107994
1660435200,2022-08-14 00:00:00,OMG/BTC,0.00009871,0.0000997,0.00009512,0.0000957,6921.805,0.677527320911
1660348800,2022-08-13 00:00:00,OMG/BTC,0.00009865,0.00009905,0.00009721,0.00009846,27125.2487,2.659593708131
1660262400,2022-08-12 00:00:00,OMG/BTC,0.00010013,0.00010083,0.00009817,0.00009863,984.1573,0.097496784621
1660176000,2022-08-11 00:00:00,OMG/BTC,0.00010005,0.00010057,0.00009715,0.00010017,1595.15056458,0.1570845416102092
1660089600,2022-08-10 00:00:00,OMG/BTC,0.00009879,0.00010038,0.00009807,0.00010006,11344.19642925,1.12260324480002
1660003200,2022-08-09 00:00:00,OMG/BTC,0.00010088,0.00010527,0.00009792,0.00009864,8193.4825,0.81223534327
1659916800,2022-08-08 00:00:00,OMG/BTC,0.00010057,0.00010278,0.00009842,0.00010088,1883.8836,0.189806973261
1659830400,2022-08-07 00:00:00,OMG/BTC,0.00010213,0.00010252,0.00010018,0.00010069,869.9403,0.088028883312
1659744000,2022-08-06 00:00:00,OMG/BTC,0.00010136,0.00010535,0.0001001,0.0001019,1117.1001,0.114016583414
1659657600,2022-08-05 00:00:00,OMG/BTC,0.0000974,0.00010326,0.00009692,0.00010118,4323.1242,0.43760831507
1659571200,2022-08-04 00:00:00,OMG/BTC,0.00009449,0.00010514,0.00009425,0.00009727,4561.35490341,0.4461971304686566
1659484800,2022-08-03 00:00:00,OMG/BTC,0.00009358,0.0000961,0.00009191,0.00009455,634.7836,0.059983588076
1659398400,2022-08-02 00:00:00,OMG/BTC,0.00009739,0.0000976,0.00009128,0.00009424,7208.36126424,0.6741390675671792
1659312000,2022-08-01 00:00:00,OMG/BTC,0.00009452,0.00010036,0.0000941,0.00009742,2524.52927358,0.2454379756771714
1659225600,2022-07-31 00:00:00,OMG/BTC,0.00009551,0.00009739,0.00009376,0.00009437,510.7803,0.04891496322
1659139200,2022-07-30 00:00:00,OMG/BTC,0.00009754,0.000101,0.00009501,0.0000954,2042.3592,0.200917260788
1659052800,2022-07-29 00:00:00,OMG/BTC,0.00009779,0.00010207,0.00009407,0.00009617,3943.48999685,0.3850254009229305
1658966400,2022-07-28 00:00:00,OMG/BTC,0.00008741,0.00010365,0.00008597,0.00009737,12608.36481953,1.1936715372765275
1658880000,2022-07-27 00:00:00,OMG/BTC,0.00008774,0.00008839,0.00008535,0.00008737,435.97537393,0.0380541613107816
1658793600,2022-07-26 00:00:00,OMG/BTC,0.00008596,0.00008807,0.00008553,0.00008798,1589.9975,0.137111359332
1658707200,2022-07-25 00:00:00,OMG/BTC,0.0000905,0.00009117,0.00008614,0.00008633,16478.6198,1.456481411496
1658620800,2022-07-24 00:00:00,OMG/BTC,0.000093,0.000093,0.00009028,0.00009064,628.2441617,0.0574497066479745
1658534400,2022-07-23 00:00:00,OMG/BTC,0.00008894,0.00009444,0.00008798,0.00009277,1315.3352,0.121684433581
1658448000,2022-07-22 00:00:00,OMG/BTC,0.00008343,0.00009384,0.00008343,0.00008892,26447.0137109,2.3964179066299299
1658361600,2022-07-21 00:00:00,OMG/BTC,0.00008124,0.00008396,0.0000806,0.00008308,556.85943672,0.0459783291991252
1658275200,2022-07-20 00:00:00,OMG/BTC,0.00008644,0.00008708,0.00008076,0.00008134,2047.90203833,0.1721247888036625
1658188800,2022-07-19 00:00:00,OMG/BTC,0.00008657,0.00009091,0.00008573,0.00008576,16696.51773502,1.45398450060427
1658102400,2022-07-18 00:00:00,OMG/BTC,0.0000866,0.00008805,0.00008568,0.00008654,875.43676576,0.0758781442103376
