https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ATOM
1662336000000,2022-09-05 00:00:00,ATOM/BTC,0.0006549,0.000667,0.00063321,0.00063816,0.1461897727167768,229.08012523
1662249600000,2022-09-04 00:00:00,ATOM/BTC,0.00063646,0.00065453,0.00062594,0.00065144,0.1757915715507248,269.85074842
1662163200000,2022-09-03 00:00:00,ATOM/BTC,0.00063002,0.0006438,0.00061407,0.000637,0.16529338755657,259.48726461
1662076800000,2022-09-02 00:00:00,ATOM/BTC,0.00063233,0.00064,0.00061313,0.0006323,0.267267883561707,422.69157609
1661990400000,2022-09-01 00:00:00,ATOM/BTC,0.00059,0.00063599,0.00057715,0.00063212,0.1827205938812316,289.05997893
1661904000000,2022-08-31 00:00:00,ATOM/BTC,0.00059969,0.00060785,0.00058215,0.00058876,0.1772956394389304,301.13397554
1661817600000,2022-08-30 00:00:00,ATOM/BTC,0.00056563,0.0006089,0.00056146,0.0006009,0.23591768575086303,392.60723207
1661731200000,2022-08-29 00:00:00,ATOM/BTC,0.00054048,0.00057056,0.00051594,0.00056302,0.1947829993173878,345.96106589
1661644800000,2022-08-28 00:00:00,ATOM/BTC,0.00055723,0.00056873,0.00053609,0.00053615,0.1631916588880305,304.37687007
1661558400000,2022-08-27 00:00:00,ATOM/BTC,0.00056507,0.00056507,0.000535,0.00055718,0.2251174920429188,404.03010166
1661472000000,2022-08-26 00:00:00,ATOM/BTC,0.00059655,0.00060296,0.00056,0.0005675,0.18793341993544999,331.16021134
1661385600000,2022-08-25 00:00:00,ATOM/BTC,0.00060904,0.00061254,0.00058019,0.00059606,0.18368917901602644,308.17229644
1661299200000,2022-08-24 00:00:00,ATOM/BTC,0.0005624,0.00061278,0.00054454,0.00060802,0.28956757703768443,476.24679622
1661212800000,2022-08-23 00:00:00,ATOM/BTC,0.00051688,0.00057,0.00051352,0.00056241,0.19229267689509147,341.90835315
1661126400000,2022-08-22 00:00:00,ATOM/BTC,0.00049503,0.00051825,0.00048062,0.00051679,0.1692926077267316,327.58491404
1661040000000,2022-08-21 00:00:00,ATOM/BTC,0.0004847,0.00049931,0.00048392,0.00049449,0.1771466608438896,358.24113904
1660953600000,2022-08-20 00:00:00,ATOM/BTC,0.00051668,0.00051977,0.00047906,0.00048435,0.15697350086183398,324.09105164
1660867200000,2022-08-19 00:00:00,ATOM/BTC,0.00049164,0.00052187,0.00047034,0.00051549,0.31640625354738744,613.79707375
1660780800000,2022-08-18 00:00:00,ATOM/BTC,0.00050315,0.0005224,0.00049323,0.00049646,0.15482849829716802,311.8650008
1660694400000,2022-08-17 00:00:00,ATOM/BTC,0.00047815,0.00050926,0.00047815,0.00050107,0.3025134476457821,603.7349026
1660608000000,2022-08-16 00:00:00,ATOM/BTC,0.00047443,0.00048435,0.00046765,0.00047679,0.1237454871206835,259.53876365
1660521600000,2022-08-15 00:00:00,ATOM/BTC,0.00047571,0.00048005,0.0004685,0.0004743,0.236588717938023,498.81660961
1660435200000,2022-08-14 00:00:00,ATOM/BTC,0.00048689,0.00049086,0.0004744,0.00047611,0.1476613569268962,310.14126342
1660348800000,2022-08-13 00:00:00,ATOM/BTC,0.00049308,0.00050219,0.00048629,0.00048718,0.1143538451602906,234.72606667
1660262400000,2022-08-12 00:00:00,ATOM/BTC,0.00049114,0.000495,0.00048382,0.00049459,0.1256153736236856,253.97879784
1660176000000,2022-08-11 00:00:00,ATOM/BTC,0.00049873,0.00050031,0.0004846,0.00049108,0.14111093203597277,287.34815516
1660089600000,2022-08-10 00:00:00,ATOM/BTC,0.00049519,0.00050109,0.00046973,0.00049842,0.24135080222754537,484.23177687
1660003200000,2022-08-09 00:00:00,ATOM/BTC,0.00049379,0.0005032,0.00049313,0.00049827,0.0066255662318139,13.29714057
1659916800000,2022-08-08 00:00:00,ATOM/BTC,0.00048849,0.000502,0.00048372,0.00049585,0.133668675270526,269.57482156
1659830400000,2022-08-07 00:00:00,ATOM/BTC,0.00046262,0.00049621,0.00045872,0.00048987,0.1506666858712479,307.56463117
1659744000000,2022-08-06 00:00:00,ATOM/BTC,0.00047138,0.00047303,0.00046045,0.000463,0.10569448893365,228.28183355
1659657600000,2022-08-05 00:00:00,ATOM/BTC,0.00045892,0.00047272,0.00045523,0.00047176,0.1197027495773112,253.73653887
1659571200000,2022-08-04 00:00:00,ATOM/BTC,0.00044534,0.00045949,0.00044534,0.00045804,0.11903431727093279,259.87755932
1659484800000,2022-08-03 00:00:00,ATOM/BTC,0.00043195,0.0004477,0.00042499,0.00044506,0.1264550384211576,284.13031596
1659398400000,2022-08-02 00:00:00,ATOM/BTC,0.0004467,0.00044807,0.0004289,0.00043107,0.1442052652115391,334.52865013
1659312000000,2022-08-01 00:00:00,ATOM/BTC,0.0004429,0.00045633,0.00043755,0.00044884,0.1275604636798436,284.20030229
1659225600000,2022-07-31 00:00:00,ATOM/BTC,0.00045255,0.00046279,0.00044125,0.00044467,0.129271081662924,290.7123972
1659139200000,2022-07-30 00:00:00,ATOM/BTC,0.00047039,0.00047463,0.00044461,0.00045151,0.1339891862306336,296.75795936
1659052800000,2022-07-29 00:00:00,ATOM/BTC,0.00045604,0.000477,0.00044085,0.00046932,0.2129087739232344,453.65374142
1658966400000,2022-07-28 00:00:00,ATOM/BTC,0.00044806,0.00047162,0.00043897,0.00045497,0.16042285820703722,352.60095876
1658880000000,2022-07-27 00:00:00,ATOM/BTC,0.00043361,0.00044974,0.00042787,0.00044863,0.30480363484581013,679.40983627
1658793600000,2022-07-26 00:00:00,ATOM/BTC,0.00042021,0.00045764,0.00041223,0.00043452,0.1812831865325316,417.20331983
1658707200000,2022-07-25 00:00:00,ATOM/BTC,0.00044195,0.0004426,0.00041814,0.00042132,0.125281770934596,297.3553853
1658620800000,2022-07-24 00:00:00,ATOM/BTC,0.00045093,0.00045395,0.00044141,0.00044209,0.2759856230471197,624.27474733
1658534400000,2022-07-23 00:00:00,ATOM/BTC,0.00046497,0.00048784,0.00044204,0.00045186,0.1298971891189038,287.47220183
1658448000000,2022-07-22 00:00:00,ATOM/BTC,0.00047642,0.00048227,0.0004519,0.00046964,0.35344543313381,752.58801025
1658361600000,2022-07-21 00:00:00,ATOM/BTC,0.00041609,0.00048804,0.00041001,0.00047717,0.24378102483015152,510.88925295
1658275200000,2022-07-20 00:00:00,ATOM/BTC,0.0004495,0.00045421,0.00041509,0.00041764,0.22607372552463242,541.31243541
1658188800000,2022-07-19 00:00:00,ATOM/BTC,0.00042746,0.00046591,0.00042279,0.00044736,0.23971625674615676,535.84642513
1658102400000,2022-07-18 00:00:00,ATOM/BTC,0.00042644,0.00044167,0.00042,0.00042648,0.2644904764034184,620.17087883
1658016000000,2022-07-17 00:00:00,ATOM/BTC,0.00043561,0.00043561,0.00042214,0.0004279,0.11649489316656399,272.24793916
1657929600000,2022-07-16 00:00:00,ATOM/BTC,0.00043313,0.00043827,0.00042,0.00043497,0.1024645294995444,235.56688852
1657843200000,2022-07-15 00:00:00,ATOM/BTC,0.00043853,0.00045,0.00043153,0.00043283,0.2385034873282625,551.03270875
1657756800000,2022-07-14 00:00:00,ATOM/BTC,0.00040623,0.00043915,0.00039848,0.00043562,0.11389379910464481,261.45218104
1657670400000,2022-07-13 00:00:00,ATOM/BTC,0.0004038,0.0004062,0.00038391,0.00040598,0.1801482672169832,443.73680284
1657584000000,2022-07-12 00:00:00,ATOM/BTC,0.00040801,0.00042172,0.00030861,0.00039656,0.15377550174261279,387.77360738
1657497600000,2022-07-11 00:00:00,ATOM/BTC,0.00041594,0.0004435,0.00040873,0.00040873,0.5688313544900496,1391.70443689
1657411200000,2022-07-10 00:00:00,ATOM/BTC,0.00041499,0.00042171,0.0004059,0.00042078,0.11216011501018139,266.55286613
1657324800000,2022-07-09 00:00:00,ATOM/BTC,0.00041596,0.00043218,0.00041234,0.00041555,1.051671855675999,2530.79498418
1657238400000,2022-07-08 00:00:00,ATOM/BTC,0.00043444,0.00044366,0.00041377,0.00041528,0.4922982267046848,1185.46095816
1657152000000,2022-07-07 00:00:00,ATOM/BTC,0.00043206,0.00045376,0.00042568,0.00043367,0.1097952903107526,253.17704778
1657065600000,2022-07-06 00:00:00,ATOM/BTC,0.00044385,0.00046309,0.00043214,0.00043231,0.1278154586959141,295.65695611
1656979200000,2022-07-05 00:00:00,ATOM/BTC,0.00043081,0.00045645,0.0004295,0.00044171,0.1422293476366766,321.99711946
1656892800000,2022-07-04 00:00:00,ATOM/BTC,0.00041885,0.000444,0.00041187,0.0004269,0.09462984933796201,221.66748498
1656806400000,2022-07-03 00:00:00,ATOM/BTC,0.00041954,0.00042909,0.00040536,0.00042024,0.1081720514987424,257.40541476
1656720000000,2022-07-02 00:00:00,ATOM/BTC,0.00041929,0.00043095,0.00041512,0.00041921,0.118619374944202,282.9593162
1656633600000,2022-07-01 00:00:00,ATOM/BTC,0.00038014,0.00042628,0.00037143,0.00041912,0.0952806875688408,227.33510109
1656547200000,2022-06-30 00:00:00,ATOM/BTC,0.00036554,0.00039597,0.00034,0.00037999,0.0855479222000442,225.13203558
1656460800000,2022-06-29 00:00:00,ATOM/BTC,0.00036209,0.00036886,0.00035169,0.00036659,0.1044092459085655,284.81204045
1656374400000,2022-06-28 00:00:00,ATOM/BTC,0.00037618,0.00037813,0.00037357,0.0003753,0.0037531735237080004,10.00046236
1656288000000,2022-06-27 00:00:00,ATOM/BTC,0.000383,0.000437,0.00037486,0.00037486,0.09393139621565741,250.57727209
1656201600000,2022-06-26 00:00:00,ATOM/BTC,0.00040302,0.00040641,0.00038,0.00038,0.0834487824998,219.60205921
1656115200000,2022-06-25 00:00:00,ATOM/BTC,0.00038755,0.00040902,0.00038165,0.00040292,0.11038305959146201,273.95775735
1656028800000,2022-06-24 00:00:00,ATOM/BTC,0.00038393,0.00040436,0.00038031,0.00038784,0.13270333082411517,342.15999078
1655942400000,2022-06-23 00:00:00,ATOM/BTC,0.00035665,0.00039209,0.0003566,0.00038421,0.1038309628959252,270.24534212
1655856000000,2022-06-22 00:00:00,ATOM/BTC,0.000333,0.00037288,0.0003297,0.00035408,0.1302196946799152,367.76913319
1655769600000,2022-06-21 00:00:00,ATOM/BTC,0.0003311,0.00034,0.0003268,0.0003268,0.129890454389832,397.46161074
1655683200000,2022-06-20 00:00:00,ATOM/BTC,0.000329,0.00033999,0.00031501,0.0003285,0.035127291892185004,106.93239541
1655596800000,2022-06-19 00:00:00,ATOM/BTC,0.00032255,0.000335,0.00031412,0.0003302,0.08365437263885,253.34455675
1655510400000,2022-06-18 00:00:00,ATOM/BTC,0.0003093,0.00033474,0.00028187,0.00033,0.287490476559,871.1832623
1655424000000,2022-06-17 00:00:00,ATOM/BTC,0.00031307,0.0003399,0.0003075,0.0003123,0.094740574301856,303.36399072
1655337600000,2022-06-16 00:00:00,ATOM/BTC,0.0003211,0.00032634,0.0003055,0.00030756,0.0478874994647148,155.70132483
1655251200000,2022-06-15 00:00:00,ATOM/BTC,0.0002879,0.00034,0.00027129,0.0003209,0.17373760041676098,541.40729329
1655164800000,2022-06-14 00:00:00,ATOM/BTC,0.0002873,0.0003,0.00028313,0.00028789,0.1353028283712967,469.98099403
1655078400000,2022-06-13 00:00:00,ATOM/BTC,0.00027263,0.0002947,0.0002456,0.00026424,0.305456963127012,1155.98305755
1654992000000,2022-06-12 00:00:00,ATOM/BTC,0.0002608,0.00028076,0.0002565,0.00027212,0.0303487554125836,111.52710353
1654905600000,2022-06-11 00:00:00,ATOM/BTC,0.00031306,0.00031306,0.0002649,0.0002696,0.030068401639032,111.52967967
1654819200000,2022-06-10 00:00:00,ATOM/BTC,0.00029415,0.0002947,0.0002796,0.0002796,0.13664489167182,488.71563545
1654732800000,2022-06-09 00:00:00,ATOM/BTC,0.0002937,0.0002987,0.00029034,0.0002921,0.003820308138642,13.07876802
1654646400000,2022-06-08 00:00:00,ATOM/BTC,0.0002961,0.00034,0.00028631,0.0002897,0.029562430836365,102.04498045
1654560000000,2022-06-07 00:00:00,ATOM/BTC,0.00030073,0.000318,0.00028721,0.00029799,0.0697721436774054,234.14256746
1654473600000,2022-06-06 00:00:00,ATOM/BTC,0.00030858,0.0003102,0.00029723,0.00029723,0.0527631502823491,177.51623417
1654387200000,2022-06-05 00:00:00,ATOM/BTC,0.00030701,0.000318,0.00030701,0.00030725,0.031243705800857502,101.68822067
1654300800000,2022-06-04 00:00:00,ATOM/BTC,0.0003058,0.00034159,0.0003032,0.0003084,0.006080595409212,19.71658693
1654214400000,2022-06-03 00:00:00,ATOM/BTC,0.0003145,0.0003145,0.0003049,0.0003115,0.058960302185049995,189.2786587
1654128000000,2022-06-02 00:00:00,ATOM/BTC,0.0003135,0.00031789,0.0003102,0.0003128,0.02193337379756,70.11948145
1654041600000,2022-06-01 00:00:00,ATOM/BTC,0.0003242,0.0003963,0.00031201,0.0003144,0.119113376329368,378.85933947
1653955200000,2022-05-31 00:00:00,ATOM/BTC,0.0003332,0.0003345,0.00031902,0.00031902,0.0325848297827208,102.14039804
1653868800000,2022-05-30 00:00:00,ATOM/BTC,0.0003312,0.0003368,0.00032355,0.00033,0.0311692778529,94.45235713
1653782400000,2022-05-29 00:00:00,ATOM/BTC,0.0003201,0.0003268,0.0003193,0.0003261,0.005882916306153,18.04022173
1653696000000,2022-05-28 00:00:00,ATOM/BTC,0.0003242,0.00033704,0.0003242,0.0003273,0.003247515780492,9.92213804
1653609600000,2022-05-27 00:00:00,ATOM/BTC,0.00032,0.00033971,0.0003169,0.0003237,0.033160555227657,102.44224661
1653523200000,2022-05-26 00:00:00,ATOM/BTC,0.0003634,0.0003634,0.00032001,0.0003247,0.064486521210309,198.60339147
1653436800000,2022-05-25 00:00:00,ATOM/BTC,0.0003683,0.0003683,0.0003602,0.00036309,0.0165239658440493,45.50928377
1653350400000,2022-05-24 00:00:00,ATOM/BTC,0.0004,0.0004,0.0003649,0.0003697,0.009895673456746,26.76676618
1653264000000,2022-05-23 00:00:00,ATOM/BTC,0.00038513,0.00040226,0.00038098,0.0003832,0.007009440901448,18.29186039
1653177600000,2022-05-22 00:00:00,ATOM/BTC,0.0003742,0.00038262,0.0003742,0.00037973,0.0117638089252307,30.97940359
1653091200000,2022-05-21 00:00:00,ATOM/BTC,0.0003801,0.0003874,0.00037,0.00037547,0.0056329534333858,15.00240614
1653004800000,2022-05-20 00:00:00,ATOM/BTC,0.00036545,0.0004012,0.00034315,0.0003829,0.105038884534605,274.32458745
1652918400000,2022-05-19 00:00:00,ATOM/BTC,0.00034527,0.0003569,0.00034527,0.0003552,0.002600791087296,7.32204698
1652832000000,2022-05-18 00:00:00,ATOM/BTC,0.00038,0.0003832,0.0003367,0.00035556,0.0246823978701168,69.41837628
1652745600000,2022-05-17 00:00:00,ATOM/BTC,0.0003763,0.0003871,0.0003669,0.0003771,0.018241996508433,48.37442723
1652659200000,2022-05-16 00:00:00,ATOM/BTC,0.0003967,0.0004034,0.00037,0.00037,0.028444726233899997,76.87763847
1652572800000,2022-05-15 00:00:00,ATOM/BTC,0.000361,0.0003975,0.000361,0.00039049,0.019895913977765002,50.9511485
1652486400000,2022-05-14 00:00:00,ATOM/BTC,0.0003543,0.00035599,0.0003418,0.00035599,0.0194000814268246,54.49614154
1652400000000,2022-05-13 00:00:00,ATOM/BTC,0.00031831,0.00038834,0.00031,0.0003521,0.035045961828122,99.53411482
1652313600000,2022-05-12 00:00:00,ATOM/BTC,0.00036569,0.00038258,0.00031474,0.00033242,0.1424445086117592,428.50763676
1652227200000,2022-05-11 00:00:00,ATOM/BTC,0.000436,0.0004393,0.00032977,0.00036936,0.2206452119578344,597.37170229
1652140800000,2022-05-10 00:00:00,ATOM/BTC,0.0004127,0.0004708,0.0004022,0.0004381,0.21410541739150202,488.71357542
1652054400000,2022-05-09 00:00:00,ATOM/BTC,0.0004599,0.00047998,0.0004173,0.0004173,0.21955955435543997,526.1431928
1651968000000,2022-05-08 00:00:00,ATOM/BTC,0.00046,0.00053971,0.000457,0.00046,0.130124888205,282.88019175
1651881600000,2022-05-07 00:00:00,ATOM/BTC,0.00048023,0.00050695,0.0004527,0.00046125,0.0701387677612125,152.06236913
1651795200000,2022-05-06 00:00:00,ATOM/BTC,0.00048747,0.0005,0.0004861,0.00049452,0.0040697057283792,8.22960796
1651708800000,2022-05-05 00:00:00,ATOM/BTC,0.00050598,0.00052,0.0004763,0.0004885,0.087899529573135,179.93762451
1651622400000,2022-05-04 00:00:00,ATOM/BTC,0.0004682,0.0005029,0.00046464,0.0004975,0.039118970573425,78.63109663
1651536000000,2022-05-03 00:00:00,ATOM/BTC,0.0004639,0.00049,0.0004639,0.0004688,0.04745372908499201,101.22382484
1651449600000,2022-05-02 00:00:00,ATOM/BTC,0.0004664,0.0004674,0.0004011,0.0004633,0.056256786049515,121.42625955
1651363200000,2022-05-01 00:00:00,ATOM/BTC,0.0004785,0.00048697,0.00046001,0.0004664,0.01683237632648,36.0900007
1651276800000,2022-04-30 00:00:00,ATOM/BTC,0.0005013,0.0005013,0.00046,0.00046,0.12711096464000002,276.328184
1651190400000,2022-04-29 00:00:00,ATOM/BTC,0.0005199,0.00053969,0.0005,0.000507,0.056239209974219995,110.92546346
1651104000000,2022-04-28 00:00:00,ATOM/BTC,0.000541,0.00058,0.00052,0.00052,0.1410284928416,271.20864008
1651017600000,2022-04-27 00:00:00,ATOM/BTC,0.0005351,0.00056,0.0005307,0.00055,0.014941301391500001,27.16600253
1650931200000,2022-04-26 00:00:00,ATOM/BTC,0.0005444,0.0005482,0.0005317,0.0005317,0.016501046303182998,31.03450499
1650844800000,2022-04-25 00:00:00,ATOM/BTC,0.0005631,0.0005631,0.0005452,0.0005492,0.072952909401252,132.83486781
1650672000000,2022-04-23 00:00:00,ATOM/BTC,0.0005827,0.00058813,0.0005815,0.00058813,0.0069239126742131,11.77275887
1650585600000,2022-04-22 00:00:00,ATOM/BTC,0.0005826,0.00059,0.0005808,0.0005848,0.010641024531024,18.19600638
1650412800000,2022-04-20 00:00:00,ATOM/BTC,0.000596,0.0005986,0.0005917,0.0005917,0.012674495678785001,21.42047605
1650326400000,2022-04-19 00:00:00,ATOM/BTC,0.0005881,0.00059459,0.0005881,0.0005892,0.007812266380572001,13.25910791
1650240000000,2022-04-18 00:00:00,ATOM/BTC,0.0005855,0.00059,0.00058,0.00058454,0.0320461727752848,54.82289112
1650153600000,2022-04-17 00:00:00,ATOM/BTC,0.000599,0.0006053,0.00059,0.00059,0.0675102617455,114.42417245
1650067200000,2022-04-16 00:00:00,ATOM/BTC,0.0006,0.0006,0.0005969,0.0005969,0.001879344311789,3.14850781
1649980800000,2022-04-15 00:00:00,ATOM/BTC,0.0006024,0.00060249,0.00059997,0.0006,0.03686353823999999,61.4392304
1649894400000,2022-04-14 00:00:00,ATOM/BTC,0.0006044,0.000606,0.0005979,0.0006012,0.047233725304824,78.56574402
1649808000000,2022-04-13 00:00:00,ATOM/BTC,0.0006157,0.0006162,0.0006,0.0006,0.011008109802,18.34684967
1649721600000,2022-04-12 00:00:00,ATOM/BTC,0.0006083,0.000626,0.0006083,0.000617,0.03506807702618,56.83642954
1649635200000,2022-04-11 00:00:00,ATOM/BTC,0.00062413,0.000636,0.0005951,0.0005969,0.15439978129265702,258.66942753
1649462400000,2022-04-09 00:00:00,ATOM/BTC,0.0006359,0.0006406,0.0006329,0.0006349,0.00554086804292,8.7271508
1649376000000,2022-04-08 00:00:00,ATOM/BTC,0.0006385,0.000677,0.0006264,0.0006388,0.10495583217138402,164.30155318
1649289600000,2022-04-07 00:00:00,ATOM/BTC,0.0006268,0.000636,0.0006173,0.000636,0.0832929460494,130.96375165
1649203200000,2022-04-06 00:00:00,ATOM/BTC,0.00064,0.0006463,0.0006187,0.0006211,0.146153991653559,235.31475069
1649116800000,2022-04-05 00:00:00,ATOM/BTC,0.00066,0.0006613,0.00064631,0.00064631,0.09966444162950451,154.20532195
