https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume WAVES
1663495200000,2022-09-18 10:00:00,WAVES/ETH,0.00300229,0.00300644,0.00298986,0.00300282,5.8319271182697285,1942.15008501
1663491600000,2022-09-18 09:00:00,WAVES/ETH,0.00299504,0.00300797,0.00298648,0.00300576,5.525019543191414,1838.14394469
1663488000000,2022-09-18 08:00:00,WAVES/ETH,0.00299027,0.00299694,0.0029858,0.00298783,5.2831706409,1768.23
1663484400000,2022-09-18 07:00:00,WAVES/ETH,0.00299033,0.00299559,0.00298596,0.00299321,5.293192564,1768.4
1663480800000,2022-09-18 06:00:00,WAVES/ETH,0.00299463,0.00300222,0.00298653,0.00299273,5.2877349278,1766.86
1663477200000,2022-09-18 05:00:00,WAVES/ETH,0.00299318,0.00299435,0.00298065,0.00298998,5.513313821400001,1843.93
1663473600000,2022-09-18 04:00:00,WAVES/ETH,0.00298682,0.00299381,0.00298383,0.00298592,5.6435380959999994,1890.05
1663470000000,2022-09-18 03:00:00,WAVES/ETH,0.00300283,0.00300898,0.00297377,0.002989,5.81686301,1946.09
1663466400000,2022-09-18 02:00:00,WAVES/ETH,0.00299196,0.00300857,0.00296603,0.0030072,5.885270832,1957.06
1663462800000,2022-09-18 01:00:00,WAVES/ETH,0.00298922,0.00300591,0.00296701,0.00299725,4.7725511475,1592.31
1663459200000,2022-09-18 00:00:00,WAVES/ETH,0.00297443,0.00300783,0.00297386,0.00298682,5.1040870933999996,1708.87
1663455600000,2022-09-17 23:00:00,WAVES/ETH,0.00297939,0.00298648,0.00296429,0.00297659,5.309730539699999,1783.83
1663452000000,2022-09-17 22:00:00,WAVES/ETH,0.0030067,0.0030104,0.00297499,0.00297796,6.0990407576,2048.06
1663448400000,2022-09-17 21:00:00,WAVES/ETH,0.00298853,0.00301379,0.00298079,0.00301121,5.753582490968689,1910.72110247
1663444800000,2022-09-17 20:00:00,WAVES/ETH,0.00296132,0.00298512,0.00295837,0.00298512,5.9992852176,2009.73
1663441200000,2022-09-17 19:00:00,WAVES/ETH,0.00296121,0.00297109,0.00295722,0.00295988,5.70886855,1928.75
1663437600000,2022-09-17 18:00:00,WAVES/ETH,0.00295866,0.00296505,0.00295004,0.00296099,5.3500351716,1806.84
1663434000000,2022-09-17 17:00:00,WAVES/ETH,0.00297106,0.00297881,0.00295644,0.00295644,4.750999698605505,1607.00020924
1663430400000,2022-09-17 16:00:00,WAVES/ETH,0.00299553,0.00300967,0.00296358,0.00297346,4.902167099820362,1648.64067444
1663426800000,2022-09-17 15:00:00,WAVES/ETH,0.0029949,0.00300696,0.002989,0.00299441,5.3380448746999996,1782.67
1663423200000,2022-09-17 14:00:00,WAVES/ETH,0.00302572,0.00302953,0.00299372,0.00299966,5.074254852599999,1691.61
1663419600000,2022-09-17 13:00:00,WAVES/ETH,0.00301628,0.00302884,0.00300931,0.00302549,5.8209217404,1923.96
1663416000000,2022-09-17 12:00:00,WAVES/ETH,0.00300702,0.00302925,0.0030038,0.00300953,5.5509877991,1844.47
1663412400000,2022-09-17 11:00:00,WAVES/ETH,0.00300415,0.00300895,0.00300087,0.00300743,6.0171757211,2000.77
1663408800000,2022-09-17 10:00:00,WAVES/ETH,0.00299313,0.00300659,0.00298846,0.00300464,5.0822584208,1691.47
1663405200000,2022-09-17 09:00:00,WAVES/ETH,0.0029955,0.00300469,0.00298874,0.00299071,5.5995960543,1872.33
1663401600000,2022-09-17 08:00:00,WAVES/ETH,0.0030034,0.00300661,0.00299187,0.00299922,5.3723228328,1791.24
1663398000000,2022-09-17 07:00:00,WAVES/ETH,0.0030054,0.00301294,0.00298807,0.00299786,5.4582336806,1820.71
1663394400000,2022-09-17 06:00:00,WAVES/ETH,0.00299827,0.00302936,0.00299709,0.00301637,5.3862715816,1785.68
1663390800000,2022-09-17 05:00:00,WAVES/ETH,0.00299895,0.00301179,0.00298802,0.00299919,5.4299735112,1810.48
1663387200000,2022-09-17 04:00:00,WAVES/ETH,0.00299525,0.00300645,0.00299291,0.00299342,5.1761021272,1729.16
1663383600000,2022-09-17 03:00:00,WAVES/ETH,0.00300332,0.00300996,0.0029895,0.00299925,5.362345270921883,1787.89539749
1663380000000,2022-09-17 02:00:00,WAVES/ETH,0.00299767,0.00300803,0.00299581,0.00300019,5.5936142398,1864.42
1663376400000,2022-09-17 01:00:00,WAVES/ETH,0.00299153,0.00300666,0.00298725,0.00300028,5.695851563200001,1898.44
1663372800000,2022-09-17 00:00:00,WAVES/ETH,0.00300465,0.00301243,0.00298594,0.00299168,6.0667680384,2027.88
1663369200000,2022-09-16 23:00:00,WAVES/ETH,0.00299754,0.00300956,0.00299073,0.00300567,5.829527021700001,1939.51
1663365600000,2022-09-16 22:00:00,WAVES/ETH,0.00299767,0.003,0.00298425,0.00299328,6.1223351807999995,2045.36
1663362000000,2022-09-16 21:00:00,WAVES/ETH,0.00300714,0.00301096,0.00298666,0.00299358,5.942795144400001,1985.18
1663358400000,2022-09-16 20:00:00,WAVES/ETH,0.00302611,0.00302611,0.00300145,0.00300759,5.0371718838,1674.82
1663354800000,2022-09-16 19:00:00,WAVES/ETH,0.00300297,0.0030285,0.00300032,0.00302581,4.821697454034721,1593.5228762
1663351200000,2022-09-16 18:00:00,WAVES/ETH,0.00298611,0.00300585,0.00298163,0.00300585,5.773237871817561,1920.66732266
1663347600000,2022-09-16 17:00:00,WAVES/ETH,0.00297813,0.00299357,0.00296313,0.0029888,5.325511572813248,1781.82266221
1663344000000,2022-09-16 16:00:00,WAVES/ETH,0.00295007,0.00297903,0.00294355,0.00297737,5.350801387258684,1797.15701685
1663340400000,2022-09-16 15:00:00,WAVES/ETH,0.00294459,0.00295717,0.00294141,0.00294494,6.122383012999999,2078.95
1663336800000,2022-09-16 14:00:00,WAVES/ETH,0.00296351,0.00296351,0.00293518,0.00294307,6.120769550053296,2079.72272153
1663333200000,2022-09-16 13:00:00,WAVES/ETH,0.00298078,0.00298078,0.00293463,0.00295118,5.8269573509704875,1974.44999999
1663329600000,2022-09-16 12:00:00,WAVES/ETH,0.00289597,0.0029892,0.00289597,0.00298723,6.134036454266537,2053.4195406
1663326000000,2022-09-16 11:00:00,WAVES/ETH,0.00289312,0.00290363,0.00288872,0.00290112,4.871605839595949,1679.21555799
1663322400000,2022-09-16 10:00:00,WAVES/ETH,0.00289151,0.00290597,0.00288189,0.00289322,5.383139289248765,1860.60489325
1663318800000,2022-09-16 09:00:00,WAVES/ETH,0.00289603,0.00289883,0.002877,0.00289389,4.824840787943104,1667.25092797
1663315200000,2022-09-16 08:00:00,WAVES/ETH,0.00287915,0.00290428,0.0028759,0.0028954,5.653470687287608,1952.56983052
1663311600000,2022-09-16 07:00:00,WAVES/ETH,0.0028784,0.00288204,0.002873,0.00287561,5.198164785853115,1807.6737756
1663308000000,2022-09-16 06:00:00,WAVES/ETH,0.0028809,0.00288582,0.00287649,0.00288162,5.0257181772,1744.06
1663304400000,2022-09-16 05:00:00,WAVES/ETH,0.00288617,0.00288718,0.00287192,0.00288306,5.5794706955999995,1935.26
1663300800000,2022-09-16 04:00:00,WAVES/ETH,0.00288134,0.00288815,0.00287789,0.00288815,5.547385231,1920.74
1663297200000,2022-09-16 03:00:00,WAVES/ETH,0.00287947,0.00288588,0.00287206,0.0028809,4.862152548,1687.72
1663293600000,2022-09-16 02:00:00,WAVES/ETH,0.00286987,0.00288499,0.00286291,0.00287854,4.412430620292274,1532.87104584
1663290000000,2022-09-16 01:00:00,WAVES/ETH,0.00285425,0.00288036,0.00285425,0.00287211,5.621868114000001,1957.4
1663286400000,2022-09-16 00:00:00,WAVES/ETH,0.00286526,0.00287659,0.0028485,0.00285524,5.0617409196,1772.79
1663282800000,2022-09-15 23:00:00,WAVES/ETH,0.00286413,0.00287884,0.00286147,0.00286629,5.2346767641,1826.29
1663279200000,2022-09-15 22:00:00,WAVES/ETH,0.00287442,0.00288486,0.00285845,0.00287224,7.154953382350328,2491.07086537
1663275600000,2022-09-15 21:00:00,WAVES/ETH,0.00284489,0.00287122,0.00284049,0.00286368,5.9438828448,2075.61
1663272000000,2022-09-15 20:00:00,WAVES/ETH,0.00285465,0.00285511,0.00283425,0.0028479,4.692541788,1647.72
1663268400000,2022-09-15 19:00:00,WAVES/ETH,0.00285116,0.00285809,0.00284089,0.0028499,4.738215241,1662.59
1663264800000,2022-09-15 18:00:00,WAVES/ETH,0.00284233,0.00285888,0.00283331,0.00285421,5.3576090489,1877.09
1663261200000,2022-09-15 17:00:00,WAVES/ETH,0.00284561,0.00284628,0.00282561,0.00284407,4.654660411496078,1636.61949653
1663257600000,2022-09-15 16:00:00,WAVES/ETH,0.0028568,0.00287544,0.00284344,0.00284344,4.410725688575944,1551.1935151
1663254000000,2022-09-15 15:00:00,WAVES/ETH,0.00283302,0.00287,0.00283302,0.00286016,6.552404817830138,2290.92247211
1663250400000,2022-09-15 14:00:00,WAVES/ETH,0.00272599,0.00285,0.0027254,0.00282904,4.753037023129988,1680.08830668
1663246800000,2022-09-15 13:00:00,WAVES/ETH,0.00272864,0.0027403,0.00272395,0.00273348,5.2164092231999994,1908.34
1663243200000,2022-09-15 12:00:00,WAVES/ETH,0.00271111,0.00272859,0.00271111,0.0027278,5.081591342,1862.89
1663239600000,2022-09-15 11:00:00,WAVES/ETH,0.00272387,0.00273224,0.0027141,0.00271625,4.4299049625,1630.89
1663236000000,2022-09-15 10:00:00,WAVES/ETH,0.00271633,0.00273332,0.00271548,0.00272234,5.3124831696,1951.44
1663232400000,2022-09-15 09:00:00,WAVES/ETH,0.00273104,0.00274447,0.002694,0.00271858,4.541409359740878,1670.50789741
1663228800000,2022-09-15 08:00:00,WAVES/ETH,0.00269214,0.00271682,0.0026847,0.0027096,4.279704816,1579.46
1663225200000,2022-09-15 07:00:00,WAVES/ETH,0.00272445,0.00272649,0.00267234,0.00268544,4.977060224,1853.35
1663221600000,2022-09-15 06:00:00,WAVES/ETH,0.0026806,0.00273144,0.0026806,0.002721,4.63255272642201,1702.51845881
1663218000000,2022-09-15 05:00:00,WAVES/ETH,0.00269978,0.0027194,0.00267124,0.0026803,4.937193009,1842.03
1663214400000,2022-09-15 04:00:00,WAVES/ETH,0.00268562,0.00271079,0.00266745,0.0026932,4.969681164000001,1845.27
1663210800000,2022-09-15 03:00:00,WAVES/ETH,0.00268233,0.00270443,0.00267365,0.00267971,4.4146346453000005,1647.43
1663207200000,2022-09-15 02:00:00,WAVES/ETH,0.00269215,0.00270898,0.00266591,0.00267693,4.993302603910387,1865.30936704
1663203600000,2022-09-15 01:00:00,WAVES/ETH,0.00269493,0.00272281,0.00269392,0.00269392,5.136868531864883,1906.83781696
1663200000000,2022-09-15 00:00:00,WAVES/ETH,0.00272744,0.00272744,0.00266012,0.00269391,5.35399961282542,1987.44561356
1663196400000,2022-09-14 23:00:00,WAVES/ETH,0.00271261,0.00272693,0.0027069,0.0027126,5.171870286,1906.61
1663192800000,2022-09-14 22:00:00,WAVES/ETH,0.00273614,0.00273942,0.00270512,0.00271362,5.162360785807134,1902.3889807
1663189200000,2022-09-14 21:00:00,WAVES/ETH,0.00274327,0.002754,0.00273215,0.00273368,5.2535042136,1921.77
1663185600000,2022-09-14 20:00:00,WAVES/ETH,0.00274362,0.00275788,0.00274362,0.00274535,4.8134221550000005,1753.3
1663182000000,2022-09-14 19:00:00,WAVES/ETH,0.00276672,0.00276973,0.00274298,0.00274375,4.5204104375,1647.53
1663178400000,2022-09-14 18:00:00,WAVES/ETH,0.00275979,0.00277564,0.00273458,0.0027669,5.456227571080335,1971.96413715
1663174800000,2022-09-14 17:00:00,WAVES/ETH,0.00276567,0.00276662,0.00275176,0.00276138,4.6414103454,1680.83
1663171200000,2022-09-14 16:00:00,WAVES/ETH,0.00276036,0.00276746,0.00274847,0.00276569,5.155522728999999,1864.1
1663167600000,2022-09-14 15:00:00,WAVES/ETH,0.00275516,0.00276004,0.0027472,0.00275607,4.517453146184105,1639.09231122
1663164000000,2022-09-14 14:00:00,WAVES/ETH,0.00275214,0.00276105,0.00274022,0.00275468,5.775352837528933,2096.56034005
1663160400000,2022-09-14 13:00:00,WAVES/ETH,0.00276137,0.00276233,0.00273323,0.00274892,4.816132866580018,1752.00910415
1663156800000,2022-09-14 12:00:00,WAVES/ETH,0.00274839,0.00276526,0.00273633,0.00275424,4.1833600512,1518.88
1663153200000,2022-09-14 11:00:00,WAVES/ETH,0.00276161,0.00276914,0.00274463,0.00274875,5.075209537499999,1846.37
1663149600000,2022-09-14 10:00:00,WAVES/ETH,0.00275644,0.00277103,0.00275459,0.0027626,4.5842793860608255,1659.40758201
1663146000000,2022-09-14 09:00:00,WAVES/ETH,0.00275116,0.0027611,0.00274587,0.00275993,5.4547808506,1976.42
1663142400000,2022-09-14 08:00:00,WAVES/ETH,0.00271158,0.00275881,0.00270628,0.00275261,5.3791779881,1954.21
1663138800000,2022-09-14 07:00:00,WAVES/ETH,0.00272784,0.00273588,0.00270447,0.00270969,5.1617426748,1904.92
1663135200000,2022-09-14 06:00:00,WAVES/ETH,0.00272746,0.00274496,0.00271501,0.00272646,5.0658717384,1858.04
1663131600000,2022-09-14 05:00:00,WAVES/ETH,0.00274221,0.00275163,0.00272561,0.00273014,5.0478650516,1848.94
1663128000000,2022-09-14 04:00:00,WAVES/ETH,0.0027543,0.0027543,0.00272594,0.00273426,2.0821663326,761.51
1663113600000,2022-09-14 00:00:00,WAVES/ETH,0.00278033,0.00279222,0.00278033,0.00279222,0.031199170557027603,11.17360758
1663110000000,2022-09-13 23:00:00,WAVES/ETH,0.00276283,0.00278638,0.00275687,0.00277719,5.273328372,1898.8
1663106400000,2022-09-13 22:00:00,WAVES/ETH,0.0027493,0.0027745,0.0027493,0.00276676,3.5238074977562053,1273.62239506
1663095600000,2022-09-13 19:00:00,WAVES/ETH,0.00278139,0.00278139,0.00275901,0.00275978,4.6057692442,1668.89
1663092000000,2022-09-13 18:00:00,WAVES/ETH,0.00277087,0.00278295,0.00275445,0.00278295,5.175269920551105,1859.6345319
1663088400000,2022-09-13 17:00:00,WAVES/ETH,0.00280219,0.00280219,0.00276106,0.00277161,5.3230852354772615,1920.57512979
1663084800000,2022-09-13 16:00:00,WAVES/ETH,0.00280634,0.00282267,0.0028022,0.00280335,4.49909455870573,1604.89933783
1663081200000,2022-09-13 15:00:00,WAVES/ETH,0.00282631,0.00283433,0.00281219,0.00281549,4.6372809594,1647.06
1663077600000,2022-09-13 14:00:00,WAVES/ETH,0.00281863,0.00283532,0.00280656,0.00282982,4.993960971048083,1764.7627662
1663074000000,2022-09-13 13:00:00,WAVES/ETH,0.00274373,0.00283655,0.00274373,0.00281948,5.567945203860661,1974.81280373
1663070400000,2022-09-13 12:00:00,WAVES/ETH,0.00276276,0.00280657,0.00270888,0.0027659,5.661831410129842,2047.01233238
1663066800000,2022-09-13 11:00:00,WAVES/ETH,0.00276998,0.00277554,0.00275403,0.00276074,5.277143458288454,1911.49599683
1663063200000,2022-09-13 10:00:00,WAVES/ETH,0.00276916,0.00277878,0.00275528,0.00276843,5.4091523241,1953.87
1663059600000,2022-09-13 09:00:00,WAVES/ETH,0.00278918,0.00279535,0.00275918,0.00276957,4.849475169590905,1750.98487115
1663056000000,2022-09-13 08:00:00,WAVES/ETH,0.00280409,0.00281142,0.00278462,0.00278612,5.6742398532,2036.61
1663052400000,2022-09-13 07:00:00,WAVES/ETH,0.00279565,0.00280903,0.00278616,0.00279914,5.335468745399999,1906.11
1663048800000,2022-09-13 06:00:00,WAVES/ETH,0.00278396,0.00280469,0.00278168,0.00279639,5.297593071600001,1894.44
1663045200000,2022-09-13 05:00:00,WAVES/ETH,0.00279185,0.00280843,0.00278458,0.00278675,5.791702525000001,2078.3
1663041600000,2022-09-13 04:00:00,WAVES/ETH,0.00279067,0.00279783,0.00278314,0.00278988,5.34603421217335,1916.22371291
1663038000000,2022-09-13 03:00:00,WAVES/ETH,0.00279439,0.00279645,0.00278314,0.00278958,4.665879403799999,1672.61
1663034400000,2022-09-13 02:00:00,WAVES/ETH,0.00278704,0.00280666,0.00278704,0.00278917,5.7430125968,2059.04
1663030800000,2022-09-13 01:00:00,WAVES/ETH,0.00280591,0.00281422,0.00278497,0.00278779,5.3148937571,1906.49
1663027200000,2022-09-13 00:00:00,WAVES/ETH,0.00283133,0.0028392,0.00280828,0.00280862,5.9678681208,2124.84
1663023600000,2022-09-12 23:00:00,WAVES/ETH,0.00283169,0.00284201,0.00282408,0.00282408,5.675271168,2009.6
1663020000000,2022-09-12 22:00:00,WAVES/ETH,0.00283507,0.00283984,0.00282973,0.0028329,4.937518068,1742.92
1663016400000,2022-09-12 21:00:00,WAVES/ETH,0.00283675,0.0028433,0.0028249,0.0028249,4.840974632,1713.68
1663012800000,2022-09-12 20:00:00,WAVES/ETH,0.00282378,0.00284067,0.00281973,0.00283649,5.6452674927,1990.23
1663009200000,2022-09-12 19:00:00,WAVES/ETH,0.00279257,0.00283329,0.00279232,0.00283002,5.1494477915717,1819.57999999
1663005600000,2022-09-12 18:00:00,WAVES/ETH,0.00279493,0.0028016,0.00278314,0.00279366,5.6291131536,2014.96
1663002000000,2022-09-12 17:00:00,WAVES/ETH,0.00280858,0.00281059,0.00277607,0.00280218,5.0602326876,1805.82
1662998400000,2022-09-12 16:00:00,WAVES/ETH,0.00281247,0.00281489,0.00275881,0.00279875,5.151220949957225,1840.54343902
1662994800000,2022-09-12 15:00:00,WAVES/ETH,0.00283612,0.00283612,0.00281114,0.00281281,4.717402218478649,1677.11371137
1662991200000,2022-09-12 14:00:00,WAVES/ETH,0.00280532,0.00285833,0.00280532,0.00282912,4.7779876032,1688.86
1662987600000,2022-09-12 13:00:00,WAVES/ETH,0.0028251,0.00283024,0.00280267,0.00280724,5.7122280968,2034.82
1662984000000,2022-09-12 12:00:00,WAVES/ETH,0.00281333,0.00283732,0.00281333,0.0028217,4.550358071,1612.63
1662980400000,2022-09-12 11:00:00,WAVES/ETH,0.00282931,0.00284475,0.0028029,0.00281762,4.7122158642,1672.41
1662976800000,2022-09-12 10:00:00,WAVES/ETH,0.00280482,0.00282775,0.00280134,0.0028239,5.05591056,1790.4
1662973200000,2022-09-12 09:00:00,WAVES/ETH,0.00279789,0.00280876,0.00279256,0.00280448,5.0861488384,1813.58
1662969600000,2022-09-12 08:00:00,WAVES/ETH,0.00277989,0.00279862,0.00275558,0.00279359,5.6703451742999995,2029.77
1662966000000,2022-09-12 07:00:00,WAVES/ETH,0.00278569,0.00279935,0.00277323,0.00278013,4.345027183660016,1562.88633397
1662962400000,2022-09-12 06:00:00,WAVES/ETH,0.00279098,0.00280518,0.00277882,0.00278676,4.7129963796,1691.21
1662958800000,2022-09-12 05:00:00,WAVES/ETH,0.00279349,0.00279567,0.00276467,0.00278945,4.131287028,1481.04
1662955200000,2022-09-12 04:00:00,WAVES/ETH,0.00277649,0.00279279,0.00277029,0.002788,4.49219288,1611.26
1662951600000,2022-09-12 03:00:00,WAVES/ETH,0.00277981,0.00278913,0.0027669,0.00277617,5.2067345967000005,1875.51
1662948000000,2022-09-12 02:00:00,WAVES/ETH,0.00278524,0.00278538,0.00276138,0.00277398,5.1433472772,1854.14
1662944400000,2022-09-12 01:00:00,WAVES/ETH,0.00273518,0.0027918,0.00273518,0.00278656,5.272532415438758,1892.12951289
1662940800000,2022-09-12 00:00:00,WAVES/ETH,0.00278124,0.00278177,0.00272743,0.00272922,4.747723521032287,1739.58989053
1662937200000,2022-09-11 23:00:00,WAVES/ETH,0.00279082,0.00279396,0.00277689,0.00278277,4.6112168561999995,1657.06
1662933600000,2022-09-11 22:00:00,WAVES/ETH,0.00278405,0.00279678,0.00278054,0.00278905,5.2107542245,1868.29
1662930000000,2022-09-11 21:00:00,WAVES/ETH,0.00277197,0.00279902,0.00276792,0.00278764,4.781389838471985,1715.21065793
1662926400000,2022-09-11 20:00:00,WAVES/ETH,0.00277475,0.00278757,0.00277031,0.00278217,5.255112920382018,1888.8539954
1662922800000,2022-09-11 19:00:00,WAVES/ETH,0.00278495,0.00279287,0.00277454,0.00277665,4.29001266242331,1545.0318414
1662919200000,2022-09-11 18:00:00,WAVES/ETH,0.00278493,0.00279821,0.00277885,0.0027884,5.045554032,1809.48
1662915600000,2022-09-11 17:00:00,WAVES/ETH,0.00278927,0.00280277,0.00277551,0.00278327,4.929917754261302,1771.26823997
1662912000000,2022-09-11 16:00:00,WAVES/ETH,0.00276907,0.0027963,0.00276907,0.00279341,5.8568868788,2096.68
1662908400000,2022-09-11 15:00:00,WAVES/ETH,0.00278052,0.00278438,0.00276676,0.00277612,4.6429496552,1672.46
1662904800000,2022-09-11 14:00:00,WAVES/ETH,0.00276474,0.00278837,0.00275854,0.0027804,5.27525292,1897.3
1662901200000,2022-09-11 13:00:00,WAVES/ETH,0.00275929,0.00276471,0.00274459,0.0027615,5.134374105,1859.27
1662897600000,2022-09-11 12:00:00,WAVES/ETH,0.00277396,0.00277947,0.00274986,0.002756,4.98474964,1808.69
1662894000000,2022-09-11 11:00:00,WAVES/ETH,0.00279486,0.00280334,0.00276451,0.00277376,4.386368588800001,1581.38
1662890400000,2022-09-11 10:00:00,WAVES/ETH,0.00281082,0.00281605,0.00279837,0.0028008,5.717020968,2041.21
1662886800000,2022-09-11 09:00:00,WAVES/ETH,0.00281883,0.00282947,0.00280571,0.0028156,5.233665436,1858.81
1662883200000,2022-09-11 08:00:00,WAVES/ETH,0.00282235,0.00282235,0.00280371,0.00281809,4.2568376686,1510.54
1662879600000,2022-09-11 07:00:00,WAVES/ETH,0.00281701,0.00282639,0.0028077,0.00282027,5.4016349283,1915.29
1662876000000,2022-09-11 06:00:00,WAVES/ETH,0.00285242,0.00286013,0.0027985,0.00280748,5.2934193156,1885.47
1662872400000,2022-09-11 05:00:00,WAVES/ETH,0.00285596,0.00289016,0.00284759,0.00284759,4.9777866513,1748.07
1662868800000,2022-09-11 04:00:00,WAVES/ETH,0.00284146,0.00287596,0.00284146,0.00285858,5.478611498999999,1916.55
1662865200000,2022-09-11 03:00:00,WAVES/ETH,0.00282186,0.00285593,0.00281901,0.00284242,4.754373813,1672.65
1662861600000,2022-09-11 02:00:00,WAVES/ETH,0.00285782,0.00286867,0.00281192,0.00281192,5.6563457952,2011.56
1662858000000,2022-09-11 01:00:00,WAVES/ETH,0.00286582,0.00286848,0.0028344,0.0028667,5.181531583,1807.49
1662854400000,2022-09-11 00:00:00,WAVES/ETH,0.00280795,0.00291294,0.00280795,0.00286528,5.995712420236001,2092.53979375
1662850800000,2022-09-10 23:00:00,WAVES/ETH,0.00277732,0.0028017,0.00277389,0.00278973,5.440810419,1950.3
1662847200000,2022-09-10 22:00:00,WAVES/ETH,0.0028187,0.0028187,0.00277823,0.0027814,5.090824233999999,1830.31
1662843600000,2022-09-10 21:00:00,WAVES/ETH,0.00285028,0.00285028,0.0028,0.0028165,5.13372562952636,1822.73233784
1662840000000,2022-09-10 20:00:00,WAVES/ETH,0.00281882,0.00285514,0.00280916,0.00285514,5.4973151074,1925.41
1662836400000,2022-09-10 19:00:00,WAVES/ETH,0.00283593,0.00283914,0.00281445,0.00281445,4.931704914521491,1752.28016647
1662832800000,2022-09-10 18:00:00,WAVES/ETH,0.00282926,0.00283642,0.00281449,0.00283642,5.7947209674,2042.97
1662829200000,2022-09-10 17:00:00,WAVES/ETH,0.0028468,0.00285144,0.00282815,0.00282815,5.281739814,1867.56
1662825600000,2022-09-10 16:00:00,WAVES/ETH,0.00283725,0.00285323,0.00282373,0.00284778,4.9250646432,1729.44
1662822000000,2022-09-10 15:00:00,WAVES/ETH,0.0028294,0.00284254,0.00281747,0.00283829,5.4389299783,1916.27
1662818400000,2022-09-10 14:00:00,WAVES/ETH,0.0028127,0.00285904,0.0028127,0.00283173,5.079675093308716,1793.84160683
1662814800000,2022-09-10 13:00:00,WAVES/ETH,0.00283976,0.00284166,0.00280291,0.00281609,5.306651564272432,1884.40410792
1662811200000,2022-09-10 12:00:00,WAVES/ETH,0.00285429,0.00285835,0.00283155,0.002834,4.8268944223357,1703.20904105
1662807600000,2022-09-10 11:00:00,WAVES/ETH,0.00286384,0.00287006,0.00284415,0.00285271,4.815162679747291,1687.92575472
1662804000000,2022-09-10 10:00:00,WAVES/ETH,0.00289213,0.00289842,0.00283533,0.00286387,5.383703488893845,1879.87006704
1662800400000,2022-09-10 09:00:00,WAVES/ETH,0.00287132,0.00291062,0.00287132,0.00289525,5.448019469771545,1881.70951378
1662796800000,2022-09-10 08:00:00,WAVES/ETH,0.00297026,0.00298221,0.00287414,0.00287625,4.771352078204887,1658.87947091
1662793200000,2022-09-10 07:00:00,WAVES/ETH,0.00292364,0.00304092,0.00292364,0.00297589,5.376983192880812,1806.84877226
1662789600000,2022-09-10 06:00:00,WAVES/ETH,0.00283379,0.00298662,0.00282815,0.00292573,5.76419599903333,1970.17359737
1662786000000,2022-09-10 05:00:00,WAVES/ETH,0.00270586,0.00284882,0.00269917,0.00281835,4.925315968821126,1747.58847156
1662782400000,2022-09-10 04:00:00,WAVES/ETH,0.00269745,0.00272978,0.00269217,0.00270817,4.7211256793,1743.29
1662778800000,2022-09-10 03:00:00,WAVES/ETH,0.00270395,0.00271751,0.00268986,0.00268986,4.7940836808,1782.28
1662775200000,2022-09-10 02:00:00,WAVES/ETH,0.00272015,0.00273283,0.00269241,0.00269425,5.0024139750000005,1856.7
1662771600000,2022-09-10 01:00:00,WAVES/ETH,0.00273665,0.00275537,0.00272025,0.00272025,4.3486188525,1598.61
1662768000000,2022-09-10 00:00:00,WAVES/ETH,0.00274249,0.00275426,0.00272918,0.00273506,4.819312473,1762.05
