https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume WXT
1663358400000,2022-09-16 20:00:00,WXT/USDT,0.00487054,0.0053092,0.00484588,0.00514234,51.680516999999995,10050.0
1663354800000,2022-09-16 19:00:00,WXT/USDT,0.00486854,0.00496311,0.00484952,0.00488876,46.932096,9600.0
1663351200000,2022-09-16 18:00:00,WXT/USDT,0.00488692,0.00489262,0.00484978,0.00485677,46.624992,9600.0
1663347600000,2022-09-16 17:00:00,WXT/USDT,0.00486764,0.00489861,0.00484808,0.00486992,52.108143999999996,10700.0
1663344000000,2022-09-16 16:00:00,WXT/USDT,0.00485326,0.00490188,0.00484623,0.0048833,43.46137,8900.0
1663340400000,2022-09-16 15:00:00,WXT/USDT,0.00512763,0.00513944,0.00484531,0.00486762,39.427721999999996,8100.0
1663336800000,2022-09-16 14:00:00,WXT/USDT,0.00487922,0.00514331,0.00484931,0.00484931,43.158859,8900.0
1663333200000,2022-09-16 13:00:00,WXT/USDT,0.00501639,0.00501639,0.00486721,0.00489034,48.9034,10000.0
1663329600000,2022-09-16 12:00:00,WXT/USDT,0.00497018,0.00501847,0.00497018,0.00499809,45.482619,9100.0
1663326000000,2022-09-16 11:00:00,WXT/USDT,0.00513495,0.00517484,0.00495347,0.00502352,36.671696,7300.0
1663322400000,2022-09-16 10:00:00,WXT/USDT,0.00504381,0.00515459,0.00499272,0.00505811,49.3165725,9750.0
1663318800000,2022-09-16 09:00:00,WXT/USDT,0.00513494,0.00524528,0.00490066,0.00504075,45.11764450582067,8950.58166063
1663315200000,2022-09-16 08:00:00,WXT/USDT,0.00513288,0.0052317,0.0051124,0.00513628,53.00539794801864,10319.803038
1663311600000,2022-09-16 07:00:00,WXT/USDT,0.00513687,0.00514355,0.0051124,0.00513552,45.93631077940882,8944.8217083
1663308000000,2022-09-16 06:00:00,WXT/USDT,0.00513918,0.00514487,0.00512763,0.00512763,32.304069,6300.0
1663304400000,2022-09-16 05:00:00,WXT/USDT,0.00512772,0.0051423,0.00512638,0.0051423,25.19727,4900.0
1663300800000,2022-09-16 04:00:00,WXT/USDT,0.00513129,0.00514293,0.0051124,0.00513022,46.20427826449136,9006.295688
1663297200000,2022-09-16 03:00:00,WXT/USDT,0.0051238,0.00514121,0.0051124,0.00513315,46.968322500000006,9150.0
1663293600000,2022-09-16 02:00:00,WXT/USDT,0.00513428,0.00513428,0.0051228,0.00512939,42.060998,8200.0
1663290000000,2022-09-16 01:00:00,WXT/USDT,0.005124,0.00513421,0.005124,0.00512493,47.149356,9200.0
1663286400000,2022-09-16 00:00:00,WXT/USDT,0.00518177,0.0052313,0.0051124,0.00512719,48.439395420677506,9447.55225
1663282800000,2022-09-15 23:00:00,WXT/USDT,0.00513136,0.00522753,0.0051124,0.00522753,35.547204,6800.0
1663279200000,2022-09-15 22:00:00,WXT/USDT,0.00523898,0.00524737,0.0051124,0.00514368,56.234071669248,10932.6536
1663275600000,2022-09-15 21:00:00,WXT/USDT,0.00514785,0.00514923,0.00512995,0.00513842,46.24578,9000.0
1663272000000,2022-09-15 20:00:00,WXT/USDT,0.00513663,0.00514798,0.00513209,0.00513888,48.305472,9400.0
1663268400000,2022-09-15 19:00:00,WXT/USDT,0.00513063,0.00514041,0.00512515,0.00513543,54.949101,10700.0
1663264800000,2022-09-15 18:00:00,WXT/USDT,0.00515039,0.00515539,0.00512526,0.00513737,46.750066999999994,9100.0
1663261200000,2022-09-15 17:00:00,WXT/USDT,0.00513963,0.00522085,0.0051124,0.00513293,38.266870727042104,7455.17097
1663257600000,2022-09-15 16:00:00,WXT/USDT,0.00515658,0.00515697,0.00513299,0.00515697,41.771457000000005,8100.0
1663254000000,2022-09-15 15:00:00,WXT/USDT,0.00514854,0.00515721,0.0051124,0.00513172,127.46343001340475,24838.34465119
1663250400000,2022-09-15 14:00:00,WXT/USDT,0.0051487,0.00525023,0.00512125,0.00515943,47.46674708244118,9199.9982716
1663246800000,2022-09-15 13:00:00,WXT/USDT,0.00514035,0.00516455,0.00514035,0.00515792,31.463312,6100.0
1663243200000,2022-09-15 12:00:00,WXT/USDT,0.00522691,0.00522691,0.00514209,0.00515813,51.581300000000006,10000.0
1663239600000,2022-09-15 11:00:00,WXT/USDT,0.00515738,0.00524766,0.00514374,0.0051655,46.4895,9000.0
1663236000000,2022-09-15 10:00:00,WXT/USDT,0.00514183,0.00516489,0.00513784,0.00514634,51.978034,10100.0
1663232400000,2022-09-15 09:00:00,WXT/USDT,0.00514507,0.00515808,0.00513877,0.00515231,52.553562,10200.0
1663228800000,2022-09-15 08:00:00,WXT/USDT,0.00515171,0.00521689,0.00514219,0.00515729,47.447068,9200.0
1663225200000,2022-09-15 07:00:00,WXT/USDT,0.00515245,0.00515968,0.00513783,0.00514284,38.739985152,7532.8
1663221600000,2022-09-15 06:00:00,WXT/USDT,0.00516086,0.00516672,0.00514023,0.00514023,41.12184,8000.0
1663218000000,2022-09-15 05:00:00,WXT/USDT,0.0051601,0.00516511,0.00514147,0.00516281,58.339753,11300.0
1663214400000,2022-09-15 04:00:00,WXT/USDT,0.00514559,0.00516501,0.0051415,0.0051472,51.986720000000005,10100.0
1663210800000,2022-09-15 03:00:00,WXT/USDT,0.00514455,0.00524533,0.00513458,0.00516375,45.441,8800.0
1663207200000,2022-09-15 02:00:00,WXT/USDT,0.005138,0.00515839,0.00513413,0.00515576,53.619904,10400.0
1663203600000,2022-09-15 01:00:00,WXT/USDT,0.00515632,0.00516201,0.00513382,0.00514098,53.466192,10400.0
1663200000000,2022-09-15 00:00:00,WXT/USDT,0.00522912,0.00522912,0.00513402,0.00515747,29.913325999999998,5800.0
1663196400000,2022-09-14 23:00:00,WXT/USDT,0.00513469,0.00515432,0.00513194,0.00513722,48.289868,9400.0
1663192800000,2022-09-14 22:00:00,WXT/USDT,0.00516014,0.00518115,0.00513377,0.00514311,38.573325000000004,7500.0
1663189200000,2022-09-14 21:00:00,WXT/USDT,0.00514842,0.00530999,0.00513917,0.00516258,51.79868385178653,10033.4878785
1663185600000,2022-09-14 20:00:00,WXT/USDT,0.00515604,0.0051661,0.00513723,0.00514172,51.4172,10000.0
1663182000000,2022-09-14 19:00:00,WXT/USDT,0.00516724,0.00518922,0.0051124,0.00514139,56.26310070218544,10943.16920175
1663178400000,2022-09-14 18:00:00,WXT/USDT,0.00518326,0.00518655,0.0051124,0.00515774,52.57106541577478,10192.655197
1663174800000,2022-09-14 17:00:00,WXT/USDT,0.00518245,0.00518616,0.00517301,0.00518616,49.26852,9500.0
1663171200000,2022-09-14 16:00:00,WXT/USDT,0.00517804,0.00525214,0.00517105,0.00518009,56.462981,10900.0
1663167600000,2022-09-14 15:00:00,WXT/USDT,0.00517497,0.00518666,0.00517497,0.0051822,32.129639999999995,6200.0
1663164000000,2022-09-14 14:00:00,WXT/USDT,0.00520436,0.00520436,0.00517269,0.00518131,34.196646,6600.0
1663160400000,2022-09-14 13:00:00,WXT/USDT,0.00522255,0.00526599,0.00521681,0.00523355,48.672015,9300.0
1663156800000,2022-09-14 12:00:00,WXT/USDT,0.00522729,0.00526196,0.00520043,0.00524972,52.4972,10000.0
1663153200000,2022-09-14 11:00:00,WXT/USDT,0.00526483,0.00526483,0.00521806,0.00523313,34.015344999999996,6500.0
1663149600000,2022-09-14 10:00:00,WXT/USDT,0.00522141,0.00526101,0.00520649,0.00522485,51.726015,9900.0
1663146000000,2022-09-14 09:00:00,WXT/USDT,0.00522389,0.00526527,0.00520143,0.00522483,39.186225,7500.0
1663142400000,2022-09-14 08:00:00,WXT/USDT,0.00522641,0.00524498,0.00520359,0.00523384,41.347336,7900.0
1663138800000,2022-09-14 07:00:00,WXT/USDT,0.00521415,0.00525302,0.00520704,0.00525226,46.745114,8900.0
1663135200000,2022-09-14 06:00:00,WXT/USDT,0.00524181,0.00524943,0.00520467,0.00524943,54.594072000000004,10400.0
1663131600000,2022-09-14 05:00:00,WXT/USDT,0.00521917,0.00524798,0.00520422,0.00521881,30.790979,5900.0
1663128000000,2022-09-14 04:00:00,WXT/USDT,0.00522388,0.0052412,0.00522149,0.0052412,15.7236,3000.0
1663110000000,2022-09-13 23:00:00,WXT/USDT,0.00525229,0.00526363,0.00521124,0.00521278,52.1278,10000.0
1663106400000,2022-09-13 22:00:00,WXT/USDT,0.00524828,0.00526254,0.00520947,0.00523914,34.05441,6500.0
1663095600000,2022-09-13 19:00:00,WXT/USDT,0.00523768,0.00524939,0.0051124,0.00521299,41.34354542276237,7930.86988902
1663092000000,2022-09-13 18:00:00,WXT/USDT,0.00519276,0.00525938,0.00517252,0.00525373,44.131332,8400.0
1663088400000,2022-09-13 17:00:00,WXT/USDT,0.00523451,0.00526879,0.00517404,0.0051995,49.9152,9600.0
1663084800000,2022-09-13 16:00:00,WXT/USDT,0.00526634,0.00526868,0.0051863,0.00521435,45.886280000000006,8800.0
1663081200000,2022-09-13 15:00:00,WXT/USDT,0.00526,0.00526228,0.00517333,0.005193,64.15893546686037,12354.88840109
1663077600000,2022-09-13 14:00:00,WXT/USDT,0.00530504,0.00531957,0.00529164,0.0053141,39.85575,7500.0
1663074000000,2022-09-13 13:00:00,WXT/USDT,0.00528965,0.00532072,0.00528965,0.00531932,37.767171999999995,7100.0
1663070400000,2022-09-13 12:00:00,WXT/USDT,0.00531494,0.00532075,0.00526,0.00530408,62.003125638234,11689.70408407
1663066800000,2022-09-13 11:00:00,WXT/USDT,0.00530159,0.00532162,0.00529489,0.00530501,36.074068,6800.0
1663063200000,2022-09-13 10:00:00,WXT/USDT,0.00530352,0.00532268,0.00528738,0.00528798,54.994992,10400.0
1663059600000,2022-09-13 09:00:00,WXT/USDT,0.00529446,0.00532278,0.00528869,0.00528869,50.242555,9500.0
1663056000000,2022-09-13 08:00:00,WXT/USDT,0.00528808,0.00532217,0.00528808,0.00530509,45.093265,8500.0
1663052400000,2022-09-13 07:00:00,WXT/USDT,0.00530307,0.0053278,0.00524645,0.00524808,60.35292,11500.0
1663048800000,2022-09-13 06:00:00,WXT/USDT,0.00532786,0.00535032,0.00529778,0.00534844,49.740492,9300.0
1663045200000,2022-09-13 05:00:00,WXT/USDT,0.0053178,0.00532906,0.00529551,0.00531502,47.303678,8900.0
1663041600000,2022-09-13 04:00:00,WXT/USDT,0.00530232,0.0053282,0.00529188,0.00529922,47.163058,8900.0
1663038000000,2022-09-13 03:00:00,WXT/USDT,0.00531241,0.00532845,0.00529765,0.00532827,44.224641000000005,8300.0
1663034400000,2022-09-13 02:00:00,WXT/USDT,0.00529701,0.00533364,0.00529515,0.00530899,40.348324000000005,7600.0
1663030800000,2022-09-13 01:00:00,WXT/USDT,0.00530584,0.00533196,0.00529412,0.00529521,50.834016,9600.0
1663027200000,2022-09-13 00:00:00,WXT/USDT,0.00534591,0.00535085,0.00529525,0.00533234,29.327869999999997,5500.0
1663023600000,2022-09-12 23:00:00,WXT/USDT,0.00530096,0.00535061,0.00530096,0.00531265,36.657285,6900.0
1663020000000,2022-09-12 22:00:00,WXT/USDT,0.0053144,0.0053483,0.00529936,0.00531552,40.929504,7700.0
1663016400000,2022-09-12 21:00:00,WXT/USDT,0.0053188,0.00534951,0.00530189,0.00534673,27.802996,5200.0
1663012800000,2022-09-12 20:00:00,WXT/USDT,0.00531505,0.00534997,0.00529676,0.00530013,44.521092,8400.0
1663009200000,2022-09-12 19:00:00,WXT/USDT,0.00530993,0.00535,0.0052988,0.00530084,62.42188050933213,11775.846943
1663005600000,2022-09-12 18:00:00,WXT/USDT,0.00530475,0.00532066,0.00528782,0.0052938,47.11482,8900.0
1663002000000,2022-09-12 17:00:00,WXT/USDT,0.00530521,0.00532061,0.00529071,0.00531332,48.882543999999996,9200.0
1662998400000,2022-09-12 16:00:00,WXT/USDT,0.0053194,0.00535042,0.0052997,0.0052997,52.46703,9900.0
1662994800000,2022-09-12 15:00:00,WXT/USDT,0.00527991,0.00534492,0.00526,0.00533526,58.568475885929644,10977.6235621
1662991200000,2022-09-12 14:00:00,WXT/USDT,0.00536199,0.00536292,0.0053161,0.00533052,47.441628,8900.0
1662987600000,2022-09-12 13:00:00,WXT/USDT,0.00535362,0.0053624,0.00532045,0.00532775,53.2775,10000.0
1662984000000,2022-09-12 12:00:00,WXT/USDT,0.00531839,0.00535374,0.00531839,0.00533368,47.469752,8900.0
1662980400000,2022-09-12 11:00:00,WXT/USDT,0.00531937,0.00536128,0.00530179,0.00534233,55.416470635873075,10373.0901378
1662976800000,2022-09-12 10:00:00,WXT/USDT,0.00531175,0.00532134,0.00529845,0.00530229,45.069465,8500.0
1662973200000,2022-09-12 09:00:00,WXT/USDT,0.00531247,0.00532071,0.00529989,0.0053143,51.01728,9600.0
1662969600000,2022-09-12 08:00:00,WXT/USDT,0.00531071,0.00532185,0.00530151,0.00531767,35.096622,6600.0
1662966000000,2022-09-12 07:00:00,WXT/USDT,0.00531207,0.00531398,0.00529842,0.00530704,42.45632,8000.0
1662962400000,2022-09-12 06:00:00,WXT/USDT,0.00531396,0.00532138,0.0052994,0.00530852,60.517128,11400.0
1662958800000,2022-09-12 05:00:00,WXT/USDT,0.00530014,0.00531688,0.00529893,0.00529893,47.69037,9000.0
1662955200000,2022-09-12 04:00:00,WXT/USDT,0.00532125,0.00532125,0.00529892,0.00529892,41.861468,7900.0
1662951600000,2022-09-12 03:00:00,WXT/USDT,0.00530463,0.00532092,0.00529894,0.0053068,46.169160000000005,8700.0
1662948000000,2022-09-12 02:00:00,WXT/USDT,0.0053217,0.0053217,0.0053009,0.00532006,37.772425999999996,7100.0
1662944400000,2022-09-12 01:00:00,WXT/USDT,0.00532726,0.00532772,0.00530496,0.00531846,40.952141999999995,7700.0
1662940800000,2022-09-12 00:00:00,WXT/USDT,0.00532095,0.00532553,0.00530182,0.00530592,48.283872,9100.0
1662937200000,2022-09-11 23:00:00,WXT/USDT,0.00531591,0.00532698,0.00530111,0.00530208,37.11456,7000.0
1662933600000,2022-09-11 22:00:00,WXT/USDT,0.00530203,0.00532534,0.00530203,0.00530275,53.0275,10000.0
1662930000000,2022-09-11 21:00:00,WXT/USDT,0.00532388,0.00532687,0.00530114,0.0053254,43.66828,8200.0
1662926400000,2022-09-11 20:00:00,WXT/USDT,0.00532836,0.00532866,0.00530123,0.00530588,53.589388,10100.0
1662922800000,2022-09-11 19:00:00,WXT/USDT,0.00531062,0.00532884,0.00530223,0.00532773,45.285705,8500.0
1662919200000,2022-09-11 18:00:00,WXT/USDT,0.00532624,0.00532624,0.00530163,0.0053171,60.08323,11300.0
1662915600000,2022-09-11 17:00:00,WXT/USDT,0.00532818,0.00532818,0.00530313,0.00532348,51.637756,9700.0
1662912000000,2022-09-11 16:00:00,WXT/USDT,0.00530615,0.00532829,0.00530146,0.00531565,40.398939999999996,7600.0
1662908400000,2022-09-11 15:00:00,WXT/USDT,0.0053121,0.00532753,0.00530338,0.00531046,40.890542,7700.0
1662904800000,2022-09-11 14:00:00,WXT/USDT,0.0053273,0.0053273,0.00530423,0.00530935,52.562565,9900.0
1662901200000,2022-09-11 13:00:00,WXT/USDT,0.0053236,0.0053255,0.00530146,0.00532265,51.629705,9700.0
1662897600000,2022-09-11 12:00:00,WXT/USDT,0.00531431,0.00532783,0.00530274,0.00530384,64.176464,12100.0
1662894000000,2022-09-11 11:00:00,WXT/USDT,0.00526012,0.00536131,0.00525432,0.0053133,49.241782281430254,9267.6457722
1662890400000,2022-09-11 10:00:00,WXT/USDT,0.0052912,0.00536179,0.00525642,0.00529509,50.303354999999996,9500.0
1662886800000,2022-09-11 09:00:00,WXT/USDT,0.00535194,0.00535194,0.00529016,0.00534616,38.492352,7200.0
1662883200000,2022-09-11 08:00:00,WXT/USDT,0.00531943,0.00537949,0.00527581,0.00533152,49.31656,9250.0
1662879600000,2022-09-11 07:00:00,WXT/USDT,0.00532141,0.00535866,0.00526322,0.00526893,57.431337,10900.0
1662876000000,2022-09-11 06:00:00,WXT/USDT,0.00536086,0.00536086,0.00531066,0.00535726,35.357916,6600.0
1662872400000,2022-09-11 05:00:00,WXT/USDT,0.0053078,0.00535333,0.0053018,0.00534251,41.671578,7800.0
1662868800000,2022-09-11 04:00:00,WXT/USDT,0.00530815,0.00532737,0.00530058,0.00531432,55.268928,10400.0
1662865200000,2022-09-11 03:00:00,WXT/USDT,0.00530094,0.00535919,0.00529683,0.00531228,44.888766,8450.0
1662861600000,2022-09-11 02:00:00,WXT/USDT,0.00530435,0.00533235,0.00530272,0.0053128,44.09624,8300.0
1662858000000,2022-09-11 01:00:00,WXT/USDT,0.00530347,0.00534087,0.00530181,0.00532337,42.58696,8000.0
1662854400000,2022-09-11 00:00:00,WXT/USDT,0.00532546,0.00534189,0.00530413,0.00531455,55.802775000000004,10500.0
1662850800000,2022-09-10 23:00:00,WXT/USDT,0.00538373,0.00542453,0.00527,0.00529399,55.321771980852944,10449.92000001
1662847200000,2022-09-10 22:00:00,WXT/USDT,0.005319,0.0054,0.00527,0.00535934,40.27444762429808,7514.81481382
1662843600000,2022-09-10 21:00:00,WXT/USDT,0.00529712,0.00534243,0.00529712,0.00531583,52.626717,9900.0
1662840000000,2022-09-10 20:00:00,WXT/USDT,0.00529928,0.00534904,0.00527,0.00532371,57.7622535,10850.0
1662836400000,2022-09-10 19:00:00,WXT/USDT,0.00531609,0.005324,0.00529441,0.00529887,45.040395,8500.0
1662832800000,2022-09-10 18:00:00,WXT/USDT,0.00531078,0.00532393,0.00529159,0.00531746,46.261902000000006,8700.0
1662829200000,2022-09-10 17:00:00,WXT/USDT,0.0053031,0.00531073,0.00529031,0.00529868,54.046536,10200.0
1662825600000,2022-09-10 16:00:00,WXT/USDT,0.00528797,0.00531085,0.0052878,0.00530336,39.7752,7500.0
1662822000000,2022-09-10 15:00:00,WXT/USDT,0.00533729,0.00535616,0.00529214,0.00530998,32.390878,6100.0
1662818400000,2022-09-10 14:00:00,WXT/USDT,0.00531212,0.00531569,0.00529073,0.00530938,56.279427999999996,10600.0
1662814800000,2022-09-10 13:00:00,WXT/USDT,0.00530181,0.00531441,0.00527,0.00530039,50.618724500000006,9550.0
1662811200000,2022-09-10 12:00:00,WXT/USDT,0.00530618,0.00531106,0.00529057,0.00529198,49.215414,9300.0
1662807600000,2022-09-10 11:00:00,WXT/USDT,0.0053,0.00535031,0.00527,0.00530327,100.15666338258522,18885.83145542
1662804000000,2022-09-10 10:00:00,WXT/USDT,0.00534329,0.00536345,0.0053126,0.00532143,55.0669322783301,10348.14556958
1662800400000,2022-09-10 09:00:00,WXT/USDT,0.00532877,0.00533785,0.0053,0.00533785,34.256032910326496,6417.57129
1662796800000,2022-09-10 08:00:00,WXT/USDT,0.00532738,0.00536663,0.00531561,0.00533142,39.452508,7400.0
1662793200000,2022-09-10 07:00:00,WXT/USDT,0.0053332,0.00535342,0.0053,0.0053311,59.0557986857689,11077.600999
1662789600000,2022-09-10 06:00:00,WXT/USDT,0.00533031,0.00536065,0.00532599,0.00536065,54.254064054101,10120.79954
1662786000000,2022-09-10 05:00:00,WXT/USDT,0.0053342,0.00535862,0.005315,0.00533165,48.409151140390705,9079.58158176
1662782400000,2022-09-10 04:00:00,WXT/USDT,0.00530314,0.005361,0.00530314,0.00533161,348.88348969332185,65436.79858304
1662778800000,2022-09-10 03:00:00,WXT/USDT,0.0052516,0.00530382,0.00523385,0.00530382,46.673615999999996,8800.0
1662775200000,2022-09-10 02:00:00,WXT/USDT,0.00522212,0.00528391,0.00522212,0.00528391,43.856453,8300.0
1662771600000,2022-09-10 01:00:00,WXT/USDT,0.00525972,0.0052922,0.00522188,0.00523441,40.83284970139687,7800.85046861
1662768000000,2022-09-10 00:00:00,WXT/USDT,0.00526202,0.00528197,0.00519,0.00526186,44.638112333315796,8483.33333333
1662764400000,2022-09-09 23:00:00,WXT/USDT,0.00526652,0.0052842,0.00523625,0.00523625,57.07512499999999,10900.0
1662760800000,2022-09-09 22:00:00,WXT/USDT,0.00523338,0.00527915,0.00523338,0.0052556,43.09592,8200.0
1662757200000,2022-09-09 21:00:00,WXT/USDT,0.00527054,0.00528082,0.00523428,0.00527356,54.845024,10400.0
1662753600000,2022-09-09 20:00:00,WXT/USDT,0.00523426,0.00528702,0.00523426,0.0052407,43.49781,8300.0
1662750000000,2022-09-09 19:00:00,WXT/USDT,0.00528684,0.00528684,0.00523285,0.00526461,44.749185000000004,8500.0
1662746400000,2022-09-09 18:00:00,WXT/USDT,0.00525375,0.00528818,0.00523468,0.00527246,50.615615999999996,9600.0
1662742800000,2022-09-09 17:00:00,WXT/USDT,0.00526201,0.005305,0.00523294,0.00523294,85.14931343803659,16271.79242224
1662739200000,2022-09-09 16:00:00,WXT/USDT,0.00529821,0.00531109,0.00524441,0.00527791,48.556772,9200.0
1662735600000,2022-09-09 15:00:00,WXT/USDT,0.00526404,0.00533074,0.00519,0.00526134,106.55352730268642,20252.1652854
1662732000000,2022-09-09 14:00:00,WXT/USDT,0.00525327,0.00531131,0.00524286,0.00528669,50.223555000000005,9500.0
1662728400000,2022-09-09 13:00:00,WXT/USDT,0.00523496,0.0053323,0.00523051,0.0053323,47.45747,8900.0
1662724800000,2022-09-09 12:00:00,WXT/USDT,0.00526261,0.00531693,0.00522437,0.0052599,36.8193,7000.0
