https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FTT,Volume USDT
1642723200,2022-01-21 00:00:00,FTT/USDT,45.169,45.918,37.433,38.484,107796.97435875,4557249.00254261351
1642636800,2022-01-20 00:00:00,FTT/USDT,46.735,49.914,44.968,45.217,114680.96642064,5487604.10577934547
1642550400,2022-01-19 00:00:00,FTT/USDT,44.949,46.992,43.223,46.658,76202.3150911,3465568.55141240994
1642464000,2022-01-18 00:00:00,FTT/USDT,44.444,45.214,42.849,44.916,37567.04967393,1647401.58392862506
1642377600,2022-01-17 00:00:00,FTT/USDT,46.441,46.57,43.769,44.444,70536.84131187,3182714.67164145693
1642291200,2022-01-16 00:00:00,FTT/USDT,46,46.612,45.189,46.441,47413.00666997,2183396.41071332948
1642204800,2022-01-15 00:00:00,FTT/USDT,44.706,47.345,44.342,46.019,80969.35723712,3709696.50875900274
1642118400,2022-01-14 00:00:00,FTT/USDT,40.931,44.739,40.7,44.704,84647.25683239,3666022.19747958585
1642032000,2022-01-13 00:00:00,FTT/USDT,41.49,42.546,40.624,40.887,28276.8131194,1174902.40884293764
1641945600,2022-01-12 00:00:00,FTT/USDT,39.777,41.755,39.566,41.44,25940.87619295,1056176.25470486313
1641859200,2022-01-11 00:00:00,FTT/USDT,38.096,39.896,37.595,39.74,25783.52808388,995808.20964415223
1641772800,2022-01-10 00:00:00,FTT/USDT,37.115,38.334,35.301,38.081,28247.64569067,1048849.57862975581
1641686400,2022-01-09 00:00:00,FTT/USDT,35.181,37.743,34.977,37.155,27323.8014289,1002228.29683270903
1641600000,2022-01-08 00:00:00,FTT/USDT,35.533,36.458,33.751,35.186,22342.15361673,786203.08444969523
1641513600,2022-01-07 00:00:00,FTT/USDT,38.677,38.787,34.604,35.527,39204.77795994,1426166.29754360913
1641427200,2022-01-06 00:00:00,FTT/USDT,38.045,39.396,36.265,38.676,31380.21728585,1187294.17049203581
1641340800,2022-01-05 00:00:00,FTT/USDT,41.352,42.8,37.069,38.052,56828.97989911,2309654.1389289409
1641254400,2022-01-04 00:00:00,FTT/USDT,40.203,43.77,38.745,41.357,57492.55226057,2395662.95842632885
1641168000,2022-01-03 00:00:00,FTT/USDT,40.125,41.863,39.361,40.164,43859.98643982,1776446.89637027776
1641081600,2022-01-02 00:00:00,FTT/USDT,40.222,40.752,39.357,40.157,12150.42718612,486157.55938588132
1640995200,2022-01-01 00:00:00,FTT/USDT,38.312,42.463,38.273,40.222,28521.42675828,1130240.39596214835
1640908800,2021-12-31 00:00:00,FTT/USDT,38.85,41.588,38.001,38.228,36076.59869397,1419844.49617875115
1640822400,2021-12-30 00:00:00,FTT/USDT,38.562,40.381,37.915,38.85,33623.50186591,1326615.93154488041
1640736000,2021-12-29 00:00:00,FTT/USDT,40.067,40.466,38.109,38.578,24285.72486766,962111.66110934759
1640649600,2021-12-28 00:00:00,FTT/USDT,42.546,42.546,39.218,40.039,31532.96041134,1280615.09430423029
