https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume DOT
1663437600000,2022-09-17 18:00:00,DOT/BTC,0.00035441,0.00035486,0.00035404,0.00035434,0.004588703,12.95
1663434000000,2022-09-17 17:00:00,DOT/BTC,0.00035418,0.00035475,0.00035372,0.00035401,0.0045419483,12.83
1663430400000,2022-09-17 16:00:00,DOT/BTC,0.00035425,0.00035465,0.00035196,0.00035377,0.0045565576,12.88
1663426800000,2022-09-17 15:00:00,DOT/BTC,0.00035437,0.00035463,0.00035291,0.0003541,0.004628087,13.07
1663423200000,2022-09-17 14:00:00,DOT/BTC,0.00035027,0.00035455,0.00035027,0.00035434,0.005549066067232801,15.66028692
1663419600000,2022-09-17 13:00:00,DOT/BTC,0.00035079,0.00035157,0.00034994,0.00035144,0.0050396496,14.34
1663416000000,2022-09-17 12:00:00,DOT/BTC,0.00035014,0.00035149,0.00034975,0.00035079,0.0045672858,13.02
1663412400000,2022-09-17 11:00:00,DOT/BTC,0.00035149,0.00035209,0.00034998,0.00035092,0.007177115094212799,20.45228284
1663408800000,2022-09-17 10:00:00,DOT/BTC,0.00035311,0.00035357,0.00035111,0.0003518,0.03454429031123,98.19297985
1663405200000,2022-09-17 09:00:00,DOT/BTC,0.00035354,0.00035361,0.00035158,0.00035274,0.034069060160358,96.5840567
1663401600000,2022-09-17 08:00:00,DOT/BTC,0.00035383,0.00035383,0.00035225,0.0003535,0.0047899249999999996,13.55
1663398000000,2022-09-17 07:00:00,DOT/BTC,0.00035189,0.00035426,0.00035189,0.00035369,0.0042262798422857,11.94910753
1663394400000,2022-09-17 06:00:00,DOT/BTC,0.00035141,0.00035263,0.00035083,0.00035263,0.0047675576,13.52
1663390800000,2022-09-17 05:00:00,DOT/BTC,0.00035194,0.00035234,0.00035079,0.00035173,0.0048890470000000005,13.9
1663387200000,2022-09-17 04:00:00,DOT/BTC,0.00034993,0.00035211,0.00034993,0.00035144,0.0043437983999999995,12.36
1663383600000,2022-09-17 03:00:00,DOT/BTC,0.00035053,0.00035143,0.00034978,0.00035001,0.0047496357,13.57
1663380000000,2022-09-17 02:00:00,DOT/BTC,0.00035093,0.00035185,0.00035028,0.00035028,0.0048198528,13.76
1663376400000,2022-09-17 01:00:00,DOT/BTC,0.00035205,0.00035205,0.00034922,0.00035045,0.004583886,13.08
1663372800000,2022-09-17 00:00:00,DOT/BTC,0.00034764,0.00035218,0.00034764,0.00035141,0.0037179178,10.58
1663369200000,2022-09-16 23:00:00,DOT/BTC,0.00034745,0.00034892,0.00034723,0.00034836,0.004622737199999999,13.27
1663365600000,2022-09-16 22:00:00,DOT/BTC,0.00034743,0.00034843,0.00034681,0.0003476,0.004018256,11.56
1663362000000,2022-09-16 21:00:00,DOT/BTC,0.00034678,0.0003485,0.00034671,0.00034683,0.012788890491993,36.8736571
1663358400000,2022-09-16 20:00:00,DOT/BTC,0.00034676,0.00034798,0.00034641,0.00034776,0.0042983136,12.36
1663354800000,2022-09-16 19:00:00,DOT/BTC,0.00034626,0.00035068,0.00034588,0.00034659,0.00450567,13.0
1663351200000,2022-09-16 18:00:00,DOT/BTC,0.00034715,0.00034765,0.0003458,0.00034601,0.0041763407,12.07
1663347600000,2022-09-16 17:00:00,DOT/BTC,0.00034753,0.00034877,0.00034676,0.00034791,0.004279293,12.3
1663344000000,2022-09-16 16:00:00,DOT/BTC,0.00034718,0.00034814,0.00034592,0.00034746,0.0042007914,12.09
1663340400000,2022-09-16 15:00:00,DOT/BTC,0.00034804,0.00034858,0.00034691,0.00034781,0.0050365472506548,14.48074308
1663336800000,2022-09-16 14:00:00,DOT/BTC,0.00034741,0.00034869,0.00034678,0.00034815,0.004505578406604,12.94148616
1663333200000,2022-09-16 13:00:00,DOT/BTC,0.0003481,0.00034837,0.00034699,0.00034767,0.0040990293,11.79
1663329600000,2022-09-16 12:00:00,DOT/BTC,0.00034822,0.00034825,0.00034667,0.00034825,0.00428320250134,12.29921752
1663326000000,2022-09-16 11:00:00,DOT/BTC,0.00034844,0.00034891,0.00034673,0.00034817,0.004749038800000001,13.64
1663322400000,2022-09-16 10:00:00,DOT/BTC,0.00034853,0.00034934,0.00034772,0.0003485,0.00452353,12.98
1663318800000,2022-09-16 09:00:00,DOT/BTC,0.0003473,0.00034861,0.0003473,0.00034812,0.0035264556,10.13
1663315200000,2022-09-16 08:00:00,DOT/BTC,0.00034886,0.00034908,0.00034718,0.00034733,0.0037824237000000003,10.89
1663311600000,2022-09-16 07:00:00,DOT/BTC,0.00034819,0.00034976,0.00034768,0.00034852,0.0039278203999999995,11.27
1663308000000,2022-09-16 06:00:00,DOT/BTC,0.00034869,0.00034967,0.00034731,0.00034792,0.0043907504,12.62
1663304400000,2022-09-16 05:00:00,DOT/BTC,0.00034898,0.00034995,0.0003481,0.0003481,0.004250301000000001,12.21
1663300800000,2022-09-16 04:00:00,DOT/BTC,0.00035031,0.00035031,0.00034913,0.00034961,0.0046568052,13.32
1663297200000,2022-09-16 03:00:00,DOT/BTC,0.00034889,0.00035044,0.00034867,0.00035044,0.004608286,13.15
1663293600000,2022-09-16 02:00:00,DOT/BTC,0.00035109,0.00035109,0.00034847,0.00034877,0.004066658196512299,11.65999999
1663290000000,2022-09-16 01:00:00,DOT/BTC,0.00035185,0.00035219,0.00035055,0.00035121,0.0061129796668695,17.40548295
1663286400000,2022-09-16 00:00:00,DOT/BTC,0.00035173,0.00035201,0.00035033,0.00035174,0.0036862352000000004,10.48
1663282800000,2022-09-15 23:00:00,DOT/BTC,0.00035095,0.00035175,0.00035039,0.00035103,0.0045177561,12.87
1663279200000,2022-09-15 22:00:00,DOT/BTC,0.00035106,0.00035142,0.00035041,0.00035071,0.0049590394,14.14
1663275600000,2022-09-15 21:00:00,DOT/BTC,0.00035164,0.00035202,0.00035063,0.00035166,0.0040757394,11.59
1663272000000,2022-09-15 20:00:00,DOT/BTC,0.0003525,0.00035291,0.00035108,0.00035195,0.0041565295000000006,11.81
1663268400000,2022-09-15 19:00:00,DOT/BTC,0.00035216,0.00035259,0.00035099,0.00035207,0.0077791643326876,22.09550468
1663264800000,2022-09-15 18:00:00,DOT/BTC,0.00035327,0.00035327,0.00035135,0.00035226,0.0044243856000000005,12.56
1663261200000,2022-09-15 17:00:00,DOT/BTC,0.00035301,0.00035397,0.00035228,0.00035339,0.0040498494,11.46
1663257600000,2022-09-15 16:00:00,DOT/BTC,0.00035152,0.00035313,0.00035127,0.00035313,0.0042869982,12.14
1663254000000,2022-09-15 15:00:00,DOT/BTC,0.00035311,0.00035406,0.00034928,0.00035257,0.0055000642351125005,15.59992125
1663250400000,2022-09-15 14:00:00,DOT/BTC,0.00035343,0.00035432,0.0003505,0.00035426,0.0046195504,13.04
1663246800000,2022-09-15 13:00:00,DOT/BTC,0.00035307,0.00035393,0.00035174,0.00035381,0.0041379837723414,11.69549694
1663243200000,2022-09-15 12:00:00,DOT/BTC,0.00035247,0.00035382,0.00035155,0.00035259,0.0047022466410843,13.33630177
1663239600000,2022-09-15 11:00:00,DOT/BTC,0.0003501,0.00035203,0.00034952,0.00035174,0.0041786712,11.88
1663236000000,2022-09-15 10:00:00,DOT/BTC,0.00035239,0.00035312,0.0003497,0.00035031,0.0053928646143264,15.39454944
1663232400000,2022-09-15 09:00:00,DOT/BTC,0.00035255,0.00035319,0.00035129,0.00035251,0.0042195447,11.97
1663228800000,2022-09-15 08:00:00,DOT/BTC,0.00035477,0.00035477,0.00035175,0.00035225,0.0048504825,13.77
1663225200000,2022-09-15 07:00:00,DOT/BTC,0.0003528,0.00035497,0.00035237,0.00035494,0.00496916,14.0
1663221600000,2022-09-15 06:00:00,DOT/BTC,0.00035133,0.00035381,0.00034741,0.00035381,0.0039308291,11.11
1663218000000,2022-09-15 05:00:00,DOT/BTC,0.00035135,0.00035198,0.00035066,0.00035066,0.0045024743999999995,12.84
1663214400000,2022-09-15 04:00:00,DOT/BTC,0.00035125,0.00035211,0.00034984,0.00035126,0.0046224912348524,13.15974274
1663210800000,2022-09-15 03:00:00,DOT/BTC,0.00035138,0.00035138,0.0003484,0.00035098,0.004879209579127799,13.90167411
1663207200000,2022-09-15 02:00:00,DOT/BTC,0.00035256,0.00035256,0.00034917,0.00035148,0.0040877124,11.63
1663203600000,2022-09-15 01:00:00,DOT/BTC,0.0003528,0.000354,0.00035184,0.00035242,0.052661010170394595,149.42684913
1663200000000,2022-09-15 00:00:00,DOT/BTC,0.00035465,0.00035501,0.00035287,0.00035287,0.001527745513098,4.3294854
1663196400000,2022-09-14 23:00:00,DOT/BTC,0.00035597,0.00035646,0.00035525,0.00035624,0.0038865784,10.91
1663192800000,2022-09-14 22:00:00,DOT/BTC,0.00035598,0.00035678,0.00035526,0.0003556,0.0044058840000000005,12.39
1663189200000,2022-09-14 21:00:00,DOT/BTC,0.00035842,0.00035861,0.0003555,0.00035608,0.004451,12.5
1663185600000,2022-09-14 20:00:00,DOT/BTC,0.00035839,0.0003591,0.00035725,0.00035744,0.004095901382025599,11.45898999
1663182000000,2022-09-14 19:00:00,DOT/BTC,0.00035824,0.00035869,0.00035732,0.00035772,0.0045430439999999996,12.7
1663178400000,2022-09-14 18:00:00,DOT/BTC,0.00035607,0.0003585,0.00035552,0.00035834,0.034953557000303205,97.54299548
1663174800000,2022-09-14 17:00:00,DOT/BTC,0.00035729,0.0003576,0.00035652,0.00035744,0.0039711584,11.11
1663171200000,2022-09-14 16:00:00,DOT/BTC,0.00035703,0.00035703,0.00035507,0.00035703,0.004348625399999999,12.18
1663167600000,2022-09-14 15:00:00,DOT/BTC,0.00035704,0.00035745,0.00035518,0.00035604,0.0050984928,14.32
1663164000000,2022-09-14 14:00:00,DOT/BTC,0.00035713,0.000358,0.00035462,0.00035641,0.0056537479896294,15.86304534
1663160400000,2022-09-14 13:00:00,DOT/BTC,0.00035841,0.00035841,0.00035472,0.00035691,0.0047397648,13.28
1663156800000,2022-09-14 12:00:00,DOT/BTC,0.00035407,0.00035816,0.00035229,0.00035709,0.007865821075448101,22.02755909
1663153200000,2022-09-14 11:00:00,DOT/BTC,0.00035335,0.0003545,0.00035248,0.00035438,0.0044510128,12.56
1663149600000,2022-09-14 10:00:00,DOT/BTC,0.0003531,0.00035369,0.00035211,0.00035323,0.0044047781,12.47
1663146000000,2022-09-14 09:00:00,DOT/BTC,0.00035186,0.00035382,0.00035104,0.00035299,0.004370016200000001,12.38
1663142400000,2022-09-14 08:00:00,DOT/BTC,0.0003516,0.00035285,0.00035064,0.00035192,0.004205443999999999,11.95
1663138800000,2022-09-14 07:00:00,DOT/BTC,0.00035285,0.00035382,0.00035059,0.00035253,0.004977723599999999,14.12
1663135200000,2022-09-14 06:00:00,DOT/BTC,0.00035401,0.00035449,0.00035263,0.00035296,0.0044261184,12.54
1663131600000,2022-09-14 05:00:00,DOT/BTC,0.00035359,0.00035425,0.00035242,0.00035418,0.004178243743916401,11.79694998
1663128000000,2022-09-14 04:00:00,DOT/BTC,0.0003541,0.00035425,0.00035328,0.00035363,0.0017575411,4.97
1663120800000,2022-09-14 02:00:00,DOT/BTC,0.00035271,0.00035271,0.00035271,0.00035271,0.0024526999991295,6.95387145
1663110000000,2022-09-13 23:00:00,DOT/BTC,0.00035031,0.00035144,0.00034794,0.00035017,0.004377125,12.5
1663106400000,2022-09-13 22:00:00,DOT/BTC,0.00035297,0.0003537,0.00035009,0.00035052,0.0030985967999999997,8.84
1663095600000,2022-09-13 19:00:00,DOT/BTC,0.00034866,0.00035338,0.00034866,0.00035266,0.0042331142619304,12.00338644
1663092000000,2022-09-13 18:00:00,DOT/BTC,0.00034757,0.00035085,0.00034693,0.00035085,0.038825061,110.66
1663088400000,2022-09-13 17:00:00,DOT/BTC,0.00034891,0.00034917,0.00034681,0.00034775,0.0044894525,12.91
1663084800000,2022-09-13 16:00:00,DOT/BTC,0.00034654,0.00034919,0.00034642,0.00034862,0.004253164,12.2
1663081200000,2022-09-13 15:00:00,DOT/BTC,0.00034518,0.00034707,0.00034426,0.00034612,0.036788177415862405,106.28734952
1663077600000,2022-09-13 14:00:00,DOT/BTC,0.00034514,0.00034616,0.00034382,0.00034492,0.004339093600000001,12.58
1663074000000,2022-09-13 13:00:00,DOT/BTC,0.0003434,0.00034498,0.00034283,0.00034283,0.0046633985633366005,13.60265602
1663070400000,2022-09-13 12:00:00,DOT/BTC,0.00035001,0.000352,0.00034396,0.0003444,0.016582434214836003,48.14876369
1663066800000,2022-09-13 11:00:00,DOT/BTC,0.00034394,0.00034986,0.00034394,0.00034959,0.0064135542874743,18.34593177
1663063200000,2022-09-13 10:00:00,DOT/BTC,0.00034122,0.00034363,0.00034046,0.00034318,0.0050378824,14.68
1663059600000,2022-09-13 09:00:00,DOT/BTC,0.0003429,0.00034398,0.00034058,0.00034124,0.004743236,13.9
1663056000000,2022-09-13 08:00:00,DOT/BTC,0.0003439,0.00034448,0.00034211,0.00034286,0.0043166074,12.59
1663052400000,2022-09-13 07:00:00,DOT/BTC,0.00034362,0.00034436,0.00034047,0.00034436,0.0040600044,11.79
1663048800000,2022-09-13 06:00:00,DOT/BTC,0.00034048,0.0003423,0.00033955,0.0003423,0.003993961596114,11.66801518
1663045200000,2022-09-13 05:00:00,DOT/BTC,0.00034017,0.00034251,0.00034017,0.00034123,0.0094403612864863,27.66568381
1663041600000,2022-09-13 04:00:00,DOT/BTC,0.00034248,0.00034277,0.00033972,0.00034036,0.0042545,12.5
1663038000000,2022-09-13 03:00:00,DOT/BTC,0.00034078,0.00034191,0.00033914,0.00034191,0.004615785,13.5
1663034400000,2022-09-13 02:00:00,DOT/BTC,0.00033914,0.00034188,0.0003386,0.00034134,0.004300884,12.6
1663030800000,2022-09-13 01:00:00,DOT/BTC,0.00034163,0.00034163,0.00033863,0.00033898,0.011690083242541201,34.48605594
1663027200000,2022-09-13 00:00:00,DOT/BTC,0.00034239,0.00034243,0.0003401,0.00034101,0.0047103621750774,13.81297374
1663023600000,2022-09-12 23:00:00,DOT/BTC,0.00034255,0.00034365,0.00034218,0.00034227,0.004620645,13.5
1663020000000,2022-09-12 22:00:00,DOT/BTC,0.00034293,0.00034387,0.00034236,0.00034236,0.0385702776,112.66
1663016400000,2022-09-12 21:00:00,DOT/BTC,0.00034676,0.00034676,0.00034353,0.00034417,0.0044983018999999996,13.07
1663012800000,2022-09-12 20:00:00,DOT/BTC,0.00034499,0.00034657,0.00034451,0.00034641,0.0036199845,10.45
1663009200000,2022-09-12 19:00:00,DOT/BTC,0.000345,0.00034567,0.00034422,0.00034497,0.0040154508000000005,11.64
1663005600000,2022-09-12 18:00:00,DOT/BTC,0.00034577,0.00034596,0.00034417,0.00034566,0.004600734600000001,13.31
1663002000000,2022-09-12 17:00:00,DOT/BTC,0.00034593,0.00034648,0.00034437,0.00034615,0.00574426412798,16.5947252
1662998400000,2022-09-12 16:00:00,DOT/BTC,0.00034844,0.00034844,0.00034352,0.00034497,0.0045363554931006,13.14999998
1662994800000,2022-09-12 15:00:00,DOT/BTC,0.00035374,0.00035526,0.00034858,0.00034902,0.0038813701123008005,11.12076704
1662991200000,2022-09-12 14:00:00,DOT/BTC,0.00035623,0.00035698,0.00035259,0.00035466,0.0038480610000000003,10.85
1662987600000,2022-09-12 13:00:00,DOT/BTC,0.00035512,0.00035943,0.00035487,0.00035661,0.0398083743,111.63
1662984000000,2022-09-12 12:00:00,DOT/BTC,0.00035438,0.00035573,0.00035315,0.0003548,0.004094392,11.54
1662980400000,2022-09-12 11:00:00,DOT/BTC,0.00035907,0.00036011,0.00035281,0.00035417,0.0045262926,12.78
1662976800000,2022-09-12 10:00:00,DOT/BTC,0.00035859,0.0003614,0.00035711,0.00035912,0.0053719755228088,14.95871999
1662973200000,2022-09-12 09:00:00,DOT/BTC,0.00035183,0.00035861,0.00035183,0.00035858,0.0051958242,14.49
1662969600000,2022-09-12 08:00:00,DOT/BTC,0.00034915,0.00035248,0.00034853,0.00035174,0.0049032556,13.94
1662966000000,2022-09-12 07:00:00,DOT/BTC,0.00035214,0.00035358,0.000349,0.00034919,0.0389311931,111.49
1662962400000,2022-09-12 06:00:00,DOT/BTC,0.00035146,0.00035244,0.00035092,0.000352,0.00437888,12.44
1662958800000,2022-09-12 05:00:00,DOT/BTC,0.00035239,0.00035253,0.00035035,0.00035228,0.015283826819192001,43.3854514
1662955200000,2022-09-12 04:00:00,DOT/BTC,0.00035082,0.00035245,0.0003506,0.00035241,0.0045073239,12.79
1662951600000,2022-09-12 03:00:00,DOT/BTC,0.00035215,0.00035253,0.00035045,0.00035105,0.0034016744999999997,9.69
1662948000000,2022-09-12 02:00:00,DOT/BTC,0.00035559,0.00035559,0.00035148,0.00035265,0.0049251385739715,13.96608131
1662944400000,2022-09-12 01:00:00,DOT/BTC,0.00035141,0.00035464,0.00034938,0.00035464,0.004485860432539199,12.64905378
1662940800000,2022-09-12 00:00:00,DOT/BTC,0.00035244,0.00035334,0.00035156,0.00035168,0.0043924831964831995,12.48999999
1662937200000,2022-09-11 23:00:00,DOT/BTC,0.00035351,0.00035407,0.00035249,0.00035301,0.0044514561,12.61
1662933600000,2022-09-11 22:00:00,DOT/BTC,0.00035297,0.0003543,0.00035256,0.00035307,0.005394909599999999,15.28
1662930000000,2022-09-11 21:00:00,DOT/BTC,0.00035576,0.00035576,0.00035224,0.00035326,0.004872011590207,13.79157445
1662926400000,2022-09-11 20:00:00,DOT/BTC,0.00035659,0.00035731,0.00035495,0.00035552,0.0043515648,12.24
1662922800000,2022-09-11 19:00:00,DOT/BTC,0.00035818,0.00035818,0.00035677,0.00035781,0.0158241053611833,44.22488293
1662919200000,2022-09-11 18:00:00,DOT/BTC,0.00035845,0.00035854,0.00035792,0.00035817,0.0043840008,12.24
1662915600000,2022-09-11 17:00:00,DOT/BTC,0.00035841,0.0003599,0.00035777,0.00035865,0.00523629,14.6
1662912000000,2022-09-11 16:00:00,DOT/BTC,0.00035663,0.00035914,0.00035663,0.00035891,0.0045186769,12.59
1662908400000,2022-09-11 15:00:00,DOT/BTC,0.00035882,0.00035893,0.00035629,0.0003568,0.00408536,11.45
1662904800000,2022-09-11 14:00:00,DOT/BTC,0.00036153,0.00036168,0.0003578,0.00035924,0.004077374,11.35
1662901200000,2022-09-11 13:00:00,DOT/BTC,0.00036414,0.00036414,0.00036025,0.00036142,0.0037876816,10.48
1662897600000,2022-09-11 12:00:00,DOT/BTC,0.00035582,0.00036391,0.00035582,0.0003611,0.005304138997368,14.68883688
1662894000000,2022-09-11 11:00:00,DOT/BTC,0.00035603,0.00035639,0.00035553,0.00035597,0.0050868113,14.29
1662890400000,2022-09-11 10:00:00,DOT/BTC,0.00035645,0.00035712,0.00035507,0.00035628,0.005005734,14.05
1662886800000,2022-09-11 09:00:00,DOT/BTC,0.00035628,0.00035649,0.00035494,0.00035548,0.0041555611999999995,11.69
1662883200000,2022-09-11 08:00:00,DOT/BTC,0.00035703,0.00035742,0.00035525,0.00035636,0.0086391154294432,24.24266312
1662879600000,2022-09-11 07:00:00,DOT/BTC,0.00035652,0.000358,0.00035605,0.0003572,0.005175828,14.49
1662876000000,2022-09-11 06:00:00,DOT/BTC,0.00035817,0.00035862,0.00035619,0.00035767,0.0053078228,14.84
1662872400000,2022-09-11 05:00:00,DOT/BTC,0.00035852,0.00035936,0.00035717,0.0003579,0.004083639,11.41
1662868800000,2022-09-11 04:00:00,DOT/BTC,0.00035921,0.00035999,0.00035835,0.00035937,0.0041938479,11.67
1662865200000,2022-09-11 03:00:00,DOT/BTC,0.00035979,0.00036054,0.00035812,0.00035907,0.0039928584,11.12
1662861600000,2022-09-11 02:00:00,DOT/BTC,0.00036026,0.00036056,0.00035849,0.00036034,0.0049762954000000005,13.81
1662858000000,2022-09-11 01:00:00,DOT/BTC,0.00036091,0.0003628,0.00035927,0.00035937,0.004046039019,11.2587
1662854400000,2022-09-11 00:00:00,DOT/BTC,0.00035936,0.00036262,0.00035936,0.00036156,0.004591812,12.7
1662850800000,2022-09-10 23:00:00,DOT/BTC,0.0003582,0.00036005,0.00035739,0.00035941,0.0049454816,13.76
1662847200000,2022-09-10 22:00:00,DOT/BTC,0.00035774,0.00035864,0.00035707,0.00035841,0.0043331769,12.09
1662843600000,2022-09-10 21:00:00,DOT/BTC,0.00035928,0.00035931,0.00035682,0.0003573,0.003472956,9.72
1662840000000,2022-09-10 20:00:00,DOT/BTC,0.00035703,0.00035951,0.00035703,0.00035951,0.0044723044,12.44
1662836400000,2022-09-10 19:00:00,DOT/BTC,0.00035853,0.00035856,0.00035654,0.00035778,0.0040321806,11.27
1662832800000,2022-09-10 18:00:00,DOT/BTC,0.00036019,0.00036058,0.00035811,0.00035811,0.0041719815000000006,11.65
1662829200000,2022-09-10 17:00:00,DOT/BTC,0.00035969,0.0003603,0.00035866,0.00036028,0.0037685288,10.46
1662825600000,2022-09-10 16:00:00,DOT/BTC,0.00036037,0.00036196,0.00035969,0.0003598,0.004191670000000001,11.65
1662822000000,2022-09-10 15:00:00,DOT/BTC,0.00036029,0.00036138,0.00035805,0.00036048,0.0044230896,12.27
1662818400000,2022-09-10 14:00:00,DOT/BTC,0.00035982,0.00036068,0.00035901,0.00035965,0.047774170228398,132.83517372
1662814800000,2022-09-10 13:00:00,DOT/BTC,0.00036212,0.00036261,0.0003588,0.00035975,0.0053494825,14.87
1662811200000,2022-09-10 12:00:00,DOT/BTC,0.00036108,0.00036212,0.00035969,0.00036186,0.0043169898,11.93
1662807600000,2022-09-10 11:00:00,DOT/BTC,0.00035984,0.00036138,0.0003598,0.00036112,0.0045284448,12.54
1662804000000,2022-09-10 10:00:00,DOT/BTC,0.00036232,0.00036321,0.00035977,0.00036008,0.0036116023999999995,10.03
1662800400000,2022-09-10 09:00:00,DOT/BTC,0.00036087,0.00036255,0.00036084,0.00036217,0.0047697788999999996,13.17
1662796800000,2022-09-10 08:00:00,DOT/BTC,0.00035946,0.00036237,0.00035946,0.0003612,0.07205102004080399,199.47679967
1662793200000,2022-09-10 07:00:00,DOT/BTC,0.00036298,0.00036311,0.00035946,0.0003604,0.010429396264164,28.93839141
1662789600000,2022-09-10 06:00:00,DOT/BTC,0.0003623,0.00036518,0.0003623,0.00036398,0.005153956800000001,14.16
1662786000000,2022-09-10 05:00:00,DOT/BTC,0.00036151,0.00036439,0.00036147,0.00036206,0.004170931199999999,11.52
1662782400000,2022-09-10 04:00:00,DOT/BTC,0.00036263,0.00036509,0.0003613,0.00036198,0.0037645919999999998,10.4
1662778800000,2022-09-10 03:00:00,DOT/BTC,0.00036381,0.00036544,0.00036245,0.0003628,0.003711444,10.23
1662775200000,2022-09-10 02:00:00,DOT/BTC,0.00036407,0.0003662,0.00036407,0.00036573,0.00438876,12.0
1662771600000,2022-09-10 01:00:00,DOT/BTC,0.0003651,0.00036764,0.00036436,0.00036461,0.0038101745,10.45
1662768000000,2022-09-10 00:00:00,DOT/BTC,0.00036217,0.00036604,0.00036217,0.00036604,0.0046779911999999995,12.78
1662764400000,2022-09-09 23:00:00,DOT/BTC,0.00036338,0.00036575,0.00036211,0.00036246,0.0923056262448012,254.66431122
1662760800000,2022-09-09 22:00:00,DOT/BTC,0.00036484,0.00036582,0.000363,0.00036324,0.1159005299198004,319.07424821
1662757200000,2022-09-09 21:00:00,DOT/BTC,0.00036559,0.00036612,0.00036406,0.00036451,0.0050922047,13.97
1662753600000,2022-09-09 20:00:00,DOT/BTC,0.0003637,0.0003653,0.00036305,0.00036529,0.011936117079286098,32.67572909
1662750000000,2022-09-09 19:00:00,DOT/BTC,0.00036361,0.00036486,0.0003634,0.00036428,0.004615427599999999,12.67
1662746400000,2022-09-09 18:00:00,DOT/BTC,0.00036521,0.00036617,0.00036339,0.00036375,0.004103099999999999,11.28
